"","ivy_17","korra_20","ophelia_20","kubo_21","franc_22","grogu_22","hamlet_23","franc_24","hera_24","ivy_24","kubo_24","ophelia_24","henry_25","kubo_25","ginger_44","iris_44","henry_45","korra_45","hamlet_46","joans_46","ginger_47","marshmallow_47","charles_48","grogu_48","hera_48","kubo_48","kubo_49","franc_50","kubo_52","kubo_53","marshmallow_53","ginger_55","ophelia_55","buddy_56"
"kubo_24",0.00512751406353586,0.007895683436554,0.0125088736489071,0.00853010540827046,0.0122191279493065,0.0158051673837939,0.00959028956247316,0.0103870113093795,0.0138867545339144,0.0143406982041939,0,0.0156383931029181,0.00843881089204872,0.0130834213541749,0.0233019257491089,0.0175899643185706,0.0246372524758553,0.00553799507381332,0.0120073409618032,0.0154571177022823,0.0154780919536597,0.00882122726012466,0.0188993996837361,0.0169784698649433,0.0125453305522128,0.0165094712875176,0.0123679472983478,0.0211308005166876,0.0106944549551901,0.0123089062895532,0.0223981259296212,0.0171772003991612,0.0142503913275685,0.0100121196150255
"ophelia_24",0.0165656736538603,0.01821507898147,0.0208885272155662,0.00774683163760485,0.0153530429826277,0.0152453576401026,0.0115141089989362,0.010352149178025,0.0138203830628303,0.00890439536543616,0.0156383931029181,0,0.0195547851335995,0.00721271349520301,0.0267043548469143,0.00800610188092283,0.0285476173771073,0.0139043975299924,0.00967104043306836,0.0185265859167088,0.0225625438713853,0.0202270997876981,0.0188366216959148,0.0122912466811391,0.00514547223579423,0.00853197165335958,0.00646147973614745,0.0224607909851177,0.0198625433083063,0.00738834527476782,0.0215123556659456,0.0190799950956277,0.0195393413621264,0.0214522629665399
"henry_25",0.00599286414065217,0.00322732437879425,0.00545235323166414,0.0123720697923948,0.0196565414124777,0.0218099500391685,0.0157801410295748,0.0145724534662923,0.020318433193766,0.018232906101749,0.00843881089204872,0.0195547851335995,0,0.0189376970896396,0.0296054315561203,0.0205555659113111,0.0306796674469427,0.00797554532809135,0.0179140167407413,0.0233439255747232,0.0221592229405244,0.00119917167703141,0.0167611147254453,0.0211907054217187,0.0157041651300929,0.0202508761160105,0.017629346927549,0.0275939167682673,0.00313146275001884,0.0165406189953133,0.0270189544432404,0.0248308655216841,0.0102680039657426,0.00316438689264959
"kubo_25",0.0145640277958332,0.018243560436536,0.0217557373918006,0.00803453178753935,0.00879533345464699,0.00847669434385577,0.00700560894451987,0.00618250779979097,0.0076164155824597,0.00728877868510463,0.0130834213541749,0.00721271349520301,0.0189376970896396,0,0.019942188593455,0.00837811413209018,0.022075421695388,0.0115697924291831,0.00370721175499689,0.0119549113651252,0.0159140132850192,0.0195705178297776,0.0227549438650953,0.00799790349210405,0.00805845469390959,0.0070328700007266,0.00669351297909584,0.0154969445885048,0.020304516442554,0.0097756975691663,0.0155874868655679,0.0123176505774921,0.0218121154566735,0.0209865320064233
"ginger_44",0.0242040503228856,0.0304806718655697,0.0335435713508558,0.0245966876820494,0.012813799557876,0.0125411206954044,0.0192097498195158,0.0198924999113481,0.0136676623999657,0.0229692936853343,0.0233019257491089,0.0267043548469143,0.0296054315561203,0.019942188593455,0,0.0257829051394773,0.00372293812506624,0.0230317063854229,0.0178058396778186,0.0112863926016447,0.00872100122202456,0.0297418585024487,0.0395257534495678,0.0178600808502254,0.0263569196618432,0.024090256545415,0.024416504560333,0.00857417629941834,0.0322785881476853,0.0273635310585004,0.0112576738886709,0.0117914556649195,0.0364306355698422,0.030941722743336
"iris_44",0.0176597899132758,0.0199304335543499,0.022593217973586,0.0110690132485329,0.0161655194638549,0.013572523163189,0.0122847888022461,0.00924659540330166,0.0140606371124597,0.00708924386273604,0.0175899643185706,0.00800610188092283,0.0205555659113111,0.00837811413209018,0.0257829051394773,0,0.0280202461617874,0.0142278503384464,0.0103363029818674,0.0194532106825987,0.0225035710166183,0.0213277733568425,0.0217770877731618,0.0100533737550973,0.00926866190504386,0.00441732633886856,0.0106901332131732,0.0204853805525312,0.0211393423734977,0.0124185452434316,0.0183607441003591,0.0190662263459102,0.0219736687145706,0.0228114472338559
"henry_45",0.0251737841497014,0.0316496721323271,0.0344242825604768,0.0260710650374718,0.0146767659934638,0.0150144463357022,0.0208518508950979,0.0217751390205943,0.0152252880531916,0.0248108467487124,0.0246372524758553,0.0285476173771073,0.0306796674469427,0.022075421695388,0.00372293812506624,0.0280202461617874,0,0.0244417077781334,0.0196574031548591,0.013423148434791,0.0105201265150034,0.0306907050085983,0.040719416386165,0.0195142528501991,0.0278679659857477,0.0264759840960495,0.0259832400451441,0.0122248117919172,0.0333223928251157,0.0287715756596064,0.0132318730381047,0.0147624137424154,0.0375941224852934,0.0318546486075286
"korra_45",0.00382472491649641,0.00842155750406171,0.0117650481796611,0.00683738155147939,0.0125773759416777,0.0140805697449692,0.00909681540621953,0.00687700272467857,0.0127460038532649,0.0118427008751289,0.00553799507381332,0.0139043975299924,0.00797554532809135,0.0115697924291831,0.0230317063854229,0.0142278503384464,0.0244417077781334,0,0.0102764392837867,0.0166786120038802,0.0163582141353363,0.00848169421355034,0.0186735725527325,0.0135118717028996,0.0104896522975822,0.0137119989679825,0.0118534772022554,0.0204864797533513,0.00995112428942909,0.0122363705977164,0.0196420946565228,0.0180063268607346,0.0144990814034983,0.010208037299434
"hamlet_46",0.0129143723464039,0.0176122674624302,0.0209788197521485,0.00820141150500989,0.00680158668116194,0.00677237987559407,0.0054990141618394,0.00482708808668339,0.00491940586309783,0.00786617185993388,0.0120073409618032,0.00967104043306836,0.0179140167407413,0.00370721175499689,0.0178058396778186,0.0103363029818674,0.0196574031548591,0.0102764392837867,0,0.01064326365068,0.0137084401964521,0.0184241821232646,0.0233091135070462,0.00683184475691015,0.0088248574413917,0.00863721077813194,0.00772922314306149,0.0143908522863484,0.0195730996687076,0.0107314343581623,0.0137439531844282,0.011744796619274,0.0218510523470139,0.019906768477245
"joans_46",0.0181299732085961,0.0231865242703566,0.0272604640716769,0.016550308267849,0.00454302479469722,0.00872518194710843,0.0112402178694774,0.0137738131782169,0.00791843191623419,0.0163037557551294,0.0154571177022823,0.0185265859167088,0.0233439255747232,0.0119549113651252,0.0112863926016447,0.0194532106825987,0.013423148434791,0.0166786120038802,0.01064326365068,0,0.00710762316262051,0.023684379778019,0.0308305065798718,0.0144820553418936,0.0183418927727622,0.017370528788541,0.0152940228949395,0.0095002475431285,0.0257469139287992,0.0180747399890305,0.0147276261818036,0.00420288508615795,0.0284419770324422,0.0248610711759523
"ginger_47",0.0171617924509592,0.0228937914441807,0.0263910139279664,0.018780292289965,0.00768777770518364,0.0104705473065099,0.0137885859570036,0.0150211074909474,0.0107120667132849,0.0190993812461284,0.0154780919536597,0.0225625438713853,0.0221592229405244,0.0159140132850192,0.00872100122202456,0.0225035710166183,0.0105201265150034,0.0163582141353363,0.0137084401964521,0.00710762316262051,0,0.0223282585392238,0.0330227156467194,0.0163951075553896,0.0214849713280708,0.0205937402047669,0.0195871110312617,0.00956559024870935,0.0249774476036112,0.0219812692033982,0.0139704344331236,0.00850764996337589,0.0291542259051828,0.0233983365168339
"marshmallow_47",0.00611442908002089,0.00373738356251773,0.00534404500075624,0.0129250752796548,0.0199973613911332,0.0222646036887238,0.0162815015381384,0.0151653663881434,0.0206457068628079,0.0188819125451623,0.00882122726012466,0.0202270997876981,0.00119917167703141,0.0195705178297776,0.0297418585024487,0.0213277733568425,0.0306907050085983,0.00848169421355034,0.0184241821232646,0.023684379778019,0.0223282585392238,0,0.0171047462010586,0.0216145345487229,0.0162932545019537,0.0210620475841784,0.0181877268582865,0.0280338819670231,0.00326361085176842,0.0170800005225248,0.0273383265751983,0.0253048572763157,0.0105772975526735,0.00288048507265345
"charles_48",0.0185858740790852,0.0143400661397703,0.0151762951776287,0.0162593617822655,0.0274070840273722,0.0291705080684023,0.0216061086135142,0.0216135811253619,0.0268121873552245,0.0211433305640263,0.0188993996837361,0.0188366216959148,0.0167611147254453,0.0227549438650953,0.0395257534495678,0.0217770877731618,0.040719416386165,0.0186735725527325,0.0233091135070462,0.0308305065798718,0.0330227156467194,0.0171047462010586,0,0.0266342005907584,0.0158363061336066,0.0223985175917102,0.0178323498451456,0.0364341486439543,0.0147560652327199,0.0148175872132438,0.0355132070444292,0.032339348750429,0.00999072595929154,0.0174742724407631
"grogu_48",0.0162880495710662,0.0214403523701607,0.0238871708286903,0.0122758777702144,0.0110262238368894,0.00764194080282195,0.0108523891635156,0.00755695534206483,0.00761634502322975,0.00986761505674394,0.0169784698649433,0.0122912466811391,0.0211907054217187,0.00799790349210405,0.0178600808502254,0.0100533737550973,0.0195142528501991,0.0135118717028996,0.00683184475691015,0.0144820553418936,0.0163951075553896,0.0216145345487229,0.0266342005907584,0,0.0120422868575031,0.00987439818815924,0.0122548286451677,0.0149403028123592,0.022630648703325,0.0151977728520567,0.0102056067371233,0.0150527271539384,0.0255545569752208,0.0232545463766061
"hera_48",0.0126555786250516,0.0144167579013576,0.0170986309935983,0.00451523329970963,0.0145711818257056,0.0151483100052481,0.00940072459657712,0.00843965615841841,0.0129239644939277,0.00818977909143575,0.0125453305522128,0.00514547223579423,0.0157041651300929,0.00805845469390959,0.0263569196618432,0.00926866190504386,0.0278679659857477,0.0104896522975822,0.0088248574413917,0.0183418927727622,0.0214849713280708,0.0162932545019537,0.0158363061336066,0.0120422868575031,0,0.00926148602911318,0.00489995583199938,0.0229484055494629,0.0159831379020712,0.00494013593311303,0.0214223746821681,0.0196065633135173,0.0162571553951016,0.0176616602910606
"kubo_48",0.017083481273056,0.019662538985778,0.0227613236348268,0.0109753485043597,0.0143648127269277,0.0118050409746052,0.0103926234808018,0.00812094996070557,0.012526694682789,0.00668182378896846,0.0165094712875176,0.00853197165335958,0.0202508761160105,0.0070328700007266,0.024090256545415,0.00441732633886856,0.0264759840960495,0.0137119989679825,0.00863721077813194,0.017370528788541,0.0205937402047669,0.0210620475841784,0.0223985175917102,0.00987439818815924,0.00926148602911318,0,0.0098853484561125,0.0184879071692719,0.0211953825691348,0.0120655502632688,0.0172704726187974,0.0168844085155668,0.0224333915736026,0.0225268035639134
"kubo_49",0.0138524318352577,0.0161003553852717,0.0197217675327771,0.00630519968719747,0.0122066378131255,0.0139149756738924,0.00780255907845521,0.00934154688118468,0.0111111601015556,0.00866148619055723,0.0123679472983478,0.00646147973614745,0.017629346927549,0.00669351297909584,0.024416504560333,0.0106901332131732,0.0259832400451441,0.0118534772022554,0.00772922314306149,0.0152940228949395,0.0195871110312617,0.0181877268582865,0.0178323498451456,0.0122548286451677,0.00489995583199938,0.0098853484561125,0,0.0210785403216352,0.0183601766533774,0.00369397108766094,0.0209425729107528,0.0167827938098359,0.0184360308499589,0.019538262203646
"franc_50",0.0227285078069238,0.028131574413871,0.0317231433516634,0.0215540340103343,0.0108321710157711,0.00841389817499392,0.0163592548466264,0.0161804899647238,0.0119420309987695,0.0190379223815593,0.0211308005166876,0.0224607909851177,0.0275939167682673,0.0154969445885048,0.00857417629941834,0.0204853805525312,0.0122248117919172,0.0204864797533513,0.0143908522863484,0.0095002475431285,0.00956559024870935,0.0280338819670231,0.0364341486439543,0.0149403028123592,0.0229484055494629,0.0184879071692719,0.0210785403216352,0,0.0301278296573325,0.0242516854352415,0.00966246931543477,0.00705931572171855,0.0337174441957948,0.0293074922317603
"kubo_52",0.00830035019168411,0.0034124233358149,0.00359276130777408,0.0131190800558175,0.0219511461879389,0.0239507160271886,0.0175586389928426,0.0162038267210309,0.0223126063762625,0.0192492886316193,0.0106944549551901,0.0198625433083063,0.00313146275001884,0.020304516442554,0.0322785881476853,0.0211393423734977,0.0333223928251157,0.00995112428942909,0.0195730996687076,0.0257469139287992,0.0249774476036112,0.00326361085176842,0.0147560652327199,0.022630648703325,0.0159831379020712,0.0211953825691348,0.0183601766533774,0.0301278296573325,0,0.0167913744516325,0.0291784685084913,0.0272435636784202,0.00823060362470854,0.00408286352895802
"kubo_53",0.0136823999994768,0.0145985961789068,0.017966634737291,0.00632745535694357,0.0149299707619322,0.0170114899194924,0.00966245090564762,0.0114183647679441,0.0140997292312054,0.0101515585204921,0.0123089062895532,0.00738834527476782,0.0165406189953133,0.0097756975691663,0.0273635310585004,0.0124185452434316,0.0287715756596064,0.0122363705977164,0.0107314343581623,0.0180747399890305,0.0219812692033982,0.0170800005225248,0.0148175872132438,0.0151977728520567,0.00494013593311303,0.0120655502632688,0.00369397108766094,0.0242516854352415,0.0167913744516325,0,0.0240901967771005,0.0197252075371052,0.0158475342064736,0.0182527796963659
"marshmallow_53",0.0219386181322232,0.0280153055997275,0.0304573538468373,0.0207556186928751,0.0133300315793562,0.00844003823204389,0.0167842123442521,0.0145984923469487,0.0113609449651348,0.0175201478692083,0.0223981259296212,0.0215123556659456,0.0270189544432404,0.0155874868655679,0.0112576738886709,0.0183607441003591,0.0132318730381047,0.0196420946565228,0.0137439531844282,0.0147276261818036,0.0139704344331236,0.0273383265751983,0.0355132070444292,0.0102056067371233,0.0214223746821681,0.0172704726187974,0.0209425729107528,0.00966246931543477,0.0291784685084913,0.0240901967771005,0,0.0143059248714832,0.033316686532531,0.0288293063658325
"ginger_55",0.0200157578377558,0.0247046210764183,0.0288889932877359,0.0179827389350522,0.00699706499592217,0.00859626896083173,0.0129175430580516,0.0144536247553146,0.00990959080232956,0.0169205295890745,0.0171772003991612,0.0190799950956277,0.0248308655216841,0.0123176505774921,0.0117914556649195,0.0190662263459102,0.0147624137424154,0.0180063268607346,0.011744796619274,0.00420288508615795,0.00850764996337589,0.0253048572763157,0.032339348750429,0.0150527271539384,0.0196065633135173,0.0168844085155668,0.0167827938098359,0.00705931572171855,0.0272435636784202,0.0197252075371052,0.0143059248714832,0,0.0299001756113682,0.0264739153047325
"ophelia_55",0.0136945386420195,0.00823970827581475,0.00844380846173553,0.0144913403453343,0.0249139318729035,0.0271530068195362,0.0196191627785141,0.0194185688565111,0.0251635880255495,0.0204158092028026,0.0142503913275685,0.0195393413621264,0.0102680039657426,0.0218121154566735,0.0364306355698422,0.0219736687145706,0.0375941224852934,0.0144990814034983,0.0218510523470139,0.0284419770324422,0.0291542259051828,0.0105772975526735,0.00999072595929154,0.0255545569752208,0.0162571553951016,0.0224333915736026,0.0184360308499589,0.0337174441957948,0.00823060362470854,0.0158475342064736,0.033316686532531,0.0299001756113682,0,0.0103966719556068
"buddy_56",0.00796968798746614,0.00490801877176557,0.00422048839373581,0.01430685535795,0.0213101390724209,0.0237274654623888,0.0176702696694302,0.016782864526983,0.0221049631002117,0.0203228375087179,0.0100121196150255,0.0214522629665399,0.00316438689264959,0.0209865320064233,0.030941722743336,0.0228114472338559,0.0318546486075286,0.010208037299434,0.019906768477245,0.0248610711759523,0.0233983365168339,0.00288048507265345,0.0174742724407631,0.0232545463766061,0.0176616602910606,0.0225268035639134,0.019538262203646,0.0293074922317603,0.00408286352895802,0.0182527796963659,0.0288293063658325,0.0264739153047325,0.0103966719556068,0
