"","Shannon","Simpson","InvSimpson","Pielou","Coverage"
"ginger_29",3.18074633467186,0.954876145178829,22.1612272258893,0.783349581907769,0.997123791992637
"henry_29",3.36661758760437,0.960132247763924,25.0829290319287,0.70951859721662,1
"joans_29",3.13753835035829,0.953227191272582,21.379943330489,0.743579244211225,1
"ginger_36",3.42054013044117,0.962493467901594,26.6620224278878,0.74115943840667,1
"grogu_36",3.49426908454358,0.965191365294638,28.7285039607127,0.907567565199731,0.8914223669924
"henry_36",3.37998654008866,0.959935952272985,24.96003416364,0.769149083564854,1
"franc_37",3.41164543828019,0.95934298233093,24.5959998379505,0.730102804776297,1
"grogu_37",3.66885554805843,0.970166973663477,33.5198980056461,0.896078845417753,1
"grogu_41",3.34989065491725,0.959362862172157,24.608032293919,0.832198255528192,1
"joans_41",3.42056657271716,0.961491593619152,25.9683558470324,0.739586309111331,1
"marshmallow_41",3.4828153349643,0.966494899687896,29.846202240402,0.85414674491088,1
"ginger_42",3.49992824780068,0.964373449633355,28.0689539040033,0.758361181474877,1
"grogu_42",3.37409839715479,0.960820564290122,25.5235937394543,0.862494518174624,1
"henry_42",3.38578568746626,0.960911670284972,25.5830834238881,0.74698540927357,1
"ivy_42",4.24075900607924,0.982478084691842,57.0713864559309,0.920869117710867,1
"ophelia_57",3.50461232253767,0.965235929108336,28.7653308243536,0.802072124641319,1
"wolverine_57",3.23675666611671,0.953829837413784,21.6590097150437,0.694070749246699,1
"goose_58",3.47904722505264,0.961783549832922,26.1667422177651,0.714745270005641,1
"wolverine_58",3.18667971545032,0.954969383860484,22.2071134203838,0.690486782267472,1
"goose_59",3.27445296256244,0.956858117929902,23.1793318236597,0.699350958724328,0.993779160186625
"hamlet_59",3.38730884112032,0.96041959372344,25.2650261599819,0.760450098709038,1
"iris_59",3.55646185476851,0.965567000523416,29.0419079139486,0.770610830592713,1
"ophelia_59",3.63992937347686,0.969505402531178,32.792693886923,0.837958660662925,1
"iris_60",3.95271125349628,0.976139668807462,41.9105666191561,0.845892583170435,1
"wolverine_60",3.36668929016349,0.958139201626653,23.8886987075885,0.686340611327642,0.998846810277227
"hamlet_67",3.65806870650735,0.97138362671367,34.9450291968927,0.863952926676628,1
"hera_67",3.13948851295018,0.953344111324161,21.4335216492799,0.73896481791416,1
"jarjarbinks_68",3.43176736646227,0.961292479044889,25.8347725538843,0.711943341847401,1
