"Taxa"	"hera_1"	"wolverine_1"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"lambchop_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"goose_22"	"hamlet_22"	"hera_22"	"iris_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"jarjarbinks_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"goose_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"goose_4"	"hamlet_41"	"hera_41"	"goose_42"	"lambchop_42"	"ophelia_43"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"goose_46"	"hamlet_46"	"iris_46"	"lambchop_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"lambchop_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"lambchop_51"	"goose_52"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"lambchop_55"	"ophelia_55"	"ophelia_57"	"wolverine_57"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"iris_59"	"ophelia_59"	"korra_6"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"	"hera_7"	"iris_7"	"korra_9"
"Acetate -- Production"	0.0504865606955866	0.0484021527433649	0.0451396282040783	0.0513026696687038	0.0494435358410786	0.049787524824361	0.0458399923148803	0.0478980235627374	0.0597268880066315	0.0480980208989594	0.049088043233506	0.0512680665394055	0.0466127008781887	0.0504088812817953	0.0724157516092389	0.0490809473312124	0.0501307759372275	0.0504089685629916	0.0446235082257425	0.0503048356114808	0.0487752525252525	0.0596367757920818	0.0489336633770389	0.0488404928974842	0.0454396898560851	0.0497344278126509	0.0355533591092764	0.0425584868093579	0.0500785751702462	0.0378357125574643	0.0485068603712671	0.0478520456969444	0.055758522512535	0.0391432643475119	0.0473826074620514	0.0502727359724393	0.0535209429776869	0.0495151493624125	0.0534401851336005	0.0311323003575685	0.0502000212411937	0.0483829343573545	0.0501424134657162	0.0505043845190216	0.0493507996835992	0.0554696858456664	0.0488257435190585	0.0530695878319805	0.0481162182847406	0.0489747651665588	0.0485534591194969	0.0512221755564889	0.0554998730438734	0.0511216973410841	0.0493901093705677	0.0510229722402232	0.051921686411925	0.0516450709427226	0.0480154990051314	0.0497537320735433	0.0507003353718682	0.0525040193890529	0.0473657872380044	0.0500043588178886	0.0541957724757326	0.0525693954044218	0.0512413524602438	0.0482542297699766	0.0503233594895231	0.0520224456394669	0.0443173943173943	0.0400733202705265	0.0509950537584469	0.0477028921712478	0.0482258658284484	0.0504096342391548	0.0489318481148291	0.050654186649666	0.0466666666666667	0.0501534200450756	0.0422874927056993	0.0506288242036777	0.0500515564473428	0.0529422180251431	0.0459394009283017	0.0531943474289399	0.05162126089346	0.048075125173997	0.052051757679953	0.0470698097016809	0.0439155127305213	0.0495358269490762	0.0489967335510966	0.0490764433072125	0.0479603087100331	0.0473653227875806	0.0500553480005535	0.0498233384262796	0.0472245428385779	0.0516094227656896	0.0517033506238609	0.0460750089509488	0.0514820592823713	0.0509350561033662	0.0485434092875685	0.0537321147475507	0.0489021750335017	0.0474621127006716	0.047808301183983	0.0481433669982535	0.0500321104599823	0.0457429048414023	0.0398369162342476	0.0516332462925555	0.0464881453249517	0.0515045399609532	0.0501812740979456	0.0443932285236096	0.0480443861841905	0.0494139403334149	0.0367652349089863	0.047634979233964	0.0448722641095088	0.0514403767139098	0.0493093364399325	0.0506660152601555	0.0490445702420092	0.0458763298936085
"D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol) -- Consumption"	0.0445105455132778	0.0453251587475367	0.0398656948652854	0.0453414817197384	0.0417647293470023	0.0462960985713981	0.0202345708122648	0.0348719929612223	0.0904628942890799	0.0319458625708762	0.0441502879016952	0.0448180600182592	0.0379204253539638	0.0400561023154091	0.0550572699734949	0.0455991516436904	0.044463818657367	0.037682598583636	0.0336965479351708	0.0407282648033184	0.0366161616161616	0.0368364173124572	0.0469879908769578	0.0421444463460551	0.0378776779777535	0.0311443746982134	0.0225442600075584	0.0338476854156297	0.0423782084861184	0.109787079603194	0.0391848264729621	0.0420354712085061	0.0552042127541636	0.0994238914426802	0.0554333948077742	0.0424574946569269	0.0586751337479883	0.0421979895570632	0.0568257301420643	0.173325387365912	0.0466598222820122	0.0445738234595811	0.0417263408589865	0.0400870310542625	0.0471128431694094	0.0640094284941458	0.0403435296612416	0.043722909606746	0.0376756343051885	0.0459329004811947	0.0340341419586703	0.0464846703065939	0.0690106776784402	0.0350254978909152	0.0324644624452359	0.02986258976631	0.0532009566716725	0.0372718598996645	0.0350298460571788	0.0414143281180346	0.0470309725784178	0.113310776761932	0.0448054744143284	0.0767500653822683	0.0308627415404155	0.0369927752729643	0.034081039801144	0.0361193840694506	0.044873674226093	0.03280336684592	0.034961884961885	0.0374186208204285	0.028911130204584	0.032769245818253	0.0227961373998244	0.0379639163719389	0.0454494720628614	0.0354550328180014	0.0322875816993464	0.037608276536237	0.0357388316151203	0.0309003729355354	0.0331354680489368	0.0329929764504515	0.0354167267275925	0.0726183439901134	0.0510520530737222	0.0331996758980325	0.0314210740623445	0.0233456160718793	0.0658413630272478	0.042000901306895	0.0382974468368775	0.0389013273628658	0.0280871003307607	0.0474256992347285	0.035976200359762	0.0385313216195569	0.0310034345122064	0.0297853558058557	0.144259077526987	0.0692691550304332	0.0363911586166417	0.0384903094185651	0.0401211421978656	0.0686041867349576	0.0399958767137409	0.035428057823384	0.0416056937608088	0.0377907712557268	0.048607208798266	0.0381803005008347	0.0997776130467013	0.0413854264176972	0.0646735633321784	0.0360097926802814	0.0400337611018396	0.0390155568359536	0.0525866536597262	0.0264882652089962	0.02339736671703	0.0432741116751269	0.0233511455969548	0.0306195466506625	0.0378973395782316	0.0433233227479775	0.0375250290460534	0.0378369730421566
"D-Glucose (Glucose) -- Consumption"	0.0502846682907789	0.0492434282553329	0.0436164114323151	0.0483006325721025	0.0391918305476884	0.0492856990326507	0.0289851275467875	0.0449365866220305	0.0258932856332621	0.0421020616541027	0.0475439894489658	0.0468692569450208	0.0425951371049645	0.0487923738886512	0.0268482582355169	0.0490544361965359	0.0494284607187833	0.0502783076802467	0.0425479962152428	0.0490799253918321	0.0492171717171717	0.0365991881490854	0.0487390961270308	0.0494181071367448	0.0436590670889072	0.041405118300338	0.0434314951016018	0.0365853658536585	0.05	0.0358395838374062	0.0479822437449556	0.0472143116320494	0.037088362014664	0.0371359174578959	0.0479323308270677	0.0481355067147277	0.0413205167239355	0.047010975739708	0.044869185112173	0.0239809296781883	0.0501292172620101	0.0483622887698327	0.0478090854963552	0.0474275290652953	0.0491385796693226	0.0382356350709069	0.049196840375338	0.0461817322089999	0.0480151337925457	0.0490119517764044	0.0472237196765499	0.0481142377152457	0.0392895802429539	0.0507859226459046	0.0510606108361963	0.0504939626783754	0.0432727070471105	0.0487211843279677	0.0487223793067337	0.0484816196057539	0.0460445847307161	0.028267703309097	0.0499028244905559	0.0207131026065731	0.0487526081828903	0.0490113531424847	0.0502530622023899	0.0480958114187948	0.0474777959817194	0.0519756838905775	0.0438553938553939	0.0397572846217053	0.0507860576364861	0.0479311356744596	0.0469798657718121	0.0478130456193759	0.0443556488157689	0.0491473115319414	0.0470588235294118	0.0498004181714503	0.0411074369448227	0.050096059153065	0.0454532787113675	0.044089004308564	0.0452330844408568	0.0395196389232174	0.0451048127502552	0.045706687719444	0.0518934081346424	0.0424764019988895	0.0445663965286197	0.0496620099143758	0.0463969068728751	0.0483168079321925	0.0385060639470783	0.0473653227875806	0.0485332779853328	0.0485580595874713	0.0473637798199202	0.0510209086004806	0.0205243235665218	0.0456834049409237	0.0513121514959608	0.0509803921568627	0.0482838188635708	0.0373798839367526	0.0511905989073291	0.0488103263176291	0.0474092058001862	0.046751208646569	0.044914505900297	0.0445242070116861	0.0395107487027428	0.0466571414494753	0.046636638123051	0.0495212123090272	0.0464406974736721	0.0433506187066151	0.0384111209340609	0.0461233036904082	0.0332829699978416	0.0489155514536225	0.0357221286875046	0.0526291491620885	0.0481443617603005	0.0503786300346299	0.0484265691048872	0.0463562914966803
"D-Mannose (Mannose) -- Consumption"	0.0502173708225097	0.0490705634241066	0.0436164114323151	0.0482363032057468	0.039151940643823	0.0492643447436418	0.0288890635507	0.0447863688061976	0.0257405872344139	0.0418848167539267	0.04747965387461	0.046821830426483	0.0424009797478941	0.0486853991346931	0.0251561908368042	0.0490190880169671	0.0494284607187833	0.0500692502678548	0.0412965845618533	0.0489407310486902	0.0489141414141414	0.0348990458115873	0.0486850496686952	0.0492255690569913	0.0435125601523672	0.0408015451472718	0.0422541352946307	0.0365853658536585	0.0498428496595076	0.0358395838374062	0.0477804681194512	0.0469504216741619	0.0368112071354783	0.0370756970512074	0.0478259327564194	0.0475613257201187	0.0409508068374581	0.0466202536141797	0.0446763376116908	0.0239809296781883	0.0500230112932347	0.048000990988201	0.0477447178282349	0.0474275290652953	0.0486562614550576	0.0377719386375053	0.049196840375338	0.0458192134920009	0.047928489942093	0.0489078292688369	0.0471159029649596	0.0480470390592188	0.039236125031739	0.0505550775429687	0.0497368172219245	0.0503484850488673	0.0428277434785027	0.0482287402665353	0.0484867525395329	0.0483837648005393	0.0454527520220951	0.0279557507258897	0.0491463684290153	0.0109319152645802	0.0486981765399619	0.0490385137704384	0.0495942020304872	0.0473354033331221	0.0474433043028369	0.050830021042787	0.0434395934395934	0.0393780418431199	0.0504841743492093	0.0477681046007369	0.0465267748421261	0.0477235080807629	0.0438198986539277	0.0490458872451715	0.0466666666666667	0.0496103402394982	0.0408091810931725	0.0496924492662372	0.0457040938606025	0.0443546007200614	0.0445844264421829	0.0393584439310085	0.0445356049305174	0.0455820331165728	0.051033796317242	0.0421987784564131	0.0442473358432774	0.0478954484001803	0.0457302846476902	0.0481368942907404	0.0384509371554575	0.0469577817693318	0.047530095475301	0.0483432009167303	0.0463891209505245	0.0502689182782691	0.020215897939156	0.0454260651629073	0.0509105512735361	0.0503683554346594	0.047706951254687	0.0371214435072716	0.0510462838882589	0.0475869472948343	0.047076626313689	0.0453843622649151	0.0448141607128522	0.044440734557596	0.0393476649369904	0.0452283588707691	0.0464881453249517	0.0489014224178004	0.0464790623621262	0.0427470024967761	0.0381367557845319	0.0458241549046803	0.0329232318871861	0.0483502538071066	0.0356489276041285	0.0523636951202622	0.0475262119302917	0.0500912448091044	0.0469433663757941	0.0461763058955284
"Sucrose -- Consumption"	0.0507557505686636	0.0480909960471575	0.0969126197690607	0.0534255387584432	0.072579680082971	0.0517627965576886	0.0277100963259888	0.0431768922079873	0.0338336023733694	0.0407660055180205	0.0468041303438736	0.0507700880947582	0.0416094151382998	0.0483525887890458	0.0251561908368042	0.0489395546129374	0.0493800251864768	0.0494682102072282	0.039358422610872	0.0486901812310348	0.048270202020202	0.0348990458115873	0.0484688638353529	0.0477066575389355	0.0422278070165553	0.0418879768227909	0.0332131748015931	0.0348432055749129	0.0497642744892614	0.0360210500846843	0.0476997578692494	0.0463566692689149	0.0363828768676459	0.0369151093000381	0.04715207830898	0.0474337299435389	0.0403636205471706	0.0461407310055767	0.0415907776039769	0.0218116805721097	0.049952207314051	0.0475364652689604	0.0475194309898138	0.0567679831212501	0.048540505083634	0.03767533521388	0.0484811535810847	0.0455512648750887	0.0468598824531762	0.0487293335415784	0.0472237196765499	0.0478286434271315	0.0391960336233279	0.0504081761138276	0.0453872096321745	0.0502559083755439	0.0400189109516658	0.0465975193130405	0.047963137501309	0.0515477368358105	0.0426119550207142	0.0189811148705397	0.0470748425989503	0.00441112370325168	0.0496779461126735	0.0501928404584714	0.0490551346171124	0.0469868829605221	0.0473570751056308	0.0490530745849895	0.0421344421344421	0.0383667277668921	0.0502287346445905	0.0453226384948971	0.0417410018973183	0.0469176702332453	0.0412304395383619	0.0487850819363345	0.0457516339869281	0.048171178754718	0.0395772547494002	0.0496278716843448	0.0450909901624725	0.0433512364988491	0.0433735981779918	0.0359464832625866	0.0417877051110937	0.0470571125838822	0.0508754467719314	0.0395487355509565	0.0433412034969051	0.047589004055881	0.0442970468635424	0.0480169518631057	0.0371003307607497	0.0461577938446212	0.047045800470458	0.0479134835752483	0.0452984312633435	0.0502198754311684	0.0113556708257395	0.0451575366988901	0.0507251973247247	0.0502776833276663	0.047389674069801	0.0304959706787585	0.0493145036594166	0.0459640975707188	0.0464447252893442	0.0452324904447313	0.0415629766396404	0.0427378964941569	0.0392142327650111	0.0428142089964034	0.04615156164926	0.0484675694939416	0.0479752930118356	0.0421982604878316	0.0335944883089961	0.0490332055152158	0.0305201813080078	0.0465043839409322	0.0349169167703682	0.0510825908314482	0.0459808373552697	0.050795338611642	0.0463995253751267	0.0447164226861851
"Cellobiose -- Consumption"	0.0502173708225097	0.0487594067278992	0.0435836540823847	0.0477752760801973	0.0391120507399577	0.0492643447436418	0.0277275625070956	0.0448292881821498	0.0256533310065006	0.0411570463383372	0.0475118216617879	0.0468455436857519	0.0420724057590059	0.0487210573860125	0.0251561908368042	0.0490014139271828	0.0493800251864768	0.0499385893851099	0.0417696792113054	0.0488850533114334	0.0491666666666667	0.0348990458115873	0.0486850496686952	0.0492683552969365	0.0429378021705566	0.0408015451472718	0.040858745893776	0.0360876057740169	0.0498428496595076	0.0358395838374062	0.0477804681194512	0.0464556280031227	0.0368112071354783	0.0370355501134151	0.0477904667328699	0.0474337299435389	0.0408855639163151	0.0469399353532483	0.0415907776039769	0.0235041716328963	0.0501292172620101	0.0479287314318747	0.0477447178282349	0.0474275290652953	0.0485790905407752	0.0377719386375053	0.0491173196204209	0.0457561667586098	0.0479573712255773	0.0489078292688369	0.0472237196765499	0.0478958420831583	0.039236125031739	0.0505550775429687	0.0501465628644372	0.0503088093317287	0.0410478892040714	0.0467821858360777	0.0484867525395329	0.04820980070238	0.043085421187611	0.0193650565114103	0.049693344350437	0.00329526632377299	0.0484078744443436	0.0489162909446466	0.0491749273756401	0.0473987706735948	0.0472880917478658	0.0504091653027823	0.0429082929082929	0.0395044561026484	0.0505770615145252	0.0476376797417588	0.0466117293914423	0.047231051618391	0.0418331584704333	0.0490169088775229	0.0466666666666667	0.0495560322589405	0.0400700252869092	0.049805460034549	0.0452303319120475	0.043941450746621	0.0437483783550033	0.0361882757509	0.042042867237183	0.0452496208422496	0.051033796317242	0.0422492554641361	0.044055899432072	0.0480216313654799	0.0447636824211719	0.0481368942907404	0.0382028665931643	0.0469275935457578	0.0473571329735713	0.0479612299465241	0.046690801076766	0.0504814372823724	0.0116640964531053	0.0454596312209094	0.050941443598338	0.0503683554346594	0.0475627343524661	0.0309188731997275	0.0510875167508504	0.0484607894539735	0.0462285486231209	0.0455109221150682	0.0432889138636911	0.0442904841402337	0.0393773165307635	0.0429866482731438	0.0465277434044449	0.0485605379776256	0.0462680554756287	0.0421982604878316	0.0357589244886138	0.0458513502488374	0.0320023023239082	0.0487425011536687	0.0355757265207525	0.0523983195605004	0.0473597869760586	0.0500625062865518	0.0467456060119151	0.0461363090952724
"Raffinose -- Consumption"	0.0501231543669327	0.0479642285042582	0.0439112275816886	0.0476787820306637	0.0409669312696956	0.049360439044182	0.0439187123931288	0.044700530054293	0.0262641246018935	0.0466424800677804	0.0472223115771866	0.0471419594266134	0.0458510066312205	0.0485308800456426	0.0251561908368042	0.0490014139271828	0.0493800251864768	0.0498863250320119	0.0434636632786985	0.0487736978369199	0.0483459595959596	0.0348990458115873	0.0486418125020267	0.047899195618689	0.0446620761159884	0.0427329792370835	0.0350736940027326	0.0380786460925834	0.0497642744892614	0.0360210500846843	0.0479822437449556	0.0472582932916974	0.0366600317468316	0.0372563582712729	0.0469215491559086	0.0474337299435389	0.0404071158279327	0.0461940112954214	0.0415907776039769	0.0217640047675805	0.0500230112932347	0.0479080858443529	0.0475998905749642	0.0477791696885783	0.0487913105550518	0.03767533521388	0.0484811535810847	0.0455827882417842	0.0475097113315716	0.048773957473393	0.0477628032345013	0.0478286434271315	0.0391960336233279	0.0505131057060712	0.0453872096321745	0.0502030074193591	0.0402970131820457	0.0467206303283986	0.0466279191538381	0.0484272558250791	0.0428881436180706	0.0191970820435294	0.0470515670278259	0.010722692005928	0.0483534428014152	0.0489162909446466	0.049234823754904	0.0471136176414676	0.0475985168578081	0.0490998363338789	0.0436474936474937	0.0390620061942987	0.0504377307665513	0.0436271153281816	0.0402967745589443	0.047231051618391	0.041275085385182	0.0489879305098744	0.0457516339869281	0.0483612566866701	0.0411852428191662	0.049950759593807	0.0460942507594125	0.0446792185563359	0.0445844264421829	0.0359464832625866	0.0418662165345058	0.0456651361851536	0.0509433108627788	0.0413659078289839	0.0435198774806968	0.0477872915727805	0.0448303446436904	0.0479169998400768	0.0390022050716648	0.0462936408507041	0.0472187629721876	0.0479134835752483	0.0457625545344844	0.0505468277451734	0.0114678255993271	0.0452358575008951	0.0508333204615313	0.0502776833276663	0.0474473608306894	0.0311068298757136	0.0478919699000103	0.045514693031733	0.0469934814420647	0.0453843622649151	0.0416031147146183	0.0431886477462437	0.0392438843587843	0.0428142089964034	0.0462406573281196	0.0484675694939416	0.0453281157085036	0.0432957445057206	0.0341432186080541	0.0462864757553507	0.0343334052809555	0.0465851407475773	0.0362345362711368	0.0510595078712894	0.0461472623095029	0.0501199833316569	0.046968086421279	0.044856411487081
"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose) -- Consumption"	0.0500693163923173	0.0478605096055225	0.0434690033576284	0.0480218719845609	0.0389724360764291	0.0492002818766149	0.0288104657357192	0.0433485697117964	0.0255878888355656	0.0416132606287067	0.0466111236208061	0.0467151207597728	0.0422964334787024	0.0485071078780963	0.0251561908368042	0.0489395546129374	0.049113629758791	0.0495466067368751	0.0403046119097763	0.0488293755741767	0.0482954545454545	0.0349385840054826	0.0484688638353529	0.0476638712989902	0.043106848635795	0.0403186866248189	0.0336637692956191	0.0360876057740169	0.0497642744892614	0.0356883619646746	0.0476190476190476	0.0468184766952181	0.0365340522562927	0.0369151093000381	0.046832884097035	0.0475613257201187	0.0404071158279327	0.0461052108123468	0.0446763376116908	0.0221692491060787	0.0500230112932347	0.0478358262880266	0.047567706740904	0.0474275290652953	0.048540505083634	0.03767533521388	0.0482425913163336	0.0455512648750887	0.0468887637366605	0.0487442081855166	0.0470440251572327	0.0479798404031919	0.0391693060177204	0.0505131057060712	0.0457969552746872	0.0501104307460357	0.042076867456477	0.0481671847588563	0.0464446538904597	0.04820980070238	0.0452554744525547	0.0273798382645838	0.0469701025288908	0.0084212361607532	0.0484623060872721	0.0487397468629475	0.0494444610823276	0.0471136176414676	0.0472018625506597	0.0498480243161094	0.0431392931392931	0.0389355919347702	0.0504377307665513	0.0428445661743128	0.0395321836150993	0.0473205891570041	0.0433064714154966	0.048756103568686	0.0457516339869281	0.0479267928422082	0.0406406016987616	0.0497731712436028	0.0448959117130675	0.0436758543351237	0.0443249632427134	0.0393584439310085	0.0443589542278401	0.0454366027465564	0.0508754467719314	0.0393215890162031	0.043430540488801	0.0477872915727805	0.0454969668688754	0.0477370861986247	0.0374035281146637	0.0460823232856863	0.0474263179742632	0.0482954545454545	0.0454144620811287	0.0503016135096696	0.0199074723117903	0.0451575366988901	0.0508333204615313	0.0502776833276663	0.0475627343524661	0.0369569814157837	0.0476033398618699	0.0451901230869098	0.0468937075961155	0.0452831143847926	0.0428875331139119	0.0427378964941569	0.0391549295774648	0.0450559195940287	0.04615156164926	0.0489014224178004	0.0449828317124168	0.04260981699454	0.0360942596713715	0.04536183405401	0.0326642204475142	0.0463544070143055	0.0342581070199839	0.0510595078712894	0.0466227621787404	0.0499906599801704	0.0467950461028848	0.0447164226861851
"D-Xylose (Xylose) -- Consumption"	0.0500693163923173	0.0478605096055225	0.0434690033576284	0.0480218719845609	0.0389724360764291	0.0492002818766149	0.0288104657357192	0.0433056503358441	0.0255878888355656	0.0416132606287067	0.0466111236208061	0.0467151207597728	0.0422964334787024	0.0485071078780963	0.0251561908368042	0.0489218805231531	0.049113629758791	0.0495466067368751	0.0403046119097763	0.0488293755741767	0.0482954545454545	0.0348726870156571	0.0484688638353529	0.0476638712989902	0.043106848635795	0.0403186866248189	0.0336637692956191	0.0360876057740169	0.0497642744892614	0.0356883619646746	0.0476190476190476	0.0468184766952181	0.0365340522562927	0.0369151093000381	0.046832884097035	0.0475613257201187	0.0403636205471706	0.0461052108123468	0.0446763376116908	0.0221692491060787	0.049952207314051	0.0478358262880266	0.047567706740904	0.0474275290652953	0.048540505083634	0.03767533521388	0.0481895774797222	0.0455039798250453	0.0468887637366605	0.0487442081855166	0.0470440251572327	0.0479798404031919	0.0391693060177204	0.0505131057060712	0.0457969552746872	0.0501104307460357	0.042049057233439	0.0481671847588563	0.0464446538904597	0.04820980070238	0.0452554744525547	0.0273798382645838	0.0469701025288908	0.00699154389329614	0.0484260183253198	0.0487397468629475	0.0494444610823276	0.0471136176414676	0.0472018625506597	0.0498480243161094	0.0431392931392931	0.0389355919347702	0.0503680653925644	0.0428445661743128	0.0395321836150993	0.0473205891570041	0.0432618255686765	0.048756103568686	0.0457516339869281	0.0479267928422082	0.0406406016987616	0.0496278716843448	0.0448401750132375	0.0436758543351237	0.0443249632427134	0.0393584439310085	0.0443196985161341	0.0454366027465564	0.0508754467719314	0.0393215890162031	0.0434050156339736	0.0477872915727805	0.0454969668688754	0.0476971053894131	0.0374035281146637	0.0460823232856863	0.0474263179742632	0.0482954545454545	0.0453680497540147	0.0500400516584656	0.0199074723117903	0.0451575366988901	0.0507715358119275	0.0502323472741698	0.0475627343524661	0.0369569814157837	0.0475621069992784	0.0451901230869098	0.0468937075961155	0.0452831143847926	0.0428875331139119	0.0427378964941569	0.0391549295774648	0.0450066512292457	0.04615156164926	0.0489014224178004	0.0449828317124168	0.04260981699454	0.0360942596713715	0.04536183405401	0.0326642204475142	0.0463313336409783	0.0342581070199839	0.0510595078712894	0.0466227621787404	0.0499619214576179	0.0467950461028848	0.0446764258859291
"Lactose -- Consumption"	0.0500693163923173	0.0479181312159312	0.043436246007698	0.0476787820306637	0.0389724360764291	0.0492856990326507	0.0271424454400168	0.0434987875276293	0.0256533310065006	0.0408203167430645	0.0466915430887509	0.0467625472783107	0.0416094151382998	0.0485308800456426	0.0251561908368042	0.0489395546129374	0.0491620652910975	0.0495466067368751	0.0404114397338461	0.0486901812310348	0.0485984848484848	0.0349649428014128	0.0485229102936885	0.0478564093787438	0.0420587605513169	0.0403186866248189	0.0346521701212245	0.0360876057740169	0.0497642744892614	0.0356883619646746	0.0476997578692494	0.0461367609706752	0.0368112071354783	0.0369151093000381	0.0468683501205845	0.0474975278318288	0.0404506111086947	0.0464604127446453	0.0415907776039769	0.0216924910607867	0.0502000212411937	0.0476087248252867	0.0475998905749642	0.0474714841432057	0.0485790905407752	0.03767533521388	0.0482956051529449	0.0457246433919143	0.0470187295123395	0.0487590828294548	0.0471159029649596	0.0478286434271315	0.0391960336233279	0.0505131057060712	0.0468685977243357	0.0502559083755439	0.0403804438511597	0.0467206303283986	0.0466279191538381	0.0480902003848956	0.043085421187611	0.0189811148705397	0.0476683696626206	0.0146456281056577	0.0483715866823914	0.0487125862349937	0.0493845647030637	0.0470502503009949	0.0471328791928947	0.0496375964461071	0.0422845922845923	0.0392516275835914	0.0504377307665513	0.0428445661743128	0.0398720018123637	0.0474996642342302	0.0414313458490524	0.0488575278554559	0.0462091503267974	0.0481168707741603	0.0396291253322959	0.0498377488254952	0.0448959117130675	0.0434102579236263	0.043589817510883	0.0359464832625866	0.0419251001020648	0.0449379843350716	0.051033796317242	0.039674928070264	0.0435709271903516	0.0477872915727805	0.0451969868675422	0.0476971053894131	0.0374586549062845	0.0463540172978521	0.0473571329735713	0.0479134835752483	0.0455072867353569	0.0506285658236746	0.0113556708257395	0.0452358575008951	0.050941443598338	0.050413691488156	0.0475627343524661	0.030707421939243	0.0477064220183486	0.0460889321648815	0.0463782093920447	0.045460298175007	0.0439311230633379	0.0425876460767947	0.039184581171238	0.0431837217322757	0.0462604563678662	0.0485605379776256	0.0448101897143734	0.0421982604878316	0.0345395238240405	0.0460961083462511	0.0306496870278437	0.0469427780341486	0.0351731205621843	0.0511402982318453	0.0464563372245073	0.0500912448091044	0.0467950461028848	0.0447964162866971
