"ID"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"grogu_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ophelia_43"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"goose_46"	"hamlet_46"	"iris_46"	"lambchop_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"lambchop_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"lambchop_51"	"goose_52"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"lambchop_55"	"ophelia_55"
"ko00010"	0.0115058728049483	0.0152624858046353	0.0124129486518288	0.0154971610897548	0.0126067764280807	0.0115899160950648	0.0122212667175442	0.0124598960030583	0.0130654588114255	0.0131028788568052	0.0175055541205984	0.0138149043112724	0.0123361565377269	0.0124826338447077	0.0126099977561717	0.0127216378148305	0.0121354308717087	0.0122710696557769	0.0123191675891059	0.0124223595919202	0.0125213684153502	0.0142006825243416	0.0132597191130615	0.0124824805374409	0.013664619895584	0.0122705236218176	0.0127576073278779	0.0112694303969208	0.0131527517581787	0.0120344140977507	0.0123194417264242	0.0146168105174041	0.0122943983991965	0.0134142373220013	0.0129744660378125	0.012338479810139	0.0121419704773406	0.0130055333071455	0.0122818266387475	0.0125300308144158	0.0123221855957283	0.0126603146989655	0.0124592573936777	0.012847576954799	0.0121693740696247	0.0128616017556362	0.0124061601592835	0.0123994302730384	0.0124237420895222	0.0126225734226986	0.0127192135970537	0.0123853717124677	0.0122767537388014	0.0121459598523008	0.0124601503189775	0.0124325998146868	0.0128837436051439	0.0125572031754778	0.0122594571593264	0.0121992190291052	0.0122558738884367	0.0125377247816696	0.0131315071735496	0.0129660928465144	0.0127556208899033	0.0124144776420907	0.0138909014433937
"ko00020"	0.00580672423858898	0.00544763079178713	0.00556610281651493	0.00435959311003541	0.00540197623887429	0.00588734741734689	0.00595065971389211	0.00559639337931704	0.00566579493343016	0.00598598692205159	0.00616795784871562	0.00641694864594976	0.00602466491838494	0.00606414777633447	0.00558953509159642	0.0058383886080088	0.00609987400534707	0.00594668404059139	0.00600888267501438	0.00584601061507052	0.00565954455992184	0.005891967896172	0.00552504841209995	0.00561126483334435	0.00525742950173766	0.00554373201498446	0.00631386871439928	0.00640778671507734	0.00684478267667841	0.00592046657869834	0.00600340042503179	0.00456087851420463	0.00576837296666948	0.0056305141326837	0.00574391125549225	0.00576360304706436	0.00633745975915711	0.00695836746570562	0.00586554167800927	0.00572464389960899	0.00608184017373503	0.00549650621426295	0.00563871696714621	0.0061158160905531	0.00578924565785756	0.00584733296349502	0.00543157991368002	0.00551851904734693	0.00559206830961674	0.00571323704645847	0.00569764598061233	0.00585079270679054	0.00552401953990764	0.00614815034119934	0.00579782282350158	0.00657264340614519	0.00536169744979711	0.00536340872730703	0.00589442780173152	0.00564241710245144	0.00544155489592899	0.00558200119892359	0.00560299740658088	0.00563542743485102	0.00564639419598996	0.00604732918243383	0.0052837785995533
"ko00030"	0.00580041333733222	0.00629141990489112	0.00649812487381292	0.0068830645930841	0.00710143614332855	0.00562083241263116	0.00603579731841664	0.00635791121951711	0.00602131274314992	0.00585752960095779	0.00607393086834215	0.00667296318354184	0.00609710057939096	0.00590040933278288	0.00638489814604408	0.00636637190465558	0.00567342724916287	0.00633746968640759	0.00594598109020664	0.00641059464489844	0.00628950527084057	0.00608778223008981	0.00613701524192006	0.00664027033822324	0.00637516500732818	0.00576162363999143	0.00623946546793609	0.00635782236183929	0.00573705846563459	0.00669822002723686	0.00655992242201665	0.00604679789243514	0.00651266437682624	0.00628264825033252	0.00597664088570725	0.00636296025979994	0.00618302419763468	0.00584598011670956	0.00645275871537582	0.0065049707796829	0.0061155827054252	0.00672950288309644	0.0064804071358079	0.00655760637721573	0.00547531589721217	0.00640980389526356	0.00629451405595899	0.00598811677441997	0.00630268704347978	0.00657569052358422	0.00674817419847591	0.00627899064100934	0.00575658023248073	0.00599494385908624	0.00648533023859042	0.00578192073729191	0.00686517581918797	0.00625465490989396	0.00547294225918197	0.00550905554364703	0.00585518327838982	0.00677071548739802	0.00645848229396786	0.00657666675451051	0.00614606367443994	0.00587477233107797	0.00679834627198449
"ko00040"	0.00402639527191867	0.00496357875853428	0.00531058810134211	0.00607344193204157	0.00657105253431509	0.00327820395249997	0.00426434801527073	0.00493706077627832	0.00414236022732798	0.00370445868272339	0.00405078994286834	0.00432643518481186	0.00405810208068403	0.00379703377748378	0.00520550656353678	0.00500897803801014	0.00344366648801873	0.00465506922885526	0.00398357952983672	0.00504968293953569	0.00498906795137419	0.00412175874291708	0.00395287644777553	0.00568128563516421	0.00487235357645797	0.00361923527614907	0.00426291482959783	0.00460465121046347	0.00280663517855532	0.00484289537776996	0.0045883645002603	0.00457407164353323	0.00515540253264765	0.00435268282121984	0.00386851082298489	0.00439013626660697	0.00445033869040601	0.00292422051110215	0.00472138775386366	0.00484917930405065	0.00419196168789788	0.00587556754657379	0.00524522618533306	0.00461848481261973	0.00308435902491939	0.00461213042518453	0.0054989060227116	0.00419745817507141	0.00470058733827894	0.00484187190925758	0.00529253121767941	0.00473944892889461	0.00397582659038185	0.00400649048584866	0.00450390916259836	0.002864414221581	0.00623761480716062	0.00552246856089666	0.00296667298632097	0.00327700350204885	0.00425473204206884	0.00594723534998037	0.00478455156310017	0.00478479063895422	0.00441762072744946	0.00361675537080625	0.00550039699892814
"ko00051"	0.0084042741402945	0.010966283646923	0.0124232838072571	0.01232538754922	0.0145641884867679	0.00914699617818825	0.00823052645247369	0.0115824085037985	0.00883371619599851	0.00982034556842177	0.0106007271036828	0.0117737532454873	0.0104320289928541	0.00980182375042401	0.0121748820268538	0.0125963709459596	0.00974581584411506	0.0107296906267098	0.0095168460359572	0.0129437302311383	0.0120778082783118	0.00947629723659045	0.0108194699307531	0.0139148336204678	0.0100222561819456	0.00970757336165993	0.00960732959753112	0.00988036240458683	0.0113341746322741	0.00977571526964555	0.00974493804195794	0.00940805112598239	0.0122938197854444	0.0103957348471324	0.00916457907592461	0.00989658113495531	0.00994578391046525	0.0114371409440533	0.0091964673581283	0.0101812802637983	0.00903503736245776	0.0138328237184569	0.01241027480867	0.0102780473954744	0.00901306764216314	0.00858899579776249	0.0125040154295771	0.00872833023957823	0.0108757802571459	0.010247826009095	0.0101815081102976	0.0108878168873607	0.00916557930467874	0.0107680705502442	0.0102565027280139	0.0112588862630178	0.0145911580610743	0.013509777076539	0.00928353174718744	0.00869125048045325	0.00882144238862424	0.0139496036252721	0.0111162861779708	0.0105855612100218	0.00901357053821465	0.0103046354522296	0.0125369504043524
"ko00052"	0.00573978347445671	0.00715619231192454	0.00709870156738492	0.00532194763147798	0.00792019558221592	0.00541431696186258	0.00795077608234074	0.00685742755309569	0.0071502274235335	0.00649704355664248	0.00722387617508948	0.00799049274055997	0.00670075504374243	0.00673494045125409	0.00685683196389912	0.00739943434835559	0.00571631131431617	0.00749865315907898	0.00619844288062188	0.0070458648574135	0.00676610806943073	0.0070697546200725	0.00762973638839353	0.0075190530367677	0.00565040080130277	0.00556208607153121	0.00765359878267325	0.00780315156141251	0.00692860116452132	0.00877400348125714	0.00818375174182602	0.00397325281666837	0.00718682383774327	0.00598265651134752	0.0062719048960096	0.00719441174902758	0.00780880442132321	0.00737846664442356	0.00744961766055311	0.00759779616344009	0.00708506556563697	0.00732106648376293	0.00685490268200715	0.00873987103550614	0.00529193856306853	0.00626837592287176	0.00717014431830811	0.00569837324195279	0.00673899178332772	0.00763760905482778	0.00708317370694232	0.00711673697551642	0.00535077467730445	0.00644381421161349	0.007502800500332	0.00683713624372871	0.00739188015464293	0.00711880530021818	0.00546525367435001	0.00513352567182699	0.00528755852925974	0.00759432472081247	0.00714692675749355	0.00759996394440118	0.00653932042250291	0.00656184359023963	0.00663808124940108
"ko00053"	0.00108558770478441	0.00198957187007126	0.00271146332125943	0.00425306664268702	0.00360252353791995	0.00134909880573125	0.00170859773454927	0.00235714471594603	0.00161690032078322	0.001209162612615	0.00157946928834835	0.00148298788613349	0.00136265819637976	0.00127139541362547	0.00261956047784584	0.00243427502602151	0.000989554167187882	0.00183330342264416	0.0011323037025525	0.00255285507722636	0.00248035369238377	0.00141252907099479	0.0013978949612009	0.00323278537734001	0.00244483494192452	0.00128630799700518	0.00136310760462724	0.00170065507784146	0.00108413492702235	0.00130775833663239	0.00134003012026249	0.00315602952925266	0.00247822479826987	0.00210015408157372	0.00120188286048318	0.00136122129976987	0.0016421885108058	0.00111968346828783	0.0012784643746336	0.001656271350841	0.00122786823318408	0.0031738303952052	0.00258091903231128	0.00134419506713596	0.000932720334609317	0.00164901093678996	0.00282445152187929	0.00117797912836569	0.00179242969992892	0.00138342982577696	0.00200636564030092	0.00193643765890964	0.00128144488597318	0.00152294683234224	0.00136755050687156	0.00105301388363161	0.00369718830768075	0.00307135567021388	0.000915939160460663	0.000936230284912402	0.00117721023670185	0.00330117041598037	0.00162509250404692	0.00156293592316981	0.00128148625773533	0.00145164588647682	0.0031932835671102
"ko00061"	0.00434905359254064	0.00414876105093595	0.00391554927308441	0.00497862026850131	0.00394351650551207	0.00449634747902482	0.00586525595111185	0.00388409547023981	0.00504598619854959	0.00424062437222631	0.00423640611828919	0.00471487385404098	0.00421917548587851	0.00461983801754227	0.00386504334130862	0.00426540022011242	0.00389257577090223	0.00455531602308159	0.00414786936182375	0.00390398619960033	0.00386928836638668	0.00455773148075024	0.00431505343286799	0.00394737451294994	0.00466486257263035	0.00352971933545924	0.00480546342365173	0.00539166603210819	0.00439443342431156	0.00561366237743273	0.00546539407458278	0.00493550673104955	0.00412370200262943	0.00483372527976652	0.00400365919461017	0.00473634979557931	0.00492722132638612	0.00468028283759047	0.00497633176484252	0.00478453876727907	0.00459294492085525	0.00375813975234311	0.00385403231232197	0.00532594410407696	0.00357931798402024	0.00518516891617402	0.0039299088585609	0.00382056442240147	0.00393143839886535	0.00467866207566381	0.00485945302416614	0.00447312662525341	0.00356229192043744	0.00414766780951248	0.00468879531772894	0.00439443853357629	0.0038217803255588	0.003633142404873	0.00369235913416287	0.00352710719587852	0.00353636017177879	0.00392722050151068	0.00421235305460548	0.00459983243057567	0.00410097994539472	0.00414727094865758	0.00466831717622425
"ko00071"	0.00604943658052571	0.00530543138202689	0.00467429618471914	0.00428243969133189	0.00428058187622387	0.00536880805171744	0.00493111539134779	0.00477606868836589	0.00507220915836654	0.00484120392357882	0.00495579689326961	0.00287658754091338	0.00436766144674179	0.00453647438025446	0.00475677104225301	0.00439601479758123	0.00484169472488514	0.00432546081331103	0.00470955688123779	0.00431751246632737	0.00475599973550836	0.00475865680865925	0.00398453087277643	0.00435017507437481	0.00461545618971751	0.00522545733297652	0.0036847258805594	0.00371615643718901	0.00343489017112879	0.00398673407085257	0.0041941455853152	0.00443788830288465	0.00432302984162304	0.00399647110264439	0.0048563832460236	0.00448244829893654	0.00365258543838789	0.0031739853863943	0.00450627971465389	0.00446649122001191	0.00416300346918588	0.00458225092163517	0.00467836647222788	0.00376766301732362	0.00517807609185081	0.0048712920742011	0.0047998551741456	0.00523488077274815	0.00469151556564239	0.00414960170382726	0.00458859994614133	0.00452640562756281	0.00565440860715666	0.00427846312595964	0.00408326623733972	0.00351663397552864	0.00448661948424813	0.00477197918410628	0.00504035670304996	0.00549456663459761	0.00576205951652814	0.00436647048643374	0.00433014486386719	0.00438989509177659	0.00477459598052176	0.00442857116242175	0.0043060522408125
"ko00072"	0.000890841122675757	0.000863440203006636	0.000805588355801181	0.000619643794399713	0.000864050501091275	0.000965199973530032	0.000906766843926129	0.000804776069815709	0.000894509168936119	0.000727343983647644	0.000899559929924567	0.000627075150578618	0.000711686620279777	0.000712084232187776	0.000816430503482769	0.00083287344695341	0.000767253116419445	0.000714070897903997	0.00071758788115039	0.000797969068772617	0.000817145579914736	0.000897515841249142	0.000523250738828486	0.000817763944262499	0.000972188141712642	0.00080334867622598	0.000607404240115445	0.000500076125039695	0.00065397873702667	0.000622464264192076	0.000761758043461136	0.000903496851558842	0.000752886480216816	0.000853690779588313	0.000757180016718316	0.000722259331955752	0.000565778838835577	0.000596128387604964	0.000795434564331578	0.000764294927185175	0.000691687568404075	0.000881605666083668	0.000859456824928916	0.000579444140060431	0.000775402152216005	0.00114766635255989	0.000885438608800874	0.000804331017654351	0.000782378574648704	0.00064479598163697	0.00100091550632869	0.000877797328145353	0.000865357677432194	0.000704550651231712	0.000688408092750286	0.000620111494790471	0.000915188575405858	0.000866638736193981	0.000763660950179678	0.000811122305395514	0.0008740506800152	0.000845255342770243	0.000723698138750545	0.000724765705657835	0.000751881822936291	0.000690719025764534	0.000840301209851166
