"","jarjarbinks_29","korra_29","kubo_30","hamlet_31","jarjarbinks_32","goose_37","hera_37","kubo_37","lambchop_37","ophelia_37","wolverine_37","hamlet_41","hera_41","goose_42","lambchop_42","buddy_57","joans_57","ginger_58","henry_59","joans_60","marshmallow_60","joans_62","henry_66","ivy_67","franc_68","grogu_70"
"wolverine_37",0.0149016278764197,0.0208004238458701,0.0101847106020592,0.017714255882938,0.0146156818931916,0.014654198327281,0.0156324274878712,0.0138193222488727,0.0131418057752445,0.0222080984145759,0,0.0102079788516191,0.010507333036908,0.0195084494849209,0.0170999910739818,0.0125836757234915,0.0196391163494126,0.0237561690046137,0.0242744635083454,0.0157278024832484,0.0208093468599502,0.027570634748101,0.0163941839301129,0.0112404100777731,0.0165151612795331,0.0181549566609945
"hamlet_41",0.0104186404625723,0.0167632700751166,0.003910993048375,0.0131139185599995,0.0110303690117191,0.0109946591868358,0.0204930816782669,0.00864694237418426,0.0108515501281704,0.0192347947684498,0.0102079788516191,0,0.00406055253138442,0.0180205367707956,0.0177306531809825,0.0114696020093838,0.0167723379373014,0.0218050150405259,0.0227389910186239,0.011107358169928,0.0174111918523723,0.0250598482012131,0.0213599202999313,0.00900439536865804,0.012365436556134,0.0172337033582844
"hera_41",0.00846399779810243,0.0173446743574975,0.00368999793136234,0.00983547104159105,0.0100919040802174,0.00825688421587855,0.0229888958574543,0.00556373289373321,0.00909745497258653,0.0203440804816223,0.010507333036908,0.00406055253138442,0,0.0150446793731486,0.0140861503968242,0.00842558960083419,0.0171109176087295,0.0186173321258754,0.0193201981488572,0.00938220569483587,0.0181476548403508,0.021896793822203,0.0193290922242908,0.00913671714641767,0.00953542710115748,0.0160612283279485
"goose_42",0.0120669823050104,0.0257681523799998,0.0145521044428245,0.00904253259493077,0.0166578441944379,0.00854836496426484,0.0340676752922954,0.0136744919451375,0.0123067645859982,0.0297418753965205,0.0195084494849209,0.0180205367707956,0.0150446793731486,0,0.00942242642107991,0.00802194792134277,0.0248326233659715,0.0057346240373823,0.00660749995165247,0.0124935791182982,0.0267116881622348,0.00881770123998861,0.025677186298913,0.0195071136311415,0.00827424981226902,0.0247464072000064
"lambchop_42",0.0139074084333971,0.0257901381271913,0.0152625086923889,0.0100711373310599,0.0171056246262934,0.0109208720669752,0.0322839048464535,0.0115547997223219,0.0136961887263537,0.0293232337827482,0.0170999910739818,0.0177306531809825,0.0140861503968242,0.00942242642107991,0,0.0079218055409149,0.0248023672176413,0.0110421752391187,0.0101974055922872,0.0146162922032186,0.0266889202555982,0.0140622158949548,0.0188435527186701,0.0184107193850844,0.011182263263875,0.0214716483889727
"buddy_57",0.00978604903619114,0.0226647664488821,0.00868212683290354,0.00678658558333956,0.0135907455474943,0.00644069796267269,0.0273559097921402,0.00773150455747666,0.00963931212450381,0.0261243453379382,0.0125836757234915,0.0114696020093838,0.00842558960083419,0.00802194792134277,0.0079218055409149,0,0.0218802252804749,0.0116760461304633,0.0123312954581775,0.0106688890795728,0.0235026735264101,0.0153843259156708,0.0200848163255177,0.0144648559738075,0.00772084885660597,0.0206139392867262
"joans_57",0.0134291194702666,0.00383474885194889,0.0162791960334133,0.023659264853458,0.0087200465956374,0.0170415415132274,0.0276145986043561,0.0191958603347804,0.0130576707794353,0.00582646726069539,0.0196391163494126,0.0167723379373014,0.0171109176087295,0.0248326233659715,0.0248023672176413,0.0218802252804749,0,0.0295933368796491,0.0299035713442793,0.0129495164563547,0.00343076746620985,0.0318640584533768,0.0267452902884389,0.00933190235406242,0.0174087870165523,0.011495729625127
"ginger_58",0.0167035019881149,0.0303784656650494,0.0186983822460577,0.0101125294519756,0.0214422468210494,0.0131865469696518,0.0380310621776558,0.0166056417982217,0.0174650188923255,0.034490923185105,0.0237561690046137,0.0218050150405259,0.0186173321258754,0.0057346240373823,0.0110421752391187,0.0116760461304633,0.0295933368796491,0,0.00234211362481274,0.0171645461374738,0.0314385432780959,0.00405540088490732,0.0280263555406181,0.0242466553218163,0.0124948388325114,0.0286875593319831
"henry_59",0.017316963811667,0.0307556639006803,0.019684417832535,0.0109113660074601,0.0218532658748033,0.0138682942331895,0.0388248281107108,0.0170094979388795,0.0179773760951636,0.0348583086418614,0.0242744635083454,0.0227389910186239,0.0193201981488572,0.00660749995165247,0.0101974055922872,0.0123312954581775,0.0299035713442793,0.00234211362481274,0,0.0177778339178343,0.0318141854168666,0.0042765432097801,0.0273512726393215,0.0246552593022441,0.0131228271474368,0.028387765142239
"joans_60",0.00157731039942539,0.0135091780626292,0.00819963225189223,0.0119445158926536,0.0050832852208636,0.00463133780483357,0.0287766965148764,0.00990664734089961,0.00365411199780274,0.017605485714559,0.0157278024832484,0.011107358169928,0.00938220569483587,0.0124935791182982,0.0146162922032186,0.0106688890795728,0.0129495164563547,0.0171645461374738,0.0177778339178343,0,0.0145993766334487,0.0195270736901097,0.0242785940163748,0.00923954980513333,0.00484626941346257,0.0157354032736646
"marshmallow_60",0.014999397254158,0.00260115360042485,0.0173568476840412,0.0251051253963003,0.0103116281339602,0.018690795163539,0.0277751234446465,0.0203761651708625,0.0148101185350402,0.00372257824286565,0.0208093468599502,0.0174111918523723,0.0181476548403508,0.0267116881622348,0.0266889202555982,0.0235026735264101,0.00343076746620985,0.0314385432780959,0.0318141854168666,0.0145993766334487,0,0.0336997468711271,0.0279766637150901,0.0103982770176305,0.0190836252329482,0.0122775696468421
"joans_62",0.0192442432141916,0.0325453307217233,0.0219509204720417,0.0130168810329523,0.0239920227172222,0.0160264182509626,0.0418432006075274,0.0195230854173819,0.0202762861396188,0.0368258122186566,0.027570634748101,0.0250598482012131,0.021896793822203,0.00881770123998861,0.0140622158949548,0.0153843259156708,0.0318640584533768,0.00405540088490732,0.0042765432097801,0.0195270736901097,0.0336997468711271,0,0.0314390740950599,0.0272621204400466,0.0149866411770729,0.0313004949992568
"henry_66",0.0233433048903849,0.0279130655978636,0.0216228217048852,0.0229159730865239,0.0227223651280215,0.0226509238724789,0.0254459052896662,0.0202516048828096,0.0220473847108496,0.0291098908791889,0.0163941839301129,0.0213599202999313,0.0193290922242908,0.025677186298913,0.0188435527186701,0.0200848163255177,0.0267452902884389,0.0280263555406181,0.0273512726393215,0.0242785940163748,0.0279766637150901,0.0314390740950599,0,0.0199500373999463,0.0237189250082947,0.018076894502885
"ivy_67",0.00892245950360156,0.0100828714222602,0.00872036120206593,0.0172291312599915,0.00546434592459081,0.0114886427013607,0.0219032581331584,0.0121586170613288,0.00798589709128662,0.0123837365368453,0.0112404100777731,0.00900439536865804,0.00913671714641767,0.0195071136311415,0.0184107193850844,0.0144648559738075,0.00933190235406242,0.0242466553218163,0.0246552593022441,0.00923954980513333,0.0103982770176305,0.0272621204400466,0.0199500373999463,0,0.0126488614716999,0.0104892135577269
"franc_68",0.0043294034191249,0.0179599598645162,0.0090340039861576,0.0079911036845883,0.00917848022014075,0.00206720691961451,0.0305105109016413,0.00892072980973227,0.00606045719616449,0.0220884779911959,0.0165151612795331,0.012365436556134,0.00953542710115748,0.00827424981226902,0.011182263263875,0.00772084885660597,0.0174087870165523,0.0124948388325114,0.0131228271474368,0.00484626941346257,0.0190836252329482,0.0149866411770729,0.0237189250082947,0.0126488614716999,0,0.018181781793728
"grogu_70",0.0153627186379114,0.0120169913335639,0.0173573683681763,0.0222343096694527,0.0116331621061554,0.0177482253312687,0.0272920053110042,0.017461614951282,0.014830664686495,0.013243938261396,0.0181549566609945,0.0172337033582844,0.0160612283279485,0.0247464072000064,0.0214716483889727,0.0206139392867262,0.011495729625127,0.0286875593319831,0.028387765142239,0.0157354032736646,0.0122775696468421,0.0313004949992568,0.018076894502885,0.0104892135577269,0.018181781793728,0
