"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage","PD"
"JarJarBinks_15",114,143.076923076923,14.639987404055,139.958085764616,5.87946834487323,3.07786480744142,0.898563286167796,9.85836352757047,21.274159949389,0.649859764318949,0.993775011116052,10.209573256
"Kubo_15",107,132.071428571429,12.7845131362433,141.818463636364,6.32465136815568,2.99889646606083,0.881102419753086,8.41060009735529,19.6817701932591,0.641773232510487,0.994,9.343590427
"Buddy_17",102,266,84.5709829989786,169.175638705186,6.87559189443627,3.02900449140948,0.91611274608542,11.9207621341172,18.5685830220353,0.654923739812978,0.990876724521584,9.166881627
"Iris_17",108,149.333333333333,19.80370282859,146.910480612008,6.44070977282425,2.90943589878893,0.884066356204419,8.62562382463576,19.9082334096063,0.621391361680376,0.992887308290731,9.669566881
"Ivy_17",107,134.789473684211,12.7596885689412,147.090355329949,6.41600577104679,2.92716557657347,0.89955231325577,9.95543085572796,19.6837320326052,0.626422597589228,0.992663405958204,9.254566068
"Kubo_17",118,229.428571428571,53.8881438039655,172.893429129356,7.02283447660323,3.11903860770759,0.898402702514564,9.84278149862553,22.1942201947557,0.653792663575396,0.991109135363414,9.963539178
"Lambchop_17",30,46.5,12.8861915029854,61.2978723404255,4.56157189308594,1.63398678440806,0.737668959975397,3.81197741565853,4.31792233496385,0.480415160030947,0.997327394209354,4.291580357
"Padme_17",51,89.5,22.9367323698545,95.9382535211268,5.54638698801214,1.4355466387494,0.552008319767267,2.23218431083474,8.06868006386213,0.365109435881753,0.995087092451987,5.423810019
"Wolverine_17",75,82.5,5.07938460485275,86.7298162426368,4.59098558135438,2.20891335456979,0.747715337514808,3.96377643471963,12.7863666107185,0.511620019901004,0.996442072492773,7.318821068
"Buddy_18",47,82,21.2033822307122,88.4545454545455,4.98522767039633,1.35163230971858,0.580038240403669,2.38116918302563,7.31779678522436,0.351059868229013,0.995331258337039,5.839297651
"Ginger_18",79,102,12.4646695693374,113.79012345679,5.73941760183687,2.70723691667567,0.876520964463048,8.09854074136127,13.6145845353389,0.619583299328573,0.994660734149055,7.509487156
"Hamlet_18",95,188,51.2625132622021,129.412449908047,5.77163695735985,2.62131204102945,0.842737377869241,6.35879007008119,17.0233210881243,0.575622069596208,0.993108048021343,8.926871495
"Hera_18",92,142.142857142857,27.2835045346751,122.666509525977,5.6571679068237,2.8989569469717,0.893953120203887,9.42979182341445,16.3708727735009,0.641108467938052,0.993998666370305,8.393837416
"Iris_18",113,142.25,15.0395520121244,140.641662669782,6.05098943390336,3.1470187414218,0.910039055018964,11.1159348116096,21.0463266765269,0.665699295700895,0.993995997331554,10.324460372
"Ivy_18",121,191,33.3700641141132,160.671742808799,6.3632808359826,3.42195513193446,0.94216158393686,17.2895467764598,22.9086260275626,0.713533066008549,0.991971454058876,10.169220362
"JarJarBinks_18",85,143,30.8202467931003,128.083760683761,6.01977881977392,2.76413913885991,0.8855681127392,8.73882292722236,14.8741283274775,0.622182336464459,0.993549822064057,8.04035679
"Kubo_18",115,217.5,47.9720689209015,168.030032949819,6.65767175658877,2.9622390691832,0.889293576440578,9.03289951791504,21.5047164035232,0.624295351133929,0.990882810762731,10.428128372
"Lambchop_18",42,72.3333333333333,22.7191876933669,65.7822222222222,4.35512103852506,2.35502227977608,0.872143665068831,7.82127847273543,6.40741607715541,0.630077700890452,0.996886120996441,3.812809774
