"","Ginger_2","Padme_5","Padme_6","Ginger_7","Padme_7","Charles_9","Franc_9","Grogu_9","Henry_9","Ivy_9","Buddy_11","Joans_11","Padme_11","Ginger_14","Buddy_17","Ivy_17","Padme_17","Buddy_18","Ginger_18","Ivy_18","Franc_19","Ivy_19","Ginger_20","Buddy_21","Joans_21","Franc_22","Grogu_22","Henry_22","Joans_22","Marshmallow_22","Franc_24","Ginger_24","Henry_24","Ivy_24","Marshmallow_24","Henry_25","Ginger_29","Henry_29","Joans_29","Ginger_36","Grogu_36","Henry_36","Franc_37","Grogu_37","Grogu_41","Joans_41","Ginger_42","Grogu_42","Henry_42","Ivy_42","Buddy_44","Franc_44","Ginger_44","Ivy_44","Joans_44","Marshmallow_44","Buddy_45","Franc_45","Grogu_45","Henry_45","Ivy_45","Joans_45","Marshmallow_45","Buddy_46","Charles_46","Ivy_46","Joans_46","Marshmallow_46","Franc_47","Ginger_47","Ivy_47","Marshmallow_47","Buddy_48","Charles_48","Franc_48","Grogu_48","Ivy_48","Joans_48","Marshmallow_48","Charles_49","Franc_49","Ginger_49","Henry_49","Ivy_49","Joans_49","Marshmallow_49","Buddy_50","Charles_50","Franc_50","Ginger_50","Grogu_50","Ivy_50","Joans_50","Charles_51","Franc_51","Joans_51","Buddy_52","Charles_52","Ginger_52","Grogu_52","Marshmallow_52","Franc_53","Marshmallow_53","Charles_55","Ginger_55","Ivy_55","Buddy_56","Franc_56","Grogu_56","Joans_56","Buddy_57","Joans_57","Ginger_58","Henry_59","Joans_60","Marshmallow_60","Joans_62","Henry_66","Ivy_67","Franc_68"
"Ginger_2",0,0.260869565217391,0.291666666666667,0.291666666666667,0.15,0.19047619047619,0.260869565217391,0.333333333333333,0.15,0.15,0.5,0.421052631578947,0.19047619047619,0.478260869565217,0.3,0.105263157894737,0.407407407407407,0.352941176470588,0.315789473684211,0.380952380952381,0.222222222222222,0.380952380952381,0.263157894736842,0.5,0.454545454545455,0.45,0.470588235294118,0.105263157894737,0.45,0.571428571428572,0.45,0.555555555555556,0.15,0.45,0.5,0.105263157894737,0.421052631578947,0.15,0.578947368421053,0.260869565217391,0.555555555555556,0.45,0.45,0.6,0.555555555555556,0.45,0.15,0.45,0.521739130434783,0.473684210526316,0.6,0.5,0.526315789473684,0.5,0.523809523809524,0.45,0.388888888888889,0.3,0.421052631578947,0.526315789473684,0.478260869565217,0.578947368421053,0.578947368421053,0.55,0.55,0.5,0.6,0.388888888888889,0.421052631578947,0.227272727272727,0.444444444444444,0.15,0.55,0.368421052631579,0.55,0.578947368421053,0.380952380952381,0.333333333333333,0.15,0.368421052631579,0.571428571428572,0.5,0.45,0.105263157894737,0.473684210526316,0.388888888888889,0.45,0.45,0.4,0.45,0.555555555555556,0.571428571428572,0.578947368421053,0.45,0.6,0.578947368421053,0.5,0.421052631578947,0.526315789473684,0.55,0.260869565217391,0.6,0.555555555555556,0.421052631578947,0.521739130434783,0.35,0.227272727272727,0.5,0.529411764705882,0.523809523809524,0.5,0.388888888888889,0.5,0.285714285714286,0.45,0.291666666666667,0.15,0.45,0.15,0.45
"Padme_5",0.260869565217391,0,0.12,0.0416666666666667,0.130434782608696,0.166666666666667,0,0.291666666666667,0.28,0.130434782608696,0.304347826086957,0.434782608695652,0.24,0.423076923076923,0.333333333333333,0.173913043478261,0.310344827586207,0.521739130434783,0.416666666666667,0.333333333333333,0.347826086956522,0.333333333333333,0.375,0.434782608695652,0.461538461538462,0.391304347826087,0.608695652173913,0.173913043478261,0.391304347826087,0.5,0.391304347826087,0.608695652173913,0.130434782608696,0.391304347826087,0.434782608695652,0.173913043478261,0.434782608695652,0.130434782608696,0.565217391304348,0.230769230769231,0.608695652173913,0.391304347826087,0.391304347826087,0.521739130434783,0.608695652173913,0.391304347826087,0.130434782608696,0.391304347826087,0.461538461538462,0.478260869565217,0.521739130434783,0.444444444444444,0.521739130434783,0.444444444444444,0.458333333333333,0.391304347826087,0.478260869565217,0.260869565217391,0.434782608695652,0.521739130434783,0.423076923076923,0.565217391304348,0.565217391304348,0.478260869565217,0.478260869565217,0.434782608695652,0.521739130434783,0.478260869565217,0.434782608695652,0.269230769230769,0.521739130434783,0.130434782608696,0.478260869565217,0.391304347826087,0.478260869565217,0.565217391304348,0.333333333333333,0.291666666666667,0.130434782608696,0.458333333333333,0.5,0.434782608695652,0.391304347826087,0.173913043478261,0.478260869565217,0.478260869565217,0.391304347826087,0.391304347826087,0.347826086956522,0.391304347826087,0.608695652173913,0.5,0.565217391304348,0.391304347826087,0.521739130434783,0.565217391304348,0.434782608695652,0.434782608695652,0.521739130434783,0.478260869565217,0.230769230769231,0.521739130434783,0.608695652173913,0.434782608695652,0.461538461538462,0.304347826086957,0.2,0.434782608695652,0.652173913043478,0.576923076923077,0.565217391304348,0.478260869565217,0.434782608695652,0.32,0.391304347826087,0.0416666666666667,0.208333333333333,0.391304347826087,0.130434782608696,0.391304347826087
"Padme_6",0.291666666666667,0.12,0,0.08,0.24,0.2,0.12,0.384615384615385,0.166666666666667,0.24,0.333333333333333,0.458333333333333,0.269230769230769,0.5,0.36,0.28,0.275862068965517,0.541666666666667,0.375,0.36,0.375,0.36,0.333333333333333,0.52,0.535714285714286,0.48,0.625,0.28,0.48,0.576923076923077,0.48,0.625,0.24,0.48,0.52,0.208333333333333,0.52,0.24,0.583333333333333,0.321428571428571,0.625,0.48,0.48,0.6,0.625,0.48,0.24,0.48,0.535714285714286,0.5,0.6,0.517241379310345,0.6,0.517241379310345,0.538461538461538,0.48,0.5,0.36,0.52,0.6,0.5,0.583333333333333,0.583333333333333,0.56,0.56,0.52,0.6,0.5,0.52,0.357142857142857,0.541666666666667,0.24,0.56,0.416666666666667,0.56,0.583333333333333,0.36,0.32,0.24,0.416666666666667,0.576923076923077,0.52,0.48,0.208333333333333,0.56,0.5,0.48,0.48,0.44,0.48,0.625,0.576923076923077,0.64,0.48,0.6,0.583333333333333,0.52,0.458333333333333,0.6,0.56,0.259259259259259,0.6,0.625,0.52,0.535714285714286,0.4,0.230769230769231,0.52,0.666666666666667,0.592592592592593,0.583333333333333,0.5,0.52,0.407407407407407,0.48,0.153846153846154,0.307692307692308,0.48,0.24,0.48
"Ginger_7",0.291666666666667,0.0416666666666667,0.08,0,0.166666666666667,0.2,0.0416666666666667,0.32,0.24,0.166666666666667,0.333333333333333,0.458333333333333,0.269230769230769,0.444444444444444,0.291666666666667,0.208333333333333,0.275862068965517,0.541666666666667,0.375,0.291666666666667,0.375,0.291666666666667,0.333333333333333,0.458333333333333,0.481481481481481,0.416666666666667,0.625,0.208333333333333,0.416666666666667,0.52,0.416666666666667,0.625,0.166666666666667,0.416666666666667,0.458333333333333,0.208333333333333,0.458333333333333,0.166666666666667,0.583333333333333,0.259259259259259,0.625,0.416666666666667,0.416666666666667,0.541666666666667,0.625,0.416666666666667,0.166666666666667,0.416666666666667,0.481481481481481,0.5,0.541666666666667,0.464285714285714,0.541666666666667,0.464285714285714,0.48,0.416666666666667,0.5,0.291666666666667,0.458333333333333,0.541666666666667,0.444444444444444,0.583333333333333,0.583333333333333,0.5,0.5,0.458333333333333,0.541666666666667,0.5,0.458333333333333,0.296296296296296,0.541666666666667,0.166666666666667,0.5,0.416666666666667,0.5,0.583333333333333,0.291666666666667,0.25,0.166666666666667,0.48,0.52,0.458333333333333,0.416666666666667,0.208333333333333,0.5,0.5,0.416666666666667,0.416666666666667,0.375,0.416666666666667,0.625,0.52,0.583333333333333,0.416666666666667,0.541666666666667,0.583333333333333,0.458333333333333,0.458333333333333,0.541666666666667,0.5,0.192307692307692,0.541666666666667,0.625,0.458333333333333,0.481481481481481,0.333333333333333,0.16,0.458333333333333,0.666666666666667,0.592592592592593,0.583333333333333,0.5,0.458333333333333,0.346153846153846,0.416666666666667,0.08,0.24,0.416666666666667,0.166666666666667,0.416666666666667
"Padme_7",0.15,0.130434782608696,0.24,0.166666666666667,0,0.0476190476190476,0.130434782608696,0.19047619047619,0.181818181818182,0,0.434782608695652,0.35,0.136363636363636,0.347826086956522,0.238095238095238,0.05,0.413793103448276,0.45,0.333333333333333,0.238095238095238,0.25,0.238095238095238,0.285714285714286,0.35,0.391304347826087,0.3,0.55,0.05,0.3,0.428571428571429,0.3,0.55,0,0.3,0.35,0.05,0.35,0,0.5,0.130434782608696,0.55,0.3,0.3,0.45,0.55,0.3,0,0.3,0.391304347826087,0.4,0.45,0.375,0.45,0.375,0.380952380952381,0.3,0.4,0.15,0.35,0.45,0.347826086956522,0.5,0.5,0.4,0.4,0.35,0.45,0.4,0.35,0.173913043478261,0.45,0,0.4,0.3,0.4,0.5,0.238095238095238,0.19047619047619,0,0.380952380952381,0.428571428571429,0.35,0.3,0.05,0.4,0.4,0.3,0.3,0.25,0.3,0.55,0.428571428571429,0.5,0.3,0.45,0.5,0.35,0.35,0.45,0.4,0.130434782608696,0.45,0.55,0.35,0.391304347826087,0.2,0.0909090909090909,0.35,0.6,0.521739130434783,0.5,0.4,0.35,0.227272727272727,0.3,0.166666666666667,0.0952380952380952,0.3,0,0.3
"Charles_9",0.19047619047619,0.166666666666667,0.2,0.2,0.0476190476190476,0,0.166666666666667,0.227272727272727,0.136363636363636,0.0476190476190476,0.458333333333333,0.380952380952381,0.0909090909090909,0.375,0.272727272727273,0.0952380952380952,0.433333333333333,0.476190476190476,0.363636363636364,0.272727272727273,0.285714285714286,0.272727272727273,0.318181818181818,0.380952380952381,0.416666666666667,0.333333333333333,0.571428571428572,0.0952380952380952,0.333333333333333,0.454545454545455,0.333333333333333,0.571428571428572,0.0476190476190476,0.333333333333333,0.380952380952381,0.0952380952380952,0.380952380952381,0.0476190476190476,0.523809523809524,0.166666666666667,0.571428571428572,0.333333333333333,0.333333333333333,0.476190476190476,0.571428571428572,0.333333333333333,0.0476190476190476,0.333333333333333,0.416666666666667,0.428571428571429,0.476190476190476,0.4,0.476190476190476,0.4,0.409090909090909,0.333333333333333,0.428571428571429,0.19047619047619,0.380952380952381,0.476190476190476,0.375,0.523809523809524,0.523809523809524,0.428571428571429,0.428571428571429,0.380952380952381,0.476190476190476,0.428571428571429,0.380952380952381,0.208333333333333,0.476190476190476,0.0476190476190476,0.428571428571429,0.333333333333333,0.428571428571429,0.523809523809524,0.272727272727273,0.227272727272727,0.0476190476190476,0.333333333333333,0.454545454545455,0.380952380952381,0.333333333333333,0.0952380952380952,0.428571428571429,0.428571428571429,0.333333333333333,0.333333333333333,0.285714285714286,0.333333333333333,0.571428571428572,0.454545454545455,0.523809523809524,0.333333333333333,0.476190476190476,0.523809523809524,0.380952380952381,0.380952380952381,0.476190476190476,0.428571428571429,0.166666666666667,0.476190476190476,0.571428571428572,0.380952380952381,0.416666666666667,0.238095238095238,0.130434782608696,0.380952380952381,0.619047619047619,0.541666666666667,0.523809523809524,0.428571428571429,0.380952380952381,0.260869565217391,0.333333333333333,0.2,0.136363636363636,0.333333333333333,0.0476190476190476,0.333333333333333
"Franc_9",0.260869565217391,0,0.12,0.0416666666666667,0.130434782608696,0.166666666666667,0,0.291666666666667,0.28,0.130434782608696,0.304347826086957,0.434782608695652,0.24,0.423076923076923,0.333333333333333,0.173913043478261,0.310344827586207,0.521739130434783,0.416666666666667,0.333333333333333,0.347826086956522,0.333333333333333,0.375,0.434782608695652,0.461538461538462,0.391304347826087,0.608695652173913,0.173913043478261,0.391304347826087,0.5,0.391304347826087,0.608695652173913,0.130434782608696,0.391304347826087,0.434782608695652,0.173913043478261,0.434782608695652,0.130434782608696,0.565217391304348,0.230769230769231,0.608695652173913,0.391304347826087,0.391304347826087,0.521739130434783,0.608695652173913,0.391304347826087,0.130434782608696,0.391304347826087,0.461538461538462,0.478260869565217,0.521739130434783,0.444444444444444,0.521739130434783,0.444444444444444,0.458333333333333,0.391304347826087,0.478260869565217,0.260869565217391,0.434782608695652,0.521739130434783,0.423076923076923,0.565217391304348,0.565217391304348,0.478260869565217,0.478260869565217,0.434782608695652,0.521739130434783,0.478260869565217,0.434782608695652,0.269230769230769,0.521739130434783,0.130434782608696,0.478260869565217,0.391304347826087,0.478260869565217,0.565217391304348,0.333333333333333,0.291666666666667,0.130434782608696,0.458333333333333,0.5,0.434782608695652,0.391304347826087,0.173913043478261,0.478260869565217,0.478260869565217,0.391304347826087,0.391304347826087,0.347826086956522,0.391304347826087,0.608695652173913,0.5,0.565217391304348,0.391304347826087,0.521739130434783,0.565217391304348,0.434782608695652,0.434782608695652,0.521739130434783,0.478260869565217,0.230769230769231,0.521739130434783,0.608695652173913,0.434782608695652,0.461538461538462,0.304347826086957,0.2,0.434782608695652,0.652173913043478,0.576923076923077,0.565217391304348,0.478260869565217,0.434782608695652,0.32,0.391304347826087,0.0416666666666667,0.208333333333333,0.391304347826087,0.130434782608696,0.391304347826087
"Grogu_9",0.333333333333333,0.291666666666667,0.384615384615385,0.32,0.19047619047619,0.227272727272727,0.291666666666667,0,0.347826086956522,0.19047619047619,0.380952380952381,0.277777777777778,0.304347826086957,0.363636363636364,0.157894736842105,0.238095238095238,0.482758620689655,0.388888888888889,0.263157894736842,0.157894736842105,0.166666666666667,0.157894736842105,0.210526315789474,0.277777777777778,0.409090909090909,0.222222222222222,0.5,0.238095238095238,0.222222222222222,0.277777777777778,0.222222222222222,0.5,0.19047619047619,0.222222222222222,0.277777777777778,0.238095238095238,0.277777777777778,0.19047619047619,0.444444444444444,0.291666666666667,0.5,0.222222222222222,0.222222222222222,0.388888888888889,0.5,0.222222222222222,0.19047619047619,0.222222222222222,0.409090909090909,0.333333333333333,0.388888888888889,0.391304347826087,0.388888888888889,0.318181818181818,0.222222222222222,0.222222222222222,0.333333333333333,0.0555555555555556,0.277777777777778,0.388888888888889,0.363636363636364,0.444444444444444,0.444444444444444,0.333333333333333,0.333333333333333,0.277777777777778,0.388888888888889,0.333333333333333,0.277777777777778,0.333333333333333,0.388888888888889,0.19047619047619,0.333333333333333,0.315789473684211,0.333333333333333,0.444444444444444,0.157894736842105,0.105263157894737,0.19047619047619,0.4,0.277777777777778,0.277777777777778,0.222222222222222,0.238095238095238,0.333333333333333,0.333333333333333,0.222222222222222,0.222222222222222,0.166666666666667,0.222222222222222,0.5,0.277777777777778,0.444444444444444,0.222222222222222,0.388888888888889,0.444444444444444,0.277777777777778,0.277777777777778,0.388888888888889,0.333333333333333,0.291666666666667,0.388888888888889,0.5,0.277777777777778,0.409090909090909,0.111111111111111,0.181818181818182,0.277777777777778,0.555555555555556,0.545454545454545,0.444444444444444,0.333333333333333,0.277777777777778,0.318181818181818,0.222222222222222,0.32,0.272727272727273,0.222222222222222,0.19047619047619,0.222222222222222
"Henry_9",0.15,0.28,0.166666666666667,0.24,0.181818181818182,0.136363636363636,0.28,0.347826086956522,0,0.181818181818182,0.5,0.428571428571429,0.136363636363636,0.48,0.238095238095238,0.142857142857143,0.357142857142857,0.45,0.25,0.318181818181818,0.25,0.318181818181818,0.285714285714286,0.5,0.458333333333333,0.454545454545455,0.55,0.142857142857143,0.454545454545455,0.565217391304348,0.454545454545455,0.619047619047619,0.181818181818182,0.454545454545455,0.5,0.142857142857143,0.428571428571429,0.181818181818182,0.571428571428572,0.28,0.619047619047619,0.454545454545455,0.454545454545455,0.590909090909091,0.619047619047619,0.454545454545455,0.181818181818182,0.454545454545455,0.52,0.476190476190476,0.590909090909091,0.5,0.523809523809524,0.5,0.521739130434783,0.454545454545455,0.4,0.318181818181818,0.428571428571429,0.523809523809524,0.48,0.571428571428572,0.571428571428572,0.545454545454545,0.545454545454545,0.5,0.590909090909091,0.476190476190476,0.428571428571429,0.25,0.45,0.181818181818182,0.545454545454545,0.380952380952381,0.545454545454545,0.571428571428572,0.318181818181818,0.272727272727273,0.181818181818182,0.3,0.565217391304348,0.5,0.454545454545455,0.142857142857143,0.476190476190476,0.476190476190476,0.454545454545455,0.454545454545455,0.409090909090909,0.454545454545455,0.619047619047619,0.565217391304348,0.571428571428572,0.454545454545455,0.590909090909091,0.571428571428572,0.5,0.428571428571429,0.523809523809524,0.545454545454545,0.208333333333333,0.590909090909091,0.55,0.428571428571429,0.52,0.363636363636364,0.173913043478261,0.5,0.6,0.521739130434783,0.5,0.4,0.5,0.304347826086957,0.454545454545455,0.307692307692308,0.181818181818182,0.454545454545455,0.181818181818182,0.454545454545455
"Ivy_9",0.15,0.130434782608696,0.24,0.166666666666667,0,0.0476190476190476,0.130434782608696,0.19047619047619,0.181818181818182,0,0.434782608695652,0.35,0.136363636363636,0.347826086956522,0.238095238095238,0.05,0.413793103448276,0.45,0.333333333333333,0.238095238095238,0.25,0.238095238095238,0.285714285714286,0.35,0.391304347826087,0.3,0.55,0.05,0.3,0.428571428571429,0.3,0.55,0,0.3,0.35,0.05,0.35,0,0.5,0.130434782608696,0.55,0.3,0.3,0.45,0.55,0.3,0,0.3,0.391304347826087,0.4,0.45,0.375,0.45,0.375,0.380952380952381,0.3,0.4,0.15,0.35,0.45,0.347826086956522,0.5,0.5,0.4,0.4,0.35,0.45,0.4,0.35,0.173913043478261,0.45,0,0.4,0.3,0.4,0.5,0.238095238095238,0.19047619047619,0,0.380952380952381,0.428571428571429,0.35,0.3,0.05,0.4,0.4,0.3,0.3,0.25,0.3,0.55,0.428571428571429,0.5,0.3,0.45,0.5,0.35,0.35,0.45,0.4,0.130434782608696,0.45,0.55,0.35,0.391304347826087,0.2,0.0909090909090909,0.35,0.6,0.521739130434783,0.5,0.4,0.35,0.227272727272727,0.3,0.166666666666667,0.0952380952380952,0.3,0,0.3
