"","hera_1","wolverine_1","buddy_11","hamlet_11","hera_11","jarjarbinks_11","joans_11","padme_11","ginger_14","hera_14","iris_14","jarjarbinks_14","kubo_14","wolverine_14","ginger_2","hera_2","jarjarbinks_2","lambchop_2","jarjarbinks_3","goose_4","padme_5","korra_6","padme_6","ginger_7","hera_7","iris_7","padme_7","charles_9","franc_9","grogu_9","henry_9","ivy_9","korra_9","ophelia_9"
"padme_5",10.2491728874377,9.48396264450064,6.37556912741897,9.44002296721565,9.45417459203278,6.84955499165337,7.95089095159829,8.34167865105882,11.7864775008234,10.1765976004082,10.3837572334419,7.4281033850482,4.61604772183934,9.11605846359009,3.4166964358306,7.05837282906699,8.58330079739276,7.96361904290413,9.00413319194923,9.84340651546851,0,7.57968876435757,1.98015248356149,4.85204146805958,10.0488581696087,7.75015700292129,3.10205310095033,6.53904354510066,4.86484537857598,6.64557301268097,5.98439477380392,5.43042897125831,8.24706632155358,9.21965501597602
"korra_6",5.60468000513027,4.87633263213219,5.69012594334378,4.58797997390251,5.94849933314354,3.80691532990877,5.15344800516869,5.70114437380569,6.27986189011936,5.9916529597704,8.42409779218504,2.74286854929329,6.49660621669257,5.21950443683942,8.02966769018998,6.02782449897595,6.28805506987698,8.48365005438522,3.80273949926653,13.4414655623899,7.57968876435757,0,7.42079964649057,6.8088221547818,5.17523807847716,2.14169566436532,7.67167584289646,7.26386797643106,7.90518003267048,3.07103646931887,6.51299282408787,4.39321991236009,3.55778063286775,3.88661026195289
"padme_6",10.6048114156519,9.46387364125544,7.01425852703371,9.53119989852204,9.72826238457141,6.6781990758547,8.47622430850656,8.29500715756445,11.8923392082998,10.4358768598954,9.36276639904265,7.09200537988708,5.17783633821744,8.57176454394676,4.84663639488897,7.45819040764663,7.6294086094122,8.40404303397908,9.32901164543007,10.5713237148738,1.98015248356149,7.42079964649057,0,5.58620566934637,10.3796461159342,7.8412525478327,2.00462675404919,6.96081938768301,5.99064627648162,6.97346999218812,6.65588151854288,5.12473545030945,8.00709245031037,9.23666982774881
"ginger_7",7.9196719270267,7.40846554835993,3.62881215699978,7.87424184683857,6.34075068166641,5.25625151636027,4.9292124175849,6.93587977869622,8.90163327193407,7.35539620487763,10.8852065695448,6.70074466168115,2.52486983841328,8.24054542728158,3.18642867307315,8.90607832431701,8.69311925136753,10.4792364807933,7.06731994520552,11.3030182886349,4.85204146805958,6.8088221547818,5.58620566934637,0,7.79718941745086,6.72170409996314,6.2612193728291,5.22040764700585,1.95349099017346,5.75054332347696,3.83803064483423,5.38100096008733,6.74637248376149,7.44498177979045
"hera_7",0.576208831573076,2.88154306313745,5.01771174606021,3.60750617300933,3.47757560929793,5.87587000006032,3.28179514951843,5.43793110190458,3.15183495014716,2.51651230712537,10.8616882316676,5.70791865404546,8.17272545770253,6.65536571116083,9.34289504965014,9.30169344361626,9.68175163764147,11.7341762231078,2.33132041913263,15.0527027571045,10.0488581696087,5.17523807847716,10.3796461159342,7.79718941745086,0,3.76246227640739,10.5907276908915,7.35653520075383,8.47508022145521,4.35928796718992,6.69515374828226,7.64296510542594,5.71311251923792,2.5809023237193
"iris_7",4.19632819964806,3.88629776453841,4.94552641808516,3.7050429744164,5.10203514070134,4.21465998866411,4.10519189070081,5.09758214028359,5.37623687570253,4.8958467419933,9.08641715316027,3.74888536956189,6.71122123438374,5.52159952135713,7.87767183958787,6.41982575210654,7.33626594466952,8.82834169793957,2.64972136321562,13.5999371260332,7.75015700292129,2.14169566436532,7.8412525478327,6.72170409996314,3.76246227640739,0,8.07762231176215,6.87758030430922,7.6733082363045,2.31343472364846,6.0169413080757,5.35617289885482,3.64741286202766,3.30447110952166
"padme_7",10.8057391835178,9.50260119836173,7.38033294321473,9.64401469593744,9.81355360460728,6.84682056787956,8.78693175695114,8.25994297620881,11.9419223227507,10.5834195542056,8.24229487975829,7.14851125859936,5.78424511814644,8.0030874305673,5.92281335401442,8.23189878048747,7.10618856565544,9.32276302515497,9.61950347391942,11.295814783395,3.10205310095033,7.67167584289646,2.00462675404919,6.2612193728291,10.5907276908915,8.07762231176215,0,7.34601540536703,6.7828923381458,7.45653738967105,7.13626349423614,5.17471848659054,8.20116012015032,9.37141322241186
"charles_9",7.38781570605218,6.55657532711635,3.96982350733647,6.93895241178264,6.03594320619669,5.49315721449516,5.43761425228516,4.75533483593194,8.60365112875564,6.93571238108077,10.7048238677369,6.98197645117905,5.30629391593785,8.0396395698927,6.0438701378839,9.78472424879613,9.30182153375336,11.5444421763509,7.36314705060737,12.0427823377757,6.53904354510066,7.26386797643106,6.96081938768301,5.22040764700585,7.35653520075383,6.87758030430922,7.34601540536703,0,5.64986734460629,5.98069521025046,4.36240943221558,6.48319976721923,7.5251979351576,6.93182976042197
"franc_9",8.55044439185048,8.35468705334503,4.13866467565435,8.54248646301146,7.10165514013335,6.24125835942337,5.57107506976786,7.79990437449076,9.87857569953357,8.10504324305739,11.9767834766238,7.88791124265117,2.93085651484682,9.3986266732607,2.33114201533629,9.18452937163381,10.1060137179024,10.5932715362639,7.87292820212734,10.746240648154,4.86484537857598,7.90518003267048,5.99064627648162,1.95349099017346,8.47508022145521,7.6733082363045,6.7828923381458,5.64986734460629,0,6.3262653464747,3.95356617157574,6.44617326217285,8.315437856024,8.31948674575886
"grogu_9",4.6745370317787,4.61851717942826,3.99645986395824,4.06509955125404,5.17217504144195,3.83194473538677,3.57981829224491,5.2002629839967,6.40815541995189,5.33529821957911,9.78553741378581,4.36581869724162,5.50971545376288,6.42688780990851,6.46311578993105,5.72742257678528,8.09558800132226,8.0876145114313,3.30254992320968,12.3905103212904,6.64557301268097,3.07103646931887,6.97346999218812,5.75054332347696,4.35928796718992,2.31343472364846,7.45653738967105,5.98069521025046,6.3262653464747,0,4.86075375118384,5.2262377850037,5.02954675345427,3.98983451209592
"henry_9",6.80917067600735,6.26194767655506,2.72967347097018,5.69944671484222,4.86917000491934,4.11905065679044,4.3522939267126,5.03623876821331,8.15211566523758,6.14072901974628,10.9106938052017,6.71593469911694,3.2760957328635,7.99489370954204,4.48149435944994,8.79257014147595,9.31072038116398,10.6368468865294,6.59825050705171,11.9565653332437,5.98439477380392,6.51299282408787,6.65588151854288,3.83803064483423,6.69515374828226,6.0169413080757,7.13626349423614,4.36240943221558,3.95356617157574,4.86075375118384,0,5.8779451307893,7.34053785095773,6.66565057304219
"ivy_9",7.92145351635832,6.63362128214327,5.36503635250564,6.94406054298208,6.96859450795298,4.08667935968704,6.3100936307565,6.37555844093546,8.85546497251212,7.62678671573913,7.01310034484376,3.30609156953932,4.90264689730892,4.97375305697476,6.48222173303942,7.27501600106311,5.06147299064442,9.26875567557822,6.70784429955167,12.3488799534108,5.43042897125831,4.39321991236009,5.12473545030945,5.38100096008733,7.64296510542594,5.35617289885482,5.17471848659054,6.48319976721923,6.44617326217285,5.2262377850037,5.8779451307893,0,5.40924235859317,6.06587210959434
"korra_9",6.02887931031355,4.96101927655912,6.10239372953983,6.12592493075887,6.25680203458221,5.27217127838852,5.52323555062628,6.14858519184173,6.11476525388735,6.18226921499414,8.91404751193011,3.90164861287733,7.30593555857153,5.74752217618873,8.60946789103397,7.99330970656122,5.90200415054765,10.0403134084143,4.57721469595952,14.2535824884329,8.24706632155358,3.55778063286775,8.00709245031037,6.74637248376149,5.71311251923792,3.64741286202766,8.20116012015032,7.5251979351576,8.315437856024,5.02954675345427,7.34053785095773,5.40924235859317,0,4.88087983676671
"ophelia_9",2.76704194440849,2.33730933340508,4.96241817204276,3.50771615017667,4.05155227313073,4.77601361112047,3.8896136840976,5.10745924169509,4.23159057243944,3.64685230976051,9.09738742885725,3.6740219142627,7.59387837289364,5.01308158222451,9.03218257432865,8.67723297999206,7.93377403683593,11.2216486294882,2.77478331929958,14.6767421213142,9.21965501597602,3.88661026195289,9.23666982774881,7.44498177979045,2.5809023237193,3.30447110952166,9.37141322241186,6.93182976042197,8.31948674575886,3.98983451209592,6.66565057304219,6.06587210959434,4.88087983676671,0
