"","buddy_16","buddy_17","ivy_17","padme_17","buddy_18","ginger_18","ivy_18","franc_19","ivy_19","ginger_20","buddy_21","joans_21","franc_22","grogu_22","henry_22","joans_22","marshmallow_22","franc_24","ginger_24","grogu_24","henry_24","ivy_24","marshmallow_24","henry_25","ophelia_43","goose_44","iris_44","jarjarbinks_44","lambchop_44","hamlet_45","hera_45","jarjarbinks_45","korra_45","ophelia_45","goose_46","hamlet_46","iris_46","lambchop_46","hamlet_48","hera_48","iris_48","jarjarbinks_48","korra_48","kubo_48","lambchop_48","ophelia_48","wolverine_48","iris_49","jarjarbinks_49","kubo_49","ophelia_49","wolverine_49","jarjarbinks_50","korra_50","kubo_50","lambchop_50","ophelia_50","wolverine_50","lambchop_51","goose_52","jarjarbinks_52","kubo_52","hera_53","kubo_53","iris_55","lambchop_55","ophelia_55"
"buddy_16",0,0.441569616751244,0.302992371887663,0.595697489222591,0.556619129620521,0.415513762440838,0.336454750977299,0.420741767710214,0.48108800164657,0.398400497257162,0.404445675763944,0.468279268395548,0.386801364824189,0.527280464617557,0.385384980361122,0.449933944027022,0.473753549495256,0.358422828542815,0.355573254711518,0.426364475147716,0.406773769317265,0.52248235576966,0.531836089356252,0.37607744664888,0.500786974352926,0.58304854135482,0.405804237796973,0.138202580302534,0.352137396247085,0.230570356796503,0.297338951787132,0.526897226891566,0.2394778154845,0.472075645348947,0.287384863000752,0.313297802321434,0.368852933110513,0.264365463538045,0.415856289754562,0.435752305514885,0.448688817038693,0.462916832041275,0.40413050795691,0.372358286621842,0.492196606518618,0.323190340194108,0.440707672722336,0.506143151902587,0.485319362412328,0.409458096372312,0.314378495818681,0.450469398673808,0.488461279202487,0.361421603823587,0.442489914892739,0.367408547409519,0.524187807264768,0.53228451980792,0.420671174105294,0.441605807409868,0.510663197878621,0.371511918670798,0.540773491658728,0.478598285250875,0.5175311905833,0.172792391684101,0.474060293803251
"buddy_17",0.441569616751244,0,0.224925514445361,0.571422663911473,0.410518409945981,0.148114188296434,0.24006644408691,0.144420249313239,0.146959068049758,0.191106770061238,0.103183685880311,0.195811933505489,0.191756717270027,0.458151195059279,0.147722395029037,0.172091037224599,0.161643875864066,0.178803114023089,0.21399366023199,0.202017790785605,0.121438906247905,0.154865546513793,0.37215008630438,0.227204459001272,0.183608776800396,0.262509633490782,0.206303810506307,0.432858482211163,0.199464617695297,0.333276217757649,0.31930797042769,0.413943222210902,0.267192360832872,0.176083817086205,0.226908043255447,0.244151965930423,0.205901339127248,0.227970712845941,0.239035550723021,0.22677578554527,0.190935744099567,0.204158540828574,0.156975500243048,0.186929282971675,0.165704721341233,0.272010684938586,0.188299217136632,0.197884371181577,0.180660942289161,0.175269203257757,0.281214834697069,0.142493374441983,0.169366939357748,0.202290814110902,0.163936975392927,0.189153026128213,0.468169849534258,0.243361539021692,0.204747920675339,0.135055180820044,0.193928627374492,0.263632049441175,0.243921108090184,0.167356306870335,0.187058301775769,0.334277983422209,0.215998710899465
"ivy_17",0.302992371887663,0.224925514445361,0,0.571342386409393,0.442527543544594,0.240348441396697,0.196504944345026,0.139298963785192,0.241677223113543,0.198480121110442,0.22075029274119,0.275821325549792,0.130288219701527,0.485205472321548,0.13633391914177,0.189611659805961,0.250998075580853,0.104565533132583,0.14472598984955,0.175540000823748,0.159619823236689,0.290626815070332,0.403567042194563,0.192752481806785,0.240628104098485,0.339001430725614,0.176135754655153,0.291447037016954,0.153075626727549,0.245517820576905,0.216243909916205,0.409408038670556,0.0988927474525743,0.220201031984547,0.097701835810933,0.154580840589787,0.137962676012654,0.135609587400342,0.188818734652476,0.199345144307751,0.204319827088388,0.200925374085952,0.142601296796591,0.16172375704518,0.272186384844341,0.179826717767631,0.193186085574756,0.265384578989348,0.229895569370162,0.188462867829388,0.176013245590025,0.20271729883615,0.257435321533109,0.150975284257808,0.211687520986093,0.169312530484393,0.470662548729812,0.306321199703708,0.229497024170828,0.211323856789119,0.273999363768591,0.157476377209742,0.327081574259298,0.241200780565002,0.268162060392351,0.198148788349116,0.227688112956063
"padme_17",0.595697489222591,0.571422663911473,0.571342386409393,0,0.307076165136054,0.605129719274612,0.595679748092052,0.593114367290256,0.612912390841723,0.632588729041122,0.574356290014288,0.523104485855651,0.644013940004426,0.283349938972544,0.565120590416259,0.550489673720064,0.526256855878845,0.614387542926817,0.641662686365901,0.469740217483912,0.552293915210091,0.645099472535538,0.369504453524893,0.449435244303287,0.562904117372666,0.611574928220398,0.642413413547798,0.50666593959365,0.623861879541115,0.625017790876174,0.633133497015183,0.222865807019301,0.576393980839941,0.557966596160649,0.591667071466477,0.624288385717258,0.619292672597054,0.612758166662385,0.655127040565305,0.642402181597114,0.647752546979684,0.447366207708626,0.543979390957205,0.633275772664907,0.594378226681973,0.607923236466019,0.503688810237061,0.648402584445682,0.630351408419522,0.63667196139111,0.59964395123524,0.583948802867779,0.610687138930131,0.628891890976248,0.63537183350269,0.611796838087369,0.15188984129778,0.453356008870941,0.625645740716915,0.592666831637894,0.644847929650208,0.452637619016209,0.64135966839012,0.641761096497102,0.654566165525957,0.623459985654297,0.451434450621125
"buddy_18",0.556619129620521,0.410518409945981,0.442527543544594,0.307076165136054,0,0.43327862192735,0.45926090098605,0.436804396171687,0.459834621343912,0.491839193594444,0.39486338612649,0.29880662728525,0.486438726995048,0.135356900109994,0.433510300620956,0.39741113359731,0.309698035621685,0.458297164920357,0.491228829813979,0.291067700076288,0.402191449043034,0.487665829893921,0.125379291658722,0.334592658232291,0.392618838756701,0.433148002235854,0.473112963115256,0.440741389646708,0.469279911816151,0.498415761027179,0.507516937490793,0.234695822633398,0.449917246677916,0.391236931188492,0.451077409797497,0.477734763086374,0.467150209821886,0.454781226657228,0.514566819426018,0.500666610185886,0.478705168898041,0.330024427220727,0.406596449881176,0.481383749666668,0.410694288988947,0.480552996077868,0.358492528655923,0.474992814359597,0.475835519286354,0.472086814860366,0.47506664490199,0.406690587812676,0.457060481624103,0.479635684819597,0.482655029168215,0.446856236594023,0.271048387146744,0.313684265968374,0.458678215167924,0.406784839050199,0.493764497315276,0.363435076672613,0.470746231800048,0.489179766466236,0.476336997331111,0.489417136400641,0.338625041483456
"ginger_18",0.415513762440838,0.148114188296434,0.240348441396697,0.605129719274612,0.43327862192735,0,0.282753564348529,0.128851368393185,0.153059379090917,0.11518300116959,0.168059427812613,0.182703219734703,0.168461184731494,0.483665542932799,0.149354656712905,0.170215136034484,0.161561692156733,0.17527723302451,0.141145078742915,0.216709400328558,0.11245383227733,0.180137646719231,0.404690951675803,0.225668494819518,0.18864936377413,0.236188325891537,0.178696413687871,0.423488889471674,0.152926787953964,0.321491699034961,0.315805256615459,0.450329443993645,0.272468116998216,0.16661472132989,0.213536460307762,0.225348913126838,0.212726452925852,0.196984139417991,0.214281174500327,0.208578100840092,0.141052950447458,0.245398798416445,0.158888556649007,0.166281299935659,0.137783760228063,0.26930656149393,0.188324047605751,0.146574403193155,0.199471726442624,0.105647646356611,0.287564954236859,0.119034200034533,0.153052067439709,0.139597224464274,0.111419831074878,0.109642090555153,0.502169103419749,0.226465687684868,0.114966488261445,0.0991316534527063,0.154187768799383,0.27226593441463,0.17570044547043,0.126650058260339,0.137538313512317,0.31549808114714,0.244191605960707
"ivy_18",0.336454750977299,0.24006644408691,0.196504944345026,0.595679748092052,0.45926090098605,0.282753564348529,0,0.269243398725053,0.208107548972421,0.240561476782277,0.231006114589604,0.334498058960813,0.249937430133016,0.482741496353458,0.220859988686377,0.24489545743174,0.32412299045452,0.200876905723025,0.244699688309593,0.297309820554753,0.25154313683169,0.255623772544667,0.401677827105494,0.246204024079902,0.294024015342249,0.408930597195296,0.205523998248389,0.332379679279354,0.234157985048061,0.168734976500648,0.140719799309365,0.438997825704053,0.180751491914199,0.271756499665542,0.177105692515261,0.14000297891578,0.161618684995959,0.18276540844617,0.201454625530199,0.213605166290874,0.258221032781428,0.305590597208612,0.266498802120579,0.171179940236962,0.333472239882992,0.12096391309868,0.263145974353513,0.332724543242877,0.30967481705815,0.239079898611879,0.12762747724435,0.248838408899827,0.320774890805994,0.241176019076969,0.259227783153649,0.259440763951438,0.494297811005739,0.372151126733127,0.317137680170558,0.294342840477077,0.339202568806001,0.251548400378884,0.355330861940599,0.277752925763,0.327850344850056,0.240744132209646,0.282654726735385
"franc_19",0.420741767710214,0.144420249313239,0.139298963785192,0.593114367290256,0.436804396171687,0.128851368393185,0.269243398725053,0,0.139269118298918,0.133680115401018,0.173318963736022,0.209281994858147,0.0878451888203124,0.49527323093769,0.102946958720902,0.124694303623195,0.161855434127351,0.0931333616421661,0.130116400009125,0.172035820831308,0.0756905806114227,0.175971690712858,0.399854611856712,0.205231416084027,0.158091007279194,0.229561328602733,0.14610216559691,0.412257353530033,0.141049226624215,0.321574980948225,0.289811652433532,0.42079746722616,0.202730689749186,0.145936377784737,0.186887828709354,0.208159282455607,0.157328286669863,0.198164484200839,0.174821101970217,0.16153551020326,0.102591558464666,0.198589919038108,0.0929094686634127,0.139929950435432,0.166075327684718,0.241850662389984,0.153426174827416,0.152223018878505,0.155809318695155,0.0989142898800755,0.24163531598761,0.0973448030551333,0.158415312982273,0.119440566237805,0.104387383194765,0.126670550026467,0.488245264454827,0.242665561866261,0.137952066267418,0.110180264091514,0.163763095065289,0.187713795060022,0.207869133184857,0.126675718433468,0.144383072155107,0.296134309968848,0.203823234562031
"ivy_19",0.48108800164657,0.146959068049758,0.241677223113543,0.612912390841723,0.459834621343912,0.153059379090917,0.208107548972421,0.139269118298918,0,0.170302495609996,0.192604781449286,0.252100224527875,0.166947597482796,0.49479340495752,0.156539063364543,0.142520552676455,0.20993432570446,0.165016630784455,0.200491038788784,0.236635064305088,0.152993197579676,0.0832640926501444,0.389690155783695,0.264134521248926,0.152785603650597,0.251040402082447,0.157313469527936,0.479141430747784,0.198077866626343,0.317566227344245,0.271227825423835,0.43397225178482,0.29161286260475,0.140723658153814,0.237552689156049,0.210667697915949,0.178267153006576,0.2505580442231,0.150288718364196,0.13802122305048,0.146318876070312,0.23699115464126,0.182186565019749,0.15243944010717,0.211014873260615,0.223857609522385,0.184601236930511,0.185653827866136,0.179352851795793,0.141630309980631,0.236517481305872,0.111594093733936,0.183190244923921,0.192379034672505,0.123217431790959,0.19643048897503,0.505010014194585,0.272616858425751,0.221044330734429,0.167546837417293,0.17287344288246,0.281866344342072,0.183215050246566,0.0983657096864549,0.156031711504225,0.355844406251199,0.208961614338897
"ginger_20",0.398400497257162,0.191106770061238,0.198480121110442,0.632588729041122,0.491839193594444,0.11518300116959,0.240561476782277,0.133680115401018,0.170302495609996,0,0.204319697380186,0.245273036028528,0.121466699209499,0.512836481143505,0.0975574823478558,0.184063661122243,0.209586098002284,0.136612116474404,0.0756348039731654,0.23376467004041,0.133529916496082,0.186039468251105,0.420069134144457,0.223072948919707,0.229639646419067,0.289920133241916,0.141229190460267,0.402419942793763,0.0947004476618918,0.271441227702216,0.244986664784982,0.468225207796013,0.229754640878471,0.208955412893176,0.176012294201458,0.183064713641967,0.159678869174335,0.188987426569741,0.133908759124405,0.129976494949926,0.120746551854272,0.26960370020936,0.166756474777188,0.0975196027413282,0.196469174337203,0.209885678880266,0.224490192901094,0.185491431403262,0.228761906573496,0.068849260096784,0.231116245617161,0.167539193256874,0.193789352805561,0.0716675233076713,0.0939177587618429,0.101007350291184,0.527861388574546,0.290706461412509,0.149124030534137,0.149433870669202,0.165365350196569,0.224784391722115,0.181064943794588,0.123791903797125,0.174218605689635,0.281679394996291,0.264762795636643
