"","hera_1","buddy_11","hera_11","jarjarbinks_11","padme_11","hera_14","iris_14","jarjarbinks_14","jarjarbinks_15","buddy_16","buddy_17","iris_17","lambchop_17","padme_17","buddy_18","hera_18","iris_18","jarjarbinks_18","lambchop_18","franc_19","hera_2","jarjarbinks_2","lambchop_2","goose_20","hera_20","iris_20","buddy_21","jarjarbinks_21","franc_22","goose_22","grogu_22","hera_22","iris_22","iris_23","franc_24","hera_24","jarjarbinks_29","jarjarbinks_3","jarjarbinks_32","grogu_36","franc_37","goose_37","grogu_37","hera_37","lambchop_37","goose_4","grogu_41","hera_41","goose_42","grogu_42","lambchop_42","buddy_44","franc_44","goose_44","iris_44","jarjarbinks_44","lambchop_44","buddy_45","franc_45","grogu_45","hera_45","jarjarbinks_45","buddy_46","goose_46","iris_46","lambchop_46","franc_47","buddy_48","franc_48","grogu_48","hera_48","iris_48","jarjarbinks_48","lambchop_48","franc_49","iris_49","jarjarbinks_49","padme_5","buddy_50","franc_50","grogu_50","jarjarbinks_50","lambchop_50","franc_51","lambchop_51","buddy_52","goose_52","grogu_52","jarjarbinks_52","franc_53","hera_53","iris_55","lambchop_55","buddy_56","franc_56","grogu_56","buddy_57","goose_58","goose_59","iris_59","padme_6","iris_60","hera_67","franc_68","jarjarbinks_68","hera_7","iris_7","padme_7","grogu_70","franc_9","grogu_9"
"hera_1",0,0.176946531063899,0.189917389789141,0.249877586412951,0.251561273260158,0.0995385601721357,0.285695485893983,0.210005498420894,0.176394940359226,0.46481607596013,0.185357652331091,0.106986883624465,0.490720972772597,0.645226575918892,0.471850210655023,0.119560769456914,0.175095667407709,0.173584046514272,0.344132192268123,0.132441975300658,0.439854979324052,0.436876236817529,0.454072762098638,0.151081567333649,0.148210945878813,0.0900039438019805,0.202940094048136,0.136220272720274,0.162093945308436,0.207134579338189,0.519568731210004,0.230050928578465,0.0971043916272954,0.144135323577493,0.179121647487768,0.161654837152057,0.178767253345906,0.148993746555032,0.216389980688894,0.550237895103585,0.145719686096755,0.150038693105629,0.578437740335031,0.197309599777073,0.208791466282474,0.654173510786099,0.559434789422549,0.0839137489888294,0.163820794687422,0.402011305932036,0.231697200197826,0.2365458521543,0.309979581893822,0.238975600843986,0.1537663310442,0.470708327884386,0.164011517054143,0.206521594041597,0.188127638183679,0.229735014633605,0.289789200254448,0.462064156872272,0.31645174637608,0.244521745143132,0.195647944194146,0.228301390508954,0.118323488795749,0.41771971736968,0.189186921258097,0.567654883257733,0.176255833252202,0.114446563111403,0.25202641968466,0.153970732963546,0.182245592345849,0.122762306469854,0.203926481724403,0.347412245769354,0.367831261320079,0.0885746914602893,0.456559488228218,0.152593977650143,0.132194014178427,0.173898268170736,0.119259615661643,0.21773220097121,0.12785221382018,0.483293686600403,0.136774399380434,0.156680968954439,0.145393940209851,0.109411325622769,0.339509216285495,0.421864883387124,0.178454764167007,0.509085014297376,0.255275763471837,0.228936115384506,0.162087529359109,0.179315393500458,0.353545285513791,0.298321611297474,0.202498379806565,0.177681175869194,0.163356388668804,0.0874355339933736,0.160795127432914,0.403099857631616,0.488630681393795,0.516912847037672,0.149987214297736
"buddy_11",0.176946531063899,0,0.248777573320096,0.20221846233723,0.246169254149367,0.215940526861493,0.294269930295227,0.270491592843436,0.248555503997262,0.422070529376256,0.149854664985192,0.205720539488241,0.339481662247845,0.498936243486138,0.356754990623017,0.215084015524565,0.211236453149736,0.116178651091223,0.242904670400503,0.116248058854917,0.390367013365429,0.413926631966713,0.375442134228393,0.196121858354433,0.237436634819616,0.22362343494442,0.155501450088842,0.160398040960825,0.17555882216282,0.0889416347632533,0.424350614006868,0.144950058319593,0.210792353710606,0.207809192309423,0.160570076337622,0.229318174394,0.142560505501315,0.232907441611118,0.107558865283681,0.453808145852856,0.176091024641524,0.111947743853138,0.477541245659727,0.25847498932829,0.123194967123832,0.497551056501904,0.458886453793499,0.175591765740769,0.149717652437839,0.315368208357222,0.222982180926618,0.167290306375732,0.243095198624108,0.290069711853227,0.204659984578154,0.370553226335535,0.18986389660969,0.121663389171522,0.167082001443056,0.203939535092296,0.320956075263311,0.341811520299437,0.222287417476411,0.212655351823538,0.205367709262457,0.211606824571396,0.204845087185715,0.321899714362763,0.197715083767705,0.467577915386803,0.236596510752109,0.192461678542233,0.127855748777433,0.190348293557657,0.19739932548681,0.21728346558159,0.209294048723988,0.206770511817443,0.227373750649994,0.180391820390614,0.360649761267017,0.218189630804454,0.170301638908548,0.189500535270107,0.179870644964826,0.135833343611282,0.138771630398594,0.38834036480737,0.235981447465983,0.201439426184826,0.267578223722666,0.221666608098561,0.309928503831173,0.273242873598147,0.230298302909516,0.41505002223833,0.180283088658364,0.151034783315097,0.153476036117447,0.21892088339625,0.212090362851097,0.317964256156632,0.328203051380721,0.140166549221495,0.118820360281041,0.228247525144817,0.248059516678285,0.271497388988817,0.388191517954252,0.368429228325175,0.171406207946884
"hera_11",0.189917389789141,0.248777573320096,0,0.209976779285201,0.133600146650613,0.115158693674912,0.360211723900641,0.286838293236669,0.200436835009113,0.552002232923323,0.209048349001517,0.239505601286499,0.438926605016345,0.591401929833108,0.416189572328765,0.238853187874817,0.29403003534362,0.276922500014274,0.313958764862737,0.206526552746477,0.525073276329652,0.501140643664728,0.50887209018161,0.2155513645843,0.243666349993837,0.180934637649446,0.255322143824692,0.245316032743073,0.269705668870017,0.242847625578872,0.491365768507079,0.331588743701406,0.210106807432431,0.273774780940361,0.267482180171043,0.273326197279573,0.176133612476575,0.211762942060692,0.25657325430362,0.516775323407792,0.262271545091767,0.246852195070729,0.545978726974994,0.293909656064608,0.269087074447158,0.596646309857321,0.525822827220383,0.151201122843928,0.237478022912672,0.417329066198319,0.34783215205431,0.311714704881874,0.308635707507959,0.233071259744622,0.24592323414049,0.546440636463433,0.280825906414314,0.314839888291987,0.278837822256688,0.211688243860202,0.381172907958754,0.398221017705456,0.40817337345346,0.355250776582013,0.292882123984645,0.317443372485161,0.254225043444913,0.405634975974277,0.308659400195572,0.536139882227949,0.265539008565279,0.236194888287805,0.286271891448316,0.228617304927866,0.289950047071169,0.240954892833264,0.264590323821237,0.396896656890738,0.337883250553058,0.230225882772645,0.437561558988092,0.241873508277582,0.271854155208213,0.298683321041179,0.272321573022022,0.253343278842525,0.236458303215139,0.457002576119582,0.245609601764908,0.297582137424543,0.182166132833772,0.204481032010663,0.439152050138927,0.368218390323362,0.261763128138482,0.474613529394394,0.301614915360928,0.229821524207008,0.233305155870017,0.29271586138796,0.413677277412148,0.409056083279737,0.222924795487841,0.185520451908035,0.228968061400098,0.179089432678198,0.244174499409615,0.418755584561654,0.540749085455325,0.469451420327999,0.266629600258314
"jarjarbinks_11",0.249877586412951,0.20221846233723,0.209976779285201,0,0.133185523940887,0.214597258716962,0.286947740108736,0.234627430965272,0.229086773702706,0.476691718250281,0.130761411852525,0.256036253302984,0.419547033983944,0.553105071416669,0.405721553686836,0.241125162509157,0.262616662015598,0.203681083105284,0.373403371980373,0.210109644715898,0.448629086164079,0.406037035121339,0.421971101090043,0.250008457492677,0.254520906124091,0.25531912143453,0.12571956843376,0.227508051157971,0.267290365205549,0.196108467583103,0.45709730940491,0.244302754104998,0.277700762464141,0.290836750516935,0.230640309266811,0.256302614533662,0.214670037357479,0.286550329634562,0.197336472874772,0.488260558340035,0.258638739115463,0.211541942801758,0.514301128698228,0.256555494464457,0.216698086514819,0.557387499383825,0.49526642483475,0.194960687370855,0.224469226131614,0.380842483604953,0.301731000774702,0.216284619496232,0.194197305226089,0.33342407403249,0.249103821591702,0.46093573456951,0.277337890473838,0.249202106179464,0.252831847011244,0.293098604213942,0.301782088067302,0.368582646445855,0.316746110642891,0.268160990900876,0.235930257296666,0.294012771078105,0.265193166948161,0.37583049635125,0.280066051959693,0.503578403775637,0.244459059787692,0.252662949086529,0.21094328572644,0.267474327700567,0.278026909861998,0.274024264981334,0.244710741186315,0.297483140313967,0.293974848987057,0.255490178433682,0.405263622191938,0.263014807510437,0.281827303778329,0.272244855287188,0.30561719899575,0.235509011260203,0.228632379776761,0.425783490881803,0.283478518048167,0.28822554075442,0.285176037759292,0.258673770134643,0.370915675955342,0.339918458996844,0.232147985791845,0.447323176571112,0.248953712138961,0.255363656380076,0.229123618487666,0.273413487066152,0.316105181394366,0.324314039129279,0.37290728389761,0.229430456095302,0.184891342698445,0.268117119600273,0.284782487163216,0.321850785410526,0.453225925934788,0.441231497489587,0.235490959781645
"padme_11",0.251561273260158,0.246169254149367,0.133600146650613,0.133185523940887,0,0.198146954648432,0.345292124982195,0.324988550140424,0.25995930272286,0.528048802962366,0.175687124889474,0.294311853865092,0.427760014026359,0.56615364562716,0.397338216207878,0.305929275809888,0.314839605412104,0.270287434977228,0.34463008008745,0.248475678950781,0.506762886669499,0.472670322126819,0.489369934009024,0.27498320944466,0.320933844709587,0.236320229658347,0.171326260263771,0.278864817843187,0.312213218561094,0.253533708530297,0.474971246450558,0.314239228889803,0.265678784480454,0.31347706437373,0.282376945852242,0.317076142065812,0.213445999001213,0.281832123014932,0.262187500113282,0.500410886154575,0.304368466936986,0.270975943375581,0.527965343321109,0.328279362413703,0.277801654989576,0.571557410317097,0.508803583208922,0.218111964584797,0.273075642346523,0.404756611212771,0.34431769763988,0.299091290647525,0.284957481839755,0.305802525296019,0.274193051820546,0.517513988376593,0.310985188188798,0.302794381465167,0.299466582818478,0.249213280408452,0.384664794636902,0.391863012419616,0.392146320430901,0.347992801607,0.290023223169857,0.308130071041489,0.295226410841071,0.38919626323145,0.33447585916138,0.519030849663155,0.315364942481392,0.286468228759986,0.283325283915251,0.265762604682782,0.327290131648153,0.287778544888527,0.298093834347087,0.372529187075681,0.325502074466803,0.274865477645059,0.431724785200663,0.285318632794681,0.295989642586986,0.318862771648504,0.300424375824679,0.252709799053938,0.270207151564635,0.444144693630955,0.307104242562532,0.327197833009399,0.268741253388764,0.270305556316537,0.419927153757605,0.360654285518364,0.311518864463992,0.462433517290644,0.287986646060908,0.253777320742401,0.266446764812255,0.330639522004389,0.382499728965558,0.413462232675642,0.310978483352063,0.225225019869303,0.244428728424354,0.244127664013186,0.307776334279816,0.38833719493677,0.511918199768138,0.455999112681168,0.296642160762742
"hera_14",0.0995385601721357,0.215940526861493,0.115158693674912,0.214597258716962,0.198146954648432,0,0.309481482998288,0.24248044853167,0.163738784161893,0.510310735135364,0.187813267665115,0.178686177389843,0.466821492401293,0.614477741750578,0.435516404793736,0.165437997500184,0.234964160914899,0.227515113532122,0.316321260747486,0.189226986688122,0.475280314539773,0.456964445479803,0.462058712692669,0.167360661255144,0.19209155543352,0.100746725988152,0.232044692437007,0.182018018273275,0.226072247902223,0.237024322809114,0.497454066070229,0.282103640340533,0.127028705357477,0.208237318102056,0.222651148925649,0.210862891363645,0.172523222840421,0.172499258824952,0.234656661501746,0.527865500938308,0.224587310976665,0.206196777689802,0.556279252551573,0.244042776568883,0.241956024177207,0.62180991663674,0.537131411418912,0.0889131733575958,0.191812561229054,0.409118022491254,0.284900063789109,0.26611753519985,0.297378166414586,0.229247878010265,0.199065596362377,0.510019727619955,0.215785583364392,0.262833141470191,0.235708698932324,0.21732881726422,0.317579034298244,0.430549216209784,0.360315599093893,0.304364295754653,0.227930897596252,0.258695257042477,0.169994333800999,0.407620334156457,0.256660989363877,0.546030874375557,0.21645636477705,0.178166505092546,0.261615030486307,0.169847592022726,0.244378734050046,0.156125625833074,0.231749536459598,0.365014479666381,0.352152862928187,0.153634445006487,0.439421075381608,0.165193254130274,0.191659344399035,0.241350361223442,0.186000865743221,0.223527133597458,0.167909554087208,0.46259529583224,0.175930177128461,0.227761412728812,0.154369208920657,0.140617786351137,0.386542511310407,0.394315206686346,0.218991010410539,0.486368123076553,0.268982669117864,0.223999512023764,0.183638749495859,0.248287668064705,0.390994495364171,0.356709628513189,0.192236842361065,0.182289146384803,0.19658497730776,0.102838245863599,0.188307524054956,0.407616051965551,0.51726101775261,0.494239827522826,0.198085041523906
"iris_14",0.285695485893983,0.294269930295227,0.360211723900641,0.286947740108736,0.345292124982195,0.309481482998288,0,0.228835621263461,0.327317495309492,0.310133092409582,0.287020631014798,0.236492887252752,0.509414017041416,0.639259864503196,0.492344590081602,0.258992887896489,0.170417926051138,0.293031752546093,0.481605255578955,0.276008045130897,0.282040587073447,0.239154018981211,0.413675369674838,0.331203453885309,0.291586041042556,0.285858281351137,0.26862014605521,0.300817290883853,0.248239942377383,0.318271742308122,0.528780185040457,0.307624093675043,0.274879983263551,0.247427663780842,0.210966504130885,0.217236146318912,0.341565013439775,0.359708759908163,0.331755849984766,0.55743708207823,0.255153159713793,0.310631001460392,0.58110935577609,0.197500256390356,0.337874002304015,0.646146430541154,0.563848066719745,0.277327371185033,0.335082655028519,0.442735188058424,0.186022867149856,0.295726764984391,0.267130267170046,0.424270605323345,0.179483692978065,0.307242625540986,0.237916269809958,0.252162471616048,0.236277941014604,0.377935806045873,0.132114559473443,0.486608881309775,0.250921411610357,0.212451706631617,0.159039973748223,0.186229561938569,0.303869557039708,0.441481862266021,0.223497122793302,0.571204826358438,0.244975645598055,0.230585389263969,0.34072425442268,0.34640530612301,0.276141031009066,0.304116903984411,0.344743036948635,0.388735298634218,0.408869312960211,0.255750856023302,0.479176422785002,0.353641080070477,0.264106882320762,0.207456052066912,0.302324530610411,0.316541719111151,0.308601690323474,0.497449587388772,0.348042838906829,0.226237523233191,0.361623143748637,0.300007873149643,0.193977055064853,0.443546001780965,0.234941063599235,0.520501549765094,0.334319932382502,0.374406071527009,0.34094170125564,0.231619739310389,0.376493385631424,0.128125117389417,0.42577731884083,0.342490800783775,0.29048321012108,0.33779733250261,0.332009516181533,0.420427734022588,0.336324326528275,0.530066539292212,0.232281972883535
"jarjarbinks_14",0.210005498420894,0.270491592843436,0.286838293236669,0.234627430965272,0.324988550140424,0.24248044853167,0.228835621263461,0,0.159507232260472,0.432006272716702,0.263186290559274,0.173436742340586,0.527939609045768,0.657637461167046,0.507402795129644,0.135174530126593,0.144091109901431,0.232390845429435,0.464182344410151,0.203971351924078,0.389275589581788,0.356612114660144,0.388805644953971,0.255715599438383,0.141255938207017,0.265339193183935,0.267374228243592,0.231976668186662,0.162230479690187,0.260385022470063,0.535542441690001,0.274576834060706,0.265598293161617,0.208164293189441,0.147363133392115,0.103848900485705,0.269158481715002,0.255927627817281,0.2602202625109,0.565866370032249,0.151065155575095,0.228382845472569,0.595171425889313,0.083715715157403,0.2623855866876,0.664913944497086,0.575859368164141,0.176720294801395,0.258904462157058,0.449010237647909,0.231620738503747,0.262159670622739,0.238847726828812,0.35211150956688,0.152449729355257,0.431952423301483,0.194779123395849,0.228471351601892,0.168186512111141,0.340403477932685,0.196656941575702,0.461730485842508,0.272571202930644,0.209771850283721,0.160571794856379,0.247209823336003,0.259873631911635,0.453807041993438,0.166230284464362,0.584072228164875,0.0814187847671987,0.183813727365112,0.288804601983827,0.305861467231356,0.18989126023436,0.267787610574435,0.226939899289448,0.380611814492432,0.384519960051771,0.206238082105083,0.481590405445647,0.275191351844485,0.217893980330393,0.168305060860522,0.277586945080051,0.289046508140634,0.263175878549634,0.500845935030766,0.251491552840519,0.189769132410256,0.253770299098065,0.237074412102103,0.312505411839231,0.44131810753599,0.102640974280774,0.523286582570341,0.300714298276135,0.331200259076736,0.265500136765243,0.14107042313819,0.369808354024032,0.218801065915177,0.372513573889659,0.298634604018148,0.218373678347321,0.261259785650277,0.254257909500438,0.410196707302485,0.452044323728076,0.542632036779143,0.160702240431171
"jarjarbinks_15",0.176394940359226,0.248555503997262,0.200436835009113,0.229086773702706,0.25995930272286,0.163738784161893,0.327317495309492,0.159507232260472,0,0.536459976969716,0.241271646880199,0.190781246021027,0.511984217828192,0.666870836671529,0.484626316941319,0.194954337023897,0.238661764221064,0.238838982818216,0.415432319217231,0.210631294710755,0.504838628842584,0.478264070427385,0.497859077885991,0.199934259428858,0.188479243063213,0.181858555535483,0.267126423225673,0.233082080988265,0.221053318552598,0.231329162807655,0.540668323247523,0.306549291273541,0.215478824776201,0.237701528161662,0.224964706566509,0.219239070717475,0.208448463651214,0.187473673028226,0.24102927983096,0.572666717311845,0.185410734745844,0.232983557215911,0.603927273403849,0.214557630602076,0.246056787664404,0.674720398823537,0.583322518978304,0.149540231916356,0.235545913860509,0.444628024087803,0.323404636394419,0.277044865273935,0.327363186548602,0.286633667141466,0.206507907936761,0.539567790038927,0.272300285521976,0.287991605449702,0.247540994548523,0.287457786055642,0.32131155281141,0.459002183989235,0.378799900286135,0.323831578454991,0.241127910847398,0.302911610856541,0.212375975342118,0.451076134155278,0.258322150721379,0.592155952352177,0.183912086313396,0.195863726408447,0.279577811044303,0.251997377977406,0.231312208974107,0.197435035869087,0.184344954637372,0.388719718752162,0.387358977131149,0.20609678033974,0.479470508217946,0.235953372709825,0.264995013621125,0.249796459278301,0.258757355957971,0.247627062515718,0.228110175857461,0.503063951216844,0.212531602820243,0.26310816214464,0.190329937704028,0.162868176758374,0.402212376859752,0.435762419614108,0.185431867997409,0.52722712662226,0.295795723953593,0.305506714044219,0.24153530106768,0.231037488874827,0.410550362461024,0.345666407130477,0.293610228237178,0.23922571390627,0.204774419452958,0.182357639298414,0.205254023512795,0.428859405122982,0.551548437445592,0.541758802749298,0.24223205360758
"buddy_16",0.46481607596013,0.422070529376256,0.552002232923323,0.476691718250281,0.528048802962366,0.510310735135364,0.310133092409582,0.432006272716702,0.536459976969716,0,0.444561189069531,0.467072435752913,0.578544556204709,0.599265349679205,0.560672907212479,0.455033367230548,0.388247909984087,0.434044120765773,0.58874670501026,0.423635291559214,0.124779735791307,0.187923280563977,0.380190432552224,0.49062770829312,0.478544056269935,0.515182186960696,0.406873198495588,0.444493957794538,0.39004692264415,0.459496358276217,0.530645089113605,0.41584531467545,0.491293876493088,0.431801361986793,0.360849912360808,0.409920372764307,0.500522173463689,0.537668326233825,0.46144120309448,0.531857589711916,0.414421252328414,0.430977132604962,0.552707300261381,0.394231387341603,0.45374212075054,0.559569934555645,0.546344504572549,0.468324154299574,0.46646565211872,0.474474315930215,0.272621294555875,0.438959743093894,0.381647485627252,0.587546252387451,0.4080889342743,0.139269481207019,0.354459095658797,0.359505497506448,0.369861737589496,0.51921456852434,0.298878957829295,0.531015715029227,0.302134190711603,0.288886554151714,0.371417527746932,0.265943400982619,0.484454589035747,0.500279824477126,0.370643602586795,0.540933372831315,0.438776271649382,0.451948811828636,0.4654994900444,0.495508266874383,0.424645794329755,0.509620388308492,0.488933403712978,0.443291788547904,0.510163341026994,0.444130419306533,0.547004146445044,0.492529131915653,0.370011379307795,0.36692503997051,0.423473681868928,0.475172358757842,0.444809072588896,0.51910875272838,0.514502114564524,0.402637508147847,0.545234370774962,0.521616094316587,0.174301424213606,0.530161715488382,0.440827263276759,0.520867863360463,0.468075578107595,0.502104801330733,0.473117582321731,0.418612283675516,0.412970105452859,0.292834667718051,0.612662589285849,0.492632515655729,0.432186880860911,0.522758952805265,0.538975448538083,0.454435686796451,0.14764790750403,0.551735954389802,0.399709508071403
