"","wolverine_1","hamlet_11","joans_11","ginger_14","kubo_14","wolverine_14","kubo_15","ivy_17","kubo_17","wolverine_17","ginger_18","hamlet_18","ivy_18","kubo_18","wolverine_18","ivy_19","ophelia_19","wolverine_19","ginger_2","ginger_20","hamlet_20","korra_20","ophelia_20","hamlet_21","joans_21","korra_21","kubo_21","hamlet_22","henry_22","joans_22","korra_22","kubo_22","marshmallow_22","hamlet_23","korra_23","ginger_24","henry_24","ivy_24","kubo_24","marshmallow_24","ophelia_24","wolverine_24","henry_25","kubo_25","ginger_29","henry_29","joans_29","korra_29","kubo_30","hamlet_31","ginger_36","henry_36","joans_36","kubo_37","ophelia_37","wolverine_37","ginger_41","hamlet_41","joans_41","marshmallow_41","ginger_42","henry_42","ivy_42","ophelia_43","ginger_44","ivy_44","joans_44","marshmallow_44","hamlet_45","henry_45","ivy_45","joans_45","korra_45","marshmallow_45","ophelia_45","charles_46","hamlet_46","ivy_46","joans_46","marshmallow_46","ginger_47","ivy_47","marshmallow_47","charles_48","hamlet_48","henry_48","ivy_48","joans_48","korra_48","kubo_48","marshmallow_48","ophelia_48","wolverine_48","charles_49","ginger_49","henry_49","ivy_49","joans_49","kubo_49","marshmallow_49","ophelia_49","wolverine_49","charles_50","ginger_50","ivy_50","joans_50","korra_50","kubo_50","ophelia_50","wolverine_50","charles_51","joans_51","charles_52","ginger_52","kubo_52","marshmallow_52","kubo_53","marshmallow_53","charles_55","ginger_55","ivy_55","ophelia_55","joans_56","joans_57","ophelia_57","wolverine_57","ginger_58","wolverine_58","hamlet_59","henry_59","ophelia_59","korra_6","joans_60","marshmallow_60","wolverine_60","joans_62","henry_66","hamlet_67","ivy_67","ginger_7","charles_9","henry_9","ivy_9","korra_9","ophelia_9"
"wolverine_1",0,0.0314007916506145,0.0144917796751801,0.021665683135552,0.0218466843617196,0.0211732674872722,0.0137624770353182,0.0132993519328235,0.0120245376656745,0.00798862608269495,0.0121001675655336,0.00838150670156247,0.0162470658673564,0.0101898591730722,0.00529269353681725,0.00715871716412109,0.00738794215939055,0.00790802738954856,0.0241052866698166,0.0133892072092778,0.0199106871834939,0.017575238967558,0.0200400256060444,0.011524089809621,0.0190838728414332,0.0156494271056455,0.00777264000210529,0.0228985392086066,0.0123374254714596,0.0116336847178285,0.0201996164954499,0.00830704362063063,0.0207257702379216,0.00718483462779556,0.0183118214404091,0.0120307873053914,0.0121638272611492,0.00895117411078977,0.013644303152691,0.0139233193368919,0.00897907961427014,0.00624405510404868,0.0178678159618173,0.00638835451285195,0.0198085034990169,0.0122411155756533,0.0149669565359718,0.0209545478430328,0.00985899683546312,0.0147519033446807,0.00963548064100468,0.00864173811242692,0.0233911417757072,0.0115052145012578,0.0230767438686052,0.00496816353642853,0.0164441939974987,0.010842150237375,0.0142314108565073,0.0204656574771021,0.0177276588548565,0.0164207804006794,0.0283145456685955,0.0220237766668952,0.0209396705065461,0.0132970357867631,0.0181695777461601,0.0184176800364593,0.009618630057565,0.0223431838758693,0.0102282620183242,0.014187618189465,0.0108186776907712,0.0117880894458828,0.0169914675462999,0.012837341767464,0.00530802107180023,0.01508594077905,0.0149059453549803,0.0196231117615413,0.0175089591811108,0.0144417821635647,0.018288763879749,0.0214350899390594,0.00588007551068136,0.0141139976562504,0.0125964246161742,0.0120896246848485,0.0128711476149392,0.00866682349480226,0.0138630911795754,0.0198423177497851,0.014170681639426,0.0232572439528048,0.0232450699305194,0.0158605146015801,0.0119026238081334,0.0167704782119348,0.00772465645950607,0.0127157775441929,0.0189241012391622,0.00635158585371583,0.0131978726884886,0.0206274610002988,0.0174969558140174,0.0134927349970398,0.0130850876831053,0.00672402871331154,0.0241363901977338,0.0171009030157948,0.00747896150576008,0.0138996312582895,0.0180065005167671,0.0156918062732649,0.0189182847165602,0.0137881225370679,0.00990143583385379,0.0171330350964343,0.0142543226474705,0.019261991870058,0.00620397608337435,0.0207001327034242,0.0203046572625068,0.0196698272202766,0.0117985780606263,0.0202495413991119,0.0200973684872747,0.0170877946363548,0.00802987727925591,0.0203423940170919,0.0207474302441047,0.0114541387253604,0.0137837112880198,0.0211742471068554,0.00903492273949159,0.0238155549308235,0.0143824660016038,0.0288606540810768,0.0111236094444571,0.0217429044226753,0.0232888015174388,0.0201587596022415,0.0149225555219059,0.00812008346243924,0.0140344187925068
"hamlet_11",0.0314007916506145,0,0.0267766917363886,0.0339000854811484,0.0255110882912224,0.0249808089701245,0.0225096997964205,0.0282292531514982,0.0257637793330712,0.0357546667786037,0.0350594561342314,0.0292409748689405,0.0382387314609764,0.0270998030303184,0.0347024783491387,0.0293906367063982,0.0302222137273256,0.0329037134254632,0.027617260057496,0.0337907256291784,0.0273244222099951,0.0254230316818334,0.0279879036384291,0.0269318305287055,0.0210503378111042,0.0270364209864043,0.0279279066905213,0.0284893713590787,0.0282874631552123,0.0269533603964946,0.0264616915300972,0.0284392420820983,0.039967895103319,0.0267825346971952,0.0261702126219801,0.0355513355004386,0.0287448798191693,0.025202961342199,0.0261301257163999,0.0244520456160784,0.030702084230107,0.0334161600864099,0.0271959174834962,0.0313533289941435,0.040281994057458,0.0279690851336944,0.03402784374724,0.026653549775159,0.026899258568752,0.0323194129337525,0.032559440338151,0.0283431650897617,0.039054516773844,0.0257878030317399,0.0274944214568827,0.0301478618585626,0.0268696381823603,0.0253578666342511,0.0246833337802973,0.0445102633644425,0.0280054732873795,0.0390270885804151,0.0510431679189535,0.0266613529363032,0.0424863567863016,0.0324511102019229,0.0346234318386733,0.0393258725159824,0.0352072879200093,0.0435974921534031,0.0361824088985862,0.0337523579118289,0.0289167246946198,0.0352530785322141,0.0244542488702686,0.0299963073860837,0.0316304255797949,0.0319001038378672,0.0335877932923483,0.0389206552293564,0.0357804898238109,0.039156805913339,0.0275496104631029,0.0248817622743648,0.0318543956193704,0.037719246604465,0.0371070794674195,0.0280994268935,0.0276414425750842,0.031526592873478,0.0288193101165011,0.0333685231588517,0.0292740606248058,0.0255607562826589,0.0412917949971004,0.0384060481372785,0.0353340323966388,0.0382780483158285,0.0275528693959008,0.0317277217640983,0.0302920264666296,0.0296193430789379,0.0348240527882652,0.0404343600103772,0.0391325696725724,0.0334674145959196,0.0341991611699877,0.0285284337705453,0.0275147151828187,0.0280202779555253,0.0304293037368828,0.0368857101875751,0.0267962081515388,0.0377568868466081,0.0271776494438072,0.0273988272332756,0.0254344814981308,0.0437850667861872,0.0393292076441523,0.0380143143488774,0.0355856290454139,0.0240227584438679,0.0367108326840071,0.0280613814013884,0.0371073504770146,0.0284357462416891,0.0390906516569844,0.0273458697247878,0.0273951750898567,0.039901163987143,0.027232640199567,0.0254010314613871,0.0280318286957566,0.0274399792299265,0.0301197819670564,0.0408830883916755,0.0397619735138666,0.0529776244704673,0.0267165646716561,0.0274091807672895,0.0262480983754065,0.0240603286161209,0.0295961260472257,0.0317862988588399,0.0276749287398759
"joans_11",0.0144917796751801,0.0267766917363886,0,0.0179617035450075,0.0139941573586737,0.0240772792588712,0.0116906901508525,0.00608024005688233,0.0134846332515046,0.0161596184363917,0.0131987073462785,0.0134986006247777,0.026671348258013,0.0123632229826633,0.0172976876054226,0.0174204169440715,0.0119193125810792,0.0193780852305802,0.0163938358010766,0.0138086533171029,0.014372831249539,0.0102306063907381,0.0144357296871886,0.00619432017390167,0.0179745692868348,0.00724209914314381,0.010592817974936,0.015738413819748,0.00678069608925341,0.00556395964378127,0.0123238370990534,0.00740352911126207,0.0193267631003241,0.00973909489324955,0.0096919708331336,0.0145349647832511,0.00463044829996041,0.0160957191770431,0.00314828458858969,0.013988042145307,0.0177315446575338,0.0179102028705573,0.0101632081918633,0.0140850031600866,0.0192310992949835,0.00723460037233836,0.0150371785388343,0.0120044645517316,0.00825215072341486,0.0127065581125081,0.0103069699379791,0.00962665103696038,0.0202663139947376,0.00978270460246134,0.0161960050838675,0.0160319947478532,0.00793204347089883,0.0105195662414507,0.00463922331987199,0.0299846250573713,0.0112759128924541,0.0185671860573724,0.0374816832003394,0.0228404302625868,0.0212197186429589,0.0111448375042015,0.0158242253635346,0.0181153038709512,0.0201032504209809,0.0223759271515421,0.0157186755099714,0.0137880436412431,0.00702104172179722,0.0142171067805317,0.0169486664622421,0.0129000995734539,0.0123276206965322,0.0128588486754232,0.0138639403651332,0.0180414574613377,0.0130962418509265,0.0225936430157236,0.0103979683831591,0.0213970042911155,0.0171457151741555,0.016203702252051,0.022155440143854,0.00821200609458647,0.00565569996352698,0.0176955608955138,0.00328324400292052,0.0271429435145694,0.0118991788939429,0.0160225696581643,0.0211809155269893,0.0169795707781838,0.0165645325735383,0.0171236369529273,0.0137224627218711,0.00740596668005699,0.0241456034653763,0.0112504865459019,0.0118112941770477,0.0195851376508754,0.018007097676225,0.0143072581030731,0.0116803230777185,0.0130742032630835,0.0175014729488362,0.00918642017852224,0.0133208597715368,0.0166587621937842,0.0231890970406161,0.0163878793489193,0.0126945518022003,0.00717434958909899,0.0143542899101759,0.0224614192147448,0.0182496933206555,0.0180412017919717,0.0181518694462817,0.0168174159880998,0.0174749351232406,0.0118981261888019,0.0227361825911971,0.0143332829200239,0.0186576247139448,0.0124055990671821,0.0108813203174266,0.0193495553254585,0.0188765509436272,0.0163383453856556,0.00215905508266618,0.0132605981380839,0.00790694232983915,0.0208811609627051,0.0246770960729986,0.0384111877610199,0.00842462620032253,0.0133403825055559,0.0167056350183477,0.0137752318940733,0.0108829087961446,0.0180533087912645,0.0191258399805744
"ginger_14",0.021665683135552,0.0339000854811484,0.0179617035450075,0,0.030963239468913,0.0327209354674249,0.0247295729145872,0.0230957419282117,0.0234755576699221,0.0178757188358611,0.0139464672977245,0.021727688709275,0.0336584657399957,0.0175484041806891,0.0243000254996618,0.0259911510110129,0.0170551334394185,0.0255613333635375,0.0336470398669819,0.0114822712408216,0.0314093127905471,0.0269641044274969,0.0315107990552521,0.0220585713003836,0.0223248669808723,0.0248250375383894,0.0219562034922375,0.0330119079088502,0.0232159073033229,0.020590345289777,0.0295658700902195,0.0175215542162293,0.0124332928320962,0.0167784031464291,0.0271598006018008,0.0134260566744755,0.0206892291152179,0.0242079505724748,0.0194416623128262,0.0182333180234413,0.0238692378175831,0.0238309512691742,0.0273104225839382,0.0176255204105,0.0137997522369865,0.0224176026016726,0.00820591006795576,0.0292644467400167,0.017151353804655,0.0075337955343587,0.0173920243684879,0.0140644844057004,0.00761626565227898,0.013441649598086,0.0333997259769463,0.0243771331337504,0.0256395165468457,0.0188819900429868,0.0215952558965569,0.0323166740337284,0.0283679441208824,0.0128278145651171,0.0387926323389892,0.0360239406260681,0.0155258788581686,0.0109050993689733,0.00542161716444629,0.011416241277864,0.0241392699134753,0.0181600268229522,0.0225736866773756,0.00910636024939046,0.0215897214461516,0.0149642668530175,0.0282231110999936,0.0115373586797534,0.01732835414538,0.0100372797611972,0.00860774763510591,0.0130411995864941,0.0114234622761723,0.0227137850515874,0.0278068862270865,0.0347249110526425,0.023891296305132,0.0159820481043436,0.024722852312685,0.0150673250828112,0.0227092429360325,0.0215178053072778,0.0199125664050559,0.0373313608098388,0.0278461246422822,0.0311526869061218,0.0119639185328262,0.0127639250680809,0.0174533196221588,0.0124902970057139,0.0205399499314897,0.0147953349104782,0.0358130019918737,0.0223463823742946,0.0216515188320311,0.0131431632822821,0.0123996695570683,0.0091431858317079,0.0117437200383205,0.0191336834828322,0.0346180712517216,0.026486060995064,0.0248365919306793,0.0119626948151933,0.0334180456063944,0.0146754163361189,0.0297360757921649,0.0235508482694569,0.0231667248133815,0.0212442230928418,0.0191856653792921,0.00802835518000021,0.0228463381226748,0.0320738030204687,0.00710670880921218,0.0293430916915901,0.0301080520441521,0.0315871694262073,0.0105040544544464,0.0294617203878881,0.0231247101676077,0.0115551314573686,0.0339921447715693,0.022414895498707,0.0174578457684757,0.0306556138903695,0.0156334432391809,0.0114388521505934,0.0292541063754761,0.0398830188136838,0.0237161869287133,0.0306892986322213,0.0337391860741306,0.0304500018446393,0.0262261835724337,0.0262656651954414,0.0269592781903577
"kubo_14",0.0218466843617196,0.0255110882912224,0.0139941573586737,0.030963239468913,0,0.023499653659339,0.012326962691354,0.0107451144832533,0.0174733225010438,0.0260089539992488,0.0259135684960537,0.0212701758533498,0.0273192022840835,0.0208921672286395,0.0243125943023549,0.0206055129358703,0.0224264580046296,0.0236468293302044,0.00317158965994582,0.0269394646547254,0.00481459031825121,0.00493563125976665,0.00522695870244641,0.0120039970563127,0.0226838922037187,0.00777540180380579,0.0158498798405482,0.00458490753734297,0.0111364569256975,0.012177445604696,0.00227062550757987,0.0170273324114929,0.0330064000350976,0.0195948662248095,0.00470506581147596,0.0272427983270991,0.013285409788147,0.0201823050936924,0.0122214219236878,0.0220491508841305,0.0225476272512645,0.0237240699768712,0.00509436886546049,0.0229337467622888,0.0326763488756258,0.0112141360748824,0.028033182198159,0.00275633004429524,0.017908248310988,0.025652740970768,0.0199447143055871,0.0208345905213565,0.0340913467721085,0.0202642289387542,0.00305275502112487,0.0213042256081657,0.00723637454150067,0.0174898211637643,0.0107952901055731,0.0336708059537705,0.00543368521926641,0.0307774968794729,0.0406199216429012,0.0173194833441554,0.0342980757237769,0.0247519448228694,0.0294720319582664,0.0313002994091211,0.0255342660750094,0.0352859575996525,0.0224449581919741,0.027195410153717,0.0128242505611044,0.026761294093526,0.0160797973019569,0.0247503848856594,0.0220706054150355,0.0264977563680799,0.0274340006535447,0.0316470030038576,0.0265522807839617,0.0299500559415506,0.00498387301083132,0.0153517658932297,0.0225756256093438,0.0287661118021558,0.0277209863949983,0.0208800926625747,0.0108901120877913,0.0236816530944832,0.0136232306674269,0.0248114420898464,0.009557571652772,0.0108732531082067,0.0349162124468466,0.030001297032291,0.0253874670035232,0.0304301410669165,0.0206764969582288,0.0206202775980373,0.0206704687630575,0.0165054096503201,0.0214836248731173,0.0331589239399638,0.0312612074476234,0.0268242998890609,0.024812612046315,0.0209843379047417,0.00419157356045612,0.00747070206011286,0.0186517439658317,0.0288245668481117,0.0220225639943506,0.0295156902591797,0.00371049275096148,0.009556609661581,0.0189493869987649,0.0329075463067926,0.0296955706895822,0.0316687508558598,0.0253408423002022,0.00858146138700464,0.0313659172654746,0.00542081611336379,0.0248909933118369,0.0053394715637681,0.0324237225282348,0.00671238889602852,0.0147919451932487,0.0328576239075142,0.0108297026529188,0.020898565203916,0.0155081634172529,0.00334606608095202,0.0193605704124664,0.0346188311258884,0.0284140939109728,0.0415892744817895,0.0109819720863645,0.00258356749293387,0.00330898513585604,0.00363225046972123,0.00973370172757041,0.021689950089461,0.022420062172463
"wolverine_14",0.0211732674872722,0.0249808089701245,0.0240772792588712,0.0327209354674249,0.023499653659339,0,0.0135736860858266,0.0232470360359797,0.0117251390062282,0.0270836449360667,0.0288157612861776,0.0170178854699161,0.0265185468911765,0.0163680671816615,0.0216715551980443,0.0168349249614033,0.0206864237789294,0.0212020884220685,0.0253369897212084,0.0301266663941068,0.0221959829605408,0.0207443432140047,0.0228202244655271,0.0202359989352375,0.0123759202021452,0.0227369640424462,0.0169228015681004,0.0254730980158648,0.0230847151647079,0.0217621094898263,0.0231501489783951,0.020583604731099,0.0369488181413556,0.021473441347471,0.0226034768570938,0.0296628316069919,0.0242609917463641,0.0133746532355678,0.0216692024100645,0.0158142764918091,0.0152759846837828,0.0191233704852705,0.0235240480930178,0.0207723617015131,0.0367950498513498,0.0225985099733614,0.0304396324676909,0.0243383920935353,0.0184191900907992,0.0279539070806518,0.0269617261459265,0.0224738398257851,0.037244195849604,0.022983559376079,0.0241161970457735,0.0172196536917641,0.0234589273569127,0.0157275752640338,0.0206599720836729,0.0340108769852178,0.0237410047388329,0.0345642077878637,0.0422669786434946,0.0124272259944182,0.0389581464521184,0.0275617179671877,0.0311292326863811,0.0356893149012502,0.0242223554516016,0.040224773519227,0.0267255181892161,0.028576231542288,0.0227012035902833,0.029386323777415,0.01136898772008,0.0224938885978999,0.0224101851044137,0.0280018315852274,0.0288679564083964,0.0358345842306054,0.0333390312269158,0.0321805102088159,0.0239871276947805,0.0127959050164985,0.0178348916759363,0.0322589814794308,0.0274401061280084,0.0242152661787416,0.022096083056997,0.0217571872705168,0.0252638711263009,0.0137770246441696,0.0221534736333955,0.0211215012272651,0.0390890575440427,0.0336421976233094,0.0290657238304766,0.0340060113220195,0.0154580407558769,0.0276744894318847,0.0113614950678819,0.0194604665961276,0.0290563368268175,0.0372548169030858,0.0349320833006062,0.0278104390018254,0.0295515874608336,0.017146727959377,0.0241963355687753,0.0244605551352981,0.0188459257538469,0.0312570440599366,0.00658179932580413,0.0326121619386533,0.022445146250097,0.0226152809459578,0.0121313027841058,0.0376266286069641,0.0337743100467692,0.0346114619238985,0.0249643752291722,0.017536374130157,0.0343090917563119,0.0247130504967407,0.0233623244052493,0.0240512292069713,0.035909776795487,0.0211285064512813,0.017458108025646,0.0371524835060461,0.0191881666644583,0.0126035374273905,0.0247747627028118,0.0241740510496679,0.0250380703848226,0.0392454414649566,0.0297807362801207,0.0431069043124107,0.019498649882741,0.0249699101982004,0.0230032939065875,0.0225979581355997,0.0245565493642489,0.0159850506992595,0.00901023709240359
"kubo_15",0.0137624770353182,0.0225096997964205,0.0116906901508525,0.0247295729145872,0.012326962691354,0.0135736860858266,0,0.0105057883764834,0.0059611599654264,0.0190794747448627,0.0199772811609013,0.0116649799096668,0.0221903374756797,0.0102749836067543,0.0161450718736987,0.0117737950293561,0.0134938042901496,0.0157427354180465,0.0149053647599321,0.0209940918430713,0.0114963663829702,0.00847699919876851,0.0120147278165892,0.00788279082034045,0.0120510217544993,0.00987861798284119,0.00698551657566737,0.0146806751768292,0.0103717237980561,0.00878986693939231,0.0114594778704646,0.00981192456884889,0.028074912492248,0.0118016619082206,0.0102479892628643,0.0209674650946093,0.011667042769402,0.0091686206287918,0.00900559526146136,0.0116713177187234,0.0118849854523212,0.0143936400606163,0.0109173554776329,0.0137275054841081,0.0278431352962936,0.00974222487927658,0.0215935715012765,0.0124320831503447,0.00896323933981142,0.019063776247325,0.0158523118369704,0.0131051473277233,0.0287680418670326,0.0131023533770381,0.0138282128608428,0.0118295501666719,0.0106462064259643,0.0070245636661838,0.00806598995507558,0.0286570474330491,0.0114179496848984,0.0254151684671459,0.0367102499961666,0.0129663873980175,0.0298016732736118,0.018512612009488,0.0229898286902827,0.0263573235776885,0.0181197798204552,0.0311690446787327,0.0177841123954994,0.0202903232060589,0.010220974592238,0.0207305207824236,0.00782200741180583,0.0157066524739801,0.014074736276238,0.0198184826708297,0.0206211742594972,0.0268556770687869,0.0228722557926201,0.0243616642004403,0.0115144272032723,0.0117059806455519,0.0130096533028566,0.0234350357095486,0.0211576314998868,0.0147994235909167,0.00942888283580349,0.0153456771772071,0.0126711689553035,0.0172919961397292,0.0104390512487281,0.0133882794201122,0.0301842905091995,0.0245921495655748,0.0198959851901715,0.0250754606381227,0.00992483234208455,0.0167034247853691,0.0136998057997502,0.00940470626418135,0.0188575386412534,0.028318609773815,0.0259702121539032,0.0195961162514286,0.0196236224685648,0.0106834598587285,0.0145694184253297,0.0117673727429311,0.0114348431805734,0.0225817868269314,0.0127525506314808,0.0240162472224038,0.0108163799406502,0.00971450764104997,0.00739083176116917,0.0285796338879541,0.0249107812476585,0.0259537147180654,0.0181151991699755,0.0097890045563165,0.0257550482145062,0.0127550376244291,0.0184851014278077,0.0129551529130924,0.0271411241130433,0.00989281664540018,0.00683836910639249,0.0279922502609061,0.0122934517350948,0.00929322524572877,0.0127938128279863,0.0127776370580451,0.0140831158568679,0.03015340338673,0.0233590719003388,0.0376674917254688,0.0070888269404161,0.0133838106243349,0.013291757506447,0.0112374724237622,0.0120474186397835,0.012164989296944,0.0109161698843575
"ivy_17",0.0132993519328235,0.0282292531514982,0.00608024005688233,0.0230957419282117,0.0107451144832533,0.0232470360359797,0.0105057883764834,0,0.0131670156047324,0.016408557818376,0.0157404391506045,0.0135043377464601,0.0234019974330565,0.0140304046811826,0.0157425082711711,0.0152041671642014,0.0132946832331974,0.0173377963628817,0.0127782406061115,0.016980571814586,0.0101884125991517,0.00702326966285233,0.0102055717155528,0.00415185748888581,0.0201292313442768,0.00321993694019882,0.00905650835018478,0.0118964968047085,0.00165664324558577,0.00437208524994487,0.00873897637126111,0.00828934721491509,0.0230119265456615,0.0110500714720262,0.00638749905629835,0.0168967639003891,0.00294571502197556,0.0152589903940954,0.00508050963521234,0.0164231423797986,0.0168061826920595,0.0165251486264918,0.0061103629173999,0.0146404665055217,0.0224787903464323,0.00377253987988457,0.0186870232012708,0.00890454583284028,0.0102581256631127,0.0168726259532693,0.0104744672835212,0.012020980605722,0.0249839202706358,0.0128445131727859,0.0123522910001191,0.0143703859250826,0.00392765071936845,0.0117330303864714,0.00482736611039241,0.0279163080816457,0.00652416148537575,0.0209998732014183,0.0353291174079922,0.0200946650236925,0.0240447155915031,0.0149984190383661,0.0204332048235652,0.0213446769034142,0.0186287705742306,0.0250053319263577,0.014212330124923,0.0175768808116444,0.00391710433815809,0.0163075644728187,0.0157783672255132,0.0165740166597341,0.0127993499616621,0.0171603153538312,0.0179056942215179,0.0215958039644352,0.0169230869566004,0.022091485072819,0.00623144854194746,0.0186669424610097,0.015649322503445,0.01819994329888,0.0209067185298508,0.0117767898714506,0.00178057948505617,0.0170166026933397,0.00418710958998078,0.0240817730246677,0.00674953128315621,0.014662162584796,0.0251940048997987,0.0197207880454098,0.0170343867183463,0.0201720971823927,0.0138187757267301,0.0105368463007797,0.0209170571936354,0.00900917439619905,0.01166311785559,0.0230746934030288,0.0210488534336074,0.0176743179878061,0.0147819085588929,0.0134576081526254,0.013729056869721,0.00532933830780579,0.0111284220345836,0.0190865094746007,0.021109723630155,0.0190758018632828,0.00836617125592719,0.00339236123618279,0.0138782773633022,0.0228603466893377,0.0192028266861988,0.0220719059311324,0.016798944092569,0.0139391745521573,0.0220691296524555,0.0080810180640353,0.0196493319548853,0.00996079957030034,0.0225582773808019,0.00790232959082654,0.00858002340960645,0.0229441761813067,0.0151392476499386,0.0164471157355943,0.00661799799293913,0.00951223534021526,0.00962812653566016,0.0251131792364942,0.0222421188046554,0.0360917571491743,0.00488960076702933,0.00982133163549961,0.0130315935434303,0.0103078800453838,0.00617587899247286,0.0159445611740765,0.0185668015882036
"kubo_17",0.0120245376656745,0.0257637793330712,0.0134846332515046,0.0234755576699221,0.0174733225010438,0.0117251390062282,0.0059611599654264,0.0131670156047324,0,0.0173417826064519,0.0180541605039612,0.00783198465107057,0.0222753809849653,0.00689332516641191,0.013097658311645,0.010819176088163,0.0105399575213595,0.0147278537296768,0.0197865623106565,0.01972970596487,0.0160004093715412,0.0131863212882378,0.0163584609633502,0.00978416121353055,0.0103834924731881,0.0135022287770821,0.00620545416346164,0.019289536295923,0.0130186175513879,0.01123965878364,0.0162249464334651,0.00929824080514068,0.0264044666000159,0.0114619624574265,0.014629909758629,0.0191212701570324,0.0135385870080706,0.00756219990950581,0.0112103331224043,0.00935429853515094,0.00840300464233594,0.011319864664612,0.0153461796084895,0.0111666352268435,0.0261839971228209,0.0126764598715563,0.0202496861477173,0.0171312258803943,0.00719519486871736,0.0176765530042004,0.016176175628442,0.0121889124772498,0.0271721921370022,0.0134339353168947,0.01865536888549,0.00927414668556399,0.0145115300163691,0.00540870623171774,0.0109627993246617,0.0281408908419488,0.0157696232686057,0.0241630847754399,0.0366932764240936,0.0142600187253945,0.0282561888062673,0.0168881607305257,0.021188481428481,0.0249843272265297,0.0169953305313002,0.0295857156481166,0.0171705585080361,0.0182754112000408,0.0122672468430837,0.0189481678297572,0.00829629607211571,0.0127991938889016,0.0121342822878819,0.0180373470839332,0.0186523821288325,0.0252794975651669,0.0222391031972218,0.0238630909824912,0.0158379468343498,0.0143706396178619,0.0102161937429559,0.0216874586402391,0.0204715508931661,0.0140379269350762,0.011848744744114,0.0144359947240109,0.014492719838576,0.0158667206651045,0.0137345928351133,0.0167713010130121,0.0286182172021727,0.022946473899831,0.0195783884137642,0.0234121058645476,0.0067714230379241,0.0164290574086804,0.0132478138838702,0.00923837043506692,0.0184993392894023,0.0266632584603804,0.0243269075068005,0.0177880115476274,0.0185372201100303,0.0076873111180411,0.0193922736782656,0.0155707104603949,0.00976560609903102,0.0210267945214804,0.0114190723084062,0.0220603277552995,0.0154668223161874,0.013037295973256,0.00434433249399159,0.0273612563362515,0.0235187143517225,0.024276090763202,0.0164985322778074,0.0142014970053017,0.0241575539094787,0.0169663939092824,0.0175208546878733,0.0173081367841368,0.0254251025179433,0.0138617018112154,0.00749486513793014,0.0265594969291763,0.0159594932303807,0.00709945870746165,0.0139375004229012,0.0173353835775057,0.0140421466818738,0.0287570253380415,0.023078518385162,0.0373444700073742,0.00990467636852781,0.0180941015942035,0.0182771109566542,0.0166182038285339,0.0157046407445532,0.00925337003611906,0.00609592377017463
"wolverine_17",0.00798862608269495,0.0357546667786037,0.0161596184363917,0.0178757188358611,0.0260089539992488,0.0270836449360667,0.0190794747448627,0.016408557818376,0.0173417826064519,0,0.00982578519192901,0.0135021310322488,0.0187293539428031,0.0128557696018825,0.0102276641205402,0.0134941810111715,0.00940301751142124,0.010934879267302,0.0283500291476023,0.00977545103649341,0.0246180954967397,0.0215909843275906,0.0246941264145113,0.015545490116446,0.0227660611246013,0.0191484005336239,0.0127831164139025,0.0271467343939985,0.0156597013829759,0.0145688912478255,0.0242198835425299,0.0106110693920382,0.0161697485709471,0.0095476890216634,0.0221541554327975,0.00776633380543598,0.0144837961824891,0.0154285414050305,0.0161100628161544,0.0167598987567488,0.0134571203981513,0.0103534599893907,0.0214471541837685,0.00703786049377196,0.0152264423222923,0.014970143517444,0.0103129933235432,0.0246728239779503,0.0128708305754034,0.0113559321131357,0.00766589513564163,0.00870654478674807,0.0186944355570618,0.0115068563797829,0.0275471253268753,0.0121781052974874,0.0200907350898538,0.014443580164687,0.0178372112612936,0.0180359428366049,0.0214846632897705,0.0097597249318289,0.0254471552003687,0.0286318733156985,0.0156710039484624,0.010992687958373,0.0142061435207138,0.0127053710663469,0.00934708192785436,0.0178930830655831,0.0101470276189422,0.010540299627988,0.01338073720848,0.00863049898682261,0.0226758439260984,0.0124313928633718,0.00575227387769702,0.0130828977529052,0.0114835053489944,0.0155502741214412,0.0137998091208952,0.00974829720752775,0.0219168616411488,0.0273692678120294,0.0108221479496486,0.0104540125841861,0.0105854046476099,0.0132433700920785,0.0163658051144857,0.00924032165905307,0.0156104091403465,0.0263067468577825,0.0185816641028767,0.0277576419840817,0.01832180969644,0.0105277640684084,0.00668095737131332,0.0118513813246858,0.0120182084371996,0.0117479599180499,0.0255353762868986,0.011244891733285,0.0140459249746433,0.0159605094027895,0.0121685551885952,0.00898127418800573,0.0092771446092477,0.0103133373972355,0.0287881808392064,0.0205974201212377,0.013929084430685,0.00729293869554474,0.0246289125221821,0.01219594649094,0.0231370112574782,0.017029798350315,0.0154833957857648,0.0109385161727322,0.01041727180429,0.014069122911306,0.00628029375395054,0.0261591258866674,0.0160238118119019,0.0235775043535372,0.0147517078404631,0.0247074094264668,0.0153499287205007,0.022037439609427,0.0135502613030342,0.0151610958593155,0.0262834619193461,0.0157219435414504,0.0151415538448056,0.0252583334672521,0.00892295900337883,0.0190353632734669,0.0137188469624181,0.0260154646995237,0.0158083184343916,0.0255996450566696,0.028031712042882,0.0248037547061635,0.0177014312972772,0.0137610390071482,0.0199078338270405
