"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage","PD"
"wolverine_1",89,101.214285714286,7.43390795525992,109.165488383823,5.65568476752386,2.64036610240912,0.82344,5.66379700951518,16.1309912789083,0.588233459991032,0.99525,8.454706568
"hamlet_11",94,445.5,211.002146752926,155.949202704547,6.83265379129622,2.44952169851088,0.822803875,5.6434642687587,17.2451072503972,0.539150950114447,0.9905,8.670226713
"joans_11",94,123,14.3136986359611,126.446653843822,5.58570981576042,2.7731378629223,0.888567703834169,8.97405899732894,17.2508950812757,0.610380350785148,0.992739108662995,8.933414296
"ginger_14",78,108,16.1522523082581,112.53074213597,5.85547938473527,2.46753338787885,0.826742069363302,5.77174156660619,13.7398252531869,0.56637555687966,0.993748437109277,6.875070057
"kubo_14",112,145.157894736842,14.6151932255211,155.133736043221,6.46978628085664,2.8126314683752,0.8881265,8.93866733408716,21.3881457252983,0.596086074214364,0.991,9.972200133
"wolverine_14",142,177.454545454545,14.7954504339963,189.119984199221,7.52429490638633,3.22519595454288,0.896516309799303,9.66335852597251,28.7448348761802,0.65078864073678,0.989972424166458,11.08615581
"kubo_15",107,138.071428571429,15.1072297739489,149.934284105836,6.59070907384249,2.9976691484164,0.88105125,8.4069819985498,20.2170441119628,0.641510582692163,0.9925,9.343590427
"ivy_17",116,281,69.7789169425943,236.137171375061,8.89224700366356,2.92623530463318,0.89923894229489,9.92446906350096,22.3425727289171,0.61558426094617,0.986232790988736,10.259748159
"kubo_17",107,147.6,20.5985244196176,137.748192678425,5.96203700859981,3.11025199058686,0.89832675,9.83542868945372,20.2170441119628,0.665603663384562,0.99275,9.567587758
"wolverine_17",64,68.0909090909091,3.59480988631594,69.4473485300553,3.96827216437545,2.20169657157071,0.747937,3.96726215271579,10.8191679877358,0.529396120891216,0.9975,6.293245291
"ginger_18",80,157.5,41.3669506148882,139.977839838869,6.26730963423908,2.70733694902512,0.876460669879088,8.09458816897639,14.1708268129685,0.617827588632766,0.992242242242242,7.511727563
"hamlet_18",92,126.363636363636,17.5157743881414,121.979463383518,5.58983436022517,2.62095847187392,0.842796720685548,6.36119045582827,16.7984229797348,0.57962870824544,0.992998249562391,8.562639238
"ivy_18",121,162.625,18.3197117011664,170.224536528477,7.12854383167613,3.42115727010139,0.942102101140492,17.271783945503,23.5582111375433,0.713366698894414,0.990710519708762,9.950108102
"kubo_18",115,206.111111111111,41.719179956195,165.176556043388,6.43384172909852,2.96683297582661,0.889265898635886,9.03064175968535,22.1020177554484,0.6252635223362,0.989742306730047,10.428128372
"wolverine_18",84,109,13.0130231294622,116.248169378889,5.69151467847395,2.36702569995451,0.792806375,4.82640332201341,15.0335120506555,0.534218815043861,0.9935,8.29729521
"ivy_19",115,124.230769230769,6.16541955205941,123.974365381199,5.39913962193488,3.33578919871947,0.915634047233109,11.8531228203286,22.1190463692116,0.703021478174471,0.995983935742972,9.694433963
"ophelia_19",91,112,12.2005699149671,109.496398371438,5.29840987976751,2.75149768915932,0.86099853328365,7.19416869205149,16.5765003701473,0.609971932219175,0.994747373686843,8.730403748
"wolverine_19",104,125,12.20094750419,119.902767913651,5.40559222155586,2.99668725685649,0.878505786159713,8.2308446500553,19.5240089121589,0.645227183054402,0.994747373686843,9.286464406
"ginger_2",64,121.75,36.2800441284675,93.9672893496023,5.06036713783893,2.16900244861874,0.810713761082642,5.28300422534466,10.8202653462971,0.521534846049713,0.994497248624312,6.44362299
"ginger_20",103,174.75,31.0963957891129,173.781190036485,7.38014411099964,2.61366859479805,0.830531977234755,5.90081824100379,19.2978880425707,0.563931267920028,0.989484226339509,9.333816817
"hamlet_20",86,101.4,8.67893148241928,110.688583665442,5.4488490689957,2.63649745960566,0.856949796338807,6.99055278780622,15.4713259073398,0.591893106723669,0.994498624656164,8.451692983
"korra_20",116,147.714285714286,13.7501266474475,156.708935604448,6.25439484544965,3.23654141052426,0.931269749318829,14.5496341143704,22.3478766907774,0.68086252293679,0.990729140566274,8.958984576
"ophelia_20",104,160.1,26.843623693149,147.817607590681,6.34486652138199,2.79808694471182,0.864661583505427,7.38888503280295,19.5262535802859,0.60246585730523,0.991491491491492,9.855775824
"hamlet_21",101,134.833333333333,16.8740355634114,135.315065306945,6.19633315563325,2.85387189529855,0.875304847717306,8.01955795148248,18.833176151592,0.618374294860632,0.992748187046762,9.460456343
"joans_21",83,116.066666666667,15.5604797851348,132.520060964173,6.50638340248365,2.20333584980604,0.803155406334586,5.08014968244313,14.8184539597448,0.498623065497877,0.991993995496622,8.358540532
"korra_21",86,107.666666666667,11.2234991967782,124.021627019714,6.27875466926811,3.06338740342616,0.925827875,13.4821538414869,15.470481379799,0.687729806340592,0.9935,8.132622693
"kubo_21",105,130.833333333333,12.2398648819994,151.75891615773,6.66831757395417,3.02696872947691,0.892463764937712,9.29919109982573,19.7585966066319,0.650407073058637,0.992240300375469,9.295323598
"hamlet_22",87,123.909090909091,18.5469541759279,123.222246688968,5.69534066770434,2.14406294818972,0.695981375,3.28927216219072,15.6899805885631,0.480095624724955,0.99275,8.148582184
"henry_22",86,179,51.2612849000973,141.443633809503,6.52789530217951,2.95495854865494,0.890138888810725,9.10240201627982,15.4713259073398,0.663387552007971,0.992248062015504,8.543599969
"joans_22",103,198.142857142857,46.9917602125709,160.355118087071,6.75516658739885,3.08004331874917,0.914833736010039,11.7417384906994,19.2945677483017,0.664557372517627,0.99074305729297,9.0125888
"korra_22",85,103.4,9.91629462212988,112.226463104326,5.45088978834494,2.97343583573086,0.920036662473087,12.505731137891,15.2541484756492,0.66929310091287,0.993995496622467,7.993088173
"kubo_22",108,151.9375,19.1230582975991,160.795471827075,6.74815735799666,2.78907149414664,0.876975881637667,8.12848743247875,20.4524147102358,0.595684178604216,0.990495247623812,10.067826201
"marshmallow_22",72,153.2,45.5628044499815,127.687922705314,6.82501027341027,2.48659219983253,0.865572232017744,7.43893925347328,12.470713722093,0.581432389303429,0.992748187046762,7.7216124
"hamlet_23",90,133.5,21.7858016075928,142.905859198819,6.74454518676135,2.77957602150956,0.873110424512154,7.88086803943786,16.3552073648591,0.617709686664493,0.992494370778084,8.867520725
"korra_23",90,190.428571428571,49.238898534512,182.25723463648,7.91425190474776,3.04277392723972,0.926463481865996,13.598685732954,16.3543033220564,0.676200584060792,0.990495247623812,8.220087269
"ginger_24",59,136,50.18140295582,98.2662749495403,5.04106285674804,2.2325537821541,0.814209678951371,5.38241171206253,9.81279440993493,0.547525022851935,0.994498624656164,6.557150819
"henry_24",88,105.25,9.29661158033166,115.104280952157,5.73887024239215,3.07153047336347,0.918946375,12.3375111230374,15.9101516524672,0.686017291223473,0.994,8.434609498
"ivy_24",154,165,6.1674310458608,170.637042247402,6.49964205110694,3.39522572149184,0.924025133139016,13.1622474815226,27.0616460866101,0.674063464457637,0.997119959929877,11.147852435
"kubo_24",123,229.25,43.2584867043316,207.337425317401,8.42616026024961,3.19328277520189,0.93186338041457,14.676395836547,24.020465693512,0.663582801360643,0.987243621810905,10.143141954
"marshmallow_24",88,110.235294117647,11.0831431617788,120.093282100972,5.80677059171068,1.66405292821349,0.60440875,2.52786177651806,15.9101516524672,0.371661323944291,0.993,7.606787678
"ophelia_24",118,188.3,32.3888808203772,166.263931932534,6.33862527490614,3.15482656463329,0.911061962863765,11.2437831123729,22.8188880043669,0.661294303223123,0.990490490490491,10.686205974
"wolverine_24",79,108.545454545455,15.5329994589401,110.008863399374,5.28882587863874,2.00583473945466,0.659392227379322,2.93592830341445,13.9545814986008,0.459059086452343,0.993496748374187,8.05264366
"henry_25",93,120.066666666667,13.3145404202101,138.326893453787,6.61600674577573,3.16714667915989,0.932893315220341,14.9016450936809,17.0238184683251,0.698748407827349,0.992744558418814,8.437903075
"kubo_25",87,97.6875,6.53951869487959,104.784231624612,5.16007639128538,2.2452477046834,0.732551980205604,3.73904432258935,15.6908396838519,0.502752776149772,0.995248812203051,8.861606449
"ginger_29",55,150,65.0701544488716,87.3257918552036,4.75482570980599,2.51407366388073,0.87262525,7.85084956005802,9.02125352119899,0.627368264047873,0.995,6.373112292
"henry_29",84,120.142857142857,20.8168367284415,110.195620437956,5.35177305800173,3.03269414410803,0.908511375,10.9303205726395,15.0335120506555,0.68445487181951,0.99425,8.554640479
"joans_29",85,155.125,34.6901859671394,139.627218934911,6.477140235295,2.30513514848916,0.823296481618156,5.65919688050054,15.2541484756492,0.518864753365812,0.991493620215161,8.824349841
"korra_29",52,63,8.47121383538376,68.1675819257697,4.38978417110351,2.51029601807806,0.87806075,8.20080490900182,8.43668014767602,0.635317939582655,0.997,5.528248063
"kubo_30",117,168.25,21.6269950130257,175.735914112978,7.31120185901271,2.31251279860911,0.745339934529124,3.92680335705939,22.5797697582725,0.485600238519494,0.98973973973974,9.904137849
"hamlet_31",123,138.12,7.60059010304676,147.9978822472,6.19959258828657,3.15048071331512,0.911202,11.2615148989842,24.017572297101,0.654688283045071,0.993,10.463354157
"ginger_36",88,121.833333333333,16.8736551402965,135.886495187305,6.58690965834669,3.09358237663349,0.926912273204585,13.6821877467769,15.9110254111231,0.690942518916575,0.992748187046762,7.954370503
"henry_36",103,124.230769230769,11.4721318551417,126.601380784088,5.77278493433644,3.04321616603952,0.887349775529045,8.87703512972433,19.2945677483017,0.656611459649113,0.993995496622467,8.768287666
"joans_36",78,125.25,24.9364770796435,117.394605868133,5.65765997421808,2.41369263652189,0.820771625,5.57947367429962,13.7390938071055,0.554017432088963,0.993,7.615925792
"kubo_37",120,223.5,44.93552620878,192.948192849931,7.71275655765913,2.77092569288605,0.848778064659328,6.6127972621644,23.2975119723621,0.5787844328011,0.988491368526395,9.97083709
"ophelia_37",104,144.6,20.5984208327292,130.28191679372,5.68746907999259,2.66206934323514,0.843517927412284,6.39050840433783,19.525131034933,0.573179433222833,0.992744558418814,8.999687705
"wolverine_37",90,99.5625,6.0365618735004,106.292988765779,5.21808304970683,2.57377065526632,0.81887,5.5208965936068,16.3524962432093,0.571973226387022,0.9955,8.872565835
"ginger_41",74,105.666666666667,19.5380389776244,96.164,4.99957252660016,2.97043676785178,0.906795057514051,10.7290447623071,12.8922293901704,0.690146803899852,0.994996247185389,7.762044368
"hamlet_41",157,192.454545454545,14.7955447412992,200.512871815393,7.44152206372661,3.19500849354647,0.914760536825909,11.7316553009916,27.6971627587643,0.631893427761543,0.994995621168522,11.429469196
"joans_41",123,181,30.8228016395865,147.120305518526,6.03115419865477,3.16964760478276,0.921704370718849,12.7721050227352,20.6301617314468,0.658671274978088,0.996371825347179,9.391778181
"marshmallow_41",83,118.1,18.313612516021,113.785255337206,5.56447314495786,2.17259223824787,0.769554151372498,4.33941425265779,14.831326169856,0.491665672306567,0.993217784476262,8.261265283
"ginger_42",88,139.666666666667,25.9024772733665,139.021138403401,6.44232904283719,3.20151652950302,0.940057807929377,16.682739910843,15.9127739000144,0.715049294292622,0.992244183137353,8.475037855
"henry_42",84,126,21.8479908704541,125.159710898498,5.84188696973359,3.06048955211307,0.927479071900873,13.7891230326387,15.0359599923554,0.69072807363916,0.992994746059545,8.185111424
