"","Shannon","Simpson","InvSimpson","Pielou","Coverage"
"ivy_17",4.14757391402645,0.960645570088784,25.4101000130355,0.731509880078076,1
"korra_20",4.1454044516354,0.961025458677718,25.6577746927401,0.726781652360484,1
"ophelia_20",4.15993015728553,0.961657137137214,26.0804730095038,0.730184640139587,1
"kubo_21",4.12158579742407,0.959812806198291,24.8835488472817,0.726046247730031,1
"franc_22",4.09442635969176,0.958581029286548,24.1435260890058,0.728964433211947,1
"grogu_22",4.11141972856249,0.958690215236083,24.2073398763738,0.734876108811012,1
"hamlet_23",4.11577111353198,0.959431577485148,24.6497136937949,0.729042569729981,1
"franc_24",4.13792978430983,0.959751726780608,24.8457864154577,0.724627032570337,1
"hera_24",4.10498166946872,0.958752082854865,24.243648387903,0.731318008722625,1
"ivy_24",4.11302625809999,0.959497192445017,24.6896464804939,0.72674956847584,1
"kubo_24",4.1247944175639,0.960072042513454,25.0451078129142,0.721492816371927,1
"ophelia_24",4.09804864032593,0.95899346238872,24.3863554021425,0.728202655711197,1
"henry_25",4.15682700116447,0.961256292801312,25.8106431290053,0.729639949039043,1
"kubo_25",4.09931347145019,0.958819088397675,24.2830952761992,0.724326592993803,1
"ginger_44",4.07869865203436,0.957610871873699,23.5909546669709,0.728544343728619,1
"iris_44",4.11719772394791,0.959518450057364,24.7026114715727,0.727935587896671,1
"henry_45",4.07429827551815,0.957590307778756,23.5795156159861,0.725380864676999,1
"korra_45",4.14578802394442,0.96047058039927,25.2976140328033,0.725583110912522,1
"hamlet_46",4.11912012844799,0.959155134333075,24.4828813529377,0.726934337135159,1
"joans_46",4.07037739592729,0.957861427583882,23.7312263482731,0.730485441073938,1
"ginger_47",4.09922820473762,0.958519039940763,24.1074458877506,0.721240551297316,1
"marshmallow_47",4.15536173718839,0.961300729322868,25.8402802560029,0.733779045741925,1
"charles_48",4.14455249829463,0.960673387345507,25.4280735741361,0.730533463918221,1
"grogu_48",4.11925072925347,0.959132921126004,24.4695737388831,0.745504626431717,1
"hera_48",4.1251658862953,0.959626273235409,24.7685829408505,0.722391841055639,1
"kubo_48",4.11979645656199,0.959217748664363,24.5204707256114,0.737356919020959,1
"kubo_49",4.09896349632434,0.959011886389999,24.3973169762074,0.732164085941407,1
"franc_50",4.08729344127069,0.957792669332095,23.6925667692226,0.729118401422857,1
"kubo_52",4.15696110924278,0.961453132560237,25.9424452988997,0.727959764934317,1
"kubo_53",4.1033618852674,0.959306209148417,24.5737735185981,0.729613995822921,1
"marshmallow_53",4.12105669728734,0.958570276204609,24.1372596384834,0.746912891622127,1
"ginger_55",4.06688719226521,0.957681164310773,23.6301397170661,0.723128473158373,1
"ophelia_55",4.14913199382167,0.961751214991331,26.1446213199541,0.722871374857036,1
"buddy_56",4.15532943652064,0.961458669555703,25.9461722901674,0.733773341893582,1
