"Taxa"	"wolverine_1"	"hamlet_11"	"joans_11"	"ginger_14"	"kubo_14"	"wolverine_14"	"kubo_15"	"ivy_17"	"kubo_17"	"wolverine_17"	"ginger_18"	"hamlet_18"	"ivy_18"	"kubo_18"	"wolverine_18"	"ivy_19"	"ophelia_19"	"wolverine_19"	"ginger_2"	"ginger_20"	"hamlet_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"joans_21"	"korra_21"	"kubo_21"	"hamlet_22"	"henry_22"	"joans_22"	"korra_22"	"kubo_22"	"marshmallow_22"	"hamlet_23"	"korra_23"	"ginger_24"	"henry_24"	"ivy_24"	"kubo_24"	"marshmallow_24"	"ophelia_24"	"wolverine_24"	"henry_25"	"kubo_25"	"ginger_29"	"henry_29"	"joans_29"	"korra_29"	"kubo_30"	"hamlet_31"	"ginger_36"	"henry_36"	"joans_36"	"kubo_37"	"ophelia_37"	"wolverine_37"	"ginger_41"	"hamlet_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"henry_42"	"ivy_42"	"ophelia_43"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"hamlet_45"	"henry_45"	"ivy_45"	"joans_45"	"korra_45"	"marshmallow_45"	"ophelia_45"	"charles_46"	"hamlet_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"ginger_47"	"ivy_47"	"marshmallow_47"	"charles_48"	"hamlet_48"	"henry_48"	"ivy_48"	"joans_48"	"korra_48"	"kubo_48"	"marshmallow_48"	"ophelia_48"	"wolverine_48"	"charles_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"kubo_49"	"marshmallow_49"	"ophelia_49"	"wolverine_49"	"charles_50"	"ginger_50"	"ivy_50"	"joans_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"charles_51"	"joans_51"	"charles_52"	"ginger_52"	"kubo_52"	"marshmallow_52"	"kubo_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"ophelia_55"	"joans_56"	"joans_57"	"ophelia_57"	"wolverine_57"	"ginger_58"	"wolverine_58"	"hamlet_59"	"henry_59"	"ophelia_59"	"korra_6"	"joans_60"	"marshmallow_60"	"wolverine_60"	"joans_62"	"henry_66"	"hamlet_67"	"ivy_67"	"ginger_7"	"charles_9"	"henry_9"	"ivy_9"	"korra_9"	"ophelia_9"
"Metabolism|Global and overview maps"	0.381491759673583	0.352315033273209	0.379069208714455	0.395791444649021	0.360510461536016	0.367373695058896	0.369972465594067	0.37491365253778	0.376960649521913	0.389877954181447	0.392504632941678	0.384388505244575	0.366228286425991	0.382645424491526	0.386769411433161	0.371801281543884	0.387810934537333	0.376893098914116	0.358660828710869	0.393492542511978	0.361687383265673	0.366264332128081	0.362259669910494	0.375599009096691	0.37295463789539	0.371471180114242	0.377589233350133	0.359905407600493	0.374489670657719	0.374944436084053	0.363812750672803	0.3813719387144	0.405164108374781	0.381018385670923	0.367469012571246	0.396036716438352	0.378025661995289	0.373347755468214	0.37658078614004	0.380469871882962	0.379770670918547	0.38298271502322	0.366728680914458	0.385369127498966	0.404688818052793	0.373235979925107	0.393850487883724	0.364205641014498	0.381781932935285	0.391077138617774	0.383460660056003	0.383861720724763	0.404351641493996	0.380300604622292	0.359036825010811	0.379618433640051	0.370161967719752	0.377605015948565	0.374097155194601	0.378860399116161	0.366068835492187	0.397401579037084	0.377166851695263	0.356980761143108	0.406335300532947	0.393300958018818	0.397727598965421	0.401060945426328	0.379849403814004	0.408403583497306	0.381065225342606	0.395858410157355	0.376073593381345	0.395770310201429	0.364841410716369	0.390393567394234	0.385450727682426	0.394678855117071	0.39602200198203	0.402948556479733	0.395728476307662	0.384347071719552	0.367114694670451	0.358366612922035	0.380600270026597	0.398831709463324	0.379869379874389	0.385944178903922	0.375621710320769	0.378465391675222	0.379395367223464	0.364878680610135	0.368383438433849	0.363983990693407	0.40696405455116	0.400118220350746	0.384693167221276	0.400671876008624	0.380609055055849	0.38879577638843	0.363780173173012	0.377262753725399	0.389288158970266	0.405379569396205	0.401652100443529	0.392928269910215	0.393011647397749	0.381833204324096	0.356717191034327	0.369022920012885	0.380760007276065	0.395095870729135	0.366770821947193	0.400929804782876	0.363917183196339	0.371040589566601	0.376213290322831	0.399357584185301	0.397113496825857	0.401343770630476	0.384662257635234	0.35786950645251	0.401013003938857	0.365463736227969	0.375757391006375	0.362306591478071	0.403899208466737	0.365718932401622	0.374704992264748	0.403017775479891	0.355179550094947	0.374588866546899	0.381398604411977	0.362888573890764	0.38268009396684	0.406097026860098	0.375553416744994	0.378852379200031	0.371373786785469	0.36286810450881	0.357590411229769	0.359668101097166	0.369004686077254	0.37876378506031	0.377721713053805
"Metabolism|Carbohydrate metabolism"	0.115536450965425	0.140210170649226	0.121459993926876	0.122669294256577	0.124692000811999	0.119905396819065	0.122031621153232	0.119975438178037	0.118476661695864	0.116660045368816	0.112310407321795	0.114960939948676	0.114134977572416	0.118856537369339	0.112757388220907	0.116220633734179	0.116502814689477	0.118410580621381	0.123406309137525	0.119134139495008	0.121063694728732	0.122567444498364	0.120573418143722	0.11920654137226	0.122434539745992	0.12115988509238	0.118443049351408	0.121834990816733	0.119908718250507	0.121004127128651	0.123121396150042	0.119255001301692	0.116636517635623	0.121400391007688	0.122359637087618	0.11697035271558	0.119680979659992	0.120199493066279	0.121358648864744	0.120516049848894	0.116738277591136	0.115271083445982	0.121777201016787	0.118075033339493	0.116050168785806	0.120791308007481	0.119970059274313	0.123367249523522	0.118703777996122	0.119049861754987	0.119523598811211	0.120569838234332	0.11879358852189	0.123918714037003	0.122821351989246	0.116525943674106	0.121213047878197	0.119702724869408	0.121304578239033	0.117247899819891	0.12125223266837	0.11798137365212	0.118663252088938	0.114305069038748	0.115906802778718	0.117842280101972	0.119198205519953	0.117589448330706	0.11781542776351	0.114650348175312	0.107091936296684	0.118250075320818	0.120053407597729	0.116486883225959	0.11533477452422	0.118530719881793	0.116652960826464	0.118750603329375	0.118338640354922	0.116123918621728	0.118493932638683	0.119569043354311	0.121950615083049	0.119820711891727	0.116119920625331	0.115542211545154	0.1188621515023	0.119066593875015	0.119854886583113	0.120531864234803	0.120045822755743	0.112793887153252	0.119186178881529	0.117473321044453	0.117142869977274	0.117006740119884	0.120014475751335	0.116365999163828	0.11867377180746	0.118697759747637	0.116039912604871	0.117800997082889	0.113321208542703	0.116286674440451	0.116793654477902	0.11930031684264	0.118222589093782	0.118153620277623	0.12225154250659	0.120672701944633	0.114196108789406	0.118021422362088	0.118358503695762	0.115145656923807	0.122040345539464	0.11983267548885	0.119350605727671	0.114972044252604	0.114485728364089	0.118198697411266	0.115687885922514	0.119869945383331	0.118737015309666	0.120949225021454	0.115101087671163	0.120707755442108	0.117225940182429	0.119785453415256	0.118818593174083	0.117339236410507	0.116148036802925	0.120771327339464	0.120241105048449	0.120716639354739	0.118104711592707	0.11756829983442	0.115381307099379	0.115368230510143	0.11869656062929	0.122817813072373	0.123488873230687	0.125055496485659	0.121255321110158	0.115968233772196	0.11645342562206
"Environmental Information Processing|Membrane transport"	0.0687170073976211	0.0999798812973842	0.0801765352983833	0.0749068313902337	0.0862273501547758	0.089183319937145	0.083524818742029	0.0777207491031377	0.0815636482113785	0.0633618930436311	0.0691317746882155	0.0764410835014488	0.0595712736051054	0.0781880341342924	0.0670538831615463	0.0715545758149781	0.0736406056695267	0.065521608585477	0.0868252030063882	0.0690428180836151	0.0828289180487415	0.0835491785287086	0.0823277572543813	0.0784469007347571	0.0888861337980992	0.0806771781599123	0.0758202504961105	0.0841481545163713	0.0765032157751588	0.0770263857608672	0.0845213638003998	0.0750835267216682	0.0667674639407886	0.0737157878748968	0.0836280093125874	0.0668060739871762	0.0761752812948385	0.0772617627989917	0.0805462401837547	0.083635550435649	0.0725636192432464	0.0678454563142507	0.0812164165619745	0.0699414658617395	0.0653862066925477	0.0761449194473811	0.0686897400753525	0.0850114866105449	0.0784177502056531	0.0724173113873993	0.0682619946330538	0.0737823391474866	0.0703680245952588	0.0756645146525715	0.0859589758913983	0.0715051146758036	0.0810012858368137	0.0795955622465281	0.0825552889408081	0.0512434975551166	0.0800363556898722	0.061825267288817	0.0421936754658722	0.0866158118350379	0.0617582907389032	0.073064615536371	0.0725133881603034	0.0644384635997919	0.0624831030457889	0.0619795667916144	0.0649533898166114	0.0711202775774722	0.0747610160303674	0.067803836141204	0.0843017597278038	0.0761950034322287	0.0694342705412257	0.0750129405211215	0.0719754987981412	0.0678581649281194	0.0701809071424761	0.0562039182872195	0.0815073832860534	0.0891896424436011	0.0694390111494083	0.0653460125256603	0.0600943045106981	0.0778217135827251	0.0786089646678629	0.0670818317970984	0.0776451712564676	0.076073305287926	0.0757689883955758	0.0927684222852066	0.0665740152469214	0.0644106070158013	0.0633142791393752	0.0657177109845741	0.075974214605701	0.073373188913154	0.0798651548786257	0.0721959842777158	0.071588281427613	0.0658182035757869	0.0646080576399673	0.0698152432995137	0.0693942446386786	0.0743634464426956	0.0869305532487431	0.0796598834312245	0.0746745871632903	0.0642357983595197	0.0838623477079261	0.0670092881667138	0.0823185694295212	0.0780124873326116	0.0793580164131606	0.0540108335908267	0.0618931335002492	0.0677370819178483	0.0629200791561081	0.0874931494787432	0.0712478282673908	0.0819600171271193	0.0619381015602987	0.0816715773722607	0.0674321684119375	0.0810077098325205	0.0753541680355205	0.0652365807734375	0.0827273739606405	0.0785259960958557	0.078734925187194	0.0843212198328432	0.0716447102117184	0.0678817079668203	0.0558832929629047	0.0395190003644736	0.0779251901881801	0.0848055079104502	0.0873646613770584	0.0845125627881516	0.0750931238088157	0.0709872707246045	0.0810760604217557
"Metabolism|Amino acid metabolism"	0.0672658770500503	0.0544229514226671	0.0626462934529328	0.0659810725204636	0.0555735104731293	0.0606140498284824	0.0592321639066988	0.0617864073081181	0.062366159524523	0.0665594423954959	0.0722251985865846	0.0676381595364387	0.0630641364542087	0.0642291216153869	0.0686080512527435	0.0643137817974422	0.0668203284879114	0.0636297802016801	0.0555953380324996	0.0687024087156017	0.0591723805442443	0.0577274578490355	0.0593927558317352	0.0633272408850007	0.0603552620728096	0.0602502002272259	0.0624212709252567	0.0584219524595156	0.0623334563816928	0.0614176003061699	0.0569990477526157	0.0633076024568791	0.072418629512525	0.0640793626769062	0.0585560333212702	0.0696483675770255	0.0634082912188868	0.0635491714684457	0.0612009973263685	0.0641604728899498	0.0627569810268979	0.0649534090977546	0.0585188778495857	0.0644397734142532	0.072845346499565	0.0607200047341217	0.0668659870829044	0.0570597397180533	0.0638308506886427	0.0658987289641869	0.064136405990138	0.0647083836538635	0.0701458432992806	0.0620849635628893	0.0559550389417823	0.0658584595469259	0.0606017969372487	0.061907842056895	0.0617569327512529	0.0604581813622132	0.0586528410710356	0.0682577356474521	0.058140632637303	0.0612741369636908	0.0730868434172092	0.0679841699035096	0.0678432042055678	0.0698426748795126	0.0615624100547829	0.0750510349935852	0.0629923454658018	0.0680651768403138	0.061706301419772	0.0702657965301446	0.0623446077434985	0.0659718321881775	0.0653288244885895	0.0689699379463191	0.0683282460538794	0.072151004038873	0.0683150013005978	0.0627955306857207	0.0586169004060394	0.0561769320751211	0.0639763395899506	0.0717533474232494	0.0610262383553017	0.0675287762479495	0.0621794101855076	0.0613551883855622	0.0632954311328638	0.0616572619825218	0.0613546973868846	0.0559865765470022	0.0723266929565451	0.0703434444144767	0.0623117623525318	0.0710578498189628	0.0639778032009062	0.0666688869549652	0.0597073432559797	0.0632659620456617	0.0686232613590307	0.0726258516105324	0.0710167389791215	0.0659683212859014	0.0674838348007368	0.064013883906831	0.0558621091577171	0.0615303397702995	0.066093633507449	0.0671380320590481	0.0612554866988485	0.0722818801077478	0.0574689931391121	0.0610637570896161	0.0629341654141964	0.0706965360508782	0.0717247256813242	0.0694654542335081	0.0652537497597579	0.0589138780659883	0.0696990520194966	0.0604580341528838	0.0623039406031812	0.0597928145666499	0.0713790273686405	0.0610543831450919	0.0619794324899454	0.0712702881118669	0.0601980310010728	0.0607970250014971	0.0644741454931658	0.0583483442490472	0.0658673711826268	0.0717463851683101	0.0641972540195332	0.0591859463537238	0.0624201671669216	0.0569781951918978	0.0555686649884085	0.0569663086317116	0.0586238967813421	0.063718192278429	0.0636180602311838
"Environmental Information Processing|Signal transduction"	0.0467994527371872	0.0437610810332384	0.0391847426896515	0.0342379444488063	0.0457627634860358	0.052876010403443	0.047612952812517	0.042512713347001	0.0474294639040517	0.0443820291609018	0.037559769697134	0.0435837775629965	0.0590923412673383	0.0445106727998508	0.0472531830292048	0.0513358830383189	0.0418638294447445	0.0527464209807526	0.0460807125559106	0.0365939796012492	0.0473275390416361	0.0453968722071337	0.0473312111562162	0.0433762176630348	0.0447450471587957	0.0430978066342402	0.047174449565971	0.046128588121818	0.0435111998389316	0.0438141714185078	0.045210883686289	0.043716378701696	0.0310879351874179	0.0428929983508266	0.043822351385662	0.0380722645360397	0.0413448542632508	0.049449318155296	0.0415911607330484	0.0427102443612027	0.0515656240867301	0.0510525746921147	0.0448347991060834	0.0463967108531305	0.0319090866319142	0.0448404374272313	0.0375205968371645	0.0441141503317515	0.042966749849095	0.038070151385003	0.0431894031912715	0.0419921280974848	0.0303296900180183	0.0419088496676312	0.0471047629399282	0.0493115062995762	0.042926245853058	0.0452458016116493	0.0416424959826524	0.0582524362382303	0.045739548008022	0.0385605618571469	0.0597854461108393	0.0533531183165258	0.0322149460323532	0.0365413369280203	0.0345303377864248	0.0348160265078704	0.0513414117259122	0.0302598611241263	0.044909475364593	0.0368179994545538	0.0444514633946677	0.0374830696924677	0.0493186441905749	0.0406197502750625	0.0439335757369206	0.0350496215751568	0.0360680241820946	0.0312397099036501	0.0338130693646427	0.0482084325722817	0.0444233774967584	0.0526522862360687	0.0499726985803988	0.0360200034453299	0.0513184818266111	0.0373494651070078	0.0427795806254203	0.0500913709477833	0.039713085972136	0.0597842051525254	0.0476753298889219	0.0433046432816797	0.0296764589929314	0.0359769193612512	0.0448479964173963	0.0347229828890798	0.0461405914568171	0.0373151569542554	0.0574569912283998	0.0475932082856766	0.0374472773354011	0.0313045174106005	0.0346937574583578	0.0394720292447043	0.0376048053392427	0.0459191015325154	0.0475570264499497	0.043425877958385	0.0456356813038359	0.0396299611615463	0.0538290848717259	0.0344110990019493	0.0468064558465157	0.0439011543231941	0.0475595001946455	0.0402386242781466	0.0369239203121812	0.0338983022338419	0.0478105196455946	0.0492558303337949	0.0321098653992203	0.044267223657655	0.0566544165780572	0.0466014044128566	0.0320379595310462	0.0466654785718167	0.0478345373000698	0.0322306264917957	0.0509499507026812	0.0493689062256132	0.0385195021814614	0.0449027734983452	0.0409658481687683	0.0291072850408397	0.0549432814381054	0.0606491413497641	0.0456973153455579	0.0447286319570019	0.0476384902723784	0.0467206267725814	0.0464045399740861	0.0522793619078111	0.049911646352258
"Cellular Processes|Cellular community - prokaryotes"	0.0386041261850448	0.0429300289683779	0.0392858910051869	0.0377871725121831	0.0430999889666728	0.046218976354462	0.042915455310286	0.0397460960608898	0.0433910185046314	0.0373381974278278	0.0370151992654959	0.0395396166265026	0.0435914131973087	0.0418688273421593	0.0382452903232882	0.0408797299867718	0.0382349318569395	0.0416925904950686	0.0436505648858305	0.0344410823305292	0.0441669076343707	0.0428046105226995	0.0441725091417379	0.0409243783539027	0.0462775281966284	0.0409440097625002	0.0414672823152343	0.0441359056803088	0.0400029115196955	0.0407220047904085	0.0427323014900478	0.040239464662339	0.0327026072847574	0.0379544621965146	0.0420109643533261	0.0357058610322817	0.0390931510689638	0.0407764350401939	0.0406644457165024	0.0377789708103225	0.0425937489204074	0.0413912906767313	0.0421005433488381	0.0404745050898101	0.0323495762469935	0.0405815925005883	0.0368270551308908	0.04247993286187	0.0407618649479026	0.0386472461216145	0.0382283024915084	0.038664526218714	0.034296518965043	0.0389146988535902	0.0438958006616443	0.0406343799038762	0.0407668379858448	0.0423127711139146	0.0402912343110634	0.0408132634131885	0.0420487218424848	0.0351117484352438	0.0374772984722986	0.0504415637648087	0.0316650169909976	0.0364491745508322	0.0365672232286684	0.0339204285800234	0.0401742004242434	0.0302122248467817	0.0380328190939947	0.0369428323755025	0.0403672307306948	0.0339338934092045	0.0490137830798203	0.0396300036917938	0.03842866632145	0.0347884618860116	0.0364582583416819	0.0323454879134313	0.0348188781040773	0.0372298757930769	0.0417159230751893	0.044062288718221	0.0406255325739923	0.0335619395252497	0.0375566583229293	0.0354826955885404	0.0401971159053184	0.040503017314802	0.0385722642637177	0.0479201658724411	0.0423521205539283	0.0433841130979419	0.0322420186995027	0.0346478306914419	0.0370905755018262	0.0337201303542263	0.0406787253306463	0.0367384619044403	0.0467096612083558	0.0410109285966337	0.0347312689248502	0.0324287257099146	0.0336230343729706	0.0382268382137831	0.0364807784347293	0.040327841079447	0.0449112881199603	0.0417198906530877	0.0379964723958119	0.0360852477427336	0.042701769561804	0.0339937454318695	0.0430644683776885	0.0415108800607014	0.0413604528977161	0.0331447813405471	0.0310480709993739	0.035025160619657	0.0361097025349131	0.0470915739709259	0.034566304974955	0.0427069965751613	0.0422222151586747	0.043587832833743	0.0336685679214003	0.0429443290565521	0.0410527554805947	0.0330599407877682	0.0490698582505023	0.0421011481558901	0.0382824244233151	0.043353497307927	0.038963736550964	0.0323207571197539	0.0414876102358311	0.0392004971778778	0.0414790968861022	0.0426549044324331	0.0442082179578853	0.0435747508318804	0.0406777802444473	0.0428560967178034	0.0434460055949281
"Metabolism|Energy metabolism"	0.0362654758799242	0.0361691892987235	0.0368748141115941	0.0352322304326172	0.0379604552709353	0.0358679464900573	0.0370500663545925	0.0373907471798623	0.0362362369476197	0.035644145373369	0.034986191272238	0.036046445316378	0.0354271169663229	0.0353310515310063	0.0362628934946314	0.0356256240162218	0.0359174545736489	0.0365323604386932	0.0382595340452219	0.0359158779621278	0.0373383667101354	0.0373756661919008	0.0374533642756231	0.0366571221296443	0.0361314682230808	0.0374007874604263	0.0364547615890241	0.0377342495075366	0.0373008603384639	0.0366813610158605	0.0377966106711089	0.0362424688171544	0.0357603355534283	0.0360117921995452	0.0375968850684335	0.0359101038909431	0.0370849061149556	0.0364209841319803	0.0367936057422836	0.0351491366056514	0.0356352604606809	0.0357284377267345	0.0375847126732802	0.0355131537978067	0.0358905577195858	0.036872678298941	0.0358648781274114	0.037862184295974	0.0360982245183543	0.0352960349511183	0.0362720176274434	0.0360899127785473	0.0352386731199152	0.0359084975006526	0.0380768604512105	0.0366098970671706	0.0376786717397199	0.0357998668222412	0.0373207406635984	0.0347334303297073	0.0376820019385677	0.0357368264632385	0.0349898080342392	0.03612053551033	0.0358472478903338	0.0359823391978976	0.0352225704438809	0.0356244392007522	0.0355998762368444	0.0361405885121673	0.038886021543689	0.0354608613407482	0.036799321639604	0.0358562015386003	0.0354919105289177	0.0353824389068017	0.0357269130688222	0.0356301079891165	0.0354579211162368	0.0357722925487024	0.0361876375701756	0.0359011787939676	0.0376918178232169	0.0373319742725711	0.0358073150616702	0.0359835340329281	0.0352249442520846	0.0362932859022218	0.0371837525261413	0.0357464242101846	0.0371481083831217	0.0359141051990317	0.0371223901057521	0.0384676920218495	0.0355998699320126	0.0357055434150054	0.0356372301960741	0.0356421653868478	0.0356471807056866	0.0364987348571794	0.0363519767977939	0.0364220235789491	0.0378856697021898	0.0358219446753142	0.0356640334769184	0.035121457445567	0.035986960320648	0.0355410126998164	0.0379841017613379	0.0373199066545176	0.0369439099817653	0.0353487653692934	0.0358545366108412	0.036112247037802	0.0376927628909815	0.0367278398266458	0.0358931247942699	0.0359483580141608	0.0362999393355486	0.0353047980815291	0.035813531859211	0.036489748554443	0.0353188104229789	0.037496672408027	0.0358860086252236	0.0375744014101944	0.0355559370479043	0.0372900605742656	0.036468281452479	0.0357137100052729	0.0363724007374448	0.0355895424656926	0.036654288890979	0.0378134614579868	0.0361863925321988	0.035654760042237	0.0354324933494189	0.0349462042513224	0.0367573755530317	0.038012755765188	0.0380155583543245	0.0385007497128066	0.0372908645540217	0.035897219457513	0.0358284730455269
"Metabolism|Metabolism of cofactors and vitamins"	0.0348061556506781	0.0332235619855065	0.0366738979772415	0.0402377904667021	0.0347156146960058	0.0319148117397156	0.0347611982213284	0.0355506786811909	0.0346719708602808	0.0367294344956945	0.0377525051172162	0.0346079890564511	0.0340738658282247	0.0357966149064621	0.0344870009979778	0.0338247187969021	0.0356198979633635	0.033820153948149	0.0344791418564053	0.0372698012523943	0.0342268168694637	0.0350672584937896	0.0343642808153592	0.0353098982216733	0.0354777724806188	0.0353898025598785	0.0352098245853896	0.0345215700317198	0.0353999225947716	0.0360620484706334	0.0348558004050365	0.0362359004256107	0.0391517456524361	0.0359145387447748	0.0351608380996457	0.0374084154070121	0.0359309299337678	0.033700999962928	0.0363549629534398	0.0351426955590622	0.0347857086133857	0.0347589937159955	0.0353643163902093	0.0362121508646042	0.0388488703711857	0.0357421465997439	0.0387454623711414	0.0352296698411716	0.0361806313007043	0.0388633607694272	0.0367366268237956	0.0366366186752406	0.0405577940173146	0.036966427607484	0.0343743659099235	0.0338117707924794	0.0353189516575639	0.0359783896449471	0.0356888890792472	0.0341982368307836	0.0350788773994722	0.0388978768479249	0.0362598817581549	0.0331119509348165	0.0390006061432488	0.0377467402536156	0.0392628344597925	0.0392568697758695	0.0355167593532481	0.0385170416709168	0.038196521353566	0.0383292616141897	0.0357089328352572	0.0367571288997908	0.0349396692510824	0.0373344780477971	0.0361951222976663	0.0376427252618159	0.0383116276960845	0.0384224056939836	0.0389064931801603	0.0374238741975196	0.0352144258016812	0.0322749486357592	0.034472226909186	0.0368676980474185	0.0361336376720112	0.0362509941772484	0.0354660655068366	0.0356024719206063	0.0364641177715649	0.0322009391865008	0.0347150778283306	0.0341237177021042	0.0400370323352735	0.038287306646877	0.0377102347034233	0.0383187556646594	0.0348274258467579	0.0371107477572412	0.0321587311728141	0.035355504056781	0.0361321424382084	0.0391200186058596	0.0387065914410302	0.038174718674749	0.0380685752770013	0.0351941036232237	0.0342669896231342	0.0354546925040199	0.0340266174029984	0.0385359289939776	0.0315093776030186	0.037742258053531	0.0346401817494001	0.0358399420148165	0.0338155937731381	0.0377194466156114	0.0366596389331836	0.0396122519529997	0.0350949876248184	0.0348241759987011	0.0395496485028514	0.0349917172359261	0.0343588712078445	0.0344320647264939	0.0393564228082058	0.0342391619643629	0.0349139221454995	0.0395227855114047	0.0343460746934593	0.0348128171490158	0.0366555571218485	0.0350445636671448	0.0370278841498053	0.040403918371636	0.0353762274387041	0.0363510344179511	0.0352252620916738	0.0350171552512448	0.0339589707281076	0.0342997411739505	0.0355166550613533	0.0340033999362121	0.0335002621621244
"Metabolism|Nucleotide metabolism"	0.0252913769720766	0.0250008442557405	0.0262524818849844	0.0277637758069175	0.0252319531882226	0.024535773944534	0.0253125558413899	0.0257075858559775	0.0254883105102666	0.0262235024368402	0.025894486893851	0.0255970198962221	0.0234762909096504	0.0258525224119327	0.0255287391798761	0.0245150299386348	0.0261687009693121	0.024947063799888	0.025080014647816	0.0267797072185277	0.0252156104220694	0.0254544419624954	0.0252944561239711	0.0257913414961829	0.0266735827810659	0.0256540826501789	0.025527067395116	0.0252898656044943	0.0255586919758675	0.0259031092555894	0.0252879900414887	0.0260203353210537	0.0273938145530879	0.025929795331461	0.0254786759739418	0.0265208341416015	0.0258707861802623	0.0251633031418506	0.0261153109666157	0.0257726574224915	0.0254172208242663	0.0254936877497558	0.0254570306172449	0.0259295683544839	0.0272103327909697	0.0256476305181682	0.0272174150578778	0.0254535241648412	0.0261637266060478	0.0270154604747787	0.0260711701042019	0.0261919475662581	0.0280358573715754	0.0263595695681338	0.0250560279682155	0.0252736854618286	0.0255122524663756	0.0259638284297533	0.0259290862303116	0.025440667701104	0.0253105194753927	0.0270551753915634	0.0250196630118883	0.0238093259529234	0.027152876778475	0.0268645746691296	0.0275025669174684	0.0272836345096914	0.0257326043263648	0.0270622833345053	0.0266084964271357	0.0269416147364052	0.0257149398154646	0.0263332512703515	0.0247120053347195	0.026736345119642	0.0260836516131763	0.0268259610713256	0.0270445419685655	0.027443000167804	0.0271657464313003	0.026212599069462	0.0253842318188684	0.0221899198086477	0.0253963357318565	0.026513965167021	0.0256372559130341	0.0264806420673089	0.0256906433571377	0.0256214487324452	0.0261093093933584	0.0239388679547967	0.0253871491247579	0.0225133013572477	0.0277627899207125	0.0267889602225681	0.0264134938117425	0.027202565489057	0.0255960508041363	0.0264267626686906	0.0241951578289546	0.0256995454393687	0.0246385336414243	0.0273628359684439	0.0270914841153262	0.0269259876075764	0.0267414735238751	0.0260089045674729	0.0248679557266138	0.0257447668309517	0.0244754316026014	0.0270362236727077	0.0239597459212176	0.0268207426755557	0.0251705855662829	0.0254637278023379	0.0252912786878888	0.0262947037401407	0.026561469975946	0.0275275158404078	0.0256725534049724	0.0241865656970407	0.0276739953342259	0.0255659373547907	0.0247350707544314	0.0253065219053682	0.0274077998203137	0.0253014991236353	0.0254212412267086	0.0275077936461028	0.0238991352852885	0.0256004374671643	0.0262896060581781	0.0252273303483905	0.0263155510898769	0.0279521451286844	0.0246722471429278	0.0255186958722229	0.025102536125398	0.0253256763016205	0.0249717593814188	0.0251355192954081	0.025444474097652	0.0250717809150068	0.0252260565942905
