"","jarjarbinks_15","kubo_15","iris_17","kubo_17","lambchop_17","wolverine_17","hamlet_18","hera_18","iris_18","jarjarbinks_18","kubo_18","lambchop_18","wolverine_18","ophelia_19","wolverine_19","goose_20","hamlet_20","hera_20","iris_20","korra_20","ophelia_20","hamlet_21","jarjarbinks_21","korra_21","kubo_21","goose_22","hamlet_22","hera_22","iris_22","korra_22","kubo_22","hamlet_23","iris_23","korra_23","goose_24","hera_24","kubo_24","ophelia_24","wolverine_24","kubo_25","lambchop_25","buddy_44","franc_44","ginger_44","ivy_44","joans_44","marshmallow_44","buddy_45","franc_45","grogu_45","henry_45","ivy_45","joans_45","marshmallow_45","buddy_46","charles_46","ivy_46","joans_46","marshmallow_46","franc_47","ginger_47","ivy_47","marshmallow_47","buddy_48","charles_48","franc_48","grogu_48","henry_48","ivy_48","joans_48","marshmallow_48","charles_49","franc_49","ginger_49","henry_49","ivy_49","joans_49","marshmallow_49","buddy_50","charles_50","franc_50","ginger_50","grogu_50","ivy_50","joans_50","charles_51","franc_51","joans_51","buddy_52","charles_52","ginger_52","grogu_52","marshmallow_52","franc_53","marshmallow_53","charles_55","ginger_55","ivy_55","buddy_56","franc_56","grogu_56","joans_56"
"jarjarbinks_15",0,0.0153061928855323,0.0156329705519816,0.0134652821654082,0.0250011640708916,0.0277847688913568,0.0179036208773805,0.0275558386755148,0.0121155353130851,0.0264077775322874,0.0193816761983112,0.028173575530857,0.0201985484578854,0.0222922361748929,0.0211268608972858,0.0364868624523359,0.0212378188952701,0.017474948272271,0.0218981132751757,0.0213950916175553,0.0215974757890943,0.0206169842383736,0.0359599813299792,0.0230425367765694,0.0173568711211976,0.0234058678048051,0.024537538365403,0.0144992331511665,0.0326667904459352,0.0232014643158543,0.0220191012510741,0.0230796459934951,0.0288796619559365,0.0229214520084298,0.0257474138152234,0.0274771926779577,0.023294135439334,0.0156546020666628,0.0184586031748806,0.0220304683050041,0.0343916813773314,0.0246981635011339,0.0198276147884648,0.0400737763596383,0.0296328000594059,0.0336095009710092,0.0372569997556128,0.035961762376387,0.0278415230784683,0.037675415893723,0.0409871895947954,0.0262821372616581,0.0308588359367982,0.0308076178753852,0.0299331343475228,0.0253390976124919,0.0306124601691339,0.0312867775785582,0.0373770732931078,0.0371129551223434,0.034979204106758,0.0325973482612902,0.0237857806853817,0.0281047062455372,0.0139282647227604,0.0285841069667954,0.0263831032369984,0.0330260826993457,0.0277488547974124,0.026104762801297,0.0260231687885627,0.0223033490043983,0.026459525229869,0.0409613694662128,0.0348967802221667,0.030250790805646,0.0354625671633857,0.0288823707658341,0.023463927527345,0.028759875063217,0.0374582947955172,0.0388284977626766,0.0354005120488919,0.036364043337003,0.030298549004801,0.0176690793875247,0.0282298569737866,0.0330120512301557,0.0266049184490712,0.00700453662561122,0.0335617675506716,0.0273876798018459,0.023093969028044,0.0350695436374453,0.0375549473475752,0.0342934369320662,0.0368469531169588,0.0246476533254318,0.0243391275550712,0.0142894811877079,0.0222621669008634,0.0370638328889829
"kubo_15",0.0153061928855323,0,0.010275121473754,0.0059611596785871,0.0135909959715319,0.0190794745743944,0.0116287618152154,0.0183723318908663,0.0141933808901006,0.0155361321898963,0.0102443566561939,0.0148376237372583,0.0161640217124227,0.0135350224626805,0.0157841686597565,0.0271277202222961,0.0114900450020395,0.00991252440449586,0.013459567329659,0.00849396969047917,0.0120147271503425,0.00785783264994424,0.026140894265676,0.00987861774542771,0.00701823704554894,0.0103794164983578,0.0146806744300186,0.0147816870542477,0.0234349905387567,0.0114594773596721,0.00996178762022789,0.0117260873514321,0.0205614476983533,0.0102498372556476,0.0142440963639501,0.0181563376779459,0.00905632711903619,0.0119030741005657,0.0144657663934056,0.0137275051977054,0.0219716586435554,0.0159411031755938,0.0113707739746802,0.0298512232576428,0.018536475532919,0.0226381099703307,0.026357323120341,0.025012539708007,0.0170090815020567,0.0265022361367215,0.0311690441835866,0.0178024822669593,0.0202903226158332,0.0210711593221789,0.0210053306003065,0.0158021530164187,0.0198354941089862,0.0206211736558092,0.0268354600098916,0.0277492732708099,0.0229439474699106,0.0243821529793763,0.0114574667280977,0.0173763338539447,0.0117059805448055,0.020474398939954,0.0190963158346067,0.0234706370800511,0.0211205037175887,0.0146459328810352,0.0126635457099044,0.0133764506259324,0.0181679304161298,0.0301530915585694,0.0246115002348513,0.0198959850960814,0.025075460217962,0.0167034247092686,0.0121037587137562,0.0188575386365773,0.0268442774428771,0.0284127679439315,0.0254233038808989,0.0259702116832307,0.0195961157297621,0.0114409874111818,0.0195805074099326,0.0226461297838585,0.0169525428249305,0.0127525505731688,0.0238912949586895,0.0179008501153365,0.00975083359985374,0.0267159309627763,0.0285796337192153,0.0251557943538807,0.0259654017332146,0.018248233723384,0.0123840279013741,0.0105340744986051,0.0151795414229784,0.0259574694021417
"iris_17",0.0156329705519816,0.010275121473754,0,0.00795279076961131,0.0211035040154671,0.0142287149511295,0.00704525614081481,0.0145434857607255,0.00858836116574147,0.0138214778430311,0.00864810996494541,0.0176875744340521,0.00949997323267597,0.00958745032792143,0.0105449985533937,0.0235298468067361,0.0184044492104304,0.00514117337606208,0.00829367440046758,0.016091232517131,0.0188647304674325,0.0117591151257403,0.0231024652244478,0.0155976231863704,0.00748576126913846,0.0151336004479646,0.0218228077655767,0.0167624193255603,0.018955994964478,0.0189260041088136,0.0105675633260076,0.0101396560278807,0.0157649584948568,0.0173733390674233,0.0133000175681108,0.0137924568072253,0.0140316262327997,0.00810436729717997,0.00883097334640195,0.00993698292764562,0.0214551104842609,0.0115543925228907,0.0102799603051704,0.0268101435333816,0.0169350152945986,0.0213302197794713,0.0239567890554335,0.0233238621317563,0.0144126769118114,0.025081197955795,0.0279630542043924,0.0153034993885499,0.0181032846223069,0.0171762774374631,0.017189455314746,0.0147575710484979,0.0179492953547054,0.0185800815050437,0.0243856667134135,0.0236937979370954,0.0222997751739339,0.0204861112768017,0.0179485176210467,0.0162970903145039,0.0156675012973121,0.0152284801032471,0.013463475856777,0.0196951025080107,0.0166868463026702,0.0136736063442524,0.0157802914890427,0.0199559376389738,0.013058003246224,0.0281068694316062,0.0215964818530025,0.017394548818598,0.0220554724984683,0.0165728467247766,0.0188532925189067,0.0170389147281904,0.0241118747721417,0.0258224299574138,0.0220250583709512,0.0229767185152633,0.0174895174663428,0.00777103485888755,0.014793876244772,0.0195314848774391,0.0132269123190434,0.0112793713561709,0.0205578647565567,0.01366737380006,0.0144105611501501,0.0218287321046851,0.0241622668746143,0.0205701861539427,0.023963737095501,0.0123118830591745,0.0193634877819307,0.00624844275464969,0.0102185470783362,0.0244619265700755
"kubo_17",0.0134652821654082,0.0059611596785871,0.00795279076961131,0,0.0183459788235233,0.0173417825922756,0.00784530126683037,0.0161018364075994,0.0115394124858351,0.0141501043524253,0.00683682006176986,0.016619944275189,0.0131104914574499,0.0106060553769018,0.0147888715571598,0.0253750410806203,0.0159911553665928,0.00690385971070985,0.0114149859217426,0.0132023306435309,0.0163584599171674,0.00976866235174369,0.0248826139532801,0.013502228180119,0.0062558224157588,0.0133786205658978,0.0192895351899824,0.0123499027965576,0.0220848377892498,0.0162249455773374,0.00949144395417543,0.0113869278299963,0.0184973259154702,0.0146333378846316,0.0130676405560273,0.0161854242562436,0.0112591573748676,0.00845546660848456,0.0114167470081693,0.0111666351860175,0.0217890506534529,0.0145570273715031,0.0125185653574422,0.0283121219173243,0.016920298969346,0.0208162017279067,0.0249843270390403,0.0232988281173764,0.0161846015639129,0.0249485923040745,0.0295857154159423,0.017186624932605,0.0182754109464019,0.019291431833024,0.0195554285439309,0.0129247856120072,0.0180649621189209,0.0186523818644541,0.0252592710184951,0.0261644812004743,0.0223061685814331,0.0238850725625403,0.0157856350302437,0.0154347501124015,0.0143706392191789,0.0186792706123917,0.0171982905150497,0.0217252798242915,0.0204314770009793,0.0138622168361425,0.0144833428623832,0.016758336334564,0.0158348443896734,0.0285854246284811,0.0229686630448633,0.0195783884135767,0.0234121057040833,0.0164290574067043,0.0165543168435232,0.0184993392341859,0.0254482952741883,0.0267538414102166,0.0237260122921671,0.0243269073099044,0.0177880113468853,0.00977424491517901,0.0179034476860696,0.0211010740778281,0.0147428437046717,0.0114190722910419,0.0219338232364165,0.0159406411091947,0.0130320550930599,0.0254417396904378,0.0273612563074066,0.0237737161036638,0.0242899253912333,0.0166365583411871,0.0167728181825826,0.00740545129825232,0.0138442477652953,0.0243539353466102
"lambchop_17",0.0250011640708916,0.0135909959715319,0.0211035040154671,0.0183459788235233,0,0.0262015566340387,0.0214815893522534,0.0251878080144262,0.0245425332635268,0.0215546725993171,0.0215321212885116,0.0139536226226804,0.0245839865301707,0.0226067756912826,0.0246454954800009,0.0309685427817085,0.00569759846323963,0.0204079808662474,0.0224732431385016,0.00568401809162243,0.00579605136662196,0.0120532656702357,0.0290608936821064,0.00742081660874901,0.016501888844023,0.00895106732788038,0.00449164954084251,0.0260372905426429,0.0288433057648772,0.00259775155649991,0.0173125816555985,0.0199981898165641,0.0261439791788227,0.00446768276016532,0.0203375611675009,0.0250910611089968,0.012185440976205,0.0235377329703471,0.0244825486862822,0.0234965875806856,0.025372986548629,0.0243702168316064,0.0193409337411535,0.0336634037221713,0.0244370668960474,0.0289991804806128,0.0308438260779243,0.0305179665692209,0.0219033651839535,0.0314479550719479,0.0344600555859112,0.0225457185902119,0.0270206522692921,0.0266647090748529,0.0282676787444033,0.0250541688364562,0.0262323957937481,0.0272276912863887,0.0309521304028956,0.0316814177305017,0.0259398300038782,0.0304944265160233,0.0044434075494431,0.025433081591256,0.017112465740756,0.0272334872639575,0.0259650300465966,0.0282740299757725,0.0285289492996438,0.0205836433658565,0.0129460175516246,0.0113573789252289,0.0254787538743404,0.0342292766229984,0.0295896386787628,0.0257434142591288,0.0299445820136894,0.0200534908217461,0.00480417095486687,0.0206882132310399,0.032062216672465,0.0325789576667011,0.0301061648845007,0.0307882548285038,0.0269032623521482,0.018861753408665,0.0265355316846315,0.0288005410725214,0.024589544374594,0.0234655176604079,0.0288360871151546,0.0250505512071886,0.00969534418163242,0.0315157285667707,0.0325682042357212,0.0294027877061689,0.0313058344320567,0.0258942579220657,0.00438546244747012,0.0228626436041369,0.02445568585093,0.0311092105703672
"wolverine_17",0.0277847688913568,0.0190794745743944,0.0142287149511295,0.0173417825922756,0.0262015566340387,0,0.0134762548289435,0.00793517729394366,0.0175740969351955,0.00839777756013182,0.012890200421671,0.0164193104090421,0.01026921549575,0.00946979095195651,0.0108904389721517,0.0157026631304411,0.0246278850448064,0.0124470327336365,0.00736781701801899,0.0215974977078383,0.0246941255453922,0.0156296139862921,0.014223629935626,0.0191483999528164,0.0127399649034821,0.0184482845058932,0.0271467334303789,0.0273566170301588,0.00624121835088396,0.0242198828062608,0.010548344421741,0.00958294247624512,0.010323793664406,0.0221621614801217,0.0112161876122169,0.00578266035452606,0.0161130891803713,0.0132432377567724,0.0103025007475795,0.00703786048920039,0.0113562832414516,0.00453402444718535,0.0140806943092664,0.015736665786602,0.0110828913198681,0.0140772602649106,0.0127053708472358,0.014410185333713,0.00658546523237034,0.016224166874918,0.0178930828132015,0.0101362555278537,0.0105402993674461,0.00868519722183917,0.00521846029618417,0.0128779766470872,0.013207591569562,0.0114835050899252,0.015544216371458,0.0128952673574444,0.0138180287906051,0.00976811085131045,0.0219561994817204,0.0122221123716552,0.0273692675069871,0.00233880177184763,0.00413085578279991,0.0104631259023325,0.0105743733393921,0.0131906238891866,0.0155792262919646,0.0277802826694726,0.00435095655967699,0.0183147594808915,0.0105287165232515,0.00668095734295919,0.0118513811491293,0.0117479598791509,0.0233826025467012,0.0140459248130629,0.0115560260666417,0.0159807115439166,0.0114977170105469,0.0121685549531183,0.00898127397169256,0.0139216496664166,0.0016206141579593,0.00734889495019692,0.00624843970383095,0.0246289124862204,0.0121599714605043,0.00441924410963605,0.0169049314319719,0.00888682874972776,0.0109385161586437,0.0105654901422379,0.0140866517702416,0.00627239122514505,0.0234783163869337,0.0150372867830989,0.00889838030665647,0.0161202717281815
"hamlet_18",0.0179036208773805,0.0116287618152154,0.00704525614081481,0.00784530126683037,0.0214815893522534,0.0134762548289435,0,0.0103944298693735,0.0124189501594228,0.0101433586712692,0.00734645180631863,0.0151753437618605,0.00816247084390318,0.00539294122917904,0.0143368976411381,0.0190212166491303,0.0194416804080503,0.00347690477565659,0.00736764206866856,0.0168028002194157,0.0196692648580464,0.0104906578766573,0.0189791371314532,0.01513176364787,0.00784868127747683,0.0140146605368355,0.0224762917324272,0.0174209006260461,0.0173682025502295,0.0195452050784329,0.00890802140659858,0.00899654398539242,0.0117533498816164,0.0173883861912362,0.00932642161954485,0.0108705567131789,0.0125181709282451,0.0100890112707579,0.0102550606893658,0.0094761968312584,0.0189725387014391,0.0120158449182889,0.0136082984209641,0.0229642577749285,0.0128042475144601,0.0175877060309185,0.0206270306287156,0.0194452646055042,0.0120558242985846,0.0211006410381144,0.0237037238643039,0.0150071278561305,0.0143080287707955,0.0135345217693365,0.0172585522374992,0.0111166770773006,0.0137538269198883,0.0146773795873068,0.0199744108604978,0.0202118628415728,0.0184819097641823,0.0216982350827342,0.0181841719047231,0.0128770234841888,0.0196012961512552,0.0146322893839729,0.0129332801566374,0.0158176486947081,0.0193045090219674,0.00986248001819666,0.0136039998702506,0.0203483296101602,0.0106871792585925,0.0238722585376382,0.0180956924639332,0.017696246853476,0.0183227676111878,0.0129477908569325,0.0192946963977432,0.0135648362555844,0.0217253349885368,0.0215546346478961,0.018297729058519,0.0193881267399959,0.0149711051412623,0.00622412273220393,0.0143002807505808,0.0173858805817345,0.01024975327618,0.0152851541150254,0.016098236484602,0.0112372638423628,0.0144453792261136,0.0212470278267651,0.0224525514281249,0.0176412771363566,0.0203231565327302,0.0131876535565724,0.0194147098755099,0.00968734440994157,0.0132199770929093,0.0204244926083866
"hera_18",0.0275558386755148,0.0183723318908663,0.0145434857607255,0.0161018364075994,0.0251878080144262,0.00793517729394366,0.0103944298693735,0,0.0195761881259469,0.00422992919966264,0.011669038328634,0.0134190634081319,0.0107042110988067,0.00595181727399266,0.0162054083035787,0.0103646444669634,0.0242390791117479,0.0107509966914363,0.00771378192775586,0.0209811767723174,0.0242468108749988,0.0138774167004107,0.00990772107913015,0.0178756173348816,0.0128736865634617,0.01645563509263,0.026504676400256,0.025937771531203,0.00897412481129373,0.0234946888404139,0.00956599129378018,0.00853287887815738,0.00526249146641282,0.0209777193033315,0.00621367452315755,0.00255527605989652,0.0141092950851547,0.015280988177931,0.0134122331747394,0.00929518229818859,0.0106398976082257,0.00956584288437394,0.0167775752127844,0.0127502377438573,0.00545042432921086,0.0101897080055461,0.010593706295106,0.0106327770418465,0.00552321067386484,0.0122915185144596,0.0139530874936705,0.0129803090826173,0.00626228974727523,0.00366951126341844,0.0118073622954386,0.00929392378732658,0.00720351829369156,0.00681819492298335,0.0104721533448373,0.010456571586263,0.00974617371708727,0.0168471406804974,0.0212355083347583,0.0083552965038065,0.0277167287261058,0.00903019820576278,0.00925516600810046,0.00601427023613069,0.0175343452704273,0.00768109801022514,0.0130520971295021,0.025894671635488,0.00467176848090501,0.0142697351764053,0.00786074636068454,0.0124030994833102,0.00824655896308394,0.00736702459788449,0.0227800697294064,0.0100889416927886,0.0121852138309013,0.0117048147052137,0.00808394332807439,0.00920824624566959,0.00805649168343093,0.0122553275492967,0.00878317376180129,0.00851401385490133,0.00354158498242262,0.024817122235135,0.00654125162525486,0.00386416616019026,0.0164533843917044,0.0139066938186155,0.0136073486506897,0.00866408885982588,0.0110401642315902,0.0114754615176636,0.0225237291696732,0.016381467201902,0.0141902565340874,0.0118257273643504
"iris_18",0.0121155353130851,0.0141933808901006,0.00858836116574147,0.0115394124858351,0.0245425332635268,0.0175740969351955,0.0124189501594228,0.0195761881259469,0,0.0190767353435004,0.0142732644764799,0.0232636922777354,0.0104425258475862,0.0153236449037051,0.0101568658720051,0.0287277150221524,0.0207154496639765,0.0113022563916777,0.013070753548211,0.0198786222404904,0.0209821774584482,0.0165759100910617,0.0277883831809856,0.0199881844697212,0.0113249446982412,0.0200755023877632,0.0243003097896658,0.0190575271108665,0.0224749021921749,0.0222873252763297,0.0157067572353972,0.0160330683483448,0.0206585451186711,0.0213464526310893,0.0196545044390476,0.0187478218779908,0.0195312473517335,0.00764385200801892,0.00797145317730216,0.0133760526326641,0.0265209959986115,0.0148778955786078,0.0124530157255602,0.0315204468081345,0.0229256574551428,0.0270783497938171,0.0288531226391143,0.0288125863234976,0.0193313796226146,0.03070265617916,0.0327210848565356,0.0172685411195028,0.0236647130039701,0.0224157381124756,0.019804236683663,0.0200422347393543,0.0244248704480696,0.0243414774184989,0.0299129457558752,0.0279701612598363,0.0278740492991369,0.0217961169789053,0.0215387640173089,0.0221217361785916,0.0170237613430578,0.0179286615598581,0.0156290924413814,0.0245291393616719,0.0171392131800539,0.0206440802306219,0.0211947642787242,0.0239180285993358,0.0169968386873689,0.0334855121213819,0.0263130221249815,0.0206376075649191,0.0271921592439326,0.0223539732597975,0.0218586373381371,0.0219559819622908,0.0284023435146914,0.0310166421603303,0.0268155746966836,0.0279286726346016,0.0225989195890969,0.0112945271862767,0.0178533854917452,0.0239572937462568,0.0183502631717849,0.0104437801552109,0.0257147588326952,0.0184073622527609,0.0187570451954806,0.0240185675302518,0.0269637123201409,0.0249350118710387,0.029231381353982,0.0137038709807837,0.0227923491091896,0.00790336150870365,0.0122790601378664,0.0302403736028925
"jarjarbinks_18",0.0264077775322874,0.0155361321898963,0.0138214778430311,0.0141501043524253,0.0215546725993171,0.00839777756013182,0.0101433586712692,0.00422992919966264,0.0190767353435004,0,0.0101543696481753,0.00997007074009066,0.0114299231760813,0.00586073188763048,0.0154612586979874,0.0127020643852553,0.0208527568248561,0.00991694459401583,0.00734273839892464,0.0173437959149114,0.0208414695085378,0.0105348799088597,0.0115115227117633,0.0142543169448703,0.0103165732039645,0.0129914452086862,0.022977703670863,0.024645881264058,0.0102342720055778,0.0198623552480873,0.00609236168570469,0.00658305532257393,0.00789106398296054,0.0173397787275897,0.00369253977266227,0.00463709182159613,0.0102422339568762,0.0143220876668048,0.0130205010072377,0.00835724278466142,0.00910275831418609,0.00907066068801891,0.0148808069875167,0.0145113364412736,0.00491825507690654,0.0103211999491576,0.0114657025644386,0.0112640850103364,0.0038560512931689,0.0128568457904727,0.0159982719532377,0.0116923662203964,0.00675817678884136,0.0062627446596309,0.011623514616837,0.00849984623252445,0.00768890343128684,0.00732239203649478,0.0120307321259313,0.0127031303326411,0.0089532427469443,0.0167812278415183,0.0175969078634098,0.00764142177953516,0.0253783899431897,0.00979284390741328,0.00991977147766915,0.00843655924557805,0.0171732427483571,0.0062399402190203,0.00936663151024299,0.0228669172377923,0.00618106643290481,0.0155353586924047,0.00933796780410108,0.0113263438425079,0.00988315206421611,0.00445645318293914,0.0192080755221799,0.00930473596388699,0.0128647073756496,0.0133415178022541,0.0100701470500092,0.0107645580101384,0.00768246596051159,0.0113152352271856,0.00909480626852725,0.0090645717850963,0.00405968130780018,0.0237731639176009,0.00887161898890078,0.0048734907379225,0.0127686691767817,0.0148622362785067,0.0150028928709737,0.0109952362455678,0.0118315166682105,0.0118920486608369,0.0188550427086938,0.0154307650031456,0.0134034725567857,0.0124728945695837
