"","Hera_2","JarJarBinks_2","Lambchop_2","Goose_4","Buddy_16","Marshmallow_41","JarJarBinks_44","Hamlet_67","Grogu_70"
"Hera_2",0,0.783875831946755,0.383967611336033,0.86935815564455,0.178384982783517,0.338503189097416,0.372183113258633,0.538882681564246,0.406059154592264
"JarJarBinks_2",0.783875831946755,0,0.889963357853266,0.678776946241688,0.753022364217252,0.672074795519094,0.628467317895336,0.428303694140186,0.61365581438972
"Lambchop_2",0.383967611336033,0.889963357853266,0,0.919888470493547,0.488443534230544,0.558393951543616,0.596401158948813,0.746901417402911,0.650465756069308
"Goose_4",0.86935815564455,0.678776946241688,0.919888470493547,0,0.86803838689954,0.846724288480277,0.827611251307934,0.740809218729844,0.742419270548486
"Buddy_16",0.178384982783517,0.753022364217252,0.488443534230544,0.86803838689954,0,0.206489292667099,0.260926211062419,0.489898173589785,0.378274881516587
"Marshmallow_41",0.338503189097416,0.672074795519094,0.558393951543616,0.846724288480277,0.206489292667099,0,0.0782387690616843,0.349825221833826,0.345003646973012
"JarJarBinks_44",0.372183113258633,0.628467317895336,0.596401158948813,0.827611251307934,0.260926211062419,0.0782387690616843,0,0.283259513484683,0.304731900172967
"Hamlet_67",0.538882681564246,0.428303694140186,0.746901417402911,0.740809218729844,0.489898173589785,0.349825221833826,0.283259513484683,0,0.389617152301388
"Grogu_70",0.406059154592264,0.61365581438972,0.650465756069308,0.742419270548486,0.378274881516587,0.345003646973012,0.304731900172967,0.389617152301388,0
