"ID"	"ivy_17"	"korra_20"	"ophelia_20"	"kubo_21"	"franc_22"	"grogu_22"	"hamlet_23"	"franc_24"	"hera_24"	"ivy_24"	"kubo_24"	"ophelia_24"	"henry_25"	"kubo_25"	"ginger_44"	"iris_44"	"henry_45"	"korra_45"	"hamlet_46"	"joans_46"	"ginger_47"	"marshmallow_47"	"charles_48"	"grogu_48"	"hera_48"	"kubo_48"	"kubo_49"	"franc_50"	"kubo_52"	"kubo_53"	"marshmallow_53"	"ginger_55"	"ophelia_55"	"buddy_56"
"ko00120"	7.16452526771845e-05	6.93698980015388e-05	4.17323357817723e-05	0.0001557930673651	0.000124502496581126	0.000150507370726538	0.000230859863566877	0.000166265550261698	0.000166839580054383	0.000219144732246812	6.98940779972181e-05	0.000231862596550112	5.05394899604515e-05	0.00023273390712435	8.96382502480636e-05	0.0002856067129578	7.17940012876448e-05	0.000121952253813465	0.000194085389266076	0.000130480061304527	3.70952311112501e-05	3.94125168106862e-05	0.000181271847090823	0.000288884702951049	0.0002196226843194	0.000281925535206752	0.000265592033988314	0.000132200568565428	6.23647731426799e-05	0.000243412766702435	0.000201850621391134	0.000138923546408803	7.89923487733428e-05	1.66512630662807e-05
"ko00121"	0.000137918491719999	0.000155694884428428	0.000151042159477394	0.000180808681854117	0.000115648057028205	0.000166786386341903	0.000198796380687158	0.000190087377904496	0.000155782789991203	0.000285666368936165	0.000123407243607203	0.000218961887089929	0.00015148463159172	0.000210599986655937	6.20253781206653e-05	0.000301139141774438	3.67828968733691e-05	0.00017246503674586	0.000170211460057451	0.000104278539560087	5.45505664681149e-05	0.00014132843692578	0.000217707881242421	0.000245873111444978	0.000226637351210333	0.000278092503247888	0.000233079128602479	0.00012641135508948	0.000164756551194877	0.000225479053298802	0.000178896341904728	0.000114362972378004	0.00012602059867971	0.000129883259476805
"ko00130"	0.00256442627823166	0.00301874248295486	0.00325658839662208	0.00195246847287653	0.00161223357720377	0.00151884426670197	0.0014412020492634	0.00189511475343764	0.00121940217758204	0.00116205544413238	0.00260803968095595	0.00144677627882996	0.00314828102351591	0.00152999055558794	0.00135321533968684	0.00133218845156987	0.0011658192121421	0.00246131081372074	0.00151075662011611	0.0015469134761253	0.00207163839302736	0.00316204770553884	0.00234034324273743	0.00121987943909821	0.00152256910032158	0.00145339610104359	0.00127392891979767	0.00171838251032485	0.00316131353994732	0.00130609180410859	0.0012600347369317	0.00173649600108646	0.00298016567989352	0.00335546165375288
"ko00140"	0.000582451098765796	0.000602538101053835	0.000519389435936855	0.000587315412542401	0.000461074491779257	0.000735877244666061	0.00061038202047182	0.000820857845067397	0.000626663134777422	0.000734625767473495	0.000460709440094044	0.000635638590840946	0.00061495608850974	0.000703501542853392	0.000467714302563195	0.00114835226521515	0.000400635445544756	0.000730167814001621	0.000638801830499927	0.000376643734913125	0.000350627865758098	0.000608009326545751	0.00076514318833541	0.0010117151202065	0.000745003324076071	0.00101494006540548	0.0007002736086117	0.000649077298947571	0.000665782561767834	0.000650821016991407	0.000938674824122022	0.000456909661442608	0.000404765570021644	0.000488857794061772
"ko00190"	0.00583183217801248	0.00617698155279245	0.00659437180351861	0.0057204808474494	0.00497449154475019	0.00520989314783111	0.00544071144207862	0.00571028949958876	0.00506314428061412	0.00572162521641547	0.00569586039567508	0.00577572640328107	0.00627467699714319	0.00536705266616501	0.00437537481709565	0.0056989894163024	0.00421972956621433	0.00573526587877046	0.00539612434100792	0.00471242069220126	0.00490888658470021	0.00623904936458582	0.00669066870559797	0.00501168435490796	0.00591544171665931	0.00589427560147092	0.0053589136791358	0.00477930754626007	0.00637738538404164	0.00556395240363276	0.00486097240762392	0.00477192081696635	0.00654717027234439	0.00639318238477142
"ko00195"	0.00137982127343091	0.00131097499849438	0.00122326130000097	0.00154238939398068	0.00174689887717072	0.00183148440506633	0.00172977861052656	0.00160881923363964	0.00178551774945503	0.00179599151291045	0.00146494924414739	0.0016892456144685	0.00127008971845884	0.00171985046876311	0.00183341922614423	0.00172872249437487	0.00182497134674326	0.00145914592930303	0.00171817965313787	0.00181184904534611	0.00169164723979096	0.00125194775252561	0.0015103368089703	0.00166767135066826	0.00162026058660811	0.00177955618458199	0.00172383664117279	0.00186844123810366	0.00122743791213907	0.00171275083403952	0.00176037267947347	0.0018482631548119	0.00127454980416461	0.00124924275944832
"ko00220"	0.00386967642737696	0.00370331654762595	0.00358181904872388	0.00386845121655572	0.00406126842706132	0.00398428940454698	0.00376846808494753	0.00390634750862133	0.00410149788113552	0.00360928869799366	0.00384372459750432	0.00388202299329722	0.00369303414945826	0.00396272552679278	0.00421394003833719	0.00380461595424223	0.00424577495166597	0.00383880763542644	0.00402479802119924	0.00413579783782749	0.004091382882469	0.00368377202501582	0.00349656256733328	0.00404773068373107	0.00389506578295599	0.00378411618637215	0.00400098529028854	0.00410729121120032	0.00364280048493191	0.00388215379476545	0.00413703603057784	0.00411082009394798	0.00362719688608806	0.00362834847936902
"ko00230"	0.014758448005431	0.0146200786930077	0.0144954293826795	0.0146053714583939	0.0151814251837382	0.0148314088426479	0.0146909361048122	0.0146967487414509	0.0149545624583444	0.0142350113254396	0.014930805096056	0.0144598632157116	0.0145962896939794	0.0148129112011044	0.0154379460040909	0.0143771289622448	0.0154336378504011	0.0147341979642244	0.0149370863210354	0.0154235618142761	0.0154028768809204	0.014585536064998	0.0128163971955684	0.014789379374778	0.0144359956451561	0.0145471955121811	0.0148004304021193	0.0154637978408953	0.0144606099907849	0.0145426304676314	0.0150287882356056	0.0154618868696102	0.0137742143844517	0.0146834909312918
"ko00240"	0.0109231732706346	0.0108305851995632	0.0108004992409627	0.0109332328796818	0.0114440576881346	0.011362708984907	0.0112392580700084	0.011097406039387	0.01122244892585	0.0111237012312325	0.011179883536412	0.0110207092127426	0.0108498192720691	0.0111469272749019	0.0117245753039333	0.0109046485727137	0.0116284766676085	0.0109546017269546	0.0111636789497133	0.0116243841574131	0.0117672233879254	0.010810849337426	0.00936734382578206	0.0107441459920922	0.0108223234385182	0.0110851480602667	0.010790442555178	0.0119267787503005	0.0107022602080595	0.0107657455061238	0.0112214631272646	0.0118343758262081	0.0104297308994553	0.0109611652739685
"ko00250"	0.00687377264493686	0.00657905954812369	0.00701129019937186	0.0067247917932103	0.00688742330050356	0.00703951983150456	0.00682204117186417	0.00701151712106838	0.00718413071642919	0.00682347343100695	0.00658473318956208	0.00669892078671438	0.00672772042495112	0.00680349734121436	0.00716498523846744	0.00689164379950514	0.00726692330006733	0.00685915290294713	0.00707018639452705	0.00680322202909086	0.0068815850001847	0.00669473846795386	0.00630377537104414	0.00724932501148022	0.00693232850088573	0.00701459959063347	0.00693227155020825	0.00699285498580144	0.00665307104846417	0.00680662373684661	0.00746679524917169	0.00670911747533508	0.00633956976565754	0.00694584424744732
