"","ivy_17","korra_20","ophelia_20","kubo_21","franc_22","grogu_22","hamlet_23","franc_24","hera_24","ivy_24","kubo_24","ophelia_24","henry_25","kubo_25","ginger_44","iris_44","henry_45","korra_45","hamlet_46","joans_46","ginger_47","marshmallow_47","charles_48","grogu_48","henry_48","hera_48","kubo_48","kubo_49","franc_50","kubo_52","kubo_53","marshmallow_53","ginger_55","ophelia_55","buddy_56"
"kubo_24",1.75189461027871,0.926473762653876,2.11786433291459,1.66974118083022,4.04120133477534,5.58501643119894,3.58694875812511,2.90004323769673,4.39810931488556,4.24850510927321,0,3.53901560922537,1.52480891848153,4.30505972875328,4.34876779341431,4.56411877246775,4.55126736622098,1.12952011586009,4.02055331113401,5.21321727438464,1.46678494824273,0.963434193017549,4.64807294441483,5.47212782022135,4.22173493310506,3.06691226766683,4.44379144152803,4.57395414632919,5.73483051735989,1.38214339083094,3.667550017652,5.68798396478488,4.5769125438591,1.76098017242759,2.31601603796464
"ophelia_24",2.99899951283868,3.97961611871054,4.81517121152303,2.26161623754013,2.55871390691403,3.83090285499975,1.6656782922466,2.13229134598708,2.01848236496755,1.47263179988208,3.53901560922537,0,4.30280379331767,1.97819826849948,1.72646545005522,2.02682945123309,2.13175500982441,2.9703939211893,1.768985982882,3.09447875367021,2.50342190776527,4.00841886619185,2.53793379342198,3.65225741682428,1.87292950102623,1.11888995012602,1.85995062089899,2.07922043109863,3.77022051376356,4.67207169494465,1.87630258550061,3.95081777296451,2.09815655372319,3.9964589492579,5.05353943784277
"henry_25",2.52397175316408,0.965336462995476,2.54783748150267,2.8873546009364,5.11181661871752,6.73384834002462,4.62342283520526,3.72792152448438,5.436152751354,5.12843874526454,1.52480891848153,4.30280379331767,0,5.25694956333368,5.3171533990162,5.27260710219161,5.56509416596132,1.64771188601937,4.79712156543895,6.26156258347175,2.45004200753369,1.40010721782006,4.70093424967682,6.59622178473739,5.27633352807664,3.95734103179268,5.43111820957939,5.49041275343138,6.78384262700392,0.912274700880209,4.78805867524684,6.84092840877914,5.56390530400887,1.78443952311932,2.90306652156195
"kubo_25",3.82054771031233,4.71348102088564,5.3707869260148,2.71215195576238,2.22494356331996,2.18140659035544,1.06602306818416,2.8256738889079,0.979502166803293,1.43489260703902,4.30505972875328,1.97819826849948,5.25694956333368,0,1.65367009401543,2.6304981823716,1.69975603354954,3.87369384792847,1.76772210717383,2.02172817337067,3.41559737933996,4.51713817707817,3.66716379393484,1.92972720260889,0.923777945478062,1.59156047668326,1.40648854812524,1.57901409824811,2.99438149239571,5.45655056317471,1.42074880837255,2.30455338602231,1.61090868233952,4.99719836527782,5.40923296600307
"ginger_44",3.74174981640237,4.83534294189814,5.64208484511279,2.87660864595846,1.61181101316735,2.61325214320846,1.27009806447602,2.41812571373359,1.0144417721397,0.85681937998746,4.34876779341431,1.72646545005522,5.3171533990162,1.65367009401543,0,2.50126179704841,0.438737899311034,3.84465705737197,1.73324884478255,1.90643202164577,3.08736047889645,4.79921687150481,3.61582694896176,2.48586924322608,0.923599229098827,1.77812358841709,0.534012617931882,0.609654033953533,2.63503881076763,5.61114510214879,1.22203612519434,2.71921230231388,0.521492739916968,5.04582998363338,5.74296997730608
"iris_44",3.31170053629084,4.8572308949552,5.73065887282213,3.45670338760503,2.54509888131109,4.11048477408974,2.61184789606737,2.20514759013999,2.66944182387417,1.7881123788673,4.56411877246775,2.02682945123309,5.27260710219161,2.6304981823716,2.50126179704841,0,2.75411357914379,4.03311642146945,2.56355087865753,2.74091830532226,3.68597250959589,4.9753338315929,2.35915064946146,3.92762114281304,2.65810465232696,2.33432312769494,2.27046264848414,2.59308076480097,2.90478272794199,5.56406991068059,2.69074978220137,4.19012119956212,2.5629768304092,5.09476194540087,5.86866508175073
"henry_45",3.94447569845821,5.04034376912244,5.80447586187757,3.06067579646899,1.49228643169155,2.29046797036859,1.34786088742998,2.59894158647772,0.944046596833768,1.09889506614351,4.55126736622098,2.13175500982441,5.56509416596132,1.69975603354954,0.438737899311034,2.75411357914379,0,4.08072145864533,1.90073639671812,1.65217537020799,3.30057521191213,4.97929548610536,3.96487878258719,2.18031653420087,0.900349258011835,2.0351659870295,0.568952973492476,0.523531607620369,2.40466818563234,5.82659886518813,1.23797444411018,2.39051987278175,0.336230259997601,5.30889664879658,5.86565542725798
"korra_45",1.6968971881528,1.2800915162161,2.6432471791642,1.67830464630997,3.62546957151961,5.39761022311233,3.16003255493049,2.40138538160994,3.92007376089542,3.71151368139936,1.12952011586009,2.9703939211893,1.64771188601937,3.87369384792847,3.84465705737197,4.03311642146945,4.08072145864533,0,3.24259740502292,4.75289309871188,1.08022870938224,1.59451618670397,3.84099124397567,5.24303190426251,3.794649323895,2.60721787296437,3.97674404547398,4.02852331162789,5.33764431050125,1.99844398193308,3.35403737637821,5.50997153097686,4.08385209759952,2.16895135765984,2.90106569540368
"hamlet_46",3.49311287528266,4.35256402788431,5.05233187384122,2.78293322935836,2.06742082206278,3.46252150615095,1.47998876100227,2.32056973376076,1.47208669810238,1.66585491268523,4.02055331113401,1.768985982882,4.79712156543895,1.76772210717383,1.73324884478255,2.56355087865753,1.90073639671812,3.24259740502292,0,2.30752722578249,2.88454635742549,4.40684525608674,3.13005465446491,3.22517352637965,1.6158154091937,1.75467797444681,1.82196372861651,1.73895624881435,3.20402472490089,5.15180062716663,1.8964113547331,3.58098323554887,1.83669869453812,4.75793246691315,5.17245245780677
"joans_46",4.31214353676902,5.61969777946585,6.25257422669804,3.78545735478226,1.4418910263967,2.11193421281034,2.04701812109429,2.9271336060685,1.48913312241113,1.84674460698973,5.21321727438464,3.09447875367021,6.26156258347175,2.02172817337067,1.90643202164577,2.74091830532226,1.65217537020799,4.75289309871188,2.30752722578249,0,4.14325424157014,5.56077292420097,4.41459824197679,1.94990144004997,1.68959824188309,2.80684949384382,1.5484098723724,1.62740964005887,1.12727723711915,6.42411311189115,2.01228726309086,2.16332942744903,1.51811331393877,6.0987859294694,6.1968983549031
"ginger_47",1.64351248248499,2.00738257956087,3.11282683879203,1.22237674753665,2.91150351700842,4.72167927586412,2.54137652990008,1.89516181326866,3.29158076718202,3.09958744597845,1.46678494824273,2.50342190776527,2.45004200753369,3.41559737933996,3.08736047889645,3.68597250959589,3.30057521191213,1.08022870938224,2.88454635742549,4.14325424157014,0,2.14448098028267,3.90341575423044,4.60546044396752,3.12962364611127,2.10951639562996,3.26835650058045,3.33683793344861,4.69609951296048,2.70429524013213,2.63110247695936,4.83147305217244,3.35012515295358,2.54243450531765,3.31096616322166
"marshmallow_47",2.23540684946671,0.786120395135505,2.13052087637185,2.07288853350283,4.48326687048158,5.76037632187766,3.92619694894002,3.39352038110482,4.76152389447914,4.62812663808365,0.963434193017549,4.00841886619185,1.40010721782006,4.51713817707817,4.79921687150481,4.9753338315929,4.97929548610536,1.59451618670397,4.40684525608674,5.56077292420097,2.14448098028267,0,4.8748986162493,5.6396343071763,4.58465183882861,3.41341275911062,4.83978718145784,4.93669574864568,6.12083589497373,1.11776069726381,4.05118251338726,5.85937119069174,4.98146099214232,1.95833479465817,2.25033799021561
"charles_48",3.76823034073119,4.6253991424587,5.71586192866203,3.97907951060732,4.02743952250752,5.55813602658757,3.63000407747484,3.09159395270885,3.90964499847083,2.99269876681143,4.64807294441483,2.53793379342198,4.70093424967682,3.66716379393484,3.61582694896176,2.35915064946146,3.96487878258719,3.84099124397567,3.13005465446491,4.41459824197679,3.90341575423044,4.8748986162493,0,5.33826540663948,3.87923682060059,3.00044738249713,3.59416758147972,3.63322749452858,4.81781281254865,5.282893179413,3.88408420056695,5.65920841216908,3.79768214915535,4.85120210279536,6.01690053217114
"grogu_48",4.99682492953591,5.92821840957935,6.44148710183481,3.88677014671844,2.63366274405074,0.311642224456601,2.30141245054612,3.95241711535995,1.90585549866982,2.60904391814614,5.47212782022135,3.65225741682428,6.59622178473739,1.92972720260889,2.48586924322608,3.92762114281304,2.18031653420087,5.24303190426251,3.22517352637965,1.94990144004997,4.60546044396752,5.6396343071763,5.33826540663948,0,1.90264915591386,3.13648511062019,2.16935120189016,2.23660495422089,2.69034963495263,6.66593180779876,2.21681199814408,0.413882851136646,2.16448038748351,6.29117767226678,6.34295830755478
"henry_48",3.7071048655035,4.72312747161801,5.3882804566165,2.62940451148832,1.64858073981724,2.08408492107937,0.74593429010206,2.5457343025857,0.350049710627593,1.13476537606328,4.22173493310506,1.87292950102623,5.27633352807664,0.923777945478062,0.923599229098827,2.65810465232696,0.900349258011835,3.794649323895,1.6158154091937,1.68959824188309,3.12962364611127,4.58465183882861,3.87923682060059,1.90264915591386,0,1.56910645695155,0.813253133647899,1.01163348019055,2.63558929021221,5.48336068054588,0.923265070717306,2.20762795942045,0.921215116557443,4.99439356435758,5.43081653670562
"hera_48",2.51541703434026,3.48604603898798,4.30961951390999,1.5936019257369,2.1216426706621,3.31075118129275,1.01913844112368,1.72850685568515,1.77888967313683,1.47739474298678,3.06691226766683,1.11888995012602,3.95734103179268,1.59156047668326,1.77812358841709,2.33432312769494,2.0351659870295,2.60721787296437,1.75467797444681,2.80684949384382,2.10951639562996,3.41341275911062,3.00044738249713,3.13648511062019,1.56910645695155,0,1.76634917455761,1.96481161704184,3.53348902178166,4.23798197183487,1.33160220281517,3.43183351316262,1.98781065454554,3.79539702184187,4.46560506342048
"kubo_48",3.72273620531363,4.89866326940484,5.69205302328691,2.92773518205503,1.44348369668992,2.3131682772988,1.20269876365818,2.37666975058521,0.892741395690853,0.619302096580777,4.44379144152803,1.85995062089899,5.43111820957939,1.40648854812524,0.534012617931882,2.27046264848414,0.568952973492476,3.97674404547398,1.82196372861651,1.5484098723724,3.26835650058045,4.83978718145784,3.59416758147972,2.16935120189016,0.813253133647899,1.76634917455761,0,0.554922426218611,2.27502405960179,5.68735709827102,1.11696801781152,2.41303643290342,0.404674664796921,5.17110476960593,5.75999691933791
"kubo_49",3.920109546055,4.98085003235756,5.80478996953538,3.1047498449245,1.54512959541212,2.38598414877612,1.34753598161877,2.53019191430889,1.01072345112896,0.884088943789185,4.57395414632919,2.07922043109863,5.49041275343138,1.57901409824811,0.609654033953533,2.59308076480097,0.523531607620369,4.02852331162789,1.73895624881435,1.62740964005887,3.33683793344861,4.93669574864568,3.63322749452858,2.23660495422089,1.01163348019055,1.96481161704184,0.554922426218611,0,2.40910636155947,5.79403422516599,1.33500380903144,2.48558614896934,0.395170362435773,5.31055639764546,5.87523781177453
"franc_50",4.5996093901666,6.12590566547534,6.77259930598709,4.42898250988153,1.83956656865296,2.76406031720752,2.92491779106447,3.21415712064613,2.50007973695367,2.49554505936153,5.73483051735989,3.77022051376356,6.78384262700392,2.99438149239571,2.63503881076763,2.90478272794199,2.40466818563234,5.33764431050125,3.20402472490089,1.12727723711915,4.69609951296048,6.12083589497373,4.81781281254865,2.69034963495263,2.63558929021221,3.53348902178166,2.27502405960179,2.40910636155947,0,6.91509797920718,2.759894869973,2.77092581898741,2.27051570484623,6.62776542941039,6.69374081625934
"kubo_52",2.60743349212797,0.952425294621602,2.17649272864132,2.93953674515851,5.27443562088617,6.7873447105534,4.8301351942978,3.98748043498659,5.64959276223529,5.43390534708051,1.38214339083094,4.67207169494465,0.912274700880209,5.45655056317471,5.61114510214879,5.56406991068059,5.82659886518813,1.99844398193308,5.15180062716663,6.42411311189115,2.70429524013213,1.11776069726381,5.282893179413,6.66593180779876,5.48336068054588,4.23798197183487,5.68735709827102,5.79403422516599,6.91509797920718,0,4.9509367680843,6.88708746326658,5.83227332118402,1.86521496443844,2.41089622079163
"kubo_53",3.1682621814543,4.16899899444346,4.74182075471022,2.09993981441089,1.42480424272034,2.34362277334207,0.690771453068177,2.11206110627072,1.14923178571784,1.31023039122441,3.667550017652,1.87630258550061,4.78805867524684,1.42074880837255,1.22203612519434,2.69074978220137,1.23797444411018,3.35403737637821,1.8964113547331,2.01228726309086,2.63110247695936,4.05118251338726,3.88408420056695,2.21681199814408,0.923265070717306,1.33160220281517,1.11696801781152,1.33500380903144,2.759894869973,4.9509367680843,0,2.45452511328279,1.23929931015193,4.50220726249929,4.78844493031892
"marshmallow_53",5.2118124384827,6.16035781765914,6.65743233931099,4.11838512941129,2.81795147238139,0.137331815026075,2.60532945182372,4.18274791923572,2.22973153190623,2.88212914925337,5.68798396478488,3.95081777296451,6.84092840877914,2.30455338602231,2.71921230231388,4.19012119956212,2.39051987278175,5.50997153097686,3.58098323554887,2.16332942744903,4.83147305217244,5.85937119069174,5.65920841216908,0.413882851136646,2.20762795942045,3.43183351316262,2.41303643290342,2.48558614896934,2.77092581898741,6.88708746326658,2.45452511328279,0,2.39277475334245,6.51199509590603,6.54304850654119
"ginger_55",3.90231535923241,5.02410114651524,5.81653929412703,3.09139473393373,1.42339761518844,2.29518850228432,1.3378136978882,2.51941753711579,0.938880513286052,0.908189475058933,4.5769125438591,2.09815655372319,5.56390530400887,1.61090868233952,0.521492739916968,2.5629768304092,0.336230259997601,4.08385209759952,1.83669869453812,1.51811331393877,3.35012515295358,4.98146099214232,3.79768214915535,2.16448038748351,0.921215116557443,1.98781065454554,0.404674664796921,0.395170362435773,2.27051570484623,5.83227332118402,1.23929931015193,2.39277475334245,0,5.34623544510862,5.87634509022863
"ophelia_55",2.75988085459853,1.92632877106185,2.76741634023728,2.66928036291569,5.03256864086175,6.40691693035042,4.4236100087527,3.82041552543128,5.18667958250339,4.92776088191009,1.76098017242759,3.9964589492579,1.78443952311932,4.99719836527782,5.04582998363338,5.09476194540087,5.30889664879658,2.16895135765984,4.75793246691315,6.0987859294694,2.54243450531765,1.95833479465817,4.85120210279536,6.29117767226678,4.99439356435758,3.79539702184187,5.17110476960593,5.31055639764546,6.62776542941039,1.86521496443844,4.50220726249929,6.51199509590603,5.34623544510862,0,3.12757163078081
"buddy_56",3.29585384784162,2.32854418965709,0.696682127700113,3.18936130229638,5.17555809474529,6.45449444828973,4.77935229952037,4.32250554194387,5.56241146046915,5.61892211702044,2.31601603796464,5.05353943784277,2.90306652156195,5.40923296600307,5.74296997730608,5.86866508175073,5.86565542725798,2.90106569540368,5.17245245780677,6.1968983549031,3.31096616322166,2.25033799021561,6.01690053217114,6.34295830755478,5.43081653670562,4.46560506342048,5.75999691933791,5.87523781177453,6.69374081625934,2.41089622079163,4.78844493031892,6.54304850654119,5.87634509022863,3.12757163078081,0
