"","hera_1","buddy_11","hera_11","jarjarbinks_11","padme_11","hera_14","iris_14","jarjarbinks_14","jarjarbinks_15","buddy_16","buddy_17","iris_17","lambchop_17","padme_17","buddy_18","hera_18","iris_18","jarjarbinks_18","lambchop_18","franc_19","hera_2","jarjarbinks_2","lambchop_2","goose_20","hera_20","iris_20","buddy_21","jarjarbinks_21","franc_22","goose_22","grogu_22","hera_22","iris_22","iris_23","franc_24","goose_24","grogu_24","hera_24","lambchop_25","jarjarbinks_29","jarjarbinks_3","jarjarbinks_32","grogu_36","franc_37","goose_37","grogu_37","hera_37","lambchop_37","goose_4","grogu_41","hera_41","goose_42","grogu_42","lambchop_42","buddy_44","franc_44","goose_44","iris_44","jarjarbinks_44","lambchop_44","buddy_45","franc_45","grogu_45","hera_45","jarjarbinks_45","buddy_46","goose_46","iris_46","lambchop_46","franc_47","buddy_48","franc_48","grogu_48","hera_48","iris_48","jarjarbinks_48","lambchop_48","franc_49","iris_49","jarjarbinks_49","padme_5","buddy_50","franc_50","grogu_50","jarjarbinks_50","lambchop_50","franc_51","lambchop_51","buddy_52","goose_52","grogu_52","jarjarbinks_52","franc_53","hera_53","iris_55","lambchop_55","buddy_56","franc_56","grogu_56","buddy_57","goose_58","goose_59","iris_59","padme_6","iris_60","hera_67","franc_68","jarjarbinks_68","hera_7","iris_7","padme_7","grogu_70","franc_9","grogu_9"
"hera_1",0,5.05448592042777,3.50509754113953,6.14464053100632,5.69539517193714,2.48997957271159,11.1945750405566,5.99986692547144,3.9423960140429,9.28746799542888,5.72965308528585,6.24331970050211,9.21771742759242,15.5858187692481,3.97249115771247,3.25233161618774,7.01324817275119,3.98346491611226,8.02645589111713,4.92290137889442,9.67425475942729,9.998025058427,12.1139464319122,3.13657499470518,5.35892953451577,4.10872761883968,3.83171313297706,4.8589323548682,3.78858353720466,5.17202342008756,11.22532687333,4.13808087418237,3.6478067061898,2.7559507806703,5.37685054071469,3.56438874323572,5.38899951845775,3.7646095288831,6.20076052753557,3.66724606583075,2.67713805733295,6.25073228134136,12.2823558950991,3.80995361753069,4.76294824223108,13.3394771850417,4.75952313443281,6.11527321156712,15.230545016529,11.6986239362009,2.78711831595343,4.10810846356299,8.72231245415069,4.75592135631339,5.58202043978844,8.11830721856632,3.45340646772681,7.02378035460432,9.39193117008308,3.27038608004851,2.67633547561128,5.39989149016852,3.84522527157456,6.79841406811439,5.58959993728173,6.3084347244794,7.43988267982262,8.00312439755634,2.92592376481991,4.38335921428538,5.99603521531398,6.60576812202863,11.7198028152494,5.68686883137529,5.81779007307068,6.67910777932667,2.81667421735769,6.37408593020017,3.41372376794096,6.06228347459982,10.2562315086272,8.19660514314472,3.81948998274247,7.16391072746826,5.5574467246118,2.45801367430539,5.80376989280344,1.40215497471432,3.48955791720227,2.53044089378915,9.27199319312976,5.0126217427776,6.80307015946549,3.12753884358716,3.6463129771486,4.58949943305405,6.822464590021,4.36108381075605,9.38332135546349,4.26696886868721,5.14969814970095,4.25431668450861,6.40690742989724,10.6160653274112,10.6734159677581,2.40374499639931,3.80890854623157,4.82288099726341,0.575854487337294,4.19509336069633,10.8468321845742,8.24081192644292,8.55139746696494,4.67585570600343
"buddy_11",5.05448592042777,0,3.7181490603203,4.18810431986039,4.79432504218592,4.73706980939512,10.4009460927952,5.59454026736223,4.2617415722178,8.72212239526659,4.38025406890487,6.11995007554345,6.15582429135724,13.6864071349608,2.61635796713737,4.78877757989701,6.51033318857312,4.3902165128438,5.90603506254728,2.94405046683723,8.73963827592636,8.78395742852302,10.8284597639114,4.92380661436057,5.38384685680877,5.47576913651664,5.17404493181819,4.6582102897169,4.22826828252278,1.91826979304054,10.2297550894418,5.16385927492987,5.6731276011087,4.70338711060322,4.39060410042861,3.9605726790206,3.088060355244,4.67476203859998,6.44281530717793,3.34704217073561,4.985697331325,3.69606494885066,11.1964534898045,4.64906365547201,3.84984936669488,12.1608236443575,5.03071302177041,4.25924058585829,12.4224794509923,10.7193965185347,4.02086153039426,4.54559857757057,7.78988464730712,5.21084081467088,5.45707935943591,6.70518176819686,3.79102815810819,7.25143234846727,8.52883687333796,5.0633462373055,4.99827224194605,4.55388120484284,5.47648221503467,5.88057307015106,5.1098841001122,6.25117989562687,7.06323907474203,7.53240167688946,5.08572277707716,5.26412717488198,6.20762169779125,6.74602143603892,10.6817246394459,4.8374770953044,6.22079972140866,3.37228539176391,4.99632991732588,6.47655320100447,5.03050947712023,5.25477398101602,6.39160101639192,5.42397647664682,5.99050873686405,6.92808623144642,5.51831116261174,4.8678085492943,6.08541346935007,5.15205495434564,4.89358539803076,4.87668659152443,8.56364005874148,5.90018739829746,7.57312620328992,3.75179829113992,4.84307890160486,4.57547563298446,3.88514248942191,5.04629862850382,8.56401482355737,5.08699351530037,3.31491376694422,4.26136075656115,6.28257608038939,7.04375919083888,9.83277449427174,5.69300888047688,2.99428469719348,4.18304671654646,5.01737000727321,4.95286448594169,7.44563534254146,5.44469314575134,4.1321696216883,4.00453784154483
"hera_11",3.50509754113953,3.7181490603203,0,4.62002187144707,4.37643564029594,2.23814821566545,10.3859801714774,6.02441401212814,3.98928831059521,10.4063135169727,5.15036453123029,6.28012207922684,8.11353382638926,15.8638178123397,4.23287174615089,4.97960356767219,6.76026513100523,5.10217962487885,7.1987497806423,4.48178889829143,10.6165869104145,9.21839457570121,13.0148729863887,5.19971838165144,6.53126706304049,4.42479487206839,4.41181924945314,5.69229279143083,4.53810717725754,4.24753569240139,12.3409105120477,6.09529456176082,4.28694569677165,4.55642614757815,5.29234100612924,4.32257559918257,4.87274157078918,5.14561803211131,6.42841873120185,3.51278731140586,4.56063430915548,5.60739887615621,13.348777328838,4.78485562618414,5.10665114398895,14.3521205357367,5.44630631046262,6.23741433327484,14.8509147224963,12.8315969389547,2.57961893210591,5.18574665133943,9.77761646538715,5.73944537607613,6.38966998377447,8.10283135822746,4.10914123212881,6.76900474133636,10.1105252047643,4.56928388397004,4.85228766654605,5.43963206024796,4.24401176471116,6.69550994577358,6.56223960745389,7.08599673809689,8.43630392590562,7.51795733676129,3.69562787735419,5.39582701855857,7.35958992813525,7.13450286018312,12.7959422443194,5.92924781657018,5.89485194400939,5.83587972040528,4.64380762899006,7.13799336059107,4.56121291499889,6.35533213717375,9.45554663479606,7.64167917271894,4.95799589078185,8.52768550122543,6.37453072874432,3.80180469711825,6.07691422605757,3.83812520490173,4.6718914929505,4.66758926117192,10.4664520769894,6.25325296500838,7.2692798358101,3.80625423420105,4.57708795556401,5.45105311240728,5.87605664404232,5.07553955343913,10.5292642136979,5.71627650227158,4.99803605539498,5.19197614227202,7.00100790517568,9.71056951604763,10.4841364059002,3.57084239463524,3.29704134612171,4.7236242865884,3.4973134692502,5.10702555970921,9.82546905671867,8.25265830494869,7.11340855994649,5.19360520408581
"jarjarbinks_11",6.14464053100632,4.18810431986039,4.62002187144707,0,4.4939467582892,5.51924190916867,8.41372798936378,3.98308263114272,3.65537781898319,8.15866981088879,2.72124780484781,4.98580767856242,7.89988187427466,13.9884642687805,5.75709931267753,4.97857373534468,5.00704121439979,4.71757213452764,7.15012879431467,3.91398280155373,8.0406128666213,6.86855844199219,10.3121139503508,5.48832252968611,5.05053932290209,5.0292897836462,4.17263877741688,4.7425947149526,4.37689223818598,3.94496423229484,10.0298625186596,6.3413315640627,5.57809931676686,5.19847674063085,4.0270658366656,4.30205123797778,3.81785807628824,4.67564045401581,7.77851272356826,4.62015888983596,5.36486035974229,3.97827682431938,10.8624532093168,4.49653766127112,4.12774728937261,11.7888893659934,4.12088413269224,4.46776688620394,13.0206614690733,10.5107392422661,4.22569827585347,4.72269742967869,7.65353270001069,4.57578705666989,4.40719088566737,5.88828281516329,4.62504778864488,5.72227005430115,7.50315343160325,4.91750559311823,5.59544726188384,4.15837851765385,5.23132739553737,4.10536991001725,4.93533040521929,5.27540471171054,6.252874273441,5.77503554005927,4.69661944639935,4.85433848775059,6.09390910068158,5.59337372085685,10.330950595031,3.82318352319549,4.88239755080363,4.38020831287735,5.39346984888797,5.4610827541249,4.78442355069398,4.643464868684,6.85862372880803,5.31895086737689,5.88155921119297,6.8829483966489,5.10301763222445,5.46388839430801,5.20185484185398,5.96654741400962,4.79677374867857,5.45268486767479,8.29190535183721,5.49615126500632,6.70878140862893,4.28007071086656,4.54655795281114,4.87848184571943,4.89532311941088,4.20959568687032,8.29114398197363,5.01603116863218,4.71894478571743,4.60514522188434,5.02469337588941,6.67718134606192,8.12428345370047,6.42722687778095,4.01865189197739,3.64159462483382,5.88435642511511,4.2231518049561,6.88316599079372,6.1967312605109,6.2704133137835,3.85634943649218
"padme_11",5.69539517193714,4.79432504218592,4.37643564029594,4.4939467582892,0,5.11524824545574,9.28489417087527,5.780648564993,4.6763508827359,9.77245014518562,4.51980094501745,5.65370238094502,8.8578903745391,15.3223956408364,5.43671171108409,5.80298829847945,5.95485126476099,5.86296018303968,7.79544775942208,4.74408564928179,9.81234623456692,8.21433896469324,12.015191208345,6.01406972075994,6.52489895979308,4.68265340201921,4.88603758280313,6.13015156615041,5.36833579979509,5.24522284785983,11.5723183323349,6.60846276974232,4.99409531645054,5.21499827529393,4.90760272556886,5.23513685048216,5.67027070586488,5.53062723140671,8.47840131412134,5.32190886435753,5.99044486172266,6.05254766819488,12.4698377279735,5.10008181029504,5.71770508493292,13.4072329412843,5.47266367380062,6.24142572378992,14.4141210687779,12.0523007353211,4.8262808613377,5.92989032345548,9.21883116953265,5.80725014090967,5.97469585441996,6.76415264977083,5.69268734048278,5.97909108963287,9.2063389123453,5.68427332363775,6.01512971087682,5.50288915882071,5.69015319514808,6.26045773801587,6.49822918700709,6.71230502576746,7.89310969044158,6.62902585240142,5.14329200244966,5.49062926644765,7.28041530952967,6.68746743597125,11.9153374263108,5.76943538336783,5.43848315507428,6.29225944624877,6.05103823647015,6.79139565237158,5.09259218901335,6.54616701865461,8.38706569728178,7.41043044814053,6.07653515169849,8.22612745394855,6.64814218366604,5.88657616204728,5.93660720357958,5.96440549825694,5.29834231467703,5.89922069860474,9.8278762102955,6.61812093603036,7.15473106969104,5.04988998221369,4.78600352294483,6.04790064332068,6.69859541692737,5.41459520050578,9.80593610530065,5.92181646375022,6.16247262110423,5.87536638437835,6.27836710939723,8.31621908735923,9.0206719687454,6.26454066632207,5.19183887125193,5.36458933308371,5.54651886123751,5.19970952665616,8.26197434217063,7.72557121566681,7.8801402953521,5.34452780348203
"hera_14",2.48997957271159,4.73706980939512,2.23814821566545,5.51924190916867,5.11524824545574,0,10.8461462826532,6.10539326371952,3.82776721653887,10.2439935283109,5.71431830448537,6.38116320575243,9.18700410393257,16.1330805495988,4.42736941954602,4.46859727791739,7.05805121223961,4.85100230003085,8.03540265333151,5.15585193109149,10.5723189950138,9.78657168018182,12.9852957895643,4.56199675836751,6.20810646361184,4.32373331746686,4.31234302622609,5.57106644287703,4.42705695452277,5.00528803180704,12.2286202306582,5.57667994974246,3.88119990574068,3.94216917246976,5.65290487479597,4.17639389707877,5.37304178213054,4.80295268239306,6.53892565429826,3.76256932729686,3.90455001502379,6.17692100469037,13.2630313592392,4.59321024023797,5.20733451051349,14.2896309905018,5.38608185030886,6.48841440330351,15.3802158474816,12.7158047351978,2.75291524650471,4.92916775087936,9.67623521238987,5.55182145996035,6.33160934392047,8.5039005042188,4.06786958624098,6.93217196991501,10.0430512136863,4.15160051576884,4.12678899041915,5.66669044349894,4.0223449697505,7.10305816654334,6.46345407107877,6.94788653824778,8.30132150467922,7.6108383915133,3.31065902864401,5.08640687322024,7.08572025963407,6.98685753951407,12.6961565464183,6.1611367769297,5.95032335821579,6.62516666304113,4.03320876526299,6.95200241142811,4.13448087456475,6.47579581066856,10.1979679340074,7.7919965498706,4.32915428223741,8.26282241517088,6.27389197609952,3.31896506297006,6.02181673656522,2.94253345903842,4.24943774969443,3.98339858968631,10.3030340922842,5.88238535555508,6.99104221264753,3.82897279107279,4.33360782995675,5.37132270404645,6.02100945495279,4.96603422593235,10.3965092586236,5.33603000866423,5.42497610619392,5.06656443778076,6.91952899963795,10.4471404000188,10.7584831583662,2.91604665036444,3.65938028355743,4.95528792032657,2.51710721370226,4.89866759921021,10.627437853086,8.70072922738423,8.13396534733827,5.35673312060585
"iris_14",11.1945750405566,10.4009460927952,10.3859801714774,8.41372798936378,9.28489417087527,10.8461462826532,0,7.37758420225552,8.43421553224109,12.2947891518278,8.27353504258382,5.67437566471153,13.2071062633009,17.7817345738422,11.587226728242,10.1975478196536,5.06468864741809,10.1833884128113,12.700873397666,8.93122487190209,12.0980768156414,5.76401376474348,13.9858989290079,10.817362736025,10.0586755616381,7.49864097779709,10.1958249378752,10.2010768742582,9.92020196338077,10.1183065260228,14.2381371808903,11.8053785438427,8.81294375720551,10.1402485010197,7.94034213616652,9.91073474881225,10.0183175330101,9.77156323014839,12.7677819985368,10.1535387753837,10.5530761714112,9.76789348354639,14.7451523820862,9.07420107821866,10.1361776381373,15.5341055152589,8.88515974320518,10.2413552027341,16.8501321427129,14.671651183597,9.42864191775809,10.374689870216,12.3752053193643,10.3030432090106,9.34779166556885,10.4564300674704,10.5670463672586,5.781178149201,11.0009950762316,10.5863630198091,10.8650512745307,9.2023728790045,9.66501702538098,7.79120832415164,10.3050919872796,9.65909011035163,11.0963663419755,5.66886908470455,10.0300741889401,9.25542712661803,11.5728294691665,9.15065952613836,14.294335091146,8.28833257856307,6.50257355441454,10.158480932806,10.8555354641405,9.57522433279514,9.42911859565581,9.77924912219438,10.478338304901,10.9324808739953,10.0758598712625,11.8441893744464,10.1830144638548,10.9702512156308,8.6919312266121,11.1582916171258,9.6008006010457,10.8161945310637,12.6953489391205,10.1681396761763,9.52809255406248,9.89250153055499,8.36057899302496,10.4353954015685,11.1415644712871,9.0721374180351,12.674979266405,10.4910747893641,10.9115307738422,10.3752318119837,8.21495972298677,9.38616669183412,4.87707574342271,11.1385836092019,10.0897781394949,9.34725421169789,10.980530875864,9.21460286827304,8.27073359499804,11.3805246611484,12.1033979522708,9.93944424965615
"jarjarbinks_14",5.99986692547144,5.59454026736223,6.02441401212814,3.98308263114272,5.780648564993,6.10539326371952,7.37758420225552,0,2.54380122724165,7.2923363429601,3.79416573030363,2.94340685261438,9.44768047537316,14.2598411711397,6.41017612212738,4.10777911405537,2.98844098246138,4.1867593144007,8.63117670405228,4.28361119900588,7.33822830524022,5.23575711518253,9.74716278229517,4.86400621656178,3.88244100559874,4.3793419627101,5.09650681732262,4.2210114269575,4.26728271455843,4.89513597059425,9.64810715277082,6.02384648329811,4.91811825709059,4.55392315784613,3.67172267864575,4.02365274028172,4.49497467016585,3.61467891441467,8.23570061267206,4.79175452410507,4.8109487748685,4.47363153398321,10.3869695634737,3.83087085770261,4.30070015521275,11.3760406317827,2.60598133379227,4.58687661202357,13.66570023365,10.1234809948006,4.28983833955042,4.45837629740553,7.22561201636957,4.65869027378999,3.53582169250841,6.62452566754161,4.95686988329359,4.50225074259034,6.32450282775576,5.07210265894703,5.00113324633241,3.67131284291443,4.48432425937276,2.44179891940351,4.37986643657896,4.05663811691057,5.70551363818718,4.40535067493077,4.83236604554201,3.92861708723454,5.91557441828386,4.32142003293905,9.82710071230314,2.09110173791015,3.47200732342782,5.25521057831933,5.11254141313229,4.30258212828061,4.00405790623547,4.24287014006488,7.43466628163507,6.07265094575633,5.00782613854065,6.31629464384333,4.42371290197708,5.60395247432385,3.95529996543515,5.87059452978539,3.89467056183095,4.98352869124495,7.66950744793825,4.34456820039175,5.32633450635857,4.21458383909662,3.71460451251118,4.67955863470746,6.10986140320268,3.17705639570032,7.67552638881296,4.50216896136337,5.49164995312417,4.47761605185507,3.23054199129821,7.08864382308112,6.38327289239393,6.28067591845903,4.7804528313565,3.84701997368015,5.71140737166907,3.74949931994268,7.18556966627913,6.58402219589299,7.90582647934249,4.38135439536353
"jarjarbinks_15",3.9423960140429,4.2617415722178,3.98928831059521,3.65537781898319,4.6763508827359,3.82776721653887,8.43421553224109,2.54380122724165,0,8.29184309459793,3.68883316319413,3.49634116859863,8.70468329358107,14.7854128065722,4.73105233557445,3.27151920229401,4.06360145783806,3.53567043654657,7.79501404903484,3.55691229755464,8.45351047181638,6.84512561862061,10.9320886187217,3.81760457473311,4.17944925931276,3.1117455349196,4.00378379861628,4.01163164410886,3.46307668258051,3.96179944818872,10.4971500814118,5.12376684241428,3.3766412343026,3.11360919340534,3.56180897296743,3.01049301363968,4.06183597595577,3.00982645223848,6.97327804211827,3.34792204729391,3.58627122656678,4.48685705347091,11.4081429100062,3.02958288199002,3.88631489456137,12.4432683178213,2.8510066437951,4.75685055249531,14.0102024565528,10.9964208368587,2.37269199472053,3.88517474221224,7.92080967250175,4.27983935402421,4.04354322572221,6.86125085872542,3.75755548633378,4.86047516860717,7.69135053131689,4.0395891377376,3.80619115652876,3.75205434068284,3.38374875005447,4.01803997378557,4.58398661677338,4.82532759908395,6.43357377911555,5.2431901713122,3.46734795414693,3.48266791947392,5.88661389522953,4.97202044086311,10.8311164443104,3.16773081175913,3.71079936298513,5.10717555561159,3.93553606536943,4.95174786674184,2.91725500049652,4.63803702167145,8.09638819062129,6.21510842622429,3.88890316289382,6.6957035022791,4.62636184828194,4.03488249652743,4.06081092917335,4.07409147628639,2.91994374624946,3.70232423989567,8.48311724139299,4.30651930464796,5.44307352056867,2.73320416073031,2.67220323261117,4.06007390157901,5.41915598246779,2.95266614973455,8.5137491831413,4.0269200531652,4.68794938556627,3.92597293223263,4.26049876126872,7.99933928064621,7.95736496000588,4.4493822453239,3.42147058611256,3.46197263487052,3.74904651577774,3.32171186172152,8.16287420957167,7.01169781914315,7.39180259618282,3.85447748963069
"buddy_16",9.28746799542888,8.72212239526659,10.4063135169727,8.15866981088879,9.77245014518562,10.2439935283109,12.2947891518278,7.2923363429601,8.29184309459793,0,7.30519728072139,8.70166618985273,11.0392953637664,11.125353249782,8.72567526655388,6.24521590038539,8.67012861027637,5.86401505830484,10.266177828903,7.56201144008499,2.05339186525016,9.94718107973116,3.68914278981781,6.41867514923292,4.36739999129977,9.43695411174039,7.49523704966524,5.24450112225279,6.55325777886639,7.79703401951599,3.6089023562013,6.0775553431794,9.73596144798987,7.5995361292537,7.08421932202797,6.78862890172008,6.64511543523532,6.15868433967728,10.2884569584442,8.21971489089725,7.093454748108,6.32779118432438,4.19000578636041,6.77953839398523,5.77034533460818,5.03178669372052,6.15907382665953,5.00473146247436,12.2786667391476,3.9068380197305,9.02948903867779,5.74464929776792,2.23326902224743,5.59840984981146,4.83038646189537,6.55945623527037,7.06977382115119,9.51963031645733,3.21402578946956,6.88871919732844,6.88589516225155,6.38785001142583,8.51671919868129,6.3224542004676,4.31635338214979,4.73224443227441,2.59869797647627,9.30284721073035,8.17499292388357,6.76601251608884,4.20888186187465,6.50974469821345,3.56024637634958,5.89331274683008,8.37877446147915,6.9199959467009,7.03237321640306,5.48015504196868,7.59185866314037,4.89637816899546,7.55104244532596,6.42548348300388,8.81592677282647,3.01228916816551,4.69609729629689,8.2677942185368,7.73416097898501,8.72254477015013,7.21138728387114,7.00450490524906,2.16973937948574,5.40106382635113,8.87018835266257,7.51481077860527,7.74960976375675,6.31660035568784,7.92892211841735,6.51395598993352,2.1672418072543,5.40673232050877,6.99710502988686,5.6438646914339,6.01491683457958,7.99264216353219,9.67281301198826,9.87094572577908,7.94800037307072,6.39968533980876,8.93581947459148,6.21286183974051,8.78288316348685,4.80879919004218,9.31678178162226,5.75631572552352
