"Taxa"	"Ginger_2"	"Padme_5"	"Padme_6"	"Ginger_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Buddy_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Buddy_17"	"Ivy_17"	"Padme_17"	"Buddy_18"	"Ginger_18"	"Ivy_18"	"Franc_19"	"Ivy_19"	"Ginger_20"	"Buddy_21"	"Joans_21"	"Franc_22"	"Grogu_22"	"Henry_22"	"Joans_22"	"Marshmallow_22"	"Franc_24"	"Ginger_24"	"Henry_24"	"Ivy_24"	"Marshmallow_24"	"Henry_25"	"Ginger_29"	"Henry_29"	"Joans_29"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Grogu_37"	"Grogu_41"	"Joans_41"	"Ginger_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Ivy_44"	"Joans_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Henry_45"	"Ivy_45"	"Joans_45"	"Marshmallow_45"	"Buddy_46"	"Charles_46"	"Ivy_46"	"Joans_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Ivy_48"	"Joans_48"	"Marshmallow_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Ivy_49"	"Joans_49"	"Marshmallow_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"Joans_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Grogu_52"	"Marshmallow_52"	"Franc_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Ivy_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ginger_58"	"Henry_59"	"Joans_60"	"Marshmallow_60"	"Joans_62"	"Henry_66"	"Ivy_67"	"Franc_68"
"Genetic Information Processing|Translation"	0.0123738963015987	0.0128457721179474	0.0129153182662978	0.0130770227578798	0.012825348226123	0.0126366917562605	0.0127078238450291	0.018349413347487	0.0137939352573212	0.0144836341424032	0.0140472038219208	0.0163999237320088	0.0156993080137417	0.0206616999427321	0.0176296317940697	0.0151896954823666	0.0114899589241376	0.0124251761615938	0.0189576786622961	0.0164193474645901	0.0161122513526616	0.0172133242310261	0.0197271434234086	0.0187879657712254	0.0185255749021149	0.018732304912123	0.0189760903990864	0.0153873199276473	0.0161291654529108	0.0203537829219267	0.0171575144314286	0.019216015892044	0.015961974897	0.0178107111227823	0.0181758919839837	0.014043955009695	0.0201864854250626	0.0155846866189044	0.0200546347122519	0.0174289116398423	0.0185938662610494	0.0182298120774124	0.0178691209163615	0.017500708229469	0.0180629816779037	0.0157204622192826	0.0138321880915566	0.0178306199806239	0.020087389781889	0.0177081290105882	0.01844163491985	0.0170246435378138	0.0203242563698214	0.0189093946609322	0.0201566291093783	0.020093939702259	0.0203486624001881	0.0179846651986952	0.0206353049193884	0.0202015489129011	0.0174464205664592	0.0194706341215234	0.0188345268498412	0.0192527079717553	0.0193719786559292	0.0194188771759217	0.0195885411629149	0.0203342703492516	0.0196022775843296	0.0189067584791926	0.0187574066440989	0.0138453382680069	0.0196565105613348	0.0132114510505243	0.0186945269493402	0.017930884379009	0.0179251654600222	0.0182820373522432	0.0159430665386723	0.0133542046136046	0.0187711261872676	0.0208358745902443	0.0196621080128443	0.0182598599951607	0.02001820020979	0.0176427042475341	0.0137060820189708	0.0165216722664519	0.0203846088240501	0.0203489031885874	0.0197250024683985	0.0200206512444553	0.0195102432995846	0.0166099197163311	0.0186403548049856	0.0196242646228326	0.018970251280024	0.0158518701473083	0.0195041183375378	0.0185740474637336	0.0151993542470738	0.0191096036772073	0.0191117657755124	0.0193740174157451	0.0204683332648236	0.0181459745292779	0.0137277838053254	0.017424160527287	0.0176259357445581	0.0204481705398361	0.0190772708572158	0.0136363768287806	0.0203868501797906	0.0204597816536398	0.0165949677379171	0.0132066799868712	0.0207778912032151	0.0176211846642499	0.0154175194552394	0.0176150287443275
"Genetic Information Processing|Replication and repair"	0.0145005379620293	0.0148726160919948	0.014907541245334	0.0148683518189803	0.0148382345833032	0.0146471968877903	0.0146929787764819	0.0178479179112778	0.0154892633375559	0.0157594245134499	0.0154329859727586	0.0162996006989556	0.0166091483460779	0.0177360454178128	0.0177788889116629	0.0158191166617503	0.014306570468833	0.0145185729723235	0.0171745850102017	0.0163505089163626	0.0163309734997431	0.0169035387357345	0.0183014622172201	0.0183924297523652	0.0171599404981663	0.0175064805765959	0.0176563323852363	0.0161511286927894	0.0161363638122173	0.0182906153500083	0.0168463914212316	0.0179533466147248	0.0163056307649284	0.0171980607033935	0.0172455895524133	0.0152490229765783	0.0183695686863633	0.0160720911478957	0.0181056521849505	0.0171019536379705	0.0176729494078947	0.0173720094430767	0.0167070243437652	0.0174360676646463	0.0172244963598506	0.0161503339393676	0.0152575426786832	0.0172917248881907	0.018360381770618	0.0174804717805752	0.017734251900152	0.0174326429787378	0.0184867808136659	0.0175810773161468	0.0178347296389298	0.0182050011254359	0.0180170448628055	0.0175036532871346	0.0180956572384841	0.0186141302485572	0.0177633234909553	0.0176377181338019	0.0178892957398239	0.0178974346315298	0.0171764055298388	0.0177876594455258	0.0177533641241075	0.0185164435257117	0.0185823762413031	0.0175452070890482	0.0179212506995907	0.01523185308454	0.0177404658996487	0.0150897742312163	0.0180399129420653	0.0175308221903209	0.0173742463898565	0.0177459677381535	0.016311524552241	0.0155286286594599	0.0179582088675647	0.0184391603069891	0.0180223951824059	0.0173193311575223	0.018475732842853	0.017043158047523	0.0153792351581023	0.017143091250322	0.0182751173014234	0.0183607906724612	0.0182658698183046	0.0182711769044673	0.0176501229310549	0.0167733308778864	0.0177841742452605	0.0180263900241202	0.0178279751095279	0.0160803640125551	0.0181289657255573	0.0176291752011654	0.0159292876699946	0.0183958724104382	0.0182632617454308	0.0185900050147914	0.018120040668142	0.0176880020057407	0.0152943710612077	0.01666216989374	0.0171217367623216	0.0181283784774625	0.017951302647743	0.0153879456095939	0.0182261227536843	0.0183987937504858	0.0165691728666088	0.0146694900355232	0.0184226032611281	0.0174006763669366	0.0158325710703203	0.0169026131246574
"Metabolism|Xenobiotics biodegradation and metabolism"	0.0177168851249545	0.0175890615092071	0.0173034791054815	0.0174768984549643	0.0169904348563471	0.0174394176776097	0.0176513578317577	0.0155361614906986	0.0171845487433376	0.0161203468262729	0.0174881367904795	0.0158680046894979	0.0156878642095549	0.0108987245278825	0.0164270826672171	0.0167592834378818	0.0174496060486711	0.0170076979519954	0.0177188956739404	0.0156777450218047	0.0166697242291309	0.0161569295308887	0.0152576308810685	0.0148291004941662	0.0111516718780024	0.0146394131279285	0.0143970174235131	0.0168574630691138	0.0158728173969655	0.0156151183883655	0.0146446050454638	0.0150228561195928	0.0168034111587316	0.0153854380049659	0.0133768801694265	0.0166705397051881	0.0161004507093958	0.015428614787549	0.0129540562786738	0.0145726774592927	0.0131535899295532	0.0137372971776242	0.016044857061383	0.0134897897012633	0.0140909061205478	0.0162516331679058	0.0169600710439344	0.0160628881612428	0.013082965293677	0.0102473394250674	0.0133625657790543	0.013806209992544	0.016146658881334	0.014663651590706	0.0124967598223174	0.0142326467566428	0.01318091695651	0.0155529523640025	0.0134781457079864	0.0178671825277475	0.0135715538116157	0.013413358578868	0.0160740916648836	0.0116101502014888	0.0131508527940015	0.0147611975652053	0.0135925842243166	0.0163045131623885	0.0173239562852896	0.0154424651854051	0.0121955330685084	0.0171270408814274	0.0131532083826815	0.0154854399812998	0.0139075083784348	0.0146240634843476	0.0120639802453158	0.0164081929201321	0.0168204234564904	0.0175979110742588	0.0151504410039732	0.0149454396901657	0.0149221574121769	0.012340967724839	0.0151226778908077	0.0161695122298116	0.0178055287572868	0.019548611411324	0.0124213619911839	0.0157885714633198	0.0159163857563011	0.0148597594756451	0.0120124513915117	0.0187475494741558	0.0134163636795818	0.0125570682507392	0.0143588079202212	0.0156354475293631	0.0164234708738238	0.0144802034743805	0.0163642048980985	0.0142112139284028	0.0153586876682133	0.0176625205255634	0.013192356414445	0.0154141132593725	0.0176385881871942	0.0136655713203781	0.0118776593287964	0.0135638090016112	0.0144765276408376	0.0182754750658015	0.0146926035007959	0.0149380175360611	0.0163367903537011	0.0175990232933935	0.0148107966898266	0.0140326262453525	0.0170493743128287	0.0154984938466199
"Metabolism|Metabolism of other amino acids"	0.015350140756546	0.0152445158932448	0.0151588845668446	0.015255728961832	0.0150706641758147	0.0150720003766989	0.0153195338154681	0.0140192047727406	0.0152329524239593	0.0146810708650143	0.0149684123297478	0.014549461823237	0.0145915262383509	0.0130910142439391	0.0143831590441588	0.0147946802752148	0.0155482521922632	0.0149188690425311	0.0145835807382926	0.0136842586352981	0.0146455890035085	0.0135809516051142	0.0140374840358622	0.0143370606923403	0.0128169351831212	0.0137836913663082	0.0134089904299057	0.014882373062094	0.0141380264139541	0.0142769258944167	0.0137032182715118	0.0139842463285854	0.0148480551504075	0.0134096689329017	0.012750572713348	0.0149706284487111	0.0144212609690321	0.0144431799077648	0.0135197372151893	0.0141577132242774	0.0132284673366125	0.0136202954030718	0.0127920813218288	0.0131358956963659	0.0132944287362883	0.0146077939560448	0.0150737724159442	0.0142907787747347	0.0137266962594671	0.012202371821256	0.0132088894090808	0.0140161202716935	0.0144354657795539	0.0139114571774732	0.0132858991803407	0.0139668671066231	0.0135929040927341	0.0141902543368534	0.0136818120895863	0.0148664475671642	0.0143648294455066	0.0134865937683026	0.0140536885952012	0.0129739361920272	0.0128459603710572	0.0137267769051751	0.0135273674114568	0.0143865136339453	0.0146527327083872	0.0144340468490185	0.013114228900015	0.0150714095698059	0.013311927123654	0.0131847056654595	0.0135722169745115	0.0137176746418028	0.0124033298006823	0.0143428110880118	0.0148559297007268	0.0141315207237473	0.0136992707599148	0.0141549757922788	0.0140334446660865	0.0131067748275956	0.0140936398192134	0.0144986430412198	0.0152903937268294	0.0150155257156575	0.0134818755023408	0.014328891228721	0.0142860338287677	0.0140667142770011	0.0130724086419793	0.013887038619429	0.0134900532427802	0.0132901259195542	0.0135715063360673	0.0125593490381285	0.0144162167362749	0.0136453998536104	0.014768836489044	0.0139986257965708	0.0141954341556587	0.014587943966183	0.013629485455109	0.013073381782127	0.0153154554644918	0.0123200025173065	0.0127061491365769	0.0136716766296402	0.0137058002438119	0.0154499860946061	0.0139940346726493	0.0141952264962646	0.0146039845994514	0.015348356365696	0.0141700102077797	0.013745887705419	0.0145732296728614	0.0143346046079602
"Metabolism|Glycan biosynthesis and metabolism"	0.0103222078078483	0.0110823325787056	0.0115583127811357	0.0105551119177252	0.0118516395635421	0.0106480862332337	0.0103844663402118	0.0163837834802471	0.0113553444810431	0.0135244274798406	0.0112603637248881	0.0116232274353728	0.012815744424563	0.0135486133542109	0.0137414152714928	0.0119217804432339	0.00935463680330113	0.0106932679176145	0.0122556775339611	0.018427616185602	0.0122883567615353	0.0158707121897523	0.0144133056716392	0.0138297914228962	0.0127084886506966	0.0133720044849971	0.0151965362640909	0.0120985176165708	0.0125856455197515	0.0128986320118433	0.0148382256806135	0.0138447403375926	0.0120396310255928	0.0143877819046594	0.014227285380474	0.0115549816437408	0.012950819224188	0.0128733874733688	0.0148467203475762	0.0139543175602512	0.0174566891581089	0.0143050161217568	0.0128015034868797	0.0153005771809399	0.014473439812213	0.0114214090795759	0.0116907093371062	0.0128305949796467	0.0149224128466466	0.0258175552381483	0.0162361761357506	0.0155536573345079	0.0135536248891427	0.0127794081331369	0.0135182711681759	0.0138073059624618	0.0134393870099221	0.0137557592055291	0.0130668054069802	0.0129638182390285	0.0145159808300523	0.0136697424248915	0.0138227829227529	0.0160909865608163	0.0125370347575676	0.0133592366593583	0.013544467365117	0.0129208188340544	0.0138914031671068	0.0125882287419974	0.019770230771255	0.0111983871721335	0.0131767103306301	0.0139638982964711	0.0152668062538905	0.0151081954318182	0.0205187956504999	0.0127409491259916	0.0115443292570714	0.00990827346008792	0.0140242242530879	0.0130112226687505	0.0138116358409064	0.0179859079025616	0.0134565532517824	0.0121963025115499	0.011187949930513	0.011867579671302	0.0150789171238271	0.0129714805667639	0.013547219221935	0.013683471532608	0.0146176884518429	0.0125783710181911	0.0151674295736201	0.0152507385565573	0.0137190872718888	0.0145574763948858	0.0127852266099754	0.0145717254221371	0.0119297032814295	0.0152818186806931	0.0162291908585691	0.0152210078992621	0.0135655685828124	0.0175595425803622	0.0108562150453489	0.0154805359686456	0.01739459287498	0.013091393841838	0.0136763173003382	0.0107763036383053	0.0130678599590945	0.0137422867272223	0.0117390828916535	0.0106430341024	0.0128398739833059	0.0176023158080381	0.0123413532187588	0.012145684423554
"Human Diseases|Drug resistance: Antimicrobial"	0.016962148105059	0.01659783072648	0.0165666249818017	0.016504233361637	0.0165810546112118	0.0165696373396993	0.0167742824041167	0.0117012023851937	0.0151243185464024	0.0153083026960361	0.0152277793338221	0.0137324580493193	0.0121367158676514	0.0109733339362972	0.0115207347985964	0.0144267682122235	0.0185577923039549	0.0165057607394941	0.011282753922947	0.0123481927608557	0.0136329697852896	0.0117699297355032	0.010798698569975	0.00949666713358405	0.0113034369016028	0.011614720148482	0.0115843221057665	0.014191829536611	0.0142792236198042	0.010562243522264	0.0129339234914444	0.0108893564828068	0.0138963318104414	0.0111746967529812	0.0114003621556757	0.01571025170384	0.0105872365798851	0.0144358866573969	0.0108695304546078	0.0130728016220162	0.0115466417577001	0.0116435631668653	0.0120040775816107	0.0117835303826164	0.0111780711810289	0.0138514825912173	0.0157897695636129	0.0119092180047051	0.0112559944939245	0.012648206743796	0.0113764378001379	0.0126129780775449	0.0105987972135821	0.0115644138374584	0.0111025221450854	0.0112587852012352	0.0109479295352121	0.0122879015815298	0.0109753291816947	0.0103130183957946	0.0142724225201481	0.0110292116829677	0.0107528998443138	0.0118511736150502	0.0115616380852583	0.0107810320747323	0.0109799932418217	0.0107597866248874	0.0106099057470548	0.0121729652691907	0.0114533246991949	0.0157799195931815	0.0110751287678935	0.0130373314902343	0.0115324759500389	0.0114355856524698	0.0121281598884902	0.0115552096777952	0.0140516687750171	0.013566644827542	0.0113384422999307	0.0105692762403557	0.0110188871937376	0.0124115693577768	0.0108092934559754	0.0126199878035849	0.0162362810360244	0.0117105304941131	0.0113253506130939	0.0105848580336792	0.0107219097890943	0.0108793540664423	0.0113523907851004	0.0120782968861793	0.0115653130712737	0.0113328125637109	0.0113007986710158	0.0121345770092082	0.0106731353336928	0.0111551056171682	0.0148196945325271	0.0115359133162147	0.0110872123248483	0.0107883638029554	0.0110130896638537	0.0117981638875947	0.0162731336666582	0.0121165638589129	0.0118762853185668	0.0108272761066601	0.0109629260819468	0.0162075625055025	0.0106968109464676	0.0107395748436181	0.013505372021522	0.0164775782493365	0.0107547320400946	0.0121294129214385	0.0138076775563624	0.0128567151062657
"Metabolism|Biosynthesis of other secondary metabolites"	0.0101554292930176	0.0105022265546367	0.0106216733158556	0.0103188404323857	0.0106822181026317	0.0103410051576416	0.0101936774710701	0.0126932713465488	0.0105980009570926	0.011523098449502	0.0109129863544861	0.0110624652833125	0.0116515758160663	0.0112296879797399	0.0119868383525639	0.0114256986314788	0.0111962287129032	0.0102511017636015	0.0121448472820499	0.0138619970694249	0.0118239088039573	0.01330572044655	0.0125563607456001	0.0117743137182641	0.0111669132772474	0.0121962652998653	0.0130708492062607	0.0115960752228043	0.0108793167330254	0.0123553821645006	0.012310189008016	0.0127927267852226	0.0115125203478369	0.0128066441708509	0.0131233458511982	0.0107447590764554	0.012657471200391	0.0115608353691928	0.0120561767224157	0.0122929702092869	0.0137483761667847	0.0123339107903335	0.0116478890551891	0.013486164266466	0.0126873938796257	0.0112901597853737	0.0109111194813007	0.0124062371383674	0.0127693089205422	0.0154545782475077	0.0128113662392741	0.0126159963050701	0.0127491661604104	0.0121560534998116	0.0119489972495592	0.0124947873232842	0.0119447521203846	0.0126879989922176	0.0119389611144755	0.0128626800660877	0.0123582912642178	0.0121573001151032	0.013106698684745	0.0131349351021938	0.0113661740640083	0.0124563994762782	0.01218266683349	0.0125145479797024	0.0134249761733323	0.0117578131979816	0.013266100506526	0.0107604858943726	0.0117830734407157	0.012849846468229	0.0136163403277469	0.0134382715246717	0.0134752339973333	0.0125463441192073	0.0113263422233189	0.0113171156042235	0.0131492592342104	0.012205456102759	0.0125686249477268	0.0125855151062792	0.0129052241817719	0.0118109555869878	0.0102579026413274	0.0127373352664362	0.0126516029788286	0.0124758143214009	0.0128943583644755	0.0127525420024443	0.0122795580706452	0.0125538724913682	0.0133644548268026	0.0128658445972671	0.0126847260824591	0.0129272548515954	0.0128193253100184	0.0129353380699851	0.0114925045744498	0.0142157659241071	0.0138563605516713	0.0139685442562446	0.0121601164027582	0.013079846194305	0.0101489623725187	0.0123048109891417	0.0134471347192758	0.0120343577887069	0.0125785173156087	0.0102523820495318	0.0122119766104192	0.0124168168505946	0.011333256601071	0.010363582325171	0.0120047999266071	0.0137535344753954	0.0115000810951868	0.0114710330146617
"Genetic Information Processing|Folding, sorting and degradation"	0.00901708963777098	0.00916591249362914	0.00919442159279997	0.00920273449068552	0.0091352619385897	0.0090139655764128	0.00911180484777336	0.0107384161325211	0.00913745153823438	0.00969286700169472	0.00939383909507209	0.00993435126472367	0.00900199212176487	0.0109073982996194	0.00990261552229555	0.00969069417089894	0.00870929433914564	0.00889677461148783	0.0105314932321113	0.0099556074266399	0.00985269662011223	0.0100358182072677	0.0107599632992781	0.009647388644386	0.00991556332860908	0.010474263570783	0.0106627845044755	0.00967783010508212	0.0098593157028104	0.0109258895318628	0.0101459186501084	0.0105532306794268	0.00984309790989349	0.009879155638509	0.0103535741960128	0.00944338656335448	0.0108986183917345	0.00978238868033517	0.0108164497976898	0.0101914031729846	0.0107955160097491	0.0103018814291128	0.00979002617510054	0.0100434545083606	0.0102715359782652	0.00971193750245013	0.00939385496291702	0.0101965471529429	0.0109070701500712	0.0111229203925682	0.0103614458701301	0.0104969341698245	0.0110266130992858	0.0105030419429557	0.0108097663063375	0.0109309891318875	0.0108847722621912	0.0103767457242349	0.0109969970227924	0.0110048538817891	0.0113579249984075	0.0106147075475443	0.0105067245862373	0.0105767586086152	0.0103489073543818	0.0106874441787176	0.0106484720317526	0.0109112597090894	0.0108073536344501	0.0106726779405173	0.0109702208358882	0.00938289554665788	0.0105625175324405	0.00904846272637095	0.0104031840823396	0.010138992388521	0.0108981879513449	0.0104508526305355	0.00987464091910952	0.00874665368277338	0.0103482720445478	0.0111190983266352	0.0107528796171641	0.0108652622802061	0.0107403637034255	0.0102433901424119	0.00931703879796042	0.0100878425920918	0.0110169726971089	0.0109649300146651	0.010772772464483	0.0108496524233497	0.0106394721130873	0.00981017372470798	0.0103476734816581	0.0107574428688915	0.0103581940840511	0.00943705576570153	0.0106345696723039	0.0104098225427971	0.0096967432544349	0.0104797715875085	0.0107216592974402	0.0109423788227059	0.0109425413789441	0.01064548711502	0.0093359880099225	0.0100729637239718	0.0103280373399346	0.0108846078883548	0.01039160289959	0.00930293443288555	0.0109330759845763	0.0110389852611559	0.00998064425206566	0.00926920927237926	0.0111042494633597	0.0101742814280511	0.00965464003274351	0.0102687399297324
"Metabolism|Metabolism of terpenoids and polyketides"	0.0114005440611214	0.0111269128939158	0.0110293051244997	0.011128706853253	0.0110344663719057	0.0110694451743831	0.0111716596669455	0.00943586659814183	0.0104681362922271	0.0104403651258147	0.0108095838716072	0.010234226678699	0.00884400923364098	0.00826197533489134	0.00917375460377565	0.0112883774235098	0.00838892665247353	0.0108399561188473	0.00937180803416223	0.00841218462938443	0.0108635534829741	0.00862146193758611	0.0091061711916605	0.00798785202069453	0.00801405969397039	0.00950344238941991	0.00911989365785281	0.0105652386749836	0.00966984877153006	0.00964621283334773	0.0097675000565057	0.00936067474688695	0.0105801885280403	0.00863724150171352	0.00827028632317394	0.010908350910688	0.00972313587724852	0.0103125106596033	0.00877320713697399	0.00974271337505225	0.00890279200542579	0.008908960907276	0.00895178359386533	0.00899032820725242	0.00936506730043021	0.0103397935211491	0.0110099820063027	0.0100533047120694	0.00895914136848167	0.0082116671377855	0.00866832887632076	0.00833286740190455	0.00974718563522246	0.00964721282137814	0.00892545302922333	0.00945395965008812	0.00906022278086416	0.0100448696109175	0.0091957944446198	0.0101020767445229	0.00836084833782292	0.00916581566520035	0.00988643185729877	0.0086334604930372	0.00873864170373372	0.00908846965420721	0.00914245113623617	0.00971499012567191	0.01001269971364	0.0099346050001587	0.00832778463534144	0.0110125314662957	0.00872822985129838	0.00868816245436696	0.00935126044339178	0.00977651662010273	0.00807319249152441	0.00943641424206632	0.0105642568790824	0.0092795556923269	0.00954842568847151	0.00947734457989084	0.0094625082631055	0.00880053863430558	0.00965837213721704	0.0101170416208995	0.00968670522493111	0.0102821786681844	0.00894676184468978	0.00965393310275446	0.00979769099024948	0.00945124669229378	0.00880640096297187	0.00964701912060401	0.00915383654694596	0.00912815183953208	0.00921121486579144	0.00845369127467956	0.009821867081909	0.00943026588226313	0.0104765247391345	0.00949991244714835	0.00954404757830843	0.00986996047217135	0.00909591617332217	0.00876132917987129	0.00981454321413389	0.00826844212352748	0.0084960353248684	0.00910346609807344	0.00915830733979636	0.00979341966299407	0.00940667449051712	0.00938614226121093	0.00995440978749716	0.0115072828952691	0.00953157880530443	0.00862468176990517	0.00996635631497074	0.00996098063478948
"Cellular Processes|Cell growth and death"	0.00395892043361672	0.00425420723700633	0.00446376648014102	0.00407930136358418	0.00454904759541576	0.00430164963703648	0.00397514672031449	0.00639572075621338	0.00455200675983701	0.00520655895627335	0.00454671209986748	0.00477047612778723	0.00596208998472481	0.0058235788165184	0.00571894731370898	0.00493580453879561	0.00516255131080683	0.00467398825146341	0.00595370293710656	0.00841233086770435	0.0052711412963472	0.00723547279940536	0.00597413579467169	0.00619687965803817	0.00691608473743117	0.00599966731798142	0.00657757664752867	0.00520753885870233	0.00516587328367684	0.00547612016015443	0.00636470769804396	0.00640062714080439	0.00505032249284177	0.00666322766805658	0.00648255839183193	0.00462118431783553	0.00559451644500323	0.00552873439455093	0.00617061405955197	0.00623559692543428	0.00743421652928167	0.00640243424300845	0.00630978800871472	0.00792435661561254	0.00682183974720895	0.0048716055619107	0.00473040325806434	0.00595361427301418	0.00662895694502696	0.0093613896889425	0.00726403465075855	0.00685858896523913	0.00568804690806356	0.00577822441970715	0.00604962589626652	0.00592173790719507	0.00587477965052421	0.00610279522419852	0.00561789144335616	0.00532804427495354	0.0063753782198498	0.00624340686075331	0.00621820949798269	0.00763147635381409	0.00604558531372433	0.00578881189304132	0.00611351966256983	0.00541157528845087	0.00596591459910683	0.00504361563366641	0.00768178241948354	0.00449412997494048	0.00607988551717507	0.00629648043117816	0.00752187657892523	0.00761331003806199	0.00788511105542127	0.00551188728906812	0.00472903317140265	0.00440005134832885	0.00685336319249393	0.00532205710652631	0.00616762576407528	0.00687171612046442	0.00605315305981487	0.00526820079422511	0.00453722449372252	0.00497378965995859	0.0066294129707586	0.00552124320864504	0.00602057806016963	0.00608175397687914	0.00671152983327366	0.00567104022667173	0.00754777704750154	0.00689257659110013	0.00663849905536681	0.00707054630920489	0.00590241678438411	0.00685615734205669	0.00514952744652846	0.00769231717605697	0.00694683337702794	0.00610148804632126	0.00597979647443969	0.0070122218121468	0.00435927173957736	0.00713964707226364	0.00807242866853791	0.0056570912970446	0.00643947543386225	0.00436055984534349	0.00561181655245252	0.00557703100701129	0.00487980412842205	0.00416011260414217	0.00509869601085414	0.00859655431344283	0.00549010276822151	0.00506839886642833
"Cellular Processes|Cell motility"	0.0130566719544562	0.0123751855155495	0.0121942526497622	0.0121545660869433	0.0121950369650278	0.012571034780985	0.0127308039334808	0.00349942747202417	0.010622852898846	0.00989676162065439	0.010326768116922	0.00718737487444973	0.00690325438789019	0.00150028230195062	0.00451047654120842	0.00820068800162821	0.0173805498605468	0.012757965761613	0.00382794361976426	0.0063095604029803	0.00692188822000135	0.00554897144806169	0.00210934851019531	0.00221984874661668	0.00382174358549234	0.00342638773717134	0.00315859612122092	0.0081345047673072	0.00762501093345806	0.00117460094201083	0.00543147745344436	0.00227267287909498	0.00738028006840668	0.0045451832469702	0.00459957673016029	0.0103645113812658	0.00134448194322522	0.00803510018029441	0.00166348264099451	0.00536984732305723	0.00316375858244652	0.0039739871378913	0.00489526767352795	0.00429031141070676	0.00368973864284755	0.00793814230656583	0.0105481992464987	0.0042999498218145	0.00190115573451696	0.00369090343739142	0.00346502420733154	0.00751995429888377	0.00108861407248907	0.0033662999820166	0.00190916946037981	0.00181927617091492	0.00145437044311035	0.00446874486445931	0.00138636285872738	0.00105606861946159	0.00912652791714026	0.00220105217975802	0.00267702260146504	0.00293491764822859	0.00326200208976474	0.00251757379796811	0.00223844841402888	0.00153308296207924	0.00181367712029996	0.00365300809891138	0.00282852725189454	0.010767700206515	0.00240677514310847	0.0123456640684255	0.00299115230867013	0.00332833122272115	0.00425799968453089	0.00434057527408105	0.00781295943721027	0.0149631675154695	0.00307423921272137	0.00085068194642823	0.00190885488130309	0.00406618690709935	0.00165050166226994	0.00510036832535224	0.0111327927430344	0.00768183373895817	0.00161750925259073	0.00116806900043363	0.00172066167429507	0.00169105603370329	0.0024130419590293	0.00733181815844496	0.00306326153823228	0.00228362005612421	0.00324524046295617	0.00710304380200046	0.00194693381008438	0.00302421583485536	0.00977999615222608	0.00242485090579906	0.00211890055372911	0.00254067458926724	0.00148875542202774	0.00420111549267024	0.0111520820874532	0.00535837535715971	0.00417266680194739	0.00144902855155101	0.00269184300560621	0.0111876903993677	0.00133637241475856	0.00131936603906546	0.00683325697248521	0.0113502852010407	0.00111932367207384	0.00480310041109191	0.00850700612320071	0.00548865344043201
