"Taxa"	"hera_1"	"buddy_11"	"hera_11"	"jarjarbinks_11"	"padme_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"jarjarbinks_15"	"buddy_16"	"buddy_17"	"iris_17"	"lambchop_17"	"padme_17"	"buddy_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"lambchop_18"	"franc_19"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"goose_20"	"hera_20"	"iris_20"	"buddy_21"	"jarjarbinks_21"	"franc_22"	"goose_22"	"grogu_22"	"hera_22"	"iris_22"	"iris_23"	"franc_24"	"hera_24"	"jarjarbinks_29"	"jarjarbinks_3"	"jarjarbinks_32"	"grogu_36"	"franc_37"	"goose_37"	"grogu_37"	"hera_37"	"lambchop_37"	"goose_4"	"grogu_41"	"hera_41"	"goose_42"	"grogu_42"	"lambchop_42"	"buddy_44"	"franc_44"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"buddy_45"	"franc_45"	"grogu_45"	"hera_45"	"jarjarbinks_45"	"buddy_46"	"goose_46"	"iris_46"	"lambchop_46"	"franc_47"	"buddy_48"	"franc_48"	"grogu_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"lambchop_48"	"franc_49"	"iris_49"	"jarjarbinks_49"	"padme_5"	"buddy_50"	"franc_50"	"grogu_50"	"jarjarbinks_50"	"lambchop_50"	"franc_51"	"lambchop_51"	"buddy_52"	"goose_52"	"grogu_52"	"jarjarbinks_52"	"franc_53"	"hera_53"	"iris_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"buddy_57"	"goose_58"	"goose_59"	"iris_59"	"padme_6"	"iris_60"	"hera_67"	"franc_68"	"jarjarbinks_68"	"hera_7"	"iris_7"	"padme_7"	"grogu_70"	"franc_9"	"grogu_9"
"k__Bacteria|p__Bacillota|c__Negativicutes"	0.654	0.491555555555556	0.548222222222222	0.364222222222222	0.443333333333333	0.647777777777778	0.370888888888889	0.384444444444444	0.445333333333333	0.0782222222222222	0.508444444444444	0.596888888888889	0.297111111111111	0.00111111111111111	0.276222222222222	0.591111111111111	0.517333333333333	0.438444444444444	0.660444444444444	0.537333333333333	0.106444444444444	0.102222222222222	0.056	0.588666666666667	0.548222222222222	0.678666666666667	0.426222222222222	0.608222222222222	0.498888888888889	0.433777777777778	0.130444444444444	0.402888888888889	0.722444444444444	0.602666666666667	0.46	0.525555555555556	0.534444444444444	0.610666666666667	0.431555555555556	0.0746666666666667	0.481777777777778	0.510222222222222	0.0515555555555556	0.42	0.441111111111111	0.00233333333333333	0.092	0.571333333333333	0.551777777777778	0.180444444444444	0.499333333333333	0.387111111111111	0.244444444444444	0.701333333333333	0.499555555555556	0.0471111111111111	0.574666666666667	0.462222222222222	0.482444444444444	0.606222222222222	0.312	0.155333333333333	0.265111111111111	0.373777777777778	0.455111111111111	0.491111111111111	0.681111111111111	0.237111111111111	0.486888888888889	0.0568888888888889	0.472666666666667	0.577777777777778	0.382	0.705777777777778	0.482	0.694888888888889	0.434444444444444	0.257777777777778	0.333777777777778	0.611555555555556	0.254888888888889	0.653777777777778	0.619111111111111	0.503555555555556	0.722444444444444	0.478444444444444	0.617111111111111	0.161777777777778	0.656	0.577111111111111	0.640888888888889	0.635555555555556	0.342444444444444	0.269555555555556	0.470222222222222	0.116444444444444	0.415555555555556	0.609111111111111	0.572444444444444	0.488888888888889	0.186666666666667	0.305555555555556	0.817111111111111	0.567777777777778	0.465777777777778	0.699555555555556	0.584222222222222	0.110888888888889	0.0713333333333333	0.178	0.562666666666667
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria"	0.0175555555555556	0.223111111111111	0.0931111111111111	0.126444444444444	0.0957777777777778	0.0464444444444444	0.00555555555555556	0.022	0.032	0.00511111111111111	0.0844444444444444	0.00955555555555555	0.686444444444444	0.983111111111111	0.679777777777778	0.01	0.00644444444444444	0.253555555555556	0.290666666666667	0.0868888888888889	0.00488888888888889	0.00377777777777778	0.596888888888889	0.0653333333333333	0.0222222222222222	0.00577777777777778	0.107777777777778	0.102	0.0208888888888889	0.221333333333333	0.800666666666667	0.298	0.00444444444444444	0.00133333333333333	0.0471111111111111	0.008	0.196	0.0302222222222222	0.228777777777778	0.858888888888889	0.024	0.145111111111111	0.894666666666667	0.00688888888888889	0.216222222222222	0.695222222222222	0.857333333333333	0.0588888888888889	0.154	0.634	0.0171111111111111	0.335111111111111	0.146	0.08	0.00711111111111111	0.221333333333333	0.0413333333333333	0.215333333333333	0.0533333333333333	0.205777777777778	0.0122222222222222	0.649777777777778	0.314222222222222	0.0962222222222222	0.0368888888888889	0.0306666666666667	0.0184444444444444	0.626222222222222	0.0244444444444444	0.882222222222222	0.0273333333333333	0.00911111111111111	0.311555555555556	0.0977777777777778	0.0373333333333333	0.00288888888888889	0.0771111111111111	0.506444444444444	0.486888888888889	0.0211111111111111	0.665777777777778	0.0577777777777778	0.042	0.0126666666666667	0.0166666666666667	0.294666666666667	0.105777777777778	0.738666666666667	0.0202222222222222	0.00422222222222222	0.0182222222222222	0.00533333333333333	0.0266666666666667	0.597111111111111	0.0122222222222222	0.786222222222222	0.366666666666667	0.227111111111111	0.156666666666667	0.00733333333333333	0.486666666666667	0.008	0.004	0.172888888888889	0.156	0.0111111111111111	0.00822222222222222	0.550444444444444	0.116	0.750888888888889	0.0411111111111111
"k__Bacteria|p__Bacteroidota|c__Bacteroidia"	0.188444444444444	0.184444444444444	0.086	0.162222222222222	0.0944444444444444	0.140666666666667	0.478222222222222	0.289333333333333	0.154	0.572	0.156222222222222	0.232	0.000444444444444444	0.00288888888888889	0.00533333333333333	0.239555555555556	0.325333333333333	0.184666666666667	0	0.214222222222222	0.636222222222222	0.458222222222222	0.269777777777778	0.143111111111111	0.223333333333333	0.151333333333333	0.185777777777778	0.191777777777778	0.266	0.165333333333333	0.0446666666666667	0.189777777777778	0.183777777777778	0.260444444444444	0.298888888888889	0.302888888888889	0.118	0.114666666666667	0.163777777777778	0.0435555555555556	0.246222222222222	0.186222222222222	0.0233333333333333	0.328444444444444	0.160222222222222	0.000666666666666667	0.0211111111111111	0.193777777777778	0.145777777777778	0.106666666666667	0.386666666666667	0.171111111111111	0.252444444444444	0.0348888888888889	0.298	0.501777777777778	0.286444444444444	0.259555555555556	0.283111111111111	0.078	0.459111111111111	0.0675555555555555	0.341111111111111	0.345333333333333	0.356444444444444	0.378	0.167333333333333	0.0691111111111111	0.312222222222222	0.0324444444444444	0.274666666666667	0.239777777777778	0.146	0.117111111111111	0.241333333333333	0.152888888888889	0.168666666666667	0.171777777777778	0.07	0.223777777777778	0.0244444444444444	0.137777777777778	0.258888888888889	0.309333333333333	0.207333333333333	0.127555555555556	0.166888888888889	0.056	0.142888888888889	0.298666666666667	0.0982222222222222	0.146444444444444	0.567555555555556	0.0551111111111111	0.268666666666667	0.0566666666666667	0.122666666666667	0.0884444444444445	0.136666666666667	0.278444444444444	0.213111111111111	0.497111111111111	0.0331111111111111	0.115555555555556	0.182	0.125555555555556	0.139666666666667	0.178	0.666444444444444	0.0255555555555556	0.268222222222222
"k__Bacteria|p__Bacillota|c__Clostridia"	0.114666666666667	0.0686666666666667	0.177777777777778	0.136	0.123555555555556	0.103777777777778	0.0766666666666667	0.277111111111111	0.340444444444444	0.0113333333333333	0.0602222222222222	0.149777777777778	0.00955555555555555	0.00244444444444444	0.0128888888888889	0.134888888888889	0.113777777777778	0.103777777777778	0.0204444444444444	0.140222222222222	0.0357777777777778	0.0306666666666667	0.00577777777777778	0.167777777777778	0.194	0.123333333333333	0.0393333333333333	0.0853333333333333	0.181333333333333	0.161333333333333	0.0228888888888889	0.0726666666666667	0.0666666666666667	0.123111111111111	0.15	0.126666666666667	0.132666666666667	0.220888888888889	0.143666666666667	0.0202222222222222	0.215777777777778	0.128444444444444	0.0277777777777778	0.206666666666667	0.150222222222222	0.00244444444444444	0.0264444444444444	0.135111111111111	0.117777777777778	0.0693333333333333	0.0322222222222222	0.0728888888888889	0.106666666666667	0.151333333333333	0.133333333333333	0.0133333333333333	0.0566666666666667	0.0373333333333333	0.134444444444444	0.0642222222222222	0.118666666666667	0.117555555555556	0.0473333333333333	0.0966666666666667	0.111111111111111	0.0193333333333333	0.109777777777778	0.0408888888888889	0.142	0.0248888888888889	0.209111111111111	0.143333333333333	0.128222222222222	0.0593333333333333	0.204444444444444	0.122222222222222	0.294444444444444	0.0513333333333333	0.0597777777777778	0.111555555555556	0.0517777777777778	0.115555555555556	0.0335555555555556	0.115111111111111	0.0208888888888889	0.0748888888888889	0.0795555555555556	0.0388888888888889	0.16	0.100666666666667	0.159555555555556	0.178888888888889	0.0217777777777778	0.0613333333333333	0.213777777777778	0.036	0.0615555555555556	0.0368888888888889	0.105777777777778	0.184888888888889	0.0968888888888889	0.160222222222222	0.118666666666667	0.115777777777778	0.137333333333333	0.125333333333333	0.227777777777778	0.127555555555556	0.00555555555555556	0.0377777777777778	0.0895555555555556
"k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria"	0.0157777777777778	0.02	0.00577777777777778	0.0102222222222222	0.00955555555555555	0.0208888888888889	0.016	0.0111111111111111	0.00733333333333333	0.130222222222222	0.0411111111111111	0.008	0.00333333333333333	0	0.0242222222222222	0.0197777777777778	0.0102222222222222	0.0177777777777778	0.0262222222222222	0.0126666666666667	0.187333333333333	0.115555555555556	0.0644444444444444	0.0317777777777778	0.01	0.0151111111111111	0.0228888888888889	0.0126666666666667	0.0277777777777778	0.016	0.00111111111111111	0.0342222222222222	0.00666666666666667	0.00666666666666667	0.0366666666666667	0.0117777777777778	0.0162222222222222	0.0217777777777778	0.0245555555555556	0.00244444444444444	0.0124444444444444	0.0248888888888889	0.00244444444444444	0.0173333333333333	0.0282222222222222	0.00544444444444444	0.00311111111111111	0.0215555555555556	0.0295555555555556	0.00777777777777778	0.024	0.00644444444444444	0.0902222222222222	0.0108888888888889	0.0233333333333333	0.151333333333333	0.0113333333333333	0.0242222222222222	0.0402222222222222	0.008	0.0153333333333333	0.00511111111111111	0.0188888888888889	0.06	0.0204444444444444	0.0468888888888889	0.018	0.0184444444444444	0.0282222222222222	0.00311111111111111	0.0122222222222222	0.0166666666666667	0.0293333333333333	0.0184444444444444	0.0308888888888889	0.0191111111111111	0.0231111111111111	0.00777777777777778	0.0106666666666667	0.0268888888888889	0.002	0.032	0.0257777777777778	0.034	0.0195555555555556	0.00911111111111111	0.0266666666666667	0.004	0.0168888888888889	0.0171111111111111	0.00955555555555555	0.0195555555555556	0.0262222222222222	0.0111111111111111	0.0295555555555556	0.00155555555555556	0.0173333333333333	0.03	0.0253333333333333	0.0304444444444444	0.00933333333333333	0.0226666666666667	0.00377777777777778	0.0253333333333333	0.0284444444444444	0.0306666666666667	0.0218888888888889	0.0102222222222222	0.103111111111111	0.00733333333333333	0.0151111111111111
"k__Bacteria|p__Fusobacteriota|c__Fusobacteriia"	0.00644444444444444	0.00733333333333333	0.0833333333333333	0.197333333333333	0.226666666666667	0.0371111111111111	0.048	0.00333333333333333	0.00666666666666667	0	0.145333333333333	0.00266666666666667	0	0.000222222222222222	0.000444444444444444	0	0.00577777777777778	0.000888888888888889	0	0.00466666666666667	0.00355555555555556	0.0133333333333333	0	0.000444444444444444	0	0.024	0.204444444444444	0	0.00266666666666667	0.00155555555555556	0	0.000222222222222222	0.0131111111111111	0.00377777777777778	0.00444444444444444	0.002	0	0	0	0	0.00622222222222222	0.00288888888888889	0	0.00688888888888889	0.000666666666666667	0.000777777777777778	0	0.0135555555555556	0	0	0.0371111111111111	0.0153333333333333	0.109111111111111	0.000222222222222222	0.0284444444444444	0	0.0235555555555556	0	0.000444444444444444	0	0.0155555555555556	0.00133333333333333	0.00377777777777778	0.0142222222222222	0.018	0.0288888888888889	0.000888888888888889	0.00755555555555556	0	0	0.000666666666666667	0.0117777777777778	0.00155555555555556	0.000222222222222222	0	0.004	0.000222222222222222	0.00133333333333333	0.00911111111111111	0	0	0	0.00555555555555556	0.00133333333333333	0.00288888888888889	0.00422222222222222	0	0	0	0	0.00933333333333333	0.0117777777777778	0.00555555555555556	0.00244444444444444	0.000444444444444444	0	0.00866666666666667	0.000222222222222222	0.00177777777777778	0.00488888888888889	0.00488888888888889	0.00266666666666667	0.000666666666666667	0.000888888888888889	0.0135555555555556	0.00644444444444444	0.0175555555555556	0.02	0	0	0.018
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia"	0.00311111111111111	0.00422222222222222	0.00577777777777778	0.00177777777777778	0.00133333333333333	0.00288888888888889	0.00244444444444444	0.0115555555555556	0.00933333333333333	0.0133333333333333	0.00311111111111111	0.000666666666666667	0.000222222222222222	0.000222222222222222	0.000222222222222222	0.00466666666666667	0.0202222222222222	0.000666666666666667	0.000666666666666667	0.00355555555555556	0.00511111111111111	0.111111111111111	0.00133333333333333	0.002	0.00222222222222222	0.00155555555555556	0.0126666666666667	0	0.00222222222222222	0	0.000222222222222222	0.00155555555555556	0.00288888888888889	0.002	0.00244444444444444	0.0222222222222222	0.00266666666666667	0.00177777777777778	0.00722222222222222	0.000222222222222222	0.0133333333333333	0.00222222222222222	0.000222222222222222	0.0135555555555556	0.00333333333333333	0	0	0.00488888888888889	0.00111111111111111	0.00177777777777778	0.00333333333333333	0.0117777777777778	0.016	0.0206666666666667	0.00666666666666667	0.00444444444444444	0.00466666666666667	0.000444444444444444	0.00555555555555556	0.036	0.0664444444444444	0.00222222222222222	0.00955555555555555	0.0137777777777778	0.00133333333333333	0.00111111111111111	0.00444444444444444	0.000222222222222222	0.00533333333333333	0.000444444444444444	0.00311111111111111	0.00155555555555556	0.00133333333333333	0.00133333333333333	0.00244444444444444	0.00333333333333333	0.00177777777777778	0.000666666666666667	0.0242222222222222	0.00111111111111111	0.000444444444444444	0.002	0.00177777777777778	0.0208888888888889	0.00311111111111111	0.00977777777777778	0.00288888888888889	0.000666666666666667	0.00355555555555556	0.002	0.0622222222222222	0.00155555555555556	0.00822222222222222	0.00244444444444444	0.00444444444444444	0.00311111111111111	0.00688888888888889	0.00266666666666667	0.000888888888888889	0.00422222222222222	0.000666666666666667	0.00266666666666667	0.0224444444444444	0.00155555555555556	0.0166666666666667	0.000888888888888889	0.000333333333333333	0.000444444444444444	0.00177777777777778	0	0.00488888888888889
"k__Bacteria|p__Actinomycetota|c__Actinomycetes"	0	0	0	0	0	0.000444444444444444	0	0.000222222222222222	0	0.189777777777778	0.000222222222222222	0	0	0	0	0	0.000222222222222222	0.000222222222222222	0.000222222222222222	0	0.0204444444444444	0.158222222222222	0.00577777777777778	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0.000222222222222222	0	0.105888888888889	0	0.000222222222222222	0	0	0	0	0.000222222222222222	0.000222222222222222	0.000222222222222222	0.0602222222222222	0	0	0	0.000222222222222222	0.000222222222222222	0.000222222222222222	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0.000222222222222222	0.000222222222222222	0.000222222222222222	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0.000222222222222222	0.000222222222222222	0	0	0	0	0.000222222222222222	0	0.0357777777777778	0	0
"k__Bacteria|p__Bacillota|c__Bacilli"	0	0.000666666666666667	0	0.00111111111111111	0.00533333333333333	0	0	0.000888888888888889	0.00155555555555556	0	0.000888888888888889	0	0.00266666666666667	0.01	0.000888888888888889	0	0	0	0.00133333333333333	0	0.000222222222222222	0	0	0.000666666666666667	0	0	0.000888888888888889	0	0	0.000444444444444444	0	0.000666666666666667	0	0	0	0.000888888888888889	0	0	0.000222222222222222	0	0	0	0	0	0	0.187111111111111	0	0.000666666666666667	0	0	0.000222222222222222	0.000222222222222222	0.0344444444444444	0.000444444444444444	0	0	0.00133333333333333	0.000888888888888889	0	0.00155555555555556	0.000444444444444444	0.000222222222222222	0	0	0	0.00355555555555556	0	0.000444444444444444	0	0	0.000222222222222222	0	0	0	0.00133333333333333	0	0	0.00288888888888889	0.00555555555555556	0.00177777777777778	0.000444444444444444	0.00111111111111111	0.0126666666666667	0.000666666666666667	0.00644444444444444	0.00111111111111111	0.00111111111111111	0	0.000222222222222222	0.000222222222222222	0.002	0	0.00133333333333333	0.000666666666666667	0.000444444444444444	0	0.000666666666666667	0.00555555555555556	0.000444444444444444	0.000444444444444444	0.00111111111111111	0	0.000222222222222222	0	0.000222222222222222	0.000444444444444444	0.000111111111111111	0.00244444444444444	0	0.000444444444444444	0
"k__Bacteria|p__Mycoplasmatota|c__Mollicutes"	0	0	0	0.000666666666666667	0	0	0.002	0	0.00333333333333333	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0.00688888888888889	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00288888888888889	0.000444444444444444	0	0	0	0	0	0.000666666666666667	0	0	0.000666666666666667	0	0	0	0.000666666666666667	0	0	0	0	0	0	0.000444444444444444	0	0	0	0.002	0	0	0	0.00244444444444444	0	0	0	0	0	0	0	0.000888888888888889	0	0	0.000222222222222222	0	0	0	0	0.000444444444444444	0	0.000888888888888889	0	0.000222222222222222	0	0	0	0	0	0	0.000222222222222222
