"","Shannon","Simpson","InvSimpson","Pielou","Coverage"
"ginger_29",1.38239565973089,0.708282226788576,3.4279707711715,0.538956317289248,1
"henry_29",2.01295384161003,0.830982419221495,5.91654427541761,0.671940499950606,1
"joans_29",1.23176185284764,0.682932253863108,3.15390011183369,0.534947375710657,1
"ginger_36",1.8624796002429,0.794832284898277,4.87406120160863,0.593998735759422,1
"grogu_36",1.14668175953854,0.671830251793773,3.04720348376409,0.551437362654693,1
"henry_36",1.54318666426517,0.735190289795203,3.77629656868182,0.584749200764861,1
"joans_36",1.26754629905981,0.690434869150617,3.23033798172361,0.528607864337866,1
"franc_37",1.47545277477456,0.723477208944997,3.61633844423729,0.559083259850845,1
"grogu_37",1.14617547222578,0.671698927183964,3.0459845635666,0.477992298174133,1
"ginger_41",2.10573927022381,0.850641939128198,6.6953199188782,0.728535789374213,1
"grogu_41",1.12868781929413,0.669607109319909,3.02669950900447,0.51368796386871,1
"joans_41",1.87621199421481,0.798556100013275,4.9641612382698,0.710940218372723,1
"marshmallow_41",1.75658335793311,0.80084221249124,5.02114435246985,0.706901145796753,1
"ginger_42",2.20331380529857,0.872393146275101,7.83656967325477,0.735484216913904,1
"grogu_42",1.24668936858183,0.684400115491657,3.16856896686717,0.501704709385438,1
"henry_42",1.64609700770968,0.751086605359952,4.01746158114992,0.581000019346589,1
"ivy_42",1.78311616617058,0.79011535119575,4.76452187283434,0.743617198965349,1
"ophelia_57",1.93573360847603,0.823040905931077,5.65102350496051,0.714807136030258,1
"wolverine_57",2.02233311232209,0.858410595759882,7.06267538426902,0.766308897358027,1
"goose_58",1.91890453624977,0.79940046405433,4.98505639749256,0.640546070551652,1
"wolverine_58",1.97960755954462,0.844973867472031,6.45052536429358,0.771792064348507,0.995384899390807
"goose_59",1.49099381314296,0.721739002223935,3.59374834415265,0.497705962013126,1
"hamlet_59",1.8791380928155,0.805044782221288,5.12938310343185,0.650137162350105,1
"iris_59",1.56484122654041,0.744602455925521,3.91546443261169,0.629738435717059,1
"ophelia_59",2.18944635147439,0.873818539279603,7.92509449716929,0.730855147104631,1
"iris_60",1.85284152080523,0.807580746721848,5.19698514033025,0.684197626783692,1
"wolverine_60",1.92483978025074,0.807558466930579,5.19638346281135,0.642527303672301,1
"hamlet_67",1.91942974912869,0.827791290644764,5.80690723334542,0.727316427570187,1
"hera_67",1.31132582320618,0.696337206371764,3.29312652383836,0.569501568995683,1
"jarjarbinks_68",1.86778159129708,0.795402124231162,4.88763627795352,0.623480812282746,1
