"","jarjarbinks_15","kubo_15","iris_17","kubo_17","lambchop_17","wolverine_17","hamlet_18","hera_18","iris_18","jarjarbinks_18","kubo_18","lambchop_18","wolverine_18","ophelia_19","wolverine_19","goose_20","hamlet_20","hera_20","iris_20","korra_20","ophelia_20","hamlet_21","jarjarbinks_21","korra_21","kubo_21","goose_22","hamlet_22","hera_22","iris_22","kubo_22","hamlet_23","iris_23","korra_23","hera_24","kubo_24","ophelia_24","wolverine_24","kubo_25","buddy_44","franc_44","ginger_44","ivy_44","joans_44","marshmallow_44","buddy_45","franc_45","grogu_45","henry_45","ivy_45","joans_45","marshmallow_45","buddy_46","charles_46","ivy_46","joans_46","marshmallow_46","franc_47","ginger_47","ivy_47","marshmallow_47","buddy_48","charles_48","franc_48","grogu_48","ivy_48","joans_48","marshmallow_48","charles_49","franc_49","ginger_49","henry_49","ivy_49","joans_49","marshmallow_49","buddy_50","charles_50","franc_50","ginger_50","grogu_50","ivy_50","joans_50","charles_51","franc_51","joans_51","buddy_52","charles_52","ginger_52","grogu_52","marshmallow_52","franc_53","marshmallow_53","charles_55","ginger_55","ivy_55","buddy_56","franc_56","grogu_56","joans_56"
"jarjarbinks_15",0,0.0151492845432199,0.0156130364895027,0.0133142981667589,0.0248914820641031,0.0279168416013251,0.0174895432786112,0.0272576508815478,0.0121271708091127,0.0264206270454694,0.0192180675771934,0.0279989410512424,0.0199778214236534,0.0219680667164256,0.0208844587409038,0.0360617428938607,0.0211280651697683,0.0173888102249279,0.0217107000034376,0.0212533504197535,0.0215592849155701,0.0204290590234595,0.0357794515176228,0.0228160899882631,0.0171264242674126,0.0233564817575576,0.0244033949798618,0.0146973455259562,0.0325594870092998,0.0220151272097573,0.0229839808229091,0.0289267263192229,0.0227562605483725,0.026804953670616,0.0231499955221427,0.0159006671175702,0.0181504042592282,0.0222505263013208,0.0241015176014406,0.0196753730072082,0.0398267771999329,0.0294630610442471,0.0337403763222074,0.0372693784128884,0.0360063967732664,0.0278815095992656,0.037588952579385,0.0407825334005507,0.0261124760054104,0.0308270513900577,0.0294956349604533,0.0294777638037281,0.0255613886227347,0.0304655633068646,0.031232631867249,0.0372561744075349,0.0367563904075007,0.0347596402045136,0.0322089251727526,0.0237535700566107,0.0281845178248176,0.0138546405540163,0.0287019488904954,0.025932626310218,0.0274821807904583,0.0259111945213716,0.0259435007553592,0.0222529726233412,0.0267328498737509,0.0408634080229505,0.0346201469287995,0.0300206589592642,0.0352008952943759,0.0286020333706305,0.0233007528545096,0.0285612431838131,0.0372541445160871,0.0385324249520039,0.0358553265168988,0.0359601781120419,0.0301156267932478,0.0176807921853905,0.0278211399870091,0.0318966304825895,0.0262916676591383,0.00699063727334834,0.0333988582847898,0.0273207313348622,0.0228080858491241,0.0349705966782253,0.035602800883038,0.0338307073753416,0.0366081336850543,0.0244108011898715,0.0241793783960536,0.0142568497470075,0.0218256277463781,0.0357060579730186
"kubo_15",0.0151492845432199,0,0.0103520529827463,0.00596336096584209,0.013607388815115,0.0194569882936228,0.0115502204217195,0.0182965588408583,0.0143431976028689,0.015727415884434,0.0102087987074264,0.0148790164305496,0.0162061326967477,0.0133648117657178,0.0156507355348922,0.0269433796131209,0.0115279523423048,0.0100140604968061,0.0135623623195416,0.00850892027816116,0.0120961130693263,0.00790103089714851,0.0262077375267183,0.00984552217687353,0.00710259499630218,0.0105224135028085,0.0146870158762376,0.0152441840926171,0.0235161685686488,0.010165342934831,0.0118479393804441,0.020844051555886,0.0102576377141472,0.0177119175822269,0.00910536089500521,0.0122540486911604,0.0144296285299036,0.0141472914824035,0.0155846846697767,0.0114363794029063,0.0298366974515942,0.0185894916468189,0.022946371821422,0.0266126960263123,0.025280586315575,0.0172655944303317,0.0266617844694898,0.0312152248634407,0.0179162634143318,0.0204840732228879,0.0199895450062701,0.0206668353765302,0.0161038714899299,0.0198884262547127,0.0207771068783637,0.0269550829277112,0.0276370847140244,0.0229603831389433,0.0242325902971618,0.0115651564583822,0.0175663946581145,0.0117501666231937,0.0207898384446053,0.0189915869785025,0.0210871001782098,0.0146935494317526,0.0128065435118222,0.0133793211172496,0.0186282807838627,0.0302861579852618,0.0245891866025941,0.019952455771705,0.0250421998256645,0.0166450413998753,0.0120838203385464,0.0188835756978507,0.026896328007566,0.0283440752219039,0.0261028187017754,0.0258259578304537,0.019599838768188,0.0116279874392216,0.0194221422132255,0.0218416817997082,0.0169239394513169,0.0125895899944968,0.0239682143974434,0.0180985278625454,0.00965388500249083,0.0268906156799088,0.0269787888229781,0.0249707973836775,0.0259574571403655,0.0182467775110971,0.0123890094766256,0.0106101297011779,0.0149057435806277,0.0248362918983769
"iris_17",0.0156130364895027,0.0103520529827463,0,0.00798562522743254,0.0211209710452469,0.0143082669830343,0.0068855244753926,0.0142115009204345,0.00864168217134395,0.0137895440358122,0.00856368883929492,0.0175573679856586,0.00924679069733343,0.00927561047723428,0.0101852690807824,0.0230884066459984,0.0184535809643893,0.0050954476057385,0.00807620033438555,0.016085434789845,0.0189122144921968,0.0116107771429801,0.0229027244395,0.0155166130546477,0.00735303581200496,0.0151160576322029,0.0218301360445924,0.0173376186893595,0.0187736714876745,0.0105517518327391,0.0100622238064717,0.0157788430343772,0.0173433258291845,0.0130536439264464,0.0139939736003469,0.00819326109870058,0.00851788491167393,0.0100630481466022,0.0109180287075873,0.0101858730134667,0.0265362436558294,0.0167581250509297,0.0214375762210741,0.0239497208384825,0.0233316474766769,0.0144101201260644,0.024996410994101,0.0277411967475129,0.015119849718053,0.0180725790474165,0.0158918274555957,0.0166480749563747,0.0148769810445493,0.0178067488430393,0.0185282794108966,0.0242580446792417,0.02330593337554,0.0220841552151382,0.0200725046766454,0.0179631919299287,0.0162985376864563,0.0159337690667527,0.0152787515554843,0.0129905679042821,0.0164291894435521,0.0135117250101577,0.0157345927554002,0.0200496957711173,0.0132650627531959,0.0279959220294532,0.0212897523466331,0.0171678196584346,0.0217739552103995,0.0163165039866013,0.0187791586139596,0.0168410270361727,0.0238851292412436,0.0255153547085459,0.0224503712200546,0.0225511407236745,0.0172764509293705,0.00768606199936292,0.0143099559349486,0.0184326138550312,0.0128987688668275,0.0113630385465132,0.0203649800584958,0.0135782591476784,0.0143162431337787,0.0216933312217958,0.0220933467308493,0.0200678155133174,0.0237234149137215,0.0120117399294561,0.0193471196985498,0.00623168739413483,0.00974392045910366,0.0232012735967369
"kubo_17",0.0133142981667589,0.00596336096584209,0.00798562522743254,0,0.0183495128585903,0.0177050480798261,0.00768996652945554,0.0159946767364827,0.0117109465930696,0.0143468106488937,0.00681246327416395,0.0166204641697254,0.0131406235087425,0.0104107885914803,0.0146373058424717,0.0251427863015589,0.0160174454131742,0.00700180163730529,0.0114647664667912,0.0131904077489958,0.0164221646840431,0.00973753903135288,0.0249165406193139,0.0134461210940379,0.00628468174485006,0.0134709254795351,0.0192818827397858,0.012893460238708,0.0221447009893344,0.00968140765835056,0.0114709408479709,0.0187615079407417,0.0146209510500616,0.0156958184490037,0.0112917441269726,0.00888205471715952,0.0113342561762155,0.0116626192888163,0.0141531595976142,0.0125480175686706,0.0282649210047294,0.0169436483567161,0.0211313187778754,0.0252197977381528,0.02355025452643,0.016426176124997,0.0250631255140074,0.0295942985254123,0.0172685906979394,0.0184388802744887,0.0181117698516711,0.019211261446882,0.0132933687145655,0.0181001927353877,0.0187871020361519,0.0253462937121496,0.0260078514672928,0.0222837843742301,0.0237012696353564,0.0158476024938757,0.0156809268452556,0.0144196493582454,0.0189934232930089,0.0170211361881122,0.0203728221946216,0.0138408581495771,0.0145803439125227,0.0167656769943892,0.0163284501804964,0.0286904061173495,0.0229050311444206,0.0195858546651313,0.0233470873950809,0.01633989317373,0.0165050152845612,0.0184974394682605,0.0254587493057492,0.0266504702373226,0.0244005427755118,0.0241315740810493,0.01777909407332,0.00996057691509593,0.0177024389061749,0.0201820625759914,0.0146644982101963,0.0112583231473828,0.0219646571592589,0.0160827380718467,0.0129654435856518,0.0255798286975673,0.025513469011208,0.023544690478296,0.0242473281980481,0.016609366693399,0.0167680103350693,0.00749471518121915,0.0135105959823611,0.0231545226974204
"lambchop_17",0.0248914820641031,0.013607388815115,0.0211209710452469,0.0183495128585903,0,0.026445923359618,0.0214758242267799,0.0251014707545019,0.0246108251243494,0.0216065454600813,0.0214827942543426,0.0139755477503035,0.0245808522494904,0.0224604287329241,0.02449301832316,0.030804906486791,0.00567535213058677,0.020429483981813,0.022544391011102,0.00569335835050105,0.00577941075943041,0.0121271825637784,0.0290756045432069,0.00739179966347641,0.0165147819464056,0.009012567439628,0.00449406526440273,0.0264973662316752,0.028834607511774,0.0173537288800257,0.0200581526686213,0.0263091876012925,0.00447301602418141,0.0247500578015529,0.0121481493800115,0.0237064142654936,0.0244645990411437,0.0236934055681099,0.0241383335528352,0.0193800346500807,0.0336131906054116,0.0244505070373566,0.0292188707542534,0.0309908377062875,0.0307041441457807,0.0220309575269255,0.0315764167041123,0.0344680007112699,0.0225912132809129,0.0271441791383308,0.0258486120304991,0.0279507371256689,0.0251788069975575,0.0262316829186929,0.0273156867292219,0.0310087202347576,0.0315471783544131,0.0259348184037055,0.0303403527005746,0.00450056940567632,0.0255204337418289,0.0171973224097642,0.0273915411297856,0.0259136391227845,0.0284718190570886,0.0206603432827973,0.0130080795881262,0.0113649523442452,0.0257259760490401,0.0343147327623468,0.0295523050485078,0.0257616560756252,0.029897725884229,0.0199750847906205,0.00484352088383909,0.0206715562038226,0.0320796269629983,0.0324946226925709,0.0306010281835221,0.0306615040627468,0.0268658813808999,0.0189445557251689,0.0263995839514157,0.028238341757098,0.0245660794204881,0.0233766819919615,0.0289045260323965,0.0251636415476621,0.00954068187153883,0.0316247057170844,0.0314999016956897,0.029243773129529,0.0312795282556937,0.0258491692023213,0.00434584072553238,0.0228889738355059,0.0242759121332749,0.0302311637621262
"wolverine_17",0.0279168416013251,0.0194569882936228,0.0143082669830343,0.0177050480798261,0.026445923359618,0,0.0141372863441318,0.00811424040147951,0.0177686903512225,0.0086295037750188,0.0132986958165747,0.0165799428498575,0.010536318960415,0.0100605346923123,0.0109721512991289,0.0155114575325845,0.0249351759971692,0.0127669516365527,0.00763653605548409,0.0218418719901984,0.0249302244003571,0.0158344721130025,0.0141754831859954,0.0194429291175947,0.0130837106431061,0.018601227396227,0.0273988869226484,0.0281668287498123,0.00613269735479734,0.010768424036205,0.00988750445518356,0.0104550100494837,0.0223995854168678,0.00609790819481455,0.0164215766385545,0.0131703840359341,0.0106552799102176,0.0069241491282853,0.00515349673896429,0.0142706162598817,0.0155524156317229,0.0111572323657921,0.0142189880157829,0.0127019807034486,0.0143724691811471,0.00673851220394344,0.016208428311275,0.0177577801736486,0.0102098666393843,0.0106743549974245,0.00887831484218947,0.0049934850763191,0.0128709298697633,0.0132149574979123,0.0116241134474082,0.015492093754054,0.0126896851909507,0.0138147969786989,0.0094336473696272,0.0221455044005686,0.0122183895712521,0.0278046239494678,0.00228856320779533,0.00431907548453074,0.0105700721245459,0.0133559498452967,0.0157798523324607,0.0280646851037389,0.00433499816118414,0.0182520402414822,0.0103499540060458,0.00653523036543787,0.0117184741179306,0.0119047820551197,0.0235488486138056,0.014170422412484,0.0113327577612302,0.0158294927695488,0.0118695608846113,0.0118724103935599,0.00911322105530465,0.0139875750505106,0.0014953009242304,0.00666368995764547,0.00636984492711946,0.0248512712591212,0.0121682871668185,0.00461476458660592,0.0173154292059236,0.00868521354304949,0.00884654202551136,0.0101743790629822,0.0139786565990522,0.00639517697314982,0.0237482919063101,0.0152059617254971,0.00924149015777921,0.0156003845508661
"hamlet_18",0.0174895432786112,0.0115502204217195,0.0068855244753926,0.00768996652945554,0.0214758242267799,0.0141372863441318,0,0.0105931134650162,0.012477770151897,0.0106277692107717,0.00739370054223353,0.0153317410879349,0.00844098168159342,0.00548574687303502,0.0143189069825691,0.0190406947295299,0.0194498935413245,0.00347004089855984,0.00769313934540697,0.0167796347835378,0.0196991380267649,0.0105185021653468,0.019301106708761,0.0151591146321404,0.0079362017601228,0.0141303889072525,0.0224671015008472,0.0176966537930586,0.0177295757618053,0.00921910223528511,0.00922911746841542,0.0123169022459414,0.0173940130779977,0.0106909754568027,0.0126402878699835,0.010315271618663,0.0103563018563279,0.0101351027835886,0.0119749200013894,0.0136987210298061,0.0232079264795615,0.0130595006350111,0.0181133492213504,0.021137189546216,0.0199155297477237,0.0126036657846723,0.0214260703609532,0.0239855918018705,0.015327752441006,0.0147005899003182,0.0126095212657679,0.0172472636099969,0.0115208935185073,0.0139615101541751,0.0150305568378128,0.0203100057553427,0.0203453660539136,0.0187154977783319,0.0217980101219117,0.0182407683738018,0.0133311343454606,0.0194988871433278,0.0152471077211038,0.0131326276888096,0.0194736071085901,0.00997042438203185,0.013823209512011,0.020249945449133,0.0115230941930951,0.0242228362490866,0.0183277204367376,0.0179646839337298,0.018554112482185,0.0131225513181178,0.0192616681264253,0.0138044560486864,0.0220190839271264,0.0217225033102347,0.0192698710906805,0.0194795973798475,0.0151972777173688,0.00643057545132787,0.0144255002029263,0.0168119833092455,0.0104763291672955,0.0148842314847543,0.016403845501647,0.0116598153748219,0.0145561526043352,0.0217110406521991,0.0208208791844976,0.0177352995301024,0.0205371861136541,0.0134060360854934,0.0194530076896605,0.00963484616887945,0.0131316120591039,0.0195270292265853
"hera_18",0.0272576508815478,0.0182965588408583,0.0142115009204345,0.0159946767364827,0.0251014707545019,0.00811424040147951,0.0105931134650162,0,0.0194772662496278,0.00417648785111275,0.0116050475392478,0.0133396143896106,0.0107153373412046,0.00607991639370114,0.0159805793891544,0.0102266263821475,0.0241807442762558,0.0105316584022005,0.00764849304889817,0.0208623036720411,0.024150254322306,0.0137129947568986,0.0100268477447537,0.0178154411143876,0.0127854847460589,0.0163038813986042,0.0264282020777091,0.0263645144876292,0.00899668791342544,0.0093789482585963,0.00837148904260735,0.00544446217262988,0.0208872886112497,0.00254698612197631,0.0140526365297514,0.0150242770872632,0.0133879319500065,0.00919688684200384,0.00962793117032294,0.0166659599044121,0.0128040065621574,0.00538711486682529,0.0104161313674226,0.0108704045906363,0.0108024382087551,0.00556408049176564,0.0123966889199143,0.0140551631395515,0.0130147946369065,0.00634143795499227,0.00285975689154808,0.0116167268499668,0.00901249905456015,0.0070533741261268,0.00688557433609528,0.0105954989626319,0.010394730069403,0.00976405528533563,0.016749128603442,0.0210964064921903,0.00834671449582227,0.0277060809167394,0.00917192902743421,0.00939542638441775,0.0175196606086862,0.00750898238725543,0.0129633180507559,0.0257861674072263,0.00477163436707564,0.0144238867920628,0.00788207435257513,0.01240815846663,0.00828064626370114,0.0073372682959046,0.0226302828313549,0.010071564245824,0.012250701856171,0.0117022911092892,0.00884895739297125,0.00909994746625406,0.00803007184987783,0.0120026772691858,0.00873887968857599,0.00796590958429551,0.00354545471017081,0.0245516480880796,0.0066498379654679,0.00380955016283927,0.0165062267850587,0.0141085567396218,0.0117219135864597,0.00858159513765507,0.01106421069954,0.011436728981528,0.0224719877297544,0.0161839732569039,0.014056987930715,0.0110988815407304
"iris_18",0.0121271708091127,0.0143431976028689,0.00864168217134395,0.0117109465930696,0.0246108251243494,0.0177686903512225,0.012477770151897,0.0194772662496278,0,0.0192682747018165,0.0144106278460993,0.0232776155723817,0.0103231009458959,0.0153610834691282,0.0100017257297451,0.0284731068505406,0.0208113589601022,0.0114766202703812,0.0130078872942426,0.0199290751555098,0.0210771872255374,0.0165681223750798,0.0277473797501395,0.0200088809661239,0.0113161306581914,0.0201476022957891,0.0243451726827693,0.0196090102239161,0.022512474987161,0.0158827254374997,0.016156832010047,0.0208067341872251,0.0213677519137675,0.0183283474773278,0.0196269632500963,0.00780768826495365,0.00780759656311346,0.0135894353642739,0.0144919526261799,0.0124576598968211,0.0314241968687733,0.0229240054790071,0.0273456060398553,0.0289818723719839,0.0289495580559192,0.0195072169198046,0.0307634387674377,0.0326524017564973,0.0172115874415174,0.0237994786481852,0.0215611046733963,0.0195445345581171,0.0203311451794862,0.0244241147559611,0.0244670291669675,0.0299300896161967,0.0277775417786133,0.0278383486806931,0.0214780882777826,0.0216435557011414,0.0222838384042503,0.0172293334060232,0.0181250972742055,0.0152343939009616,0.0169382204022769,0.0206458963447456,0.0212891381837332,0.024066199190174,0.0173299374344211,0.0335262835207939,0.0261783290821392,0.0204948141251358,0.0270898823830341,0.0222841786262081,0.0218476806297072,0.0219215208271592,0.028323479902981,0.0308941302805141,0.0273686575027491,0.0276728957417711,0.0226169350763616,0.0113366149142051,0.0175628390783156,0.0230616676987795,0.0181785135184061,0.0106388711007869,0.0257123944663471,0.0184793409310475,0.0187805607487181,0.0239640985492495,0.0252256301247333,0.0245655926267587,0.0291592574019481,0.0135567782315021,0.0228417893040924,0.00800606645591902,0.0120774161720407,0.0292482191463729
"jarjarbinks_18",0.0264206270454694,0.015727415884434,0.0137895440358122,0.0143468106488937,0.0216065454600813,0.0086295037750188,0.0106277692107717,0.00417648785111275,0.0192682747018165,0,0.0103478449180655,0.00989960285725109,0.0116506438491606,0.00618456715008164,0.0154087936035388,0.0123725723403762,0.0209782200662526,0.0100262373595902,0.00753812069081149,0.0174003770168754,0.0209175413044082,0.0105781664813801,0.01139746407399,0.0143440962828139,0.0105198159955188,0.0129641893780281,0.0230540663864438,0.0253678503342756,0.0101127152330505,0.00609381474777271,0.00663637139331288,0.00802957085308991,0.0174026561495782,0.00448807774488873,0.010331768536453,0.0143703319163022,0.013235437606663,0.00850181635945407,0.00919545019062893,0.0149775733638277,0.0142922315867916,0.0047592057332572,0.0104341350926199,0.0114910841604836,0.011262148908549,0.00389695346110868,0.0127815326286619,0.0158454695285128,0.0118075156824556,0.00675684084783845,0.00538516850958909,0.011347472456024,0.00836434411324224,0.00748944651856769,0.00729618907398868,0.0119115895356637,0.0124143002343205,0.0087337263173833,0.0166421050694732,0.017589110750365,0.00763845194369845,0.0256408593870045,0.00993580767273396,0.0100893400742428,0.01722896367924,0.00620017583934399,0.00934520755742864,0.0229470214744221,0.00637906032511962,0.0154447111393797,0.00912007456229907,0.0113161102147,0.00965888494849358,0.0042901478773934,0.0192080801289945,0.00927258964586402,0.012723051537906,0.0130794955656993,0.0105480556849774,0.010417486829175,0.00758887961571917,0.011346829962554,0.00903583184980032,0.00830426472028493,0.00414583182399318,0.0238121458325216,0.00878361448684827,0.00491520267657445,0.012973782371467,0.0149431074703412,0.0131186875446513,0.0107167271555713,0.0116382223461234,0.0119653551154908,0.0189422056659855,0.0155276374439404,0.013416302490398,0.011462982590438
