"Taxa"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ophelia_43"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"goose_46"	"hamlet_46"	"iris_46"	"lambchop_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"lambchop_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"lambchop_51"	"goose_52"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"lambchop_55"	"ophelia_55"
"k__Bacteria|p__Bacillota"	0.0895555555555556	0.569555555555556	0.512444444444444	0.0135555555555556	0.290222222222222	0.701333333333333	0.409777777777778	0.677333333333333	0.676222222222222	0.691333333333333	0.466888888888889	0.582666666666667	0.68	0.153333333333333	0.597111111111111	0.622666666666667	0.611777777777778	0.609777777777778	0.676444444444444	0.618	0.727666666666667	0.338888888888889	0.402	0.694444444444444	0.853333333333333	0.633111111111111	0.0602222222222222	0.632666666666667	0.363111111111111	0.430666666666667	0.273111111111111	0.421555555555556	0.661555555555556	0.470444444444444	0.530444444444444	0.566	0.514444444444444	0.671777777777778	0.682	0.720888888888889	0.510222222222222	0.599111111111111	0.619111111111111	0.765111111111111	0.490666666666667	0.556666666666667	0.817111111111111	0.728888888888889	0.703333333333333	0.478888888888889	0.673333333333333	0.770444444444444	0.665555555555556	0.731555555555556	0.665333333333333	0.124444444444444	0.633111111111111	0.749777777777778	0.697555555555556	0.816222222222222	0.411111111111111	0.802444444444444	0.746	0.814222222222222	0.365555555555556	0.521111111111111
"k__Bacteria|p__Bacteroidota"	0.572	0.156222222222222	0.338666666666667	0.00288888888888889	0.00533333333333333	0.179111111111111	0.383111111111111	0.214666666666667	0.180444444444444	0.260888888888889	0.185333333333333	0.134666666666667	0.266222222222222	0.0446666666666667	0.256	0.205111111111111	0.122444444444444	0.299555555555556	0.298	0.210444444444444	0.149111111111111	0.0544444444444444	0.244666666666667	0.138222222222222	0.0346666666666667	0.297777777777778	0.501777777777778	0.286444444444444	0.531333333333333	0.459333333333333	0.0677777777777778	0.435555555555556	0.168222222222222	0.345333333333333	0.390222222222222	0.356666666666667	0.378222222222222	0.304	0.274666666666667	0.239777777777778	0.146	0.218666666666667	0.314888888888889	0.117111111111111	0.415555555555556	0.197777777777778	0.152888888888889	0.168666666666667	0.244888888888889	0.426666666666667	0.186222222222222	0.137777777777778	0.290222222222222	0.212444444444444	0.259333333333333	0.0702222222222222	0.0608888888888889	0.207333333333333	0.167111111111111	0.142888888888889	0.261111111111111	0.0982222222222222	0.18	0.146888888888889	0.567555555555556	0.155333333333333
"k__Bacteria|p__Pseudomonadota"	0.135333333333333	0.125555555555556	0.142666666666667	0.983111111111111	0.703777777777778	0.0997777777777778	0.107555555555556	0.0993333333333333	0.0844444444444444	0.0264444444444444	0.130888888888889	0.272444444444444	0.0486666666666667	0.801777777777778	0.131555555555556	0.147555555555556	0.264666666666667	0.084	0.0206666666666667	0.150888888888889	0.0364444444444444	0.605555555555556	0.322888888888889	0.156888888888889	0.0908888888888889	0.0304444444444444	0.372666666666667	0.0526666666666667	0.048	0.0275555555555556	0.654666666666667	0.132888888888889	0.158444444444444	0.156222222222222	0.0637777777777778	0.0573333333333333	0.0775555555555556	0.018	0.0395555555555556	0.0257777777777778	0.340888888888889	0.169777777777778	0.0364444444444444	0.116222222222222	0.07	0.229333333333333	0.022	0.100222222222222	0.0415555555555556	0.0893333333333333	0.121111111111111	0.0897777777777778	0.0433333333333333	0.0408888888888889	0.0677777777777778	0.8	0.295333333333333	0.0362222222222222	0.132444444444444	0.0371111111111111	0.325333333333333	0.0277777777777778	0.0335555555555556	0.0244444444444444	0.0528888888888889	0.301111111111111
"k__Bacteria|p__Fusobacteriota"	0	0.145333333333333	0.000888888888888889	0.000222222222222222	0.000444444444444444	0.00577777777777778	0.0868888888888889	0.00466666666666667	0.0495555555555556	0.014	0.204222222222222	0.00977777777777778	0.00266666666666667	0	0.01	0.0213333333333333	0	0.00444444444444444	0.00355555555555556	0.00866666666666667	0.0745555555555556	0	0.00688888888888889	0.00666666666666667	0.000222222222222222	0.0284444444444444	0	0.0235555555555556	0.00933333333333333	0.0157777777777778	0.00133333333333333	0	0.00511111111111111	0.0142222222222222	0.00111111111111111	0.018	0.0286666666666667	0.00177777777777778	0.000666666666666667	0.012	0.00155555555555556	0	0.0282222222222222	0.000222222222222222	0.00666666666666667	0.00488888888888889	0.004	0.000222222222222222	0.00422222222222222	0.000666666666666667	0.00955555555555555	0	0	0.00355555555555556	0.00555555555555556	0.000666666666666667	0.00688888888888889	0.00288888888888889	0	0	0.000666666666666667	0.00933333333333333	0.0142222222222222	0.012	0.00555555555555556	0.00577777777777778
"k__Bacteria|p__Actinomycetota"	0.203111111111111	0.00333333333333333	0.00488888888888889	0.000222222222222222	0.000222222222222222	0.014	0.006	0.00355555555555556	0.00577777777777778	0.00711111111111111	0.0126666666666667	0.000444444444444444	0.00244444444444444	0.000222222222222222	0.00533333333333333	0.00333333333333333	0.00111111111111111	0.002	0.00133333333333333	0.012	0.0106666666666667	0.00111111111111111	0.0235555555555556	0.00111111111111111	0.0208888888888889	0.00688888888888889	0.0648888888888889	0.00466666666666667	0.0482222222222222	0.0666666666666667	0.00244444444444444	0.01	0.00355555555555556	0.0137777777777778	0.0144444444444444	0.00133333333333333	0.00111111111111111	0.00444444444444444	0.00311111111111111	0.00155555555555556	0.00133333333333333	0.012	0.00133333333333333	0.00133333333333333	0.0153333333333333	0.0113333333333333	0.00355555555555556	0.002	0.00466666666666667	0.00444444444444444	0.00977777777777778	0.002	0.000666666666666667	0.0115555555555556	0.002	0.00222222222222222	0.00377777777777778	0.00311111111111111	0.00288888888888889	0.00355555555555556	0.00177777777777778	0.0622222222222222	0.024	0.00155555555555556	0.00844444444444444	0.0164444444444444
"k__Bacteria|p__Mycoplasmatota"	0	0	0.000444444444444444	0	0	0	0.00666666666666667	0	0.00288888888888889	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0.00155555555555556	0	0	0.00266666666666667	0	0.00288888888888889	0.000444444444444444	0	0	0	0.000666666666666667	0	0.00288888888888889	0	0	0.000666666666666667	0	0	0	0	0	0	0	0	0.00177777777777778	0	0.000444444444444444	0	0.00133333333333333	0	0	0	0	0	0	0.00244444444444444	0	0	0	0	0	0	0.00222222222222222	0.000888888888888889	0	0.000222222222222222
"k__Bacteria|p__Campylobacterota"	0	0	0	0	0	0	0	0.000444444444444444	0.000666666666666667	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000444444444444444	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0.000444444444444444	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0.000444444444444444	0	0.000222222222222222	0	0	0	0	0	0
"k__Bacteria|p__Deinococcota"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0
