"","buddy_16","buddy_17","ivy_17","padme_17","buddy_18","ginger_18","ivy_18","franc_19","ivy_19","ginger_20","buddy_21","joans_21","franc_22","grogu_22","henry_22","joans_22","marshmallow_22","franc_24","ginger_24","grogu_24","henry_24","ivy_24","marshmallow_24","henry_25","ophelia_43","goose_44","iris_44","jarjarbinks_44","lambchop_44","hamlet_45","hera_45","jarjarbinks_45","korra_45","ophelia_45","goose_46","hamlet_46","iris_46","lambchop_46","hamlet_48","hera_48","iris_48","jarjarbinks_48","korra_48","kubo_48","lambchop_48","ophelia_48","wolverine_48","iris_49","jarjarbinks_49","kubo_49","ophelia_49","wolverine_49","jarjarbinks_50","korra_50","kubo_50","lambchop_50","ophelia_50","wolverine_50","lambchop_51","goose_52","jarjarbinks_52","kubo_52","hera_53","kubo_53","iris_55","lambchop_55","ophelia_55"
"buddy_16",0,2.9520908597678,4.16867487635488,9.96377661377364,3.62375170234606,1.74468218261664,2.00573329403938,3.84147984986638,1.89708012006965,2.38622608727354,2.51909557540763,3.07839283092284,2.75497111185968,4.20116669935498,3.90046013793757,4.51991882978198,2.652831410662,2.91242563900078,3.16643497378125,4.25963743013135,3.86550024495009,2.41200749307554,3.91124629372604,5.3406163323364,4.00138712200405,3.13860796226549,2.87236787898581,0.75096512427099,3.38180349077974,1.06808307835763,2.12831778717449,6.73477996378531,3.78805186998838,3.83414846383865,1.86145192095795,1.1172747529554,3.49863333641274,2.65019219923279,2.18039727835669,2.6054803296478,2.92728542698699,5.53112742004443,4.63271062557962,2.50396784390108,2.75666728774661,3.39769435621968,4.96262107225996,3.13989303476526,3.05498530004674,2.27275592007155,3.6147903744328,3.3572259187383,2.32974403613251,2.26432192993227,2.23054095530585,2.86061090383142,7.90328462050678,5.15704128244935,3.26516584923744,2.60838037335367,2.35670244415483,5.80253513361586,2.80063989154735,2.83706443449036,2.97794882688985,2.88079871569828,5.51421936890108
"buddy_17",2.9520908597678,0,1.83853753284078,8.86298872311136,1.08664226640416,3.09468830603495,2.51823094701182,1.53209599172326,2.09420960472028,2.60737145145478,2.97310038543798,3.59379206606733,2.40904491802834,4.12760325980834,1.30756591941962,2.07016930664274,3.03725033522189,1.52181482210685,3.46402732935003,1.55138912206422,1.43279458037858,2.47683609051159,3.82341179770969,3.00544871579664,2.12816585045641,1.93003822549922,3.14183658340615,2.40263431338592,3.53081267241467,2.51984209931593,2.08006611077563,5.3159260824768,1.56394125690243,2.47495988348358,3.04076887464013,2.37571065254901,2.36591075432088,3.1769498724845,2.41581614862331,1.60824062600756,3.18856698440815,3.01180535211617,2.13008709433531,2.76290986451373,3.18094027910215,2.45955682624748,2.91274332579728,3.49176794483062,0.693547263881693,2.78614731023372,1.55286376846948,1.58824392926096,0.955234955355511,1.51803089334913,2.1516566703726,3.05361704810501,5.43580392518411,3.14934984764296,3.6325484036357,3.29401541921921,1.89032836984818,3.28188442323306,2.21905121031791,2.15329609268159,3.33613769181104,2.82331493012957,3.25406351296785
"ivy_17",4.16867487635488,1.83853753284078,0,8.73964441643043,2.25800811153156,4.45190627754875,3.30962251006146,0.670741818440063,3.29244594972787,3.81310894287669,4.24438167483681,4.42429243313824,3.20804851083586,5.25700053844072,1.59448661644588,1.81945349481957,4.2944322223243,1.64973819160825,4.67848867467791,1.71367117996351,1.60588129606803,3.4606953489226,4.91006486423369,2.556715905661,2.36439662824899,3.00182946762734,3.33878159658025,3.70355263871713,4.69260765682084,3.62770867066001,3.02545016588165,5.1444071993786,1.69951535235176,2.80508787234945,4.10754514112915,3.58430278366977,1.99384460247425,4.39048678740117,3.44874602281,2.5855741340691,3.44660303771045,2.56017754142272,1.85405189924628,3.85916601072875,4.29350431387847,2.96205898568503,2.1455087686595,4.01955720432296,1.73105073382806,4.05368501375648,1.85295087260045,1.69171811293251,2.38668574410615,2.86259411763274,3.35738811453661,4.26283908308207,4.6931952992903,3.07322822603471,4.81121157742425,4.36889077660296,3.06544276767925,2.64421215288824,3.45902310072463,3.28091841984554,3.85982186444501,3.86569491084032,2.84862412735652
"padme_17",9.96377661377364,8.86298872311136,8.73964441643043,0,8.98529422177431,10.3263584795715,9.69670809281789,8.79402745611601,9.51444447245501,9.79218893094002,10.2225323744647,10.7216946003722,9.95461702713237,10.7983681802659,8.42005636631568,8.2995916397549,10.1913300279253,9.21261375291611,10.444920539445,8.48979262539162,8.30144050774947,9.79550773795315,10.5921719166081,8.15405349780225,8.28168036206253,9.5576776946919,9.94832108654563,9.69068920822396,10.4577679963913,9.65826634060725,9.31429019219791,8.54263162234909,8.44776962569306,8.41814311620057,10.4034687601018,9.64627637904263,9.20769489614773,10.230913970393,9.56241015430772,9.10657889953313,10.0737326203286,8.41334548700156,8.29145627509826,9.96364765792282,10.3671636017252,8.70116338894893,8.7584758019471,10.5499043669922,8.92306205092909,10.0430707306957,8.4515127790274,8.91614312987281,9.11491332894005,9.31137870613057,9.66416434908469,10.0233058434974,8.5660095322811,8.72306549659395,10.5544652043418,10.519828121698,9.32040912030829,8.30891818810669,9.66989684867766,9.52345912525106,10.4128088043701,9.42615175834727,6.79890194048961
"buddy_18",3.62375170234606,1.08664226640416,2.25800811153156,8.98529422177431,0,3.44230020134201,3.36738289418882,1.94854653432843,2.6885696713392,2.82567847191168,3.18321804192877,3.76133319469403,2.67602431754771,3.91363881897112,1.56283059288498,2.0419661137787,3.17408077543828,2.25496425610418,3.56332616667367,1.36947788222832,1.88587319747862,2.97529831617877,3.67144918211181,3.20991969820376,2.7034568852606,1.77415948135264,3.86716289697757,3.08835824525146,3.53464521849685,3.15156434450367,2.74042077263257,5.68912020144268,1.96584478381087,3.14942120136118,3.41975340633266,2.91143171095597,2.99813453903497,3.4472741155605,2.93596125133337,2.14498122281543,3.80592262624716,2.9757630068692,2.22240321587952,3.15500170279931,3.26940414739265,3.16092631367655,2.91525117083524,3.84207312775317,1.31141671727845,3.19070847421997,2.17358734801993,2.059682368576,1.69561749679878,1.75419564700301,2.63452027037446,3.19605686617148,5.2882090566599,2.8392189088834,3.71528353881769,3.44852732367289,2.45791510116079,3.239543682007,2.24862636005446,2.32278954097814,3.75743890285928,3.14678828667837,3.41884870210221
"ginger_18",1.74468218261664,3.09468830603495,4.45190627754875,10.3263584795715,3.44230020134201,0,2.510924566865,3.9900893193274,1.80279337521062,1.76636016858724,1.35433082012075,1.78071036788462,1.83929610085696,2.88336117760251,4.28278792704579,4.78294816115506,1.57038432661628,2.9838383638694,1.689140569437,4.46050338074898,4.35817640491109,2.02688904667878,2.72771756829466,5.96993512123265,4.62495206441418,2.37474629285255,3.21944793539243,1.99906720233454,1.86909171984816,1.78724914179861,2.43346878572,7.60255257809172,4.3303244181738,4.54766903793158,1.24117984537392,1.55673091095875,3.86336003351276,1.17591661367806,2.27793431236624,2.70408727845496,3.03337913634874,6.02178090892363,5.07350788478563,1.70842838937655,1.43868687093798,4.13063574541703,5.23384658854994,2.39923136902462,3.23160691048213,1.2995488960203,4.23012118404458,3.57422483735485,2.47255936883661,2.0156073348018,1.75521068811146,1.40819396531121,8.44955449328482,5.34808950638959,1.66652408921734,1.34795521713346,2.46156512370353,6.29420488452613,1.98874327789325,2.14234889602612,2.4037641310919,1.98312609730815,6.04100578728382
"ivy_18",2.00573329403938,2.51823094701182,3.30962251006146,9.69670809281789,3.36738289418882,2.510924566865,0,2.95480823406644,1.31060239159239,2.36720600138853,2.43145957956,2.93601277537582,2.35655691865523,4.03586728265833,3.45383846523485,4.1322957102282,2.65057528647927,2.00716062608321,3.15510276809946,3.89848866069902,3.44863061095035,1.64159946672774,3.66621763508841,4.94271591846363,3.36002499831826,2.89582861352422,1.37244038274083,1.93463072221526,3.37174662068814,1.75390393982456,1.57083654586719,5.95239357534135,3.59747349430848,3.14876958357995,1.97440043245134,1.9681497920956,2.12074022703159,2.92971292901778,1.74921016433194,2.01097672476498,1.57360033944556,5.12110474098397,4.2955547562148,2.06264638924626,2.81360486629886,2.52874891880811,4.35025613942757,2.34730040299071,2.47108087227995,2.10577713005483,2.9773862033783,2.63591684459696,1.90611229985098,2.36660995362682,1.6652199836445,3.03107031952726,7.39382390894054,5.03637888442811,3.40206387003564,2.6847259336241,1.68392731617544,5.36166231859148,2.60108148471981,2.41720198746406,2.05051552007399,3.04660247469921,4.97697347804728
"franc_19",3.84147984986638,1.53209599172326,0.670741818440063,8.79402745611601,1.94854653432843,3.9900893193274,2.95480823406644,0,2.80693428207721,3.21207951506946,3.66749261394697,3.91306658759971,2.70619642102639,4.63656966289649,1.53649776106109,1.84988396947705,3.69656965432044,1.28665797719563,4.09215018635269,1.69817533231473,1.6471927002032,2.88310678262631,4.28218516402792,2.94971111461444,2.35213454854298,2.43921009222307,2.95527855623147,3.42224454715331,4.1054929575378,3.1988948229897,2.50304362079738,5.27184500094486,1.82973839177306,2.74572407808576,3.64025650020627,3.14951951039173,1.75153971611038,3.89992114762736,2.88658577726234,2.00864506831648,3.0084077465359,2.93580794378647,2.09433530435421,3.27396973214443,3.72777619174823,2.7208836839635,2.39223376135372,3.51973205499698,1.32869122640754,3.49915345389552,1.75319889924515,1.56190147574645,1.92288509247863,2.34724820076568,2.79883055105974,3.72678894180711,5.07535470106456,3.21649243544524,4.25249477429437,3.82772212971955,2.52105397053389,3.04228703506044,2.85175702260742,2.67290651286397,3.35870032362405,3.39871232652552,3.06079138269953
"ivy_19",1.89708012006965,2.09420960472028,3.29244594972787,9.51444447245501,2.6885696713392,1.80279337521062,1.31060239159239,2.80693428207721,0,1.35354411575838,1.53805443140212,2.32067818142201,1.68209499661918,3.10655006305737,3.1491633591285,3.67813102936722,1.67961995935806,1.97998270943097,2.23989717996739,3.44762265864816,3.24523430371226,1.09557040687797,2.74819097076193,4.88210437124453,3.18874248473882,1.90286589376953,2.03927903166829,1.82639071088334,2.4071463888334,1.31109545594982,1.10924655319686,6.0111032127317,3.34929251927965,3.04886728467564,1.50933269260069,1.30310246990248,2.37439505811217,2.13022143865219,1.19503457803039,1.47541501414099,1.95873291031852,4.95560761294948,4.02638272507783,1.29186324366583,1.89253320441708,2.50977132602315,4.12414492165818,2.09515126216077,2.04212434631518,1.33668423489956,2.84801846700176,2.40661677844293,1.35317346175087,1.38502250633477,0.801048078107633,2.07815753531013,7.25444438165314,4.54327233974149,2.4951715738583,1.8810829432678,1.13630048053817,5.19441077858041,1.53073890315122,1.3480363595759,1.91339313842471,2.24577303114374,4.77968449233132
"ginger_20",2.38622608727354,2.60737145145478,3.81310894287669,9.79218893094002,2.82567847191168,1.76636016858724,2.36720600138853,3.21207951506946,1.35354411575838,0,0.950183687887732,2.05038408349158,1.74668817800227,2.16004483644993,3.51153633955405,3.98245281215866,0.74335878287037,2.61500466675727,1.56607240040161,3.71653251883909,3.69951336474913,1.08330915808054,1.77545001577188,5.40502967712545,3.86990286530505,1.56427919623938,2.63844839670403,2.44947001833503,1.68047826375718,1.59412375223348,1.41181312620199,6.67778447256022,3.81941304870176,3.84539926611232,1.61832039287424,1.48791186449214,3.13148851259784,1.97653226601221,1.04254544001475,1.55440836155174,2.39139707937083,5.39720660729311,4.41955465833752,0.96767236799638,1.22914443302749,3.20513785054548,4.69110345277026,2.14898311333811,2.45796000699751,1.13797858516431,3.3929349096416,3.16156218733128,1.81608945159565,1.28666483247722,1.02006834630957,1.6736628255722,7.59341669581588,4.91970607359924,1.92025700267924,1.40611498497379,1.34185581613209,5.61484906405759,0.797610460293605,1.01114230754215,2.05211693425598,2.17295659076776,5.23022641030497
