"","Shannon","Simpson","InvSimpson","Pielou","Coverage"
"hera_1",3.0880440853632,0.951993553385951,20.8305356994982,0.781537233666738,1
"buddy_11",3.29954114482827,0.958120517680274,23.878041098158,0.682247480256608,1
"hera_11",3.21189150552753,0.955203344073429,22.3230948675983,0.688738812860831,0.998929565403554
"jarjarbinks_11",3.45389941584982,0.962613930410207,26.7479307392347,0.783780227885868,1
"padme_11",3.55616540498849,0.962695172082869,26.8061818224013,0.70878354818774,0.998914553664467
"hera_14",3.15679838871759,0.953657085054483,21.5782714828287,0.722470777843301,1
"iris_14",3.81593435040629,0.972599630515479,36.4958582242815,0.816621897695877,0.994761289421297
"jarjarbinks_14",3.48758670492589,0.963945359387651,27.7356807061749,0.780935615392054,1
"jarjarbinks_15",3.31027998464272,0.957741003925854,23.6636004851001,0.79299781515611,1
"buddy_16",3.42700960750718,0.963869986844324,27.6778199800604,0.81796945536606,1
"buddy_17",3.47323527923965,0.962418867895131,26.6090972781111,0.754203458062739,1
"iris_17",3.55447821439598,0.964153293750184,27.8965658108443,0.763753437279644,1
"lambchop_17",3.57987429734763,0.959335295602111,24.5913505288363,0.760134056757951,0.998817197941924
"padme_17",2.82726616015943,0.891363290716761,9.20499163310249,0.570493305617466,0.997806536521167
"buddy_18",3.09509485361957,0.952840896184534,21.2048134738314,0.901312284908067,1
"hera_18",3.21661450919336,0.955295271868755,22.3689985780516,0.767751690116013,1
"iris_18",3.64274981599646,0.967011127344873,30.3132516971473,0.789307625381293,0.998468606431853
"jarjarbinks_18",3.25407963583342,0.956947039071835,23.2272061767951,0.771198884609598,1
"lambchop_18",3.73390939295871,0.967710963365103,30.970264344128,0.795913986064172,0.998682424865278
"franc_19",3.44616803989204,0.960930822535243,25.5956246046406,0.71256558368499,1
"hera_2",3.58136656665589,0.967627371631807,30.8902937576276,0.86440987396398,0.987849331713244
"jarjarbinks_2",3.78272570373831,0.973123126888371,37.2067091229937,0.806319590595124,1
"lambchop_2",3.64628138676602,0.970951131778951,34.4247490948849,0.909902226299283,1
"goose_20",3.17349206386457,0.954112265125146,21.7923155877539,0.714323920705767,0.989578448230942
"hera_20",3.34739323289574,0.959333372331289,24.5901875155832,0.801888520750358,1
"iris_20",3.37872457409648,0.958210239602003,23.9293068559427,0.725989118919356,1
"buddy_21",3.21807199919913,0.956091315909469,22.7745381286809,0.789219484424073,1
"jarjarbinks_21",3.2932721074057,0.958857827026299,24.3059597420685,0.829478582208151,1
"franc_22",3.32055710733837,0.957558525370256,23.5618580344798,0.709197787559207,0.995134885304921
"goose_22",3.32130238893395,0.9593952326936,24.6276500602523,0.731033874776336,1
"grogu_22",3.41009172256161,0.960918621837708,25.5876339838206,0.839832430526519,1
"hera_22",3.07447661576785,0.951574613060377,20.6503254428676,0.767212625867417,1
"iris_22",3.28534818068167,0.956193246229178,22.8275303217298,0.710349728163848,1
"iris_23",3.17405366167361,0.953961324489672,21.720868137826,0.752233171130359,0.996143537533021
"franc_24",3.57072381575237,0.964014349513748,27.7888543485417,0.770427747732517,1
"goose_24",3.26121140590123,0.956842205417681,23.1707854786836,0.772889074690082,1
"grogu_24",3.37900416797176,0.961073868415258,25.6896834925146,0.735346253889936,1
"hera_24",3.25969092346879,0.956516004866397,22.9969669743442,0.772528728759067,0.997340496263397
"lambchop_25",3.4671933096104,0.961143168498956,25.7355003321138,0.795828559478215,1
"jarjarbinks_29",3.22498670506279,0.956538592419577,23.0089188471301,0.833071363635146,1
"jarjarbinks_3",3.19056684790515,0.954768287557252,22.1083825041058,0.72402317208792,1
"jarjarbinks_32",3.47240579491992,0.963786193340379,27.6137775130669,0.707892208237383,1
