"","hera_1","wolverine_1","buddy_11","hamlet_11","hera_11","jarjarbinks_11","joans_11","padme_11","ginger_14","hera_14","iris_14","jarjarbinks_14","kubo_14","wolverine_14","ginger_2","hera_2","jarjarbinks_2","lambchop_2","jarjarbinks_3","goose_4","padme_5","korra_6","padme_6","ginger_7","hera_7","iris_7","padme_7","charles_9","franc_9","grogu_9","henry_9","ivy_9","korra_9"
"iris_14",11.1070127708901,9.18728859284034,10.2166248274361,9.94391836023364,10.3889859008927,8.34081130644269,10.6849192764352,9.26873225185967,11.1170690345478,10.7705539275402,0,7.26616112870052,10.4654091316061,4.4888243477455,12.2481116783575,11.8976391446229,5.75997500591059,13.8252170210173,10.4650466494344,16.8367606316238,10.4304927292053,8.4786228020942,9.40901310328196,10.9146744452704,10.9282405510454,9.15591012082885,8.2783608993753,10.7422626102883,11.9958881738578,9.83330724822514,10.956720670712,7.09542659598958,8.89062324025799
"jarjarbinks_14",5.9937376636285,4.72802103796889,5.51724884431853,5.28708649648619,6.07954175133455,3.98778218513527,5.61803969676383,5.72701512564563,6.89297990038407,6.08987757128941,7.26616112870052,0,6.50644429578691,4.16020311349904,8.18449117217644,7.28661379031587,5.14873235881031,9.70986435216456,4.79993819351036,13.6573663601787,7.42548106674097,2.75360739902886,7.11774421007444,6.69949234884172,5.73876333016452,3.79115983009397,7.15063114457796,7.01950615046031,7.87267956080893,4.42727128171811,6.73347605839451,3.29004369729737,3.83596560691532
"kubo_14",8.34602459260387,7.66296639092398,4.14585827243644,7.36042778287566,6.6138561251617,4.23649931091468,5.55440877990757,6.69553485787015,9.32857580957659,7.70144884989522,10.4654091316061,6.50644429578691,0,8.14209912792663,3.46225643707724,8.32760129031687,8.54473730635296,9.96451652712329,7.40513647761084,11.0571743379522,4.59505942460727,6.47847487755994,5.19414639838269,2.50342569930503,8.19604429575652,6.7190123434325,5.78109996739042,5.35386080160928,2.91517718361132,5.54330649445016,3.29248719241802,4.8681668125273,7.26562610609667
"wolverine_14",6.89694452992142,5.12598091668324,6.80066286062286,6.33725148011479,6.37401979217917,5.39921509152122,6.7834737458609,6.1314676727326,6.98006885407551,6.62905857094705,4.4888243477455,4.16020311349904,8.14209912792663,0,10.0493744580271,10.0010048145895,5.23133028734529,12.366865098114,6.50102208099478,15.4587106147626,9.13088481735151,5.26917207880327,8.59648541395046,8.25473087576515,6.71691502295584,5.58553655693838,8.00865106751124,8.06953607108882,9.40108258824508,6.48421645053496,8.03069001866114,5.02489004160593,5.70981370866712
"ginger_2",9.48293297835915,9.13538829743311,5.15612181023839,8.97020346318429,8.39902289363356,6.7105329351883,6.75797701455508,8.25497623518955,11.0771129055418,9.33523525408026,12.2481116783575,8.18449117217644,3.46225643707724,10.0493744580271,0,8.12555467983521,10.1070292566977,9.20314405517826,8.56895053929953,9.84596163443699,3.43343562093337,8.039978843135,4.89564379552563,3.22511562913268,9.37107377677407,7.90033695088702,5.96529866037687,6.08091824832848,2.34817062080128,6.48433521927325,4.50176545850207,6.49777815508615,8.62558690850011
"hera_2",9.64823714704047,9.73185443363068,8.66604866248099,8.75236903109234,10.5981734121345,8.00386590973824,8.88721112866258,9.67361196990758,11.3719566793838,10.5473643731143,11.8976391446229,7.28661379031587,8.32760129031687,10.0010048145895,8.12555467983521,0,9.72098054395353,2.7617209119372,7.68148185161318,11.837984655227,7.07051897737704,6.02460543067376,7.47990113085684,8.89787929913508,9.30337132259748,6.42863078995451,8.24307341456265,9.81373081981108,9.17961951965593,5.70937384705918,8.81467778780262,7.27858956663644,7.98319414722978
"jarjarbinks_2",9.92860748583926,7.83259387789742,8.62098976700062,8.88431289370083,9.25202960283007,6.795271432165,9.14121921876471,8.18821388498739,10.0418335935917,9.74600117719592,5.75997500591059,5.14873235881031,8.54473730635296,5.23133028734529,10.1070292566977,9.72098054395353,0,11.4928604653738,8.86131296102538,14.7366992590561,8.54664647433793,6.27879770812602,7.60195613435654,8.67711833378674,9.70944403130954,7.35386378738862,7.07992794992978,9.27962355885694,10.065766418771,8.09693763944596,9.30537845714552,5.07978911388941,5.82889258624511
"lambchop_2",12.0819713918918,12.1797392841599,10.7419896491868,11.1962222067738,12.9803206781071,10.2614327458067,11.124998778768,11.8741265914719,13.8056903948121,12.9528511193695,13.8252170210173,9.70986435216456,9.96451652712329,12.366865098114,9.20314405517826,2.7617209119372,11.4928604653738,0,10.1294108151464,11.7972137306867,7.99156450861915,8.50435906778621,8.43665326372769,10.4915385720043,11.7542869041659,8.85353300887957,9.34798615561861,11.590180193775,10.6057555554099,8.08036142773969,10.672041699587,9.29612680798021,10.0676127854158
"jarjarbinks_3",2.67393989363594,3.75706640819449,4.97064921566199,4.22262449127885,4.55817633438395,5.36735340767251,3.31880611251766,5.8958208641994,4.1244493669992,3.90713156854328,10.4650466494344,4.79993819351036,7.40513647761084,6.50102208099478,8.56895053929953,7.68148185161318,8.86131296102538,10.1294108151464,0,14.1803099298178,9.00300180825133,3.77771104230537,9.34750057542784,7.05965818708699,2.34177059638128,2.64987056328598,9.63368214828848,7.3972646714713,7.85666081123036,3.32342842419559,6.60647509355348,6.68954936647691,4.57671797235535
"goose_4",15.1998653664419,15.0255444777975,12.3642658047002,14.7561636907121,14.8427502781387,12.9993317203201,13.3551852460659,14.4166724605989,16.6436008265808,15.3757898265466,16.8367606316238,13.6573663601787,11.0571743379522,15.4587106147626,9.84596163443699,11.837984655227,14.7366992590561,11.7972137306867,14.1803099298178,0,9.83611783586415,13.440457937195,10.5897552640864,11.3014306637632,15.0714301313911,13.6119044566867,11.2562175099848,12.0045583265554,10.7532177077296,12.4051659522253,11.9809731455322,12.3386740779941,14.229258574752
"padme_5",10.2431736388369,9.4574708291564,6.30296084821836,9.41601977952291,9.4677009536317,6.84365991596609,7.96747155855456,8.32721169540541,11.7828042908289,10.2006009442973,10.4304927292053,7.42548106674097,4.59505942460727,9.13088481735151,3.43343562093337,7.07051897737704,8.54664647433793,7.99156450861915,9.00300180825133,9.83611783586415,0,7.56341097744515,1.99687227575489,4.83537334635075,10.0655996895532,7.76167571321819,3.11286286756715,6.52168919483322,4.85010423729448,6.63185723358303,5.99372734525701,5.42388689089023,8.20675937844487
"korra_6",5.57735480096902,4.87162453805201,5.62874738378843,4.56172845553298,5.97352981750581,3.80065383745891,5.18052648582248,5.70822894303137,6.26016051330133,5.99392703213287,8.4786228020942,2.75360739902886,6.47847487755994,5.26917207880327,8.039978843135,6.02460543067376,6.27879770812602,8.50435906778621,3.77771104230537,13.440457937195,7.56341097744515,0,7.4281184707472,6.78344027328822,5.18320428773492,2.1369951131088,7.67341636406376,7.28858249156788,7.87514118632556,3.08629806479044,6.5104846429352,4.39534524979607,3.50399843600059
