"ID"	"jarjarbinks_29"	"korra_29"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"goose_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"goose_42"	"lambchop_42"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"grogu_70"
"ko00010"	0.0124742702665511	0.0127180430532207	0.0124856542780642	0.0123524855070658	0.0125120086683377	0.0124673118900854	0.0126120553172535	0.0137556560761781	0.0124518194640328	0.01270390846561	0.0131147256958796	0.0126989631643177	0.0126459610520836	0.0122611850365203	0.0137242071617573	0.01289133453357	0.012521138227887	0.0121208071506355	0.0123247732914417	0.0126120452434935	0.0123408025815202	0.0121788019989762	0.0119939272382178	0.0125478683134866	0.0123876250824953	0.0122120680207692
"ko00020"	0.00583833008203253	0.00561148608050664	0.00606563569522068	0.00643070920464119	0.00566068152206438	0.00582329684880748	0.00609909488108417	0.00596960354084382	0.00551901095462382	0.00544720959493076	0.00579968489229129	0.006078391236687	0.00606349795393241	0.00572306778684933	0.0063078945276919	0.00592025482378628	0.00526110642715817	0.00629000292374339	0.00621787320115547	0.00566485134520728	0.00536798963131789	0.00627237476042826	0.00607019758277283	0.00566870567701458	0.00597314387569842	0.00572362906850832
"ko00030"	0.00639002404221438	0.00681545480951153	0.00632439730417312	0.0060567808576989	0.00649846522283305	0.00616236247861024	0.00641478537433096	0.00638907843800837	0.00628866240863956	0.00687250645601876	0.00611114845323394	0.00647584965379035	0.00642489238943677	0.00584984364234468	0.00569441245788689	0.0060563271930242	0.00633231585533003	0.00571097068432519	0.00565666504773494	0.00616666645167582	0.00658826124605998	0.00561827094804256	0.00617387103685921	0.00635527762587213	0.00616965476159585	0.00695894801815493
"ko00040"	0.00486371962240102	0.00598829105860189	0.00437628053377361	0.00358460831874455	0.00524080112231236	0.00432655172039348	0.00458241612462849	0.00449943065800564	0.00480572508752322	0.00625792455844972	0.00415575786622358	0.00450565949816962	0.00438711170891632	0.00370532665169673	0.00323762037996254	0.00393472229009878	0.0058017714924153	0.00342921163038828	0.00328930966834052	0.00469531444475063	0.00580190862108145	0.00313081696005671	0.00411350302559189	0.00484598869686789	0.00435975925699011	0.00601057608750207
"ko00051"	0.0123023062059827	0.0147278541465176	0.0113633016955165	0.0112971570756001	0.0126629966150253	0.0114132937503822	0.00833389677333323	0.0117846876906617	0.0114023587475267	0.0147698783454458	0.00881829474756686	0.0116720850635964	0.0115944673140096	0.00986497867287032	0.00936997530242959	0.00990075273998193	0.0140601846242457	0.0100935300978771	0.00990098470325549	0.0124157654188717	0.0142112872514807	0.0104987943606705	0.00873310005753159	0.0117474937814387	0.011912087563562	0.0135331990011458
"ko00052"	0.00693827373364292	0.00761552686337023	0.00695430443446577	0.00706904404256781	0.00711384793318826	0.00664766727813726	0.00629182977627269	0.00810301734858559	0.0065057055607355	0.00763004284152574	0.00632474998077851	0.0075726471777653	0.00757728829944745	0.00593025761013271	0.00629457180133744	0.00656912646807203	0.00713262397113381	0.00599339269497144	0.00607734308381524	0.00674349539628579	0.00732143327610092	0.00592632581407742	0.0074750180903896	0.00703460336468905	0.00673632991753983	0.00884827215335476
"ko00053"	0.0022066179582837	0.00343807822853515	0.00174055996826969	0.00133567503066546	0.00258241500887675	0.00187086172876938	0.00126673267783086	0.00165780430264107	0.00216223354341387	0.00364538989693124	0.00134321849732379	0.0017886035464901	0.00176461009025219	0.00127194804994021	0.00117188717113062	0.00124655821172879	0.0033486635321929	0.000997880656875593	0.00103075387218418	0.002309545778607	0.00359327943810897	0.00106205362383774	0.00153412250988255	0.00245332934768027	0.00195188604865876	0.00304298319726573
"ko00061"	0.00395236248573506	0.00378697235436253	0.00435555537673801	0.00471090507449944	0.00389888829898721	0.0039238038145486	0.00504730086471751	0.00478114869497113	0.00371521003943069	0.00376995304872652	0.00429545387952233	0.00473241431263583	0.00483718889124891	0.00375288398730799	0.00411316584672159	0.00424146972799348	0.0035055226395967	0.0040529309632807	0.00412719039053684	0.00375805516288845	0.00382114277726577	0.00394455516115744	0.00553758836260301	0.00431593412983809	0.00398306239595807	0.00474629427667652
"ko00071"	0.0044446908433364	0.00432682970907615	0.00408454675762211	0.00352562514623043	0.00458183499474583	0.00439276311835735	0.00522897406275252	0.00396183705229932	0.00479001201199008	0.00447685359490719	0.00507254634890684	0.0037819751281221	0.00386447677113949	0.00481289598987493	0.00469822784421435	0.00444016667494624	0.00479419498291104	0.00448874736489175	0.00459182428115756	0.0045730205009138	0.00448169905418031	0.00441986738595577	0.00446241082393936	0.00480000657271911	0.00434960988192981	0.00413092652287485
"ko00072"	0.000800326854078434	0.000860190301357771	0.000818297786923463	0.000650060806739759	0.000829327077543669	0.000749122133657825	0.00129136356342013	0.000667833625644389	0.00079846003155538	0.000910903929632646	0.00095363412553102	0.000755799024632988	0.000737717584404	0.000752021211493458	0.00077223560417452	0.000722911299196414	0.000887264038333087	0.000730006694183562	0.000736277685423551	0.000787215310917622	0.000850256995449858	0.000732459265153899	0.000712120837711701	0.000904556708045634	0.000772907458215946	0.00071136970544202
