"","Hera_2","JarJarBinks_2","Lambchop_2","Goose_4","Buddy_16","Marshmallow_41","JarJarBinks_44","Hamlet_67","Grogu_70"
"Hera_2",0,0.252580806365779,0.354751717679127,0.612583022382722,0.131724672782025,0.169379397937917,0.157236905679242,0.146907806809292,0.136799562478636
"JarJarBinks_2",0.252580806365779,0,0.381043396079888,0.527397474789706,0.197600535080703,0.296186041508187,0.245276578259702,0.265455974806023,0.300183017879018
"Lambchop_2",0.354751717679127,0.381043396079888,0,0.391804501246815,0.399520864394847,0.441900796639015,0.27246890462945,0.380506736510377,0.386832166712121
"Goose_4",0.612583022382722,0.527397474789706,0.391804501246815,0,0.532100986317004,0.605624644474051,0.508575761857461,0.637375686985337,0.565403002186994
"Buddy_16",0.131724672782025,0.197600535080703,0.399520864394847,0.532100986317004,0,0.133896461502927,0.145523673293377,0.230012481708912,0.155748087766216
"Marshmallow_41",0.169379397937917,0.296186041508187,0.441900796639015,0.605624644474051,0.133896461502927,0,0.204417826228293,0.1599497398358,0.147957246611148
"JarJarBinks_44",0.157236905679242,0.245276578259702,0.27246890462945,0.508575761857461,0.145523673293377,0.204417826228293,0,0.264442646196003,0.189112181081979
"Hamlet_67",0.146907806809292,0.265455974806023,0.380506736510377,0.637375686985337,0.230012481708912,0.1599497398358,0.264442646196003,0,0.214027504766301
"Grogu_70",0.136799562478636,0.300183017879018,0.386832166712121,0.565403002186994,0.155748087766216,0.147957246611148,0.189112181081979,0.214027504766301,0
