"Taxa"	"hera_1"	"wolverine_1"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"lambchop_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"goose_22"	"hamlet_22"	"hera_22"	"iris_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"jarjarbinks_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"goose_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"goose_4"	"hamlet_41"	"hera_41"	"goose_42"	"lambchop_42"	"ophelia_43"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"goose_46"	"hamlet_46"	"iris_46"	"lambchop_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"lambchop_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"lambchop_51"	"goose_52"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"lambchop_55"	"ophelia_55"	"ophelia_57"	"wolverine_57"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"iris_59"	"ophelia_59"	"korra_6"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"	"hera_7"	"iris_7"	"korra_9"
"chemoheterotrophy"	0.322598923411087	0.31481332150633	0.31648271236051	0.229052246162512	0.243930293545385	0.283339076498966	0.198626417505191	0.261191584190863	0.15735354362966	0.240592186786669	0.257631667225763	0.221263062244434	0.279372268155248	0.252757283030349	0.129289935789348	0.311891823581448	0.319611802253631	0.321732405259087	0.264286055282379	0.305052043665905	0.300801109228162	0.170065728853124	0.308832147341984	0.299435382685069	0.263909265319941	0.335069282990793	0.286910479005049	0.328959575878065	0.326344627082634	0.206931022992336	0.31291102242707	0.292079909322754	0.211470481350557	0.178595259508544	0.257203615098352	0.290206243660543	0.20711761920373	0.269629472117378	0.223750734861846	0.1507259308832	0.333434650455927	0.297208807399525	0.28131542664556	0.308674086619889	0.295791379115285	0.181900637837205	0.31671968893602	0.210465278099921	0.265729265967588	0.292679975801573	0.316168542717902	0.264785335262904	0.155748297629107	0.317768183327798	0.308570259766824	0.27069986213608	0.230675778283979	0.295724407525043	0.281678437889489	0.29005501481168	0.282440071869933	0.145088561018722	0.304995386845921	0.149079904627988	0.278371407516581	0.270163035636993	0.315120087336245	0.33129520542838	0.214703873548639	0.307568066451315	0.272166307213036	0.307002000571592	0.32987012987013	0.285759121224009	0.283901180942039	0.134620959559356	0.217166657879475	0.207285974499089	0.322400442477876	0.293882175226586	0.258701831228741	0.334349151066609	0.296985325719899	0.288995215311005	0.282969639468691	0.197828780459024	0.206377752434424	0.31507469443187	0.326324430131969	0.238712454562847	0.206019056472229	0.308430882546363	0.275892550213623	0.322558459422283	0.237793932866631	0.263052620781619	0.290177555201457	0.299256623673677	0.310793810542207	0.32437374291461	0.135648465463407	0.19334494099439	0.33552006084807	0.326475131294408	0.297512437810945	0.179849508235573	0.316137043517525	0.310382654707363	0.305771329524299	0.29736328125	0.176289944966402	0.23603268052385	0.170603602364911	0.262786672436175	0.20059963099631	0.312519037465733	0.250322653049773	0.299317807574688	0.171287691036762	0.306251272653227	0.25036214389184	0.267217296246812	0.260518203782388	0.321029948060559	0.276637543297317	0.32753795267577	0.312581504791064	0.284055508354574
"fermentation"	0.302200396638021	0.29441174098863	0.311848283431917	0.224827489086044	0.239531342526013	0.265334252239835	0.193515412873343	0.254047322540473	0.155858254813601	0.237266027522337	0.251425696075143	0.216946842344389	0.275264626889252	0.239750513425116	0.128710847682796	0.304056615695691	0.311209535595649	0.306826970400056	0.259273404306106	0.294998730642295	0.283623478662764	0.162018551508078	0.300041858518208	0.284127979924718	0.259112966933755	0.16060634241607	0.239133111685753	0.300552242102938	0.308565358380857	0.204865044985005	0.307402619301894	0.2813828279966	0.200469126829429	0.174910789404973	0.252684742158426	0.283049701341147	0.202819364003934	0.266918292488438	0.21747991377621	0.149852211254252	0.316109422492401	0.292052058606859	0.276311086146147	0.301173481732398	0.29200135761964	0.175931886008544	0.308377518557794	0.205408915897388	0.257467429297744	0.279975801572898	0.312200802173632	0.256970574047274	0.15390924002187	0.303354367319827	0.306933933319697	0.250831238342389	0.221374335611238	0.283606156853164	0.269699487605595	0.278713499788405	0.270081949252816	0.144312975722377	0.299130090945038	0.148285137861466	0.263755833947433	0.254580868561535	0.298908296943231	0.313548579524271	0.205239535564445	0.301280572219659	0.258147615624251	0.220577307802229	0.321717171717172	0.253118870145155	0.273313424731913	0.133696912596028	0.198502662519112	0.195628415300546	0.289214601769912	0.259441087613293	0.249196216392526	0.283739660426643	0.289617486338798	0.282240360258936	0.273066888045541	0.189185202666824	0.197429599087639	0.303531009506564	0.314642924796363	0.232016453032332	0.196994345030599	0.295870051295541	0.26445022835535	0.300091701054562	0.229312511218812	0.24115293876295	0.271966765308445	0.285278607281276	0.295131463077117	0.301060522947522	0.135404767344452	0.182240278583865	0.317170564746149	0.31004016064257	0.28866195339094	0.174132006161868	0.310774961900999	0.304639607666	0.293381267253001	0.2652587890625	0.172519687433488	0.222275621770996	0.168073697236354	0.249762007788836	0.197416974169742	0.299522794192304	0.244486841366927	0.285015290519878	0.167363692688971	0.302026063938098	0.241228070175439	0.236183651159966	0.186620011663751	0.316609570118245	0.244636302538386	0.301501144941057	0.300164427056756	0.24773435287454
"anaerobic_chemoheterotrophy"	0.302200396638021	0.29441174098863	0.311848283431917	0.224827489086044	0.239531342526013	0.265334252239835	0.193515412873343	0.253916235170741	0.155673904137649	0.237396465140546	0.251257967125126	0.216946842344389	0.275159302754226	0.239750513425116	0.126360431250319	0.304056615695691	0.311209535595649	0.306826970400056	0.259273404306106	0.294998730642295	0.28346941919581	0.159622826954973	0.299874424445375	0.284127979924718	0.25900011285408	0.16060634241607	0.239133111685753	0.300552242102938	0.308565358380857	0.204865044985005	0.307402619301894	0.2813828279966	0.200303941326109	0.174910789404973	0.252684742158426	0.283049701341147	0.202819364003934	0.266918292488438	0.21740152851264	0.149852211254252	0.316109422492401	0.291888352295981	0.276311086146147	0.301173481732398	0.29200135761964	0.175668558721985	0.308377518557794	0.205176972677089	0.257070225611694	0.279975801572898	0.312200802173632	0.256970574047274	0.15390924002187	0.303354367319827	0.306933933319697	0.250831238342389	0.22129840546697	0.283459565111165	0.269699487605595	0.278544223444774	0.26999430299312	0.144114570181451	0.299130090945038	0.147704346762854	0.263940063866372	0.254580868561535	0.299017467248908	0.312579226008501	0.205141965069763	0.301280572219659	0.258267433501078	0.220577307802229	0.321356421356421	0.253118870145155	0.273313424731913	0.133624438324395	0.198502662519112	0.195472287275566	0.289214601769912	0.259441087613293	0.249196216392526	0.282760121898128	0.289617486338798	0.282127779341402	0.273066888045541	0.189185202666824	0.197298008597245	0.303531009506564	0.314516638252194	0.232016453032332	0.196994345030599	0.295870051295541	0.264548445710357	0.300091701054562	0.229222760725184	0.24115293876295	0.271966765308445	0.285278607281276	0.295131463077117	0.299232035106966	0.13523722488767	0.182240278583865	0.317170564746149	0.31004016064257	0.28866195339094	0.173983884346487	0.310774961900999	0.304639607666	0.293381267253001	0.25927734375	0.172519687433488	0.222275621770996	0.168073697236354	0.246992643877109	0.197416974169742	0.29942126104173	0.244486841366927	0.285015290519878	0.167312061131764	0.301364284259825	0.241228070175439	0.236183651159966	0.186620011663751	0.316609570118245	0.244377811094453	0.301501144941057	0.300164427056756	0.24773435287454
"animal_parasites_or_symbionts"	0.0322976673906884	0.0184662527215547	0.0157326666260138	0.0694972539079003	0.0619659927248118	0.0482425913163336	0.0974924133524996	0.0682965196303336	0.113928717738632	0.0675014674232048	0.0684334116068433	0.0806451612903226	0.034651640423403	0.0683045561725108	0.118849317868274	0.0176924049033236	0.026509476975184	0.021092596498629	0.0454480355182126	0.0299060675298299	0.0449083346171622	0.0956754100374716	0.0202595228128924	0.0550815558343789	0.0413610202008803	0.131870175764903	0.0503222099084678	0.0272144908327811	0.0177792687017779	0.0966677774075308	0.020740824012141	0.0256446585434967	0.0839803098880042	0.121587513417854	0.069377990430622	0.0393328073932154	0.0880778057042946	0.0496517994790282	0.0721536351165981	0.133976539698474	0.00405268490374873	0.0198084636162724	0.0465199407649492	0.0307887732881684	0.0154429234076253	0.102463573058693	0.0308236125839519	0.0834067820197616	0.0691134413727359	0.032788868723533	0.0292405227066891	0.0519054510371442	0.116581341020925	0.0218532049153105	0.0202086316220086	0.0638228854107534	0.0736902050113895	0.0338626924016614	0.0587868716244287	0.0318239526026238	0.041018449537666	0.120576458280726	0.0201001713457229	0.119428990646207	0.0466101694915254	0.0629057856009234	0.0233078602620087	0.00350458578778615	0.0821055712752464	0.0193816335948316	0.0488257848070932	0.104486996284653	0.00404040404040404	0.113063946645743	0.0595900637980182	0.120796492245253	0.121157800390151	0.0886286755139214	0.034679203539823	0.102794561933535	0.0566609198080239	0.010121898127993	0.0477681586541413	0.0431747818744723	0.0402039848197343	0.0931028379255413	0.0999210457057637	0.0152406820582466	0.0155963882048368	0.0801607040367324	0.0938492524595244	0.0153228988557148	0.0453273093355596	0.0134494880024454	0.0835577095674026	0.0572366396553493	0.0413726382881857	0.0504479318889383	0.019876714052082	0.00959956116291827	0.124742974640164	0.10547494679822	0.00342270393610953	0.0185356811862836	0.0333071484681854	0.104603626022041	0.0179488626742677	0.017809898690069	0.0181036143031392	0.019287109375	0.0983915594879747	0.11360086507269	0.120472982263165	0.0480311553440069	0.0985239852398524	0.0207635292923139	0.0777172998148252	0.0201834862385321	0.11715200330442	0.0324781103644879	0.062892322549493	0.0536256528604397	0.15379488461218	0.0140346999668472	0.0522152716745076	0.0271393435671275	0.0186539660940069	0.0758283772302464
"human_associated"	0.00604400793276041	0.0184662527215547	0.0123178242575767	0.0665399239543726	0.0595127315793926	0.0385079255685734	0.0946813608049832	0.0507308120862555	0.111696026218763	0.0643057457770821	0.0533378061053338	0.0724670604270786	0.0304386750223814	0.0525595192819655	0.118815253862007	0.0176924049033236	0.00736012505699212	0.00906981649441046	0.0391464171480403	0.0188372683422188	0.0222615929748883	0.0954296946986916	0.0202595228128924	0.0202007528230866	0.0357183162171313	0.0113456709755417	0.0429750030784386	0.00410868124585818	0.00324275970032428	0.0923025658113962	0.0143892979596425	0.0208274298668178	0.0778023720638277	0.112303809219879	0.0529505582137161	0.0284571170968105	0.0813754416639347	0.0412524586678008	0.067254556143445	0.131652817281059	0.000455927051671733	0.013833183269215	0.0324771485472093	0.0150616985240745	0.00441226383075008	0.0974018374392884	0.00862495581477554	0.0786751403256483	0.0464728312678742	0.0316999395039322	0.00853926769310389	0.0439459720212253	0.114593170634723	0.0116904682829625	0.01529965228063	0.0389262833509042	0.065793470007593	0.0224774004397752	0.0352444259797812	0.0314007617435463	0.0311582453218809	0.119169582626889	0.0178594965071833	0.116097083817326	0.0353107344632768	0.0385225797143269	0.0103165938864629	0.00350458578778615	0.074836569421407	0.0156322104291647	0.0346872753414809	0.0194341240354387	0.00303030303030303	0.0193801490780698	0.0297271616668929	0.119908682417742	0.067643802393631	0.0788966952901379	0.00652654867256637	0.0148036253776435	0.0465029588555985	0.00892468437091859	0.0216737275127402	0.0279200675485505	0.0250830170777989	0.0859047731429583	0.0775945258355996	0.0150897842160857	0.00322030687630233	0.0620814999043428	0.0916027577658998	0.00861502038668946	0.0386485291951088	0.0134494880024454	0.0626009693053312	0.052415632372551	0.0313567038470294	0.0183620306245632	0.0195622090829035	0.00795392210641799	0.124027111415734	0.105242793577094	0.0027571781707549	0.00315106580166821	0.0261848651479445	0.095508946557649	0.0114014788056669	0.017809898690069	0.0120048789882519	0.0186767578125	0.0938003587825717	0.0596539709239457	0.120032998762546	0.0419731717871051	0.0982933579335793	0.0129962432734288	0.0521295101285001	0.0151493766172665	0.0968091697645601	0.0154245571166768	0.0492918075004024	0.0493137373982752	0.0446555027909689	0.00884075588462814	0.0414103293180996	0.00491900602154185	0.00708737313602086	0.0332058906825262
"human_gut"	0.00547738218906412	0.0184662527215547	0.0110982376974206	0.0358400225320377	0.0313002284070722	0.0078394210889042	0.0946813608049832	0.0412269777806908	0.0411102007374027	0.064175308158873	0.0335457900033546	0.0338482507950931	0.0303333508873558	0.0273826728531224	0.0679065964948137	0.0174396562618476	0.00638311730606396	0.00829642128946073	0.0391464171480403	0.0121858339680122	0.0197196117701433	0.0574359604398305	0.0202595228128924	0.0196361355081556	0.0356054621374563	0.0111596763693853	0.0428108196855888	0.0033576319858626	0.00324275970032428	0.00489836721092969	0.0106233488842673	0.0208274298668178	0.0340942878852952	0.0121268386086048	0.00531632110579479	0.0190465457004395	0.0343131898153207	0.0223273616500983	0.0273564569860866	0.00864424739278345	0.000202634245187437	0.013833183269215	0.0190471327171526	0.0111904185821437	0.00441226383075008	0.0401427819064896	0.00784729586426299	0.032379273553834	0.0436129647283127	0.0314579552329099	0.00815111916159917	0.0212252773757839	0.0431432973805855	0.00989704417137164	0.00801799959091839	0.0299245803260076	0.0280941533788914	0.0107500610798925	0.0347597285694502	0.0224291155311045	0.012577238266357	0.0432343710544353	0.0156847238697772	0.0384544843186403	0.0294767870302137	0.033400663684894	0.00567685589519651	0.00298262620237119	0.0656161576739194	0.00628749423165667	0.0343877306494129	0.0170334381251786	0.00238095238095238	0.0192232247940369	0.0288448486493824	0.118024351355269	0.0366953129118996	0.0741608118657299	0.00625	0.0139728096676737	0.0332230557755929	0.00631258162821071	0.0211825382206668	0.0247678018575851	0.0250830170777989	0.0364623281609534	0.0366698833230985	0.0150897842160857	0.0026520174275431	0.0605988138511575	0.0139437601673251	0.00848349335788505	0.0250945342041939	0.0130674002751032	0.0494973972356848	0.019694327623346	0.0235033007056681	0.0114365588665099	0.0164800603849541	0.00484549277747303	0.049836265326327	0.00591990713871155	0.00171135196805476	0.00271856657398826	0.0239853364755172	0.0391041592605759	0.0075069142631371	0.0107762792798606	0.0120048789882519	0.0155029296875	0.0643680257836967	0.0519043614081461	0.00420734222466658	0.0190826482042406	0.00585793357933579	0.00731038684130369	0.0366421637394086	0.0151493766172665	0.0738331268071045	0.0141009977601303	0.0490503782391759	0.023381513421596	0.0429892526868283	0.00861973698751243	0.0217649795791759	0.00449495377830549	0.00708737313602086	0.0272585669781931
"mammal_gut"	0.00547738218906412	0.0184662527215547	0.0110982376974206	0.0358400225320377	0.0313002284070722	0.0078394210889042	0.0946813608049832	0.0412269777806908	0.0411102007374027	0.064175308158873	0.0335457900033546	0.0338482507950931	0.0303333508873558	0.0273826728531224	0.0679065964948137	0.0174396562618476	0.00638311730606396	0.00829642128946073	0.0391464171480403	0.0121858339680122	0.0197196117701433	0.0574359604398305	0.0202595228128924	0.0196361355081556	0.0356054621374563	0.0111596763693853	0.0428108196855888	0.0033576319858626	0.00324275970032428	0.00489836721092969	0.0106233488842673	0.0208274298668178	0.0340942878852952	0.0121268386086048	0.00531632110579479	0.0190465457004395	0.0343131898153207	0.0223273616500983	0.0273564569860866	0.00864424739278345	0.000202634245187437	0.013833183269215	0.0190471327171526	0.0111904185821437	0.00441226383075008	0.0401427819064896	0.00784729586426299	0.032379273553834	0.0436129647283127	0.0314579552329099	0.00815111916159917	0.0212252773757839	0.0431432973805855	0.00989704417137164	0.00801799959091839	0.0299245803260076	0.0280941533788914	0.0107500610798925	0.0347597285694502	0.0224291155311045	0.012577238266357	0.0432343710544353	0.0156847238697772	0.0384544843186403	0.0294767870302137	0.033400663684894	0.00567685589519651	0.00298262620237119	0.0656161576739194	0.00628749423165667	0.0343877306494129	0.0170334381251786	0.00238095238095238	0.0192232247940369	0.0288448486493824	0.118024351355269	0.0366953129118996	0.0741608118657299	0.00625	0.0139728096676737	0.0332230557755929	0.00631258162821071	0.0211825382206668	0.0247678018575851	0.0250830170777989	0.0364623281609534	0.0366698833230985	0.0150897842160857	0.0026520174275431	0.0605988138511575	0.0139437601673251	0.00848349335788505	0.0250945342041939	0.0130674002751032	0.0494973972356848	0.019694327623346	0.0235033007056681	0.0114365588665099	0.0164800603849541	0.00484549277747303	0.049836265326327	0.00591990713871155	0.00171135196805476	0.00271856657398826	0.0239853364755172	0.0391041592605759	0.0075069142631371	0.0107762792798606	0.0120048789882519	0.0155029296875	0.0643680257836967	0.0519043614081461	0.00420734222466658	0.0190826482042406	0.00585793357933579	0.00731038684130369	0.0366421637394086	0.0151493766172665	0.0738331268071045	0.0141009977601303	0.0490503782391759	0.023381513421596	0.0429892526868283	0.00861973698751243	0.0217649795791759	0.00449495377830549	0.00708737313602086	0.0272585669781931
"human_pathogens_all"	0.00122768911134196	0	0.00243917312031221	0.0515420363329109	0.0411132729887488	0.0316161268090972	0	0.0094382906206987	0.10122900450635	0.000130437618209091	0.019959745051996	0.0556565197637438	0.000105324135025541	0.0356735376892067	0.118815253862007	0.000252748641476052	0.00117240930111379	0.000773395204949729	0	0.00903782685960904	0.00323524880603913	0.0940475459180539	0	0.00100376411543287	0.00011285407967498	0.000185994606156421	0.000164183392849813	0.0016788159929313	0.000111819300011182	0.0892369210263246	0.0038783654656849	0	0.0682546499719185	0.101830630421538	0.0482190324295588	0.0131297193733799	0.0681892689323571	0.0266333528254745	0.0613364687438762	0.130202814492592	0.000202634245187437	0	0.0203237501914926	0.00725864989112025	0	0.0835917841886594	0.000777659950512549	0.0666140928700654	0.00301874801398157	0.000483968542044767	0.000560658989951266	0.0321755909310178	0.10167006312441	0.00252407837927599	0.010554305583964	0.0104614386505555	0.0520121488230828	0.0184705594918153	0.000484697410330979	0.0135421074904782	0.0266006398176958	0.099653692146748	0.00217477263740609	0.110518432475393	0.0213092606239253	0.0199105468186409	0.00665938864628821	0.00178957572142271	0.0129280905454191	0.0138440239963083	0.000239635753654445	0.00302943698199486	0.00144300144300144	0.0010200078462142	0.0033256413736935	0.00237353239599942	0.0475562819634101	0.0058808222742649	0.000221238938053097	0.00332326283987915	0.0138856530450585	0.0043535045711798	0.00135077055320194	0.0118772867998874	0	0.0677326095934863	0.0614966225107466	0	0.00113657889751847	0.00172182896498948	0.0780850569370207	0.000131527028804419	0.0177773412562	0.000305670181873758	0.016379465087058	0.0345163606523746	0.0103573867516504	0.0106105851705953	0.00333375267329224	0.00612543426586213	0.0951945777168532	0.10118011220739	0.00123597642137288	0.000432499227679951	0.00277559570568212	0.0842516885886953	0.00541852458091099	0.00703361941020843	0	0.0157470703125	0.0428106661801818	0.0100324402258801	0.116623126632751	0.0368671570748594	0.0928505535055351	0.00959488272921109	0.0233432467313843	0	0.0325278810408922	0.00162899613113419	0.000281667471430871	0.0290295153649945	0.00274931267183204	0.000221018897115703	0.0242981957297213	0.000339241794589093	0	0.00849617672047578
"nitrate_reduction"	0.000377750495797526	0	0.00121958656015611	0.0309815518940994	0.0288892648676085	0.031013094417643	0	0.0087173100871731	0.0708316263826301	0.00045653166373182	0.0193726937269373	0.0392435256701499	0.000105324135025541	0.0258614132501711	0.0532931378059374	0	0.00104214160099003	0.000632777894958869	0	0.00665143437420665	0.00254198120474503	0.0414030345844339	0.000167434072833822	0.000439146800501882	0.000225708159349961	0.000650981121547475	0.000451504330336986	0.000883587364700685	0.000111819300011182	0.0874041986004665	0.0039907818559946	0.00014168319637291	0.0445340116951336	0.100089935884418	0.0475279106858054	0.00941057139637101	0.0468801223909955	0.0195098612513955	0.0399764844209289	0.123008569888275	0.000101317122593718	0.000327412621756569	0.0133789511310831	0.00308492620372611	0	0.0575223828193575	0.000494874513962531	0.0466205872802338	0.00285986653956149	0.000241984271022384	0.000388148531504722	0.0227206946454414	0.0714747253839654	0.00192627034207904	0.00781345878502761	0.019787527370043	0.0378511769172361	0.0122648424138774	0.000623182384711259	0.0090562843842573	0.0191068846136991	0.0762779120522348	0.00204296823513905	0.0684722137311243	0.0109923851633505	0.0134901168662531	0.00496724890829694	0.00149131310118559	0.0554200409796078	0.00922934933087217	0.000119817876827223	0.00240068591026007	0.00115440115440115	0.0010200078462142	0.00285054974888014	0.115922597477895	0.030684873728054	0.0615144418423107	0.000497787610619469	0.00234138972809668	0.0133730953823214	0.00239442751414889	0.000245594646036716	0.00326484660849986	0.000118595825426945	0.0495604460440144	0.0408807790157031	0.000528142447563	0.000820862537096672	0.0217141763918117	0.0775815322643117	0.000591871629619887	0.014192407798458	0.000152835090936879	0.0208669897684437	0.032721304749205	0.0080810380150239	0.00775144545396785	0.00308214869794943	0.00283415615286158	0.0834361434772675	0.0992841942348617	0.00066552576535463	0.000556070435588508	0.00246137732390678	0.0564936603863017	0.00389456454252977	0.00729173388397754	0	0.00927734375	0.0674389613548603	0.00817013096239337	0.11582565653788	0.0243617481609693	0.0923431734317343	0.00609198903441974	0.0154873463890915	9.40955069395436e-05	0.0731361007847997	0.00167990226023213	0.000523096732657331	0.0364994534191668	0.00183287511455469	0	0.0203691257819366	0	0.000396892895617168	0.00630133106768621
"aerobic_chemoheterotrophy"	0.0203985267730664	0.0204015805177002	0.00463442892859321	0.0042247570764681	0.0043989510193723	0.0180048242591316	0.00511100463184795	0.00727534902012191	0.00167963949201147	0.00319572164612274	0.00637370010063737	0.00431621990004543	0.00421296540102164	0.0130067696052331	0.00292950453902884	0.00783520788575762	0.00840226665798215	0.0148351262040357	0.00496491144316609	0.0100533130236101	0.0173316900323525	0.010442901898151	0.00895772289660946	0.0153701380175659	0.00490915246586164	0.174462940574723	0.0477773673192957	0.028407333775127	0.0177792687017779	0.00206597800733089	0.00550840312517565	0.0106970813261547	0.0111665400244475	0.00368447010357133	0.00446570972886762	0.00715654231939592	0.00429825519979602	0.00271117962894051	0.00634920634920635	0.000873719628948004	0.0173252279635258	0.00532045510354424	0.00500434049941276	0.0075610936365836	0.0037900214956443	0.00623207911522032	0.00834217037822552	0.00524191677877256	0.0086590403558945	0.0125831820931639	0.00392461292965886	0.00781476121562952	0.00181420547740941	0.0144802391232149	0.0016363264471262	0.019787527370043	0.00937737281700835	0.0122648424138774	0.0119789502838942	0.0115107913669065	0.0124895920066611	0.000955953969914505	0.00586529590088309	0.00137555786513419	0.0144927536231884	0.0155821670754581	0.0161572052401747	0.0187159794198792	0.00956190847887599	0.00628749423165667	0.0138389647735442	0.0864246927693627	0.00851370851370851	0.0326402510788545	0.0105877562101262	0.00101463980286998	0.0186112722096272	0.0118136872235233	0.0331858407079646	0.034441087613293	0.00950561483621453	0.0514801915542011	0.00736783938110149	0.00686743596960315	0.00990275142314991	0.00864357779220013	0.0090797438371787	0.0115436849253056	0.0118077918797752	0.00669600153051464	0.00902471144162987	0.012560831250822	0.0113441045032657	0.0224667583677212	0.00857117214144678	0.0218996820186686	0.0182107898930116	0.013978016392401	0.0156623474650899	0.0252331321996709	0.000411240575736806	0.0111046624105243	0.0184445712112569	0.0164967562557924	0.00885048442000524	0.00586562388908638	0.00541852458091099	0.00574304704136284	0.0123900622712974	0.0379638671875	0.00380066283559853	0.0137570587528535	0.00250240615976901	0.0157940285590653	0.00318265682656827	0.0130977764240024	0.00583581168284608	0.0143025170548106	0.00397562990499793	0.00488698839340257	0.00913407371640109	0.0310943762905381	0.073898192118637	0.00442037794231407	0.0322080339140774	0.0260368077347129	0.0124170777343086	0.036321155480034
