"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage","PD"
"buddy_11",106,143,16.1525052322674,161.755992641549,7.32383522023185,2.87505314275964,0.899320375,9.93249627220999,19.9846647370857,0.616509208062695,0.99075,9.336539613
"joans_11",99,134.2,16.3439275555698,139.285158817245,5.93753467039891,2.78257153143486,0.88890125,9.00100136140146,18.3754801761209,0.605549283192986,0.99175,9.278751787
"padme_11",108,159.230769230769,23.0019054915088,155.223170268752,6.3674732768768,2.75442885841594,0.864111125,7.35895414543685,20.4500404081928,0.588285275401757,0.99075,8.931408646
"ginger_14",79,111.5,17.2174860927564,115.982293275722,5.98721310389414,2.4692399856893,0.826828625,5.77462643580673,13.9530907384496,0.565114876996449,0.9935,6.892188337
"buddy_16",95,124,14.0460966656655,134.117190948915,6.36974521066842,2.67190832519394,0.846981,6.53513615956188,17.46989277234,0.586732665110508,0.9925,7.832213047
"buddy_17",102,184,36.86585829941,171.189732474873,7.13971081984731,3.03524912980437,0.91635,11.9545726240287,19.0613627771811,0.656273939835117,0.98975,9.49724012
"ivy_17",121,317.666666666667,81.4684281307636,262.358467753543,9.49678336713154,2.93419429097679,0.899490375,9.94929590076572,23.5341572003649,0.61182703103471,0.985,9.994509007
"lambchop_17",29,38,8.03295535345033,41.8942830782935,3.3790920016014,1.64612526504623,0.738783125,3.82823659459214,4.23209352788736,0.488856740886008,0.99775,3.555773605
"padme_17",54,81.1428571428571,16.4988596706714,81.9668651561799,5.08780691948605,1.46506746682094,0.556097875,2.2527488463814,8.82555296421527,0.367278346997353,0.995,5.072311777
"buddy_18",44,69.5,16.3848033425958,82.093023255814,6.2400413652855,1.35224052919574,0.5802425,2.38232789169937,6.91616314774767,0.357339525766734,0.9955,5.440491509
"ginger_18",83,158.428571428571,38.5014509519865,148.59375,6.56279806276764,2.71357658795917,0.87670725,8.11077699215891,14.8160488748305,0.614092434828116,0.99175,7.587535513
"ivy_18",137,215,29.864323707901,225.87163507109,8.79128746861704,3.44576144501208,0.942592,17.4191750278707,27.46628431364,0.700360732482331,0.987,10.703817014
"lambchop_18",39,57.3333333333333,15.055692024325,53.0921747555852,3.61364424283181,2.35621136305734,0.87230175,7.83096087847719,5.99587941431382,0.643147731810805,0.99725,3.62283618
"franc_19",93,136.5,21.7859309122719,132.752675386445,6.28620426477269,2.90058162845969,0.90309525,10.3194115871513,17.020971892923,0.639937773642075,0.9925,9.075742262
"ivy_19",128,153.071428571429,12.7848215063235,148.490550600556,5.96746898284349,3.35844369699017,0.916306125,11.9483056555811,25.2363213101451,0.69217286667893,0.99325,10.640495736
"ginger_2",66,135,42.2732184722195,101.098469387755,5.30018713674676,2.17256484719365,0.810902875,5.28828769871567,11.2273645024344,0.518554625850348,0.994,6.474141089
"lambchop_2",67,79.6666666666667,7.5114055878828,87.410071942446,4.78801519052681,1.69175583771572,0.633438,2.72805146196278,11.4326078323769,0.402349467809794,0.995,6.766583995
"ginger_20",109,203,38.9946051171572,199.183428030912,8.09028459986634,2.62368804080308,0.831039625,5.91854747007989,20.6836513805779,0.559261028315898,0.988,10.195088624
"goose_20",72,81.5454545454545,6.56584199387946,85.1291015391958,4.73402446592463,2.85345157417842,0.90432625,10.4521877735534,12.4700630129873,0.667214015489927,0.99625,7.5968054
