"Taxa"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"lambchop_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"goose_22"	"hamlet_22"	"hera_22"	"iris_22"	"korra_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"goose_24"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"lambchop_25"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"henry_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"
"Metabolism|Global and overview maps|Metabolic pathways"	0.140337801298104	0.143891276942815	0.145467702231555	0.144670447895471	0.141320379418814	0.150728234728578	0.146634328796957	0.150598378541566	0.143935266745055	0.149449320797824	0.147543394472047	0.146611931360792	0.147003617030048	0.148880886197577	0.146927388966027	0.152017956114019	0.141269707430061	0.147059477352326	0.147931321565746	0.142798295901801	0.141184461393074	0.145162538419514	0.15178431865173	0.143889235934455	0.145657705788064	0.144246574037011	0.140638470844382	0.144021710515583	0.151381546382133	0.141810282393131	0.147299592172259	0.148576148009516	0.149471917416175	0.142740437948811	0.148533035674526	0.150565941887757	0.145884969869013	0.146704579742284	0.146849706031847	0.149048417174398	0.152547560822116	0.150024274046794	0.145328580988644	0.154523350727832	0.150670167234373	0.153048569162614	0.153771855351473	0.153789344669264	0.149486292180437	0.154052146729039	0.154282889741539	0.147183396936491	0.152124917659606	0.151289327339816	0.15159968831958	0.149887969837578	0.151461285341369	0.152140493165328	0.153274736152668	0.152909662810363	0.151825016782176	0.153172530514444	0.142782017793576	0.150847322905706	0.141294074664877	0.150469997447488	0.149553094954819	0.151698557462847	0.151508653589542	0.148444138517829	0.146249311201069	0.14166807628966	0.149781669429552	0.155066140036051	0.153053091537706	0.152146006701525	0.152792551511922	0.149060434054188	0.142165511388176	0.148190105275766	0.154448884831215	0.154097463790515	0.152805456362632	0.153452735080979	0.152121536067389	0.145537807075891	0.150462927247164	0.152989373187243	0.149994808262793	0.142530926288578	0.151936141561087	0.150587314711392	0.144130866533264	0.151646946333488	0.153385309932155	0.152073612922205	0.154073844223204	0.150047233204071	0.142453363656718	0.146689491452031	0.149216765831611	0.153875604558297
"Metabolism|Global and overview maps|Biosynthesis of secondary metabolites"	0.0580114021128901	0.0591009318860341	0.0590757283096192	0.0610160230890968	0.057205642166811	0.062844252240735	0.0607220906122844	0.0633274768293229	0.0590644750298642	0.0632117699033491	0.0625288585668596	0.061101503177572	0.0609512060558942	0.0622018639573787	0.0598514381453857	0.0643539338854971	0.0566216338872792	0.0604341298702757	0.0612628974087066	0.0584301234543355	0.0569039203844896	0.0598535799532332	0.0639175072945418	0.0589642514217404	0.0607515859965047	0.0592076756014	0.0563549765619143	0.0602638881695582	0.0637308804965262	0.0575062971607519	0.0621643620475409	0.0604242318229539	0.062100699667164	0.0582889781543588	0.0627321891464841	0.0629665554097777	0.0611671546687733	0.0619337231597279	0.0618664020946945	0.0629550871310547	0.0651469940818688	0.0617072091149951	0.0583738661963034	0.0666564842286902	0.0646663208364514	0.0670925725328863	0.0668241406732393	0.0674618162011817	0.0625178478072246	0.0679530955082059	0.066087014585378	0.0619727075407823	0.0655483823129637	0.0633697063846667	0.0644396053639945	0.0655639801734654	0.0646740713439009	0.0656722781819395	0.0660094033032387	0.0645485596503856	0.0655397420368587	0.0618893773564487	0.0580537613076114	0.0652136788543044	0.0551912763412898	0.0629913379803099	0.0616608495993279	0.0638869580105619	0.0608669420699235	0.0619052265169148	0.0608963854293192	0.0572536999207425	0.0630176566822123	0.0681843595407275	0.0657004257914098	0.0629447824721855	0.0657323985216008	0.0629768293324176	0.0574177098467933	0.0607066942051529	0.0671857350916378	0.0668954371166373	0.0652819374717044	0.066232156403345	0.0656468022872545	0.0592981004043059	0.0631185559994585	0.0654708278163651	0.0636443806450743	0.0565001092285172	0.0647862958987809	0.063029847364395	0.0594461286465456	0.0638935160009897	0.0641162300730738	0.062550080027518	0.0676965268458099	0.0607583970147687	0.0579414649680285	0.0604210810728743	0.0605835548934371	0.0675717711890317
"Metabolism|Global and overview maps|Microbial metabolism in diverse environments"	0.0531227885553076	0.0535768068593649	0.0528711984993723	0.0529464434791581	0.0569824056405445	0.0519663963117303	0.0542631647978903	0.0537855198137947	0.0523128410601754	0.0537623158894305	0.0513988583649906	0.0563656747721933	0.0541794921334055	0.0531335105862372	0.0510197695801778	0.0569695632401136	0.0567655753867584	0.0530656706111095	0.053079223677639	0.0551138647049837	0.0570259539836018	0.055328914311096	0.0567657137816158	0.0561132716199586	0.0533092366833247	0.0565900642198525	0.0577724950765313	0.0504887222078839	0.0530603866675105	0.0563297249659219	0.0530935121198056	0.0526576384621959	0.056115586548206	0.0562436514935437	0.0543349567413117	0.053187630681477	0.0543306229314628	0.0506290963294184	0.0516968860414076	0.0510588487815534	0.0521638229563092	0.0510127117885186	0.0503277381270436	0.0545283460724732	0.053392146007643	0.0512910650878608	0.0527718338833725	0.0520309200429113	0.0540081384165983	0.0522558963707026	0.0561060487742641	0.0512289973367967	0.0522690582475441	0.0544497004807798	0.0495622152898801	0.0509960684519151	0.0531564427343851	0.0522635592379153	0.0545814004535314	0.0554704989217618	0.0542802506446064	0.048918465344763	0.0565337304930363	0.0514392367986695	0.0532075076659485	0.0522891131455852	0.0533170683059037	0.055042398303153	0.0482580575197987	0.0543107937208328	0.0559593250695889	0.0557945972961699	0.0533626192114944	0.0535635545186264	0.0533981786043667	0.0498119784226608	0.0537319020345572	0.0551312944382328	0.0568701676730153	0.0578781471031364	0.0508031999718277	0.0544325133329335	0.0543680671488391	0.0533813279906308	0.050688626597476	0.055384989497882	0.0518629021222189	0.051066969392819	0.0526285396712915	0.0520404758559265	0.0552206754954641	0.0528158472325417	0.0546617738931377	0.0528351534266321	0.0536362659980867	0.0550982014672537	0.0518203489114801	0.0515604503451676	0.0569323838545365	0.0503005282833416	0.0500565576496107	0.0523278135724716
"Metabolism|Global and overview maps|Biosynthesis of antibiotics"	0.0466121908193837	0.0463275803173789	0.0488675557306171	0.0481312208553851	0.044460770651169	0.0510785419544202	0.0498468219120436	0.0513129213363152	0.0487353088889765	0.0502570095572811	0.0494466675317119	0.0481703691129559	0.0507328749512117	0.0503039088910563	0.0487888452972714	0.0533466699697802	0.0437204130722922	0.0491000697651877	0.0498986807474071	0.04546108200282	0.043759241922141	0.0470332649086849	0.0525349490288868	0.0464020931252967	0.0482343635884124	0.0469161344056142	0.0430989547043171	0.0473937477627489	0.0518879657800344	0.0447537619331992	0.0488367448847411	0.0486597260946653	0.0519904461123603	0.0454900643504977	0.0500788752226179	0.0511051707063161	0.0474726273619187	0.049043270820245	0.0500714007444015	0.0499988222232203	0.0503428718032299	0.0496840207192959	0.0467565125315419	0.0535945241174997	0.0511057984475136	0.051785268992993	0.0526056427999822	0.0523189301019356	0.0504313043960809	0.0525722867162197	0.0539519911191424	0.048832854759527	0.0515753713673311	0.0519582923093855	0.0509570569844084	0.0506180396199002	0.0513159400613559	0.0516110372986708	0.0529540265139152	0.0532609799030559	0.0511673854324486	0.0497493478624981	0.045394936628375	0.0505081732301822	0.0437825939653451	0.0514960740541053	0.0511630968155585	0.0524307172479409	0.0490341221133519	0.0496567548533177	0.0479364275527015	0.0436803169813176	0.0514791990207267	0.0534743893622149	0.0524768854883802	0.0495184076793793	0.0527889712408372	0.0499766051506506	0.0441159625298251	0.0496741900421765	0.052516755011115	0.053334560024915	0.0528556977735802	0.0528358010713212	0.0511469743722565	0.0488333271740409	0.0512153255663072	0.0518004212797727	0.0510998134593771	0.0466712184731853	0.0526718092933927	0.0511455655740102	0.0467940202417398	0.0525740772852282	0.0527196958501603	0.0523921940496334	0.0525987004310786	0.0499752695596367	0.0442941990369416	0.0484154383264572	0.0492072513132155	0.0524467624990655
"Environmental Information Processing|Membrane transport|ABC transporters"	0.0651033919781106	0.0573285758356317	0.0570584584132457	0.0586015094280866	0.0542834696071196	0.0453535819792524	0.0567886317644049	0.04906735875665	0.0558605947977221	0.0488712589872274	0.0557319048639911	0.0492965730158201	0.0512718385144747	0.0532534849528631	0.0481622908294575	0.0458003258018732	0.0541703468877159	0.0559582752476425	0.0506197888687061	0.0543722428040141	0.0535690630692227	0.052913541036271	0.0435049336737103	0.0523781237679992	0.053251847190361	0.0526970348196836	0.0533041953059564	0.0683673845674606	0.0415949827573962	0.0540117651263892	0.0510512886137175	0.0506523459347278	0.0488446970434831	0.0537758719983992	0.0515163319988699	0.0481156216671613	0.0525140080459129	0.0538773761663452	0.0508719517583625	0.0501313091296821	0.0427028880616564	0.0473350476062561	0.0507292482133941	0.0406639774427485	0.049434299365173	0.0482518521514413	0.0418973919714126	0.0457344159365847	0.0466507268514695	0.0452122569323205	0.0413270238230533	0.0456808965781049	0.0483654292953695	0.046973176159058	0.0429748430758008	0.0531080180039364	0.0510265619527024	0.0487605717782602	0.0450511607213215	0.0416442180757988	0.0445586481634201	0.0393525125249234	0.0521713896776388	0.0509686902275178	0.0632056185783629	0.0442087150873961	0.0455493473874138	0.0452950973121795	0.0441546834209797	0.0529693278224358	0.0501254312768291	0.0604219650492437	0.0476215321540647	0.0428381031312787	0.0432504477198426	0.0428148217661294	0.0441075471071444	0.0482361552176533	0.0521542547937097	0.0486919836959895	0.0402498193871664	0.0432931479107122	0.0434624756112803	0.0431078504704985	0.0472374398070412	0.0544708644695282	0.0445358437706073	0.0434070199744058	0.0488859598465033	0.0645091289610176	0.0464128458222222	0.0475059938425484	0.0506066734068269	0.0381391423254413	0.0371789123051905	0.0434212165874318	0.0442768265793688	0.046874059585472	0.0521930262760273	0.056826722073653	0.0494885142804442	0.0461488845453714
"Environmental Information Processing|Signal transduction|Two-component system"	0.0534390256803019	0.0447744841059745	0.0456513854897238	0.0446735460126601	0.0411622042507904	0.041526038041112	0.0409560428518	0.0363451179028315	0.0519146170942082	0.0370831715641512	0.0418464133474849	0.0351288752482013	0.0444664365607285	0.0391029705405316	0.0498483427003967	0.0295828109774214	0.0441631298608639	0.0422553087512423	0.0422637450627256	0.0424016514629739	0.0441121308227172	0.0404301434112016	0.031047123204057	0.0401800420885556	0.0442592546232334	0.0389100844910918	0.0429015269099166	0.0455561202642941	0.0387232512957676	0.0421984251361476	0.0406884444415554	0.0401003206571881	0.0357201419766255	0.0408837289709352	0.0360151209184273	0.0378082018214458	0.0386773523631392	0.0484350179131136	0.0480878149762421	0.0435125316888962	0.0339693162135333	0.0433526382650062	0.0460747451980942	0.0295506261762291	0.0338274026202654	0.0320389463962277	0.0320364089760424	0.0308987173242227	0.0379216448610588	0.0293213233002056	0.0278054947181012	0.0415575944229816	0.0341862114588041	0.0348169648888526	0.0429624892939986	0.0374829158263876	0.0324040032152256	0.0334434227975793	0.0286548812192429	0.032419757383589	0.0310060177964763	0.045134631451974	0.0414204329373201	0.0358070640643975	0.049667416413135	0.0422102329080354	0.0431127302329044	0.0334513949583375	0.0481080370293757	0.0348405973715932	0.0369134266925799	0.0401680674942618	0.0400320909153206	0.0270767742226477	0.0333087091398737	0.0417463547288834	0.0320369578582392	0.0345867722709355	0.0422403476226401	0.0347950615488474	0.0345420186673597	0.0287434795226485	0.0325421157713144	0.0320186228956184	0.0366435901887968	0.0427022247140884	0.0421041694347617	0.0367019905191085	0.0382466287142362	0.0510615165922895	0.0319766166604418	0.0386770675831998	0.0408096743233746	0.0414235955953802	0.0374293765091262	0.034232250284322	0.0311535176447937	0.0448777287510269	0.0410352700007992	0.0477140139178375	0.0470452451140089	0.0293413051755254
"Metabolism|Global and overview maps|Biosynthesis of amino acids"	0.0271253786388606	0.0267422219444564	0.0290598636158657	0.0287318653958155	0.0229042058510572	0.0305719146992665	0.0298171586021254	0.0307367285111804	0.0284391492872216	0.0297054924863283	0.030396098330857	0.0267048133970141	0.0295542538379324	0.0304954686028397	0.0288598983638819	0.0318054838749143	0.0231692973238337	0.0291481226395145	0.0297640667766735	0.0247975390401607	0.02306209388287	0.026722850775466	0.0305337093546483	0.0254125996277878	0.0279635451403564	0.025796641987069	0.0222229571701207	0.0304729834142002	0.0307763340072612	0.023692741969663	0.028571576399546	0.0286379793339862	0.0307774477284657	0.0245387829731727	0.02979745313408	0.0304841552560138	0.0271699827657684	0.0294625504567074	0.0296898085214384	0.0301679139509684	0.0298926915334674	0.0296736682380614	0.0269197193232746	0.0322177890328755	0.0309839528240697	0.0323640625883596	0.031911935393793	0.0324846988426195	0.0294006155550699	0.0327371613587958	0.0321605071324332	0.0289032342507187	0.0317924292525293	0.0310581318304343	0.0307140807327686	0.0314836111173329	0.0315283660815266	0.0318623051408295	0.0320843513423344	0.0314763037305557	0.030347467357348	0.0291521032301706	0.0240806217961052	0.031285564906978	0.0254931776367148	0.0306183666342341	0.0301462660018467	0.0311631525990859	0.0288201352129228	0.0294942397249499	0.0268622811602784	0.025800465749869	0.0307207433903132	0.0329302512240087	0.0316287304654533	0.0292015081455876	0.0320097893164342	0.0290929133894503	0.0234068442011587	0.028652205034025	0.0320027036104195	0.0324255135751217	0.0317191198818416	0.0320093731961825	0.0317229216138284	0.0281136319999423	0.0305442260903013	0.0315016797279829	0.0308911589882257	0.0274754450500106	0.0317318569552366	0.0307346795871792	0.0256160424330774	0.0307752177246145	0.0307735293381365	0.0305997590098619	0.0325992590060275	0.0291823047934759	0.023584500269323	0.0291489818072742	0.0295112122732831	0.0326206392789475
"Metabolism|Global and overview maps|Carbon metabolism"	0.0263585828506979	0.0253935018013326	0.0263437590676584	0.0259677278585475	0.0245003426541804	0.0266859863259857	0.0266816383394686	0.0270350769609966	0.0269684887914513	0.0264253512459482	0.0258489625590409	0.0255550778709749	0.0274646534398277	0.0265401957239415	0.0266748578060818	0.0276102544610319	0.0242115917592744	0.0263832345310329	0.026809427962416	0.0247400299874373	0.0242703635934286	0.025326791869446	0.0276721480575128	0.0252185738153589	0.0260500240749868	0.0253683417718065	0.023921267425033	0.0249005022276593	0.0273252420220348	0.0246888350226088	0.0258820293044121	0.0261056269595368	0.0275930538481658	0.0249085390111768	0.0262317935178982	0.0268889446507492	0.0252283668525157	0.0263324266698396	0.0269224111057252	0.0264326514195936	0.0256032094406168	0.0264234547141094	0.0258112315802785	0.0275498862110306	0.0263347314782641	0.0260174489724788	0.0267090366260287	0.0264156443340357	0.0265415571815668	0.0261638397063853	0.0279921180739463	0.0263917608336347	0.0264676099239328	0.0271912173406974	0.0263347512939325	0.0260088479674927	0.0262631270732027	0.0263811499563334	0.0269809207742369	0.0278265758034611	0.0262224884787146	0.0262601350402014	0.0249221557752997	0.0260270530573824	0.0246848025196695	0.0271817964381623	0.0275539005605899	0.0275564305403738	0.0258547136463424	0.0259505798136925	0.0255916601030973	0.0242973604408655	0.0272310128137394	0.0268566552449001	0.0271830276817713	0.0256586301170159	0.026995461025632	0.0262763320711804	0.024217183327477	0.0269991279373328	0.0264951075529893	0.0272307511270142	0.0274256075812209	0.0270510676205037	0.0260271730836062	0.0268402953498957	0.0269692516683313	0.0264405991431227	0.0266892892179981	0.0259906534896197	0.0274251330535733	0.0268944324286897	0.0249865863051064	0.0276022665361488	0.0277115048796748	0.0273395696906281	0.026394967608743	0.0267424409787513	0.0241836704072659	0.0259144200439211	0.0260115495802145	0.0262979887090806
"Cellular Processes|Cellular community - prokaryotes|Quorum sensing"	0.0301486579129764	0.0254614880246845	0.0223106406747157	0.0267276472567882	0.0215452683322039	0.0204526529869124	0.0246541809514049	0.0219679807089534	0.0252439023325164	0.0222130425092586	0.0251837583203355	0.0202149780591396	0.0231437247698907	0.0235209259144253	0.0222441118604614	0.0188250081929973	0.0230606679456817	0.0236703322000015	0.0227100394977884	0.0223879521194297	0.0232150470531769	0.0231439489106759	0.0185738083854944	0.0215936645558349	0.0239748322986105	0.0213229356187028	0.0224193689466666	0.0312667351236024	0.0187901609707745	0.0218614983892343	0.0230491381039461	0.0228229508626481	0.0202181464908125	0.0219989613740947	0.0221922859559054	0.020890120847728	0.0226411977203833	0.0260614094301282	0.0243196333485202	0.0238304362256519	0.0197481886701612	0.0219252230327476	0.0228698086952994	0.0187147524312155	0.0219455769295481	0.022756303663411	0.019599832890889	0.0218009324666118	0.0199777713305305	0.0214366693086702	0.0183310407280287	0.0212025186130649	0.022490289111917	0.0199640840532707	0.0207596897376177	0.0255718109855962	0.0218481350435354	0.0223835663314156	0.0198843410057502	0.0179839886194495	0.0201547095595097	0.0193179524425592	0.0213234704921242	0.0241428205301039	0.0236101481136031	0.019865653048237	0.0207058055443745	0.0197052497766112	0.0199252745200384	0.021507749982772	0.020942235507218	0.0227297865372666	0.0212197490046295	0.0200631508252688	0.0201813661217277	0.0197217792040509	0.0197799581505755	0.0208796785239548	0.0222954283296274	0.0189987413656652	0.0196198379115828	0.0198584121063044	0.0195323867740957	0.0196711639874852	0.0224799630034926	0.0227513239151072	0.0202377067041173	0.0203599116736938	0.0220821683912014	0.0264956335299878	0.0205349131448354	0.0212008011303772	0.0215313728445359	0.0169975707898124	0.0170576639183327	0.017641405129106	0.0211420578268869	0.0206265835883917	0.022254514214811	0.0253315097510125	0.0216699318719073	0.0215020617954815
"Environmental Information Processing|Membrane transport|Phosphotransferase system (PTS)"	0.0145204602187481	0.0205817803616734	0.0153201567200079	0.0178910824179593	0.0242763689478474	0.013627229372885	0.0153119882710551	0.0154471688456616	0.0116264607974425	0.0174097339187477	0.0179846312599664	0.021656889075986	0.011379211602988	0.0159864211135439	0.0132318858205498	0.0157304414080809	0.0216087562677136	0.0159341744977373	0.0154977098168571	0.0224164372559513	0.021549371419109	0.0196590647731277	0.0156148569603088	0.0216296098514296	0.0171617121719	0.021384944864739	0.0232214796221382	0.018976471628175	0.014081906675229	0.0233115458667079	0.0185442793091855	0.0184998733984937	0.0144134519863162	0.0228909057716471	0.0190066694136044	0.0152289452003252	0.0218210768054738	0.0140515935431484	0.0124667398858983	0.0153178981667213	0.0193016012379537	0.0146720857274686	0.0162546371503893	0.0162769818030413	0.0187001630936129	0.0198265006001929	0.0175941052254012	0.0192930661669992	0.0163965042286481	0.0199810149312275	0.0157921615478557	0.0128151142485399	0.018125139460688	0.0158732216381092	0.0142580243106868	0.01894362463815	0.0195363654358329	0.0185620586297222	0.0179053594382528	0.0141564521897269	0.0199458357631945	0.0124481555823009	0.0224019817312186	0.019886087521859	0.0193307223180117	0.0126731309393619	0.0121019961185518	0.0153040246795706	0.011740983518353	0.019885822641819	0.0211290943036395	0.0233767371536574	0.013852387011497	0.0188820256042429	0.0163404881984365	0.0156134439449545	0.016923902419684	0.0195161085198388	0.0223037995189194	0.0161842138231569	0.0167187845515096	0.0175077374685041	0.0159378600320889	0.0167790354650688	0.0179898602030194	0.0145962610595926	0.0137024635987269	0.0162049248433467	0.0161214363127678	0.0151638288792025	0.0160997261496139	0.0153082011524302	0.0207710389076196	0.0119672252688346	0.0121902489900862	0.0136067739464849	0.0186595783527917	0.0114785343245542	0.0230384952817276	0.0147079642512489	0.0138057693002794	0.0201459624454759
