"Taxa"	"Ginger_2"	"Padme_5"	"Padme_6"	"Ginger_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Buddy_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Buddy_16"	"Buddy_17"	"Ivy_17"	"Padme_17"	"Buddy_18"	"Ginger_18"	"Ivy_18"	"Franc_19"	"Ivy_19"	"Ginger_20"	"Buddy_21"	"Joans_21"	"Franc_22"	"Grogu_22"	"Henry_22"	"Joans_22"	"Marshmallow_22"	"Franc_24"	"Ginger_24"	"Henry_24"	"Ivy_24"	"Marshmallow_24"	"Henry_25"	"Ginger_29"	"Henry_29"	"Joans_29"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Grogu_37"	"Grogu_41"	"Joans_41"	"Marshmallow_41"	"Ginger_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Ivy_44"	"Joans_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Henry_45"	"Ivy_45"	"Joans_45"	"Marshmallow_45"	"Buddy_46"	"Charles_46"	"Ivy_46"	"Joans_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Ivy_48"	"Joans_48"	"Marshmallow_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Ivy_49"	"Joans_49"	"Marshmallow_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"Joans_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Grogu_52"	"Marshmallow_52"	"Franc_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Ivy_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ginger_58"	"Henry_59"	"Joans_60"	"Marshmallow_60"	"Joans_62"	"Henry_66"	"Ivy_67"	"Franc_68"	"Grogu_70"
"chemoheterotrophy"	0.160198168550579	0.156625511004666	0.15128569865412	0.141703207939072	0.145508406411237	0.149421057796095	0.135766423357664	0.301590776415645	0.178630669793514	0.215349840747971	0.195028368504837	0.25995604866806	0.23649368437072	0.330122214234364	0.308593188676534	0.282369282666931	0.230757704410369	0.0842502943593132	0.291729263857041	0.339418631983076	0.295531355613969	0.251139616240857	0.303931742188401	0.314010550852656	0.326468035869251	0.32544507164568	0.309940606439512	0.332049112447341	0.248679277436946	0.213042788385254	0.325505885081463	0.271065989847716	0.332223340819329	0.232511507086542	0.307421625079974	0.329762265293761	0.178534370946822	0.320012439744985	0.236317004360092	0.329414291082837	0.274801031274521	0.331316826111424	0.303229240596168	0.30899502339746	0.331439198264283	0.332559938128384	0.266939720416704	0.240855469744547	0.186047254150702	0.326431966486748	0.310289634146341	0.272425861116228	0.320102554363308	0.232564986960545	0.313179813816757	0.310388701571347	0.322386886718311	0.323928588801868	0.319204965828579	0.290997993981946	0.305819753907549	0.321577155824508	0.186152409122752	0.319622856419667	0.331098738779684	0.312993161493951	0.322141918528252	0.331288343558282	0.3252002002002	0.328452364507068	0.322093918398768	0.234593629056267	0.349400871459695	0.235039546336368	0.330762136329337	0.230963187090267	0.315716911764706	0.331486093086879	0.317060248259158	0.306806579693704	0.237789727424439	0.172409050271646	0.319552164123092	0.326870437956204	0.3117903930131	0.300008201427048	0.315132408575031	0.299746054779612	0.221840281597184	0.249162433805252	0.316112430720507	0.325805028672254	0.331704125615764	0.322411831626849	0.315159987573781	0.273150199379708	0.31211033440393	0.302954431647471	0.320904947559167	0.294827109266943	0.326723323890463	0.330093140153755	0.242921835006891	0.306384628163243	0.332272616008672	0.312960954446855	0.322949491311785	0.316202712348323	0.192183956542376	0.31332647663826	0.329922899842876	0.322319040634975	0.326070151705479	0.221367723615712	0.32524715460663	0.317621899059025	0.274451689389449	0.183687134212876	0.320887282946904	0.295030470566061	0.221527246546371	0.261453263970465	0.21119408395563
"fermentation"	0.1564959221634	0.15501507205682	0.149534960061276	0.139203015616586	0.143507347026857	0.148096359532921	0.134569015008612	0.290572095738471	0.173311216610422	0.205897462241858	0.186864769990612	0.251112183094817	0.231623801552275	0.289288281811646	0.212889783014801	0.261385058041472	0.220418560511463	0.0842502943593132	0.281964102158615	0.273760087753663	0.255243817391771	0.244301918795717	0.282601176063646	0.307876334192124	0.313103847266416	0.304675061513967	0.288215067208503	0.331653044323624	0.240158486707566	0.209287565451949	0.317388531338784	0.246226734348562	0.320684581429567	0.219660028255024	0.296801023672425	0.329497274379164	0.165402075226978	0.307183952728969	0.219543472685304	0.322596231277178	0.247393789933864	0.330472706809229	0.292405961674947	0.29978459481542	0.330612666597789	0.331470153975954	0.246861365862345	0.181362980565221	0.170657726692209	0.323330379440909	0.272103658536585	0.251673113526125	0.31706390656158	0.194456128543787	0.298187163155316	0.293657357338253	0.30986864264062	0.318383032543659	0.304031600727318	0.265860080240722	0.300498836049219	0.306164901664145	0.172335953919203	0.298424349806999	0.330606370488202	0.303051025775907	0.315571616294349	0.31510471757986	0.309747247247247	0.323617442556523	0.308237105465743	0.219336111938077	0.264705882352941	0.230114908222653	0.323006623627065	0.228988065221046	0.297137605042017	0.330398793448143	0.296548592188919	0.284855360181509	0.23571296124606	0.171881805469592	0.300100075056292	0.320711678832117	0.300145560407569	0.257360780775855	0.303341740226986	0.29557409758752	0.21889781102189	0.241110991029936	0.298363684349433	0.314424349360388	0.330934421182266	0.305877891543421	0.292559801180491	0.255427558706247	0.290698406700674	0.295157021246155	0.315907967711823	0.271479944674965	0.307183845427472	0.328614725014784	0.226422524118921	0.296915665319231	0.332062803790607	0.308026030368764	0.309444494462951	0.29452988125365	0.189256895733347	0.291434028798119	0.329338254101655	0.30299370201018	0.317566914677747	0.218676053005206	0.314696352911855	0.288708297690334	0.265236837850946	0.181604007538935	0.288969185988156	0.264559904504618	0.19929802456914	0.246573809923365	0.136446023345175
"anaerobic_chemoheterotrophy"	0.156424381170411	0.154870545484577	0.149250465039939	0.138856835141165	0.143370019422047	0.147998233735649	0.134355777905356	0.290572095738471	0.173025224503804	0.205828966745436	0.186864769990612	0.251112183094817	0.231522345660224	0.289288281811646	0.212889783014801	0.26128584184939	0.220218770291194	0.0819293029402048	0.281964102158615	0.27344668181462	0.254170913577598	0.244301918795717	0.280929320880895	0.307753649858913	0.313103847266416	0.304675061513967	0.288215067208503	0.331653044323624	0.240073278800273	0.209287565451949	0.317388531338784	0.246226734348562	0.320684581429567	0.219249874675295	0.296801023672425	0.329497274379164	0.165110246433204	0.307183952728969	0.21933829186971	0.322596231277178	0.247281694877256	0.330472706809229	0.292405961674947	0.29978459481542	0.330612666597789	0.331470153975954	0.246861365862345	0.181362980565221	0.170434227330779	0.323330379440909	0.272103658536585	0.251673113526125	0.31706390656158	0.194456128543787	0.298187163155316	0.293784591895159	0.31003704951162	0.318383032543659	0.304031600727318	0.265860080240722	0.300498836049219	0.306164901664145	0.172413793103448	0.298424349806999	0.330606370488202	0.303051025775907	0.315308804204993	0.31510471757986	0.309747247247247	0.323617442556523	0.308237105465743	0.219187258112534	0.264433551198257	0.230055215639457	0.323006623627065	0.179820137838292	0.297137605042017	0.330398793448143	0.295034816833182	0.284117980714691	0.235638791025403	0.0549939252229329	0.300225168876658	0.320711678832117	0.300145560407569	0.257196752234889	0.303341740226986	0.29557409758752	0.21889781102189	0.187776937209554	0.298363684349433	0.314424349360388	0.330934421182266	0.305877891543421	0.292559801180491	0.231391227292867	0.290698406700674	0.295157021246155	0.315907967711823	0.269488243430152	0.307183845427472	0.328614725014784	0.225831856664698	0.296915665319231	0.332062803790607	0.307429501084599	0.309444494462951	0.294140548958536	0.189125046147355	0.291580957978254	0.329338254101655	0.30299370201018	0.317566914677747	0.218676053005206	0.314696352911855	0.288708297690334	0.265236837850946	0.181529610157722	0.288768443239988	0.264559904504618	0.198893038743644	0.246797561112043	0.136301022257667
"animal_parasites_or_symbionts"	0.109171555301188	0.122001073625965	0.117977896925265	0.119874605738903	0.120789437545367	0.116573447159258	0.123201837119659	0.0226941039112668	0.0973517130927186	0.0786328298914346	0.0940038368913017	0.0521520072894892	0.0644752193983666	0.0104960460100647	0.119557407673516	0.0394880444488541	0.0612856500674292	0.082496844637578	0.0288210642840199	0.0278931285747865	0.0375516334960571	0.049242022686314	0.033610054191168	0.0309777941356889	0.0124963841481053	0.0123751628310899	0.01844326351985	0.0020163468116516	0.0688479890933879	0.08954355529698	0.0144372934423378	0.0415566835871404	0.00363974289475722	0.080709109966732	0.0206014075495841	0.00420199878861296	0.111543450064851	0.0129839838283315	0.085047448063606	0.00536855102807752	0.0437170720771214	0.00376336522228475	0.0364324580080435	0.0181237465646587	0.00406378069359782	0.00196864233987204	0.0474134093135073	0.265636934566749	0.108716475095785	0.00841859341013454	0.0233993902439024	0.0431018603794437	0.0178520558351534	0.0503911836459998	0.0187163155316022	0.0171766651822635	0.0195913326597059	0.0128909860388189	0.0282776349614396	0.0307171514543631	0.0260724975058198	0.0128593040847201	0.0672919747801043	0.0253116496867683	0.0037874483960156	0.0351920042083114	0.0145860709592641	0.00497144066003808	0.016016016016016	0.00861076575954322	0.00715935334872979	0.0660166716284609	0.0088961510530138	0.0655723026413968	0.00633017523266538	0.0819885695074802	0.0164784663865546	0.00364771491704956	0.0180139267332728	0.0380034032898469	0.0621175597997404	0.122550030946978	0.0128221165874406	0.00536040145985401	0.0331877729257642	0.0291970802919708	0.0200504413619168	0.0271177217485942	0.0836266637333627	0.0787852588349724	0.00732383214568488	0.00820467578297309	0.00273245073891626	0.0074326886613576	0.0344827586206897	0.0745458573327426	0.0134139429435103	0.0459975677802418	0.0145516446104003	0.0693775933609958	0.00966078303188785	0.00532229450029568	0.0719826737546761	0.0108533141369954	0.00153862293247543	0.0329175704989154	0.0105338975420906	0.0186230614496139	0.105189599704657	0.019761974728181	0.00445792377681149	0.023552756448969	0.01555705865301	0.0841221012778041	0.00847387222729916	0.0491017964071856	0.043595408740637	0.0976341632774526	0.0176653618388036	0.0635169944084941	0.0751023714170004	0.0492252615092018	0.105705792793446
"human_associated"	0.107508227214194	0.107403889829459	0.113601050443156	0.119509193014847	0.116218390128107	0.11407123932882	0.123119822849176	0.0225481611208406	0.0972373162500715	0.0779478749272235	0.0861259643250745	0.0446481213485555	0.0615329985288896	0.00992092020129403	0.0165253628394884	0.0377517610874095	0.0595374856400779	0.0820987183722565	0.0276745473234759	0.00611141581132963	0.0329917922858216	0.0480759037421817	0.0199469618355817	0.0110415899889584	0.00659531385594446	0.00275003618468664	0.0149265395436074	0.000720123861304144	0.0527436946148603	0.0803406145871899	0.00539224212906592	0.0395939086294416	0.00363974289475722	0.0630725060383721	0.0204094689699296	0.0018549364021805	0.097632944228275	0.0129839838283315	0.060425750192357	0.00332850163740806	0.0437170720771214	0.00101997749015194	0.0185119470073338	0.0175295253658174	0.000688776388745394	0.000457006257470295	0.0447422313240139	0.0235933123992192	0.0929438058748404	0.00410859582695561	0.0228658536585366	0.0427334684103887	0.0066470420662805	0.0500967443425591	0.0187163155316022	0.0138049494242636	0.00263837431233861	0.00574013717954954	0.00332309235688758	0.0262662988966901	0.0196873960758231	0.0125756429652042	0.067214135595859	0.00253116496867683	0.00102261106692421	0.00831141504471331	0.00611038107752957	0.00475988999365348	0.00275275275275275	0.00317723442464429	0.00646651270207852	0.0654212563262876	0.00871459694989107	0.0613639755260409	0.00222184958497527	0.0723651033787191	0.0100446428571429	0.000947002911157097	0.0129427792915531	0.016505955757232	0.0590024105321713	0.119913806936708	0.00806855141356017	0.00536040145985401	0.0132459970887918	0.0289510374805216	0.00334174022698613	0.0203609649918375	0.0814266857331427	0.0598184372635902	0.00263921879123779	0.00802823114247905	0.000923645320197044	0.00333712552142586	0.00621310966138552	0.0405405405405405	0.0074311984381888	0.00507904714214178	0.00587556971061446	0.0224066390041494	0.00966078303188785	0.0018110585452395	0.056625319944871	0.00825073370618528	0.000559499248172885	0.0107375271149675	0.0101737642927883	0.0162870676789306	0.101207742207689	0.0194681163679107	0.00211934081192677	0.00284703649383142	0.00386510773987825	0.0813121154756271	0.00797540915510509	0.00684345594525235	0.03987713531282	0.0958238270012896	0.0089330522934859	0.0265125337689263	0.074967376141835	0.0473793142026067	0.0860581454360908
"human_pathogens_all"	0.101695521533839	0.0974934963042491	0.0991574570521939	0.110450803907993	0.10203441037412	0.101731920321853	0.114262281637005	0.0148861646234676	0.0893725333180804	0.0532894962156238	0.0775950038777093	0.0420217612692287	0.0460609749911226	0.00230050323508267	0	0.0219763865462844	0.0577393736576595	0.0651995290250989	0.0256582588756227	0.00101856930188827	0.000965613432755753	0.0444185306901304	0.00178715554018217	0.00202429149797571	0.000231414521261209	0.00224345057171805	0.0110972178805877	7.20123861304144e-05	0.0370228357191547	0.071296345268948	0	0.0278172588832487	0	0.0445700223305838	0.00191938579654511	7.57116898849182e-05	0.0767185473411154	0.000310993624630695	0.0431905616824827	0	0.0285281919067369	0	0.00751123728412586	0.000297110599420634	0	0	0.0424717300329445	0.000169736060426038	0.0720945083014048	0.00269878353339241	0.0048780487804878	0.000245594646036716	0	0.0464372844283671	0	0.0106240855016222	0.000224542494667116	0.00272413289876928	0.000125399711580663	0.0204989969909729	0.00206185567010309	0.00018910741301059	0.0621545886199113	0	0	0	0.000131406044678055	0.000211550666384599	0	0.00133535939586499	0.000538876058506544	0.0521732658529324	0.000363108206245461	0.0553350246231906	0.000922277186216148	0.00100857286938981	0	0	0.000681198910081744	0.00998298355076574	0.0524754311144076	0.000298007931595718	0	0.000456204379562044	0.00160116448326055	0.0214877388665628	0.000693568726355612	0.0176401233448213	0.0789792102078979	0.000864584459094348	0	0.00035288928098809	0	0	0	0.0018276473194506	0	0	0.000494206798089067	0.000387275242047026	0.000145274932810344	0	0.038984051978736	0	0	0.00146420824295011	0.000360133249302242	0.000259554863409253	0.100443014608934	0.000146929180135175	0	0.000345095332585627	0.000434824620736303	0.0805134879318504	0.000332308714796046	0.00171086398631309	0.038314382712723	0.071247892074199	0.0080297099267289	0.00169629955393604	0.061782837600684	0.0387648934384964	0.0790980932356993
"human_gut"	0.0414401201888682	0.0407564933724243	0.0464821096400044	0.0443111008539118	0.0504973221117062	0.0489402413894613	0.0438612318543427	0.0139375364856976	0.0359492078018647	0.0404808383848762	0.0352259275888812	0.0172053384788551	0.0289149292345153	0.00862688713156003	0.0165253628394884	0.0225220756027384	0.038409669846661	0.0764148306269218	0.00992330196884637	0.00524954947896263	0.0320261788530658	0.0326513304357044	0.0181598062953995	0.00944669365721997	0.00642175296499855	0.00209871182515559	0.00922163175992498	0.000720123861304144	0.0325920245398773	0.0269212460993283	0.00539224212906592	0.0299830795262267	0.00363974289475722	0.0422458187121178	0.018682021753039	0.00177922471229558	0.0564526588845655	0.0127507386098585	0.038984354962811	0.00332850163740806	0.0290326196614729	0.00101997749015194	0.01449018216229	0.017306692416252	0.000688776388745394	0.000457006257470295	0.0190544029917194	0.0234235763387932	0.0560344827586207	0.00233626037219045	0.0182926829268293	0.0425492724258611	0.0066470420662805	0.00651972743333053	0.0187163155316022	0.0084610980342261	0.00235769619400472	0.00398890888748358	0.00319769264530692	0.0177407221664995	0.0182241436647822	0.0123865355521936	0.00607145637113723	0.00253116496867683	0.00102261106692421	0.00831141504471331	0.00597897503285151	0.00444256399407658	0.00275275275275275	0.00216420315881567	0.00600461893764434	0.0363947603453409	0.00826071169208424	0.0254887330249217	0.00222184958497527	0.0715246259875609	0.0100446428571429	0.000947002911157097	0.0126400242204057	0.00998298355076574	0.0236603003893937	0.119707493753295	0.00806855141356017	0.00501824817518248	0.0125909752547307	0.0213237103255967	0.00264817150063052	0.00906947215672048	0.00525244747552524	0.059115962390576	0.00263921879123779	0.007851786501985	0.000923645320197044	0.00333712552142586	0.00621310966138552	0.0395436420026584	0.0074311984381888	0.00507904714214178	0.00549118664543408	0.0221300138312586	0.00966078303188785	0.0018110585452395	0.030990352431581	0.00825073370618528	0.000559499248172885	0.00976138828633406	0.00981363104348609	0.016157290247226	0.0068561784715996	0.0192477225977079	0.00211934081192677	0.00250194116124579	0.00386510773987825	0.00263251301467108	0.00756002326161004	0.00590248075278015	0.00889152341434499	0.0717438746156135	0.00381411221519623	0.0251303637620155	0.0336138235161769	0.020641047155563	0.0312477343580077
"mammal_gut"	0.0414401201888682	0.0407564933724243	0.0464821096400044	0.0443111008539118	0.0504973221117062	0.0489402413894613	0.0438612318543427	0.0139375364856976	0.0359492078018647	0.0404808383848762	0.0352259275888812	0.0172053384788551	0.0289149292345153	0.00862688713156003	0.0165253628394884	0.0225220756027384	0.038409669846661	0.0764148306269218	0.00992330196884637	0.00524954947896263	0.0320261788530658	0.0326513304357044	0.0181598062953995	0.00944669365721997	0.00642175296499855	0.00209871182515559	0.00922163175992498	0.000720123861304144	0.0325920245398773	0.0269212460993283	0.00539224212906592	0.0299830795262267	0.00363974289475722	0.0422458187121178	0.018682021753039	0.00177922471229558	0.0564526588845655	0.0127507386098585	0.038984354962811	0.00332850163740806	0.0290326196614729	0.00101997749015194	0.01449018216229	0.017306692416252	0.000688776388745394	0.000457006257470295	0.0190544029917194	0.0234235763387932	0.0560344827586207	0.00233626037219045	0.0182926829268293	0.0425492724258611	0.0066470420662805	0.00651972743333053	0.0187163155316022	0.0084610980342261	0.00235769619400472	0.00398890888748358	0.00319769264530692	0.0177407221664995	0.0182241436647822	0.0123865355521936	0.00607145637113723	0.00253116496867683	0.00102261106692421	0.00831141504471331	0.00597897503285151	0.00444256399407658	0.00275275275275275	0.00216420315881567	0.00600461893764434	0.0363947603453409	0.00826071169208424	0.0254887330249217	0.00222184958497527	0.0715246259875609	0.0100446428571429	0.000947002911157097	0.0126400242204057	0.00998298355076574	0.0236603003893937	0.119707493753295	0.00806855141356017	0.00501824817518248	0.0125909752547307	0.0213237103255967	0.00264817150063052	0.00906947215672048	0.00525244747552524	0.059115962390576	0.00263921879123779	0.007851786501985	0.000923645320197044	0.00333712552142586	0.00621310966138552	0.0395436420026584	0.0074311984381888	0.00507904714214178	0.00549118664543408	0.0221300138312586	0.00966078303188785	0.0018110585452395	0.030990352431581	0.00825073370618528	0.000559499248172885	0.00976138828633406	0.00981363104348609	0.016157290247226	0.0068561784715996	0.0192477225977079	0.00211934081192677	0.00250194116124579	0.00386510773987825	0.00263251301467108	0.00756002326161004	0.00590248075278015	0.00889152341434499	0.0717438746156135	0.00381411221519623	0.0251303637620155	0.0336138235161769	0.020641047155563	0.0312477343580077
"aerobic_chemoheterotrophy"	0.00377378738016884	0.00173431886691167	0.00205711784659153	0.00284637279790753	0.00213838698919036	0.00142282406044549	0.00142704830640531	0.0110186806771745	0.00560544528971	0.00952087400253433	0.00816359851422507	0.00884386557324329	0.00497133871049561	0.0409777138749101	0.095703405661733	0.0210834408175414	0.0105389341191749	0.00232099141910837	0.00976516169842651	0.0659719501684557	0.0413604420363714	0.0068376974451394	0.0230600714862216	0.0062569009937431	0.0134220422331501	0.0207700101317123	0.0217255392310097	0.000396068123717279	0.00860599863667348	0.00375522293330512	0.00811735374267989	0.024839255499154	0.0115387593897623	0.0132616324112473	0.0106206014075496	0.000264990914597214	0.0134241245136187	0.0127507386098585	0.0169787124903822	0.00681805980565845	0.0275193363972649	0.00084411930219471	0.0107641353205583	0.00921042858203966	0.000826531666494472	0.00108978415242916	0.0200783545543585	0.0594924891793261	0.0156130268199234	0.0031418673970837	0.038109756097561	0.0207527475901025	0.00303864780172823	0.0381088584167578	0.0149926506614405	0.0166041096761881	0.0123498372066914	0.00549691102787372	0.0151733651012603	0.0251379137412237	0.00532091785833056	0.0153177004538578	0.0136996964271814	0.0212617857368854	0.000492368291482028	0.00994213571804313	0.0068988173455979	0.0162894013116141	0.015452952952953	0.00478887507482617	0.0138568129330254	0.0154063709437333	0.0849673202614379	0.00498433069691091	0.00775551270227216	0.0511430492519751	0.0185136554621849	0.00108729963873593	0.0220254314259764	0.0227453204764606	0.00215093639903579	0.117392201361667	0.0193269952464348	0.00604470802919708	0.0116448326055313	0.0428114491921594	0.0117906683480454	0.00412660983130782	0.00294247057529425	0.0613854965956987	0.0177487463710742	0.0113806793118659	0.000769704433497537	0.0165339400834281	0.0226001863932898	0.0417589720868409	0.0214119277032559	0.00779741040131626	0.00499697984734501	0.0253388658367911	0.0195394784629912	0.00147841513897102	0.0171293561724749	0.0094689628440113	0.000244780921075637	0.00553145336225597	0.0135049968488341	0.0220621633897865	0.00305891039502136	0.0217455186600059	0.000584645741221179	0.0193253386247951	0.00850323702773215	0.00269167061050639	0.0105508016947744	0.0289136013686912	0.00921485153850299	0.00215752405515326	0.0321188397069156	0.0304077401520387	0.0226342078027269	0.0146557028584214	0.0748930616979627
"nitrate_reduction"	0.066175418514809	0.0666473964570343	0.0672502461976146	0.0755250403877221	0.0658387773919526	0.0638798940241389	0.0795210366603789	0.00875656742556918	0.0615741005548247	0.0376725230316107	0.0509000367361933	0.0273355844991156	0.0305889514533557	0.001294033069734	0.000143698807299899	0.0154281178688362	0.0215273962339543	0.0792864222001982	0.0178303154898395	0.000313405939042545	0.00203851724692881	0.0156896003392346	0.00709097198201314	0.000429395166237272	0.000231414521261209	0.00028947749312491	0.00593935604876524	0	0.0203646898432175	0.053895382662506	0.000115962196323998	0.0099492385786802	0	0.0209634051861642	0.000127959053103007	7.57116898849182e-05	0.0414721141374838	0.000310993624630695	0.0215439856373429	0	0.0145723573590405	0	0.00408090844570617	0.000297110599420634	0	0	0.0259549461312439	0.000169736060426038	0.0371328224776501	0.00189317650849915	0.000304878048780488	0.000245594646036716	0	0.000294439303440734	0.000195982361587457	0.00489853044086774	0.000112271247333558	0.00194580921340663	0.000250799423161327	0.00908976930792377	0.00133022946458264	0	0.00303572818556862	0	0	0.000105207785376118	0	0.000951977998730696	0	0.000828843762950684	0.00069284064665127	0.0289520690681751	0.000363108206245461	0.0360244739591106	0	0.000294167086905362	0.000262605042016807	0	0.00317892824704814	0.0078275666477595	0.0355646208047469	0.000160465809320771	0.000125093820365274	0.000798357664233577	0.000946142649199418	0.00787336996637415	0.000126103404791929	0.0112007981135498	0.0761742382576174	0.000486328758240571	0.00013196093956189	0.000617556241729158	0	0.000303375047402351	0	0.000221533008418254	0	0	0.000384383065180385	0.000110650069156293	0	7.39207569485512e-05	0.0342587123449498	0	0	0.000216919739696312	9.00333123255605e-05	0.00259554863409253	0.0944570434048837	0.000146929180135175	0	0	0	0.078679602460956	0.000332308714796046	0.00325064157399487	0.031039499919168	0.0259398869159806	0.00531968282645789	0.000565433184645348	0.0419385321513747	0.0267382670470437	0.0549554121655912
