"Taxa"	"wolverine_1"	"hamlet_11"	"joans_11"	"ginger_14"	"kubo_14"	"wolverine_14"	"kubo_15"	"ivy_17"	"kubo_17"	"wolverine_17"	"ginger_18"	"hamlet_18"	"ivy_18"	"kubo_18"	"wolverine_18"	"ivy_19"	"ophelia_19"	"wolverine_19"	"ginger_2"	"ginger_20"	"hamlet_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"joans_21"	"korra_21"	"kubo_21"	"hamlet_22"	"henry_22"	"joans_22"	"korra_22"	"kubo_22"	"marshmallow_22"	"hamlet_23"	"korra_23"	"ginger_24"	"henry_24"	"ivy_24"	"kubo_24"	"marshmallow_24"	"ophelia_24"	"wolverine_24"	"henry_25"	"kubo_25"	"ginger_29"	"henry_29"	"joans_29"	"korra_29"	"kubo_30"	"hamlet_31"	"ginger_36"	"henry_36"	"joans_36"	"kubo_37"	"ophelia_37"	"wolverine_37"	"ginger_41"	"hamlet_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"henry_42"	"ivy_42"	"ophelia_43"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"hamlet_45"	"henry_45"	"ivy_45"	"joans_45"	"korra_45"	"marshmallow_45"	"ophelia_45"	"charles_46"	"hamlet_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"ginger_47"	"ivy_47"	"marshmallow_47"	"charles_48"	"hamlet_48"	"henry_48"	"ivy_48"	"joans_48"	"korra_48"	"kubo_48"	"marshmallow_48"	"ophelia_48"	"wolverine_48"	"charles_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"kubo_49"	"marshmallow_49"	"ophelia_49"	"wolverine_49"	"charles_50"	"ginger_50"	"ivy_50"	"joans_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"charles_51"	"joans_51"	"charles_52"	"ginger_52"	"kubo_52"	"marshmallow_52"	"kubo_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"ophelia_55"	"joans_56"	"joans_57"	"ophelia_57"	"wolverine_57"	"ginger_58"	"wolverine_58"	"hamlet_59"	"henry_59"	"ophelia_59"	"korra_6"	"joans_60"	"marshmallow_60"	"wolverine_60"	"joans_62"	"henry_66"	"hamlet_67"	"ivy_67"	"ginger_7"	"charles_9"	"henry_9"	"ivy_9"	"korra_9"	"ophelia_9"
"chemoheterotrophy"	0.314412238325282	0.316714468786233	0.259864893845164	0.330496249278707	0.157493857493857	0.240297922383379	0.22096783343734	0.230926498454174	0.252814972611077	0.312001013813205	0.339376815006671	0.319643322051549	0.295147814910026	0.300338149400553	0.3080331020647	0.303742084052965	0.299260002508466	0.263864598025388	0.160118738935284	0.314442188173036	0.206934415865305	0.21143573171536	0.178552776649452	0.256730973076108	0.32520266357846	0.206981998396618	0.269726333723778	0.15085244192972	0.248509115692622	0.213250846023689	0.173800157356412	0.281125523439894	0.325143420061424	0.3083892009422	0.181815521479574	0.331966578988086	0.232405593768505	0.307387272145827	0.210306406685237	0.329687795648061	0.265654799745709	0.292355995652699	0.178445172380242	0.315993621514459	0.319766990291262	0.236254427845372	0.32927352720249	0.155776020687254	0.308830764184979	0.270533755788447	0.274684608915055	0.303123521060104	0.334292353657187	0.290799422309065	0.145088561018722	0.305046778231651	0.214751630707476	0.27855649821714	0.266939538194599	0.239686994981713	0.186232486725098	0.310840792594293	0.272654567825285	0.214553601870342	0.313406507252058	0.309939663385202	0.322780183321149	0.323842896773252	0.285826524198617	0.321428571428571	0.186144999611469	0.31946376628304	0.217510838532304	0.331148907155574	0.207231040564374	0.322872024790664	0.293337353029846	0.331040321727167	0.325064050490533	0.328619466580681	0.234221494492408	0.349563953488372	0.234780535772818	0.230769230769231	0.29732890201871	0.3159513490843	0.316297301371928	0.306724831454309	0.206361759149422	0.316256157635468	0.237778603268945	0.239028363357608	0.206172791697324	0.172453279589593	0.326493388052896	0.311416921508665	0.299967234600262	0.315241401072894	0.322820179131899	0.299854967367658	0.237866475104386	0.262629881762809	0.249256555825899	0.325499515887686	0.322600243013366	0.315154815621596	0.299166507603232	0.310679000692216	0.135725381499193	0.193299767621998	0.272974472807991	0.302606212067119	0.294795765670897	0.325970451911935	0.179990525256114	0.242142436727487	0.309947171756217	0.3323431766556	0.313298190315744	0.323214124853617	0.31547619047619	0.176273764258555	0.322272022065161	0.22134784923969	0.236153707378676	0.170521741522044	0.325480729210023	0.200710561528169	0.250703432751829	0.318006678653994	0.171311242542421	0.305938629077401	0.274216140502101	0.183683596754584	0.267207949587979	0.320408776675684	0.294885472230938	0.25947570546001	0.221151247635348	0.141706552870846	0.149043179587831	0.17861739553242	0.215188144505907	0.284436239704629	0.299533894840134
"fermentation"	0.293880837359098	0.312137670104351	0.251179498177139	0.290103866128102	0.155958230958231	0.237292565007187	0.216712997106711	0.220704098932881	0.24003347534997	0.304143961475098	0.274154304999608	0.31118198385837	0.255087832047986	0.283430679372887	0.299506812672407	0.282383419689119	0.284083782766838	0.259069111424542	0.156452853132097	0.308288720694111	0.204937942967424	0.20035613005342	0.174838971740266	0.252225991096036	0.304791546033584	0.202682020260914	0.267064210414226	0.149772930315664	0.240074970182314	0.209390862944162	0.169027012850774	0.276171994689	0.317204612620965	0.301020716313342	0.175904249092825	0.320362060962401	0.219696624607115	0.296897985289415	0.205431754874652	0.329422894985809	0.257310870947235	0.279676367588455	0.165374760808225	0.312114812739732	0.30695145631068	0.219467118435238	0.322459491361734	0.153960913024019	0.307149885208265	0.250873344707125	0.247322680123353	0.292297681022243	0.314097598760651	0.279500467250021	0.144367086324447	0.299117143233628	0.201705970898143	0.264109184802656	0.246874582906972	0.179892829803521	0.170782419550892	0.272588172289802	0.252168563518917	0.205055769324436	0.297922383379067	0.293426484598285	0.310408817409886	0.318489317175257	0.253142677561282	0.306271314892005	0.172196751884373	0.298153534842545	0.198688801945649	0.330694344482746	0.195559705363627	0.316278763104108	0.259044317154055	0.314318975552969	0.309816909329501	0.323782762909392	0.219187258112533	0.264444040697674	0.229953216722787	0.22888077552562	0.28994337764648	0.310149587585628	0.295869139152721	0.285139652144354	0.197355124994508	0.304660856384994	0.235735512630015	0.232320812571867	0.197072377338032	0.171949432026383	0.320223438212494	0.299767001601864	0.257372214941022	0.303376459450931	0.300390415677869	0.29563995649021	0.229425762133525	0.240722731227927	0.241146255744796	0.314056861191796	0.305817132442284	0.2925937451377	0.285359801488834	0.294946825246995	0.135451250342664	0.182261812548412	0.25527192008879	0.294751874330596	0.271518040237211	0.306633835457706	0.174216853200687	0.225819109279969	0.304148949877593	0.331993709592871	0.308135427422423	0.309521664714891	0.29393115942029	0.172471482889734	0.303137390105154	0.218596532749541	0.22250285645559	0.168046425919305	0.314908848747191	0.197619157477045	0.244682048396173	0.289151468447641	0.167437175546889	0.301714925449087	0.265057644650361	0.181500136466268	0.235942801745032	0.28864843202084	0.264449325384374	0.185423276006011	0.199486532744798	0.139265324952425	0.147693817468106	0.173326087578297	0.20579799221471	0.248011928429423	0.290784201488266
"anaerobic_chemoheterotrophy"	0.293880837359098	0.312137670104351	0.251179498177139	0.290103866128102	0.155814905814906	0.237292565007187	0.216712997106711	0.220554502842326	0.24003347534997	0.304143961475098	0.273997331449651	0.31118198385837	0.253856041131105	0.283200122963418	0.299506812672407	0.280598733448474	0.284083782766838	0.259069111424542	0.156363441283239	0.308165651344533	0.204937942967424	0.200191255028688	0.174838971740266	0.252225991096036	0.304791546033584	0.202682020260914	0.267064210414226	0.149772930315664	0.239989776793321	0.209390862944162	0.169027012850774	0.276171994689	0.317204612620965	0.301020716313342	0.175611611845956	0.320362060962401	0.219195554138387	0.296897985289415	0.205199628597957	0.329422894985809	0.25691354100445	0.279676367588455	0.165050432977654	0.312114812739732	0.30695145631068	0.21921043174701	0.322459491361734	0.153960913024019	0.307149885208265	0.250873344707125	0.247210541070928	0.292297681022243	0.314097598760651	0.279245603602073	0.144168680783522	0.299117143233628	0.201438367620003	0.264109184802656	0.246874582906972	0.179892829803521	0.170622480967309	0.272588172289802	0.252168563518917	0.205055769324436	0.297922383379067	0.293426484598285	0.310408817409886	0.318489317175257	0.253142677561282	0.306271314892005	0.172196751884373	0.298153534842545	0.198688801945649	0.330694344482746	0.195455960161843	0.31594910001978	0.259044317154055	0.314107312943169	0.309816909329501	0.323782762909392	0.218963977374219	0.264171511627907	0.229863821925564	0.1796550421755	0.28994337764648	0.310149587585628	0.294361525704809	0.284289841935301	0.197223320592241	0.304660856384994	0.235624071322437	0.232320812571867	0.196956201835573	0.055079699523635	0.320223438212494	0.299767001601864	0.257208387942333	0.303376459450931	0.300390415677869	0.29563995649021	0.229201275086428	0.240722731227927	0.187726412543931	0.314056861191796	0.305817132442284	0.2925937451377	0.285359801488834	0.294946825246995	0.135298955255703	0.182261812548412	0.231243063263041	0.294751874330596	0.269578229784404	0.306633835457706	0.174128027476757	0.225505199136747	0.304148949877593	0.331993709592871	0.30759197869681	0.309521664714891	0.293413561076605	0.172471482889734	0.303137390105154	0.218596532749541	0.22250285645559	0.168046425919305	0.314908848747191	0.197619157477045	0.244682048396173	0.289151468447641	0.167359694206978	0.301104269502824	0.265057644650361	0.181450512368806	0.235942801745032	0.288347860935778	0.264449325384374	0.185423276006011	0.199036122871813	0.138900101878015	0.147644749754661	0.173040070932128	0.205695554189715	0.248011928429423	0.290538882983073
"animal_parasites_or_symbionts"	0.0187600644122383	0.0155611155183987	0.0522196011151619	0.010530871321408	0.113943488943489	0.0678165425323403	0.0808418902819538	0.0612845317642366	0.0680919050517346	0.0177417310860474	0.0277058315673809	0.0263603228325957	0.0374892887746358	0.0449584998462957	0.020730585973418	0.0336787564766839	0.0550608303022702	0.0414668547249647	0.109189749825647	0.0306442680450434	0.0965960137091139	0.0839543625931544	0.121627110775837	0.0695887216451134	0.0121598147075854	0.0881859922746155	0.0495687360238526	0.133952501488982	0.0689214516953484	0.0894141285956007	0.105900865460268	0.0464712491063221	0.0146607173900446	0.0308026816452256	0.102774201100316	0.00386817267522822	0.0806267936045187	0.0205308602494404	0.0833797585886722	0.00423841059602649	0.0692148760330579	0.032967032967033	0.111568773716473	0.0293065551868293	0.0130485436893204	0.0849632938035833	0.00552634402832922	0.116564722263663	0.0200885536241391	0.0640181980664555	0.0436220913933277	0.0365593942262186	0.00802257386300763	0.0312632741483306	0.120576458280726	0.0200948741599684	0.0810837932764676	0.0465387925734661	0.0474262579525737	0.267500212639279	0.108758236837055	0.0227985617014765	0.0428175945862811	0.082119721396912	0.0186201489611917	0.0175928866306764	0.0195692515323624	0.0127999221297513	0.113214959145192	0.0127889352027283	0.067410055171342	0.0254837485772101	0.121232949138205	0.00378802227357097	0.0886502749247847	0.0143733104766928	0.102954476936991	0.00560905915969944	0.0159345122789477	0.00842968354138837	0.0657189639773742	0.00890261627906977	0.0657349742245001	0.082042888916866	0.047575086164451	0.0255137704459667	0.0183175033921303	0.0379015353237777	0.0999516717191687	0.014626752557787	0.061961367013373	0.0798677654273668	0.0936374549819928	0.122503664345914	0.00547195622435021	0.0333478957332168	0.0290792922673657	0.0198800883559482	0.0132435122100589	0.0269670050761421	0.0835989763390652	0.057378307826176	0.0787239794539065	0.00836193997007306	0.00759416767922236	0.0344639800840205	0.0504549214226633	0.0196966836574161	0.124714446711949	0.105460883036406	0.0749722530521643	0.0464119957158158	0.0693897910547027	0.00999420625724218	0.104607094214485	0.0722385717088483	0.0180389125112743	0.00146776166346322	0.0326612684093256	0.0103594270786416	0.0191511387163561	0.0984638783269962	0.0232718496810895	0.0841962014082007	0.113536592699501	0.120327841799829	0.00832431532506451	0.0983712453282887	0.0776589758019133	0.0488055484202415	0.117255094398099	0.0326700931250318	0.0436375390582911	0.0977098479021413	0.0536233640329617	0.0178338843803226	0.0635707561970505	0.155201202204041	0.0753535717502928	0.119850835207504	0.116903827281649	0.0973028630266282	0.0785699651710715	0.0754757171258165	0.0374519584593998
"human_associated"	0.0187600644122383	0.0122047964850186	0.0447137036242762	0.00980957876514714	0.111691236691237	0.0646805174441396	0.0726158733760708	0.0593896479505336	0.0526475958612295	0.0177417310860474	0.00612196844831646	0.00735485550637855	0.0330976863753213	0.0225176759913926	0.020730585973418	0.0199194012665515	0.0202558635394456	0.0358251057827927	0.107526689436884	0.0104608947141714	0.092270322430373	0.0777550616632592	0.112313584402019	0.0531587873648505	0.0027504342790967	0.0814445011296553	0.0411564263656693	0.131625967837999	0.0528199011756688	0.080160744500846	0.102937319695778	0.0325809416811357	0.00550501245871241	0.0152805459926315	0.097506730656678	0.00386817267522822	0.0630893271990161	0.0203389830508475	0.0785979572887651	0.00189214758751183	0.046567069294342	0.0317594493418669	0.0976226770019135	0.00861957505494979	0.0130485436893204	0.0603213717336619	0.00338019100761884	0.114575563180665	0.0151689078386356	0.0388333739540174	0.0436220913933277	0.0186346426881212	0.00138320239017373	0.0308385014017501	0.11922369322896	0.0177889049940704	0.0760662318113397	0.0351653756301488	0.0447123726475953	0.0241558220634516	0.0929243170622481	0.0225690459796496	0.0423254383266687	0.074911110028737	0.0186201489611917	0.014036201968879	0.00224933925659338	0.00574293084148537	0.0192489000628536	0.0125994694960212	0.0672934959981351	0.00265587454154547	0.0674103838426562	0.000947005568392742	0.0788982259570495	0.00560427243357289	0.0150738619234248	0.00529156524499947	0.00281197275510842	0.00299414989174997	0.0655701101518309	0.00863008720930233	0.0614738222235466	0.0724747156825717	0.0214180206794682	0.0106948133650217	0.0135685210312076	0.0164863180556342	0.077500988533017	0.0143993937097385	0.0589153046062407	0.0619011115369874	0.0915075707702436	0.11984701355808	0.00547195622435021	0.0134702198922382	0.0288335517693316	0.00315556958030925	0.0132435122100589	0.0203045685279188	0.0625869887307502	0.0527716640221119	0.0597999459313328	0.00818589912859784	0.00341737545565006	0.00622374358176443	0.0183241076541325	0.0195078975520735	0.123983430294539	0.105189775367932	0.0406215316315205	0.00535523027490182	0.0223355317851798	0.00999420625724218	0.095517261799017	0.0569746909947028	0.0180389125112743	0.000524200594094007	0.0104885604043259	0.00999909918025403	0.0166925465838509	0.0938098859315589	0.00284433718324427	0.0812969646766464	0.0595345480786578	0.120107813746253	0.00774161325231	0.0981405435334287	0.0520540236353405	0.00667865399434883	0.0968000206616906	0.0155208386341662	0.0400280142226053	0.0958489442473265	0.0493819680077557	0.00901713255184851	0.0265453404455601	0.045082651527801	0.0752184487883974	0.119466389866021	0.114376840039254	0.0971884563681606	0.0779553370211022	0.0328741834706049	0.0231417123231662
"human_pathogens_all"	0	0.00231891133215354	0.0420330259489599	0.00216387766878246	0.101187551187551	0	0.0557099903557043	0.0577939563179416	0.0357577601947657	0	0.00102032807471941	0.00117156990367092	0.00107112253641817	0.00330464186904396	0	0.00189982728842832	0.000815251473723818	0	0.101661272151786	0.00172297089409883	0.0891092403420624	0.068258260238739	0.101810479893228	0.04812380750477	0.00238853503184713	0.068143721303112	0.0265147481631349	0.130230047647409	0.0370591242119611	0.0711717428087986	0.090820875950695	0.0203247880706772	0	0.00742888204384852	0.0836649888797846	0	0.0445497198560561	0.00185481291973137	0.0666666666666667	0.00011352885525071	0.00301970756516211	0.000603791812583021	0.0767683974961892	0.000560272378571736	0.000388349514563107	0.0431233636223625	0	0.101646029141181	0.0105772384388324	0.0103176537492891	0.0285954583683768	0.00739469947941316	0	0.0134228187919463	0.0996356552793911	0.0021083146659639	0.0617494564308413	0.0212098856510513	0.0423988966499088	0.00025516713447308	0.0721003134796238	0.0045903144365389	0.000307597662257767	0.0129073108957187	0	0.0106700539853922	0.000168700444244503	0.00267678979899742	0.00102137020741672	0.000284198560060629	0.0620483332038231	0	0.0475838003595221	0	0.005965349102604	0	0.00361772686162195	0.000317493914699968	0	0.00128978764567691	0.0523221196784757	0.00045421511627907	0.0552757829494323	0.000965210457845482	0.00123092072870507	0.00174751852369635	0.000753806723955978	0.0099144524389553	0.0614647862571943	0	0.0524145616641902	0.00167688769643542	0.078147387987453	0.000343532429461341	0.000341997264021888	0.00203873598369011	0.0214613368283093	0.000504891132849479	0.000229656281099288	0.0175852066715011	0.0163875544381089	0.0344474586681681	0.0008110300081103	0.000440102103688056	0	0	0.0106890627982439	0.00333522119438676	0.095138740824221	0.101316808675445	0.00194228634850166	0	0.000443385246355927	0.000579374275782155	0.084177177710665	0.0391602903668825	0.0070867156294292	0.000104840118818801	0.00135862181403185	0.000270245923790649	0.000323498964803313	0.042828897338403	0.000430960179279435	0.0805573634696172	0.0101028324012268	0.116669875409115	0.000249729459751935	0.0927421215337055	0.0233539673607203	0.00171247538316637	0.0324388543092539	0.00157752786117755	0.0384118090722982	0.0711361437113863	0.0290838584585555	0.00831580002003807	0.00156887354879197	0.00292202371013525	0.0617962345734619	0.110412702074083	0.102011776251227	0.0893516002631353	0.0530970429556785	0.00852030673104232	0.000245318505192575
"human_gut"	0.0187600644122383	0.0111063648013669	0.0171563371220244	0.00865551067512983	0.0410524160524161	0.0646805174441396	0.033868497191808	0.038196868455171	0.0273889227023737	0.0177417310860474	0.0053371006985323	0.00637854725331945	0.0320265638389032	0.0199815554872425	0.020730585973418	0.018077144502015	0.0199423052803211	0.0358251057827927	0.0415049802399814	0.00910713186880807	0.00509100588959505	0.0340302051045308	0.0121859223582661	0.00572397710409158	0.00202663578459757	0.0344362655783106	0.0222553508678522	0.00859886837403216	0.0325864712898279	0.0268612521150592	0.0420666142145292	0.0191502400163415	0.00550501245871241	0.01135471401824	0.0401790939950837	0.00386817267522822	0.0422721268163804	0.018676047329709	0.0322655524605385	0.00181646168401135	0.0437857596948506	0.0313971742543171	0.0564654753024357	0.00831788992802655	0.0128155339805825	0.039016376610709	0.00338019100761884	0.0431398876125118	0.00791243030501804	0.0298155820944025	0.0288758059994393	0.0146710837671557	0.00138320239017373	0.0219182737235579	0.043270444789149	0.0156805903281065	0.0427496236828901	0.0294479281937784	0.018997197134849	0.0239006549289785	0.0559465165376495	0.0182082472649376	0.0422023992617656	0.0656568116506746	0.0186201489611917	0.00882819942838996	0.00213687229376371	0.00403951915121429	0.0190917661847894	0.0123152709359606	0.00633304841090994	0.00265587454154547	0.0364809136089669	0.000947005568392742	0.0741259466749663	0.00560427243357289	0.0141694302080193	0.00507990263519949	0.00281197275510842	0.00207287300198075	0.0364691872581125	0.00817587209302326	0.0255669120057213	0.0717193335851274	0.0209256523879862	0.0094366000279603	0.0130408563244384	0.0099144524389553	0.0367294934317473	0.0143993937097385	0.0236998514115899	0.060463779225757	0.013747434457654	0.119617991938439	0.00512995896032832	0.0125964758992282	0.0211336828309305	0.00271378983906595	0.0130138559289597	0.00906453952139231	0.0494320477708436	0.0201156779444132	0.0590970532576372	0.007921837866385	0.00341737545565006	0.00622374358176443	0.0113253165362346	0.016550248568372	0.0498309524534738	0.00580945003872967	0.039622641509434	0.00535523027490182	0.0220584160062074	0.00963209733487833	0.039083318529046	0.0314694918579557	0.0109521968818451	0.000524200594094007	0.00967338731590675	0.00981893523106027	0.0164984472049689	0.0643650190114068	0.00241337700396483	0.00260339624874268	0.051716880149137	0.0042630435380511	0.00749188379255806	0.0057675448714991	0.0365785030951041	0.00539429745697406	0.0738655440481417	0.0142486387461198	0.00888912832668893	0.0718805051733122	0.0233276781386331	0.00380723374411382	0.0252902416065265	0.043412923693438	0.0338257814611296	0.0442881033389078	0.0489450441609421	0.0359236907588022	0.040633749914635	0.0268389662027833	0.0228963938179737
"mammal_gut"	0.0187600644122383	0.0111063648013669	0.0171563371220244	0.00865551067512983	0.0410524160524161	0.0646805174441396	0.033868497191808	0.038196868455171	0.0273889227023737	0.0177417310860474	0.0053371006985323	0.00637854725331945	0.0320265638389032	0.0199815554872425	0.020730585973418	0.018077144502015	0.0199423052803211	0.0358251057827927	0.0415049802399814	0.00910713186880807	0.00509100588959505	0.0340302051045308	0.0121859223582661	0.00572397710409158	0.00202663578459757	0.0344362655783106	0.0222553508678522	0.00859886837403216	0.0325864712898279	0.0268612521150592	0.0420666142145292	0.0191502400163415	0.00550501245871241	0.01135471401824	0.0401790939950837	0.00386817267522822	0.0422721268163804	0.018676047329709	0.0322655524605385	0.00181646168401135	0.0437857596948506	0.0313971742543171	0.0564654753024357	0.00831788992802655	0.0128155339805825	0.039016376610709	0.00338019100761884	0.0431398876125118	0.00791243030501804	0.0298155820944025	0.0288758059994393	0.0146710837671557	0.00138320239017373	0.0219182737235579	0.043270444789149	0.0156805903281065	0.0427496236828901	0.0294479281937784	0.018997197134849	0.0239006549289785	0.0559465165376495	0.0182082472649376	0.0422023992617656	0.0656568116506746	0.0186201489611917	0.00882819942838996	0.00213687229376371	0.00403951915121429	0.0190917661847894	0.0123152709359606	0.00633304841090994	0.00265587454154547	0.0364809136089669	0.000947005568392742	0.0741259466749663	0.00560427243357289	0.0141694302080193	0.00507990263519949	0.00281197275510842	0.00207287300198075	0.0364691872581125	0.00817587209302326	0.0255669120057213	0.0717193335851274	0.0209256523879862	0.0094366000279603	0.0130408563244384	0.0099144524389553	0.0367294934317473	0.0143993937097385	0.0236998514115899	0.060463779225757	0.013747434457654	0.119617991938439	0.00512995896032832	0.0125964758992282	0.0211336828309305	0.00271378983906595	0.0130138559289597	0.00906453952139231	0.0494320477708436	0.0201156779444132	0.0590970532576372	0.007921837866385	0.00341737545565006	0.00622374358176443	0.0113253165362346	0.016550248568372	0.0498309524534738	0.00580945003872967	0.039622641509434	0.00535523027490182	0.0220584160062074	0.00963209733487833	0.039083318529046	0.0314694918579557	0.0109521968818451	0.000524200594094007	0.00967338731590675	0.00981893523106027	0.0164984472049689	0.0643650190114068	0.00241337700396483	0.00260339624874268	0.051716880149137	0.0042630435380511	0.00749188379255806	0.0057675448714991	0.0365785030951041	0.00539429745697406	0.0738655440481417	0.0142486387461198	0.00888912832668893	0.0718805051733122	0.0233276781386331	0.00380723374411382	0.0252902416065265	0.043412923693438	0.0338257814611296	0.0442881033389078	0.0489450441609421	0.0359236907588022	0.040633749914635	0.0268389662027833	0.0228963938179737
"nitrate_reduction"	0	0.00103740770122658	0.0273965258417328	0.00115406809001731	0.0708435708435708	0.000326669280020907	0.0394281499971634	0.0215917024035105	0.0257151552038953	0	0.000235460324935248	0.000976308253059099	0.00214224507283633	0.00253612050415002	0.00025077321742038	0.00736902705814623	0.000313558259124545	0	0.0661468857853043	0.000615346747892437	0.087212591089076	0.044450306667546	0.100040619741194	0.047434810260759	0.000361899247249566	0.0468260330879673	0.0194335001597274	0.123027099463967	0.0204464133583234	0.0538282571912014	0.0609493836873853	0.0134307016647942	0.000173842498696181	0.00332185782448511	0.0575324827344024	0	0.0209538559650162	0.000191877198592901	0.0467038068709378	0.00011352885525071	0.00278130959949142	0.000362275087549813	0.0414490967469919	0.000344783002197992	0.000388349514563107	0.0214590071358899	0	0.0714356755681536	0.00778943916038045	0.0199041351856365	0.0145780768152509	0.00402271651680076	0	0.00892022767819217	0.0762598751848779	0.0021083146659639	0.0335507609968222	0.0108201155785073	0.025982115050941	0.00025516713447308	0.037201714541616	0.000229515721826945	0.000307597662257767	0.0554283766012372	0.000294002352018816	0.00482692918386789	0.000168700444244503	0.00194675621745267	0.00117850408548083	0	0.00322480379205843	0	0.0306651157872475	0	0.0613652868554829	0	0.00263792583659934	0.000529156524499947	0	0.000829149200792298	0.0288776421554034	0.00045421511627907	0.03605590154653	0.000209828360401192	0.000307730182176268	0.000559205927582832	0.0032413689130107	0.00793156195116424	0.0409032995035368	0.000378931413414172	0.0354754829123328	0.0217037178995784	0.0776826859776168	0.000183217295712715	0.000911992704058368	0.00109217999126256	0.00802752293577982	0.000189334174818555	0	0.0111040609137056	0.0207875005612176	0.0326559860776987	0.000432549337658827	0.000704163365900889	0.000227825030376671	0	0.00763504485588853	0.00302057768548235	0.0834120191282629	0.0993803253292022	0.000166481687014428	0	0.000166269467383473	0.000217265353418308	0.0564043346953278	0.0343339219148519	0.00740883906713052	0	0.000271724362806369	9.00819745968832e-05	0.0025879917184265	0.0673460076045627	0	0.0787231524761848	0.00811834746527151	0.115844770208202	0.000416215766253226	0.0923729986619296	0.0153066966797974	0.00299683192054114	0.0732198662155531	0.00178107984326497	0.0311388858959164	0.0260030270699452	0.0366577799321377	0.00500951808436028	0.000627549419516787	0.00192018700951745	0.0419331591748491	0.0755627318685966	0.0640824337585869	0.0615793839201442	0.0375606091647886	0.00639023004828174	0.000408864175320958
"aerobic_chemoheterotrophy"	0.0205314009661836	0.00457679868188198	0.0087390092215312	0.0403923831506059	0.00167895167895168	0.00294002352018816	0.00425483633062915	0.010371995611848	0.0127814972611077	0.0078570523381067	0.0653794835570206	0.00846133819317886	0.0412917737789203	0.017138026437135	0.0085262893922929	0.0231433506044905	0.0152389313934529	0.00479548660084626	0.00375529765204485	0.00633807150329211	0.00199647289788041	0.0112444766866715	0.00371380490918586	0.00450498198007208	0.0204834973943254	0.00429997813570439	0.0026621233095517	0.00107951161405599	0.00851933889930141	0.00385998307952623	0.00479937057435091	0.00500459605760392	0.00799675494002434	0.00742888204384852	0.00623317335830504	0.0116045180256847	0.0132100396301189	0.0104892868564119	0.00510677808727948	0.000264900662251656	0.00874125874125874	0.0126796280642434	0.0133947394025881	0.00387880877472741	0.0128155339805825	0.017095333436008	0.00686768966627321	0.0017902431746979	0.00163988192850115	0.0196604110813226	0.0274740678441267	0.0108258400378609	0.0201947548965365	0.0114688641576756	0.000901843367843873	0.00592963499802346	0.0133132630874728	0.0144473134144842	0.0201094452106598	0.0597941651781917	0.015610005757789	0.0382526203044909	0.0204860043063673	0.00949783254590619	0.0153861230889847	0.0165131787869165	0.0123713659112636	0.00535357959799484	0.032605279698303	0.0151572565365669	0.0139093946693605	0.0213734665486278	0.018769165697367	0.000454562672828516	0.0118269530034236	0.00692292477088416	0.0342930358757914	0.0169330087839983	0.0153096294444792	0.00483670367128841	0.0152575171181899	0.0853924418604651	0.00491671384725409	0.0511141885937303	0.00738552437223043	0.00580176149867189	0.021935775667119	0.0224349895190074	0.00913843855718114	0.0115953012504737	0.00215453194650817	0.00670755078574166	0.00921658986175115	0.117373580065958	0.00626994984040128	0.0116499199068006	0.0427588466579292	0.0118649416219628	0.0224297634540305	0.00421501087744743	0.00866520001795896	0.0219071505348825	0.0615301432819681	0.0114426546958894	0.0167071688942892	0.0225610704838961	0.0138703314881975	0.0157321754452206	0.000426426243489385	0.0110379550735864	0.0417314095449501	0.00785433773652267	0.0252729590422879	0.0194090382387022	0.0058624977793569	0.0166372375907397	0.00579822187862389	0.000349467062729338	0.00570621161893375	0.0137825421133231	0.0220626293995859	0.00380228136882129	0.0192208239958628	0.00275131649014851	0.0137109868302363	0.00247531560273935	0.0106551236160826	0.00313754441009551	0.0060213843556556	0.0289408339755116	0.00395154833544255	0.00483435957457636	0.00915849585174011	0.00223308438577773	0.0312045564711585	0.0320609157399058	0.0304361468465642	0.074052429453999	0.0221151247635348	0.00280645099283009	0.00142296368989205	0.00557732460029174	0.00949259031619204	0.0364243112752059	0.00899501185706108
