"Taxa"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_2"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"grogu_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"joans_36"	"franc_37"	"grogu_37"	"ginger_41"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"grogu_42"	"henry_42"	"ivy_42"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"henry_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"Metabolism|Global and overview maps"	0.367443777640078	0.379123455547621	0.355643325412193	0.395791444649021	0.402189500068501	0.373212226963046	0.374905720639728	0.340957014076697	0.356815081897502	0.392504632941678	0.366228286425991	0.378841946216708	0.37183977944986	0.358660828710868	0.393464397952969	0.36733612839254	0.37295463789539	0.391946414385402	0.392194820312382	0.374468060781979	0.374942623924349	0.405164108374781	0.381076082918969	0.396036716438352	0.37817619508813	0.378025661995289	0.373407830123964	0.380469871882962	0.366748917397655	0.40459250499289	0.373204724959103	0.394050639864001	0.383460660056003	0.388599014220904	0.383861720724763	0.404351641493996	0.382121934431716	0.383417861635104	0.370161967719752	0.385473704670621	0.374121273139978	0.378952444711531	0.365962715390065	0.389658724356964	0.397374012063607	0.377166851695263	0.383518972979217	0.368253946287581	0.406328110920599	0.393348947849629	0.397672054267032	0.401060945426328	0.400631049436465	0.388499092950375	0.401934292164878	0.408403583497306	0.381225906876284	0.395858410157355	0.395770310201429	0.388916233861087	0.390484073572498	0.394736288929631	0.39602200198203	0.402948556479733	0.402885024546316	0.39576778265106	0.384347071719552	0.367120234432134	0.390739524992946	0.358366612922035	0.391058399702271	0.389820513339116	0.398831709463324	0.379846839606569	0.385944178903922	0.379451088341283	0.363944843498918	0.392011148056725	0.40685670206631	0.400144138478981	0.384693167221276	0.400671876008624	0.38879577638843	0.361272735551841	0.364041130646027	0.389288158970266	0.399446058420418	0.405379654896044	0.401464182795667	0.401652100443529	0.392928269910215	0.38074606700813	0.389988340332336	0.395165658146347	0.3909008380465	0.366770821947193	0.400952216048264	0.391545662046737	0.371073883554754	0.395485930434399	0.399357584185301	0.397216792739723	0.401370189972412	0.384748007660333	0.365248782678556	0.376457381401172	0.380319378314655	0.400977998390973	0.390097987045761	0.365463736227968	0.403988439899548	0.403117875826914	0.361254917865664	0.381398604411977	0.362921990206465	0.406162322275957	0.375553416744994	0.371379150226585	0.387307439958805	0.362869481901298	0.359634258222425	0.366164896220855	0.357613264009015	0.360827295849957	0.389990387821232	0.359678342742753	0.369004686077254
"Metabolism|Carbohydrate metabolism"	0.121501614565186	0.121416003503495	0.128583150834152	0.122669294256577	0.112823325980211	0.125114744587016	0.119972277404789	0.11881791766901	0.122267787372735	0.112310407321795	0.114134977572416	0.1190575368786	0.116230413053476	0.123406309137525	0.119135339965612	0.130490661315857	0.122434539745992	0.118061722515244	0.117596022737086	0.119938458822102	0.121029243987005	0.116636517635623	0.118563701919788	0.11697035271558	0.120746150228986	0.119680979659992	0.120182686352837	0.120516049848894	0.121728682635262	0.116063360337565	0.120797750207696	0.119892630195075	0.119523598811211	0.118702001598537	0.120569838234332	0.118793588521891	0.115786036129505	0.116445763935632	0.121213047878197	0.118838859563355	0.121295628982827	0.117022080662788	0.121236512239567	0.117543342720276	0.11798701237165	0.118663252088938	0.118707884140176	0.116757536758414	0.11589448412503	0.117878124974511	0.119232608395044	0.117589448330706	0.118483132134811	0.117238384924178	0.118612971020376	0.114650348175312	0.107181162871701	0.118250075320818	0.116486883225959	0.118239339175973	0.118745562774617	0.118774073371826	0.118338640354922	0.116123918621728	0.114228479483651	0.118463791646123	0.119569043354311	0.121912015090671	0.120101497334156	0.119820711891727	0.11578719462122	0.115766870929044	0.115542211545154	0.118816099954731	0.119066593875015	0.120004906080222	0.117480479929604	0.115423639728389	0.117139169262303	0.117009340854362	0.120014475751335	0.116365999163828	0.118697759747637	0.122629531672219	0.121360273964561	0.113321208542703	0.118332939446982	0.11627225126239	0.116113941897971	0.116793654477902	0.11930031684264	0.114208528739839	0.117167915345321	0.118049580161088	0.117222975957275	0.118358503695762	0.115201613963782	0.117409075208972	0.119913980094555	0.115548131119701	0.114972044252604	0.114454080514564	0.118203048256591	0.115657964321487	0.121731511989533	0.11814508783498	0.118979369851822	0.118665726017655	0.118478972414299	0.120949225021454	0.117201741648832	0.117370661433222	0.122349450889002	0.120241105048449	0.120744493221812	0.117594107773101	0.115381307099379	0.118677785360996	0.119597025417832	0.122816502019742	0.123256718808703	0.122205361757566	0.12347256797838	0.123118387869903	0.117087805907535	0.125057034860916	0.121255321110158
"Environmental Information Processing|Membrane transport"	0.0831083662486679	0.0800202186041496	0.0852232101055611	0.0749068313902337	0.0579296116522267	0.0771488935586584	0.0776554170357694	0.0959188456414159	0.0881922160887467	0.0691317746882155	0.0595712736051054	0.0751291561944586	0.0714999424080659	0.0868252030063882	0.0691199869227296	0.0809288939147874	0.0888861337980992	0.0711654982865056	0.0646033115693777	0.0764963424467162	0.0770001637327349	0.0667674639407886	0.0691195929033869	0.0668060739871762	0.0785892435480325	0.0761752812948385	0.0771725242956725	0.083635550435649	0.0811569253157	0.0655740952719414	0.0761832687472625	0.0681551744137443	0.0682619946330538	0.0630591135184591	0.0737823391474866	0.0703680245952587	0.0747592026490431	0.0682800923100282	0.0810012858368137	0.0749073957053626	0.0825280278336026	0.0492697515240033	0.0800497195907193	0.0714049327283091	0.0618661231229965	0.0421936754658722	0.0667602184063671	0.0722771867955152	0.0617866863318683	0.0730909593856838	0.0726188773061877	0.0644384635997919	0.0698229948510477	0.0683002322683251	0.0701433550498557	0.0619795667916144	0.0649490877958458	0.0711202775774722	0.067803836141204	0.0617046670749909	0.0767012637832526	0.075038196443041	0.0719754987981412	0.0678581649281194	0.0604701036181287	0.0700991872092717	0.0562039182872195	0.0815412598937558	0.0755000600485454	0.0891896424436011	0.0613351489714982	0.0620079575095281	0.0653460125256603	0.0600795738521119	0.0778217135827251	0.0775095379526613	0.0927953659394977	0.0659405538146728	0.0666211701983321	0.0643672892950214	0.0633142791393752	0.0657177109845741	0.0733731889131541	0.0835898767059964	0.0815706678642556	0.071588281427613	0.0616958395273076	0.0657885360229954	0.0640958095086922	0.0646080576399673	0.0698152432995137	0.0748087565132444	0.0626366806087321	0.0641860823377272	0.0696262267021515	0.0838623477079261	0.0671288026782089	0.0672941167234807	0.0781869022763467	0.0545776704480314	0.0540108335908267	0.0617526444941623	0.0677236449636404	0.0627812333824035	0.0825568002120672	0.0758118928142572	0.067723461047203	0.0713130727003424	0.0712282263628749	0.0819600171271193	0.0673550092568796	0.0652931275132203	0.0818662940817271	0.078734925187194	0.084294922335139	0.0679583084896206	0.0558832929629047	0.0778583287914592	0.0753915851036942	0.084803470417506	0.0823260702446648	0.0715757054710617	0.0873461947079497	0.0860050067496988	0.0612853478279835	0.0845282450493587	0.0750931238088157
"Metabolism|Amino acid metabolism"	0.0594107543589325	0.0626605929979271	0.057792488961177	0.0659810725204636	0.0731911446281826	0.0628323430884688	0.0617802038437152	0.0595362619026162	0.0553569333228805	0.0722251985865847	0.0630641364542087	0.063614739071014	0.0643357696328127	0.0555953380324996	0.0686988620963645	0.0618519040773353	0.0603552620728096	0.0674396423561677	0.0673627257988999	0.0623164960264934	0.0614051822215639	0.072418629512525	0.0632573805691826	0.0696483675770255	0.0622358528948043	0.0634082912188868	0.063566522370309	0.0641604728899498	0.0585262064365242	0.0727891967233257	0.0607109032947634	0.0668954858259467	0.064136405990138	0.0656752243117905	0.0647083836538635	0.0701458432992806	0.0654793206474203	0.0651495953648385	0.0606017969372487	0.0657221295649267	0.061760580121357	0.0604280958383297	0.0586224094990464	0.0676883317567693	0.0682369129660887	0.058140632637303	0.0643745735647783	0.0605249842881546	0.0730677962717594	0.0680132454878742	0.0678632276916012	0.0698426748795126	0.0691763469912931	0.0667185793827406	0.0695495250249984	0.0750510349935851	0.0629063293752817	0.0680651768403138	0.0702657965301446	0.0647374588533872	0.0660039883808166	0.0689819605653346	0.0683282460538794	0.072151004038873	0.0733417936339543	0.0683275258576063	0.0627955306857207	0.0586070826656427	0.0665504868038306	0.0561769320751211	0.0674952338868872	0.0675622263259019	0.0717533474232494	0.0610271795850163	0.0675287762479495	0.0633225558388694	0.0559773458704532	0.0685914494443619	0.0722870164781173	0.0703540690495355	0.0623117623525318	0.0710578498189628	0.0666688869549652	0.056528822979938	0.0596736297954096	0.0686232613590307	0.0681217859003255	0.0726203457192236	0.0717236221986412	0.0710167389791215	0.0659683212859014	0.0661173572317152	0.0667741516601786	0.0671771466163051	0.0678262246098777	0.0612554866988485	0.0723019452215226	0.0677835351189782	0.0610483314982115	0.0694415539200699	0.0706965360508782	0.0717536574473766	0.069472395105678	0.0652735996116343	0.0596654369160594	0.0621088850447935	0.0623544037332898	0.0696522820366056	0.0676274901609257	0.0604580341528838	0.0713990529339191	0.0712940675635287	0.0564443830369541	0.0644741454931658	0.0583407817680288	0.0717720566296751	0.0641972540195332	0.0624343114150549	0.0654584035769052	0.0569782798554122	0.0556672980070946	0.056067293562902	0.0555692033666431	0.056290752001399	0.0667154027311976	0.0569653008096818	0.0586238967813421
"Environmental Information Processing|Signal transduction"	0.0441362275791698	0.0391871281889022	0.0516888148278858	0.0342379444488063	0.0353279191241808	0.0425231722878541	0.0425508230351632	0.0497046978066004	0.0485291144661041	0.037559769697134	0.0590923412673383	0.0422388715799204	0.0513113822665572	0.0460807125559106	0.0366288473144213	0.0448991747914098	0.0447450471587957	0.0385627335606428	0.0419458348718413	0.0435325566427034	0.0438394526858687	0.0310879351874179	0.0457935318010066	0.0380722645360397	0.0404272678924312	0.0413448542632508	0.0494492602884161	0.0427102443612027	0.044855804463624	0.0318688455242686	0.0448563848875696	0.0376012968588178	0.0431894031912715	0.0442836708286426	0.0419921280974848	0.0303296900180183	0.0487195624673543	0.0483805017332936	0.042926245853058	0.0427269781117444	0.0416353623446292	0.0590911478302612	0.0458174441596518	0.0392798312268377	0.0385794298966017	0.0597854461108393	0.0463522726417016	0.0493331727372755	0.0321984500274182	0.0364553004061988	0.0345109696335591	0.0348160265078704	0.033588497789541	0.0407308058035809	0.0320234475120448	0.0302598611241263	0.0448278265230049	0.0368179994545538	0.0374830696924677	0.0460449861188639	0.0402929491451556	0.0349462545763126	0.0360680241820946	0.0312397099036501	0.0349888283847072	0.0338073859475779	0.0482084325722817	0.0444716476643565	0.0384813455146452	0.0526522862360687	0.0451068922600932	0.0458190651278643	0.0360200034453299	0.0512872506925135	0.0373494651070078	0.0396909833315988	0.0433477652601114	0.0427480187611324	0.0297517149801617	0.035985439512635	0.0448479964173963	0.0347229828890798	0.0373151569542554	0.0462341335924187	0.0454575813759612	0.0374472773354011	0.0374863074975064	0.0313052201394843	0.0351368811517243	0.0346937574583578	0.0394720292447043	0.0455264166140097	0.0450458673540053	0.0395880571737038	0.0410112118176121	0.0538290848717259	0.0343884576661601	0.0413512349688715	0.0438362393975171	0.0444924823933501	0.0402386242781466	0.0369072957897942	0.0338914674873564	0.0478091266738706	0.0441843941089389	0.0506118675680381	0.0491754481404317	0.0321309306985451	0.0399800677584816	0.044267223657655	0.0320105583089352	0.0321654915119775	0.047273886638171	0.0385195021814614	0.0449043691663149	0.0291145039220098	0.0549432814381054	0.0457055118194337	0.0371990734929353	0.0447298187210951	0.0480405796093574	0.0486141780763033	0.0476231529279342	0.0452327416694946	0.0418739477454534	0.0467191373822473	0.0464045399740861
"Cellular Processes|Cellular community - prokaryotes"	0.0413228610244926	0.039269765860891	0.0457735621252855	0.0377871725121831	0.0325896661608413	0.0391182974717414	0.0397511473467592	0.0538914676957623	0.0457279619694679	0.0370151992654959	0.0435914131973087	0.0389404110206022	0.0408186831932848	0.0436505648858305	0.0344642767362794	0.0423566864489728	0.0462775281966284	0.0368387430951964	0.0351462325576763	0.0399933213498467	0.0407209162028881	0.0327026072847574	0.0391098644721146	0.0357058610322817	0.0397554754865092	0.0390931510689638	0.0407747626925889	0.0377789708103225	0.0421165829073207	0.0323704272279968	0.0405860500275996	0.0368212102077628	0.0382283024915084	0.035645508734574	0.038664526218714	0.034296518965043	0.0411997125929888	0.0397729908019947	0.0407668379858448	0.038654889975011	0.0402902730045788	0.0409008365938054	0.0421061553617947	0.0367259242316092	0.035127056552387	0.0374772984722986	0.0390878005707289	0.0404507719595851	0.0316544660845078	0.0364041676201747	0.0365224360268938	0.0339204285800235	0.0354803131574603	0.0363975417456542	0.0346524336001526	0.0302122248467817	0.0379271677589846	0.0369428323755025	0.0339338934092045	0.0386749760702148	0.0396158300624006	0.034751129332071	0.0364582583416819	0.0323454879134313	0.03148814429328	0.0348243775004961	0.0372298757930769	0.0417457877802457	0.0384528621066023	0.044062288718221	0.0372351677036639	0.0382720311141017	0.0335619395252497	0.0375539018455225	0.0354826955885404	0.0385692558373328	0.0434097406716782	0.036872067648648	0.0322806035872436	0.0346409252509111	0.0370905755018262	0.0337201303542263	0.0367384619044403	0.0428176960484634	0.0431989251992352	0.0347312689248502	0.035149283954944	0.0324227083709318	0.0333183736406336	0.0336230343729706	0.0382268382137831	0.0379917674975995	0.0379402598958727	0.0360741258320309	0.0377489756162754	0.042701769561804	0.0339725251462305	0.0368063881951141	0.0414622504518499	0.0351597120460965	0.0331447813405471	0.03102965485587	0.0350123257094685	0.0360983840504037	0.0429696667439926	0.0413488394774811	0.0396595297258332	0.0346070620175352	0.0373262811940684	0.0427069965751613	0.0336580720593547	0.0330137279928429	0.04300618193107	0.0382824244233151	0.0433280897762349	0.0323418433080572	0.0414876102358311	0.0414893918841299	0.0373834712975954	0.0426544923970574	0.0434138744958089	0.0411351995312227	0.0442070100082779	0.0431316812570473	0.0353637462599851	0.0435756918880643	0.0406777802444473
"Metabolism|Metabolism of cofactors and vitamins"	0.034748590123373	0.0366924604971136	0.0327214437151399	0.0402377904667021	0.0369955383294777	0.0351435947181334	0.0355475635838201	0.034969699937702	0.0337042551304664	0.0377525051172162	0.0340738658282247	0.0356045488106184	0.0338329214146729	0.0344791418564053	0.0372626887167287	0.0346196428598652	0.0354777724806188	0.0374157271129726	0.0374566980996879	0.0354106388792989	0.0360504621704917	0.0391517456524361	0.0358775249212891	0.0374084154070121	0.0366376415071327	0.0359309299337678	0.0337115092971967	0.0351426955590622	0.0353725464370525	0.0387925556585085	0.0357317660624829	0.0387870023117884	0.0367366268237956	0.0369238623687965	0.0366366186752406	0.0405577940173146	0.0342657677233447	0.0346304518331746	0.0353189516575639	0.0354952215361808	0.0356946926892681	0.034438265381859	0.0350855756934119	0.0363557182750163	0.0388867760468475	0.0362598817581549	0.0358993920845555	0.0353635308263016	0.0390053303944289	0.0377394067317467	0.0392762931991795	0.0392568697758695	0.0395952695219631	0.0365656671087226	0.039708556576232	0.0385170416709167	0.0382207113284819	0.0383292616141897	0.0367571288997908	0.037605884540544	0.0373983176839405	0.0376790762521743	0.0383116276960845	0.0384224056939836	0.0377139262801955	0.0389292989324652	0.0374238741975196	0.0352074696459977	0.0379009352833055	0.0322749486357592	0.0364868294944298	0.035592996385761	0.0368676980474185	0.0361217477701869	0.0362509941772484	0.0364963031450031	0.0341082942291943	0.0362637902245366	0.0400170765280405	0.0382905911713693	0.0377102347034233	0.0383187556646594	0.0371107477572412	0.0345732250918405	0.0349106035287679	0.0361321424382084	0.0396118662522018	0.0391210189173261	0.0380665771123034	0.0387065914410302	0.038174718674749	0.0340175140857818	0.0365303692725372	0.038545527059051	0.0366224215667569	0.0315093776030186	0.0377225154271138	0.0365640456662824	0.0358167441000585	0.0372748242671394	0.0377194466156114	0.0366779130443642	0.0396211407907421	0.0351110490134041	0.035304722632259	0.0342224295338447	0.0356306637062526	0.039541640942826	0.0369398829237381	0.0349917172359261	0.0393734211831797	0.0395230106303028	0.0345873630229937	0.0366555571218485	0.0350419884254755	0.0403620816475551	0.0353762274387041	0.0352407631965007	0.0376602071126989	0.0350174173682598	0.0343401326951116	0.035755560263006	0.033962504822656	0.0347996795915333	0.036983353774899	0.0342994462854194	0.0355166550613533
"Metabolism|Energy metabolism"	0.037709091951466	0.0368739727684975	0.0383469202617303	0.0352322304326172	0.035702599375416	0.0374423501698249	0.0373878355877139	0.0356386305215551	0.0379931020111174	0.034986191272238	0.0354271169663229	0.0371458292904691	0.0356194795716664	0.0382595340452219	0.0359063282700284	0.0382749666338549	0.0361314682230808	0.0359753893109621	0.0354131471594747	0.0373125718505325	0.0366771392804795	0.0357603355534283	0.036396925410379	0.0359101038909431	0.0370052519334568	0.0370849061149556	0.0364284189519463	0.0351491366056514	0.0375918304673223	0.0359059069932915	0.0368715698788353	0.0358679499882734	0.0362720176274434	0.0351396005593274	0.0360899127785473	0.0352386731199152	0.0359370133110157	0.0358725898242524	0.0376786717397199	0.0355138863284125	0.0373239390551195	0.0348172651385214	0.0376891534722354	0.0363123901618147	0.0357437318698026	0.0349898080342392	0.0360152329433475	0.0380369740125102	0.035846950110284	0.0359801533286157	0.0352124258952672	0.0356244392007522	0.0353619012152143	0.0363619507349963	0.0352938139703524	0.0361405885121673	0.0389126275940936	0.0354608613407482	0.0358562015386003	0.0353644572192529	0.0353434958613006	0.0356270263433618	0.0354579211162368	0.0357722925487024	0.0362512485882263	0.0361919455823672	0.0359011787939676	0.0377077750660332	0.0356526005432856	0.0373319742725711	0.0358403770876702	0.0358682734881534	0.0359835340329281	0.0352258295720892	0.0362932859022218	0.0371493237800413	0.0384670672640303	0.0359359992527894	0.0356088881148712	0.0357125659795676	0.0356372301960741	0.0356421653868478	0.0364987348571794	0.0380915091391536	0.037433821428323	0.0378856697021898	0.0351699553737736	0.035823767240142	0.0358503632482574	0.0356640334769184	0.035121457445567	0.0369119205198994	0.0356019221856003	0.0353320044056628	0.0357212395402899	0.0358545366108412	0.0360925761254353	0.0356298276828206	0.0367322112458287	0.0357300364090704	0.0359483580141608	0.0363029427235355	0.03530579951024	0.035815851350559	0.0374455425933397	0.0354291026702192	0.035276439811203	0.0353392014533029	0.0359203616531784	0.037496672408027	0.0355604709065456	0.0357147015515438	0.0380263109996227	0.036654288890979	0.037817054155038	0.0356487350922285	0.0354324933494189	0.0367598831310984	0.0364622453703104	0.0380130822769842	0.0380346011009603	0.037422391241049	0.038014734387107	0.0381333810703875	0.0364494583918243	0.0385011793516803	0.0372908645540217
"Metabolism|Nucleotide metabolism"	0.0253401364278332	0.0262697268912549	0.0245396562116953	0.0277637758069175	0.0262503924246971	0.0256831079742198	0.0257038266849273	0.0217807139410803	0.0248463371579776	0.025894486893851	0.0234762909096504	0.0258091968924868	0.0245235528472436	0.025080014647816	0.0267607997268658	0.0256052288739546	0.0266735827810659	0.0266164617093945	0.0261953837447354	0.0255518158885811	0.02589649172917	0.0273938145530879	0.0257879788050696	0.0265208341416015	0.0261077768918531	0.0258707861802623	0.0251597681121998	0.0257726574224915	0.0254595467243337	0.0272303121108676	0.0256477470639042	0.0272262216504566	0.0260711701042019	0.025877921052947	0.0261919475662581	0.0280358573715754	0.0253731489724639	0.0253471836834341	0.0255122524663756	0.0258082940907323	0.0259297726837061	0.0253720590628959	0.0253069372798775	0.0261220420690536	0.0270567735771504	0.0250196630118883	0.0259905920508199	0.0256894373261768	0.0271556467839883	0.0268668212654432	0.0275032707574867	0.0272836345096914	0.0275137374548028	0.026269198329606	0.0277373913077473	0.0270622833345053	0.0266515361790441	0.0269416147364052	0.0263332512703515	0.0264275251930978	0.0267607820564568	0.0268335651379082	0.0270445419685655	0.027443000167804	0.0267495734518158	0.0271720878164935	0.0262125990694621	0.0253776782596958	0.0269373755963284	0.0221899198086477	0.0260577910807597	0.0254972153703354	0.026513965167021	0.0256528722977588	0.0264806420673089	0.0261155584577184	0.0225089669212105	0.0261298864197219	0.0277524341255135	0.0267860503133986	0.0264134938117425	0.027202565489057	0.0264267626686906	0.0251563887042405	0.0255378581542546	0.0246385336414243	0.0273721000466173	0.0273677753515193	0.0267928596007494	0.0270914841153262	0.0269259876075764	0.0244941306462442	0.0259790625230093	0.0270245932459993	0.0263712654734993	0.0239597459212176	0.026814782178632	0.0261394946860139	0.0254544544461864	0.0260464683607134	0.0262947037401407	0.0265690922736045	0.0275271304986983	0.0256789227015494	0.0256399261893702	0.025272785622819	0.0256082534992715	0.0276719645586847	0.0265556411888936	0.0255659373547907	0.0274111445583222	0.0275124235142885	0.0250876200664236	0.0262896060581781	0.0252290770418478	0.0279165835149212	0.0246722471429278	0.0251005780220964	0.026646235778625	0.0253254104468233	0.0249863649488224	0.0255123021468592	0.0249774210374199	0.0252281847010063	0.0263238635799718	0.0251352819933562	0.025444474097652
"Metabolism|Lipid metabolism"	0.0214699155438458	0.0200576177058179	0.0219675186014665	0.0180389522981275	0.0213660209047279	0.0212749395464416	0.021123152936552	0.0213127726753667	0.0221594151182718	0.0204871944213282	0.0261395482483113	0.0208450696806801	0.0233753740166907	0.0220719748169816	0.0198984625536053	0.0207365939132096	0.0190265656909512	0.0195202917664734	0.020978869186132	0.0212009981678212	0.0213746916530511	0.0182925162545521	0.0217136701718504	0.0195313045694417	0.0203612359847878	0.020801125281198	0.0216269937552064	0.0196071318024993	0.0216884530512643	0.0184819761372155	0.0214409429104481	0.0196132819589	0.0210199446025665	0.0218662945717388	0.0202479051891432	0.0176163492669411	0.0211640318342378	0.021225030038141	0.0212541674776906	0.020343953173521	0.0202093670140122	0.0241308755304739	0.0219451946695374	0.0198947279298045	0.0199069663167726	0.0276247997746261	0.0216345142791716	0.0246161100673675	0.0189805517289302	0.0189484973099415	0.0183170419163663	0.0190419025691832	0.0183355997699585	0.0204411081314979	0.0180620678956459	0.0188377627905154	0.0241681159869359	0.0189883584109239	0.0197794737019338	0.0210505534796049	0.0189650313429224	0.0186817434451823	0.0188063109496043	0.0185116972678451	0.0195829263569857	0.0190868295362558	0.0235349979583059	0.0216413313513903	0.0189192376037302	0.0232709442286823	0.0207839775348346	0.0213483147377068	0.0195931660265552	0.0242691205265299	0.0193692999505022	0.0203483291681633	0.0224293381540149	0.0202069137307147	0.0179911669611971	0.0194516469023366	0.0224317024147527	0.0189196911150253	0.0197060819321929	0.0222091536409572	0.0217515529163683	0.0207114914108998	0.0195934759164868	0.0183756434493559	0.0192415221672693	0.0189700966065762	0.0195575650448069	0.0217679206203398	0.0208113568746692	0.0199884387295171	0.0197063884902908	0.0224803308572339	0.0187161980420721	0.0203594464301183	0.0214073486976791	0.0207697789369504	0.0212270752850579	0.0204979977826726	0.018445045602215	0.0230721384487741	0.0214133456010041	0.0219349978263686	0.0220701080327869	0.0181086990784994	0.0195855943385359	0.0214764769559887	0.0183405743794269	0.0187524538841178	0.0224737547578207	0.0198917441856473	0.0217374044937032	0.0178745400832752	0.0244036977172276	0.0219260239583288	0.0195444307934278	0.0217316737188895	0.0226582207063168	0.0237614923330463	0.0221799859262497	0.0218561092113412	0.0219139094134838	0.0219688397555309	0.022519013548514
