"Taxa"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_2"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"grogu_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"joans_36"	"franc_37"	"grogu_37"	"ginger_41"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"grogu_42"	"henry_42"	"ivy_42"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"henry_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"Metabolism|Global and overview maps|Metabolic pathways"	0.142674410738838	0.146686173470536	0.141506134080599	0.153956058816593	0.153526049990929	0.146652284818171	0.145026385605044	0.132672536309623	0.139486427933498	0.150005455198978	0.145588717770182	0.146061161014829	0.145658818779412	0.140154236455101	0.152001188914341	0.146456507505111	0.146226365853467	0.150592091228909	0.151562563942414	0.144985086715545	0.146003359680745	0.154045188700195	0.148134729445522	0.151618863986802	0.146210444092797	0.146100813093915	0.145743796515912	0.1477956004792	0.143098911282125	0.153663297119765	0.145442939763061	0.153098480404887	0.148791260357168	0.151726728070219	0.149406196071345	0.155025100601342	0.146037941361719	0.148108398980353	0.14368935932208	0.148670981474665	0.144873375050497	0.149491911597103	0.142768194468795	0.148976399612577	0.153496353879408	0.153510854367293	0.149879276570828	0.145333475569105	0.154506782098274	0.150690142152981	0.153196424884003	0.153771855351473	0.153789344669264	0.149456268429502	0.154046178168274	0.154282889741539	0.147254386450259	0.152124917659606	0.151154508217259	0.15159968831958	0.149864591021318	0.151501802315239	0.152140493165328	0.153279180652322	0.152909662810363	0.15181952382274	0.153168367747483	0.142794804338049	0.150847322905706	0.141294074664877	0.150438527802873	0.149553094954819	0.151684892600169	0.151526866389506	0.148501312424735	0.146278136082986	0.14166807628966	0.149781669429552	0.155043146568125	0.153053091537706	0.152146006701525	0.152792551511922	0.149060434054188	0.141118708754005	0.142166997892197	0.148190105275766	0.154448884831215	0.154066666488419	0.152805456362632	0.153452735080979	0.152121536067389	0.145524737595088	0.150452471952777	0.152989373187243	0.149939977496857	0.142530926288578	0.151989635259011	0.150587314711392	0.144056069706891	0.15161640710762	0.153385309932155	0.152024836818604	0.154077498908534	0.150044196937444	0.142455192615052	0.14668810370946	0.149393523242677	0.153736838497792	0.150145841550765	0.142200475819829	0.154102460030196	0.154446027955929	0.141369109810445	0.14706759913365	0.141430108657181	0.154953935979824	0.148278872637679	0.144388190348487	0.149060446513037	0.141454585880912	0.141119131479851	0.14530211005437	0.139893915264884	0.140809267899678	0.151713376020704	0.141475979953872	0.144675745143281
"Metabolism|Global and overview maps|Biosynthesis of secondary metabolites"	0.0576783270219572	0.0615253422221835	0.0547306126188975	0.0684191694174281	0.0645240888382215	0.0577956635816392	0.059482718862853	0.0537916954540391	0.0555368643394071	0.064456382091453	0.0576355660816913	0.0602694417957439	0.0585927462519114	0.0562288727709564	0.0639445342794466	0.0572189758727744	0.0616322636967063	0.0641779836518048	0.0640105872689184	0.0592506790411517	0.0604705366099063	0.0669779899259918	0.0613396118079125	0.0642708113323782	0.0611890852629537	0.0603036652486217	0.0590159557603209	0.0620108892237235	0.0582452189164856	0.0663923811214022	0.059740712862262	0.0656056307598928	0.0621753035121334	0.0625552016977254	0.0623927905755067	0.0690266588520692	0.0616159766841413	0.0609107965858858	0.0584924994200745	0.0616988335995158	0.0599227635733689	0.0612582506962996	0.0577176848117124	0.0623314374288728	0.0661057755351102	0.059761620533956	0.0616345163349795	0.0583769649381904	0.066648867883037	0.0646746457308233	0.0671850026745242	0.0668241406732393	0.0674618162011817	0.0625127772814184	0.067949351937848	0.066087014585378	0.0620088148513726	0.0655483823129637	0.0632880321430144	0.0644396053639945	0.0655928419320795	0.0646878950256327	0.0656722781819395	0.0660201387729681	0.0645485596503856	0.0655277917985254	0.0618908566601241	0.0580604024098794	0.0652136788543044	0.0551912763412898	0.0629700791182455	0.0616608495993279	0.06387913274368	0.060869673527873	0.061913481592183	0.0609158532312479	0.0572536999207425	0.0630176566822123	0.0681610403731986	0.0657004257914098	0.0629447824721855	0.0657323985216008	0.0629768293324176	0.0566265878710091	0.0574152860619383	0.0607066942051529	0.0671857350916378	0.0668695621763804	0.0652819374717043	0.066232156403345	0.0656468022872545	0.0592876074570654	0.0630985626716364	0.0654708278163651	0.0636286449360433	0.0565001092285172	0.0648133115304573	0.063029847364395	0.0593875839565464	0.0638741342806648	0.0641162300730738	0.0625213447526675	0.0676981692764391	0.0607608565441467	0.0579347320449788	0.060424567604288	0.060701101361581	0.0674726145065025	0.0633470602111724	0.0575046552879853	0.0673719691902466	0.0670435247407709	0.0566838854498025	0.0616629088456722	0.057293150656796	0.0683088067901609	0.0598274294254956	0.0591619778188554	0.0634927581172589	0.0573069125725536	0.056403198539498	0.0578802787406419	0.0559188992603602	0.0568006960869187	0.0621064492201996	0.0561123169789576	0.0584192825974484
"Metabolism|Global and overview maps|Microbial metabolism in diverse environments"	0.0566873968709515	0.0549484296358986	0.0531699442045417	0.0495390879942858	0.0543046772992745	0.0542695159403069	0.0559500136205766	0.0534523874858386	0.0565799756717865	0.0527300495787151	0.0483265588527045	0.0554902430554146	0.0504986315075011	0.0573556170942422	0.0528137510903437	0.0521278883177489	0.0495537636815913	0.0530789144982098	0.0518430508687144	0.0558805110134279	0.0540972660279989	0.0542732201139726	0.052657013121415	0.0535764211876017	0.0553359931050415	0.0556839778182802	0.0513198764828651	0.050613157445499	0.0560313157324586	0.0546503373268906	0.0544353308116252	0.051159586388173	0.0532095207821266	0.0508597025212975	0.0519520761624304	0.0518402946500266	0.0524154185860046	0.0519084689905085	0.0566202080238136	0.0524739941106348	0.0552640414264775	0.0473138876778926	0.0562840287223448	0.0549838753683005	0.0514725683137934	0.0456515826676581	0.050963802011642	0.0502597231777046	0.0545298535955742	0.0533937793579157	0.0512529544900159	0.0527718338833725	0.0520309200429113	0.0539597008003223	0.0522414964971241	0.0561060487742641	0.051207147949568	0.0522690582475441	0.0543969184432122	0.0495622152898801	0.0511019808434609	0.0531681363097107	0.0522635592379153	0.0546047512544596	0.0554704989217618	0.0542860134283351	0.0489093239582072	0.0565323770782745	0.0514392367986695	0.0532075076659485	0.0523022745192326	0.0533170683059037	0.0550280632011593	0.0482488034611832	0.0543758583554784	0.0559689989806224	0.0557945972961699	0.0533626192114944	0.0535635907766006	0.0533981786043667	0.0498119784226608	0.0537319020345572	0.0551312944382328	0.0570182584386857	0.0568637411426229	0.0578781471031364	0.0508031999718277	0.0544337610426964	0.0543680671488391	0.0533813279906308	0.050688626597476	0.055314251330678	0.051853487877959	0.051066969392819	0.0526303138140037	0.0520404758559265	0.0552028133134391	0.0528158472325417	0.0546729547758769	0.0527794683688558	0.0536362659980867	0.0550971459095849	0.0518111248477644	0.0515547268050364	0.0569539184553968	0.0502944927152154	0.0500963809192355	0.0523313608954112	0.0528309570786738	0.0575327012103521	0.0532854807776581	0.0531173818161463	0.056597310753749	0.0553371161830949	0.0571781738043856	0.0535480469406337	0.0491645587400168	0.0540343542710872	0.0543666716429153	0.0570569140297684	0.0562457322009035	0.0537963435977626	0.0567218144809537	0.0572765974270474	0.0531487897153397	0.05611450239038	0.0548533730650548
"Metabolism|Global and overview maps|Biosynthesis of antibiotics"	0.0454937868236789	0.0478148034408736	0.043739643076296	0.0511354253454532	0.053049043530243	0.046882226910794	0.0473166678775852	0.0416546005366758	0.0433589329105995	0.0515064339928736	0.0475477939587204	0.0482867384062423	0.048108578436967	0.0435256292134287	0.0511667134074885	0.0457843835526076	0.0472124057295099	0.0508775855157593	0.0513180714897783	0.0471291542044837	0.0469657854574369	0.0532365714322486	0.0489509574678305	0.051827310394328	0.047596930287597	0.047794876878196	0.0480503868147722	0.049066188896508	0.0452756683467301	0.0532599215428691	0.0469538573834858	0.0510558407753241	0.0492906813663457	0.0507956914101952	0.0493138311825297	0.0528758573041802	0.0494701316788663	0.0499445387579128	0.0459553278185329	0.0499318095195294	0.0470304736065657	0.0504177318500473	0.0451937937704089	0.0504970656119309	0.0521167983103182	0.0493955013389441	0.0496299004692891	0.0467513666057791	0.0535910568719058	0.0511112851959599	0.0518261370079952	0.0526056427999822	0.0523189301019356	0.0504290040070331	0.0525710607915263	0.0539519911191424	0.0488509187937428	0.0515753713673311	0.0518913958375072	0.0509570569844084	0.0506354711886511	0.051326294874769	0.0516110372986708	0.0529568697251555	0.0532609799030559	0.0511560086832223	0.0497504535695111	0.0453968823443418	0.0505081732301822	0.0437825939653451	0.0514828994448934	0.0511630968155585	0.0524209626857598	0.049035158435332	0.0496638885780945	0.047948905510628	0.0436803169813176	0.0514791990207267	0.0534569659414562	0.0524768854883802	0.0495184076793793	0.0527889712408372	0.0499766051506506	0.0441285914085835	0.0441097421129342	0.0496741900421765	0.052516755011115	0.0533194556769466	0.0528556977735802	0.0528358010713212	0.0511469743722565	0.0488176867335439	0.0511981744307373	0.0518004212797727	0.051084776163739	0.0466712184731853	0.0527035340288469	0.0511455655740102	0.0467552410452133	0.0525501668585338	0.0527196958501603	0.0523697916100598	0.0525978952460415	0.0499696956056783	0.0442922369036842	0.0484158742548417	0.0492959753569027	0.0523874325403762	0.0507242132627193	0.0443148462063642	0.0529972732948672	0.0528712241931972	0.0441804442432878	0.0482081828697974	0.0442865742286827	0.0532273216957132	0.0490649480493147	0.0469210933913026	0.0495553927174735	0.0443469558707657	0.0439338223095533	0.0453762426586214	0.0434757873698734	0.0438918886985839	0.0504611226802548	0.0438778644062597	0.0459980380381843
"Environmental Information Processing|Membrane transport|ABC transporters"	0.0542348191661759	0.0514685515190885	0.0564409035495476	0.0473816431321882	0.0400900353125006	0.0504646611954179	0.0511521952302974	0.0618886354452313	0.0581046541131303	0.047389777814015	0.0446289748439155	0.0502813241682145	0.0529125808589421	0.0548020220836727	0.0464715239668095	0.0525468951136578	0.0628271826784748	0.0485257435764607	0.0446713085650276	0.0504221643247601	0.0504890013549663	0.0438993796445352	0.0477822964505408	0.0461748821305136	0.0505241603725564	0.0499228711314101	0.0563739749102432	0.0596515979000832	0.051912993375358	0.0435822925172012	0.0498903493287421	0.0449443389074907	0.0449820342551858	0.0442826327242959	0.0503894508328692	0.044853772488596	0.0560384792477746	0.0513333196420483	0.0522345871789775	0.0537090449084541	0.0543682879527352	0.0367467678911246	0.0515682278517914	0.0489330520969885	0.0406001440711248	0.0317255447053751	0.0477644133464475	0.0507927512686491	0.0407044761296187	0.0493920751454185	0.0480083658366121	0.0418973919714126	0.0457344159365847	0.0467351732902166	0.0452376917793456	0.0413270238230533	0.0456664425011935	0.0483654292953695	0.0472664356680659	0.0429748430758008	0.0529745651943093	0.0509032065110542	0.0487605717782602	0.0450255346672459	0.0416442180757988	0.0445719258274862	0.0393773819173886	0.0521491279114501	0.0509686902275178	0.0632056185783629	0.0442944815085059	0.0455493473874138	0.0453393365818894	0.0441018597807792	0.0528852459221177	0.05005514094232	0.0604219650492437	0.0476215321540647	0.0428504878621031	0.0432504477198426	0.0428148217661294	0.0441075471071444	0.0482361552176533	0.0530845216814947	0.0521033065205452	0.0486919836959895	0.0402498193871664	0.0433780956328767	0.0434624756112803	0.0431078504704985	0.0472374398070412	0.0545625460769503	0.0445273530704163	0.0434070199744057	0.0489802052776229	0.0645091289610176	0.0464020322242932	0.0475059938425484	0.0508197118597546	0.0382376208822153	0.0371789123051905	0.0435409122926867	0.0442625322374571	0.0469094741150782	0.0522106679160036	0.0568282430464917	0.0494276423510076	0.0463726487189429	0.0491925721537407	0.0522658655287791	0.0442169933889081	0.0423443260966421	0.0521891083020332	0.051145664002474	0.0538671658486818	0.0430632659014634	0.0407167638576789	0.0524884577775392	0.0489026679072099	0.0534504540229716	0.0523442767031991	0.0458245638466656	0.0561116951491961	0.0541485409146242	0.0423999077199521	0.0537859308944158	0.0485041938549411
"Environmental Information Processing|Signal transduction|Two-component system"	0.0412148689991765	0.0363446236090998	0.0488850291749449	0.0314470669453489	0.032645863074188	0.0397843215740713	0.0396612183696313	0.0467384195464364	0.0455029343345592	0.0347216583419635	0.0556767029886202	0.0393994232961798	0.0482572628027044	0.0429770657317607	0.0339361356149142	0.0423086804589159	0.0421241895856314	0.0358807988385228	0.0390001658709993	0.0406110201694775	0.0407770767751984	0.028556849670658	0.0428195556081104	0.0354486389584582	0.0375374670783901	0.0384581463138391	0.0466655997751225	0.0400500218773613	0.0417710045716738	0.0293280710963148	0.0417908272381855	0.0348344909075095	0.0401572789410778	0.0413416831100399	0.0392249322680103	0.0276560703024799	0.0458768341416334	0.0456558975479601	0.0399839290402697	0.0401267659059653	0.0388545738299018	0.0554026844286498	0.0427185042232519	0.0366451779974512	0.0356596639617879	0.0561939489572436	0.0434841315396227	0.0460229224851464	0.0296002280413401	0.0338186254776148	0.0318081621587877	0.0320364089760424	0.0308987173242227	0.0379289329023446	0.0293159295978054	0.0278054947181012	0.0414840043735688	0.0341862114588041	0.0349246288294136	0.0429624892939986	0.0375136413618858	0.0323872724656182	0.0334434227975793	0.0286548527541539	0.032419757383589	0.031034928866766	0.0451185453011165	0.0414446653837196	0.0358070640643975	0.049667416413135	0.0422571925609825	0.0431127302329044	0.0334514884500348	0.0480882708974521	0.0346833593819786	0.0368537301365794	0.0401680674942617	0.0400320909153206	0.0271583340265594	0.0333087091398737	0.0417463547288834	0.0320369578582391	0.0345867722709355	0.0431338752439989	0.0422666065012312	0.0347950615488474	0.0345420186673597	0.0287537015978885	0.0325421157713144	0.0320186228956184	0.0366435901887968	0.0427269202060725	0.0421571346452214	0.0367019905191085	0.0383000526168635	0.0510615165922895	0.0319177719881803	0.0386770675831998	0.0408048991560427	0.0414931028157267	0.0374293765091262	0.0342936884829622	0.0311616178990215	0.0448459713433626	0.0410291441490066	0.0477117098508996	0.0462426124647316	0.0294523217718689	0.0372931489229613	0.0411341740280236	0.0294132257737864	0.0295067239192382	0.0441226857529545	0.0357004576806047	0.0417685981179327	0.026496497297731	0.0515762238232112	0.0427410431369397	0.0344303787803414	0.0416525080129513	0.0448759029056706	0.0453637787404775	0.0445429825069196	0.0421473277329488	0.0390566556414339	0.0437400468087753	0.0432937231877402
"Metabolism|Global and overview maps|Biosynthesis of amino acids"	0.024440960586872	0.0273178046752301	0.0241964058698284	0.03242932208169	0.0310189538922375	0.0267032360869286	0.0259337429722213	0.0215322784325895	0.0226369696336877	0.0302087932632538	0.0260073209738934	0.027020214367258	0.0274269955938677	0.0221711949098848	0.030706995571702	0.0267627203423152	0.0297420834558023	0.0306566965610963	0.0303701086143843	0.0259420360773347	0.0264297790540253	0.0324830637773016	0.0282343934736119	0.0312443668485509	0.0268360059789075	0.0266128125498184	0.0281367347174121	0.0304153857005252	0.0241437409761699	0.0322203893115975	0.0260999362625736	0.0314030957169943	0.0283291119243342	0.0300319914213612	0.0295722499705969	0.0331700193204625	0.0294640012690202	0.0298946132561945	0.0247475104845986	0.0302855783017452	0.0265721135919024	0.0295551911942415	0.0238587994013099	0.0296677960535672	0.0316046434198622	0.0278322934980234	0.0296636761796497	0.0269083611059329	0.0322186757939943	0.0309828343597303	0.0323843970375997	0.031911935393793	0.0324846988426195	0.029424666262843	0.0327358174533883	0.0321605071324332	0.0289348454495521	0.0317924292525293	0.0310334262507725	0.0307140807327686	0.0314821798016096	0.0315288944420536	0.0318623051408295	0.0320800576913927	0.0314763037305557	0.0303299020674722	0.0291536792889066	0.0240803627937129	0.031285564906978	0.0254931776367148	0.0306131850552288	0.0301462660018467	0.0311556424778016	0.0288180588233977	0.0294825749769536	0.0268677205954346	0.025800465749869	0.0307207433903132	0.0329028927120135	0.0316287304654533	0.0292015081455876	0.0320097893164342	0.0290929133894503	0.0227457845751799	0.0233763030202094	0.028652205034025	0.0320027036104195	0.0324276182232301	0.0317191198818416	0.0320093731961825	0.0317229216138284	0.0281014492797612	0.0305343243634275	0.0315016797279829	0.030898977820128	0.0274754450500106	0.0317663414307551	0.0307346795871792	0.0255945106115136	0.030769854158527	0.0307735293381366	0.0305921964609658	0.0325899370264732	0.0291805795656105	0.0235867057876767	0.0291517161058298	0.0295499752307813	0.0325821132563413	0.0306962270454535	0.0235023994293833	0.0325871847068562	0.0321798805146317	0.0227932035251908	0.027680533246572	0.0229876977462418	0.0327414965399995	0.0276774544169665	0.0259501926569268	0.0290319002326053	0.023078550733585	0.0226203735896701	0.0239676724416723	0.0224405977723791	0.0226265072674128	0.0293001447350253	0.0230220653024134	0.0247374093173441
"Metabolism|Global and overview maps|Carbon metabolism"	0.0250507851034447	0.025316536386368	0.0252025919873908	0.0253632665656537	0.0275711166814064	0.0259245578568437	0.0255650397005433	0.0214744706840587	0.0243670696460159	0.0259898899146891	0.0252887456525613	0.025938240834306	0.0256924270469456	0.0242898009523781	0.0266651130596402	0.0259048485889219	0.0250637319910427	0.0264465466583402	0.026711338247534	0.0256255539242644	0.025219864891065	0.0271409044745302	0.0261268300789483	0.0270871592433449	0.0253706601491286	0.0256906524246875	0.0261879042979822	0.0252445193206818	0.0247161865867729	0.0273226191281376	0.0251949728148135	0.0262107398837792	0.0260152632563436	0.0265355042586674	0.0259290559651276	0.0262060236163514	0.0268267176485727	0.0269315268836458	0.0251463379721955	0.0264210023222791	0.0252424160465419	0.0262183140499465	0.0248430866409215	0.0267588041404374	0.0266482449939123	0.0260347930908321	0.026388287761695	0.025801020133712	0.0275519899557198	0.0263426368843949	0.0260063669515553	0.0267090366260287	0.0264156443340357	0.0265282547411214	0.0261593609523996	0.0279921180739463	0.0264034733357712	0.0264676099239328	0.0271467681022562	0.0263347512939325	0.0260345483366197	0.0262756079287825	0.0263811499563334	0.0269910452093717	0.0278265758034611	0.026232954873086	0.026256450077892	0.0249268074906955	0.0260270530573824	0.0246848025196695	0.0271868585648788	0.0275539005605899	0.0275509350402186	0.0258684254551507	0.0259786263180831	0.0255953341626343	0.0242973604408655	0.0272310128137394	0.0268671991211434	0.0271830276817713	0.0256586301170159	0.026995461025632	0.0262763320711804	0.0245384064550483	0.0242180964954608	0.0269991279373328	0.0264951075529893	0.0272169894126958	0.0274256075812209	0.0270510676205037	0.0260271730836062	0.0268308206613721	0.0269629890480545	0.0264405991431227	0.0266771590782524	0.0259906534896197	0.0274333300485906	0.0268944324286897	0.0249636265185035	0.0275788760247948	0.0277115048796748	0.0273361034456832	0.0264007139356268	0.0267378412105023	0.0241866750638955	0.0259117297195328	0.0259815776230748	0.0262861463039954	0.0265510969490365	0.0243131102478055	0.0269017695484407	0.0268063515456485	0.0245706659837385	0.0254310198423522	0.0242709211898965	0.026656978058809	0.025945171457754	0.0251279913825701	0.0258126993654509	0.0244928192585146	0.024490764085368	0.0248147949395666	0.0243559588585121	0.0243571669897541	0.0268579124948169	0.0247282187762136	0.0250009161637388
"Cellular Processes|Cellular community - prokaryotes|Quorum sensing"	0.0218644692334043	0.0220182418806655	0.0256593100675295	0.02363669795735	0.0189807096095276	0.0225070581929853	0.0210935490392844	0.027317719937454	0.0236522145718692	0.0217621080450213	0.0215416793037979	0.0210806221850385	0.0231695793144815	0.0218245744743479	0.0205939401163183	0.0254956609446092	0.0295983568758341	0.02188997471191	0.0200288648215152	0.0210319736280543	0.0227267769962276	0.0202147865406194	0.0213220438162631	0.0208282316435338	0.0216936613800387	0.0210591694688596	0.0250313022658471	0.0237865764973429	0.0215951488940391	0.0196227975035434	0.0210388786050428	0.0220628539780604	0.0198414171497896	0.0193209425677634	0.0223590859156851	0.0216604056321602	0.0265054630107388	0.0222881044808115	0.0215324485291603	0.0232384751916269	0.0225695257475482	0.0173761455061297	0.0212514210085133	0.0210173577992625	0.0193935771267709	0.0161360196532819	0.0220673054733167	0.0228891861415039	0.018733379719351	0.0219255626852648	0.0226454419063905	0.019599832890889	0.0218009324666118	0.0200218996112267	0.0214405166392588	0.0183310407280287	0.0211844753954454	0.022490289111917	0.0200294386386525	0.0207596897376177	0.0255341591269043	0.0218159699156698	0.0223835663314156	0.0198778414119105	0.0179839886194495	0.0201602713693665	0.0193226287281766	0.0213228560572879	0.0241428205301039	0.0236101481136031	0.0199158261112925	0.0207058055443745	0.0197138498190656	0.0199540415224335	0.021494754488465	0.0209158530622368	0.0227297865372666	0.0212197490046295	0.020071153496491	0.0201813661217277	0.0197217792040509	0.0197799581505755	0.0208796785239548	0.0212716534328365	0.0222960795901278	0.0189987413656652	0.0196198379115828	0.0198677934201726	0.0195323867740957	0.0196711639874852	0.0224799630034926	0.0227628859607243	0.020227656970491	0.0203599116736938	0.0221124057658954	0.0264956335299878	0.0205446821257095	0.0212008011303772	0.0215730294071484	0.0170262781863107	0.0170576639183327	0.0176959377820443	0.0211355465534079	0.0206343090912909	0.0222529459537315	0.025328324421276	0.0215363897177992	0.0215950377051192	0.0221910506012224	0.0221097240310423	0.0207336359792015	0.0198800231084779	0.0211647937849509	0.0215290740088626	0.0223710499501307	0.0201075857668594	0.0194458932454106	0.0224666498354666	0.021478244979879	0.021554993509329	0.0212114366456285	0.0193543183320276	0.0226483999071502	0.0217123364374412	0.0194092204309644	0.0225693887639315	0.0200571754137348
"Environmental Information Processing|Membrane transport|Phosphotransferase system (PTS)"	0.0221346355630482	0.0223925331192215	0.02372097291594	0.0227050556761994	0.012803421910335	0.021765336270047	0.0202101287436093	0.0257928609021172	0.0228831182277546	0.0166751597792832	0.0105136321630497	0.0189905735138857	0.0141572585140122	0.0243931013835778	0.0179503653084427	0.0242808895033292	0.0215772120815782	0.0177214498435785	0.0153034474560041	0.0198993669517923	0.0204228126568906	0.018035678633489	0.0161421703541513	0.0160717692505422	0.0217116666930673	0.02012332093942	0.0165094758789792	0.0196021296136499	0.0223036094694154	0.0171911854916851	0.0201681267407802	0.0185640688585536	0.0178077071641067	0.0143624770827485	0.0186492470472341	0.0206060272024691	0.0142575716398187	0.0126920520013467	0.0220653315371305	0.0168103406915717	0.0220491435472446	0.00832615168288631	0.0215636217778024	0.0173936598740948	0.0165270781870979	0.00643212044665143	0.0146537024660199	0.0162904076775874	0.0162528527639802	0.0187094296258555	0.0198720624414338	0.0175941052254012	0.0192930661669992	0.0163941087171863	0.0199835999135065	0.0157921615478557	0.0128494293035362	0.0181251394606881	0.0159989026974569	0.0142580243106868	0.0190121141031561	0.0195296825704582	0.0185620586297222	0.0178850156973054	0.0141564521897269	0.0199467701531563	0.0124558310218436	0.0223724970944075	0.019886087521859	0.0193307223180117	0.012653187612497	0.0121019961185518	0.0153085012315722	0.0117201153792268	0.0199282835951486	0.0211274654793359	0.0233767371536574	0.013852387011497	0.0188638564497335	0.0163404881984364	0.0156134439449545	0.016923902419684	0.0195161085198388	0.0231031824520333	0.0222568787343521	0.0161842138231569	0.0167187845515096	0.0175731843444938	0.0159378600320889	0.0167790354650688	0.0179898602030194	0.0145759722265977	0.0137252425486201	0.0162049248433467	0.0161254057556391	0.0151638288792025	0.01607556476494	0.0153082011524302	0.0208235726581934	0.0119420739869012	0.0121902489900862	0.0136130826358348	0.0186542023139933	0.0114911823527029	0.0230618760890539	0.0147085786056785	0.0141287692766389	0.0201446973563364	0.0175235624932666	0.0224419855667508	0.0183040206887079	0.0180600443524798	0.022374666181221	0.0215649603381638	0.0231273246915044	0.0198428363513711	0.0107113625546447	0.0193874730384293	0.0207094637485774	0.0239055300507426	0.0227297622150987	0.0189289001233752	0.0239365144913408	0.0242816594776628	0.0139884315316148	0.0239399344189985	0.0199648380878805
