"","Ginger_2","Padme_5","Padme_6","Ginger_7","Padme_7","Charles_9","Franc_9","Grogu_9","Henry_9","Ivy_9","Buddy_11","Joans_11","Padme_11","Ginger_14","Buddy_16","Buddy_17","Ivy_17","Padme_17","Buddy_18","Ginger_18","Ivy_18","Franc_19","Ivy_19","Ginger_20","Buddy_21","Joans_21","Franc_22","Grogu_22","Henry_22","Joans_22","Marshmallow_22","Franc_24","Ginger_24","Henry_24","Ivy_24","Marshmallow_24","Henry_25","Ginger_29","Henry_29","Joans_29","Ginger_36","Grogu_36","Henry_36","Franc_37","Grogu_37","Grogu_41","Joans_41","Marshmallow_41","Ginger_42","Grogu_42","Henry_42","Ivy_42","Buddy_44","Franc_44","Ginger_44","Ivy_44","Joans_44","Marshmallow_44","Buddy_45","Franc_45","Grogu_45","Henry_45","Ivy_45","Joans_45","Marshmallow_45","Buddy_46","Charles_46","Ivy_46","Joans_46","Marshmallow_46","Franc_47","Ginger_47","Ivy_47","Marshmallow_47","Buddy_48","Charles_48","Franc_48","Grogu_48","Ivy_48","Joans_48","Marshmallow_48","Charles_49","Franc_49","Ginger_49","Henry_49","Ivy_49","Joans_49","Marshmallow_49","Buddy_50","Charles_50","Franc_50","Ginger_50","Grogu_50","Ivy_50","Joans_50","Charles_51","Franc_51","Joans_51","Buddy_52","Charles_52","Ginger_52","Grogu_52","Marshmallow_52","Franc_53","Marshmallow_53","Charles_55","Ginger_55","Ivy_55","Buddy_56","Franc_56","Grogu_56","Joans_56","Buddy_57","Joans_57","Ginger_58","Henry_59","Joans_60","Marshmallow_60","Joans_62","Henry_66","Ivy_67","Franc_68","Grogu_70"
"Ginger_2",0,0.396553640911618,0.418521816562778,0.510303928836175,0.33325922632281,0.451412052479431,0.288795020008893,0.819273091030343,0.501964563718586,0.51089373054691,0.631350750416898,0.579216733422341,0.78734289845401,0.845709204090707,0.881724022719679,0.779828755698877,0.736964980544747,0.895791583166333,0.620678154530295,0.82814584259671,0.853739982190561,0.772590863621207,0.857158774373259,0.833147942157953,0.748359105573479,0.652956869719876,0.835686492495831,0.683894631543848,0.724321920853713,0.781830312465251,0.642023346303502,0.808316655548143,0.85482436638506,0.712126264310326,0.901208929763406,0.672779815494054,0.559928841449855,0.858841836167611,0.727687006780038,0.642023346303502,0.783014673188084,0.689674335889741,0.81100611450806,0.836389907747027,0.70434589307547,0.691008113815716,0.700096360536654,0.913672266103015,0.570554876014678,0.648994109147494,0.852807115063924,0.856602934637617,0.631087391594396,0.853489670575098,0.863050244553135,0.845104869191433,0.640386967641499,0.627126181211784,0.654996109814383,0.807700868016915,0.656806049822064,0.862383281458426,0.856570155902004,0.670779148605091,0.664554851617206,0.621831925300133,0.6875,0.860718656135276,0.712126264310326,0.637839039573144,0.843058797376903,0.781830312465251,0.856174280315661,0.44124513618677,0.630642650655993,0.880769658547436,0.831906614785992,0.686339891074803,0.859653024911032,0.765543321098877,0.522686832740214,0.898063654573781,0.820709598487376,0.875931072818232,0.846359088382435,0.832166277648105,0.785166240409207,0.597331851028349,0.629893238434164,0.869038354641468,0.839688715953307,0.863702056698166,0.659143968871595,0.846170945870846,0.78704012448594,0.862544483985765,0.845059464265866,0.802556976097832,0.631450177935943,0.863894139886578,0.85839724352562,0.651661664999444,0.629481184591405,0.85461820606869,0.695231743914638,0.857428825622776,0.90361803084223,0.858080302524747,0.591414590747331,0.858572381587725,0.664999444259198,0.831258337038684,0.619428698455041,0.603645659664333,0.861447792727677,0.829238465814341,0.813007226236798,0.426473859844271,0.851695386325736,0.824163610092253,0.7230871886121,0.700978212538906,0.771701678337223
"Padme_5",0.396553640911618,0,0.189760712298275,0.48335927655474,0.246637768144937,0.351639799888827,0.320217850394576,0.619470993554123,0.455300222386953,0.512059575414027,0.434637616718542,0.634442095894983,0.697953736654804,0.731021451594976,0.801113585746102,0.599288414498555,0.556247220987105,0.89224089947679,0.848821698532681,0.649438701789485,0.704841402337229,0.576572571682596,0.679590017825312,0.614058502947392,0.665628476084538,0.788596198732911,0.627612272120943,0.843298510780173,0.518061576080916,0.599288414498555,0.657625611382837,0.592217898832685,0.672335222852062,0.507223827517226,0.770542865618511,0.763725272282729,0.396553640911618,0.668370749055346,0.514336519226495,0.684748777234326,0.603645659664333,0.888419648810847,0.582925744775456,0.647921760391198,0.90820182262725,0.876416981551456,0.64393714793952,0.835150166852058,0.37891927951968,0.736830406757057,0.665406847487772,0.726575525175058,0.643357420789327,0.743188923626619,0.732132933199956,0.739439751000445,0.663775850567045,0.658070253445976,0.654812180484552,0.609880939134305,0.722895585455354,0.728798488385017,0.689789555728761,0.665036674816626,0.78861969326517,0.637212404134712,0.67886133659513,0.731256952169077,0.66570348966437,0.730354562631988,0.667259390975772,0.706026239715366,0.720826850411203,0.514450867052023,0.749638688160089,0.691503558718861,0.638506002667852,0.900866859302067,0.679306126987657,0.603870106761566,0.526743022350717,0.867363970179148,0.639679715302491,0.728546020453535,0.629390840373499,0.658368526339187,0.658883700244608,0.67741218319253,0.635494273323696,0.660293463761672,0.657625611382837,0.667185415740329,0.737661182747888,0.657034896643699,0.665481218048455,0.566774157678194,0.63747499444321,0.638283681636283,0.655732236183698,0.591727818545697,0.670593465214492,0.780395643476328,0.517310475342313,0.65947988441876,0.887086019115359,0.602134993884132,0.766772926087923,0.670596085409253,0.709551873679529,0.664702612562535,0.83262947321627,0.66700011114816,0.65903534118693,0.754612136030229,0.662886368690238,0.598265895953757,0.642952423299244,0.426982538093649,0.660071142730102,0.619248721938208,0.568775714444568,0.607646993442258,0.745276728161814
"Padme_6",0.418521816562778,0.189760712298275,0,0.462314540059347,0.182951257511685,0.317898486197685,0.360115735588694,0.60676532769556,0.44624972178945,0.506343200534164,0.428825820812465,0.590331922477166,0.656385703151097,0.754952147785444,0.777678670977813,0.602582656128242,0.541903171953255,0.892554614355774,0.861769616026711,0.655909192076564,0.730777802540673,0.567597641037054,0.729615170105968,0.631403118040089,0.642721906671122,0.786779434676163,0.631163049526989,0.850450650940247,0.54907634097485,0.620616720472003,0.679243183082916,0.569011576135352,0.666147340307144,0.545343273617447,0.80078675870259,0.821519973294759,0.408504007123776,0.691777011238456,0.564927116946701,0.730439621591541,0.584687291342088,0.891176143318126,0.662103505843072,0.645933014354067,0.913207967063536,0.879381328585735,0.653438172242415,0.799532241897761,0.391739953245018,0.705574719038611,0.651196438508626,0.728243935010016,0.67586821015138,0.764114030184461,0.722457155575339,0.74174886894608,0.664922631637538,0.703060656649972,0.665294314009124,0.602941176470588,0.758851035404142,0.734920988203873,0.727536231884058,0.666184488705909,0.803493935684878,0.64300022256844,0.672456023157426,0.763225303485912,0.662178702570379,0.754729579345649,0.675976410370535,0.73193810531003,0.73561811505508,0.535225375626043,0.753784505788068,0.718294176595034,0.633166388425153,0.902748414376321,0.73168559340904,0.64614185502728,0.590959697172122,0.842245989304813,0.660171473109899,0.748692264885921,0.706399554813578,0.714031378658062,0.655571635311143,0.707735114079021,0.697617457136495,0.706844741235392,0.726210350584307,0.723094045631608,0.787423483583751,0.733170134638923,0.668632469122065,0.627922511690047,0.657282741738066,0.65164162493044,0.715430861723447,0.636646999888679,0.682430176922221,0.797040169133192,0.562193490860455,0.697785690441749,0.889173250250362,0.606546426185705,0.765098679329277,0.732769179378688,0.73458027165442,0.723508459483526,0.844441971736953,0.668595593144892,0.706687437409592,0.781017024591076,0.67494155627296,0.669671675013912,0.697718419588203,0.424498886414254,0.668781302170284,0.607432958718148,0.590514362057448,0.620298241709326,0.675976410370535
"Ginger_7",0.510303928836175,0.48335927655474,0.462314540059347,0,0.492439964423362,0.537286879169755,0.338571005040024,0.603053435114504,0.420405893800389,0.611621701749185,0.517307834852865,0.575348561257787,0.756209683398829,0.652683071449748,0.823079777365492,0.627993179627845,0.5525906159662,0.930108324677252,0.819879919946631,0.623480581085087,0.774480712166172,0.565404283702661,0.712270803949224,0.644668545157942,0.668668891360771,0.763860065223836,0.549032688458973,0.903357296375899,0.604951082122739,0.648899102972793,0.631754503002001,0.561008154188288,0.623925289060184,0.548654858074557,0.699983313866177,0.859927369747276,0.493550778354337,0.593567034758764,0.603498110131179,0.718034245052257,0.540171953750371,0.929000222337508,0.643614261359425,0.608685985325724,0.941006447787742,0.916993996887275,0.572691388224829,0.853763440860215,0.508340128993995,0.781368116801304,0.538951893855163,0.779424844352209,0.749295774647887,0.796297673035462,0.5853839312185,0.611540385791317,0.658240047446067,0.670595211622563,0.650040761876529,0.543391188251001,0.63196915776987,0.604951082122739,0.713713268032057,0.678944637960424,0.840213444008004,0.706937444411503,0.669483985765125,0.616017797552836,0.638775661454087,0.712422176104358,0.604980360186763,0.57343020238713,0.70206773882754,0.629382551330517,0.786360266864344,0.803366204493216,0.589059372915277,0.933743422515378,0.6964709371293,0.643211981908504,0.554567022538553,0.866340305592642,0.614591829168829,0.588762878956341,0.619005262767771,0.672867412732528,0.639558158499518,0.664220591505448,0.762158956109134,0.684826921651471,0.633236972796679,0.593803276258246,0.821510636720777,0.609723560364633,0.674794337804788,0.644424673784104,0.604980360186763,0.714772811503966,0.693357058125741,0.705686114611906,0.599940709997777,0.868227970058549,0.607805312360884,0.63758986140962,0.923515897131846,0.725830367734282,0.621663701067616,0.724920293616075,0.720047449584816,0.66997776130467,0.891647520936782,0.63044767269493,0.718668939450085,0.75424294078411,0.536511231373712,0.578385590393596,0.644503743236232,0.493548865490138,0.540730857608776,0.680871563032684,0.569246737841044,0.515120071153276,0.760320166012006
"Padme_7",0.33325922632281,0.246637768144937,0.182951257511685,0.492439964423362,0,0.330369052912406,0.326739275394532,0.720413379264363,0.473723222889334,0.563236274727717,0.543625652995443,0.69944382647386,0.630601579005893,0.778172927317182,0.851018817503619,0.676709282934964,0.662331888407247,0.892698130008905,0.846837834833833,0.767281618137364,0.752949031827287,0.682631403489277,0.770524674167317,0.73932384341637,0.739072405739072,0.824849966659258,0.760142269645437,0.881542393599289,0.632585018893087,0.674930516953863,0.781927309103034,0.689639839928857,0.782173816403645,0.62995888432048,0.830923248053393,0.861540171130126,0.471320586927523,0.79242138015335,0.632848094232693,0.771479382016228,0.698377417203823,0.887765307256362,0.712126264310326,0.763307034114902,0.910212245805089,0.876430714523836,0.731860964944786,0.850739628517406,0.474819344080044,0.785309478830981,0.746359897743692,0.75372304956657,0.71498443752779,0.781400022328905,0.783729717715048,0.82793627269359,0.778543635352974,0.772368567300211,0.769529947771975,0.730084557187361,0.811652212586169,0.795287841742609,0.791583166332665,0.769752194688299,0.832870318924325,0.739053122916204,0.782521681120747,0.815815815815816,0.772196910767863,0.80106690375639,0.760862318035337,0.764091161756531,0.784198244249361,0.593420028898522,0.788795020008893,0.736461692427444,0.760586862287429,0.901322369152128,0.781187458305537,0.734015345268542,0.662663998221036,0.833110814419226,0.766929834315579,0.808158274980549,0.768367233522285,0.763084787198578,0.774986103390773,0.769256418806269,0.745830553702468,0.769034122485273,0.786595531843948,0.794820495720796,0.844837167944871,0.798199799977775,0.762418046449606,0.746497665110073,0.759306589621069,0.760364565966433,0.764954414053814,0.733185102834908,0.792199133237026,0.831314590510057,0.643143365983971,0.774641626847428,0.886431825758418,0.71581054036024,0.847442550037064,0.794729233848549,0.75783855903936,0.787461093819475,0.844204911656851,0.778395198933096,0.750194466051784,0.795310590065563,0.793885491939967,0.75947538068245,0.761253751250417,0.499555160142349,0.801044792708681,0.695743971552395,0.653102068045364,0.718604134252056,0.721080120013335
"Charles_9",0.451412052479431,0.351639799888827,0.317898486197685,0.537286879169755,0.330369052912406,0,0.446865273454869,0.672779815494054,0.427385276892283,0.577812361049355,0.388326848249027,0.531152647975078,0.399621844066289,0.589817696754113,0.917139993317741,0.616368286445013,0.604224569205114,0.892006234691605,0.630461367426348,0.60226767452201,0.704585930543188,0.556963432255196,0.663509749303621,0.693437152391546,0.640004449883191,0.578034682080925,0.682934963868816,0.847060131154829,0.620275678079146,0.506060269098187,0.660033351862146,0.618189904380698,0.672521120497999,0.542736467711459,0.706890157976711,0.831499388685117,0.41049588614632,0.5891963987996,0.487384683783483,0.620900500277932,0.608270342374389,0.891741691675003,0.655586436909394,0.648771812826498,0.919084139157497,0.882849838835167,0.657252983470462,0.919679608410279,0.477593683976426,0.807269089696566,0.662701500833797,0.714095153401512,0.712030242383811,0.726633165829146,0.622943530457981,0.690357963388424,0.727343489380629,0.743190661478599,0.667444703790152,0.687291342087692,0.66614768683274,0.620497999110716,0.727616926503341,0.720795820829165,0.837945981993998,0.759670964873277,0.718416370106762,0.591723217265547,0.685673002111815,0.749444197421076,0.678559519839947,0.59257200044479,0.562076247638102,0.573985547526404,0.767622859684234,0.529751974196419,0.751862145636465,0.918861842836501,0.654581850533808,0.711489267044823,0.594973309608541,0.698419764077454,0.765543321098877,0.619344080044469,0.595997776542524,0.539179726575525,0.726898698988102,0.670261256253474,0.738434163701068,0.600444691495275,0.611784324624792,0.586659255141745,0.808115619788772,0.5891963987996,0.713904634878293,0.647464412811388,0.687451372679782,0.770983879933296,0.63211743772242,0.71555654397865,0.603645659664333,0.813937979326442,0.631930527722111,0.684116927864844,0.897965988662888,0.755115658362989,0.711447212336892,0.758202647091536,0.716192170818505,0.701801200800534,0.847949316438813,0.58048021342819,0.697454707124597,0.745248416138713,0.669520738352052,0.671150639244024,0.572206781545303,0.544382647385984,0.664035575319622,0.732799822162943,0.47664590747331,0.606714095153401,0.773035456263199
"Franc_9",0.288795020008893,0.320217850394576,0.360115735588694,0.338571005040024,0.326739275394532,0.446865273454869,0,0.736415157239693,0.433103550515158,0.602133807512781,0.5891963987996,0.684315906562848,0.777382408539976,0.75705712380529,0.887540362988531,0.741189549749861,0.655885295098366,0.896705253784506,0.838835167277982,0.772171593687486,0.836634765190296,0.69107678630959,0.809513200401025,0.763567615658363,0.778000222444667,0.856412536119138,0.737468044903857,0.921991332370263,0.682151589242054,0.708060033351862,0.760809158608425,0.714317474433081,0.771282507223828,0.649072119124347,0.849610678531702,0.87554172685854,0.4948866162739,0.76264029336593,0.676408489832204,0.774369234189174,0.701489219826628,0.933325925102789,0.741247082360787,0.758639848872097,0.929992221357929,0.921769085453939,0.713036389238865,0.929485040596152,0.515953307392996,0.821980220024447,0.756807824830499,0.82973994220938,0.783681636282792,0.823378363291281,0.764169815514559,0.813560577991849,0.763201778765981,0.747249083027676,0.774419379931103,0.718736092567868,0.754947742939738,0.762836185819071,0.771097751057671,0.778864318257584,0.842426936326258,0.781062458324072,0.769846564376251,0.772439105772439,0.767307478608734,0.76661480328962,0.754194910545616,0.68715953307393,0.792199133237026,0.58052684228076,0.789017341040462,0.86100300233515,0.751695009447594,0.914879431047894,0.786524349566378,0.746024685866785,0.603068712474983,0.898086337338674,0.751362170577116,0.760364565966433,0.756807824830499,0.765307256361818,0.769649805447471,0.725241747249083,0.742717367133645,0.800822496387685,0.761253751250417,0.75947538068245,0.820162276314327,0.753972663629292,0.784420491165685,0.794084945519235,0.755083898210912,0.778148271646104,0.771180787191461,0.823679822123402,0.762195799533281,0.871096788532059,0.66273374888691,0.761084564951661,0.918879875541727,0.81187458305537,0.83765752409192,0.801401089736462,0.708694685345786,0.774566473988439,0.901100122235804,0.774616581462547,0.782864762751417,0.755972885876208,0.757865480822679,0.769256418806269,0.731466044236968,0.451957295373665,0.754140268978548,0.795977330814535,0.629086057371581,0.674372082685041,0.782420268918769
"Grogu_9",0.819273091030343,0.619470993554123,0.60676532769556,0.603053435114504,0.720413379264363,0.672779815494054,0.736415157239693,0,0.560035576638008,0.490832314701634,0.354967770615692,0.427649872094317,0.669335112297087,0.557950883431492,0.737029614785126,0.275900400177857,0.330740164480996,0.970617696160267,0.792176039119804,0.34526058450939,0.460331590074552,0.262666666666667,0.371352194252618,0.321027465806739,0.390569395017794,0.600844538282031,0.280506779284285,0.812,0.332370263362596,0.478212538906181,0.362302733940876,0.249083027675892,0.33370374486054,0.285555555555556,0.483612635325523,0.653333333333333,0.485828609536512,0.280666666666667,0.406444444444444,0.442765058901978,0.316146238470941,0.878666666666667,0.35007779506557,0.294444444444444,0.898,0.858222222222222,0.471913443011709,0.789813167259786,0.455758114717652,0.649555555555556,0.332518337408313,0.498388709856651,0.415582972101812,0.526233534271043,0.392821424602734,0.425014819205691,0.377723432636727,0.491220271171371,0.390666666666667,0.25642451885638,0.511728738187882,0.405045005000556,0.442279861961483,0.396666666666667,0.740222222222222,0.488832092454717,0.420344635908838,0.410142348754448,0.340444444444444,0.544171574619402,0.306888888888889,0.475767007558915,0.424888888888889,0.60257835074461,0.644548182727576,0.576828997109184,0.284285396754834,0.884888888888889,0.337854363535297,0.309094952190349,0.435908838243469,0.803982645455557,0.334445185679342,0.438097354967771,0.311402533896421,0.368888888888889,0.334148510449088,0.492998444098689,0.525069483046137,0.47299399866637,0.393865303400756,0.335630140031118,0.66570348966437,0.331555555555556,0.379333333333333,0.326514730405781,0.306,0.452989553234052,0.440133407448583,0.427967985771454,0.266444444444444,0.756222222222222,0.366277128547579,0.318444444444444,0.869555555555556,0.386992773763202,0.453413386702246,0.327996442072493,0.642912729294052,0.347782594198066,0.81,0.35570618957662,0.424,0.632666666666667,0.281680746998666,0.295621249166481,0.384752167148255,0.533637273434894,0.34674372082685,0.425111111111111,0.409672040022235,0.360595621735748,0.698888888888889
"Henry_9",0.501964563718586,0.455300222386953,0.44624972178945,0.420405893800389,0.473723222889334,0.427385276892283,0.433103550515158,0.560035576638008,0,0.606256022533541,0.436767976278725,0.573388711711044,0.481684710069702,0.612037654732785,0.76755232299243,0.504744958481613,0.530763528539659,0.929806336721822,0.743217197924388,0.529464087169224,0.632168558498405,0.522087162763119,0.620786933927246,0.57760474601409,0.475378226045684,0.616336817137351,0.575537435137139,0.876074710939816,0.564450374323623,0.545670225385528,0.629799851742031,0.535473348654459,0.546660736787488,0.520011858879336,0.594170653020358,0.803439075007412,0.47112462006079,0.55973910465461,0.488585828639194,0.637361008154188,0.538655399896227,0.919359620515861,0.601186063750927,0.553216721019864,0.94633857100504,0.918914912540765,0.598354275547648,0.818748145950756,0.489768683274021,0.807886154758375,0.600444773906597,0.710177155140464,0.688931722143969,0.655018587360595,0.640797568749537,0.59995552590616,0.647241992882562,0.741438102297999,0.600800474355173,0.607595875676879,0.712167272188033,0.651767845230153,0.699146567717996,0.59872517047139,0.868366439371479,0.69698317396783,0.62096833988285,0.643429249480866,0.602875778238956,0.772737380475873,0.668396086569819,0.654359430604982,0.566557960272754,0.671312083024463,0.798502483505078,0.662464778288596,0.646404744255004,0.940705603320486,0.617557648105583,0.642592317959365,0.653295766293468,0.84630220310066,0.689752335755598,0.668939955522609,0.618680504077094,0.536910761932997,0.607354685646501,0.731356560415122,0.719878401423593,0.678280207561156,0.60711638250556,0.582357301704967,0.821349147516679,0.621257041209606,0.598280462496294,0.609994809816861,0.628372368811147,0.636174944403262,0.650181656409876,0.63226571767497,0.56463089238067,0.855766380077083,0.596052533946724,0.657426623184109,0.925437296175511,0.67183213464818,0.60028916198632,0.68382025804538,0.770149032401572,0.647268144413967,0.881114734657575,0.546215995849085,0.680551437889119,0.781500148235992,0.611209964412811,0.60815418828762,0.588584136397331,0.555357804968484,0.579688658265382,0.574117995849392,0.536887373025877,0.616485064116819,0.675066706196264
"Ivy_9",0.51089373054691,0.512059575414027,0.506343200534164,0.611621701749185,0.563236274727717,0.577812361049355,0.602133807512781,0.490832314701634,0.606256022533541,0,0.421584972768701,0.361067853170189,0.646836428333148,0.583685263391865,0.798686115131945,0.481934408004447,0.45515171723908,0.895146927871772,0.617428031566078,0.596354745499,0.547518361896283,0.485053894877209,0.543277264119416,0.571841637010676,0.48682015348682,0.526339186485886,0.495609647660331,0.643960440048894,0.454545454545455,0.531962201222902,0.429587640324553,0.443975100044464,0.582351633696377,0.442604733859318,0.646273637374861,0.560395599511057,0.413072476656292,0.56772974774975,0.455272808089788,0.448705123930199,0.457434985552345,0.709745527280809,0.500722463043237,0.510390043338149,0.732192465829537,0.694410490054451,0.510857481657156,0.853408964520076,0.383657587548638,0.511279031003445,0.495387351339335,0.551233607468326,0.399733214762116,0.595846823713297,0.600800177817293,0.609040385327899,0.423012784880489,0.397576970101145,0.449716635181687,0.461059190031153,0.466533244385146,0.598577461658146,0.554442217768871,0.450383375930659,0.56550727858651,0.450544565458991,0.469868801423171,0.598264931598265,0.458162018002,0.470771282507224,0.51927991999111,0.586659255141745,0.587065229469941,0.275980882516394,0.50533570475767,0.688646725230735,0.483383350005557,0.722191354594955,0.54080498109851,0.470921828088513,0.26973537914165,0.834890965732087,0.49027021016346,0.605646326553296,0.578081582749805,0.550394488276475,0.549972206781545,0.406246526619984,0.460084500778297,0.627431366010893,0.536289874402579,0.570968100477937,0.538735133933533,0.549727747527503,0.561951327925325,0.559706470980654,0.502389154350483,0.583638990774703,0.432510562597287,0.569316286826014,0.562173574841649,0.593954883875986,0.323686553873553,0.55506167351928,0.708856539615513,0.594396264176117,0.672942920681987,0.538085177360169,0.470980653769179,0.514450867052023,0.64373819313257,0.579017559457657,0.43282586954106,0.514834981664629,0.557087270705948,0.578526175391797,0.554740469045237,0.335631672597865,0.591641658330555,0.520835648405378,0.423171002890816,0.379639919982218,0.684631625736193
