"","buddy_11","joans_11","padme_11","ginger_14","buddy_16","buddy_17","ivy_17","lambchop_17","padme_17","buddy_18","ginger_18","ivy_18","lambchop_18","franc_19","ivy_19","ginger_2","lambchop_2","ginger_20","goose_20","buddy_21","joans_21","franc_22","goose_22","grogu_22","henry_22","joans_22","marshmallow_22","franc_24","ginger_24","henry_24","ivy_24","marshmallow_24","henry_25","ginger_29","henry_29","joans_29","ginger_36","grogu_36","henry_36","franc_37","goose_37","grogu_37","lambchop_37","goose_4","grogu_41","joans_41","marshmallow_41","ginger_42","goose_42","grogu_42","henry_42","ivy_42","lambchop_42","buddy_44","franc_44","ginger_44","goose_44","ivy_44","joans_44","lambchop_44","marshmallow_44","buddy_45","franc_45","grogu_45","henry_45","ivy_45","joans_45","marshmallow_45","buddy_46","charles_46","goose_46","ivy_46","joans_46","lambchop_46","marshmallow_46","franc_47","ginger_47","ivy_47","marshmallow_47","buddy_48","charles_48","franc_48","grogu_48","ivy_48","joans_48","lambchop_48","marshmallow_48","charles_49","franc_49","ginger_49","henry_49","ivy_49","joans_49","marshmallow_49","padme_5","buddy_50","charles_50","franc_50","ginger_50","grogu_50","ivy_50","joans_50","lambchop_50","charles_51","franc_51","joans_51","lambchop_51","buddy_52","charles_52","ginger_52","goose_52","grogu_52","marshmallow_52","franc_53","marshmallow_53","charles_55","ginger_55","ivy_55","lambchop_55","buddy_56","franc_56","grogu_56","joans_56","buddy_57","joans_57","ginger_58","goose_58","goose_59","henry_59","padme_6","joans_60","marshmallow_60","joans_62","henry_66","ivy_67","franc_68","ginger_7","padme_7","grogu_70","charles_9","franc_9","grogu_9","henry_9","ivy_9"
"buddy_11",0,0.0101768806710076,0.0146374982339417,0.0276450093294878,0.0280766278230112,0.0127877624184094,0.0060791077349349,0.00503302917031358,0.0209464378113598,0.00897745931446906,0.0212827549684607,0.0255411102741253,0.0107924690652712,0.0093376206998911,0.0175350524557346,0.00715571518057184,0.0352890731496947,0.0226287031605163,0.0268886204896059,0.0189515328372755,0.0207268713909079,0.0196191211170466,0.00482956953876956,0.022324673972464,0.00670671414983673,0.00833772323733706,0.0285658272765516,0.0152658949205572,0.022817428195646,0.00867645296584183,0.017034427009485,0.0187321883922877,0.00305744682901138,0.0281944634342883,0.0076352886999688,0.0246331156986847,0.0161088397362046,0.0237826065386293,0.0168690480383002,0.0183399753479632,0.0151622219386658,0.0188542632423806,0.0112041109289019,0.00779297764232205,0.0179037344739638,0.00661616820875539,0.0318780886938423,0.00356514937832138,0.0231514037829141,0.0169258970361707,0.0266456086455446,0.0387126855464992,0.0234543547675514,0.0197575688949662,0.0157124405611884,0.0299553848627219,0.0247648513809451,0.0204195994393091,0.0258116071221223,0.0276754782186082,0.0273545133357884,0.0270613502806589,0.0178410266256551,0.0279475974887515,0.0307416486515676,0.0189015794284948,0.0231125760335901,0.0214368794205577,0.0240630205823785,0.0211038982813881,0.0193147282928145,0.0221862982928288,0.0233261854371184,0.0274150224460827,0.0271156645796216,0.0274163454058878,0.0225388458341576,0.02676571649262,0.00265678027781709,0.0214597452190416,0.015564743513099,0.023144589989071,0.0214894278855244,0.0248511697485843,0.016450215334214,0.0314433922294313,0.00933255072340883,0.010917425870959,0.0212611739986448,0.0308124046859089,0.0255492124711325,0.0221710235392367,0.0259667255169957,0.0160833987390906,0.0053623909974482,0.00404604957142729,0.0166022460573747,0.0284654993792266,0.028770540573116,0.0266368152158433,0.0267827362678877,0.0229505885590031,0.0300205839893562,0.0141010119943695,0.0221643833356702,0.0244585182684313,0.0319984488216547,0.0200938848290589,0.0201368112761048,0.0247866817033738,0.0303084737670816,0.0207129310439023,0.00568702765763119,0.027786245142966,0.0270162772846081,0.0251055842201188,0.0276531561739469,0.0214449680566571,0.0233815783383567,0.00399080737348809,0.0186958677997882,0.0197930714227292,0.0268101965897128,0.0197119350057684,0.00401077900489967,0.0282842516328594,0.0161638331313991,0.0225995899757016,0.0287995165978721,0.00580212936621997,0.0113256203050794,0.00425354917042672,0.0305639837325669,0.025834516668323,0.00699486693293951,0.015867091274068,0.00465419304160295,0.00660903538989118,0.0115485775760131,0.00715060007387108,0.00593757031090008,0.0220120799063808,0.00545185735687772,0.00737178504054108
"joans_11",0.0101768806710076,0,0.0189633454223743,0.0178348560165108,0.0206868407865797,0.00923870279819876,0.00622535559107777,0.0136549983494199,0.0281691999681127,0.0184914170259188,0.0130415688621719,0.0267046884682119,0.00422564859970334,0.00574348388331256,0.0175103763802229,0.0164570613761315,0.0339039656766806,0.0137244719105099,0.0188634360262272,0.0164299098440989,0.0181165592297642,0.0109628939310519,0.00608485141711294,0.015044813670361,0.00678190607817998,0.00554886097418312,0.0191168788546759,0.011281137255451,0.0145136453681121,0.00455779587596823,0.0162309827277247,0.0143587825314838,0.0102013191441944,0.0190566676746613,0.00721134646391381,0.0153903396895156,0.0102155133242233,0.0180034526154506,0.00960166773116515,0.016471245899443,0.0060138032780414,0.0164794937331766,0.00488706510585974,0.0123655616693435,0.0116211142066816,0.00479640946373826,0.030368766230754,0.0113436127279693,0.0140142272600499,0.00941538414361131,0.0182001880056808,0.037305440367755,0.0156941563172895,0.015006701049015,0.0155826404448069,0.0210907560572374,0.0158092486535351,0.0110798400286009,0.0159767386208715,0.017786617710578,0.0181475156810365,0.0172169154292269,0.0108284065688084,0.0179594038917573,0.0222363630018019,0.0156736404688608,0.0138246078322302,0.0135315853043013,0.0179568538913629,0.0129935689683772,0.0122250549187769,0.0128130509635551,0.0138687723607877,0.0179466270331045,0.0178167405338302,0.019690037241599,0.0129963007113528,0.02236359151694,0.0104051530486739,0.012473820360803,0.0216574488700183,0.0176469566200951,0.0172003666518532,0.0220357199733635,0.00826747209170023,0.0223396231339233,0.00323778664820493,0.0161918985014626,0.015003161882868,0.0211067759627162,0.01676914947549,0.0165067681689726,0.0169348435924338,0.00717527094622336,0.0146815806121307,0.0122859023007171,0.0116973815068862,0.0196794189483857,0.019449667842766,0.0180432455410612,0.0177381584998254,0.0141713026246872,0.0199581992515453,0.0133407565624265,0.0164320082343994,0.0161677606790929,0.0226638057289959,0.0126242329667383,0.0233342720717334,0.0162414514184392,0.0214947672267019,0.0136112533307554,0.00710708653188463,0.0221342917046561,0.0206391381105039,0.0182248764521637,0.0179225758456499,0.0181373527797255,0.0150201378050264,0.011435401792825,0.0176722216951605,0.0173238074752497,0.0168226634981757,0.0117466137966514,0.0119347158238002,0.0186385499945912,0.0078616255586778,0.0136762241058025,0.01933906353857,0.0148181434539476,0.0021115768744348,0.0132728052362913,0.0207414846815885,0.02458927733232,0.00857431964810373,0.00615136914352922,0.0134007468754065,0.0155688526310775,0.0148960640669181,0.016769101436264,0.0149436171133249,0.0160479587744394,0.0138474072507851,0.0108460336467745
"padme_11",0.0146374982339417,0.0189633454223743,0,0.0310580127018528,0.0344255732896575,0.0141165376258285,0.0168430010047224,0.016379991943575,0.0201725299467425,0.0146364518169464,0.0271926408803688,0.0230605207726261,0.0211715620173378,0.0180494651314482,0.0158843503575906,0.0164998974327315,0.0361708801683812,0.027295400609775,0.0336683944006149,0.0123332529933602,0.0177443147529797,0.0247866669979763,0.0167762107016554,0.0263490720900762,0.0163577631931953,0.0157868800562763,0.0347760942091433,0.0194714019614058,0.0278714628525107,0.0181409574518673,0.0137034002273327,0.0192126547094045,0.0151954967380757,0.0344880768828755,0.015782233947516,0.0284977890672321,0.0216763903281604,0.0267452327511535,0.0199508310689519,0.0187433594724567,0.0221107810669914,0.0198706273226235,0.0198398672775787,0.0163019701410742,0.0211730428685954,0.0153499297009322,0.0313455609270181,0.0151986796975443,0.0296333772803614,0.0234311654247745,0.0310258560647582,0.0380002053609324,0.0267006003193884,0.0210566322503351,0.0142839171261479,0.0362247852061764,0.0317858971596396,0.026165380441696,0.0304770899504738,0.0314808341711109,0.0330634401027109,0.0322709465387113,0.0239521219064933,0.0334645723163131,0.0375330581884518,0.0238921113551168,0.0278901961205052,0.0269255205114508,0.0261663236641288,0.0241078930399496,0.023101217310614,0.0272025767715025,0.0281727713347991,0.0307212271377821,0.0336174323704044,0.0336333332621497,0.0296969530812367,0.027817548123609,0.0157342683680045,0.0245451850821268,0.013201530828368,0.026562752082373,0.0248327802310926,0.0250549297224296,0.0220186092584161,0.0380952657526547,0.0195263794196889,0.0176703068970764,0.0254221230194831,0.0369508939626804,0.0311248501844695,0.0251742338229602,0.031708458254919,0.0238041385988639,0.015886995360183,0.0155130744669299,0.0253806783787213,0.0330250426968685,0.0350469269901447,0.0325907084105187,0.0324276423774344,0.026691281536098,0.0351305460910217,0.0185538778101249,0.0253174430159864,0.0286021807305902,0.0384788601200372,0.0241135631992053,0.0159957964576423,0.0309654579748727,0.0370344547041568,0.0249640588215101,0.015430169200605,0.0317305981604048,0.0318986493164316,0.0309244414854533,0.0328245829275756,0.0236085425519118,0.0290269428200367,0.016225597068872,0.0172240195588717,0.0197299186390207,0.0321332772920252,0.0234003926772605,0.016531226239044,0.0341470952113511,0.0249437955450469,0.029447717103692,0.0346100202296105,0.0155818256373671,0.0201925458097836,0.0160170373502923,0.036846301734109,0.0254715011408865,0.0138392241148668,0.0234241216442526,0.0162694339087564,0.0149922908674497,0.0179722964694966,0.0144697803815987,0.0165078092302518,0.0267550566686555,0.0114825637746604,0.0161745067973449
"ginger_14",0.0276450093294878,0.0178348560165108,0.0310580127018528,0,0.0193047956253265,0.0201817862454294,0.0231342063604726,0.0308349959843524,0.0421859161480805,0.0350272443081109,0.0139299702665054,0.0336400185854686,0.0196231659262294,0.0208244384441482,0.0259161184581999,0.0335516735215812,0.0364372813502239,0.0115086635285843,0.0179957506332398,0.0224196636660443,0.0220315176551272,0.0121020029424016,0.023749307387754,0.0148130871884497,0.0231329993069319,0.0204955023254957,0.0124673196432382,0.0194927870758727,0.0134291868304697,0.0206787762656874,0.0241509818837193,0.0185791700732348,0.0272168933702964,0.0138115573439819,0.0223411141228905,0.00825839232196812,0.0174417431497981,0.0184008118222436,0.0139820529501646,0.0234758366177132,0.014187462705502,0.0227742896616155,0.0189511679709355,0.0277617399667637,0.015915142523727,0.0215193660919477,0.0328333312089378,0.0283309898931268,0.0125447201834384,0.0160131008717825,0.0127506138162879,0.038727231393418,0.0144641358917499,0.0185000585977485,0.0247022940405722,0.0155973845553483,0.0142866544761622,0.0108097851435623,0.00535339727499931,0.00459828148560686,0.0116696776453584,0.00729635046520348,0.0163549720454321,0.00740947648932542,0.0182591766184437,0.0224373893666497,0.00902304824517091,0.0149413533369993,0.0167845305989915,0.0109414878055456,0.015615913800903,0.00998455992493148,0.00852557605941541,0.00601335479389076,0.0130183026886254,0.0182738043795884,0.0114596245679019,0.0226496803787782,0.0277061008869771,0.00867650414217129,0.0346965307054656,0.0193508656834052,0.0214137883712561,0.0246149180088021,0.0149312932843677,0.0161904789378699,0.0198493248279259,0.0310662959961931,0.0174850458892524,0.0121239802022643,0.0128411506270508,0.0175092552460877,0.0124636182231782,0.0147859664658016,0.0318407515085193,0.0293448900394317,0.0216221291448747,0.0119433180139921,0.0132145554109253,0.014649163202074,0.0124039062136423,0.00900858273042843,0.00684079991346932,0.0246579684653296,0.0180942529903319,0.0119009419425372,0.015362376000078,0.0141521774239906,0.0333139174954726,0.0145833942654216,0.016852550097003,0.0152669602446243,0.0234799919565132,0.022058616744589,0.0202573788971244,0.0192480615701975,0.00808568040156627,0.0228069365365555,0.0136630595944719,0.028553255209977,0.0242949664603096,0.0223273009240324,0.00696848744243576,0.0130448908732818,0.0292591781898999,0.010633914975043,0.0164694898663225,0.0136351952111149,0.011797040699387,0.0317278033399938,0.0173318685013985,0.0305191105025875,0.0115472559430784,0.029203122370736,0.0237077079953358,0.0134353313475847,0.0306090813135308,0.032233748722834,0.0284920212693301,0.0336128863089697,0.0320943205750822,0.0187465481626448,0.030349955242301,0.0261957578945463
"buddy_16",0.0280766278230112,0.0206868407865797,0.0344255732896575,0.0193047956253265,0,0.0215699236770876,0.0221874827332861,0.0320159340311837,0.0458498986482219,0.0365142132017553,0.0103477081631696,0.0288350424652586,0.0191454162120837,0.0190835344627186,0.0241985858106747,0.0345044161835118,0.0292106580645802,0.0102734384085435,0.00857969446212728,0.0277896111588418,0.0314356324124253,0.0126421934413308,0.0236520411644343,0.0106294873532661,0.0217578891751943,0.0216378900470259,0.0096791143233856,0.0169787384288084,0.00880430844211399,0.019692859289268,0.025576507905856,0.0256390760785284,0.0277448996667597,0.00818104553359301,0.02231945244651,0.0123164986610133,0.0147969884517798,0.013002855955238,0.0169717225832312,0.0232718473106024,0.015606842594286,0.0206618088415737,0.0176587574471922,0.0309941846691464,0.0167599811367818,0.0240314068624954,0.0272035141629285,0.0279575866243943,0.0100412145578635,0.0126205643880406,0.00946592721879433,0.0319970404102605,0.010615267425751,0.0168067671497204,0.024198480807187,0.00693358331139121,0.00992809219521652,0.0131254965900888,0.0147470045508937,0.0159026934624362,0.00860694171408941,0.0125666223466861,0.0114808357655028,0.013410304641718,0.00764045414703909,0.016859578559539,0.0126758745862831,0.00988207410383691,0.015111465601559,0.0185214530180435,0.0129997313103051,0.0144058126205373,0.0131031442478058,0.0157293647537218,0.00947597058765214,0.00403856460780273,0.0112128612061137,0.0175351467643207,0.0278728361365466,0.0169711343380884,0.0371418661738925,0.0120692959255758,0.0137502340333795,0.0210924890760571,0.0166703947524633,0.0100209453399751,0.0196990470729073,0.0341578340244845,0.0112888400207926,0.0117518267911633,0.00700960704055973,0.0154522304861824,0.00781478062695732,0.0138220111674064,0.0320147217584612,0.0294147352579827,0.0141282167206809,0.0103529426900766,0.00899887509345095,0.00579601304698686,0.00756548328413315,0.0142452335547396,0.0155161756723648,0.0207304587906934,0.0129257624528278,0.0108050116942779,0.0110691197587019,0.0129491394678977,0.0347307352498517,0.00801224513926828,0.00880510276298552,0.0114949669795521,0.0237766060760772,0.0109655152188184,0.00721462731860913,0.00556163112002956,0.011779814822927,0.0163649261171661,0.00870198756044828,0.0291725432467519,0.0258577477281036,0.0217956373542174,0.0139123316971751,0.0137037242071192,0.0290427497563722,0.010459884175294,0.0138773146872877,0.00967744100524104,0.00933672457231235,0.031518443128712,0.0190763544702376,0.0311693614917225,0.0128820868550677,0.0231730786688984,0.0236362803368797,0.0153935628394455,0.0314680086738188,0.0323659935620201,0.0262870248006395,0.0349259297264425,0.0330602051031403,0.00956628935960576,0.0317459294971363,0.024816132166092
"buddy_17",0.0127877624184094,0.00923870279819876,0.0141165376258285,0.0201817862454294,0.0215699236770876,0,0.00977043838740871,0.016677748609038,0.0284701063576995,0.0199306837702859,0.0150986370900321,0.0228844733572126,0.0105970363854798,0.00867648589313076,0.0138281270219995,0.0188250196160154,0.0316264097809625,0.0142332059074172,0.020435896779993,0.00898407203656282,0.0175779144976145,0.0127685378417633,0.0104004060635127,0.0148667503844734,0.00913806178016282,0.00837255577753248,0.0214383306822121,0.0107007695236585,0.0153078969019515,0.00870001948607712,0.0122454890240736,0.0143641945414443,0.0130729003227988,0.0210813809712339,0.00933570239393237,0.0162149780857034,0.0109110252664858,0.0165984365061015,0.00927367741161737,0.0152185301742979,0.0101992289827611,0.0145666284901882,0.0091029794296935,0.0157940848968321,0.011410796082752,0.0089732478333743,0.0276943870414185,0.0135657620875718,0.0165230407271244,0.0112654462875643,0.0187768087635365,0.0341808914589518,0.0141989341612348,0.0125241710664459,0.0115880232075208,0.0227689120632374,0.0184134654945412,0.0138726445042033,0.0185663016481175,0.0194741392053062,0.0200426552367439,0.0197148772753938,0.0119106985030705,0.0207837291252741,0.0239580131276534,0.0159049501678141,0.0158531948907894,0.0143195885351605,0.0169579189314675,0.0148794673099865,0.0112784176790476,0.0149699445660536,0.0160535366961,0.0191110699861852,0.0201873616137144,0.0204917880342821,0.016554965600125,0.0196558069479916,0.0134679441082202,0.0138147262423657,0.0206613225793602,0.0165597028268175,0.0157441218020116,0.0192933084296152,0.0100576913832281,0.0244792170503948,0.0096903333777643,0.0190891813322388,0.0146066727768042,0.0236408777045605,0.0181969092151883,0.0156077699042771,0.0185669290715983,0.0113121466319827,0.0168951996001879,0.0147653284878432,0.0140359235411943,0.0207965740469559,0.0216537306913104,0.0193948262065937,0.0193463750607265,0.0155361262151963,0.0226132486969197,0.0126160098378049,0.01538112809726,0.0168360259858864,0.0248683700823384,0.0129546989178912,0.0209770387743913,0.0179567574602423,0.0234349562427272,0.013553391746787,0.00999738663519672,0.0211830696208614,0.0202126402131148,0.0180826917676783,0.0202001699419054,0.015749879636934,0.0161465424606518,0.0147059557527259,0.015695059512779,0.0148787356254553,0.0195796033014026,0.0117491109490962,0.0149354736156489,0.0210380181593175,0.0123112986229697,0.0161961980176318,0.0212825407682174,0.0166431236883617,0.00954479483899607,0.0161988669079994,0.0235825313681399,0.0213101844260256,0.00942244355722658,0.011305883972676,0.0163723856852056,0.0169862822270273,0.015214468317344,0.018364368561634,0.0176938153309181,0.0151565405712747,0.0139860408919508,0.0122082121967689
"ivy_17",0.0060791077349349,0.00622535559107777,0.0168430010047224,0.0231342063604726,0.0221874827332861,0.00977043838740871,0,0.0102394609726422,0.0257364003924083,0.0146618652296426,0.0157479308775364,0.0233160094234351,0.00618688376593403,0.00349827741358845,0.0151338131312612,0.0127235463592751,0.0316242882861036,0.0170480731731234,0.021431461772364,0.0176137216474197,0.0201455603978748,0.0141486217803827,0.0025238472788116,0.0166147010103575,0.0016139845434584,0.00438644588137061,0.0230148349184143,0.010195427428368,0.0170368392494129,0.00295998144785331,0.0152087403910932,0.0166695190012219,0.00603953166411321,0.0225432502363485,0.00368937403708638,0.0191911622374358,0.0104676611426846,0.0183472317384791,0.0120560546315692,0.0156787533406027,0.00989576846511933,0.0151344409493004,0.00578462500038165,0.0110185160549473,0.0132171447000591,0.00492659858867902,0.0282088722334012,0.00647390440971183,0.0176423521203573,0.0112365260663767,0.0208320711202815,0.0351515735766218,0.0178216942789795,0.0149872934173519,0.0133718779204981,0.0241649599646414,0.0193682180277631,0.0151402530179307,0.0207305311602023,0.022652282365691,0.0215808269403685,0.0216922182771683,0.0119200082325461,0.0226848178820322,0.025090676820631,0.0142564843652053,0.0177730631579998,0.0158217766366361,0.0188263656327253,0.0168421302156289,0.0139530429778192,0.0172550857298384,0.0180784068011221,0.0222944805541603,0.0216189211841801,0.0215607299777384,0.0170863829215074,0.0219141099064827,0.00615105948110517,0.0168466337715415,0.018690833471329,0.0175952245776698,0.0162383631942676,0.0207796207363032,0.0119189843888957,0.0258743200354958,0.00436997444386333,0.0146964718938451,0.0156681968384696,0.0253463805545279,0.0196917080178709,0.0170422069063046,0.0202044710802635,0.0105573110499525,0.0104104152327847,0.008219668398057,0.0116988737029843,0.0226982062986732,0.0231619587606443,0.0207867199504011,0.0209833028436874,0.0177049211401419,0.0248957140410332,0.0110393465500248,0.016676930778191,0.0187533014585041,0.0264789554427057,0.0146757449744562,0.0210335082576473,0.0191498387693441,0.0247260479327521,0.01508999190544,0.00328895658811506,0.0220970734311392,0.0211278793692342,0.0193261934055132,0.0221619167442316,0.0167673113039812,0.0175209648279228,0.00799896165131509,0.0166397153074597,0.0161958730159751,0.0216662779631449,0.0144349924909855,0.0080357363746808,0.0227555108762812,0.0107961982673463,0.0170546407784845,0.0231494935885691,0.0101973254657905,0.00682876438725458,0.00942059465147206,0.0252228393898766,0.022124800481402,0.00483878390012229,0.0106805788905981,0.00978771703454599,0.0110436422091435,0.0105410869267873,0.0129410515108866,0.0113519407949582,0.0162460217359715,0.0102393207932449,0.00604508499102497
"lambchop_17",0.00503302917031358,0.0136549983494199,0.016379991943575,0.0308349959843524,0.0320159340311837,0.016677748609038,0.0102394609726422,0,0.0192988133512146,0.00735402412488764,0.0254728884265649,0.0285399492693289,0.0139720412953794,0.0136958626180416,0.0217377610387667,0.00309519906483884,0.0376086016244571,0.0267092724964714,0.0309145142494587,0.0220147531733899,0.0238655763675534,0.0238478752492504,0.00899942243334929,0.0264852038932922,0.0109394375594383,0.0123899978192385,0.0322731476600389,0.0194558323096203,0.0270614052943524,0.0127387246976578,0.0213561827543691,0.0227071882594063,0.00498501514251744,0.0319804844825082,0.0113889768573823,0.0284181290331674,0.0198845319688195,0.0277634175118913,0.0211350816147499,0.0228986363501448,0.0191813484373254,0.0233948984628274,0.0155117414123823,0.00880638218490875,0.0225091387643526,0.0107125817942387,0.0348528674087545,0.00531869694128277,0.0271019839508676,0.0212963499289365,0.0303699139029758,0.0413421386779009,0.0273563343385687,0.0240868193284426,0.0194140826146247,0.0336535015474937,0.0285644617907146,0.024465192160523,0.0294666443565695,0.0309852919852121,0.0309854170301068,0.0307024144211181,0.0220357633646672,0.0314452383209546,0.0344590149364992,0.0226224391831781,0.0271409217321666,0.0258408305536776,0.0279430976628834,0.0251809156585159,0.0238906804177842,0.0262387487102007,0.0273134575409836,0.030718280210842,0.0308693214195188,0.0314218714683022,0.0259315577138283,0.0303306940628843,0.00449862414075239,0.0254469543603877,0.017198145848178,0.0273878294285378,0.0258984108974172,0.0284864760916801,0.0207343104068874,0.0350170632523489,0.0129903054559076,0.0113709069094411,0.025789169120157,0.0343025315941788,0.0294885349021276,0.02575437712497,0.0298916445792102,0.0199690283482243,0.00288343275983777,0.00479363410233772,0.0206668615604456,0.0320744390025257,0.0324889485286874,0.0305926367896917,0.0306550870082727,0.0268637629686902,0.0332689413324781,0.0189468969583226,0.0263902774886117,0.0283933418223602,0.0355006187045947,0.024558834071497,0.023439663271241,0.0289306727656827,0.0340115210143219,0.0251547712976835,0.00946820012664316,0.0316111518647796,0.0309325461133759,0.0292874270110178,0.0312960004888869,0.0258209707783153,0.027034707064367,0.00436965729834209,0.0228763108431318,0.0238778676185469,0.0304118298750432,0.0241278825684236,0.00481252966594798,0.0319709054546398,0.0197355329795607,0.026500222773998,0.0324069518845632,0.00433141928574799,0.0150599735545292,0.00226298156123781,0.0339270153063342,0.0291528859918372,0.0114577885801055,0.0195196258211698,0.00145295710977902,0.00490684874099075,0.0129010591325979,0.00459899050839625,0.0018403911559081,0.0260344687538173,0.00525768769788626,0.00987604827186043
"padme_17",0.0209464378113598,0.0281691999681127,0.0201725299467425,0.0421859161480805,0.0458498986482219,0.0284701063576995,0.0257364003924083,0.0192988133512146,0,0.0151718810437365,0.0379557562137496,0.0346168093287872,0.029822550297583,0.0282655582509857,0.0290704371757842,0.0176996011242357,0.0472158053283281,0.0396802330561384,0.0446669690004435,0.0295034809954611,0.0282209495458863,0.0365583954727347,0.0246707780594743,0.0389764391781957,0.0259206191602552,0.0261073576192584,0.0459036033553876,0.0317955965132895,0.0400676119622954,0.0278206959979674,0.0282395665837135,0.0300055014561977,0.0215092297948366,0.0457382620408533,0.0256537176251706,0.0409829433846678,0.0334237630307222,0.0397105485806331,0.0327315028914355,0.0308862260680446,0.032776379008363,0.032485983238357,0.0298912444348263,0.0196931869392585,0.0335432057066497,0.0244595242475256,0.0432393817131056,0.0214890909525572,0.0406619304658062,0.0348179449848982,0.0433803528316445,0.049837444631654,0.0403186922233085,0.0348312903880228,0.027332818556879,0.0476625197569996,0.0424963676086308,0.037301097852999,0.0416405310081681,0.043287807900516,0.0446051725683375,0.0435435353189565,0.035647633947964,0.0443919145907091,0.0486513973851096,0.0336467640593469,0.0395471364129004,0.0388366879785697,0.039141950693272,0.035605218304986,0.0360884506246947,0.0384941723125755,0.039674742211224,0.0428836043290182,0.044579812576799,0.0453376848677547,0.040187484065562,0.0414684951057507,0.0215938939976763,0.036633371269607,0.0174180307103658,0.0393328348372872,0.0375382022369321,0.0381113525782686,0.0331835316442762,0.0490551493353158,0.0284504188307651,0.0175151808054712,0.0379387165799153,0.0478970356503211,0.0429670741044391,0.0378471539490469,0.0433266219042264,0.0342694702131738,0.0191509971135699,0.0203224825703524,0.0347053483806905,0.0450547144354764,0.0462232961082325,0.0442915929398455,0.0441085701025083,0.0387036772636925,0.0460290427134951,0.0293509672427972,0.0381734215493968,0.0409342241078566,0.0494230520144788,0.0364648821083026,0.0251506193577129,0.0423521740496885,0.0480508899178384,0.0374576867389103,0.0234740096231803,0.0442266658334836,0.0442662470506969,0.0429275319086632,0.0442041194989253,0.0367107469215059,0.040909575059544,0.0207317541082228,0.0295384745175448,0.0328183968195429,0.0431005221662646,0.0360787234275538,0.0209584065589197,0.0453335230801533,0.0347399085630836,0.0404008227947731,0.0460211968388113,0.0195822091879384,0.0294659229591966,0.0191292210014626,0.0475342748557353,0.0379514883221686,0.0238942922422529,0.0336204967445043,0.0194923828874231,0.0189803496666321,0.0263140580139687,0.016359308813527,0.0185822095833106,0.0394379467070983,0.0185138758550552,0.0246504675212905
"buddy_18",0.00897745931446906,0.0184914170259188,0.0146364518169464,0.0350272443081109,0.0365142132017553,0.0199306837702859,0.0146618652296426,0.00735402412488764,0.0151718810437365,0,0.0294325635168675,0.0281490000670547,0.019652350808036,0.0177507377154047,0.0215062684838461,0.00561998371295421,0.0396511340054488,0.030978127777869,0.0355117192331874,0.02362700989233,0.0232185278016867,0.0276328579579999,0.0136727133329882,0.0301438603370356,0.0151034603845784,0.0160147154591834,0.0371834365458487,0.0222440242939976,0.0310566994110911,0.0173780299526191,0.0209363953655014,0.0235159124776174,0.00986789931779375,0.0368722361654664,0.0152083912552934,0.0326313580024117,0.0239715610190121,0.0309667099842708,0.0241859897814517,0.0227893519234816,0.0234909208350812,0.0240111420296593,0.0197661056821459,0.0101734336274742,0.0248548932308721,0.0143957589074593,0.0360257132266105,0.00964116444757678,0.0317034263261626,0.0252381751886064,0.0347981345363005,0.0426989232956475,0.0316548128635022,0.0262186170266304,0.0200990261644274,0.0386855957744247,0.0334606884000112,0.0285577603026824,0.0336639509605645,0.0356321544223718,0.035865125706299,0.035256089883217,0.0260827351290695,0.0362051545385411,0.0395387442834279,0.0253393966331092,0.0310320853526349,0.029695667468807,0.0308769369703451,0.0278389873871616,0.0271521604237048,0.0301823667331396,0.0312783552348143,0.0351989919068937,0.0357666696584433,0.0360303526006647,0.03119852706876,0.03304928175769,0.00977567609975985,0.0287849731413235,0.0124886544660478,0.0303585583664147,0.0283040895146844,0.0300107292550616,0.0244863923584067,0.0402393252736349,0.0181377375809322,0.0109978230612896,0.0288186491392073,0.0394143537414578,0.0339985043355211,0.0290819990089349,0.0344929438790373,0.0247140282061341,0.00681565579208112,0.00873825689121178,0.0249664357719432,0.0365903581889863,0.0374278375498389,0.0352333718383229,0.03529801023662,0.0304675164531064,0.0381879020593634,0.0200239634458941,0.0293352830984603,0.0323065629926401,0.0407698678040466,0.0277122115843868,0.0196972228988532,0.0332679360975929,0.0390977681551275,0.0284277374510235,0.0135366425383046,0.0353289138999966,0.0349816048615642,0.0335300525159686,0.0359026250415761,0.0276554290238318,0.0318734987991748,0.00939792732637974,0.0221029243897079,0.0246627497920861,0.0349837281268664,0.027438438295693,0.00943261700023642,0.0367811120698219,0.02502627069365,0.0312661260355153,0.0374147117938552,0.00742316614895622,0.0198375251939913,0.00716239451616737,0.0391402739267888,0.0304251854121264,0.0137148562615505,0.0243322917943358,0.00752330219242399,0.00703639793677176,0.0159275013440147,0.0033869695524904,0.00657048102648639,0.0298699902813787,0.00736453389339338,0.0136704539710274
