"","buddy_11","joans_11","padme_11","ginger_14","buddy_16","buddy_17","ivy_17","lambchop_17","padme_17","buddy_18","ginger_18","ivy_18","lambchop_18","franc_19","ivy_19","ginger_2","lambchop_2","ginger_20","goose_20","buddy_21","joans_21","franc_22","goose_22","grogu_22","henry_22","joans_22","marshmallow_22","franc_24","ginger_24","henry_24","ivy_24","marshmallow_24","henry_25","ginger_29","henry_29","joans_29","ginger_36","grogu_36","henry_36","franc_37","goose_37","grogu_37","lambchop_37","goose_4","grogu_41","joans_41","marshmallow_41","ginger_42","goose_42","grogu_42","henry_42","ivy_42","lambchop_42","buddy_44","franc_44","ginger_44","goose_44","ivy_44","joans_44","lambchop_44","marshmallow_44","buddy_45","franc_45","grogu_45","henry_45","ivy_45","joans_45","marshmallow_45","buddy_46","charles_46","goose_46","ivy_46","joans_46","lambchop_46","marshmallow_46","franc_47","ginger_47","ivy_47","marshmallow_47","buddy_48","charles_48","franc_48","grogu_48","ivy_48","joans_48","lambchop_48","marshmallow_48","charles_49","franc_49","ginger_49","henry_49","ivy_49","joans_49","marshmallow_49","padme_5","buddy_50","charles_50","franc_50","ginger_50","grogu_50","ivy_50","joans_50","lambchop_50","charles_51","franc_51","joans_51","lambchop_51","buddy_52","charles_52","ginger_52","goose_52","grogu_52","marshmallow_52","franc_53","marshmallow_53","charles_55","ginger_55","ivy_55","lambchop_55","buddy_56","franc_56","grogu_56","joans_56","buddy_57","joans_57","ginger_58","goose_58","goose_59","henry_59","padme_6","joans_60","marshmallow_60","joans_62","henry_66","ivy_67","franc_68","ginger_7","padme_7","grogu_70","charles_9","franc_9","grogu_9","henry_9","ivy_9"
"grogu_22",6.2877595799491,4.47024453854909,4.93921852155911,2.85602524049648,4.20877916939565,4.14817804680638,5.27983517993374,8.50385463030802,10.9332324385312,3.92705108082805,2.88901807399429,4.03998582018604,6.95082443897753,4.6655981115622,3.10286689862329,8.28892368032417,2.48497735385813,2.19245515884561,2.14023555268583,1.82779846848011,2.34162883383258,2.79557523634641,5.73032570842665,0,5.0455162823608,5.44431502640643,1.63077604205916,4.1853493234122,1.59922753692365,5.33920763285731,2.69367101217531,0.481415389050683,6.95908886877324,2.2077707986734,5.19220263631656,1.23870377183371,4.34439598845896,0.326163927019725,2.83474322527304,2.56858490938747,3.38294015302436,0.346053421749275,4.06716699537941,8.63871446575997,0.201675769701816,4.74201167599138,4.67346569136684,6.8922125711181,2.49383445623592,1.17661038286311,3.12288805506056,4.25928929380787,1.81957793651077,1.81590226126504,5.96578497275237,2.61637453771044,2.53288550835813,2.62575647048134,2.19336003406128,1.44463750969694,1.49558197169218,2.42677369017224,3.67711675762165,2.59432129486191,2.2955523022331,6.62236113466524,2.69351512051278,0.28598131558466,2.50972753404927,1.78614995784913,2.81257858663477,2.08100926759849,2.12676349160272,2.74210625895137,1.07654483500517,2.21684989077988,4.80890662191001,2.99965040261247,5.97634424723646,1.16547371585007,5.65961675286174,2.67071145246041,0.311158628646143,2.51584604441227,3.01618448849412,1.72282986588746,5.48457208097351,7.9272322514713,2.53264073408163,2.02823143319493,2.46524210935506,3.56542965485612,2.57830288016253,3.15729972578456,7.96978880466417,6.08757572624089,5.09387595674175,2.77213700475238,1.93741635270974,0.203187777899499,2.3701570666355,2.7569351803171,2.29251342273019,4.40585351374007,2.98675257477684,2.85970455769905,1.9381025008103,1.79855964057227,3.63088230167742,2.12483481947156,1.98874016856287,0.589349410081782,5.45265010163044,2.94291155673665,0.114151083526279,2.28079589133262,2.12762650159526,2.66945057031684,3.28258843666894,6.64158012626024,2.76404114924929,0.561216886549388,2.43006890338217,1.61218655578893,5.99139539743158,1.87109639790008,4.55555993129994,2.54747898504781,2.69002795426905,7.91528185878445,4.03741667760575,7.13243310885243,2.72908827444358,3.65262047320757,5.77050411306585,4.46679858097115,8.34377407966243,8.25124841363537,6.06121133670744,7.74910422507056,8.71216481380736,2.8622860985403,7.10469074792967,6.16974226545559
"henry_22",1.48683565500199,1.28062112697563,1.07162441759578,4.49763190826016,3.91095829929305,1.30018939905329,1.55616999752164,3.88549729288514,8.54312909227747,1.56024620457388,4.29991903570381,3.45222945894335,2.28528216264418,1.50551649580957,3.14987693202608,3.54574897732051,4.00522201579918,3.4956446677898,4.4704654549903,4.02462708927702,4.74104074664595,3.49172175835851,1.22998729099587,5.0455162823608,0,1.27453639675697,4.0665630789676,2.30613278155463,4.59793371499126,0.488517212676502,3.43075403746344,4.72451526801003,1.95349920696353,3.82385136670066,0.582234974928115,4.50834030079352,1.34074610400628,4.85981607354702,2.60631997154474,3.73468439858642,2.0597939090735,4.95035274031991,1.51366082439824,4.00848156259158,5.11257807298708,1.06583428622368,3.7735690796121,1.89463765787572,3.35386437591693,3.94848853784762,3.67808924381704,3.69489065265436,4.56723162740785,3.98197822144329,5.74847390713944,3.7666826160458,2.86671908261942,3.37888913337554,4.65115201986517,4.55449017248664,3.75934935814165,4.49607456837714,2.62039764834043,3.153257130346,3.99974177643799,6.07696880079139,4.78021933050867,4.88184770515998,3.88903949810838,4.1751166942667,4.13355220921614,4.57217465138868,4.62127072076669,4.35291183140133,4.24150840432849,4.50847766805597,1.20384551870468,4.52524933261756,1.37894269347592,4.48747806014806,3.74715558818277,4.22702191022376,4.89715899620138,3.74565192578725,2.69197578966574,4.30227569940133,1.1964619846048,5.33485947639687,4.36023144943704,4.57365567872035,3.43704671878866,2.64882366123905,4.76716109379959,2.01380138183827,3.27268019339334,2.78766998885499,3.43887270243799,5.19959038098398,4.20318240862085,4.91638980464077,4.90595988271206,4.36326815231962,4.2111475653807,3.15727724800244,4.71022426360827,4.50568925043429,4.7585192405659,4.1731668499406,3.27284505563175,4.0571223138708,4.41004458894579,4.64053626957182,0.765415603008732,4.70498243098875,5.11121097251947,3.43530596572155,4.12382361758883,3.52480401038304,3.84632428732222,2.94777846447571,3.6251925486744,4.64376741186998,4.67168157035498,4.17079541931894,3.14529993237248,4.2236472476661,1.31118366490037,2.89717616733935,3.89570938083914,3.16856714367155,2.08368017732903,2.39217558139477,4.21382716361824,3.12824754755394,1.13481527405518,1.28599930700847,3.57952961322741,3.52647859184272,2.30286452565347,3.06539469625381,4.02035533971036,2.58605431965555,2.32528420219263,1.27664446386176
"joans_22",1.38029461278116,1.44837040747746,1.13582755912165,4.78941683241131,4.54498640948515,2.08205047465945,1.83256522716083,3.82335170655698,8.39276490631926,2.04910407809199,4.81161636037867,4.16230670686202,2.38299924211714,1.85834511765133,3.69955744467343,3.48641608034197,4.60243545375445,3.98603505104243,4.94692226438804,4.55432986477197,5.09702844161007,3.83949952579542,1.22954273915413,5.44431502640643,1.27453639675697,0,4.55904590636331,2.76680420036033,4.99045771795531,1.38919739768302,3.99502308221075,5.13660812818771,2.15586463015799,4.31559945315206,1.41528451351423,4.96062873739774,2.11096844304369,5.29004090253186,3.16915259007781,4.215927372298,2.50979360361072,5.36936825018511,1.96664598544426,3.85537431556319,5.52337947851491,1.60190169909561,4.28330885434751,2.19538040825674,3.78986217671397,4.38018563631628,4.20936425932157,4.31156865780276,4.95806103872076,4.48264263732482,5.89172455505378,4.21847592243619,3.14505489278609,3.76751988686266,5.06594291019742,4.90222301743394,4.20894853463122,4.9088231553974,3.07387555621171,3.67761936532246,4.4298210828293,6.03386670455015,5.18793584461069,5.28536070852838,4.42381789022456,4.60133315176646,4.69697995282682,4.90220308705985,5.04112999638661,4.71131279931713,4.68246192952935,4.88700073906231,1.42370422956837,5.02817408590598,1.57388967520986,4.98837619539228,4.57041753853679,4.71186929098438,5.32811976560583,4.21211416550041,3.19798961468746,4.70996650356691,1.1481576213775,6.14027743850235,4.84582371244034,4.82230533816504,3.93098241442765,3.14774996389485,5.12088873709245,2.40658505603487,3.07982241509784,2.06973202675722,4.26979333181198,5.55825697405071,4.59199583483366,5.32391865562927,5.25542944173745,4.77695913269171,4.54363224199503,3.96679284972513,5.15230986139404,4.83605106696911,5.08073423507512,4.60356280950117,4.0088128561011,4.57469821090092,4.8410006035083,5.09509482610238,1.44936392696977,5.13107342461837,5.50555324040463,3.97402372717138,4.53465933027336,4.11068618231285,4.09793433151042,2.16939976235296,4.21308659523571,5.08855630193925,5.00945772801599,4.68170140501865,2.39589212811262,4.62342965259423,1.76936058001883,3.37586873452695,4.2886784680289,2.97264937539045,1.95993699841194,2.52921655507236,4.47102890939197,3.83456943507141,1.44568610077777,1.59793747572162,3.41538247661205,3.37196507954935,2.3522298719341,2.8284919990798,3.8254646358519,2.97101936289251,2.20189113148789,1.60315831809475
"marshmallow_22",5.38979061139805,3.58984853470722,4.03970077281309,1.79706328365351,2.65283896824227,3.0497404582937,4.3042884871558,7.70045435812575,10.3312809864681,3.1832684247745,1.56945149735374,2.63469044246296,6.01889629783469,3.71688699402734,1.66427478267162,7.53036607419446,1.36906254368124,0.787892825905538,1.20766322462084,0.3845245189698,1.68099423911856,1.73748399132843,4.89049453616967,1.63077604205916,4.0665630789676,4.55904590636331,0,3.00585443853137,1.00553504963015,4.27205344638155,1.34149526788332,1.32487330964049,5.96875254943656,0.812271176157574,4.08036320070015,0.771706020264164,3.1752973401445,1.41342531411666,1.51826320358056,1.28342984964422,2.42261644827734,1.49957126760271,3.17616526899692,7.944377400706,1.64205340110313,3.78373790486406,3.09374056976996,5.88816605340512,1.43134229065329,1.01969814768334,1.72325972508354,2.9628958877985,1.251648966411,0.896714761009839,5.27550311485177,1.20778098808976,1.76750810212835,1.61174427199044,1.50129904992283,1.07345285184873,0.649216860220904,1.51829515273376,2.55808544898219,1.28583533796158,0.97801716959181,6.03209198811368,1.89520643005545,1.41678464659758,1.27097159295064,0.701308082878518,1.51590138054058,1.27358732470393,1.3345229184376,1.68550068414818,0.738686519507001,1.46579480285034,3.71786014552015,1.83335034167252,5.21295557325602,0.871750167827425,4.25999398396706,1.57828938863525,1.4269171085461,1.05696695993877,1.7394799322683,0.77664477272872,4.75908003094045,6.53652552088772,1.52465103439896,1.41901569109503,0.910833255167989,2.26181752445055,1.94924043730597,2.43928708098058,7.22159815627157,5.49973531283074,3.60761735441723,2.3283037575155,0.878040982089017,1.43246729576853,1.79473524910287,1.6087266354449,1.38240703551878,2.90908348465318,2.17162141444697,1.98887695223586,1.40124219831697,0.967866384349464,2.12041016486829,0.787687781702125,0.996589094106293,1.14553882962482,4.45665396946465,2.30851091045767,1.72002446019708,0.944217324608551,0.912290011810248,1.17903884809246,2.20578692151537,6.00405241182709,1.26000254044174,1.27211511311875,1.5469747662503,0.552828315073952,5.46496690476307,0.797942315844431,3.61821480593901,1.53723030678306,1.25866725514402,7.13608473454074,3.22219528550473,6.27171991020853,1.77309881005748,2.10492166447538,4.75661062162049,3.4843443063511,7.57229638051975,7.47245846450264,4.89007468714628,6.97315551255043,7.98760847273078,1.77565005794256,6.28993651365025,5.24776682477737
"franc_24",3.34217011507203,1.78052821657204,2.1869481869963,3.0241327353413,2.93264349369498,1.52082922405639,1.65029441516654,5.73173911652383,9.35873350001467,2.2536781777007,3.0159896859381,2.01942002186955,4.02155745945482,1.29772779024629,1.98323195479006,5.52536601041269,3.06850493537566,2.60784215345257,2.94050757271206,2.85081587612377,3.0032565498096,1.75624869524163,2.77852177415309,4.1853493234122,2.30613278155463,2.76680420036033,3.00585443853137,0,3.37021907103752,2.3516639473505,2.12131290575779,3.85055629347476,3.82220890555368,2.64858889061792,2.14985684562386,3.25215405269824,1.60075012609351,4.02523072579088,1.8218558308495,2.25141236464411,1.41134685431128,4.10566538703795,1.63037849903278,6.00450005716961,4.22817760241027,1.97785981176989,3.01977529949511,3.74702542117403,1.98839562336661,3.19755980787409,2.45865262699532,2.10732419857152,3.32921503535858,2.84392063390041,5.19318944911705,2.55519640717692,2.13402255545764,1.75982590250852,3.06846826815375,3.36033250693512,2.87434810974065,2.88262474154803,0.670843996506809,2.29570272613763,2.74519556454004,5.84105440661755,3.03293035222037,4.02316730408523,2.51684154416564,2.79778669687425,2.63481649412754,3.23784281568597,3.01349456332797,2.94880184673335,3.32889928692705,2.7801601340144,1.89528428193315,3.05472543759632,3.4561274318046,3.37399278253859,3.07760906933164,2.4175185169759,4.04216469412078,2.3239900066783,1.70600844167591,2.9900742887344,3.09553770103746,5.37796696798567,2.57120095802189,3.29670731559164,2.38046854631219,1.37658480672979,2.9953257453167,2.17491485293428,5.13811634686442,4.10774551877034,2.86980048135017,3.28149201587003,2.9665367651166,4.03552527910812,3.10755653978499,2.61661806339836,2.96131105982212,2.44777300628507,2.738952867271,2.82932728630172,3.45354104640018,2.77492345079252,2.39818592550409,2.81840770791811,2.97749831739217,3.78573848881255,2.61349604051887,2.80378784662631,4.23622091057922,2.57086681105228,2.81261974790781,2.37615682225701,2.64597356593787,4.37966731560626,2.35359454372531,3.83845521154903,2.99853864492812,3.0061630993604,4.14044037289016,2.97376298243606,1.94215196920823,1.8383895809414,2.72110008554876,5.00078816530804,1.78049473387606,4.30702472387377,2.51787192744962,2.14770169547423,2.64962495993914,1.47441822876234,5.5411246578683,5.22674158192993,2.82404158352471,4.92865609953192,5.98315934623524,1.74603828346577,4.29525337841087,3.11181370587945
"ginger_24",5.82265631606002,3.98136147549031,4.46811656563268,1.30101804241185,3.20325797753934,3.51559249741188,4.72854210817839,8.16851089042692,10.6156498567397,3.60023677215698,1.71099234115464,3.19674115819774,6.44890095411652,4.15375991203241,2.27281954164264,8.02635209888702,1.95119705378086,1.64808963972208,1.52991426956077,0.996308740186631,1.55401382213571,1.82382113997175,5.33624638938443,1.59922753692365,4.59793371499126,4.99045771795531,1.00553504963015,3.37021907103752,0,4.78177679159931,1.91939219820435,1.51782123869317,6.45290057111602,1.10953966829116,4.57524031881819,0.776301484117653,3.603089305123,1.56876269405141,2.18450621709065,1.7121519475085,2.88458000625431,1.64036900882768,3.62292121899325,8.4469392411048,1.58390445084519,4.20020297864776,3.69701437951906,6.381806689109,1.85162842980104,1.42084952842346,1.97626909400257,3.50556468940326,0.497615703387181,1.68449548312343,5.4135578839952,1.42214173760098,2.06037989279698,1.81676636010239,1.77198839550698,0.361143435226642,1.24078500241656,1.86108145098384,2.88873819387154,1.94482384426879,0.985245994750467,6.1906461445582,2.10153888983447,1.51577751531331,2.04419681303169,1.10373437106347,2.05458358819605,0.543368937998334,1.48810758782339,1.23300267657775,1.08296661022115,1.29595595486786,4.0609074634417,1.58064829303709,5.70435878096003,1.11596047886393,4.90458641560211,1.86289230101516,1.55321157674521,1.38622618845672,2.27485016807298,0.995831332346065,5.22300091201835,7.15880908635063,1.7361111610989,0.814215098923507,1.61087211936657,2.48166475529977,2.11549654851707,2.90580406774311,7.7198630184371,5.95075570162601,4.22425395756419,2.19905547281897,0.578620391195502,1.4445278481144,1.5757964563547,1.90930661159918,0.916236051353967,3.58904888126118,2.30104160843575,2.38019734144778,0.51841475748465,1.44541572306707,2.90951256667495,0.900458347611131,1.26703445150433,1.44192472122192,4.9436755837148,2.50084410356878,1.66821933546578,1.87121681460899,0.808751477122269,1.69090661676844,1.95318945309664,6.45043664205605,1.7133427277331,1.54414672865931,1.54657051600762,1.2883614007158,5.87394430975099,0.57349906683524,4.02221429813637,1.98525581071155,1.65396629808365,7.62371473584467,3.58419525232105,6.83842276507346,1.55835458209236,2.81104226849392,5.1623365538262,3.86688782225482,8.05095788909077,7.96953302220797,5.13986757021921,7.44561312778195,8.47722670515716,2.07005266622346,6.74450298469701,5.73767674410002
"henry_24",1.45124148854419,1.54035756758741,1.24095591029378,4.58123683791147,3.88418850019851,1.43800699252119,1.59532560207284,3.72770824045455,8.41412764997305,1.88606503426898,4.38448776287855,3.46610375515294,2.04378262664371,1.64939668008424,3.26054385980655,3.50325433310581,4.17329826066365,3.69135239212196,4.66028117188359,4.2101203410005,4.91873746090852,3.6468912139791,1.37242531379217,5.33920763285731,0.488517212676502,1.38919739768302,4.27205344638155,2.3516639473505,4.78177679159931,0,3.57507627094885,5.01653171657718,1.73436281798725,3.97235663811296,0.345794340907849,4.7345626632553,1.34399249754875,5.15141291484924,2.78945326291801,3.88387088037748,2.31393440924115,5.24545983589733,1.79336815339196,3.9928585560666,5.4019631997457,1.22497275064643,3.70914249917562,1.66512489381882,3.565303633028,4.23465733603875,3.73461040308751,3.72582900524436,4.73520004099596,4.22355351431328,5.76317417891026,3.87554819627005,3.1230284195632,3.5631417072874,4.86037146074772,4.75991960304203,4.0120426120782,4.68544258861728,2.73980026379199,3.32676898535122,4.13126576583773,6.10682527675712,4.95578022744046,5.17147223220442,4.07955697331003,4.38056210113981,4.27136252458037,4.72164922840867,4.81353647351846,4.4406491322653,4.49633160855685,4.68595383309696,1.16516209053092,4.58782891861699,1.53206952157539,4.72699713054722,3.62037055478192,4.38059626912646,5.18720372530744,3.8723636474241,2.85308704270125,4.50732677395877,1.47800361442202,5.08796886905867,4.51981636636236,4.74576287030899,3.59100294067891,2.68075626050482,4.96540895568663,2.34548673701443,3.26668325248465,2.99067045095656,3.31328927496661,5.3795623432177,4.36731982481372,5.20172403181831,5.08362998941638,4.51008956577828,4.34040132629717,3.10739351109782,4.86321043058707,4.69263035348292,4.92304285620514,4.40200131014595,3.33078538735669,4.2012657199659,4.60130242186261,4.92287719980818,0.751290185715152,4.88960685877028,5.40840853329795,3.64132592587395,4.27405808868739,3.6424669824531,3.87820158401213,3.09425994559548,3.72582128467565,4.93358275249888,4.83821087664683,4.39501671189874,3.37052442872684,4.39381298020646,1.42297494677092,3.12737046753841,4.02059659396571,3.13267349142879,2.33036663595716,2.31875448045428,4.3508958431431,3.164023620598,0.982303702468486,1.46838239473416,3.51996945568029,3.49072910968773,2.07034625405578,3.03452393738674,3.98551770044336,2.76939092256422,2.2871891362393,1.25143350066214
"ivy_24",4.79644944818351,3.11264911877042,3.43657630466291,2.05562402710245,2.41158306227817,2.48187035711066,3.47723394221531,7.05660872500358,9.92738108399699,2.97558177336249,2.03407698058533,1.63662249346385,5.37424159158477,2.90992900956265,1.07841627903203,6.93366247445477,2.03488768698225,1.04844554069628,1.76751438538079,1.24221019184375,2.12880437960299,1.54448642312975,4.28822821023234,2.69367101217531,3.43075403746344,3.99502308221075,1.34149526788332,2.12131290575779,1.91939219820435,3.57507627094885,0,2.30074656152781,5.27173950655946,0.951116809189947,3.40348446881418,1.72662322571103,2.55865164777145,2.50055047935281,1.11400877633092,0.545324390717905,2.07135930346392,2.61038134838209,2.76474415955746,7.36583550236269,2.74948730702431,3.28660477041585,2.69780501152227,5.18710768018094,1.5091077555701,1.9630122809274,1.4163788194621,1.79680838465487,2.11428616736261,1.21862105200347,5.1724197045324,0.99339383298431,1.87156065421108,1.43173529721956,2.00072364457852,2.03026139096621,1.55721177160128,1.89454887742425,1.86614684632833,0.72715489400922,1.20590600542566,5.92152827331973,2.20374826661603,2.50314486035124,1.17920224101491,1.26316162816823,1.64831046044503,1.92333272101351,1.87775042344194,2.09028917278291,1.9167730014158,1.67320866030998,3.10537030561824,2.09319770168209,4.69829559366714,1.93677180845116,3.18498762836084,1.30126608314004,2.52909010634856,0.95666619944762,1.5595768658746,1.72139600357272,4.25751621267173,5.59782799565605,1.42988089179733,2.0021259560704,0.864615220784973,1.75473162042861,2.17939480658005,2.33620183447453,6.58994534172471,5.20680354463622,2.67039281516867,2.51982580767275,1.47548979705479,2.51529976951047,2.10920133002517,1.69011463968692,1.97362111925606,2.02404904424028,1.9960588405867,2.02508697653398,2.23422757606961,1.35323859464447,1.46725100688567,1.22677665131016,1.75299723362384,2.22280454630502,3.88461775926751,2.03026726649124,2.75922607953445,1.01867483511744,1.26213860202662,0.848390066616197,2.24404303894536,5.64112776782671,0.660328851157181,2.25821879765161,2.01585589694124,1.5033991103363,5.24131137796192,1.41965761680081,3.15682102357892,1.52513496234347,1.72411237367439,6.47644320024637,2.86062545650779,5.49903840936199,2.01482978747887,1.34196172851617,4.14531860271943,2.91691635084484,6.96415967203443,6.77059460502894,4.36343540090425,6.33023201918329,7.38124891669673,1.52634757082387,5.71479778111253,4.56202214934833
"marshmallow_24",5.99706797819471,4.18055041447167,4.62498643546833,2.71219581408776,3.92236775805098,3.85149866598245,4.94515240636889,8.21788249969238,10.7339261331495,3.69162688252348,2.73216130344344,3.6782221004518,6.66489803370816,4.3233530868043,2.75260780440696,8.01096264076472,2.30227796205487,1.81152111853275,1.91461258523764,1.56013577783342,2.19361677837697,2.53786522668967,5.43078813466706,0.481415389050683,4.72451526801003,5.13660812818771,1.32487330964049,3.85055629347476,1.51782123869317,5.01653171657718,2.30074656152781,0,6.65454930373757,1.9129123955321,4.87301738276783,1.04257242246376,4.05061280255603,0.334430614534632,2.47332537117674,2.18816919808576,3.08240130157633,0.44115347010031,3.78130979684819,8.36070911782116,0.607001066139294,4.46990123055719,4.33564171694792,6.58779101092529,2.20888798797716,0.948240773357007,2.86309718725237,3.85631639238703,1.79462602476921,1.38463166525643,5.82873128341851,2.31255297503208,2.26674081085411,2.35029678842782,1.96409034131789,1.38081420832986,1.1993220525498,2.16830868043301,3.36650183310007,2.19656435269527,2.0402311722207,6.47569802286942,2.47892180024012,0.289423547504215,2.12105461556385,1.45607455693309,2.53559723564354,1.96518095734926,1.91517375719026,2.63628648771888,0.874302180605986,2.00389195411659,4.50937854328564,2.88531259496495,5.69696036216834,1.02796286838452,5.27317963231662,2.36140012219238,0.390334124370156,2.21489166293738,2.71838175139318,1.50998091616597,5.19358578641829,7.57327692773802,2.25241720012449,1.88588102387459,2.1063403651994,3.30150938265126,2.34529785700539,2.88147687007485,7.67255913323149,5.8489204011809,4.73150090421488,2.62294424094989,1.7290910082816,0.35842306991529,2.20502566017995,2.47481219462999,2.18833797915239,4.03689572487219,2.73431432836111,2.53768469700421,1.91759366568644,1.43862931379855,3.25361340820939,1.89755870246903,1.77058466575383,0.332028049026519,5.16074474976017,2.65881171097073,0.53827616181733,1.8754294517218,1.87873546957882,2.35312245446276,3.1164534875392,6.3927407615324,2.43396731437851,0.24020009458068,2.23081502568276,1.31044927913905,5.76838105264122,1.64511687256005,4.2833579764767,2.26491558016986,2.44310909135542,7.61363753667643,3.76072286387081,6.79876990603721,2.55961664007068,3.28322385602842,5.48642498191953,4.16934773101102,8.06057870559884,7.94335196489029,5.80942237795074,7.44959452228061,8.42789945403281,2.57442550286663,6.82504868729393,5.85924108777514
"henry_25",1.06797156084253,2.82492641148955,2.4030002122977,6.20876990457653,5.3657590966016,3.0167185505573,2.54581510866886,2.43835853230373,8.25011582957359,3.22266242236376,6.00110593767303,4.96264094500257,1.29207584751295,2.94451519664887,4.9027236317998,1.9658283274663,5.77787317702375,5.40340804441364,6.30289708120277,5.89958845893104,6.53781088459525,5.2477044641275,1.67580843160707,6.95908886877324,1.95349920696353,2.15586463015799,5.96875254943656,3.82220890555368,6.45290057111602,1.73436281798725,5.27173950655946,6.65454930373757,0,5.674444565096,1.94289260630532,6.40662423389816,2.94559851902472,6.77998668164403,4.49998525366019,5.56760034409269,3.8692061807594,6.8692430827565,3.17909919041626,2.54280961483504,7.02039406941162,2.47503685258506,5.13031622255296,0.206728814802859,5.17867870766539,5.86048312144929,5.3833915248187,5.18079097908741,6.37765856180234,5.89917582446861,6.8326073392846,5.57080972232162,4.71856321312112,5.17882591241271,6.48661431683438,6.41872811487244,5.67722976437041,6.30956061169493,4.2536190301799,5.03535390076697,5.82618353245595,7.0038941601985,6.54990495167057,6.80421785571982,5.73418336642554,6.07019382275912,5.88574169337725,6.38630120775496,6.45566098026885,6.05423166232042,6.15141244823591,6.32480965124948,2.59198925282141,6.18513696342192,1.40258360741991,6.3824566000241,4.71385803331474,6.0107396569732,6.8150199035567,5.55124759256428,4.49182683924991,6.17461181398558,1.92832589275473,5.53513183786516,6.1515342810152,6.40604799313811,5.30395905470715,4.28748870079309,6.55997246201926,3.88231942223635,1.90868600854841,3.1591432321065,4.59924645787003,6.9499113060068,6.05394780229816,6.83419557291564,6.70369833707567,6.13775183981531,5.98233279651236,4.58290382556175,6.4331950288367,6.28694632331676,6.5709287620063,6.0711315023307,4.93077225826494,5.88967008495771,6.25854827281989,6.5654187175795,1.61245754842396,6.44563321910811,7.02320873199368,5.34272315484701,5.96791266266164,5.31876428237206,5.44472472671561,2.92199518624113,5.41376472273659,6.5710317950653,6.47383389374855,6.07204733587731,3.66018286298612,6.08525137752109,2.73293494963242,4.75187513344004,5.67204103207856,1.75170695030093,3.65481709896095,1.51981318713668,5.94590376458703,4.785999650784,1.47553064527644,2.84056447359741,1.98496242125165,2.09145313490443,2.53182825470319,1.81176545677423,2.48676911222526,4.43250333683343,1.04743734562031,0.992661490056732
"ginger_29",5.1330458312655,3.39978559175738,3.78033412538099,1.41111798929352,2.51268845051184,2.78479547673426,4.01093806100021,7.43374907436631,10.0932335054229,3.11200884402545,1.58645107616131,2.28995761722617,5.71158700249237,3.43728376243706,1.41043577320613,7.32631465266915,1.78540730899697,0.941234219277936,1.60242605216709,0.721947996979374,1.88937802590313,1.55214844840492,4.67788420263765,2.2077707986734,3.82385136670066,4.31559945315206,0.812271176157574,2.64858889061792,1.10953966829116,3.97235663811296,0.951116809189947,1.9129123955321,5.674444565096,0,3.77509570844119,1.22428935828243,2.8368715399771,2.05530686142075,1.35753223969665,0.899795354027149,2.34293937335821,2.16793227613484,3.06492476457286,7.75823042304261,2.2442420052004,3.57683938095241,2.8974342397676,5.5970154653676,1.56328347574204,1.58655734873795,1.2669704460535,2.59793059154506,1.32641630241554,1.30447248693878,5.17555489907624,0.469895767233858,1.78613167461033,1.51264981646969,1.91400151638362,1.29186641154595,1.18071637585312,1.85656260905858,2.29851068222451,0.954543478151807,0.367686923604914,5.93506090961251,2.18246603543672,2.03931860465786,1.50883181299172,0.979052674366022,1.72077370965344,1.1167552335516,1.68097784186157,1.42051568673494,1.4093368097344,1.44642352626298,3.34143642474424,1.56632066117082,5.04289588886416,1.50710924087448,3.88961255237049,1.51942697672839,2.07408641604349,0.705226793893869,1.67639931691275,1.2682241265058,4.58639799621915,6.1597485199513,1.53409690275923,1.28322645327284,0.732642550418931,1.82607024756358,2.21361053235067,2.42751699919933,7.01812906248244,5.47608462740206,3.20099845205717,2.47110670953558,0.632722412296639,2.02050464706334,1.90320474953769,1.71548473644985,1.2376400036794,2.56963163646239,2.19243316900402,2.20432550809725,1.43321666008143,1.3153272346241,1.9464699609656,0.452331575486125,1.4355687032369,1.80557689722778,4.21623073849025,2.34277403615595,2.28883420510961,1.13535729517212,0.494637699323832,0.765006245398919,1.76492831066721,5.93964017852267,0.698590734624689,1.86276538062559,1.74680379197409,1.23624257236031,5.48241317908339,0.620746958989569,3.41263034500333,1.57897325836551,1.34510644843473,6.90849001404732,3.12039097906266,6.00580599147735,1.69324793343283,1.81889968692668,4.46558884300654,3.2379192873188,7.34780347663012,7.2461512132089,4.52825136220386,6.7315208011467,7.77827901222696,1.47827612019694,6.06167061180369,4.99279163954957
