"","ginger_29","henry_29","joans_29","ginger_36","grogu_36","henry_36","franc_37","grogu_37","grogu_41","joans_41","marshmallow_41","ginger_42","grogu_42","henry_42","ivy_42","ophelia_57","wolverine_57","goose_58","wolverine_58","goose_59","hamlet_59","iris_59","ophelia_59","iris_60","wolverine_60","hamlet_67","hera_67","jarjarbinks_68"
"ginger_42",6.3965147844661,3.25665279527126,6.50564536116545,3.53978155977494,10.1128485556212,4.2699148322452,4.9879711748369,11.0553057954266,9.88180889783369,4.71228853949726,6.9279661529069,0,7.01955585907134,5.49179855882925,9.96610547838342,4.73685359645109,5.57083558148627,4.64356862142753,6.62455741392149,4.73295296405702,3.76518471472634,4.60884345735961,2.59537333478279,7.44981477958105,5.62974154050548,5.66544586154414,7.49826092912621,3.93154873124986
"grogu_42",8.33447160988003,8.33960071886649,6.9996614680966,8.11233579723934,3.66491779315589,6.25099718538642,6.22633501578287,4.77528487666703,3.22161879972468,5.18212321486357,3.86842863384042,7.01955585907134,0,8.57845203832841,10.4860483635377,8.42140543900828,8.60542020108898,6.04636137609693,10.0726805675136,4.95427000823452,7.2292237844149,5.81599441497167,6.10560412427521,9.55201753994323,8.76410445167606,6.20792345408619,9.38789786887869,6.10005777403591
"henry_42",3.19423469629169,3.37109938321426,5.01847529786911,2.30832137700921,11.9762497704026,3.00939955419075,3.82105083395372,13.0126812310295,11.6497938938721,7.09682135754623,7.87829750436331,5.49179855882925,8.57845203832841,0,10.6852098306025,3.35585679675028,6.86904958777388,6.40007972518474,6.3223414605609,4.79094862641536,3.8578294546039,3.7556893303149,5.51016793984743,7.35265388348006,4.48448320010082,6.60636204755371,5.24644357117726,4.06329359406617
"ivy_42",11.5179794196675,10.4394167105451,11.2371728106636,10.3408585820657,11.9309937219058,9.97634671494222,9.21335454089876,12.6019450156925,11.9130150096054,10.9509546880755,10.141963355895,9.96610547838342,10.4860483635377,10.6852098306025,0,9.50759772219505,11.7148058709992,11.1528839069487,12.5081799627919,10.3920147471309,9.73184635355103,8.73405770381847,9.13411599424074,5.54406366062607,11.358652196208,8.7341564435629,12.4511522658783,10.1849947711617
"ophelia_57",5.07410509241986,3.61308869477165,6.14814546295066,3.13438344614766,11.511166703718,3.81531372787054,4.56697755781409,12.5409235013479,11.3325459413178,7.35722366117864,7.37840915930601,4.73685359645109,8.42140543900828,3.35585679675028,9.50759772219505,0,7.07610862758029,6.77157215953075,6.98678947127628,5.55275745797009,3.19158755149091,3.31144853243701,4.06755895666563,5.58433919824771,5.46265917701405,4.64770205750717,6.74212536407944,4.53795407547804
"wolverine_57",6.14035288792147,5.04938719060862,5.6676700255887,5.94650848832722,11.8162912746716,5.60459461735506,5.57295194745443,12.8514226564098,11.4173591031615,5.33480070648532,9.59219818956517,5.57083558148627,8.60542020108898,6.86904958777388,11.7148058709992,7.07610862758029,0,5.05411158447465,2.66788208411055,5.43557554870972,4.88747281447108,6.78577274399162,6.61488898419278,10.0780818734884,4.46873472806397,8.77171207709513,6.49078119435261,5.11022319885776
"goose_58",5.49982176222243,4.87879100131569,4.24318273213394,5.56508460169508,9.3347434805517,4.21624341472956,4.19657923145772,10.4079246366148,8.86868769675023,2.89730749833903,7.67828998419794,4.64356862142753,6.04636137609693,6.40007972518474,11.1528839069487,6.77157215953075,5.05411158447465,0,5.92737440438779,2.9306363053651,4.34175255422491,5.80814908290841,5.60606867140387,9.74207490788832,5.07110830063325,7.54339757152502,5.51345277309594,3.51064627554321
"wolverine_58",5.13528080138073,4.76804183383198,5.22172903486672,5.8230461817063,13.5004234308791,5.77121222259724,5.60584269169812,14.6051560076682,13.0633168950603,6.71308514849675,10.8895860477875,6.62455741392149,10.0726805675136,6.3223414605609,12.5081799627919,6.98678947127628,2.66788208411055,5.92737440438779,0,5.99714511443766,5.05284901910622,7.27722720615847,7.8269516834745,10.6296576201479,3.67013215274138,9.7250236630598,5.25113990482708,5.69585704432376
"goose_59",3.8136694195658,4.34719316404856,2.71453333421775,4.47512116590342,8.57289459602404,2.2933500366153,2.23275929420807,9.69652194813652,8.09397318516678,3.21712657939716,6.2222244664962,4.73295296405702,4.95427000823452,4.79094862641536,10.3920147471309,5.55275745797009,5.43557554870972,2.9306363053651,5.99714511443766,0,3.56384506037973,3.9364041898673,5.00141706930818,8.61793935395373,4.47981866851583,6.40619738169963,4.74436684176859,2.19203651996876
"hamlet_59",4.19911365699259,2.63316858466329,4.01778399763173,3.24567689033145,10.580309951065,2.27374322141292,2.96759946882491,11.6952491307386,10.2721119617578,4.75303037570981,7.5572635332106,3.76518471472634,7.2292237844149,3.8578294546039,9.73184635355103,3.19158755149091,4.88747281447108,4.34175255422491,5.05284901910622,3.56384506037973,0,3.67409381429526,4.05085555950466,7.18674965212186,3.4906983670846,5.48211066914348,5.00896766911594,2.7623119816654
"iris_59",4.83934308437234,4.38393313319458,5.18769228975957,3.58412239526562,8.95911577510524,2.89946500708538,3.39960488773533,9.98199675420985,8.73233519748003,5.99033528510013,5.00239212574258,4.60884345735961,5.81599441497167,3.7556893303149,8.73405770381847,3.31144853243701,6.78577274399162,5.80814908290841,7.27722720615847,3.9364041898673,3.67409381429526,0,3.60038501240686,5.58888566577224,5.79080973619679,3.80186620528349,6.96473667487312,3.7965099303041
"ophelia_59",6.89380416433717,4.45844498381408,6.97817753396326,4.17402865871111,8.90313739303061,4.31286353129967,5.13705356091415,9.80756116476487,8.78502798093911,5.43878564589006,5.24312539229896,2.59537333478279,6.10560412427521,5.51016793984743,9.13411599424074,4.06755895666563,6.61488898419278,5.60606867140387,7.8269516834745,5.00141706930818,4.05085555950466,3.60038501240686,0,6.12910080201402,6.44125544706735,3.61162379154575,8.25160597557104,4.23949047893647
"iris_60",9.08035770608724,7.67703519323987,9.6261401259559,7.06991633643648,11.6669537473679,7.47225149402403,7.45722154460517,12.4559727847695,11.6825284482546,9.84514823958857,7.91888894635946,7.44981477958105,9.55201753994323,7.35265388348006,5.54406366062607,5.58433919824771,10.0780818734884,9.74207490788832,10.6296576201479,8.61793935395373,7.18674965212186,5.58888566577224,6.12910080201402,0,9.36866061930004,5.37931421149909,10.6389662667857,7.93713232954806
