"Taxa"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"grogu_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ophelia_43"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"goose_46"	"hamlet_46"	"iris_46"	"lambchop_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"lambchop_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"lambchop_51"	"goose_52"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"lambchop_55"	"ophelia_55"
"Genetic Information Processing|Translation"	0.0199579600847445	0.0176025806530697	0.0152021752302662	0.01147860808695	0.0123105020977117	0.0189737526817174	0.0164310838178801	0.0161156932696884	0.0172481020335633	0.0197355798491883	0.0187575925272855	0.0185058784090838	0.0187396602185727	0.018880140984492	0.0153811511473191	0.016128164880247	0.0203558927075076	0.0171012875713493	0.0192026004762045	0.0159172610624981	0.0159794658380315	0.0178274623460603	0.0182688353073824	0.0140256625121563	0.014209388060291	0.0194592589331661	0.0178165007050579	0.01799672470321	0.0208466701928359	0.0180361200360144	0.0178208143210818	0.0123361293125755	0.0158216678841605	0.0158044900256746	0.018832447424615	0.0181702878015413	0.0174552983390361	0.0206796329108374	0.0175805631571935	0.01685171756866	0.0183820044451451	0.013835469029118	0.0154751358282845	0.0180046816168438	0.02062501542704	0.0157071505520037	0.0145245082711897	0.0186085699875874	0.0172017540773066	0.0175340607888268	0.0149534677009033	0.0166919137719941	0.0190715236051368	0.0187520216718267	0.0180670185472319	0.0214510132766824	0.0123372203800533	0.0143685009906761	0.021025238184118	0.0203898200665676	0.0188800608743303	0.0135190368225561	0.0175142264260159	0.0171823392411684	0.0179591067697139	0.0191716670616596	0.0136087603992567
"Genetic Information Processing|Replication and repair"	0.0182825452407095	0.0177614533293466	0.0158343549658674	0.014298138239749	0.0144462484757009	0.017186695174405	0.0163643954207614	0.0163354054842411	0.0169305672853167	0.018313127770538	0.0183663699619041	0.0171660639520149	0.0175276845661192	0.0176124387760809	0.0161477956003141	0.0161413318009977	0.0182901189876329	0.0168272384791983	0.0179432683214311	0.0161172147624844	0.0163165856245631	0.0172143571331757	0.0173129751325219	0.0152377232830551	0.0145668128008752	0.0181288293809093	0.0174168674397005	0.0178326694606552	0.0182233484799968	0.017358073336208	0.0169831136354125	0.0131694081970808	0.0162503278029427	0.0151967876818735	0.0180422346984983	0.0172203506774972	0.017444007473301	0.0181384745260572	0.016964977682536	0.0165577115558961	0.0177235683600912	0.0152789157365697	0.016008118218726	0.0172812195866871	0.0186993965090501	0.0153149740757578	0.0157852439091816	0.0178966430161513	0.0169948708681556	0.0169214450636631	0.0153191104382149	0.0165128746417124	0.0182101484269437	0.0175281072479861	0.0172470475487102	0.0185219719178562	0.0145465496420854	0.015688162380397	0.0187799529225618	0.0186352055308646	0.0180113924569837	0.0150752311644746	0.0167813310168334	0.0167479714641295	0.0175053903105886	0.018003465201871	0.0155507897394743
"Metabolism|Xenobiotics biodegradation and metabolism"	0.018110613197768	0.0164454830226186	0.0167556879501083	0.0174698889790418	0.0170805910551773	0.0176681595521209	0.0156448605844113	0.0166375411842003	0.0161757598970403	0.0152548113839224	0.014838504348736	0.0111696172536415	0.0146074656422558	0.0144467907931364	0.0168510038673969	0.0158549290329558	0.015622958811066	0.0146591629549523	0.0150078653508637	0.016046283879722	0.0168059172445918	0.0153761104482932	0.0133462357571284	0.0166764238512389	0.0171885690472758	0.0170326019066575	0.0122056204264682	0.0116196616867222	0.0122012674055192	0.0126173035270943	0.0136811976839503	0.0177874663362735	0.0155245208748325	0.0152158880358517	0.015450224037498	0.0146396521060651	0.0122845798610982	0.0113943438687111	0.0146496420900907	0.0148843152141236	0.013725129046066	0.0174357420100883	0.0169236016606732	0.012084916656614	0.0166157260670947	0.0170408364370327	0.0175484411179546	0.0165177892621404	0.0161077576160671	0.0135933918970897	0.0163499945928317	0.0158343012894814	0.0179767602796399	0.014507513062821	0.0137316206278829	0.0126551974639317	0.0179029666454274	0.0178420254796016	0.0162694224357818	0.0173085085814648	0.0180458022701727	0.016833786415675	0.0147204535093497	0.0143873343823255	0.0154035018722522	0.0147618811572787	0.0166339439404714
"Metabolism|Metabolism of other amino acids"	0.0146882861320519	0.0143820710287215	0.0148115940401991	0.0155499612057715	0.0149300239258435	0.0145798857356009	0.0136760739475052	0.0146421945794928	0.0135718437610305	0.014035023569275	0.0143300385375315	0.0128177172186108	0.0137849760479587	0.0133670613078538	0.0148700565064545	0.0141425212743889	0.0142810541064382	0.0137056850731292	0.0139753029359378	0.0146422928655256	0.0148509266403452	0.0134141590440063	0.0127796775209614	0.0149732877903871	0.0142255724668113	0.0147082713143553	0.0130480935588997	0.0132874835358405	0.0137082606470269	0.0125722723975287	0.0124050452012529	0.0159513823500236	0.0143863266427676	0.0138921622682701	0.0142166655162246	0.0133563234764936	0.013371949899948	0.0134759307170024	0.01280294765072	0.0130089300282004	0.0132328393279619	0.0150197451025665	0.0146798063776103	0.0126235522884207	0.0147014501748323	0.0126760802747622	0.01482897477088	0.0142211462458831	0.0140890641127572	0.0129926897942197	0.0128691224542438	0.0137763027229454	0.0148102106693124	0.0140575024882866	0.0129787833438679	0.0136960099417408	0.0153099062340177	0.0153026970142641	0.0146376502354399	0.0148386910890081	0.0147180141199593	0.0148791045180926	0.0133666600084087	0.0129641445789192	0.0137565083519614	0.0143544056271147	0.014352293417752
"Metabolism|Glycan biosynthesis and metabolism"	0.0143615649297479	0.0137340109113137	0.0119622110342208	0.0093475472032988	0.0106638908572135	0.0122530154771617	0.0184426828773253	0.012338733456112	0.0158306846074843	0.0144113239599619	0.0138061676165775	0.0126715254503484	0.0134028933842969	0.0151009069331704	0.0120831505945174	0.0126058109650584	0.0129021678809562	0.0148321207191692	0.0138397052823083	0.011586064351112	0.0120404832707955	0.0144039865073322	0.0142973780526571	0.0115363174424827	0.0106819781090943	0.0122311995309735	0.0161546682978349	0.0182587546729749	0.0136112364389594	0.0182484807000903	0.0167501183272478	0.00925064705645884	0.0126121170030719	0.0112707335241682	0.0136813395874946	0.0148732580556404	0.0170604967483042	0.0145893401973889	0.0154301697934623	0.0148109134116982	0.0154623708194596	0.0108463238694179	0.0114431357177422	0.0177379625072337	0.0128757430829524	0.0126743304158149	0.012367983245684	0.0128633220277165	0.0123048476587975	0.0147594873091154	0.0126227224399363	0.0135262896192053	0.0124387089800445	0.013148550460014	0.0144093675975845	0.0136886888013371	0.0102718401437172	0.0113891511901319	0.013055302091089	0.0127926125058326	0.0122050445278618	0.0113094296617736	0.0127121898918403	0.0142101469230511	0.0140939420088455	0.0142087019370231	0.0105396224972134
"Human Diseases|Drug resistance: Antimicrobial"	0.0107836822189946	0.0115203431178817	0.0144334189475728	0.0185606837411791	0.0165243861582055	0.0112767016212563	0.0123481174603254	0.0136154736645552	0.0117724424723785	0.0107513579558871	0.00949898849045295	0.0113232176364313	0.0116084444792975	0.0116128078681567	0.0141776909123226	0.0142828680843711	0.0105578795571413	0.0129614765570354	0.0108938683995691	0.0142329593636755	0.0138932888030572	0.0111757280216494	0.0114201826009824	0.0157146254851748	0.0161105041036959	0.0109978319604063	0.0118295683273509	0.0132245270182358	0.010684333999738	0.0122730257735861	0.0125846771832115	0.0197258444561358	0.014153456578954	0.0152764072827152	0.0106375436530212	0.0119396911781663	0.0129828344996299	0.0109653292107549	0.0121424395181821	0.0127067424970341	0.011800061158695	0.0155857565818165	0.014285324806403	0.0117462805333351	0.0104260033417229	0.0144822411950211	0.0153243941180281	0.0107976513818425	0.0125004496087074	0.01150225561911	0.0143077301338505	0.0134241261389059	0.0110181045291301	0.0120024892344946	0.0117633084888308	0.0110731630817529	0.017240947629545	0.015553927498179	0.0104109424103687	0.0103403073984461	0.0106685044119681	0.0160187114010649	0.0117800566334586	0.0118638683804143	0.0111421500418969	0.0118193602844248	0.0159441885362623
"Metabolism|Biosynthesis of other secondary metabolites"	0.0128660390282871	0.0119815393977487	0.011450386234436	0.0111977564702827	0.0102700902742371	0.0121318998155487	0.0138674225809938	0.0118437158986139	0.0132966439480862	0.0125574672725805	0.0117798666827262	0.0111534409477855	0.0122115862431786	0.0130253827141015	0.0116008273263779	0.0108850233125447	0.0123611289082226	0.0123030074577073	0.0127910439673679	0.0110481876755333	0.0115137056345796	0.0128121207620109	0.0131474401194063	0.0107419051095551	0.011168116491011	0.012635844213034	0.0134960820926602	0.014339365262124	0.011685238371615	0.0127034550154816	0.0121743983895112	0.0113388359411294	0.0117037697726163	0.011187615864902	0.0130620789985122	0.0123977935342184	0.0136125178649684	0.0117918567858687	0.0124608294093489	0.0122198491102955	0.0134019788340864	0.0106273605029143	0.0112467233308034	0.0128128902216974	0.0129649435099238	0.0112139956152609	0.0110237292775284	0.0131716284010676	0.0119388092052	0.012625951083207	0.0112907223313381	0.0116812985822501	0.0126863761722427	0.012171218252507	0.0124501420172869	0.0117033418821285	0.0102109075781239	0.0105571867304607	0.012757767336172	0.0130878492685349	0.0127320243097217	0.010723466160013	0.0118932328139864	0.0121232005578817	0.013226041717186	0.012713527548311	0.0107691839327399
"Genetic Information Processing|Folding, sorting and degradation"	0.0111394875764014	0.00989463277338416	0.00970575167864039	0.00870547818286759	0.00887616455622623	0.0105283194832387	0.00995588650866722	0.00985634784097237	0.0100397979229836	0.0107799544136136	0.00964091918457976	0.00990797553608491	0.0104848092613169	0.0106240378391338	0.00967154241111961	0.00986086609356972	0.0109298196739253	0.0101337444362485	0.0105469198656198	0.00984269877970897	0.00984764326166319	0.00988379502260092	0.0103739712771067	0.00943949631019194	0.00916892853979568	0.010731029474838	0.00983878040368451	0.0104194380501954	0.0109087979613291	0.0104862286841148	0.0102880590605706	0.00909863653797237	0.00976430986187381	0.00960375538291377	0.0103140978931874	0.0104160027094032	0.0100100999305418	0.0109295294418083	0.0100138366120883	0.00991581787956227	0.0100628248386399	0.00930924279409315	0.00964359954183258	0.0103623863758931	0.0111320551965496	0.00924763044559708	0.00947582225292446	0.0102365648624348	0.0100780225971084	0.010017042294546	0.00912494020856343	0.00986863114059195	0.010654238245568	0.0105038315773479	0.0101270705910058	0.0113077766694839	0.00898471408010619	0.00951478378384911	0.0112174714905542	0.0110370757409343	0.0104771578752701	0.00921739448059248	0.00991817724829142	0.00984744988403058	0.00998678148964176	0.0107146155607933	0.0090570624839232
"Metabolism|Metabolism of terpenoids and polyketides"	0.0097688792124609	0.00916821077614888	0.011270723807234	0.00839024114560026	0.0108667623355427	0.00935697273960128	0.00840015199553707	0.0108737767752019	0.00862488871277198	0.00911124116295075	0.0079863114108585	0.00802115660525931	0.00947407343404599	0.00907506188308005	0.0105600932725077	0.00968207991822822	0.00965894713685827	0.00975561084795884	0.00935924514095756	0.0103274971087182	0.0105822045376707	0.00863213606801543	0.00830417194138374	0.0109102921238566	0.00895543645939221	0.010113693458125	0.00866414589639967	0.00910349673952081	0.00857724632857701	0.00852485116012971	0.00853791392204956	0.00873098816185273	0.0102869258702348	0.00866646973907025	0.00939309279470558	0.00949292673961079	0.00877909592168905	0.00837129455152642	0.00894498061249483	0.00920515530812635	0.00909567774244003	0.0106907914589293	0.0105318959298758	0.0083274454799778	0.00987752395348244	0.00859973584550112	0.00945157527929429	0.0100402838318551	0.009835472800028	0.00887820413571646	0.0091025388260586	0.00928490520225145	0.0103073476154327	0.00964399880342099	0.00907981945047226	0.00882995261827835	0.0106353122369227	0.00967812116848168	0.00971185417073588	0.01003807137247	0.0101964625322533	0.01085553834697	0.00892925874980124	0.00884845290151467	0.0093199777187149	0.00963421423277876	0.00932858744862006
"Cellular Processes|Cell growth and death"	0.00603007951779915	0.00571879437040915	0.0049396182129814	0.0051605762498626	0.00466058163514666	0.00595435117950327	0.00841257720779788	0.00528366860667475	0.00721715056072388	0.00596898792248732	0.00619732990662661	0.0069336173094419	0.00601005478244507	0.00654521631121978	0.00520796247223215	0.00516816669594497	0.00547490325227642	0.00635187114744698	0.00640787202009942	0.00482244557137711	0.00505123463901201	0.00666418771278973	0.00651688654263801	0.00461658919580421	0.00586325004258508	0.00516771916828764	0.00813337641630422	0.00890177685769536	0.00573665020132574	0.00782186025442871	0.00724608080860436	0.00570649684967344	0.00569275266255942	0.0060688833792256	0.00645614959401897	0.00652934274644799	0.00814509326659366	0.0061084965886973	0.00714551320657117	0.00667580600927706	0.00749390557203384	0.00443096601753044	0.00498777094216355	0.00765036174740967	0.00519637143534126	0.00664428015225744	0.00526676368923381	0.00632515349224635	0.00555884199846787	0.00720208722174072	0.00654733103057425	0.00604892736852799	0.00517609180441773	0.00591929118842512	0.00697727004474277	0.00548883936425909	0.00418280084287977	0.00458090075279658	0.00517457750936716	0.00528336398642136	0.00554347858559208	0.00471628445266786	0.00615646127192581	0.00683554466532078	0.00688400077942195	0.00594430755638739	0.00521521549025
"Cellular Processes|Cell motility"	0.00209212044933009	0.00452574381041005	0.00816657873621002	0.0173631210049798	0.0128421477215204	0.00380054096124841	0.0063027331532963	0.0068931415798262	0.00554377367482566	0.00211529068113359	0.00224048342623823	0.00390915344475722	0.00341708558481466	0.00334037085643792	0.00812940258094183	0.00763620619170545	0.00116399916196911	0.00550498643566906	0.00228752831229107	0.0078719682413332	0.00736536786813078	0.00454451592663153	0.00456885333309561	0.0103807178343991	0.0116830889747095	0.00245270071505546	0.00424420386686467	0.00445969937559839	0.00117132843497173	0.00421425286292364	0.00501429566398255	0.0165094080319579	0.00778897903811716	0.00965567221972791	0.00266749906211552	0.00479353309994518	0.00501173597823883	0.00132600337075426	0.00485992301963119	0.00599075721219867	0.00390884616866932	0.0109761989073504	0.00833210154705713	0.00386373923970168	0.000889267221624859	0.00896222563990732	0.00972093675847299	0.00306244135039922	0.00574579270858329	0.00440127821637207	0.00930129597493489	0.00660406280993228	0.00280859904753677	0.0036720442995677	0.00433005512691137	0.00105196709599985	0.0138082343576102	0.0100243470247297	0.000641441035142279	0.00103140372252753	0.00269532753274104	0.0112881672647986	0.00498149296740448	0.00527406404519174	0.00386766680096525	0.00306621130497101	0.0121767615383952
