"Taxa"	"Hera_1"	"Wolverine_1"	"Ginger_2"	"Hera_2"	"JarJarBinks_2"	"Lambchop_2"	"JarJarBinks_3"	"Goose_4"	"Padme_5"	"Korra_6"	"Padme_6"	"Ginger_7"	"Hera_7"	"Iris_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Korra_9"	"Buddy_11"	"Hamlet_11"	"Hera_11"	"JarJarBinks_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Hera_14"	"Iris_14"	"JarJarBinks_14"	"Kubo_14"	"Wolverine_14"	"JarJarBinks_15"	"Kubo_15"	"Buddy_16"	"Buddy_17"	"Iris_17"	"Ivy_17"	"Kubo_17"	"Lambchop_17"	"Padme_17"	"Wolverine_17"	"Buddy_18"	"Ginger_18"	"Hamlet_18"	"Hera_18"	"Iris_18"	"Ivy_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Franc_19"	"Ivy_19"	"Ophelia_19"	"Wolverine_19"	"Ginger_20"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Buddy_21"	"Hamlet_21"	"JarJarBinks_21"	"Joans_21"	"Korra_21"	"Kubo_21"	"Franc_22"	"Goose_22"	"Grogu_22"	"Hamlet_22"	"Henry_22"	"Hera_22"	"Iris_22"	"Joans_22"	"Kubo_22"	"Marshmallow_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Franc_24"	"Ginger_24"	"Henry_24"	"Hera_24"	"Ivy_24"	"Kubo_24"	"Marshmallow_24"	"Ophelia_24"	"Wolverine_24"	"Henry_25"	"Kubo_25"	"Ginger_29"	"Henry_29"	"JarJarBinks_29"	"Joans_29"	"Korra_29"	"Kubo_30"	"Hamlet_31"	"JarJarBinks_32"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Goose_37"	"Grogu_37"	"Hera_37"	"Kubo_37"	"Lambchop_37"	"Ophelia_37"	"Wolverine_37"	"Grogu_41"	"Hamlet_41"	"Hera_41"	"Joans_41"	"Marshmallow_41"	"Ginger_42"	"Goose_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Lambchop_42"	"Ophelia_43"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Goose_44"	"Iris_44"	"Ivy_44"	"JarJarBinks_44"	"Joans_44"	"Lambchop_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Hamlet_45"	"Henry_45"	"Hera_45"	"Ivy_45"	"JarJarBinks_45"	"Joans_45"	"Korra_45"	"Marshmallow_45"	"Ophelia_45"	"Buddy_46"	"Charles_46"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Ivy_46"	"Joans_46"	"Lambchop_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Hamlet_48"	"Hera_48"	"Iris_48"	"Ivy_48"	"JarJarBinks_48"	"Joans_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Marshmallow_48"	"Ophelia_48"	"Wolverine_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Iris_49"	"Ivy_49"	"JarJarBinks_49"	"Joans_49"	"Kubo_49"	"Marshmallow_49"	"Ophelia_49"	"Wolverine_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"JarJarBinks_50"	"Joans_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Lambchop_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Goose_52"	"Grogu_52"	"JarJarBinks_52"	"Kubo_52"	"Marshmallow_52"	"Franc_53"	"Hera_53"	"Kubo_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Iris_55"	"Ivy_55"	"Lambchop_55"	"Ophelia_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ophelia_57"	"Wolverine_57"	"Ginger_58"	"Goose_58"	"Wolverine_58"	"Goose_59"	"Hamlet_59"	"Henry_59"	"Iris_59"	"Ophelia_59"	"Iris_60"	"Joans_60"	"Marshmallow_60"	"Wolverine_60"	"Joans_62"	"Henry_66"	"Hamlet_67"	"Hera_67"	"Ivy_67"	"Franc_68"	"JarJarBinks_68"	"Grogu_70"
"Acetate -- Production"	0.0504865606955866	0.0484021527433649	0.0666774733884476	0.0499279884781565	0.0355807956422218	0.0422922922922923	0.0511216973410841	0.0500104478651529	0.0546691504009071	0.049399162633897	0.0519580117912093	0.0589177439652214	0.0506660152601555	0.0490433578879715	0.0520021879774412	0.0521424202813388	0.0596823421917222	0.0518315076805161	0.0528103891926665	0.0500334033212445	0.0458689914420539	0.0531708818364502	0.0451471334763457	0.0512930479907364	0.0494543858599158	0.0522919793661474	0.0467322176640403	0.0515359950351676	0.0497688768375092	0.045850651391848	0.0478867195880712	0.0596871868601054	0.0480906001281258	0.049088043233506	0.0512680665394055	0.0446587692630255	0.0463836850841831	0.0466325113145827	0.0619337547702974	0.0504174733066499	0.0723587804301584	0.012842390828739	0.0490809473312124	0.0509401642854362	0.0503058905785702	0.0501307759372275	0.0503957990438122	0.0446132954944233	0.0504479897365862	0.0502894356005789	0.0487752525252525	0.0596526852938462	0.0489336633770389	0.0549036127660428	0.0503567413797059	0.0488509436384645	0.0454079506156151	0.0490109241216416	0.0499752468798041	0.0378357125574643	0.0483585452204699	0.0478519919092428	0.055754128070882	0.0391468357478229	0.0474814948546669	0.0473565744465909	0.0502727359724393	0.0497806622198185	0.0535209429776869	0.04950108305813	0.0512876739029798	0.0534310259871029	0.0501180792442928	0.0311970806401603	0.0520672056883996	0.0501911369106612	0.0483829343573545	0.051441817886515	0.0501423218564559	0.050672025584511	0.0505199287708576	0.0493491466589529	0.0554676952748312	0.050152098965727	0.0495812872156193	0.053132523374951	0.0488457766823037	0.0488279396412641	0.0530695878319805	0.0490546079598043	0.0481035677173537	0.0489747651665588	0.0566471852747548	0.0486138578260401	0.0500747814081914	0.0507885871023523	0.0512221755564889	0.0505129438166226	0.0555094945172506	0.0493612446243359	0.0510070486795297	0.0518953194092944	0.0490312965722802	0.0459645313065509	0.0494830805665619	0.0475276444815356	0.0515774275796394	0.0450196961170512	0.0479113874448131	0.049750432257854	0.0508058448501168	0.0523800420569681	0.0473218022039336	0.0494595479855879	0.0542532909668634	0.0525615796973604	0.0575921756262314	0.0389188390813086	0.0594609678394531	0.051233680680321	0.0496887505558026	0.0478992568603071	0.0353054810714183	0.0482542297699766	0.0503103448275862	0.0473034818584557	0.0362086047977903	0.0498509180310718	0.0519444120051384	0.0443012391874257	0.0518533166348076	0.040068255071731	0.0511410854695391	0.0509922246721597	0.0504277492611604	0.0506223101081773	0.0508387494541064	0.0497092317144613	0.0477028921712478	0.0504616124860915	0.0483916718670222	0.0426120036125783	0.0504028648164727	0.0505043526323062	0.0489616559969664	0.0485278080697928	0.0506569321918503	0.0462381004888448	0.0507909362975631	0.0466666666666667	0.0501534200450756	0.0423013599180679	0.051100416373763	0.0506668109394866	0.0505902464198168	0.051165826594626	0.0483085428458602	0.0533123289942791	0.0488595491481772	0.056168293456429	0.0494983277591973	0.046542750929368	0.0449885387541248	0.0443820224719101	0.0500515564473428	0.0529422180251431	0.0459394009283017	0.0467093768200349	0.0531843455370813	0.0524549409571162	0.0515760997412373	0.048075125173997	0.052051757679953	0.0543911129742192	0.0471060200837665	0.043919825240486	0.0439659922852869	0.0467674942135134	0.051860413093729	0.0499050199531726	0.0495431362301079	0.0504384645920294	0.0489706176294223	0.0501861693663877	0.0490886950272493	0.0515615631983431	0.0479890185312286	0.0473653227875806	0.0344516844586164	0.0495959469078424	0.0496434448710916	0.0507399577167019	0.0495049504950495	0.0499616964969705	0.0500656939354125	0.049717999019127	0.0498353143348131	0.0472459198813056	0.0515856790042688	0.0517579767846128	0.0460676419272581	0.0481236823612087	0.0454945260596987	0.0492767148856743	0.0514863717087484	0.0486213216781808	0.047497771552273	0.0499075185774086	0.0509457469702118	0.0479641586506786	0.0484581497797357	0.0537169700528479	0.0504215572821954	0.0447101554087717	0.0489021750335017	0.0475063524488067	0.0474592521572387	0.030093123537777	0.0505341810316576	0.0477949742053586	0.0494055125202666	0.0481433669982535	0.0500270904822106	0.0416812609457093	0.0497400266875259	0.0467851542080502	0.0507977233182931	0.0486602426609469	0.0394867308253135	0.0457429048414023	0.0398451865472448	0.0515617167649042	0.0516298995469766	0.0464766577960686	0.0516331346249379	0.0501812740979456	0.0521048795382464	0.0443834864901934	0.047805025734181	0.0367891532449588	0.0505343173180168	0.0850557666759354	0.0476404442601042	0.0527557727962245	0.0393910745885148	0.0449188104360518	0.0514403767139098	0.0517975698359013	0.05282914711565	0.0493392908071109	0.0540863946392246
"D-Glucose (Glucose) -- Consumption"	0.0502846682907789	0.0492434282553329	0.0286648295239639	0.0411665866538646	0.0434184220438675	0.0362862862862863	0.0507859226459046	0.0207041861113046	0.027321076644799	0.0461095100864553	0.0279442074485932	0.0357891926934371	0.0503786300346299	0.048425372027488	0.0255767018126261	0.0382433712689028	0.0335348665409514	0.0479992335451729	0.040045030556449	0.0373401412483298	0.046368871470847	0.0443905353295798	0.0436078405685559	0.0482909465197067	0.0391804815767949	0.0489450166485517	0.043834516290074	0.0514756585298579	0.0492671314039264	0.0289808249799169	0.0449259815490238	0.0259007537141114	0.0420860614352259	0.0475439894489658	0.0468692569450208	0.0467554250969703	0.0427317998577188	0.0425846539903509	0.0410172750313165	0.0488022138556006	0.0268612621129757	0.00511945392491468	0.0490544361965359	0.0483902363063028	0.0508827128124454	0.0494284607187833	0.050291297646106	0.0425535161196808	0.0351977155627289	0.0490649003673606	0.0492171717171717	0.0366038581732354	0.0487390961270308	0.0438907945678121	0.0431072059464544	0.0494072837762657	0.0436731889200545	0.049867139061116	0.0499231350478126	0.0358395838374062	0.0479159961377535	0.0472144050655176	0.037102295610149	0.0371403346843774	0.0466916410904495	0.047905995781862	0.0481355067147277	0.0493840514392164	0.0413205167239355	0.0470153758744363	0.0494846867919012	0.0448614949546886	0.0461821044345316	0.0239940849571875	0.0432077527381157	0.0501203454622682	0.0483622887698327	0.0461854208808895	0.0478104948297766	0.050672025584511	0.0474201420185987	0.0491370166811301	0.0382256509161041	0.0438856215777733	0.0495812872156193	0.0459100834219809	0.0491903209562429	0.0454588592578533	0.0461817322089999	0.0470712680153378	0.0480169726359543	0.0490119517764044	0.0421704957678355	0.0471755780087016	0.0500747814081914	0.0466742196118184	0.0481142377152457	0.0500120221207021	0.0392885798341803	0.0511952947128763	0.050504516180224	0.0432739105042134	0.0459678754760722	0.0448787549764748	0.0481623172564558	0.0491550177341957	0.0487205480293675	0.0410804727068092	0.0486689829932861	0.0484998749442686	0.0461331326971053	0.028316765436819	0.0498791091272609	0.048149361283983	0.0487880163413527	0.0490330460745063	0.046228539262595	0.0402481352928144	0.0374857568076646	0.0502455383878309	0.0481325033348155	0.048448659746118	0.0268575382752357	0.0480958114187948	0.0474827586206897	0.0477794456852048	0.0381000990782718	0.05051786368154	0.0518743431040523	0.0438392867454296	0.050095577087865	0.0396258610882892	0.0510132327558652	0.0507833352674945	0.0499922227407062	0.0505292543910666	0.0460091967015182	0.0519953705688199	0.0479311356744596	0.0505367936727513	0.0470584898167584	0.0419278031692165	0.0478066248880931	0.0505043526323062	0.0443443153175258	0.049618320610687	0.0491504063274086	0.0471569816591318	0.0507909362975631	0.0470588235294118	0.0498004181714503	0.0410957128226402	0.0517628291786081	0.0506668109394866	0.0500419300735389	0.0509482539797658	0.04874731253565	0.0502801236571239	0.0494220038187712	0.0398181754113957	0.0483038700430005	0.041814126394052	0.045038917856873	0.0449438202247191	0.0454532787113675	0.044089004308564	0.0452330844408568	0.0460104834012813	0.039512208224771	0.0502175264139217	0.0450678271779189	0.045706687719444	0.0518934081346424	0.0452473276042758	0.0425140031286269	0.0445713409726747	0.0218583536697368	0.0462918925774438	0.0520468272313772	0.0496105081800645	0.0496692919062123	0.0481408860713813	0.0463721766939836	0.0500906978964453	0.0482901802647076	0.0488908268381752	0.0385175017158545	0.0473653227875806	0.0351448773048662	0.0482351463383997	0.0497011865923723	0.0509204352085804	0.0495049504950495	0.0500174106831952	0.0485097849388009	0.0497793035801864	0.0485464699985679	0.0474081973293769	0.0510459429842495	0.0206358997364437	0.045676195588959	0.0455094869992973	0.0475718162253205	0.0491833877741484	0.05131650065632	0.0491449978851538	0.0395602529818753	0.0499886426323133	0.0509457469702118	0.0474370799841876	0.0482566007313351	0.0373693482090429	0.0445528186477104	0.0449351525963068	0.0511905989073291	0.048776842210154	0.0479386385426654	0.0625258039359604	0.050901225666907	0.0474288567149276	0.0461178166096199	0.046751208646569	0.0448899323741296	0.0362171628721541	0.0488887866378319	0.0473078933612128	0.0508272140139786	0.0489483625188078	0.0376494604841062	0.0445242070116861	0.0395041224271902	0.0515617167649042	0.0466072483750246	0.0466250507009092	0.0495529061102832	0.0464406974736721	0.0518487875027087	0.0433411054725003	0.0382985165001514	0.0332771996488046	0.0482334293456956	0.030679395680786	0.0489193050370985	0.0523512556885218	0.0457906091678181	0.035650428753877	0.0526291491620885	0.0458787423274458	0.0487809366087037	0.0480796653674304	0.036436520282398
"D-Mannose (Mannose) -- Consumption"	0.0502173708225097	0.0490705634241066	0.0285297455017021	0.0405664906385022	0.0422449511778171	0.0362862862862863	0.0505550775429687	0.0109354321933552	0.0267811344186172	0.0458376379750965	0.0276566169774241	0.035274377454906	0.0500912448091044	0.0469422059623276	0.0256144255616123	0.0375957883123269	0.0331460564940998	0.0466260019800083	0.0398238983596012	0.0367675128841382	0.0461889146604815	0.0442819124861958	0.0436078405685559	0.0482480593558348	0.0391206335906797	0.0487897451822715	0.0429120270886241	0.0514067025237898	0.0492671314039264	0.0288847752436171	0.0447972538081957	0.0257482682002353	0.0418906153294896	0.04747965387461	0.046821830426483	0.0462312611384841	0.0424709509129713	0.042375539589837	0.0404929064584729	0.0487071985937741	0.025171354289766	0.00229719086374377	0.0490190880169671	0.0483902363063028	0.0504632057332634	0.0494284607187833	0.0500561695012671	0.0412871332448391	0.0350114842634552	0.0489535789825225	0.0489141414141414	0.0349292580334656	0.0486850496686952	0.0436099576738681	0.0428089655647067	0.0492361021954038	0.043526747997702	0.0491880720401535	0.0496365199718596	0.0358395838374062	0.0477550691985838	0.0469395831501187	0.0368254128070882	0.037080139652474	0.0466239393392309	0.0477642096308243	0.0475613257201187	0.0493840514392164	0.0409508068374581	0.0466247647455701	0.0489486635967156	0.0446686805064593	0.0453949094725794	0.0239940849571875	0.0426343253626928	0.0500495540138751	0.048000990988201	0.0461263602403768	0.0477461685669717	0.0504343316478672	0.0474201420185987	0.0486549030951692	0.0377434908389585	0.0433786250253498	0.0492491637605864	0.044864975831887	0.0491903209562429	0.0447945335484483	0.0458192134920009	0.0464101547005157	0.0478870800138552	0.0489078292688369	0.041683460970039	0.0470677070224012	0.0498590658076392	0.0463760770400405	0.0480470390592188	0.0500120221207021	0.0392217170366408	0.0498355679230964	0.0503590462462145	0.0428011235642573	0.0454876635204504	0.0448787549764748	0.0478435123195336	0.0485499687043605	0.0481676036002826	0.0399549803038829	0.0484338671334152	0.0484020052414663	0.0455787431196294	0.0280061173771745	0.0491002929278839	0.048149361283983	0.0487153881071266	0.0490330460745063	0.0435547424711511	0.0401004357137582	0.03706718135944	0.0495867768595041	0.0469097376611827	0.0479715467137033	0.0268142894213303	0.0473354033331221	0.0474310344827586	0.0474499322666862	0.037769838172156	0.0496809122770309	0.0507532406866752	0.0434581759807828	0.0493705095247512	0.0392466662453391	0.0505977114364252	0.0504816061274225	0.0490900606626225	0.0504129347446784	0.0453412798314794	0.0507237058310829	0.0477681046007369	0.0499052717048086	0.0466897373347705	0.0416267549741372	0.0477170993733214	0.0503661738289346	0.0438089714706342	0.0481188658669575	0.0490490055480712	0.0467159186973941	0.0507339318797207	0.0466666666666667	0.0496103402394982	0.040836433877387	0.0514248634618504	0.0503151459409744	0.0496871371435944	0.0501504877252783	0.0474310034662806	0.0496168287396212	0.049066769289975	0.0392543782374291	0.0480172001911132	0.0416505576208178	0.0437038716340462	0.0438202247191011	0.0457040938606025	0.0443546007200614	0.0445844264421829	0.0457581052222869	0.039324182760751	0.0471100062150404	0.0444601270289344	0.0455820331165728	0.051033796317242	0.0444351289037938	0.0422364636423273	0.0442647453339976	0.021792752368207	0.0450236215479248	0.0515497228643154	0.0489920334565374	0.0479031124407519	0.0479845063814943	0.0457059097874609	0.0487540973172517	0.0481105144431358	0.0483457786014062	0.0384625943719973	0.0469577817693318	0.0347636212394288	0.0478164384708789	0.0494124779859688	0.050482132728304	0.0489838457529964	0.0494881259140609	0.0475070880298735	0.04944212849436	0.0483316626091938	0.0463649851632047	0.0502772280466463	0.0202714069421858	0.045418959423791	0.0453689388615601	0.0463740993730701	0.0485300979934671	0.050899544436723	0.0490644323148502	0.0396451462286175	0.0495181231138657	0.0503341261751048	0.0471735406509422	0.0476807463073335	0.037110980622431	0.0437537885049871	0.0445012294489176	0.0510462838882589	0.0475561755767027	0.0479386385426654	0.0617000779852287	0.0503899849249525	0.0470960226327176	0.0452170780039632	0.0453843622649151	0.0448497983264102	0.0360070052539405	0.0483136244420927	0.0467851542080502	0.050502816361438	0.0488843358837276	0.0375911344415281	0.044440734557596	0.0393410048045554	0.0506801721604757	0.0451299980303329	0.0464766577960686	0.0489940387481371	0.0464790623621262	0.050883517522605	0.0427376217254149	0.0380260369361187	0.0329173683377233	0.0480800368142076	0.0301850650353755	0.0483547628922992	0.0515590763526041	0.0441907255229923	0.0355774493705528	0.0523636951202622	0.0450801703620193	0.0481737050326617	0.0474855024241848	0.036316860117267
"D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol) -- Consumption"	0.0445105455132778	0.0453251587475367	0.110417679796834	0.0312049927988478	0.0225422304638832	0.0345345345345345	0.0350254978909152	0.076774395765132	0.0963256931508329	0.0264803436463488	0.0824665676077266	0.0889295656484765	0.0433233227479775	0.0375241014485589	0.0728822830412886	0.0634031683595764	0.104356616574972	0.0384824194424041	0.0740390800900611	0.0478621874403512	0.037830920579061	0.0603399894997918	0.0398578610378764	0.0453531757944847	0.0417539449797514	0.0462536445663613	0.0478174990775108	0.0299096676320508	0.046299360541458	0.0202315671824246	0.0348637631409569	0.0903803424388969	0.0319554382878921	0.0441502879016952	0.0448180600182592	0.036272145927246	0.0406687218401707	0.0379243902074714	0.0454744079004865	0.0400608097675689	0.0550579059324037	0.0152927277500656	0.0455991516436904	0.0557285786584654	0.039573501136165	0.044463818657367	0.0376988792225096	0.0336888359957889	0.0274794628261634	0.0407157965045085	0.0366161616161616	0.0368412030749351	0.0469879908769578	0.0432689414455076	0.0356741379705889	0.042132066589635	0.0378606107712931	0.0370534396220844	0.042158472081086	0.109787079603194	0.0390650144834245	0.0420257673027878	0.0552003624647604	0.0994421927043621	0.0379806824336523	0.0553674919802208	0.0424574946569269	0.0467159425515294	0.0586751337479883	0.0422037569688576	0.0335014496990961	0.0568588384000686	0.034374180005248	0.173348915973001	0.0477378290039566	0.0466515644910095	0.0445738234595811	0.0482820736190884	0.0417316629947092	0.0380310298630019	0.0400993690504979	0.0471121396200945	0.063953712632594	0.0364429121881971	0.0407800156572486	0.0433346397178209	0.0403646868622618	0.0317690044604726	0.043722909606746	0.0261800872669576	0.0376399953815957	0.0459329004811947	0.051608894263066	0.0340512746754881	0.0395622411412793	0.0448257356667959	0.0464846703065939	0.0408351366514386	0.0690291521797272	0.0325385782949658	0.029874234629779	0.0532302472397586	0.0388971684053651	0.0275063336952588	0.0342259871567154	0.0361151679532652	0.0372315915583817	0.0247608328643782	0.0349538911674809	0.0414097586968105	0.0471627133409892	0.112956413687631	0.0447644952806063	0.032099574189322	0.0309033136631866	0.037008889190473	0.0452786377708978	0.0367771951849937	0.0549729088668233	0.0340759372379926	0.0390173410404624	0.0310268050776393	0.0180780209324453	0.0361193840694506	0.0448620689655172	0.0340497199135943	0.0268712282703336	0.0362243029764084	0.0327221768071937	0.0349928974812043	0.0336387405796146	0.0376666877330468	0.0321869206673912	0.0288963676453522	0.0294602582050086	0.0387344422472956	0.0378914378195083	0.0303342049237716	0.032769245818253	0.0387032748924909	0.0228342883077098	0.0283806343906511	0.037958818263205	0.0383791626364516	0.0454373090049296	0.0348964013086151	0.0354613011168572	0.0314624912706289	0.0310674077240986	0.0322875816993464	0.037608276536237	0.0357286386558979	0.0341886119072081	0.0381150756079747	0.0308186040510902	0.0373862276534794	0.0375367469615199	0.0335200824380826	0.0400082888056719	0.0665280665280665	0.0287625418060201	0.0399256505576208	0.0325952794780725	0.0342696629213483	0.0331354680489368	0.0329929764504515	0.0354167267275925	0.0358377014172005	0.0726315506728625	0.0379531800290035	0.0509683995922528	0.0331996758980325	0.0314210740623445	0.0490987214420457	0.0233890094363425	0.0659052874972854	0.0427064472959144	0.0301214369510764	0.0303482216091268	0.0371968369435568	0.0420098401427361	0.0394076818515355	0.0383103471250583	0.0362473347547974	0.0388277803285888	0.0410693846405407	0.0280027453671929	0.0474256992347285	0.114931373908221	0.047397730603358	0.0363484135462078	0.0378229257979683	0.0358817836670885	0.0370220767462915	0.0359933614549478	0.0376103482099068	0.0385221251611055	0.0309949925816024	0.0297836149228832	0.144255032804351	0.0692524493356596	0.0433731553056922	0.035388790118836	0.0316378908072795	0.0363987336885183	0.0403633507220689	0.034084638567002	0.0411461206476944	0.0384641522256201	0.0339965739886678	0.0400506751893121	0.0686083382266588	0.0489061552873753	0.0382173794256143	0.0399958767137409	0.0353744208061382	0.0400287631831256	0.0238543052433598	0.0305040309366193	0.0416209019803628	0.036975319762205	0.0377907712557268	0.0486424658358919	0.105055458260362	0.0315188883265081	0.0368531102979613	0.0408741042201186	0.0393443672567788	0.108311461067367	0.0381803005008347	0.0997834984281393	0.0308367759666742	0.0413383888122907	0.0646597350692006	0.0360779930452062	0.0400337611018396	0.0303961546795895	0.0390344260046633	0.0522555252800484	0.0233890352202887	0.0493583079099415	0.0452621497203942	0.0432969261256279	0.0304567672341143	0.034155091750903	0.0232439335887612	0.0306195466506625	0.0469591632218464	0.0382739902474929	0.0378600627436068	0.0747277731243269
"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose) -- Consumption"	0.0500693163923173	0.0478605096055225	0.0284757118927973	0.0400864138262122	0.0336684727493988	0.0355355355355355	0.0505131057060712	0.00842794455666226	0.0265921546394536	0.0453754553857865	0.0272971288884628	0.0351981085306792	0.0499906599801704	0.0467938893558115	0.0249919837033404	0.0375718037583796	0.0331460564940998	0.0459234183885287	0.0392409134770023	0.0366720748234396	0.0447292649764057	0.0441551858355812	0.0434768369168291	0.0480336235364755	0.0389410896323339	0.0487034832565602	0.0433027283974735	0.0513463660184802	0.0492244296648981	0.0288061890957354	0.0433597940356147	0.0256175663311985	0.0416300205218411	0.0466111236208061	0.0467151207597728	0.0439249397211448	0.0424235238321081	0.0423157926182617	0.0403763801089521	0.0485171680701213	0.025171354289766	0.00669467051719611	0.0489395546129374	0.0483902363063028	0.0498339451144905	0.049113629758791	0.0495336625127361	0.0403106452449612	0.0342665590663604	0.048814427251475	0.0482954545454545	0.0349292580334656	0.0484688638353529	0.043489599005035	0.0422354263690381	0.0476526725724312	0.0431212192896489	0.0476232654266312	0.0495844081398682	0.0356883619646746	0.0475539105246218	0.0468186615073432	0.0365233588401128	0.0368995545567639	0.0462402960823253	0.0467717065735604	0.0475613257201187	0.0493840514392164	0.0404071158279327	0.0461098682575193	0.0486806519991229	0.0446686805064593	0.0453949094725794	0.0221337085887376	0.0418028556683296	0.0500495540138751	0.0478358262880266	0.0459491783188389	0.0475692713442581	0.0503911145684775	0.0474201420185987	0.0485391958345386	0.0376277724204436	0.0432975055769621	0.0491542713448628	0.0437452176996435	0.0482361983514882	0.0436082376387966	0.0455512648750887	0.0454845960597646	0.0468623715506293	0.0487442081855166	0.0403735053069999	0.0470677070224012	0.0498159226875288	0.0449897140812737	0.0479798404031919	0.0499318746493548	0.039194971917625	0.0459144953200101	0.0501342290754724	0.0420780376560892	0.0451233647954959	0.0441549040897575	0.0474563920389853	0.0468808679324014	0.0481061653303843	0.0399549803038829	0.046396196347867	0.0482280146587066	0.0454203460974934	0.0274087172624737	0.046961454410192	0.048149361283983	0.048479346345892	0.0487616204112099	0.0435195609344216	0.0387711395022524	0.0365090807618073	0.049437058330339	0.0466874166296132	0.0472920220917792	0.0264971311593576	0.0471136176414676	0.0472068965517241	0.0456559147658624	0.0327558771429429	0.0492101271119946	0.0497489197711083	0.0431463580824354	0.0490409333596994	0.0389306705428806	0.0506616377932622	0.0504351862597192	0.0489656245139213	0.0504129347446784	0.0449302540653017	0.0490519667938331	0.0428445661743128	0.0499052717048086	0.0395983434503886	0.0405867703002272	0.0473142345568487	0.0503661738289346	0.043295933617363	0.0468920392584515	0.0487592890356786	0.0452457088249348	0.050334900954824	0.0457516339869281	0.0479267928422082	0.0406290107211844	0.0504650408262586	0.050261043633511	0.0498000258031222	0.0500417014178482	0.0469483568075117	0.0495931396354247	0.0481046757744853	0.0390077169738187	0.0478738652651696	0.0416505576208178	0.043376407466183	0.0429775280898876	0.0448959117130675	0.0436758543351237	0.0443249632427134	0.045680450397981	0.039324182760751	0.0468199709964781	0.0443425076452599	0.0454366027465564	0.0508754467719314	0.0443303290714735	0.0393096836049856	0.043434382145914	0.0429163714608098	0.044738260566283	0.0513633087266672	0.0489478566905712	0.0477769567646476	0.0478762435192648	0.045506029715504	0.0489132164338224	0.0476713313237378	0.0478552351883142	0.0374193548387097	0.0460823232856863	0.0294260363233051	0.0477745676841268	0.049354736264688	0.0503403289846852	0.0488349586838383	0.0493627689950554	0.0474379365189129	0.0493195193722413	0.0482839276337773	0.0453913204747774	0.0503262949575571	0.0199629899624292	0.0451505390775287	0.0446380885453268	0.0446710957237766	0.0483434437704153	0.0508377731449309	0.0482587766118149	0.0394753597351331	0.049436999058961	0.0502435156869408	0.0469100013176967	0.0475367827013331	0.0369700528479154	0.0433129442883121	0.0443565883997879	0.0476033398618699	0.0451895770016442	0.0469798657718121	0.0273407037020047	0.0500360490266763	0.0468963221833916	0.0444064132588723	0.0452831143847926	0.0429233640358798	0.0357034442498541	0.0475544103437169	0.0453476215368531	0.0504733256657525	0.0481800428978455	0.0375911344415281	0.0427378964941569	0.0391482294323507	0.0506110314071872	0.0449576521567855	0.0461403005450966	0.0489940387481371	0.0449828317124168	0.0508441187479069	0.042627897407763	0.0360278534665456	0.0326582897937447	0.0480800368142076	0.0301850650353755	0.046373104751371	0.0514916568346536	0.0384699294596757	0.0341908410873928	0.0510595078712894	0.0426687961919078	0.0480817002484129	0.0465823747504516	0.0361373698695704
