"ID"	"wolverine_1"	"hamlet_11"	"joans_11"	"ginger_14"	"kubo_14"	"wolverine_14"	"kubo_15"	"ivy_17"	"kubo_17"	"wolverine_17"	"ginger_18"	"hamlet_18"	"ivy_18"	"kubo_18"	"wolverine_18"	"ivy_19"	"ophelia_19"	"wolverine_19"	"ginger_2"	"ginger_20"	"hamlet_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"joans_21"	"korra_21"	"kubo_21"	"hamlet_22"	"henry_22"	"joans_22"	"korra_22"	"kubo_22"	"marshmallow_22"	"hamlet_23"	"korra_23"	"ginger_24"	"henry_24"	"ivy_24"	"kubo_24"	"marshmallow_24"	"ophelia_24"	"wolverine_24"	"henry_25"	"kubo_25"	"ginger_29"	"henry_29"	"joans_29"	"korra_29"	"kubo_30"	"hamlet_31"	"ginger_36"	"henry_36"	"joans_36"	"kubo_37"	"ophelia_37"	"wolverine_37"	"ginger_41"	"hamlet_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"henry_42"	"ivy_42"	"ophelia_43"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"hamlet_45"	"henry_45"	"ivy_45"	"joans_45"	"korra_45"	"marshmallow_45"	"ophelia_45"	"charles_46"	"hamlet_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"ginger_47"	"ivy_47"	"marshmallow_47"	"charles_48"	"hamlet_48"	"henry_48"	"ivy_48"	"joans_48"	"korra_48"	"kubo_48"	"marshmallow_48"	"ophelia_48"	"wolverine_48"	"charles_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"kubo_49"	"marshmallow_49"	"ophelia_49"	"wolverine_49"	"charles_50"	"ginger_50"	"ivy_50"	"joans_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"charles_51"	"joans_51"	"charles_52"	"ginger_52"	"kubo_52"	"marshmallow_52"	"kubo_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"ophelia_55"	"joans_56"	"joans_57"	"ophelia_57"	"wolverine_57"	"ginger_58"	"wolverine_58"	"hamlet_59"	"henry_59"	"ophelia_59"	"korra_6"	"joans_60"	"marshmallow_60"	"wolverine_60"	"joans_62"	"henry_66"	"hamlet_67"	"ivy_67"	"ginger_7"	"charles_9"	"henry_9"	"ivy_9"	"korra_9"	"ophelia_9"
"p__Bacillota"	3132	1813	2117	3388	1192	3250	2929	2045	3105	3168	2803	3144	1636	3002	3458	2701	2765	2608	396	2762	2015	2215	1797	2911	2332	2426	2894	855	2391	2489	1823	2546	2445	2863	2174	2705	2475	5805	2721	1358	2618	3450	1611	1299	3370	2312	2411	1951	1685	2941	2532	2887	1959	3068	929	3258	2426	5916	5612	156	1484	2767	1383	2775	3267	6312	1970	1869	1451	3483	1913	1638	1690	950	2645	2039	2119	3519	2235	1612	3333	2340	1352	2467	2684	3227	2700	2712	2397	2474	2378	1964	2228	1728	3691	3293	2896	2189	2809	2009	1906	2690	3038	3576	3308	1718	2662	2921	499	2533	2606	1432	2354	3276	1644	1974	2986	421	2499	6694	2558	2084	2785	1166	1804	1866	3374	2873	2502	2898	1337	4631	3043	1406	2811	2943	1480	418	2550	2244	1969	2371	1500	2173	3201
"p__Pseudomonadota"	178	66	1169	151	2302	42	536	568	424	49	395	104	421	200	66	332	137	60	3373	106	1198	1094	1485	460	1089	911	472	2838	524	591	1644	960	1058	133	1385	83	602	291	691	2421	95	58	1289	2063	102	553	1181	1868	2051	275	449	181	1702	166	2577	81	1066	787	1625	282	1305	231	174	627	65	626	977	1718	191	70	846	897	531	2876	636	751	256	89	743	2112	408	396	2330	566	72	60	167	537	678	146	1396	278	917	2057	26	96	339	570	165	1734	357	485	478	59	145	481	172	164	3197	1178	346	498	211	121	1301	1166	133	3494	84	166	171	1201	434	2585	221	1790	69	856	312	170	1426	1778	577	2150	498	288	219	384	853	5073	1736	2884	1482	259	99
"p__Bacteroidota"	522	603	668	328	318	609	337	1356	449	772	719	738	1533	743	460	723	1056	1181	199	1043	775	675	698	578	535	633	603	257	1023	819	524	484	491	797	432	1193	840	1195	573	216	1215	470	978	627	525	977	351	179	168	760	918	821	338	559	463	445	433	1173	638	3112	1142	866	2323	553	614	1026	1045	400	2125	436	1197	1464	1741	162	668	1196	1560	240	1019	252	245	1051	307	907	1218	508	1102	689	874	1257	215	1657	788	186	260	600	729	1234	983	224	1712	745	472	350	538	1784	1161	849	280	244	981	2064	1408	589	1044	801	720	83	1000	1047	1242	625	774	243	1890	303	551	229	1037	896	1182	1364	376	440	497	758	1922	3084	348	665	211	1522	996	1501	671
"p__Fusobacteriota"	103	1501	27	123	183	56	185	4	1	0	23	5	344	2	3	194	0	121	27	56	5	0	0	10	39	0	3	3	39	86	0	2	0	202	0	14	34	597	0	0	1	1	28	7	1	19	49	0	13	5	30	95	0	180	12	90	69	97	113	0	25	55	91	27	1	1	0	0	37	0	2	0	0	0	21	4	4	20	0	0	0	167	0	42	7	7	15	47	0	112	0	27	21	14	0	6	22	0	17	0	3	37	4	0	0	0	0	14	2	28	23	0	19	1	2	0	57	0	28	0	2	25	1	2	7	30	0	18	80	32	1	192	0	0	80	1	129	18	129	0	68	1100	0	2	15
"p__Actinomycetota"	62	17	13	9	3	29	11	21	21	11	56	8	23	47	13	23	40	27	3	27	6	7	5	40	2	30	23	47	22	12	6	6	5	2	7	4	49	86	13	5	46	19	91	3	2	139	5	2	79	19	70	13	1	21	10	125	3	20	5	429	41	78	24	5	53	26	6	12	193	10	31	1	37	12	15	8	59	128	3	22	11	45	10	8	18	196	3	5	47	6	9	62	45	3	21	5	11	3	19	31	18	38	6	14	4	16	3	46	9	16	35	3	3	12	8	47	94	2	384	86	19	62	4	3	66	11	3	24	69	2	37	14	2	1	112	9	249	71	108	10	1	118	21	64	13
"p__Mycoplasmatota"	3	0	0	0	2	3	2	1	0	0	0	0	26	3	0	11	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	3	6	1	0	0	0	2	0	0	1	11	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	7	0	0	0	0	3	0	5	0	0	0	0	0	5	0	0	0	10	0	0	0	0	0	0	0	9	0	0	0	1	1	0	0	12	0	0	0	0	0	6	12	0	0	0	0	0	5	6	0	0	0	0	0	0
