"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage","PD"
"Hera_1",90,117,13.815720993256,123.250386518119,5.91183599164821,2.60405379816629,0.842869827160494,6.36415006697286,15.938759669697,0.578703098341304,0.994,8.479694692
"Wolverine_1",88,93.6875,4.18843117287874,96.6720964836714,4.70245651439687,2.63914418516994,0.823316345679012,5.65983312855452,15.5099088986363,0.589445086337,0.996888888888889,8.330686373
"Ginger_2",66,116.6,30.408627826855,99.611915174233,5.24238782082923,2.16964778119327,0.810697755215359,5.28255753722121,10.965574308516,0.51785837134252,0.994885479208361,6.639261512
"JarJarBinks_3",87,112.090909090909,13.6585467443382,114.559138667661,5.94219755962558,2.97413264262911,0.915151604938272,11.7857267573828,15.2964206421533,0.665963688371876,0.994666666666667,8.022553558
"Goose_4",43,53,10.4068192447286,45.2593048262363,3.28249039919346,2.14417402854055,0.800280502481235,5.0070224110495,6.5944843999832,0.570077093104939,0.998881681950347,3.228421294
"Padme_5",105,202.5,45.9492877712169,158.53397815821,6.27771295563374,2.75327426511183,0.876495378312499,8.09686298647402,19.2344676885841,0.591598135342653,0.991107158737217,9.670350846
"Korra_6",181,215.166666666667,14.0538193318949,217.277766276042,7.34344147326117,3.17560449571548,0.892798820000756,9.32825552859636,32.10573413224,0.610869733427975,0.995435823221641,13.38590569
"Padme_6",107,206,43.2606736646845,182.671819262782,7.46781058232999,2.79172377186883,0.88839122587943,8.95986904147613,19.6935607909044,0.597437627348981,0.989973262032086,9.814778316
"Ginger_7",94,119.375,12.452454870988,128.620547378615,6.21900334295954,2.48489336099991,0.845492410934396,6.4721739951259,14.6370786559364,0.54693641510938,0.996774552330108,7.964804631
"Hera_7",94,150.1,26.8432095075996,148.535474011338,6.77132004638719,2.76458971841127,0.870201093277759,7.70422513758086,16.8054908764272,0.608498865008705,0.992441084926634,9.02993149
"Iris_7",161,185,10.9995664625107,185.84485481991,6.6805049395937,3.23105005035956,0.92026242730737,12.5411392174524,27.851670399915,0.635857691748458,0.99633129516398,11.980834355
"Padme_7",79,126.5,30.7282582043423,97.4247205785667,4.94925767387114,2.66060117822251,0.865794510519077,7.4512600331609,13.6127003538296,0.608910157085481,0.995553579368608,8.287082533
"Charles_9",91,107.5,9.29552095242295,111.571171939791,5.34066433500153,2.5233918643542,0.857017684064338,6.99387188867449,16.1587490347065,0.559403781188187,0.995104583889631,8.242849578
"Franc_9",72,122.75,26.456775677838,122.086438632934,5.96632748307758,2.19233225156608,0.787770207687689,4.71187380953768,12.1732078499121,0.51262646897263,0.993551256393151,6.898285439
"Grogu_9",103,260.5,87.3890421031292,153.586007545945,6.40075826919382,3.03991829057996,0.914032364308465,11.6322845447111,18.7865956100628,0.655899902302841,0.991998221827073,9.110529031
"Henry_9",90,117,13.539366728972,129.086958311042,6.24623229011408,2.80996270478058,0.909767287799009,11.0824553048181,13.9018846881978,0.624462568563337,0.996887159533074,8.157988461
"Ivy_9",105,124.117647058824,9.89056728862806,130.837297337967,5.68775199673598,3.28517872475733,0.934707011722615,15.3155802235868,19.2344676885841,0.705888851125716,0.994219653179191,8.583993747
"Korra_9",117,177.2,25.1141961908702,189.49979275795,7.65991922192396,3.28035331245221,0.938169150223576,16.1731563388816,21.9642232022301,0.688835258301317,0.990440195642508,10.141182516
"Buddy_11",103,143.071428571429,18.4697886458428,152.036282210079,6.98883450120948,2.86606427427366,0.899114469068377,9.91222418879634,18.7884498250361,0.618388751867115,0.992439404047143,9.2287077
"Hamlet_11",87,102.833333333333,9.36755228375924,105.126938581318,5.1954220534455,2.44685938168904,0.822815630511554,5.64383869122953,15.2971429288677,0.547897385409306,0.995554567681707,8.281381884
"Hera_11",119,145.105263157895,12.1658105988814,151.722501798883,6.21455987928174,2.92429614460954,0.857966487578579,7.04059192053879,22.4281932439793,0.611889638094626,0.992884144985546,9.04348389
"JarJarBinks_11",114,147.461538461538,16.3509347483303,143.428170254702,5.86994014105789,3.12069156996262,0.912362349242885,11.4106207932418,21.2752389931109,0.658902198454225,0.993328885923949,9.997057795
"Joans_11",99,139.071428571429,18.4696982060165,144.073261502753,6.16943326226834,2.77132290853113,0.888418862515352,8.96208823948928,17.9067921906556,0.603101333352592,0.992429303050546,9.224333812
"Padme_11",111,189,35.3433423978527,165.294611965967,6.81917592875773,2.75003119622282,0.863767820576275,7.34040961709706,20.5932954238829,0.58392898626205,0.991099243435692,8.969670425
