"","ivy_17","korra_20","ophelia_20","kubo_21","franc_22","grogu_22","hamlet_23","franc_24","hera_24","ivy_24","kubo_24","ophelia_24","henry_25","kubo_25","ginger_44","iris_44","henry_45","korra_45","hamlet_46","joans_46","ginger_47","marshmallow_47","charles_48","grogu_48","henry_48","hera_48","kubo_48","kubo_49","franc_50","kubo_52","kubo_53","marshmallow_53","ginger_55","ophelia_55","buddy_56"
"henry_45",5.47742209203306,6.24751824662462,6.10194552561668,3.37028219525855,2.91775079571898,10.6937816492501,3.13844304327448,4.30228465223625,2.89564861727918,4.4840908788501,4.27260853937944,3.32999134431901,5.55231605125011,4.16583353452542,1.58420433042693,5.38627334456551,0,4.89825300793508,3.12161319181731,2.75131937094735,3.15942559665059,6.64351444574357,5.4835438820552,11.0449027060051,3.4089938326261,4.81695184274377,3.64076356053403,2.2875325832733,1.73316458605237,6.67978497448472,3.90030576320813,10.4605368128861,2.22144030820768,5.09365313663576,6.59410943142899
"korra_45",3.69591858830785,2.82092620491263,4.27663917340465,2.37488604909971,3.86786137268344,9.57693462517527,4.60690016053639,3.14113441801956,4.07407287842912,4.75414530635848,3.36007277625546,3.85535669497128,2.69752481511411,3.79978289776017,4.39568972512522,4.81813022250485,4.89825300793508,0,3.9944023323564,5.11722697715291,4.43337491795331,3.55681766876408,5.26127332246386,9.67151784905113,3.00564732932716,3.55263686983287,4.06330024880305,3.92813950629479,4.47148747802279,2.68194961676243,3.57128456114624,9.37959486960097,4.24713614993609,3.5740718808249,5.06205134054425
"hamlet_46",3.39418061592323,4.58063294497879,4.9184619818652,3.06108553118128,1.49088399143033,8.09991752127088,1.98189890753391,2.83140844231803,0.823832189431921,3.41029693159963,4.05401188520285,3.50814479008399,4.63282811580546,2.0495187865331,3.81453624827566,5.3985423198707,3.12161319181731,3.9944023323564,0,1.72227928761129,4.28494192592864,4.46885292791695,4.43862002757426,8.47370547863243,2.25892021402655,2.34852452127752,2.38128129435217,1.68112258899944,3.67694723889012,5.06069826632919,1.69241276606133,7.87124487133848,3.97878039304004,3.55084726851391,5.20466333531758
"joans_46",4.33907594796947,5.62868190686825,5.8026699835398,3.97577250330966,1.8002042462805,8.20053148781267,2.50631461498279,3.87131528126665,1.60257911956599,4.40610289759036,4.73193459121138,4.52185203773325,5.81109733257411,2.78043622803116,3.95312690779486,6.27079906830769,2.75131937094735,5.11722697715291,1.72227928761129,0,4.57829173451529,5.46988054575071,5.3984212528882,8.64582853463602,3.417132356318,3.82262845206844,3.25244032290955,2.31874094429954,3.61413664852574,6.26614958916197,2.96987427396464,7.9725507088767,4.22934426628025,4.78836828334525,5.74092790805881
"ginger_47",4.78171435174489,5.15370029293247,5.53936147408186,2.90887063449082,3.62691299682309,11.7947266493095,4.04611524330589,4.34598658868794,4.45535977073072,4.9921729832324,2.20363506062374,3.95869404589655,3.85633584465325,5.53762310636252,3.02355554149764,5.83269536435466,3.15942559665059,4.43337491795331,4.28494192592864,4.57829173451529,0,5.95323128977538,6.0401135817155,12.1635380652199,4.04887060594503,5.29037466275491,4.69833119796527,3.85240757402594,3.37884231668499,5.57185521814817,4.47837222385284,11.6056452691396,3.02626874984785,4.22471151772371,5.53796478809494
"marshmallow_47",2.14513280547848,1.8327390540502,4.18396873969,4.3348733703328,4.42787708728969,7.63537656294607,5.1004441331737,3.98962817395603,4.77166810615477,5.78330336236857,4.18802679111242,6.15761881554252,3.45349029179516,4.43849032006572,6.83901727583881,7.09467728543411,6.64351444574357,3.55681766876408,4.46885292791695,5.46988054575071,5.95323128977538,0,6.23681685049911,7.86424900938199,4.6673687731108,3.86620882313085,5.23100003440333,5.30517148072986,6.68653409029824,2.0552981152556,4.13282170788441,7.47723581038637,6.77831192608948,3.65239734149703,3.59551812811863
"charles_48",5.39734809573631,6.01043905025114,6.1639622394407,4.54536084900117,4.78631005341797,10.0904643283734,4.30180789663356,3.29690992568992,4.32193698072709,3.18496451403165,5.83787868043292,3.96722078507632,5.5922970238599,4.67702650546797,5.48124679727795,3.50668532402376,5.4835438820552,5.26127332246386,4.43862002757426,5.3984212528882,6.0401135817155,6.23681685049911,0,10.3309440509675,4.54593303846426,3.8010413862401,3.06224369004915,3.85104287500191,5.41183986276119,5.85103205309786,3.86263161961651,9.86523600835513,5.39904047032212,4.69924376399357,7.19803402229013
"grogu_48",8.49584467159175,9.05398620587467,10.0675261876907,10.3291818314533,8.83347630416017,0.942435223050924,9.43238112838072,9.13156436041361,8.52139929160348,9.98871502045796,11.0745936804182,11.1708761802567,10.8574395807831,7.29238541869911,11.6816303549666,11.5985934922711,11.0449027060051,9.67151784905113,8.47370547863243,8.64582853463602,12.1635380652199,7.86424900938199,10.3309440509675,0,9.43273375696008,8.13249565526915,9.10096048397324,9.54875503158201,11.2578911210597,9.43579867551635,8.5341851633187,1.0229072592909,11.7081947229895,9.90183136746371,9.62382302728501
"henry_48",3.82513169538583,4.34789366783546,5.05109309046203,2.22033065980561,2.46225664028446,9.18066127011176,3.20277285556941,2.75255519259622,2.32298635840683,3.73932285187103,3.80812544396148,3.13383223630116,3.90811519932834,2.98668464163244,3.17820839151232,4.70087461333719,3.4089938326261,3.00564732932716,2.25892021402655,3.417132356318,4.04887060594503,4.6673687731108,4.54593303846426,9.43273375696008,0,3.1546854283713,2.95064105666077,2.25220282951424,3.27259781600744,4.61627513227739,2.13513551834432,8.95364810195104,3.22394905062553,3.59815714171792,5.54891942201845
"hera_48",3.36342925377661,3.92528591000544,4.6137637373728,3.5314604338627,3.08404088791946,7.88967022561897,3.07748808987925,2.70429285819482,2.60019355128269,3.09931537993005,4.53190833645995,3.5139626220217,4.3326523357507,2.28510156733835,5.05976385353717,4.90434617025572,4.81695184274377,3.55263686983287,2.34852452127752,3.82262845206844,5.29037466275491,3.86620882313085,3.8010413862401,8.13249565526915,3.1546854283713,0,2.48513304874553,2.93580368839213,4.92276772390193,4.13036041736021,2.14297058865844,7.69138117154814,4.96436018217982,3.13561448955214,5.4100790429298
"kubo_48",4.34561053345118,4.98687449328194,5.42108034130438,3.26531199377971,2.55618171032066,8.82823043890528,2.35006296508827,2.33129363166072,2.28248126084774,2.0535536317584,4.61440454004389,3.06776537365353,4.9387726501968,2.52449242115191,3.86264175136477,3.61856623840843,3.64076356053403,4.06330024880305,2.38128129435217,3.25244032290955,4.69833119796527,5.23100003440333,3.06224369004915,9.10096048397324,2.95064105666077,2.48513304874553,0,1.87528930244395,3.73132337735229,5.28490414295495,1.93534633734458,8.61616089840888,3.77700149102414,3.88849376546825,6.086345402897
"kubo_49",4.20179584642588,5.09410552841324,5.27543702805706,2.48369133379692,1.99850935307308,9.22511507659212,1.94317525582177,2.7193900325453,1.35777741335072,3.03869911080268,4.09187790094794,2.57405171352649,4.69273029253463,2.50606673260006,2.77066104195202,4.45827235323738,2.2875325832733,3.92813950629479,1.68112258899944,2.31874094429954,3.85240757402594,5.30517148072986,3.85104287500191,9.54875503158201,2.25220282951424,2.93580368839213,1.87528930244395,0,2.58193696116853,5.434369269724,2.06234917754601,8.98919246191249,2.97702735411629,3.90225002848395,5.90026356291421
"franc_50",5.64258492118572,6.09061855258333,6.32210274390677,3.1146932410388,3.27350734270829,10.9869058077204,3.77227080362055,4.18735910954659,3.2854796448552,4.63493160073826,4.37092995690562,3.27879123800974,5.43605632071674,4.28561669644499,1.39544399912568,4.83774364689618,1.73316458605237,4.47148747802279,3.67694723889012,3.61413664852574,3.37884231668499,6.68653409029824,5.41183986276119,11.2578911210597,3.27259781600744,4.92276772390193,3.73132337735229,2.58193696116853,0,6.44262929491819,4.09074677683707,10.754518605799,1.62366575627952,5.29346535290482,6.84031519669952
"kubo_52",3.10623484021472,1.50221601674512,3.83673193507468,3.84763456157123,4.97752927005044,9.30303757004318,5.50663006301895,3.87192673360344,5.29936766985979,5.67366269439767,3.74630255378985,5.55093900566673,2.39419425764984,5.06174939925013,6.47815543972796,6.17554708595507,6.67978497448472,2.68194961676243,5.06069826632919,6.26614958916197,5.57185521814817,2.0552981152556,5.85103205309786,9.43579867551635,4.61627513227739,4.13036041736021,5.28490414295495,5.434369269724,6.44262929491819,0,4.43709103278588,9.13854631553198,6.32223080516058,3.45485726937986,4.01861113681246
"kubo_53",3.36891757408184,3.96515246813103,4.39931594436121,2.65271649707362,1.98497322080882,8.20611367011697,2.20629774723408,2.26548001370337,1.93685097160564,2.75616900052326,3.89767724495032,3.45991899059123,4.14993402113253,2.3220462935007,4.18621897704418,4.76710806831459,3.90030576320813,3.57128456114624,1.69241276606133,2.96987427396464,4.47837222385284,4.13282170788441,3.86263161961651,8.5341851633187,2.13513551834432,2.14297058865844,1.93534633734458,2.06234917754601,4.09074677683707,4.43709103278588,0,8.00367819379571,4.12049048220146,3.11872384815988,4.76869273289592
"marshmallow_53",7.94751277344849,8.70648801746481,9.64026811514328,9.85464109261675,8.24468817111174,0.436450996825804,8.80379735469191,8.6619259740738,7.92509482803738,9.50107411407261,10.5642928438539,10.7221793166985,10.4346867617965,6.84657502297304,11.1822161499869,11.276881335814,10.4605368128861,9.37959486960097,7.87124487133848,7.9725507088767,11.6056452691396,7.47723581038637,9.86523600835513,1.0229072592909,8.95364810195104,7.69138117154814,8.61616089840888,8.98919246191249,10.754518605799,9.13854631553198,8.00367819379571,0,11.2390485556671,9.41159808787804,9.11193318724909
"ginger_55",5.80234087017733,5.91894601992747,6.22699166638071,3.01630462913539,3.51193160336506,11.450350426424,4.08814729650865,4.27780027603986,3.8182497910804,4.33962322489245,4.05680378748912,2.82871018359063,5.10936959005801,4.63804362589963,1.17872490495099,4.52189525894661,2.22144030820768,4.24713614993609,3.97878039304004,4.22934426628025,3.02626874984785,6.77831192608948,5.39904047032212,11.7081947229895,3.22394905062553,4.96436018217982,3.77700149102414,2.97702735411629,1.62366575627952,6.32223080516058,4.12049048220146,11.2390485556671,0,4.9891381904093,6.87973700227265
"ophelia_55",3.19297572808263,3.21583313608597,3.80577362744343,3.08602194379605,3.66044620472628,9.59196569881249,3.68782527225086,3.36933302204415,3.92490725681419,3.86108971343805,2.97716690993796,3.96259710069556,2.85193075291578,4.3554233740246,5.14246484400367,5.50500698193681,5.09365313663576,3.5740718808249,3.55084726851391,4.78836828334525,4.22471151772371,3.65239734149703,4.69924376399357,9.90183136746371,3.59815714171792,3.13561448955214,3.88849376546825,3.90225002848395,5.29346535290482,3.45485726937986,3.11872384815988,9.41159808787804,4.9891381904093,0,4.28845992621831
"buddy_56",4.17914144414206,3.3868769909309,2.82572330959163,4.72774671171121,4.9081838708381,9.25392382450881,5.4147048555409,5.31291689740109,5.51546106499042,6.45837181562038,3.75396449908493,6.65310077303903,4.38600459254773,5.79460260754635,6.91873106563075,7.9834101803925,6.59410943142899,5.06205134054425,5.20466333531758,5.74092790805881,5.53796478809494,3.59551812811863,7.19803402229013,9.62382302728501,5.54891942201845,5.4100790429298,6.086345402897,5.90026356291421,6.84031519669952,4.01861113681246,4.76869273289592,9.11193318724909,6.87973700227265,4.28845992621831,0
