"Taxa"	"jarjarbinks_29"	"korra_29"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"goose_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"goose_42"	"lambchop_42"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"grogu_70"
"Maltose -- Consumption"	0.0478263793161416	0.03919889761462	0.0467029489937983	0.0502503908216528	0.040461945178795	0.046839486454942	0.0465915951387248	0.0480909229197905	0.0432118288922274	0.0192555783840604	0.0476207117479178	0.0483426915413874	0.0486846207018067	0.0493731111044615	0.047353583985303	0.0484011206646701	0.0375774944437946	0.0506629279606743	0.0508822079842287	0.0480031310088996	0.0255833307647258	0.0515949367088608	0.0397334948516051	0.042990185318742	0.0480995875073659	0.0335298671907569
"Lactose -- Consumption"	0.0478263793161416	0.03919889761462	0.0470193646373877	0.0502901353965184	0.0404062891331571	0.0467473432028994	0.0465915951387248	0.0481126540191668	0.0432118288922274	0.0190166754264418	0.0476207117479178	0.0483426915413874	0.0486846207018067	0.0493731111044615	0.0469734883278959	0.0484011206646701	0.0375774944437946	0.0506975456087513	0.0509807787087235	0.0480031310088996	0.0255216841845699	0.0515949367088608	0.0399757722592368	0.0428804364867831	0.0480995875073659	0.0333512000476446
"Raffinose -- Consumption"	0.0478263793161416	0.03919889761462	0.0454372864194406	0.0502901353965184	0.0402949770418812	0.0467473432028994	0.0465915951387248	0.0484386205098116	0.0430141535542026	0.0192555783840604	0.0470382666433689	0.0483064662198877	0.0488472642008105	0.0492234956162662	0.0470368376041304	0.0484655266801919	0.0375774944437946	0.0506110014885589	0.0508230655495318	0.0480031310088996	0.0255216841845699	0.0515443037974684	0.0385947910357359	0.0426452604182998	0.0480995875073659	0.0338276457626109
"D-Fructose (Fructose) -- Consumption"	0.0444642436875904	0.0387306513973805	0.0481584609543096	0.0491905354919054	0.0345902323639905	0.0454573376743043	0.047772790508439	0.0485255449073169	0.0407211196331146	0.0194228104543934	0.0484011881880133	0.0488860713638834	0.0494300700722408	0.0477273407343128	0.0471318615184822	0.0471774063697549	0.0369926307170429	0.0491051337972098	0.0504879250862494	0.0475777221910256	0.0239805196806707	0.0515443037974684	0.0367050272562084	0.0453889812172713	0.047142015321155	0.0333512000476446
"Indole -- Production"	0.0472380055811451	0.0389982206643745	0.0437919250727756	0.0485678704856787	0.0387366077640184	0.0452116223355243	0.045462897340998	0.0440924006345481	0.0408397248359295	0.0188255530603469	0.0466887995806395	0.0463684115196522	0.0482373510795462	0.0472784942697268	0.0470368376041304	0.0479824815637781	0.0371388466487308	0.0485339426039395	0.0491473632331198	0.0476117548964555	0.0247511019326203	0.0498565400843882	0.0375045427013931	0.0405600326110815	0.0467737183264585	0.0276934071824192
"Propanoate (Propionate) -- Production"	0.0441616514810207	0.038262405180141	0.0425262624984179	0.047441774197822	0.0331710032002226	0.0430001842865041	0.0418668136598682	0.0480039985222852	0.0364908673993833	0.0171532323570166	0.0446152950084454	0.0474008331823945	0.0482780119542972	0.0460815703641641	0.0434892781349973	0.0443757446945545	0.0360568487542403	0.0483608543635545	0.050133070478068	0.0469311007878571	0.0223468853065376	0.0521012658227848	0.0195033313143549	0.0422846571132922	0.0467368886269888	0.0311476386159252
"Nitrate (NO3-) -- Consumption"	0.0441280301247352	0.0381955128633925	0.0422098468548285	0.0465806417424022	0.0326979268123	0.0426930401130291	0.0387169593406305	0.046482821565943	0.0364908673993833	0.0133785656266425	0.0435901916244394	0.0459880456439051	0.0468142204632629	0.0455728777042999	0.043330904944411	0.0440537146169452	0.0359691191952275	0.0474607955135528	0.0490487925086249	0.0467609372607075	0.0219770058256018	0.0513417721518987	0.0176377952755906	0.0407952086795648	0.0460371243370654	0.0299565243285093
"Succinate -- Production"	0.041522375012608	0.0466239447737033	0.0292051639033034	0.0284968601785856	0.0357868373452066	0.0334172860740832	0.0374832663989291	0.0383227937501358	0.0364908673993833	0.0473266759042477	0.0453142291339041	0.0340518022097446	0.0397934427562652	0.0317184834974117	0.0362041113680276	0.0393520754838502	0.0321090185986665	0.0291653685048638	0.0292360768851651	0.0416219987407899	0.0744074222482508	0.0285738396624473	0.0352029073288916	0.0389451569408297	0.0325574543311727	0.0448454529212078
"D-Mannitol (Mannitol) -- Consumption"	0.0387486131190532	0.0305697887540637	0.0280344260220225	0.0288545613523754	0.027410602476694	0.031267276859758	0.0348583877995643	0.0404198448399505	0.0324187554360718	0.0207367767212958	0.0444638592812627	0.0293243977540301	0.0360390886542606	0.0318082527903289	0.035887364986855	0.0395452935304157	0.0307053456544625	0.0308962509087133	0.030418925579103	0.03949495465142	0.0206516043522486	0.0298059071729958	0.0343549364021805	0.0324856542598225	0.0294637595757219	0.0317431957596331
"Glycerol -- Consumption"	0.0387486131190532	0.0305697887540637	0.027781293507151	0.0288280649691317	0.0273549464310561	0.031267276859758	0.0348583877995643	0.0403655170915097	0.0323396853008619	0.0207367767212958	0.0444638592812627	0.0292881724325303	0.0359984277795096	0.0317184834974117	0.035887364986855	0.0395452935304157	0.0307053456544625	0.0308616332606363	0.0302217841301134	0.03949495465142	0.0205899577720926	0.0297215189873418	0.0339915202907329	0.0324856542598225	0.0294637595757219	0.0317431957596331
"Formate -- Production"	0.0112967757119322	0.0547179151002716	0.0138590051892166	0.00165602395273045	0.0399053847224155	0.0123779101910437	0.0023623907394283	0.00271638742203968	0.0247094172531035	0.133522863013044	0.00355291513774827	0.00713638833544648	0.00420162372426505	0.0043388491576648	0.00126698552469038	0.000901684217305897	0.0796291963972394	0.000259632360577422	0.000295712173484475	0.0122177412493406	0.0883395493634991	0.00135021097046414	0.00811629315566323	0.0244426327176946	0.0132586918090748	0.0655708415222441
"Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen) -- Macromolecule"	0.0127424940322093	0.00963249361178375	0.0206619415263891	0.0238467449193185	0.0218449979128983	0.0202715154493519	0.015355539806284	0.00805137231892561	0.0181070609630742	0.00788379760141431	0.00442658279457161	0.0201593914145988	0.0136620539163199	0.0206469373709566	0.0152988502106363	0.013267639197501	0.00848052403789917	0.0224841624260048	0.0219418432725481	0.00958020657852196	0.0127916653823629	0.0219915611814346	0.0233313143549364	0.0116960898059014	0.0203484089569829	0.00672979572389971
"Melibiose -- Consumption"	0.0125575765726389	0.00912411200449516	0.0186052398430578	0.0222569619246973	0.0208431890914151	0.0177529332268567	0.0112869779772686	0.00714953169480844	0.0145489048786273	0.00561421950403746	0.0025860562641971	0.0188190545191089	0.0125371030482102	0.0187019360244172	0.0113395204459789	0.0108846166231926	0.00745701251608375	0.0209782947346557	0.020857565303105	0.00884850341177872	0.010788151527294	0.021873417721519	0.0118231374924288	0.0104261390360917	0.019280347672363	0.00434756714906795
"Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III]) -- Consumption"	0.00790101872709545	0.0373928050624105	0.0062650297430705	0.00211971065949498	0.0253235007652706	0.00813932059708827	0.00406856182901541	0.0014994458569659	0.0179093856250494	0.0860050647427015	0.00188712213873842	0.00215540662923383	0.00139602336644936	0.00374038720488345	0.00443444933641633	0.00231861655878659	0.0130132179202246	0.00143663239519507	0.00114342040413997	0.00467949699661375	0.0212680701538082	0.000759493670886076	0.0118231374924288	0.0146279514596595	0.00906010606953447	0.0442498957774999
"Ethanol -- Production"	0.00339575698483677	0.0162949683599342	0.00870143019870902	0.000503431281630057	0.0118547377208849	0.00445359051538792	0.00209990287949182	0.00133646261164352	0.00770933818296829	0.0324669119403698	0.00311025685829111	0.00499909436696251	0.00304956560632141	0.00134653939375804	0.00104526305786956	0.000966090232827746	0.00184232073926775	0.000138470592307959	0.00019714144898965	0.00234825667466435	0.0589033073390254	0.000590717299578059	0.00758328285887341	0.0103947822269606	0.00419858573954037	0.0205467214579239
"CO2 -- Production"	0.00339575698483677	0.0162548329698851	0.00420832805973927	0.00123208182083146	0.011771253652428	0.00491430677560047	0.00322860067721868	0.00260773192515809	0.00790701352099312	0.0361699077834584	0.00118818801327975	0.00677413512044919	0.00440492809801982	0.00188515515126126	0.00104526305786956	0.000322030077609249	0.00184232073926775	0.000311558832692907	0.000453425332676195	0.00251842020181394	0.0592115402398052	0.000641350210970464	0.00230163537250151	0.00929729390737199	0.00441956393635828	0.0211422786016318
"Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3) -- Consumption"	0.000975019332279864	0.0147564450747187	0.00142387039615239	0.000861132455419835	0.00595519688326144	0.00178143620615517	0.000183741501955535	0.000162983245322381	0.00288605993516249	0.0190166754264418	0.000372764866911294	0.000905633037493208	0.000542144996679362	0.000538615757503217	0.000411770295524374	0	0.0715288337817289	0	0	0.00770840777987646	0.0104182720463582	0.00030379746835443	7.26832222895215e-05	0.00373146028660124	0.00220978196817914	0.0038711214341016
"L-Rhamnose (Rhamnose, D-Rhamnose) -- Consumption"	0.00411861614497529	0.00120406170147297	0.00427161118845716	0.00496807185819136	0.00887713927925421	0.00497573561029547	0.00808462608604352	0.00589999348067019	0.00763026804775836	0.00668928281332123	0.00343642611683849	0.00336895489947473	0.00250742060964205	0.00463808013405548	0.00484621963194071	0.00489485717966058	0.00204702304363083	0.00489839720289404	0.00325283390832923	0.0014974390389164	0.00416114416052769	0.00177215189873418	0.0211992731677771	0.00391960114138785	0.0030936947554508	0.00952891429932702
"Fructan (Inulin, Levan) -- Macromolecule"	0.0036142958006926	0.00100338475122747	0.00325908112897102	0.00355051535465409	0.0077083623208571	0.00399287425517538	0.00742840643620233	0.00198839559293305	0.00612793547876967	0.00628314778536958	0.00340147941056555	0.0021735192899837	0.00200593648771364	0.00353092552140998	0.00427607614583003	0.00444401507100763	0.00160837524856708	0.0029944265586596	0.00167570231641203	0.00119114469004714	0.00369879480935795	0.000219409282700422	0.0202301635372501	0.00200683578439058	0.00206246317030053	0.00327556429039366
"Mucin (Mucus Glycoprotein) -- Macromolecule"	0.0036142958006926	0.00100338475122747	0.00310087330717631	0.00348427439654487	0.00743008209266731	0.00362430124700534	0.00755965036617056	0.00182541234761067	0.00585119000553491	0.00604424482775097	0.00343642611683849	0.00181126607498642	0.00193816836312872	0.00299230976390676	0.00427607614583003	0.00460503010981226	0.00160837524856708	0.00290788243846713	0.00173484475110892	0.00110606292647234	0.00339056190857812	0.000168776371308017	0.0210781344639612	0.00180301652503841	0.00180465527401296	0.00416890000595557
"Mannan -- Macromolecule"	0.0036142958006926	0.00100338475122747	0.00253132514871535	0.00308682864788956	0.0073187700013914	0.00353215799496284	0.00643095256844371	0.000977899471934285	0.00585119000553491	0.00418080175832577	0.00271419418719786	0.00222785727223329	0.00200593648771364	0.00299230976390676	0.00411770295524374	0.00434740604772486	0.00160837524856708	0.00294250008654412	0.0015771315919172	0.00110606292647234	0.00323644545818821	0.000135021097046414	0.0199878861296184	0.00200683578439058	0.00180465527401296	0.00357334286224763
"Urea -- Production"	0.0036142958006926	0.00100338475122747	0.00253132514871535	0.00288810577356191	0.00715180186447753	0.00353215799496284	0.00556474263065333	0.000706260729730317	0.00585119000553491	0.00305795785751828	0.00252781175374221	0.00124977359174063	0.00126048711727952	0.00299230976390676	0.00395932976465744	0.00434740604772486	0.00160837524856708	0.00294250008654412	0.00147856086742238	0.00107203022104242	0.00323644545818821	0.000135021097046414	0.0192125984251969	0.00148944843372738	0.00180465527401296	0.00327556429039366
"D-Galactose -- Consumption"	0.000336213562855126	0.000535138533987986	0.00569548158460954	0.00198722874327654	0.00189230555169055	0.00276429756127526	0.00643095256844371	0.000760588478171111	0.00454653277457104	0.00238902957618615	0.00396062671093249	0.00172070277123709	0.00126048711727952	0.00218438612765193	0.00405435367900922	0.00305928573728786	0.00102351152181542	0.00169626475577249	0.00134056185312962	0.000816784930318036	0.00200351385506889	0.000219409282700422	0.018122350090854	0.00373146028660124	0.00110489098408957	0.00315645286165208
"Butyrate -- Production"	5.04320344282688e-05	6.68923167484983e-05	0.00199341855461334	0.000503431281630057	0.00086266870738834	0.00178143620615517	0.00204740530750453	0.00528065714844514	0.00130465723096387	0.00119451478809308	0.00285398101228959	0.00224596993298316	0.00169420311462301	0.00134653939375804	0.0121947356751449	0.00305928573728786	0.000146215931687917	0.00103852944230969	0.00252341054706752	0.000221212585294468	0.000863052122183522	0.000759493670886076	0.00782556026650515	0.00627136182622056	0.00110489098408957	0
"Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide) -- Consumption"	0.000168106781427563	0.000508381607288587	0.00278445766358689	0.00178850586894889	0.00108529288994017	0.00261072547453775	0.00398981547103446	0.00119521046569746	0.00395350676049656	0.00238902957618615	0.00209680237637603	0.0014127875384894	0.00112495086810968	0.0020347706394566	0.00395932976465744	0.00257624062087399	0.00102351152181542	0.00155779416346453	0.00108427796944308	0.000680654108598363	0.00209598372530284	8.43881856540084e-05	0.0118231374924288	0.0016462324793829	0.00110489098408957	0.00268000714668572
"Hemicellulose, not specified -- Macromolecule"	0.000168106781427563	0.000508381607288587	0.0017402860397418	0.00185474682705811	0.000723528593293446	0.0021500092143252	0.00556474263065333	0.00114088271725667	0.0036767612872618	0.00401356968799274	0.00232978041819558	0.00114109762724144	0.00128759436711348	0.00158592417487058	0.00380095657407114	0.00231861655878659	0.00102351152181542	0.00143663239519507	0.00114342040413997	0.000646621403168445	0.00169528095428906	5.06329113924051e-05	0.011992731677771	0.00101909629676084	0.000773423688862699	0.00268000714668572
"H2 (Hydrogen) -- Production"	8.40533907137814e-05	4.0135390049099e-05	0.0066447285153778	0.00119233724596593	0.00164185334631974	0.000675717181645064	0.00506601569677402	0.00215137883825543	0.000909306554914209	0.00549476802522815	0.00401887122138738	0.00226408259373302	0.00180263211395888	0.000837846733893893	0.00120363624845586	0.000966090232827746	0	0.000225014712500433	0.000256283883686545	0.000170163527149591	0.000616465801559658	0.000168776371308017	0.00891580860084797	0.00498573265184535	0.000552445492044785	0.00148889285926985
"Arabinogalactan -- Macromolecule"	0.00344618901926504	0.000508381607288587	0.00110745475256297	0.00182825044381442	0.00665089745373591	0.00138214878063763	0.00341234217917421	0.00119521046569746	0.00217442871827311	0.00406135027951646	0.0016890908031918	0.00074261909074443	0.000921646494354915	0.00143630868667524	0.000475119571758893	0.00199658648117734	0.000584863726751667	0.00143663239519507	0.00055199605717102	0.000510490581448772	0.00154116450389915	8.43881856540084e-05	0.00831011508176862	0.000909347464801982	0.00101281673541544	0.00107200285867429
"L-Cysteine (Cysteine, D-Cysteine) -- Consumption"	0.000168106781427563	0.000508381607288587	0.0015820782179471	0.0014573010784028	0.00064004452483651	0.0021500092143252	0.00388482032705987	0.000434621987526349	0.0036767612872618	0.00150508863299728	0.0016890908031918	0.000815069733743887	0.000813217495019043	0.00158592417487058	0.00364258338348484	0.00251183460535214	0.00102351152181542	0.00143663239519507	0.00104484967964515	0.000595572345023568	0.00169528095428906	5.06329113924051e-05	0.0114597213809812	0.000830955441974225	0.000773423688862699	0.00268000714668572
"L-Methionine (D-Methionine) -- Consumption"	0.000168106781427563	0.000508381607288587	0.0015820782179471	0.0014573010784028	0.00064004452483651	0.0021500092143252	0.00388482032705987	0.000434621987526349	0.0036767612872618	0.00150508863299728	0.0016890908031918	0.000815069733743887	0.000813217495019043	0.00158592417487058	0.00364258338348484	0.00231861655878659	0.00102351152181542	0.00143663239519507	0.00104484967964515	0.000595572345023568	0.00169528095428906	5.06329113924051e-05	0.0114597213809812	0.000830955441974225	0.000773423688862699	0.00268000714668572
"Nitrite (NO2-) -- Consumption"	0.000504320344282688	0.000200676950245495	0.00126566257435768	0.00136456373704989	0.00133574509531098	0.0010750046071626	0.000656219649841195	0.00412890888150032	0.00150233256898869	0.000549476802522815	0.000174733531364669	0.00132222423474008	0.000515037746845394	0.00128669319847991	0.000570143486110671	0.000483045116413873	0.00043864779506375	0.00186935299615744	0.00147856086742238	0.000255245290724386	0.000554819221403693	0.00160337552742616	0.000193821926105391	0.00192844376156282	0.00110489098408957	0.00553868143648383
"D-Ribose (Ribose) -- Consumption"	8.40533907137814e-05	4.0135390049099e-05	0.00379698772307303	0.00033120479054609	0.000918324753026297	9.21432520425088e-05	0.00204740530750453	0.000412890888150032	0.000197675338024828	0.000716708872855846	0.00238802492865047	0.000362253214997283	0.000271072498339681	0	0.000411770295524374	0.000708466170740347	0	5.19264721154845e-05	0.00015771315919172	8.50817635747954e-05	0	5.06329113924051e-05	0.00649303452453059	0.00263397196701264	0.000128903948143783	0.000893335715561908
"CO2 -- Consumption"	8.40533907137814e-05	0	0.000474623465384129	0.000794891497310617	0.000528732433560595	0.000307144173475029	0.00322860067721868	0.00157550470478301	0.000513955878864553	0.00406135027951646	0.00102510338400606	0.00168447744973737	0.00149089874086825	0.000299230976390676	0.000316746381172595	9.66090232827746e-05	0	0.000138470592307959	0.000256283883686545	8.50817635747954e-05	0.000154116450389915	5.06329113924051e-05	0.00181708055723804	0.00130130757894077	0.000220978196817914	0.00119111428741588
"NH3 (Ammonia, NH4+, Ammonium) -- Consumption"	0	0	0.000316415643589419	0.000728650539201399	0.000389592319465702	0.000153572086737515	0.00280862010132031	0.00146684920790143	0	0.00430025323713508	0.00095520997146019	0.00137656221698968	0.00142313061628333	0	0.000728516676696969	9.66090232827746e-05	0	0	0.00019714144898965	5.10490581448772e-05	0.000154116450389915	0	0.00176862507571169	0.00141105641089963	9.20742486741308e-05	0.00136978143052826
"FOS (Fructooligosaccharide) -- Consumption"	0	0	0.000316415643589419	0.000529927664873745	0.000306108251008766	0.000307144173475029	0.00170617108958711	0.000956168372557968	0.000197675338024828	0.00262793253380477	0.000698934125458675	0.000543379822495925	0.000542144996679362	0.000389000269307879	0.000158373190586298	0	0	8.65441201924741e-05	0.00015771315919172	0.000136130821719673	0.000308232900779829	5.06329113924051e-05	0.000605693519079346	0.00043899532783544	0.000184148497348262	0.000476445714966351
"Xylan -- Macromolecule"	0	0	0.000569548158460954	0.00033120479054609	0.00064004452483651	0.000460716260212544	0.000314985431923774	0.000684529630354	0.000316280540839725	0.000836160351665154	0.000198031335546625	0.000724506429994566	0.000338840622924601	0.000538615757503217	0.000316746381172595	9.66090232827746e-05	0	0.000138470592307959	0.00015771315919172	0.000136130821719673	0.000462349351169744	5.06329113924051e-05	0.00116293155663234	0.000548744159794299	0.000368296994696523	0.00077422428682032
"NH3 (Ammonia, NH4+, Ammonium) -- Production"	0	0	0.00104417162384508	0.000635913197848494	0.000361764296646723	0.00021500092143252	0	0.000521546385031619	0.000118605202814897	0.000549476802522815	0.000256275846001514	0.000253577250498098	0.000108428999335872	0.000149615488195338	0.000728516676696969	0.000161015038804624	0	8.65441201924741e-05	0.000256283883686545	8.50817635747954e-05	9.24698702339488e-05	8.43881856540084e-05	0.000678376741368867	0.000987739487629739	0.000128903948143783	0.000595557143707939
"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate) -- Consumption"	5.04320344282688e-05	6.68923167484983e-05	9.49246930768257e-05	0.000172226491083967	0.000361764296646723	0.000368573008170035	0.000262487859936478	0.000108655496881587	0.000395350676049656	0	5.82445104548896e-05	9.05633037493208e-05	4.06608747509521e-05	0.000688231245698555	0.000253397104938076	9.66090232827746e-05	8.772955901275e-05	0.000865441201924741	0.00098570724494825	0.000136130821719673	0.000400702771013778	0.000759493670886076	0.000193821926105391	0.000391960114138785	0.000589275191514437	0
"Pectin -- Macromolecule"	0	0	0.000411340336666245	0.000172226491083967	0.000500904410741617	0.000368573008170035	7.87463579809434e-05	0.000380294239085555	0.000316280540839725	0.000358354436427923	0.000232978041819559	0.000470929179496468	0.00013553624916984	0.000448846464586014	0.000158373190586298	0	0	0.000138470592307959	9.8570724494825e-05	0.000136130821719673	0.000308232900779829	5.06329113924051e-05	0.00031496062992126	0.000391960114138785	0.000276222746022392	0.000476445714966351
"N-Acetyl-D-Glucosamine (N-Acetylglucosamine) -- Consumption"	8.40533907137814e-05	0	9.49246930768257e-05	0.000172226491083967	0.000389592319465702	0.00021500092143252	0.000393731789904717	0.000304235391268444	0.000513955878864553	7.16708872855846e-05	0.000139786825091735	0.000380365875747147	0.000108428999335872	0.000239384781112541	0.000158373190586298	0	0	0.000138470592307959	0.00015771315919172	8.50817635747954e-05	9.24698702339488e-05	0	0.000847970926711084	0.000203819259352168	0.000128903948143783	0.00077422428682032
"D-Glucuronic acid (D-Glucuronate) -- Consumption"	0	0	0	6.62409581092181e-05	0.000278280228189787	0.000307144173475029	0.000131243929968239	0.000217310993763174	0.000118605202814897	0.000430025323713508	0.000116489020909779	0.000181126607498642	0.000108428999335872	0.000149615488195338	0.000570143486110671	0	0	5.19264721154845e-05	9.8570724494825e-05	8.50817635747954e-05	0.000400702771013778	5.06329113924051e-05	0.000242277407631738	0.000391960114138785	0.000128903948143783	0.000595557143707939
"Acetate -- Consumption"	0	0	0.000411340336666245	0.000172226491083967	0.000389592319465702	0.000368573008170035	7.87463579809434e-05	0.000195579894386857	0.000316280540839725	0.0003105738449042	0	0.000416591197246876	0.000108428999335872	0.000538615757503217	0	0	0	0.000138470592307959	5.9142434696895e-05	8.50817635747954e-05	0.000400702771013778	5.06329113924051e-05	7.26832222895215e-05	0.000282211282179925	0.000220978196817914	0
"D-Galacturonate -- Consumption"	0	0	0	6.62409581092181e-05	0.000250452205370808	0.00021500092143252	0.000131243929968239	0.000195579894386857	0.000118605202814897	0.000430025323713508	0.000116489020909779	0.000181126607498642	0.000108428999335872	0.000149615488195338	0.000570143486110671	0	0	5.19264721154845e-05	9.8570724494825e-05	8.50817635747954e-05	0.000308232900779829	5.06329113924051e-05	0.000242277407631738	0.000391960114138785	0.000128903948143783	0.000595557143707939
