"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage","PD"
"lambchop_44",76,97.4285714285714,11.3307920840685,109.090444711538,5.71831316568593,2.25291132585691,0.814048178743729,5.37773705707266,12.9909195843426,0.520214741669584,0.994443209602134,7.425653287
"hamlet_45",101,142.333333333333,19.8035130215845,147.689045536403,6.61012695968623,3.01938477376006,0.90980834127949,11.0874998218942,18.3429154750868,0.654237470666666,0.992885726989773,8.964331002
"hera_45",130,182.928571428571,23.0982496082019,176.401176090932,6.87197934492246,3.34286523937671,0.928567455021159,13.9992212274701,25.0128843910502,0.686767658945656,0.991327551701134,10.458267337
"jarjarbinks_45",128,157.75,13.2628037160646,163.78988892187,6.51769044757597,2.72713666083725,0.820370576131433,5.56701668615097,24.5406561588668,0.562060933773769,0.992213570634038,10.423294295
"korra_45",96,108.833333333333,7.26952167645533,117.735184859014,5.57951833558221,3.19271641648003,0.930047382538047,14.2953907413672,17.2409212972211,0.699490109551281,0.995110024449878,8.538713048
"ophelia_45",156,218.666666666667,24.5534526057401,210.530325770588,7.41535709990927,3.32850699900383,0.916776991414604,12.0159078240231,31.3715542988023,0.659129090854363,0.989330962436097,11.634708272
"goose_46",101,104.870967741935,2.88744600382402,112.808289016702,5.38832224427872,3.06634277842965,0.906329496573844,10.6757192864704,18.3429154750868,0.664412287228494,0.996442863494887,9.24148952
"hamlet_46",110,162.5,24.0394877473262,159.331251311953,6.89785905689765,3.07937305914503,0.920776903760992,12.6225816393631,20.3619375214699,0.655118800528359,0.991996442863495,9.392558235
"iris_46",146,191.882352941176,19.4500891230319,187.076010580817,6.8787008010078,3.44698075899145,0.934742506064794,15.3239105533672,28.8838533042045,0.691663893369227,0.991109135363414,11.247833259
"lambchop_46",85,133,22.9395486429135,130.725161360224,6.34720196481562,2.3267158815474,0.828230283670259,5.82174798542679,14.8720326230203,0.523722378196639,0.992665036674817,8.021942508
"hamlet_48",116,166.214285714286,22.1347734590431,163.883708696508,6.53730022641277,3.08782635984804,0.904822444305002,10.5066787300628,21.7325376029131,0.649577737185917,0.991553678595243,10.039501873
"hera_48",111,191.142857142857,40.5501441262182,148.497998775996,6.30414537242611,3.11170752594423,0.902125245683254,10.2171393121843,20.5881099343574,0.660725676008435,0.992442765058902,9.628575761
"iris_48",130,142.047619047619,6.7100204185508,146.829227469928,5.95018302259869,3.27464337271063,0.916565482416588,11.9854471382335,25.0128843910502,0.672751966327456,0.994885479208361,10.374959341
"jarjarbinks_48",81,105.428571428571,15.1653215208214,96.5338583282383,4.68055311218874,3.06594412796321,0.92366350853893,13.0998947012123,14.0294691178776,0.697685652979581,0.995776839297622,7.865697229
"korra_48",95,181.666666666667,39.9778115804116,175.804313718418,6.33619219862833,3.12741111561065,0.934075557936701,15.1688807474446,17.0257896367621,0.686757940553695,0.991101223581758,8.479952198
"kubo_48",107,114.5,5.07969754371696,117.948207696156,5.36269703471302,3.00296664849585,0.890329979233734,9.11826215599295,19.6827509502626,0.642644264294276,0.996443654145366,8.664751018
"lambchop_48",97,128.058823529412,14.3183038883631,145.539902089982,6.85477202327808,2.84402810702668,0.904357151111252,10.4555647559516,17.4599461129727,0.621684762248544,0.992665036674817,8.554542111
"ophelia_48",148,161.533333333333,6.75292259132699,172.313312466851,6.6050036434352,3.38821562230497,0.916455038265117,11.9696027053474,29.3789532964452,0.67802115193174,0.993552690084482,11.43467695
"wolverine_48",102,127.588235294118,12.334119089134,143.736798657897,6.46076432635865,2.85808795448964,0.8749353848656,7.99586676795317,18.5640119531795,0.617968595681336,0.993331851522561,9.028588903
"iris_49",118,170.5,24.039695033771,158.049175253091,6.70907188842877,2.95053601941054,0.90289471759618,10.298100939982,22.196492761846,0.618472242805405,0.991994663108739,10.239209322
"jarjarbinks_49",141,216,28.9188693073995,208.371062992126,7.75284158464294,3.36516841892906,0.937188426811304,15.9206329221501,27.6605561512137,0.680002362909529,0.988661627389951,10.401275486
"kubo_49",98,121.076923076923,12.2320581602717,121.258446882685,5.54580076357086,2.81825775012539,0.877110226277405,8.13737359674328,17.6812927811568,0.614673443865419,0.994440738269958,9.297820193
"ophelia_49",150,252.666666666667,39.0494073310461,237.175833990018,8.32076789747159,3.32900745351037,0.91262624025459,11.4450837747375,29.8794312065041,0.664388297714013,0.98754171301446,10.883836968
"wolverine_49",115,119.285714285714,3.13364172727625,125.138060703734,5.42931589110154,3.16656469851806,0.907948049382716,10.8634308484956,21.5014376292679,0.667357216679589,0.996444444444444,10.138144642
"jarjarbinks_50",110,232.5,51.9350724203965,216.780078895464,7.74131625280079,3.11314862616431,0.925242877069173,13.3766517596631,20.3609150573188,0.662304356980224,0.988886419204268,9.336514057
"korra_50",75,100.3,14.1141978538219,110.022140597898,5.80295163209539,2.53541726548817,0.849729220407627,6.65465370388453,12.7852022424469,0.587243600634142,0.994887752833963,7.111787608
"kubo_50",125,156.058823529412,14.3186867987787,159.426404720508,6.44933569688844,3.08965809233827,0.888639074432494,8.9798104218684,23.8299063598583,0.639904169538192,0.992661774516344,10.383396382
"lambchop_50",97,158.75,27.4623293569688,154.915457398491,7.00287880889719,2.44282235697,0.853051654229579,6.80511233220897,17.4633398566223,0.533983975916478,0.991323692992214,8.78228817
"ophelia_50",98,146,22.9400503535417,141.737355427862,6.46913457951851,2.35026298690707,0.787318462595459,4.70186557894727,17.6821543330857,0.512601888201077,0.992660142348754,8.453050807
"wolverine_50",91,134.5,21.7858453501538,136.253226619487,7.00925249437563,2.40645223344705,0.813792052409214,5.37034005765219,16.1564313466347,0.533479757010929,0.993328885923949,8.609438281
"lambchop_51",69,103.5,19.2730619549558,106.81916097561,5.69480662251498,2.35825869456568,0.856288432046764,6.95838208602248,11.5677841102886,0.556967259091182,0.994659546061415,7.429744466
"goose_52",90,119.076923076923,14.6394591366347,122.97030466223,5.53223505754662,2.8467114762922,0.905688987654321,10.6032156280402,15.938759669697,0.632629307648753,0.993777777777778,8.071935404
"jarjarbinks_52",86,141.111111111111,27.3247595005173,139.304561280113,6.28253364346106,2.81572266946328,0.886623640797212,8.82018091806396,15.0842715769575,0.632129127387876,0.992887308290731,7.943524747
