"Taxa"	"ivy_17"	"korra_20"	"ophelia_20"	"kubo_21"	"franc_22"	"grogu_22"	"hamlet_23"	"franc_24"	"hera_24"	"ivy_24"	"kubo_24"	"ophelia_24"	"henry_25"	"kubo_25"	"ginger_44"	"iris_44"	"henry_45"	"korra_45"	"hamlet_46"	"joans_46"	"ginger_47"	"marshmallow_47"	"charles_48"	"grogu_48"	"hera_48"	"kubo_48"	"kubo_49"	"franc_50"	"kubo_52"	"kubo_53"	"marshmallow_53"	"ginger_55"	"ophelia_55"	"buddy_56"
"Metabolism"	0.742412935343534	0.729123520650463	0.725356327266498	0.739277676917229	0.760166700953403	0.762264299369279	0.750008108183924	0.747916732262201	0.761168690539637	0.747760027505578	0.741087967849692	0.738017421551568	0.731989235879724	0.748292677551188	0.78285367292846	0.740736314434943	0.787353147555455	0.741360072346818	0.751805846710292	0.764623061869956	0.768102622027059	0.732834642881029	0.713494625413222	0.757515490393533	0.738540550320194	0.743709302040097	0.742677051525886	0.770153311953065	0.727338305550873	0.737195877286369	0.773471171781345	0.762768128891612	0.715732702801774	0.730132803006746
"Environmental Information Processing"	0.12047805142399	0.128948334092287	0.129555873486191	0.122956256034467	0.109997535364529	0.10675132097232	0.11659934488098	0.114971037096653	0.109151354513044	0.11844372164604	0.122141016670978	0.123465003675138	0.126016308958089	0.116073347177335	0.0939961503453561	0.11887246232292	0.0922268434273438	0.119575254497352	0.11309144331034	0.107831792195745	0.10391899810885	0.12591674672387	0.142064595278501	0.10810040747387	0.123397653807761	0.116964794681502	0.122394967720217	0.0992197208534728	0.129277219097252	0.126931425523729	0.0963012267035899	0.106846270692434	0.136702708829623	0.12675278889245
"Cellular Processes"	0.0544386232262937	0.0597549331184666	0.0619093820199603	0.0559781703306855	0.0477160424043686	0.0468645805500504	0.0501953617621758	0.0530815821000202	0.0469305278178241	0.0522559031795544	0.0549222682860027	0.0564824037638008	0.0587183545904585	0.0532981547263904	0.0394816921297926	0.0571563295269266	0.0374345553161614	0.0556306214143651	0.0517146633385002	0.0459989748507271	0.0444915632989777	0.0584704294685604	0.0653888831469663	0.0515738215536632	0.0558468088257111	0.0551185665618127	0.0545205310369973	0.0450713326590967	0.060786190305537	0.0555496095515111	0.0452877943217132	0.0472406216943845	0.0659673672783523	0.0598927715717874
"Genetic Information Processing"	0.0416004623701956	0.0397437581644215	0.0384299796891544	0.0437910017436552	0.047928753610838	0.0484603419345949	0.0470790485667487	0.0452077777012505	0.0481186542172281	0.0467363487211729	0.0429584832654905	0.0456484461711011	0.0395644300304053	0.0467971155238011	0.0511026337240618	0.0462077170194248	0.0510621415542847	0.0428487081962228	0.0469671563562407	0.0492843986191014	0.048359247993939	0.0392805336481192	0.0380912215651709	0.0466322111941479	0.0443108451257768	0.0467064168477879	0.0455457035651556	0.0510398225072009	0.0385762556141522	0.0448487493290497	0.049189506572722	0.0501423575275496	0.0391042764182649	0.0391838658157069
"Human Diseases"	0.0312390961440167	0.0326588833285525	0.0349625193797074	0.028109623487189	0.0247516741457806	0.0252032323915751	0.0255410989872739	0.0280855485108603	0.0243892446495335	0.0243823392136982	0.0295540642165021	0.0259967875864843	0.0338256923824771	0.0252439415989086	0.0233782854690467	0.0260114620297806	0.0229586954136498	0.0304899754992782	0.0256727866554283	0.0231121668676889	0.0261835560940238	0.0337241588532936	0.0301246863482298	0.0253369320272319	0.0269056831677302	0.0255948356204627	0.0243228533907178	0.0245590020910348	0.0340966753773427	0.0249872749120834	0.025042270623	0.0237582361869369	0.0331459521255636	0.0344876758078983
"Organismal Systems"	0.00983083149197003	0.00977057064580934	0.00978591815848959	0.00988727148677367	0.00943929352108044	0.0104562247821806	0.0105770376188969	0.0107373223290148	0.0102415282627327	0.0104216597339571	0.00933619971133483	0.0103899372519073	0.00988597815884572	0.0102947634223762	0.00918756540328302	0.0110157146660057	0.00896461673310534	0.0100953680459641	0.0107481036291985	0.00914960559678224	0.0089440124771505	0.00977348842512819	0.0108359882479095	0.0108411373575537	0.0109984587528277	0.0119060842483373	0.0105388927610261	0.00995680993612981	0.00992535405484341	0.0104870633972576	0.0107080299976302	0.00924438500708263	0.0093469925464222	0.00955009490541186
