"","JarJarBinks_15","Kubo_15","Buddy_17","Iris_17","Ivy_17","Kubo_17","Lambchop_17","Padme_17","Wolverine_17","Buddy_18","Ginger_18","Hamlet_18","Hera_18","Iris_18","Ivy_18","JarJarBinks_18","Kubo_18","Lambchop_18","Wolverine_18","Franc_19","Ivy_19","Ophelia_19","Wolverine_19","Ginger_20","Goose_20","Hamlet_20","Hera_20","Iris_20","Korra_20","Ophelia_20","Buddy_21","Hamlet_21","JarJarBinks_21","Joans_21","Korra_21","Kubo_21","Franc_22","Goose_22","Grogu_22","Hamlet_22","Henry_22","Hera_22","Iris_22","Joans_22","Kubo_22","Marshmallow_22","Hamlet_23","Iris_23","Korra_23","Franc_24","Ginger_24","Henry_24","Hera_24","Ivy_24","Kubo_24","Marshmallow_24","Ophelia_24","Wolverine_24","Henry_25","Kubo_25","Ophelia_43","Buddy_44","Franc_44","Ginger_44","Goose_44","Iris_44","Ivy_44","Joans_44","Lambchop_44","Marshmallow_44","Buddy_45","Franc_45","Grogu_45","Hamlet_45","Henry_45","Hera_45","Ivy_45","JarJarBinks_45","Joans_45","Korra_45","Marshmallow_45","Ophelia_45","Buddy_46","Charles_46","Goose_46","Hamlet_46","Iris_46","Ivy_46","Joans_46","Lambchop_46","Marshmallow_46","Franc_47","Ginger_47","Ivy_47","Marshmallow_47","Buddy_48","Charles_48","Franc_48","Grogu_48","Hamlet_48","Hera_48","Iris_48","Ivy_48","JarJarBinks_48","Joans_48","Korra_48","Kubo_48","Lambchop_48","Marshmallow_48","Ophelia_48","Wolverine_48","Charles_49","Franc_49","Ginger_49","Henry_49","Iris_49","Ivy_49","JarJarBinks_49","Joans_49","Kubo_49","Marshmallow_49","Ophelia_49","Wolverine_49","Buddy_50","Charles_50","Franc_50","Ginger_50","Grogu_50","Ivy_50","JarJarBinks_50","Joans_50","Korra_50","Kubo_50","Lambchop_50","Ophelia_50","Wolverine_50","Charles_51","Franc_51","Joans_51","Lambchop_51","Buddy_52","Charles_52","Ginger_52","Goose_52","Grogu_52","JarJarBinks_52","Kubo_52","Marshmallow_52","Franc_53","Hera_53","Kubo_53","Marshmallow_53","Charles_55","Ginger_55","Iris_55","Ivy_55","Lambchop_55","Ophelia_55","Buddy_56","Franc_56","Grogu_56","Joans_56"
"JarJarBinks_21",0.342105263157895,0.333333333333333,0.4,0.444444444444444,0.52,0.355555555555556,0.684615384615385,0.655405405405405,0.246575342465753,0.470588235294118,0.505050505050505,0.178082191780822,0.147058823529412,0.42156862745098,0.464285714285714,0.337662337662338,0.355555555555556,0.669291338582677,0.448598130841121,0.551181102362205,0.495726495726496,0.379746835443038,0.5,0.358974358974359,0.54,0.328767123287671,0.0769230769230769,0.443396226415094,0.541984732824427,0.361702127659574,0.337837837837838,0.348837209302326,0,0.523364485981308,0.323943661971831,0.342105263157895,0.423076923076923,0.378947368421053,0.25,0.194029850746269,0.393939393939394,0.242857142857143,0.427184466019418,0.375,0.467889908256881,0.351351351351351,0.333333333333333,0.379746835443038,0.405940594059406,0.52755905511811,0.129032258064516,0.4,0.358974358974359,0.504201680672269,0.459459459459459,0.365591397849462,0.27710843373494,0.433962264150943,0.5,0.294117647058824,0.447619047619048,0.427184466019418,0.534883720930233,0.316666666666667,0.144927536231884,0.463636363636364,0.393939393939394,0.42156862745098,0.571428571428572,0.202702702702703,0.407894736842105,0.454545454545455,0.223684210526316,0.220779220779221,0.109375,0.375,0.453703703703704,0.202702702702703,0.338709677419355,0.119402985074627,0.314285714285714,0.340659340659341,0.305882352941176,0.213333333333333,0.159420289855072,0.315068493150685,0.444444444444444,0.2625,0.243589743589744,0.495798319327731,0.298507462686567,0.443396226415094,0.425742574257426,0.537037037037037,0.40625,0.42156862745098,0.595238095238095,0.438095238095238,0.241935483870968,0.340659340659341,0.333333333333333,0.448598130841121,0.456310679611651,0.246753246753247,0.428571428571429,0.478260869565217,0.468468468468469,0.446601941747573,0.405940594059406,0.375,0.476635514018692,0.604651162790698,0.453703703703704,0.106060606060606,0.157142857142857,0.490196078431373,0.543307086614173,0.333333333333333,0.294117647058824,0.463636363636364,0.27536231884058,0.285714285714286,0.325842696629213,0.259259259259259,0.5,0.107692307692308,0.318181818181818,0.214285714285714,0.144927536231884,0.301204819277108,0.272727272727273,0.106060606060606,0.478260869565217,0.48695652173913,0.531531531531532,0.246753246753247,0.57037037037037,0.4,0.382716049382716,0.457446808510638,0.333333333333333,0.553846153846154,0.0819672131147541,0.220588235294118,0.3,0.30952380952381,0.538461538461538,0.375,0.233766233766234,0.27536231884058,0.473684210526316,0.25,0.365591397849462,0.256410256410256,0.427184466019418,0.344444444444444,0.534883720930233,0.473684210526316,0.268292682926829,0.397959183673469,0.308823529411765,0.395061728395062
"Joans_21",0.548672566371681,0.531531531531532,0.533333333333333,0.528571428571429,0.551948051948052,0.5,0.341269841269841,0.461038961038961,0.477064220183486,0.607843137254902,0.277777777777778,0.486725663716814,0.56140350877193,0.536764705882353,0.478260869565217,0.639344262295082,0.512,0.37007874015748,0.521739130434783,0.585987261146497,0.471428571428571,0.556521739130435,0.595588235294118,0.530973451327434,0.606060606060606,0.584070796460177,0.544642857142857,0.507352941176471,0.559748427672956,0.451612903225806,0.522935779816514,0.536585365853658,0.523364485981308,0,0.559633027522936,0.535714285714286,0.514705882352941,0.577777777777778,0.518867924528302,0.567567567567568,0.529850746268657,0.466666666666667,0.54014598540146,0.46031746031746,0.525179856115108,0.571428571428572,0.576576576576577,0.639344262295082,0.547445255474453,0.56687898089172,0.574074074074074,0.544117647058824,0.556521739130435,0.457142857142857,0.496402877697842,0.455284552845528,0.452991452991453,0.521739130434783,0.605839416058394,0.574074074074074,0.488721804511278,0.518518518518518,0.445205479452055,0.650485436893204,0.504504504504504,0.5,0.484615384615385,0.525925925925926,0.358620689655172,0.486725663716814,0.471153846153846,0.492753623188406,0.427272727272727,0.565573770491803,0.485714285714286,0.46031746031746,0.492647058823529,0.473214285714286,0.682242990654206,0.481481481481481,0.568807339449541,0.488,0.520325203252033,0.47787610619469,0.526785714285714,0.6,0.517985611510791,0.419642857142857,0.553719008264463,0.503448275862069,0.592592592592593,0.485074626865672,0.49618320610687,0.526315789473684,0.595588235294118,0.174311926605505,0.485915492957746,0.514705882352941,0.638888888888889,0.488,0.536,0.510948905109489,0.529850746268657,0.570247933884298,0.20353982300885,0.570469798657718,0.492753623188406,0.554744525547445,0.547445255474453,0.448,0.522058823529412,0.453900709219858,0.514492753623188,0.544642857142857,0.467889908256881,0.598540145985402,0.579617834394904,0.53125,0.475,0.5,0.559633027522936,0.457627118644068,0.515873015873016,0.443478260869565,0.441176470588235,0.536363636363636,0.607476635514019,0.504587155963303,0.543859649122807,0.544715447154472,0.575,0.490740740740741,0.478571428571429,0.452554744525547,0.613793103448276,0.508620689655172,0.326086956521739,0.544117647058824,0.614754098360656,0.475,0.536,0.338235294117647,0.495145631067961,0.514018691588785,0.559633027522936,0.524590163934426,0.547770700636943,0.573529411764706,0.56198347107438,0.598214285714286,0.474820143884892,0.650943396226415,0.429752066115703,0.446428571428571,0.54014598540146,0.515873015873016,0.318518518518519,0.441176470588235,0.421052631578947,0.464566929133858,0.556603773584906,0.588235294117647
"Korra_21",0.287671232876712,0.228571428571429,0.554545454545455,0.547826086956522,0.595419847328244,0.384615384615385,0.629032258064516,0.625,0.306666666666667,0.390625,0.452631578947368,0.390243902439024,0.310810810810811,0.545454545454545,0.5,0.350649350649351,0.436170212765957,0.622950819672131,0.552631578947368,0.62406015037594,0.504273504273504,0.371794871794872,0.509803921568628,0.185714285714286,0.520408163265306,0.295774647887324,0.301369863013699,0.509090909090909,0.592592592592593,0.47,0.28169014084507,0.341176470588235,0.323943661971831,0.559633027522936,0,0.23943661971831,0.490740740740741,0.514563106796116,0.426666666666667,0.4,0.537037037037037,0.373333333333333,0.54954954954955,0.480392156862745,0.530973451327434,0.319444444444444,0.323943661971831,0.432098765432099,0.476190476190476,0.611940298507463,0.308823529411765,0.471153846153846,0.26027397260274,0.512605042016807,0.468468468468469,0.376344086021505,0.329411764705882,0.539823008849558,0.495049504950495,0.333333333333333,0.513761467889908,0.536363636363636,0.553846153846154,0.305084745762712,0.283783783783784,0.5,0.435643564356436,0.518518518518518,0.608391608391608,0.35,0.235294117647059,0.517543859649123,0.325,0.436781609195402,0.309859154929577,0.418367346938775,0.556521739130435,0.409638554216867,0.271186440677966,0.23943661971831,0.279411764705882,0.404255319148936,0.393258426966292,0.226666666666667,0.363636363636364,0.257142857142857,0.508928571428572,0.275,0.418604651162791,0.576,0.0847457627118644,0.573913043478261,0.495238095238095,0.46078431372549,0.509803921568628,0.476190476190476,0.521008403361345,0.504587155963303,0.258064516129032,0.421052631578947,0.434782608695652,0.513513513513513,0.480769230769231,0.423529411764706,0.452830188679245,0.525423728813559,0.517543859649123,0.485714285714286,0.476190476190476,0.45,0.527272727272727,0.544715447154472,0.517857142857143,0.301369863013699,0.337662337662338,0.5,0.606060606060606,0.414893617021277,0.417582417582418,0.526315789473684,0.126984126984127,0.35632183908046,0.458333333333333,0.352941176470588,0.495652173913043,0.328767123287671,0.135593220338983,0.346666666666667,0.350649350649351,0.390804597701149,0.447058823529412,0.324324324324324,0.48695652173913,0.521367521367521,0.540540540540541,0.365853658536585,0.567164179104478,0.527777777777778,0.395061728395062,0.451612903225806,0.434782608695652,0.550387596899225,0.366197183098592,0.235294117647059,0.289855072463768,0.397727272727273,0.58955223880597,0.509615384615385,0.411764705882353,0.15625,0.482456140350877,0.32258064516129,0.474747474747475,0.246753246753247,0.54954954954955,0.458333333333333,0.607407407407407,0.495652173913043,0.341176470588235,0.408163265306122,0.347826086956522,0.464285714285714
"Kubo_21",0.166666666666667,0.0447761194029851,0.490909090909091,0.446428571428571,0.541984732824427,0.269662921348315,0.627906976744186,0.576388888888889,0.213333333333333,0.472222222222222,0.428571428571429,0.240506329113924,0.285714285714286,0.481818181818182,0.410714285714286,0.345679012345679,0.344086021505376,0.611111111111111,0.45045045045045,0.538461538461538,0.444444444444444,0.189189189189189,0.441176470588235,0.213333333333333,0.464646464646465,0.144927536231884,0.341772151898734,0.445454545454545,0.540740740740741,0.4,0.157142857142857,0.337078651685393,0.342105263157895,0.535714285714286,0.23943661971831,0,0.425925925925926,0.504672897196262,0.263888888888889,0.392405063291139,0.457943925233645,0.426829268292683,0.486486486486487,0.38,0.441441441441441,0.117647058823529,0.2,0.404761904761905,0.467889908256881,0.526717557251908,0.305555555555556,0.490909090909091,0.138888888888889,0.453781512605042,0.474137931034483,0.319148936170213,0.226190476190476,0.436363636363636,0.377551020408163,0.151515151515151,0.435185185185185,0.429906542056075,0.488372093023256,0.378787878787879,0.365853658536585,0.451327433628319,0.413461538461538,0.467889908256881,0.569444444444444,0.240506329113924,0.350649350649351,0.456140350877193,0.2375,0.428571428571429,0.392405063291139,0.3125,0.455357142857143,0.240506329113924,0.348484848484849,0.329113924050633,0.121212121212121,0.293478260869565,0.387096774193548,0.292682926829268,0.358024691358025,0.256756756756757,0.446428571428571,0.231707317073171,0.428571428571429,0.531746031746032,0.309859154929577,0.473214285714286,0.486238532110092,0.392156862745098,0.485714285714286,0.40952380952381,0.46218487394958,0.440366972477064,0.257575757575758,0.347368421052632,0.303370786516854,0.45045045045045,0.413461538461538,0.433333333333333,0.401869158878505,0.516393442622951,0.414414414414414,0.433962264150943,0.453703703703704,0.329896907216495,0.463636363636364,0.48780487804878,0.455357142857143,0.341772151898734,0.223684210526316,0.431372549019608,0.51937984496124,0.391752577319588,0.459183673469388,0.464912280701754,0.310810810810811,0.214285714285714,0.351063829787234,0.290697674418605,0.434782608695652,0.346153846153846,0.227272727272727,0.180555555555556,0.345679012345679,0.402173913043478,0.455555555555556,0.3625,0.426086956521739,0.474576271186441,0.435185185185185,0.2375,0.514925373134328,0.462962962962963,0.369047619047619,0.393617021276596,0.303370786516854,0.496124031007752,0.381578947368421,0.350649350649351,0.106060606060606,0.391304347826087,0.526315789473684,0.5,0.422222222222222,0.263888888888889,0.421052631578947,0.318181818181818,0.404040404040404,0.329411764705882,0.486486486486487,0.351063829787234,0.555555555555556,0.421052631578947,0.195121951219512,0.353535353535354,0.166666666666667,0.454545454545455
"Franc_22",0.454545454545455,0.44954128440367,0.0934579439252336,0.123893805309734,0.2109375,0.222222222222222,0.621794871794872,0.390728476821192,0.45045045045045,0.666666666666667,0.523076923076923,0.361111111111111,0.380952380952381,0.0841121495327103,0.0884955752212389,0.346153846153846,0.27027027027027,0.607843137254902,0.125,0.285714285714286,0.11965811965812,0.491228070175439,0.158878504672897,0.47787610619469,0.571428571428572,0.462962962962963,0.375,0.0467289719626168,0.206106870229008,0.416,0.508928571428572,0.261682242990654,0.423076923076923,0.514705882352941,0.490740740740741,0.425925925925926,0,0.453125,0.490740740740741,0.457943925233645,0.462121212121212,0.495495495495495,0.0747663551401869,0.4,0.132743362831858,0.490909090909091,0.495412844036697,0.392523364485981,0.3984375,0.25,0.461538461538462,0.454545454545455,0.45045045045045,0.134453781512605,0.430656934306569,0.234234234234234,0.330357142857143,0.108108108108108,0.507575757575758,0.518518518518518,0.357142857142857,0.0925925925925926,0.193798449612403,0.605769230769231,0.392523364485981,0.0636363636363636,0.388888888888889,0.0660377358490566,0.415584415584416,0.361111111111111,0.565217391304348,0.0545454545454545,0.357798165137615,0.259615384615385,0.472222222222222,0.214285714285714,0.116071428571429,0.405405405405405,0.586538461538462,0.440366972477064,0.5,0.211009174311927,0.242990654205607,0.351851851851852,0.416666666666667,0.467889908256881,0.037037037037037,0.351351351351351,0.276190476190476,0.407142857142857,0.537037037037037,0.150442477876106,0.462121212121212,0.18018018018018,0.4609375,0.3984375,0.259842519685039,0.019047619047619,0.528846153846154,0.274336283185841,0.25,0.0373831775700935,0.0480769230769231,0.278846153846154,0.404580152671756,0.468531468531468,0.0720720720720721,0.442748091603053,0.3984375,0.260869565217391,0.184210526315789,0.290076335877863,0.0462962962962963,0.375,0.398148148148148,0.149532710280374,0.265151515151515,0.236363636363636,0.327433628318584,0.147826086956522,0.504587155963303,0.321428571428571,0.261261261261261,0.418803418803419,0.120689655172414,0.424528301886792,0.509615384615385,0.435185185185185,0.377358490566038,0.221153846153846,0.314285714285714,0.435185185185185,0.0956521739130435,0.442857142857143,0.431818181818182,0.387387387387387,0.244444444444444,0.0384615384615385,0.37962962962963,0.398305084745763,0.25,0.229007633587786,0.466666666666667,0.486238532110092,0.490740740740741,0.261682242990654,0.213740458015267,0.449612403100775,0.269230769230769,0.490740740740741,0.104347826086957,0.567307692307692,0.310344827586207,0.378378378378378,0.0925925925925926,0.245454545454545,0.487012987012987,0.323076923076923,0.353982300884956,0.252173913043478,0.527777777777778,0.418181818181818
"Goose_22",0.461538461538462,0.5,0.46031746031746,0.458015267175573,0.275590551181102,0.431034482758621,0.446969696969697,0.587878787878788,0.442307692307692,0.647058823529412,0.589147286821705,0.394230769230769,0.383838383838384,0.452380952380952,0.485294117647059,0.457142857142857,0.417391304347826,0.4140625,0.461538461538462,0.296875,0.5,0.5,0.515873015873016,0.513761467889908,0.235294117647059,0.470588235294118,0.34375,0.469230769230769,0.282442748091603,0.379310344827586,0.504761904761905,0.442477876106195,0.378947368421053,0.577777777777778,0.514563106796116,0.504672897196262,0.453125,0,0.47,0.45,0.0891089108910891,0.46078431372549,0.456692913385827,0.389830508474576,0.477272727272727,0.514285714285714,0.504854368932039,0.513761467889908,0.0693069306930693,0.259842519685039,0.421052631578947,0.06,0.485981308411215,0.507042253521127,0.153153153153153,0.436974789915966,0.405405405405405,0.461538461538462,0.166666666666667,0.514851485148515,0.411290322580645,0.456692913385827,0.482993197278911,0.578947368421053,0.363636363636364,0.485074626865672,0.430894308943089,0.452380952380952,0.328571428571429,0.378640776699029,0.577981651376147,0.442748091603053,0.420560747663551,0.401869158878505,0.418367346938775,0.429752066115703,0.453846153846154,0.424528301886792,0.542553191489362,0.4,0.495049504950495,0.418803418803419,0.424778761061947,0.415094339622642,0.42156862745098,0.475728155339806,0.46969696969697,0.412844036697248,0.386792452830189,0.239669421487603,0.505050505050505,0.469230769230769,0.12621359223301,0.567164179104478,0.0520833333333333,0.5,0.583892617449664,0.465116279069767,0.494736842105263,0.418803418803419,0.415929203539823,0.473282442748092,0.480314960629921,0.39047619047619,0.503759398496241,0.182608695652174,0.488888888888889,0.116504854368932,0.0693069306930693,0.429752066115703,0.518796992481203,0.582781456953642,0.477272727272727,0.360824742268041,0.386138613861386,0.507936507936508,0.275590551181102,0.440677966101695,0.429824561403509,0.485074626865672,0.47,0.424778761061947,0.408695652173913,0.423423423423423,0.492753623188406,0.381443298969072,0.535353535353535,0.425742574257426,0.38,0.423423423423423,0.439252336448598,0.360824742268041,0.496402877697842,0.222222222222222,0.225225225225225,0.405660377358491,0.563291139240506,0.435483870967742,0.486238532110092,0.495798319327731,0.415929203539823,0.549019607843137,0.427083333333333,0.45,0.485148514851485,0.428571428571429,0.276923076923077,0.0208333333333333,0.380952380952381,0.47,0.492753623188406,0.536842105263158,0.423728813559322,0.440366972477064,0.456692913385827,0.422413793103448,0.297709923664122,0.43609022556391,0.414414414414414,0.459677419354839,0.524752475247525,0.495412844036697
"Grogu_22",0.263888888888889,0.253521126760563,0.471153846153846,0.453703703703704,0.573643410852713,0.329545454545455,0.661417322834646,0.625,0.132352941176471,0.485294117647059,0.46875,0.191780821917808,0.287671232876712,0.476190476190476,0.473214285714286,0.432098765432099,0.329545454545455,0.634146341463415,0.443396226415094,0.524193548387097,0.491379310344828,0.283783783783784,0.509803921568628,0.4125,0.473684210526316,0.246376811594203,0.301369863013699,0.495412844036697,0.592592592592593,0.372340425531915,0.231884057971015,0.415730337078652,0.25,0.518867924528302,0.426666666666667,0.263888888888889,0.490740740740741,0.47,0,0.285714285714286,0.404040404040404,0.373333333333333,0.481132075471698,0.385416666666667,0.448598130841121,0.246376811594203,0.223880597014925,0.432098765432099,0.504672897196262,0.535433070866142,0.230769230769231,0.485714285714286,0.283783783783784,0.5,0.521739130434783,0.358695652173913,0.289156626506024,0.443396226415094,0.464646464646465,0.174603174603175,0.427184466019418,0.42156862745098,0.542635658914729,0.360655737704918,0.328947368421053,0.5,0.480769230769231,0.461538461538462,0.588652482269504,0.216216216216216,0.441558441558442,0.517543859649123,0.213333333333333,0.4,0.235294117647059,0.385416666666667,0.448598130841121,0.191780821917808,0.40625,0.287671232876712,0.2,0.351648351648352,0.428571428571429,0.358024691358025,0.32,0.394736842105263,0.508928571428572,0.253164556962025,0.4,0.504201680672269,0.385714285714286,0.438095238095238,0.480769230769231,0.475728155339806,0.464646464646465,0.431372549019608,0.569105691056911,0.490740740740741,0.3125,0.351648351648352,0.305882352941176,0.5,0.466019417475728,0.423529411764706,0.438095238095238,0.55,0.463636363636364,0.485714285714286,0.504672897196262,0.385416666666667,0.427184466019418,0.568,0.504504504504504,0.324324324324324,0.171428571428571,0.514563106796116,0.528,0.463917525773196,0.417582417582418,0.458715596330275,0.383561643835616,0.297619047619048,0.337078651685393,0.271604938271605,0.482456140350877,0.305555555555556,0.405797101449275,0.0923076923076923,0.328947368421053,0.461538461538462,0.37037037037037,0.324324324324324,0.48695652173913,0.482456140350877,0.5,0.213333333333333,0.556390977443609,0.471153846153846,0.433734939759036,0.4,0.305882352941176,0.5390625,0.242424242424242,0.285714285714286,0.184615384615385,0.450549450549451,0.578947368421053,0.480392156862745,0.392857142857143,0.361111111111111,0.482456140350877,0.32258064516129,0.358695652173913,0.373493975903614,0.481132075471698,0.337078651685393,0.542635658914729,0.482456140350877,0.280487804878049,0.391752577319588,0.131147540983607,0.464285714285714
"Hamlet_22",0.371794871794872,0.40506329113924,0.451923076923077,0.477477477477477,0.558139534883721,0.344444444444444,0.676923076923077,0.639455782312925,0.324675324675325,0.478260869565217,0.53921568627451,0.236842105263158,0.132352941176471,0.471698113207547,0.495652173913043,0.367088607594937,0.344444444444444,0.661417322834646,0.481818181818182,0.5546875,0.512605042016807,0.407407407407407,0.519230769230769,0.367088607594937,0.544554455445545,0.337837837837838,0.173913043478261,0.490909090909091,0.567164179104478,0.385416666666667,0.38961038961039,0.375,0.194029850746269,0.567567567567568,0.4,0.392405063291139,0.457943925233645,0.45,0.285714285714286,0,0.446601941747573,0.324324324324324,0.462264150943396,0.381443298969072,0.429906542056075,0.402597402597403,0.319444444444444,0.3875,0.457142857142857,0.553846153846154,0.227272727272727,0.451923076923077,0.367088607594937,0.508333333333333,0.45045045045045,0.389473684210526,0.285714285714286,0.467889908256881,0.519230769230769,0.328571428571429,0.452830188679245,0.462264150943396,0.538461538461538,0.354838709677419,0.232876712328767,0.495575221238938,0.4,0.457142857142857,0.574468085106383,0.236842105263158,0.435897435897436,0.486725663716814,0.256410256410256,0.275,0.257142857142857,0.364583333333333,0.472727272727273,0.282051282051282,0.424242424242424,0.26027397260274,0.391891891891892,0.365591397849462,0.294117647058824,0.269230769230769,0.222222222222222,0.346666666666667,0.477477477477477,0.313253012048193,0.317073170731707,0.5,0.380281690140845,0.477064220183486,0.461538461538462,0.527777777777778,0.46,0.485981308411215,0.587301587301587,0.472222222222222,0.333333333333333,0.347826086956522,0.32183908045977,0.481818181818182,0.476190476190476,0.320987654320988,0.490909090909091,0.521008403361345,0.486725663716814,0.436893203883495,0.442307692307692,0.381443298969072,0.467289719626168,0.596899224806202,0.486486486486487,0.173913043478261,0.289473684210526,0.509615384615385,0.558139534883721,0.322222222222222,0.32183908045977,0.495575221238938,0.356164383561644,0.294117647058824,0.351648351648352,0.289156626506024,0.504273504273504,0.253521126760563,0.4,0.297297297297297,0.208333333333333,0.348837209302326,0.25974025974026,0.273972602739726,0.495726495726496,0.478260869565217,0.548672566371681,0.233766233766234,0.552238805970149,0.436893203883495,0.35,0.446808510638298,0.32183908045977,0.557251908396946,0.212121212121212,0.328767123287671,0.378378378378378,0.317647058823529,0.541984732824427,0.445544554455446,0.308641975308642,0.333333333333333,0.504273504273504,0.290322580645161,0.40625,0.265822784810127,0.476635514018692,0.369565217391304,0.549618320610687,0.478260869565217,0.35632183908046,0.435643564356436,0.342857142857143,0.402439024390244
"Henry_22",0.413461538461538,0.452830188679245,0.4453125,0.419847328244275,0.263565891472868,0.387931034482759,0.396946564885496,0.557575757575758,0.394230769230769,0.625,0.5390625,0.313725490196078,0.413461538461538,0.461538461538462,0.448529411764706,0.495495495495495,0.373913043478261,0.375,0.423076923076923,0.244094488188976,0.464285714285714,0.439252336448598,0.523076923076923,0.52212389380531,0.15,0.42156862745098,0.392156862745098,0.477611940298507,0.296296296296296,0.336206896551724,0.457142857142857,0.466101694915254,0.393939393939394,0.529850746268657,0.537037037037037,0.457943925233645,0.462121212121212,0.0891089108910891,0.404040404040404,0.446601941747573,0,0.471698113207547,0.465648854961832,0.347457627118644,0.439393939393939,0.466666666666667,0.425742574257426,0.52212389380531,0.130841121495327,0.220472440944882,0.465346534653465,0.104761904761905,0.439252336448598,0.471830985915493,0.173913043478261,0.394957983193277,0.36036036036036,0.423076923076923,0.117647058823529,0.434343434343434,0.370967741935484,0.417322834645669,0.448979591836735,0.585858585858586,0.394230769230769,0.481751824817518,0.428571428571429,0.449612403100775,0.304964539007092,0.330097087378641,0.558558558558559,0.451851851851852,0.342857142857143,0.414414414414414,0.431372549019608,0.388429752066116,0.415384615384615,0.361904761904762,0.594059405940594,0.413461538461538,0.445544554455446,0.376068376068376,0.449152542372881,0.441441441441441,0.448598130841121,0.5,0.477941176470588,0.36697247706422,0.428571428571429,0.168067226890756,0.528846153846154,0.40625,0.114285714285714,0.507575757575758,0.117647058823529,0.473282442748092,0.550335570469799,0.473684210526316,0.534653465346535,0.376068376068376,0.371681415929204,0.481481481481481,0.488549618320611,0.432432432432432,0.466165413533835,0.216666666666667,0.451851851851852,0.157407407407407,0.130841121495327,0.375,0.458015267175573,0.54,0.485294117647059,0.407766990291262,0.336633663366337,0.515384615384615,0.236220472440945,0.463414634146341,0.413793103448276,0.447761194029851,0.495238095238095,0.380530973451327,0.365217391304348,0.378378378378378,0.456521739130435,0.427184466019418,0.571428571428572,0.376237623762376,0.424528301886792,0.461538461538462,0.45045045045045,0.407766990291262,0.460431654676259,0.147826086956522,0.18018018018018,0.358490566037736,0.531645569620253,0.4453125,0.508771929824561,0.427350427350427,0.371681415929204,0.516339869281046,0.424242424242424,0.476190476190476,0.435643564356436,0.452991452991453,0.278195488721804,0.0882352941176471,0.423423423423423,0.495238095238095,0.456521739130435,0.545454545454545,0.353448275862069,0.451327433628319,0.465648854961832,0.379310344827586,0.232558139534884,0.398496240601504,0.369369369369369,0.419354838709677,0.444444444444444,0.491071428571429
"Hera_22",0.367088607594937,0.419753086419753,0.504587155963303,0.486725663716814,0.597014925373134,0.427083333333333,0.67175572519084,0.635135135135135,0.276315789473684,0.426470588235294,0.533980582524272,0.320987654320988,0.28,0.481481481481481,0.478260869565217,0.458823529411765,0.376344086021505,0.645669291338583,0.477477477477477,0.593984962406015,0.483050847457627,0.421686746987952,0.555555555555556,0.341772151898734,0.594339622641509,0.397435897435897,0.246575342465753,0.5,0.594202898550725,0.364583333333333,0.32,0.388888888888889,0.242857142857143,0.466666666666667,0.373333333333333,0.426829268292683,0.495495495495495,0.46078431372549,0.373333333333333,0.324324324324324,0.471698113207547,0,0.486238532110092,0.377551020408163,0.468468468468469,0.417721518987342,0.423076923076923,0.511363636363636,0.481481481481481,0.560606060606061,0.27536231884058,0.432692307692308,0.402439024390244,0.466101694915254,0.460176991150442,0.385416666666667,0.32183908045977,0.477477477477477,0.542056074766355,0.413333333333333,0.448598130841121,0.457943925233645,0.511627906976744,0.470588235294118,0.180555555555556,0.491228070175439,0.396039603960396,0.452830188679245,0.560283687943262,0.278481012658228,0.430379746835443,0.521367521367521,0.337349397590361,0.390804597701149,0.228571428571429,0.377551020408163,0.482142857142857,0.320987654320988,0.441176470588235,0.157142857142857,0.386666666666667,0.412371134020618,0.366666666666667,0.265822784810127,0.219178082191781,0.363636363636364,0.513043478260869,0.289156626506024,0.352941176470588,0.495867768595041,0.328571428571429,0.5,0.471698113207547,0.5625,0.485436893203884,0.407766990291262,0.56,0.495495495495495,0.376811594202899,0.361702127659574,0.408602150537634,0.504424778761062,0.513761467889908,0.337349397590361,0.444444444444444,0.528925619834711,0.495652173913043,0.490740740740741,0.481481481481481,0.441176470588235,0.517857142857143,0.592307692307692,0.508771929824561,0.246575342465753,0.24,0.559633027522936,0.575757575757576,0.40625,0.298850574712644,0.464285714285714,0.28169014084507,0.348314606741573,0.4,0.285714285714286,0.487179487179487,0.225352112676056,0.416666666666667,0.293333333333333,0.276315789473684,0.382022471910112,0.418604651162791,0.246575342465753,0.491525423728814,0.487179487179487,0.568965517241379,0.337349397590361,0.537313432835821,0.476635514018692,0.441860465116279,0.442105263157895,0.408602150537634,0.541984732824427,0.235294117647059,0.202898550724638,0.373333333333333,0.352272727272727,0.57037037037037,0.456310679611651,0.345238095238095,0.351351351351351,0.487179487179487,0.411764705882353,0.385416666666667,0.217948717948718,0.486238532110092,0.382978723404255,0.556390977443609,0.447368421052632,0.294117647058824,0.415841584158416,0.426666666666667,0.50561797752809
