"Taxa"	"Hera_1"	"Wolverine_1"	"Ginger_2"	"JarJarBinks_3"	"Goose_4"	"Padme_5"	"Korra_6"	"Padme_6"	"Ginger_7"	"Hera_7"	"Iris_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Korra_9"	"Buddy_11"	"Hamlet_11"	"Hera_11"	"JarJarBinks_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Hera_14"	"Iris_14"	"JarJarBinks_14"	"Kubo_14"	"Wolverine_14"	"JarJarBinks_15"	"Kubo_15"	"Buddy_17"	"Iris_17"	"Ivy_17"	"Kubo_17"	"Lambchop_17"	"Padme_17"	"Wolverine_17"	"Buddy_18"	"Ginger_18"	"Hamlet_18"	"Hera_18"	"Iris_18"	"Ivy_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Franc_19"	"Ivy_19"	"Ophelia_19"	"Wolverine_19"	"Ginger_20"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Buddy_21"	"Hamlet_21"	"JarJarBinks_21"	"Joans_21"	"Korra_21"	"Kubo_21"	"Franc_22"	"Goose_22"	"Grogu_22"	"Hamlet_22"	"Henry_22"	"Hera_22"	"Iris_22"	"Joans_22"	"Kubo_22"	"Marshmallow_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Franc_24"	"Ginger_24"	"Henry_24"	"Hera_24"	"Ivy_24"	"Kubo_24"	"Marshmallow_24"	"Ophelia_24"	"Wolverine_24"	"Henry_25"	"Kubo_25"	"Ginger_29"	"Henry_29"	"JarJarBinks_29"	"Joans_29"	"Korra_29"	"Kubo_30"	"Hamlet_31"	"JarJarBinks_32"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Goose_37"	"Grogu_37"	"Hera_37"	"Kubo_37"	"Lambchop_37"	"Ophelia_37"	"Wolverine_37"	"Grogu_41"	"Hamlet_41"	"Hera_41"	"Joans_41"	"Ginger_42"	"Goose_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Lambchop_42"	"Ophelia_43"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Goose_44"	"Iris_44"	"Ivy_44"	"Joans_44"	"Lambchop_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Hamlet_45"	"Henry_45"	"Hera_45"	"Ivy_45"	"JarJarBinks_45"	"Joans_45"	"Korra_45"	"Marshmallow_45"	"Ophelia_45"	"Buddy_46"	"Charles_46"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Ivy_46"	"Joans_46"	"Lambchop_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Hamlet_48"	"Hera_48"	"Iris_48"	"Ivy_48"	"JarJarBinks_48"	"Joans_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Marshmallow_48"	"Ophelia_48"	"Wolverine_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Iris_49"	"Ivy_49"	"JarJarBinks_49"	"Joans_49"	"Kubo_49"	"Marshmallow_49"	"Ophelia_49"	"Wolverine_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"JarJarBinks_50"	"Joans_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Lambchop_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Goose_52"	"Grogu_52"	"JarJarBinks_52"	"Kubo_52"	"Marshmallow_52"	"Franc_53"	"Hera_53"	"Kubo_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Iris_55"	"Ivy_55"	"Lambchop_55"	"Ophelia_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ophelia_57"	"Wolverine_57"	"Ginger_58"	"Goose_58"	"Wolverine_58"	"Goose_59"	"Hamlet_59"	"Henry_59"	"Iris_59"	"Ophelia_59"	"Iris_60"	"Joans_60"	"Marshmallow_60"	"Wolverine_60"	"Joans_62"	"Henry_66"	"Hera_67"	"Ivy_67"	"Franc_68"	"JarJarBinks_68"
"Acetate -- Production"	0.0504865606955866	0.0484021527433649	0.0666774733884476	0.0511216973410841	0.057135845892722	0.0546972070660688	0.0494139403334149	0.0519691821792602	0.0589571324960873	0.0506660152601555	0.0490167012550647	0.0520021879774412	0.0521785003476968	0.0597191972619788	0.0517654577408532	0.0527869247450004	0.0500238663484487	0.0458689914420539	0.0531976533642355	0.0451396282040783	0.0512944254981447	0.0494612928970471	0.0522919793661474	0.0467657152786828	0.0515361744301288	0.0497767523339529	0.045850651391848	0.0478867195880712	0.0596871868601054	0.0480906001281258	0.0490762031870588	0.0512680665394055	0.046371589104099	0.0466171925161637	0.0618254612974353	0.0503856163325451	0.0723905922974139	0.0128404243683692	0.049082139260411	0.0509334889148191	0.0503232570330246	0.0501307759372275	0.0503957990438122	0.044640266344935	0.0504400041412154	0.0502894356005789	0.0487752525252525	0.0596615266913772	0.0489336633770389	0.0548836650514597	0.0503280267926779	0.0488593766734497	0.0454396898560851	0.0489580570047455	0.0499713108340723	0.0378357125574643	0.0485342808689332	0.0478520995094912	0.0557696667422353	0.0391468357478229	0.047420777817789	0.0473490218315849	0.0502727359724393	0.0497871931132325	0.0535209429776869	0.04950108305813	0.0512895377128954	0.0534490145672665	0.0501180792442928	0.0311395548763015	0.0520472688775072	0.0502000212411937	0.0483829343573545	0.0514022134783442	0.0501423218564559	0.050672025584511	0.0505199287708576	0.0493491466589529	0.0554547560222359	0.0501789199739753	0.0495812872156193	0.053132523374951	0.0488386259501549	0.0488279396412641	0.0530695878319805	0.0490546079598043	0.0481332832847284	0.0489747651665588	0.0566643147532171	0.0486666905932599	0.0500747814081914	0.0507476482251741	0.0511878397422992	0.0505129438166226	0.0555094945172506	0.0493612994795774	0.0510059656873768	0.0519097560297104	0.0490312965722802	0.0459893048128342	0.0494830805665619	0.0475543762144544	0.0517299916664095	0.0450196961170512	0.0478994895956027	0.0497524887123973	0.050866914733592	0.0523784456355283	0.0473363827880396	0.0494595479855879	0.0542641290135115	0.0525801062196928	0.0576083896396396	0.0595482068001863	0.0512413524602438	0.0496887505558026	0.0478839457296016	0.0353117523276931	0.0482542297699766	0.0503103448275862	0.0473074251453223	0.0362098546187882	0.0498482708104432	0.0520029916327771	0.0443072306538173	0.0518643918740656	0.0511601187246673	0.0509922246721597	0.0504277492611604	0.0506223101081773	0.0508387494541064	0.0496932603068827	0.0477028921712478	0.0504675426200427	0.0483857228043275	0.0426120036125783	0.0503960972116547	0.0505043526323062	0.0489251627865489	0.0485278080697928	0.0506569321918503	0.0462381004888448	0.050786042397786	0.046654069199192	0.0501644960439381	0.0422874927056993	0.0510676805467389	0.0506668109394866	0.0505910622994178	0.0511798180434231	0.0483085428458602	0.0533124822291726	0.0488595491481772	0.0561158157349169	0.049730665640631	0.046542750929368	0.0450527804434567	0.0443820224719101	0.0500515564473428	0.0529422180251431	0.0459342560553633	0.0468098374712554	0.0531943474289399	0.0524391257375551	0.0516087238177499	0.0480673316708229	0.052051757679953	0.0543911129742192	0.047097701874322	0.0439185737637924	0.0439687286846109	0.0467049528825713	0.0518373029685247	0.0499240894417994	0.0495358269490762	0.0504384645920294	0.0489967335510966	0.0501861693663877	0.0491576967708375	0.0515615631983431	0.0480337310882685	0.0473546011529291	0.0345317754741185	0.0496115264601788	0.0496411915041079	0.0507399577167019	0.0494865307337401	0.0499616964969705	0.0500553480005535	0.0497395035243641	0.0498353143348131	0.0472459198813056	0.0515990983633334	0.051705786790656	0.0460218321582999	0.04816166152119	0.0454911207170793	0.0492505353319058	0.051489092340708	0.0486213216781808	0.0477857966434641	0.0499204519627261	0.0509457469702118	0.0479641586506786	0.0485434092875685	0.0537169700528479	0.0504215572821954	0.0447101554087717	0.0488931030218081	0.047508546048856	0.047255369928401	0.0302028825851464	0.0505299611711617	0.0478101582014988	0.0494510439164867	0.0481577082700678	0.0500541885762453	0.0416579002735115	0.0497316472024509	0.04642904116796	0.0507955215085445	0.0486756878086321	0.0394867308253135	0.0457429048414023	0.0398366134422577	0.0515788019069992	0.0516244865835362	0.0464789568452086	0.051537126565018	0.0501898661347858	0.0520837432607926	0.0443834864901934	0.0480212208061467	0.0367924256813146	0.0505343173180168	0.0850321225599209	0.0476327678406786	0.0527647515266017	0.0393987149957571	0.051439521621684	0.0517975698359013	0.05282914711565	0.0493146780055586
"D-Glucose (Glucose) -- Consumption"	0.0502846682907789	0.0492434282553329	0.0286648295239639	0.0507859226459046	0.0228216191897916	0.0273350980498082	0.0460961083462511	0.0279465952050534	0.0358056265984655	0.0503786300346299	0.0484237572882696	0.0255767018126261	0.0382346593770232	0.0335640945861854	0.0480907493209778	0.0400168661151715	0.0373508353221957	0.046368871470847	0.044415876004925	0.0436164114323151	0.0482916157261437	0.0391859537110934	0.0489450166485517	0.0438333550545202	0.0514844658939113	0.0492960755410284	0.0289808249799169	0.0449259815490238	0.0259007537141114	0.0420860614352259	0.0475486018427696	0.0468692569450208	0.0427206562196249	0.0426005285870003	0.0409945456655449	0.0487932407220354	0.0268419870165191	0.00511867002078093	0.0490379688687079	0.0483858420847919	0.0508649309802551	0.0494284607187833	0.050291297646106	0.0425632645581026	0.0352003312972357	0.0490649003673606	0.0492171717171717	0.0365909960295999	0.0487390961270308	0.0438508670057266	0.043079322842593	0.0494163007389954	0.0436590670889072	0.0498717835352374	0.0499191487142037	0.0358395838374062	0.0480093676814988	0.0472142181554231	0.0371042091740346	0.0371403346843774	0.0465655383507382	0.0478983555429544	0.0481355067147277	0.0493904345107846	0.0413205167239355	0.0470153758744363	0.0494403892944039	0.0448800342759212	0.0461821044345316	0.0239755468526125	0.0432058141863859	0.0501292172620101	0.0483622887698327	0.0461558866439719	0.0478104948297766	0.050672025584511	0.0474201420185987	0.0491370166811301	0.0382373378628783	0.0439370527000651	0.0495812872156193	0.0459100834219809	0.0491564478110019	0.0454588592578533	0.0461817322089999	0.0470712680153378	0.0480322236017671	0.0490119517764044	0.0421664482747035	0.0472310950005383	0.0500747814081914	0.0466776987641069	0.0481007986041205	0.0500120221207021	0.0392885798341803	0.0510960416338117	0.0505165412240903	0.0432859487578936	0.0459678754760722	0.0452762923351159	0.0481623172564558	0.0491632017717975	0.0487978024013087	0.0410804727068092	0.0487109017144353	0.0485013327530871	0.0461166970152799	0.0282111408882083	0.0499202718903127	0.048149361283983	0.0487614412320209	0.0490077559392021	0.0462415540540541	0.0374941779226828	0.0502530622023899	0.0481325033348155	0.0484619052435377	0.0268513447291805	0.0480958114187948	0.0474827586206897	0.0477826929404453	0.0381061312945851	0.0505153560403914	0.0519328752395643	0.0438455767788101	0.0501055316155131	0.0510005425589634	0.0507833352674945	0.0499922227407062	0.0505292543910666	0.0460091967015182	0.0520384961889917	0.0479311356744596	0.0505276767190836	0.0470511400743959	0.0419278031692165	0.0478002058810366	0.0505043526323062	0.0443537597002944	0.049618320610687	0.0491504063274086	0.0471569816591318	0.050786042397786	0.0471101844008601	0.0498110334701868	0.0411074369448227	0.0517294939153689	0.0506668109394866	0.0500911187446579	0.0509260937330095	0.04874731253565	0.0502795943512463	0.0494220038187712	0.0397765206085948	0.0483358984224702	0.041814126394052	0.0451032880448507	0.0449438202247191	0.0454532787113675	0.044089004308564	0.0452277970011534	0.0461082745449585	0.0395196389232174	0.0501952962685947	0.0451110107771736	0.0457190357439734	0.0518934081346424	0.0452473276042758	0.0425064957998032	0.0445698814875358	0.0218531927173514	0.0463559348922804	0.0520610611108349	0.0496292911575255	0.0496620099143758	0.0481408860713813	0.0463969068728751	0.0500906978964453	0.0483574086671202	0.0488908268381752	0.0385813101110591	0.0473546011529291	0.0352251846201851	0.0482084144834663	0.0496989473988189	0.0509204352085804	0.0494865307337401	0.0500174106831952	0.0485332779853328	0.049800796812749	0.0485464699985679	0.0474081973293769	0.0510437424455261	0.0206150915915075	0.0456754673132144	0.0454953690710076	0.0475682553940006	0.0491574341309003	0.0513192632505288	0.0491449978851538	0.0397147371567665	0.0499853891360109	0.0509457469702118	0.0474370799841876	0.0482838188635708	0.0373693482090429	0.0445528186477104	0.0449351525963068	0.0511811023622047	0.0488060483569129	0.0477326968973747	0.0624713118516479	0.0508972609927589	0.0473938384679434	0.0460763138948884	0.0467405607855046	0.0448761690683579	0.0362344250414943	0.0488563333563679	0.047349730369591	0.0507955215085445	0.0489642788430706	0.0376494604841062	0.0445242070116861	0.0395098403267731	0.0515269812754785	0.0466071472490715	0.0466273570905637	0.0495227469939259	0.0464309002339765	0.0518279485262288	0.0433411054725003	0.0383864869809135	0.0332671443782555	0.0482334293456956	0.0306399802322708	0.0489235662917205	0.0523599068857326	0.0457994908473754	0.0526285410846628	0.0458787423274458	0.0487809366087037	0.0481031902510868
"D-Mannose (Mannose) -- Consumption"	0.0502173708225097	0.0490705634241066	0.0285297455017021	0.0505550775429687	0.0213697061409787	0.0267948787207606	0.0458241549046803	0.0276594726515768	0.0352903004160782	0.0500912448091044	0.0469413973712818	0.0256144255616123	0.0375872239407237	0.0331751711263223	0.0467486818980668	0.0397759216127219	0.0367780429594272	0.0461889146604815	0.0442891287028319	0.0436164114323151	0.0482487184436866	0.0391260973663208	0.0487897451822715	0.0429210652070029	0.051406903089585	0.0492747121280096	0.0288847752436171	0.0447972538081957	0.0257482682002353	0.0418906153294896	0.0474682017720176	0.046821830426483	0.0424598752993054	0.0424064147168177	0.0404723221538819	0.0486862901213295	0.0251510600811172	0.00229683911188888	0.0490026325553455	0.0483858420847919	0.0504455705049799	0.0494284607187833	0.0500561695012671	0.0413109546572183	0.0350139766021327	0.0489535789825225	0.0489141414141414	0.0349157773937819	0.0486850496686952	0.0435905650554643	0.0427811166674313	0.0492235193316911	0.0435125601523672	0.0492233324490818	0.0496844191747953	0.0358395838374062	0.0478074779940241	0.0469502672502914	0.0368271241089196	0.037080139652474	0.0464755131436802	0.0477920328891409	0.0475613257201187	0.0493904345107846	0.0409508068374581	0.0466247647455701	0.0489051094890511	0.0446872322193659	0.0453949094725794	0.0239755468526125	0.0426335517468311	0.0500230112932347	0.048000990988201	0.0460822022783206	0.0477461685669717	0.0504343316478672	0.0474201420185987	0.0486549030951692	0.0377740889437925	0.0434897527651269	0.0492491637605864	0.044864975831887	0.0491564478110019	0.0447945335484483	0.0458192134920009	0.0464101547005157	0.0479167268212399	0.0489078292688369	0.0416792662030037	0.0470516455514482	0.0498590658076392	0.0463795339684243	0.04801691161667	0.0500120221207021	0.0392217170366408	0.0497713294433055	0.050371036653924	0.0428130302946004	0.0454876635204504	0.0452762923351159	0.0478435123195336	0.0485572804579929	0.0483039599987654	0.0399549803038829	0.048475330454129	0.0484034161997498	0.0456020900957961	0.027947932618683	0.0491637277837913	0.048149361283983	0.0487069591747784	0.049034922101031	0.0435318130630631	0.0370749883558454	0.0495942020304872	0.0469097376611827	0.0479850886445405	0.026822518808913	0.0473354033331221	0.0474310344827586	0.0474536613899755	0.037775035367065	0.0496782294773191	0.0508577572103024	0.0434647123319291	0.0493800017588603	0.0506494749944148	0.0504816061274225	0.0490900606626225	0.0504129347446784	0.0453412798314794	0.0507371762787971	0.0477681046007369	0.0498962686791545	0.0466820001703723	0.0416267549741372	0.0477106923868773	0.0503661738289346	0.0438185710462938	0.0481188658669575	0.0490490055480712	0.0467159186973941	0.0507289794287997	0.046654069199192	0.0496207074689361	0.0408091810931725	0.0513918340334148	0.0503151459409744	0.0497201928814489	0.0501286744717097	0.0474310034662806	0.04961615012795	0.049066769289975	0.0392494465722619	0.0479992304732589	0.0416505576208178	0.0437648366079095	0.0438202247191011	0.0457040938606025	0.0443546007200614	0.0445790080738178	0.0457964687999376	0.0393584439310085	0.0471619712457409	0.0444828330814079	0.045573566084788	0.051033796317242	0.0444351289037938	0.0422290053227719	0.0442633837351859	0.0217876069048743	0.0450233207475331	0.05156382079459	0.0489954748463364	0.0478954484001803	0.0479845063814943	0.0457302846476902	0.0487540973172517	0.0481773438437838	0.0483457786014062	0.038471077796456	0.0469622430809163	0.0349131505044552	0.0478314590270361	0.0494101679252639	0.050482132728304	0.0489656198839113	0.0494881259140609	0.047530095475301	0.0494636837266319	0.0483316626091938	0.0463649851632047	0.050292378556728	0.0202509663324184	0.0454296600037988	0.0454111703620544	0.0463706281928928	0.0485522763243646	0.0509024100291797	0.0490644323148502	0.039885553230559	0.0495470632163382	0.0503341261751048	0.0471735406509422	0.047706951254687	0.037110980622431	0.0437537885049871	0.0445012294489176	0.0510574267221833	0.0475834019512439	0.0477326968973747	0.0617368952538327	0.0503856648126771	0.0470607826810991	0.0452663786897048	0.0453993319161859	0.0448360293822502	0.0360240316057695	0.0483495727086357	0.0470866763119821	0.0504714201532116	0.0489001475020843	0.0375911344415281	0.044440734557596	0.0393464537690308	0.0506460305396255	0.0451314592095231	0.0464789568452086	0.0489029378951283	0.0464692570288827	0.0508637991421038	0.0427376217254149	0.0381425696688822	0.0329218106995885	0.0480800368142076	0.0301766740795651	0.0483588419693896	0.0515670861306973	0.0441992968844708	0.0523630318841918	0.0450801703620193	0.0481737050326617	0.0474618143810723
"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate) -- Production"	0.049827045506548	0.0471690502806172	0.0656778516237099	0.048120711002917	0.0568086542197501	0.0506185511317595	0.0394060536836094	0.0443604345121309	0.0563041569645379	0.0495164743580533	0.0429884375926475	0.0456268743987778	0.0502361940387982	0.0591552582451774	0.0476433935133408	0.0523853505742511	0.0396897374701671	0.0336919139406542	0.0524190627942348	0.0429940217836377	0.0506724149025159	0.0425977653631285	0.0516708935010265	0.0436704461531778	0.0505020037057784	0.0490610779978209	0.0241521427822989	0.0390688693413431	0.0565939092929029	0.0390892211472686	0.0450079596070045	0.0492168696126439	0.0440008534648301	0.0379119320302818	0.0586631078101427	0.0470820311107414	0.0723314689779943	0.00971234824455868	0.0459018710577925	0.0509334889148191	0.0489603354883802	0.0481933546449675	0.0475481359563184	0.0360420898303273	0.0272491976395072	0.0451129912056106	0.0433459595959596	0.0590415638891454	0.0459286802935804	0.051599855832766	0.0389732531999816	0.0438899003962729	0.0386778312465486	0.0443599493029151	0.0471806374211048	0.0336922332446165	0.0417104094322862	0.0447396784198139	0.0491951938335978	0.0329266824511417	0.0461829312207418	0.0461263113127304	0.0415643242208683	0.0497871931132325	0.048975686138054	0.0437839565356344	0.0482968369829684	0.0504927163667524	0.0419837313041197	0.0314738752507403	0.0418037712094767	0.0502000212411937	0.0450383491788218	0.0491032612700237	0.0451731180547738	0.0478413068844808	0.0468045815287884	0.0459164979269116	0.051343421865349	0.0440793754066363	0.0456669750670178	0.046824552563313	0.0453161003257674	0.0433235266204802	0.049854204429033	0.0432368107893693	0.0418387087459937	0.0458362152955964	0.0517252965090885	0.0390840900118437	0.0461487574781408	0.0463795339684243	0.0476142540769076	0.049350805482087	0.0544664348756352	0.0506860116700836	0.0475138560033863	0.044982891479122	0.0397085610200364	0.035650623885918	0.0436079610147106	0.0455485677273772	0.0477483872959042	0.0236353404614519	0.0429524931291716	0.0484469346678997	0.0447312168474388	0.048167113323124	0.0472316305271367	0.0422535211267606	0.0519032398663374	0.050583393325274	0.0547226914414414	0.0506520726595249	0.0475277769458836	0.0410182303245887	0.0393301449233481	0.0217635698019659	0.0440086179583043	0.0466724137931034	0.0414579753591928	0.0358787586912681	0.0449432323549417	0.0516757817977843	0.0345086271567892	0.048984258200686	0.0484473239077011	0.0495996286410584	0.0439259604915228	0.0483889728975224	0.0426953014617104	0.0470191193925267	0.0418337735172324	0.0467542620042695	0.0419399721725303	0.0391362653603	0.0455176117799758	0.0478098659665607	0.0356792436000357	0.0426663031624864	0.0468326742282676	0.0341456242878671	0.0477331735570202	0.035055711213918	0.047200848310177	0.027154250145886	0.0508245654317319	0.0484486163334866	0.0481881077942813	0.0486788212693465	0.0418366899214602	0.0505639275898019	0.0467281419754	0.0494746828771215	0.0468449403616776	0.0376654275092937	0.0291428860043437	0.0280898876404494	0.0392665050302372	0.0432922150740719	0.03760092272203	0.0424640449000273	0.0467465477405835	0.045956951716114	0.043442413772796	0.0408146300914381	0.0498348640456047	0.0505659190945294	0.0355692338740193	0.0396020637515325	0.0418568655228501	0.0326807754545166	0.0503704440356024	0.0439249443568238	0.0437314105452907	0.0485979959341281	0.0368975401639891	0.0449352385195557	0.0441158817174183	0.0489453316618521	0.0315264419764654	0.0428726647149368	0.0347744686752418	0.0467215346275471	0.0451506706903273	0.0483937503222812	0.0443518380711415	0.0459363465422383	0.0376712328767123	0.0451731535396874	0.0432478877273378	0.0393638724035608	0.0507660644866225	0.0475883703994174	0.0449603915040055	0.043614931237721	0.0366773330339265	0.0404524718368867	0.0505936298652175	0.0447138915184596	0.0373233121236708	0.0458294100457807	0.0487710952542757	0.0390038213203321	0.0357081049899048	0.0441103934233705	0.0416046729486968	0.0300049820805811	0.0505421115554273	0.0445642138882651	0.0408114558472554	0.0567336821812173	0.0467651379997901	0.0436303080766028	0.0384269258459323	0.0451715760704525	0.0469232930598483	0.0399279986908853	0.0433741045309009	0.0380113113244772	0.0499116087212728	0.044891938690438	0.0377369495479732	0.0315025041736227	0.0385889342740438	0.0478477164375043	0.0503209621486018	0.0455984487227686	0.0480661956117516	0.0455870507460397	0.0493683837708079	0.0295707036071869	0.0312823952680041	0.0141442919220697	0.0492901334515024	0.08117123795404	0.0476903927715287	0.0519381937181606	0.0259182931264396	0.0519589961443447	0.0509363647751472	0.0505474284662802	0.0435660498372806
"D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol) -- Consumption"	0.0445105455132778	0.0453251587475367	0.110417679796834	0.0350254978909152	0.0879123126316435	0.0963211063691859	0.0264882652089962	0.0822606115710389	0.0889796541588731	0.0433233227479775	0.0375284118984089	0.0728822830412886	0.063364745941539	0.104348164281269	0.0385684614155616	0.0739498835434905	0.0478520286396181	0.037830920579061	0.0603136090388933	0.0398656948652854	0.0453531518778285	0.0416999201915403	0.0462536445663613	0.0478517746209653	0.0299047701124661	0.0463051977183875	0.0202315671824246	0.0348637631409569	0.0903803424388969	0.0319554382878921	0.0441557188570326	0.0448180600182592	0.0406818235698537	0.0379119320302818	0.0453754206800511	0.0400827084645459	0.0550556350435739	0.0152466367713004	0.0455838442375307	0.0557370672889926	0.039559671500961	0.044463818657367	0.0376988792225096	0.0337360069640648	0.0274769644890775	0.0407157965045085	0.0366161616161616	0.0368811913838361	0.0469879908769578	0.0432301469704858	0.0356012295269991	0.0421334475741673	0.0378776779777535	0.037109087157721	0.0421991549736581	0.109787079603194	0.0392069773075991	0.0420341816422145	0.0551903070606313	0.0994421927043621	0.037900612171408	0.0553586617521973	0.0424574946569269	0.0467453771611321	0.0586751337479883	0.0422037569688576	0.0334793187347932	0.0568337617823479	0.034374180005248	0.173631674467475	0.0476980743368909	0.0466598222820122	0.0445738234595811	0.0482190488822082	0.0417316629947092	0.0380310298630019	0.0400993690504979	0.0471121396200945	0.064005558987029	0.0365362719583604	0.0407800156572486	0.0433346397178209	0.0403104060174272	0.0317690044604726	0.043722909606746	0.0261800872669576	0.0376663875494471	0.0459329004811947	0.0516077008366092	0.0339877256576822	0.0395622411412793	0.044829077030875	0.0464230588551104	0.0408351366514386	0.0690291521797272	0.032423907900962	0.0298681199486766	0.0532172364870504	0.0388971684053651	0.0270944741532977	0.0342259871567154	0.0361254466057959	0.0374085619926541	0.0247608328643782	0.0350477686166732	0.0414295816787249	0.0471854960019001	0.113059915773354	0.0447990502461678	0.032099574189322	0.0309094871422345	0.0369867293299466	0.0452561936936937	0.0550535631113181	0.034081039801144	0.0390173410404624	0.031007527922669	0.0180738520077253	0.0361193840694506	0.0448620689655172	0.0340730450042043	0.026848869758902	0.036218803955423	0.0328144720235591	0.0349702810317964	0.0336382024448158	0.0320109788402004	0.0288963676453522	0.0294602582050086	0.0387344422472956	0.0378914378195083	0.0303879649358635	0.032769245818253	0.0386962927327941	0.0228582786722322	0.0283806343906511	0.0379537215235197	0.0383791626364516	0.0454464365355454	0.0348964013086151	0.0354613011168572	0.0314624912706289	0.0310993180975206	0.0321887013748615	0.0376573588188912	0.0357388316151203	0.0341711800537555	0.0381150756079747	0.0308513554921219	0.0374062126209721	0.0375367469615199	0.0335157804947398	0.0400082888056719	0.0664464668470431	0.0288572527895344	0.0399256505576208	0.0326784181019243	0.0342696629213483	0.0331354680489368	0.0329929764504515	0.035423875432526	0.0359161242545894	0.0726183439901134	0.0380619961771794	0.0510394377809623	0.0332086450540316	0.0314210740623445	0.0490987214420457	0.0233848792916425	0.065871475275848	0.0427094810850517	0.0301424627978551	0.0303689523146537	0.0372477632180181	0.042000901306895	0.0394076818515355	0.0382974468368775	0.0362473347547974	0.0389140090432556	0.0410693846405407	0.0280265659878193	0.0474300546283162	0.115001906875152	0.0474126196310025	0.0363428967468992	0.0378229257979683	0.0359428486381902	0.0370220767462915	0.035976200359762	0.0376034324241496	0.0385221251611055	0.0309949925816024	0.0297605435954395	0.14416559296398	0.0692059306599926	0.0433062026382262	0.0353861412077322	0.0316544083418676	0.0364051813311513	0.0403633507220689	0.0342913268138532	0.0411376992759505	0.0384641522256201	0.0339965739886678	0.0401211421978656	0.0686083382266588	0.0489061552873753	0.0382173794256143	0.0400090695469349	0.0354068418294783	0.0398568019093079	0.0238685394289911	0.030525238744884	0.0416652789342215	0.0369420446364291	0.0378074703917401	0.0486292297194236	0.105196717862403	0.0315343330338839	0.0370906221228462	0.0408367707719505	0.0394728403770923	0.108311461067367	0.0381803005008347	0.0998737467508355	0.0308160022110136	0.0413438599080154	0.0646629335760502	0.0360109086401388	0.0400444938820912	0.0303018377867852	0.0390344260046633	0.0525946704067321	0.0233819678264123	0.0493583079099415	0.045156906350383	0.0432993730407524	0.0304476906986944	0.034113225845557	0.0306259090804147	0.0469591632218464	0.0382739902474929	0.0378411763308549
