"","hera_1","wolverine_1","hamlet_11","hera_11","jarjarbinks_11","hera_14","iris_14","jarjarbinks_14","kubo_14","wolverine_14","jarjarbinks_15","kubo_15","iris_17","kubo_17","lambchop_17","wolverine_17","hamlet_18","hera_18","iris_18","jarjarbinks_18","kubo_18","lambchop_18","wolverine_18","ophelia_19","wolverine_19","hera_2","jarjarbinks_2","lambchop_2","goose_20","hamlet_20","hera_20","iris_20","korra_20","ophelia_20","hamlet_21","jarjarbinks_21","korra_21","kubo_21","goose_22","hamlet_22","hera_22","iris_22","kubo_22","hamlet_23","iris_23","korra_23","hera_24","kubo_24","ophelia_24","wolverine_24","kubo_25","jarjarbinks_29","korra_29","jarjarbinks_3","kubo_30","hamlet_31","jarjarbinks_32","goose_37","hera_37","kubo_37","lambchop_37","ophelia_37","wolverine_37","goose_4","hamlet_41","hera_41","goose_42","lambchop_42","ophelia_43","goose_44","iris_44","jarjarbinks_44","lambchop_44","hamlet_45","hera_45","jarjarbinks_45","korra_45","ophelia_45","goose_46","hamlet_46","iris_46","lambchop_46","hamlet_48","hera_48","iris_48","jarjarbinks_48","korra_48","kubo_48","lambchop_48","ophelia_48","wolverine_48","iris_49","jarjarbinks_49","kubo_49","ophelia_49","wolverine_49","jarjarbinks_50","korra_50","kubo_50","lambchop_50","ophelia_50","wolverine_50","lambchop_51","goose_52","jarjarbinks_52","kubo_52","hera_53","kubo_53","iris_55","lambchop_55","ophelia_55","ophelia_57","wolverine_57","goose_58","wolverine_58","goose_59","hamlet_59","iris_59","ophelia_59","korra_6","iris_60","wolverine_60","hamlet_67","hera_67","jarjarbinks_68","hera_7","iris_7","korra_9"
"hera_1",0,15.5109378743369,12.3473364187869,14.1316827869015,17.1539655884179,11.8099482552694,20.8222775592543,15.9888367366233,17.5757743415768,19.9270708355058,15.3584805746553,15.5819993642916,18.9538610967751,14.7277344005045,22.3811130725379,14.2129621971238,9.7283468364327,10.4998215559849,19.6290193844257,13.4232010790507,12.5794172344686,23.393894934307,14.7611824349667,11.8097352788314,19.5617702348308,15.5244704503533,26.8046073110244,20.5097292850384,14.8833370240481,14.0604549233044,11.5606813161994,17.6621628741364,16.234802119876,15.8734400108621,12.3772525453081,13.948814965119,14.9216261721829,15.5627642770956,16.4161161130745,16.5248231049215,18.3206547933937,18.580252169953,15.1663929230683,11.6919871469167,18.911701548217,15.6425342543731,10.2712392826308,14.5022835277168,15.2453624821234,15.5116612614906,15.2645276301942,13.8115335139692,16.4752114786127,11.3048403876485,16.4247328803131,13.1235770288468,18.6353713038316,16.6518562175778,12.1686747403343,14.3610468487932,17.3041836135138,18.2734419650146,17.4477277750162,35.8811807360258,15.7519663152094,12.1080766302154,17.1484889111504,16.8272405054519,16.4715056080738,17.3220491132235,20.1833398634032,21.0069270468264,16.7267825127985,12.9921749168819,14.5156529459311,20.1689918405611,14.8155229707366,16.5871249099025,16.6605021417263,12.11124216064,20.957192452481,16.9000560465633,11.2315389222213,12.1367782096131,20.80256043606,16.0941449480635,14.3390898020482,14.8320112017627,16.2895901156279,17.0496962407869,19.3040694253628,18.5162198729278,16.0236458930659,12.7199994309643,16.7385378067491,19.4367885939144,15.7036395396311,12.1623309526552,14.7797827000526,17.7450594822872,21.5822162860093,17.9087000529333,16.106505392305,15.8012857485755,12.6573657576591,15.2851757534358,11.2788348226588,14.9601549699986,17.9705059410417,15.8535140360572,18.1417162541315,15.9193787462938,18.2771605013108,19.0940520927491,17.3496935455149,16.2469789523488,12.7733809181204,18.8043643272667,20.8676642972553,18.4011319498577,22.2703350952372,20.1566948274185,17.2289894182155,12.3386767222252,15.4593876432438,7.96920275688868,22.2519112781727,13.1643014723055
"wolverine_1",15.5109378743369,0,16.3624427700641,18.7734172496017,17.16369168699,16.7078216679142,16.0810215636454,16.5820999403511,19.4636559352225,16.1929045466181,15.7366768646482,16.5726608416204,15.6221373279972,17.8743337596495,24.5943788141934,11.4825042432523,13.9933055614836,15.0993407661224,15.3429127326751,18.7902311502168,15.38662311808,25.8971438831318,10.1166134637206,15.753811207946,15.5719844158875,21.6741376861294,22.2289659421671,23.0451770449366,19.5021454203808,17.2208858968506,15.4395779208774,15.0618167081908,21.623695134844,18.6363369362826,16.4885047220056,19.5330721446453,20.2723798092479,17.4115193758155,21.0143400301692,19.6161699021446,21.2639076070209,15.4518361084503,17.9007689442199,17.2292776797957,17.9288657000575,20.617260662635,15.0859793099778,20.1795892983202,16.1140875865316,11.2673140917163,17.5147578634086,19.1434469058266,20.7627145143438,18.5171344233551,18.5925448934336,17.6089480746813,24.1817569101702,21.421655822307,15.9617743985547,14.5214927907967,22.540172633678,20.5736094623663,11.1036392631862,37.1060200718743,20.2575294225691,16.5746470410368,22.6322449293047,17.9636615814511,18.4240816168349,21.2807939872428,16.6519805808456,24.1003539426905,18.6184848495646,17.1984122955287,18.2191065300997,21.7635888800306,21.1778976839725,18.6521255412197,20.7098093860285,17.2399537608496,18.7445509839945,18.421958451951,16.4237080929042,16.6164748889756,18.1151604351985,21.3168613173678,20.2648866304385,14.4234327008709,21.467147864974,18.2496015086933,15.2262861362288,17.4749656220072,21.4620593406705,12.5305394537371,19.6404726243255,15.8904339132838,21.7673251586249,19.3879395100213,15.0482525081795,19.6994904614182,23.4572173004361,15.4632096811704,18.5364738977232,21.0868663368419,18.7532932558336,19.988469280862,16.4577231494869,13.8566874142157,15.4618527681143,18.1897202224765,20.4518932230094,18.0285525782662,14.8300211301406,23.3173409575755,13.5240645536134,21.5771002317787,17.4928218304792,15.7191962190963,23.3736235186522,20.099133050416,19.4783882957629,16.95819622338,19.5946113463533,16.6256940605938,19.8922987184815,16.7669353964989,21.1195896010174,18.2166057794079
"hamlet_11",12.3473364187869,16.3624427700641,0,10.410117978309,14.5391690938926,9.44061340993915,19.4449887962372,15.1520424898539,16.6850999598018,18.8509995087166,14.7925200079846,15.536294857215,19.7650775833127,18.4191494701988,23.023814014277,15.9884136573321,12.9611975013548,14.6462416284887,20.0133695744588,18.8611013657998,18.0826778417411,25.2441471572768,16.1854682713415,15.2625210324318,19.67109059943,17.9216665667528,25.574305811528,20.7938374039647,20.4800845449062,14.4067785547521,14.1363898271851,18.3750052470264,21.0296253552843,16.4259448582332,13.9648724596257,19.8514477879402,20.2584724199485,18.9412944448937,20.7152265726369,16.4659757420906,21.1549376709421,20.1825793117103,18.7385583915864,10.6368470324256,20.5729867859789,20.3944247602597,12.3138815301611,19.8225153268179,16.263558751108,16.8076225417735,17.9041922373301,19.2589028375903,19.9281391355362,18.1499935629448,18.4869985731724,14.7354548130399,23.3676525906011,21.4369213215347,13.0937812445029,14.4665587846792,22.1058505045161,16.6604942581556,17.1704808445774,34.8914527086269,15.1276516372492,11.5627648874844,22.3284795545398,20.3394725659669,15.5257484301147,21.9894172068426,20.960343754377,23.6332334011452,20.4089658317019,12.9479604135085,13.3090143509537,19.50875506828,20.3133808902359,16.2244247812201,21.9251397711498,14.6189376525567,21.1539370738809,20.023611882806,12.7038819714014,13.1159678077198,21.8420630171305,20.6830945263046,19.770863518069,16.191310581704,22.0167830130057,16.4092555209422,19.1705620005226,21.2366500085378,21.1835544955888,15.9250950321551,16.4410781983846,19.4772374023818,21.4420428827669,19.0062403164699,17.9275657979357,21.4280327701567,19.9105613304996,18.5718861494884,20.6187012048442,21.6959373598297,19.2341546122896,19.1856256558058,12.2316445133125,16.7994506959704,19.3171695823076,19.1441185504336,16.9982230642775,16.3442572221555,17.1346047659866,23.2948348789251,17.0932473461498,21.3312560910635,11.5758439792292,20.0359876556341,21.589790817299,19.4028298420188,22.6157034915931,20.1906809540452,15.9404343843926,15.8889362774562,21.2051269571641,13.7813844185617,24.0808583029374,18.8794978985883
"hera_11",14.1316827869015,18.7734172496017,10.410117978309,0,15.3311475415076,10.2458444979716,22.5906229178746,17.5127215576698,14.9846920657637,19.6963678384946,16.1362611168703,14.6620639932295,21.7747083178324,16.503606973926,22.0555273710896,17.3898788027547,14.6797861508349,15.8858993623897,22.2830572102604,18.6563242756745,18.4270791875901,23.7841366009191,18.0033374048329,17.1613765860982,22.1966420944965,21.5580343282141,28.7294510894982,23.33294144201,21.4426793013632,14.0467117847484,15.0547771698427,20.3557893313001,17.6908585188604,16.1233190153119,13.6497063929566,19.093732968382,17.8319089134062,18.1586715848358,19.0935673204854,13.8716053048373,22.4721249586091,21.7260268839616,18.0589012511812,13.8792159922,22.2216237943306,17.0546968074035,15.2804201268347,16.5535968411042,18.423647003221,18.3999208933848,20.1932140358511,17.6520782964096,17.0749434439272,17.4589007813534,17.6883336904438,15.055273104949,19.8554958402546,19.7001179562444,15.1952782519607,14.4027309320476,19.9810206782094,13.9843800604005,19.1209030042964,34.5282966680704,12.6725174977022,12.330602414787,20.997813149496,21.5711120922982,16.0548953746831,19.69439639686,22.3307865171229,25.5039823092741,20.8512036569544,16.4569517774245,15.1827852922782,19.7972268895633,18.6127629563979,16.6347964454558,22.8395193084917,16.2082743844877,21.6689820592622,21.0940864084177,15.1310982896502,14.0098017215307,22.6288297127712,18.2882848635455,17.659817763852,17.7216022421336,21.9003167689739,18.2050041496871,18.9615938622753,21.9163964914247,18.471870820929,17.7913529682098,16.5425241825343,18.9990376519591,19.7328805106944,18.2472053494709,18.0142221784436,21.9389133380576,18.2746266901842,17.3555599430628,21.5339533523936,22.3225122327909,18.4039948809302,17.0260235918771,12.6600286708077,17.150732002466,20.6013355536777,20.2188867789378,15.4611502307107,18.0565015000462,17.0463679236324,21.4337720190763,16.9316236465555,20.1350822698285,11.5807182326747,21.9661172332862,21.0766648918778,20.0001089218382,24.2252004934404,20.8933436437352,19.4089038306806,15.0579782537026,19.3074991767504,15.0970479193306,23.9120233383089,18.3911319608632
"jarjarbinks_11",17.1539655884179,17.16369168699,14.5391690938926,15.3311475415076,0,16.2706738685684,20.5476612152484,17.1360262707633,10.1891258973887,21.2015406438253,16.1869110045548,8.08481671442893,21.262475582154,15.535774155611,23.7193075174108,18.5920386722888,17.7258270583993,19.3429522766333,21.9205683429068,18.0200798918413,17.2750808102573,26.360148096383,17.9390207144734,18.7882025808277,21.0273861625449,21.9433346881997,26.9012688137591,22.1991937844906,22.2533904722414,16.6807064603994,18.4591474859314,20.4187424931714,19.4252525337864,16.9491853860001,17.7473397968065,19.5080793463435,18.5786562196386,15.0271121501357,19.546513275039,17.9456050174619,22.2777082068302,22.0661276868965,15.5907142429266,15.8792220718444,22.8299318651607,18.9857506746869,18.2305900199471,18.5414554982876,18.4551810001548,18.6189582738553,16.9188900181844,17.9576491598289,18.1478823440969,19.8720769969991,17.0784506502013,19.049208507266,22.1557325976021,20.7627971994374,19.0950781323526,14.4354018398329,21.7060055250732,15.6052150432911,18.9916959452478,34.9920024725203,18.2173459019763,15.891956553004,22.9110473931261,20.0497645545569,15.9814131758658,23.0641901540837,22.6651234602527,23.2899501437856,20.761610114181,18.8440488252128,18.8138482618247,20.3282146452585,20.1669281914893,17.748039859442,22.8018647443667,19.1033211464808,22.2029135413298,19.7984291058854,17.6300721880529,16.2629846236279,23.5900784871745,18.7791764517347,19.4659011643142,16.7744362791311,23.1080350860229,18.0665992357164,19.0658523621437,23.4959383075332,21.0998802351187,16.7853140742344,17.4410493209355,20.0945703053604,22.0675137870042,19.8147454341431,19.2569128118732,21.5192147541166,18.6426674095896,18.0834424486476,21.637564419959,23.391610597839,20.7202486875769,17.3190410200635,16.7860438184544,17.6396237981658,21.3589932026677,19.2023402714962,17.9822656316191,17.225253227413,16.2940194171377,22.4793645703262,17.1459893500336,21.2805767721679,14.1591061174378,21.9057587319092,21.8299514067658,17.3748919044795,24.5363966390069,21.4306686012688,19.505496878807,20.9073688434458,19.5682884995977,19.1335474470653,26.2428883600847,18.5801535387882
"hera_14",11.8099482552694,16.7078216679142,9.44061340993915,10.2458444979716,16.2706738685684,0,20.5726139191673,15.0545909634644,15.774545128159,18.9984901896725,14.2944955874627,15.3045220645962,19.767819608683,16.4231463593449,22.2897065874323,14.7859910781002,11.2009529972107,12.3043008733339,20.292618352389,16.9314558507691,16.6870744712459,23.5566457587117,15.6908702700548,14.3508736775513,20.2228793233694,18.1925067527758,26.3964315897334,20.854324803931,18.4183888775816,11.4562994016225,11.5825685316395,18.0958940278085,17.1856371813285,13.889511814047,10.2174852415241,17.546890800204,17.8022314009525,17.7999097887333,19.6324239984506,12.6267906602318,20.1502814988327,19.0360614403871,17.5981999549328,11.1394185896615,19.9088000490322,17.1744267469098,11.9666837647836,16.6834907556503,15.5034350727138,16.1435882329065,17.4713702093404,17.1468580254022,16.9633398480458,15.1987854730645,17.3849172323778,11.3334827751808,19.8272240678636,18.9511912456868,11.8844473823738,14.3579013693516,19.4757973981447,15.610437672946,16.9470548097426,35.5733606588884,12.5912436754187,9.66556115298879,19.5213164009212,19.1334371455187,15.5851784171176,19.2018242523084,20.2475592234685,23.4161121760542,18.7241420892856,12.886709269117,13.101896535058,18.9324659906035,18.1559444073114,15.0939985128101,19.570906022037,12.9252449919131,19.2140736675587,18.7189017603084,12.44175174376,12.6472388299638,20.4489804655617,18.8330287315529,18.2632509524719,16.1173150123985,19.1650923252562,15.7860519784782,16.9366618527732,19.3213336227049,18.1618418315854,15.6349903847664,15.5168452687416,16.5994212800984,18.2557674258133,16.7719498950674,16.1171559217094,19.8931621880798,19.6365524752148,15.2063651396756,19.0934407826396,19.1401222476476,16.8857324222412,17.7030713773215,12.3903277642917,15.9226812544132,18.7291417489965,18.4739990078284,16.7815152073681,16.9479090143478,15.2451833635017,20.8892060917205,14.9168086594822,18.7258049554875,12.5302780214772,19.6423255967437,20.049436529758,18.7866017307256,22.2303102841873,17.6154397815922,17.3416811783906,13.6488044329167,18.7760759375162,11.5575287237192,21.9625017184344,17.1785894523367
"iris_14",20.8222775592543,16.0810215636454,19.4449887962372,22.5906229178746,20.5476612152484,20.5726139191673,0,20.5993426454704,22.7030213835403,12.6503126293247,20.52564920084,21.2036892905326,9.76747296865353,23.0731926385811,26.7553073399572,17.4003556682205,19.7390349752362,20.5584272330305,9.555554160631,22.7830994656841,21.2769278591212,28.1615821712429,16.5916757392546,20.9063426695846,7.85520919101682,23.8481800476359,20.887231986342,24.9206387658584,21.3989165812774,21.5896957777122,20.0410900309059,10.3587794338748,25.2199638492303,22.3462462633338,21.7334206460778,23.4824578722746,24.4625965446688,22.9639916907657,23.0170847744321,23.8858704868128,22.2207809332764,12.820845315576,22.4539656132075,20.5010025356983,14.6624226007847,24.5868917563679,19.7299604107573,24.2400943583029,20.1544095059045,16.0208452564007,21.1429968771952,23.6610710068672,24.2936494312347,22.6166294718435,22.8998617179652,22.194289986884,27.5599038646887,22.6157961114471,20.3815301607223,18.6829390362161,24.1353607013557,23.3919514421955,14.3204418005427,38.718752570775,24.364063277328,20.9352358994537,23.7275451398565,21.2950908119361,22.1691705552341,24.661677195181,11.2777294598552,26.0695660170061,21.9838381552023,20.8722216761854,21.5799433229076,25.0864162661362,24.651380468834,22.3212773102431,22.0800834890039,21.5699445631348,12.6007750909137,21.194939915374,19.8039501487109,20.4340278948018,12.6169806369328,24.7807327675117,24.1419252598046,17.9265245113277,23.0090261521631,21.0967422562319,16.0613659100825,15.6050801232573,25.0005838350892,17.9987856568408,22.3718967231188,16.8624144993494,25.1830321494504,23.0967674036307,20.1513650378811,23.4331269265046,25.8752910876912,19.068331080596,22.4271493068725,22.8468507382743,22.9079323303549,22.8356108647134,20.74402291533,19.6155813047613,11.8972740700595,21.691130277099,23.9563962572611,21.5136085325652,17.1664788575107,25.1462377802866,17.5704730642068,23.1886410959182,21.437746123884,11.4605743419833,26.5231142264358,23.6444094339091,11.7726969322364,19.0049889277553,22.3714935587273,21.7042499972025,24.5111803678179,20.794782673431,17.7137465731676,22.7509081426182
"jarjarbinks_14",15.9888367366233,16.5820999403511,15.1520424898539,17.5127215576698,17.1360262707633,15.0545909634644,20.5993426454704,0,19.320838080147,18.9329443860417,8.11682931651902,16.3606371671277,19.3145829172517,17.2108554814381,27.141399113344,15.555923478132,12.7573704644586,13.8027266541087,19.975991092698,19.3209706650327,16.9199511948848,28.9983205735606,15.2276033215412,12.3796421685126,19.7148348494098,20.8171231983832,26.0423492813218,22.4471497608668,21.6557750190338,13.9905714745218,12.9185519099826,19.3664389977918,21.815403679964,12.9952956564092,13.7808514380658,20.7993783530671,21.0766882268081,18.068877231769,22.3378521457783,17.725877801885,23.8288101205908,20.6956741866696,18.7115882364035,16.934353717385,21.9123278661307,21.5942627087469,13.6198927394672,20.1443772380687,10.2255489794689,16.2105353891116,18.1296359799479,20.3570678430961,21.7933871026928,18.6439352517179,20.3820782675127,15.5138421497108,23.1027702468255,23.018349084602,13.7921122364738,19.1917609375053,24.0087634367632,16.6585930561793,16.3031580805938,38.2734645385526,17.8959940963719,14.6711120708096,24.2369378972581,22.525061088633,14.3991137236544,23.870418945333,20.4270175096169,24.8230902643435,22.9785102545266,14.6455298907025,16.0343458327249,19.4269710977388,20.9403027181992,15.2034622992392,22.0680524892559,15.200889377276,21.4854402400349,22.3120213446802,13.4095264357048,13.2710360803053,21.8307960074017,21.760028101455,20.9335629795945,17.7179320410807,23.9605471227702,13.8185085688069,18.4608089551821,21.7433067928869,22.0513669359865,16.4960013496092,13.7479716254264,19.2957516516022,22.6718277237586,20.3597728479864,17.8943991543316,24.1167929944539,20.7358565842373,18.7238616388359,23.0635524997877,23.2607940942739,20.2547684913418,19.4374107842338,15.6242019069102,16.940394249202,19.7718620776305,21.7697522479574,16.9426290263315,13.410209085583,17.5529770490607,25.7586816954121,16.1365018035828,23.2800472962807,14.4189696261745,20.0424926752502,21.1080771379003,19.2560197725739,22.1793486909517,20.9847408184457,17.9958768076539,17.6121967868329,21.0363008444592,17.2681026024349,24.8057357441107,17.8542087800729
"kubo_14",17.5757743415768,19.4636559352225,16.6850999598018,14.9846920657637,10.1891258973887,15.774545128159,22.7030213835403,19.320838080147,0,23.0379704390362,18.0562450049798,9.60390904528003,22.4119407819053,14.1268360259538,20.1779212688943,18.6337495107745,17.6631125566037,19.0554490603589,23.2894384247477,15.5299889293076,16.3375300157885,22.8393496754802,19.0487435848417,18.5321088786714,22.6995123137202,21.8059829036042,27.7367612020335,20.4655499947959,20.6072739664644,15.1040551491376,18.1956850453096,21.6539475366156,15.3079229910416,15.1988809984658,16.1565552202834,16.5240805994569,15.4355119712025,13.2571290650656,16.9650195006698,14.3503313192205,21.1381802585373,21.8854890038442,13.0040404110043,16.0038237689592,23.1445453599327,14.6359661941805,18.8563225567339,15.4272481388034,19.5926849105254,18.9902181228884,15.6380968462077,14.6690246712825,13.3027180741466,17.9883003079489,14.3768809838157,17.9990047172613,18.2692586427094,17.6521278815579,19.5196316054559,15.3989603729572,18.0821595114989,12.5847330645585,20.1191996711913,32.2584216085797,17.7843692514836,15.8025418652821,19.7140967117378,19.479113354533,17.1028474778213,20.3372345269074,23.1758887203007,21.7654055636406,19.7226633997223,19.3098046497963,19.138393782564,20.177696200679,17.6022010712196,17.9111582590754,21.2412341258497,18.3973607808654,21.4841334074147,18.9615535581505,18.1476885307382,16.560800885421,23.6475394695432,15.4501041762734,17.3767368172685,18.5547321852033,20.3105926379021,18.8121483221382,18.128642864742,22.9059666842786,17.9041453531407,18.3488568167477,16.4946158720601,18.531839166928,18.8298085888513,17.1367518542282,19.2923119338863,20.1928253402484,16.2263108959681,15.5545857568991,20.7619406146573,21.1468367346441,18.6352441604078,15.0164901027137,16.5420243540344,19.1019629699373,22.268009392165,18.3918750060642,17.050875416946,18.2376332602771,15.533279507068,18.4762304598671,16.5197008782236,18.1412870951666,14.5704873813762,22.7526259428351,19.6826857964642,17.7228821852916,25.100476977067,20.1991715858231,19.6364377755371,20.4247533507202,17.351582628856,18.8852149135842,26.3696571534044,18.0090863174382
"wolverine_14",19.9270708355058,16.1929045466181,18.8509995087166,19.6963678384946,21.2015406438253,18.9984901896725,12.6503126293247,18.9329443860417,23.0379704390362,0,18.3763951866625,20.1183091184352,12.6326012305925,20.743739760442,26.4345629809252,15.875209412739,18.7000282343054,19.2069981927301,13.7899129050829,22.6957046075768,20.2488586417765,27.4646343477442,14.9202216870778,20.2012772393015,12.0468970374246,25.4464334335729,24.8915265421169,26.9624281023527,21.6767612796649,20.7660439059833,18.8181198283191,12.4967772762477,24.1536919241666,22.2577365687834,20.2203244453764,23.3807745914384,23.5496905252661,21.7137206799017,22.6498730096233,22.7156061493478,22.4411992620557,14.5821809610334,22.1009244632215,21.1064958946483,15.7041271483159,23.3510471441755,19.5002886488925,22.1560096018282,19.2883735907477,15.0891241684591,22.0013033545147,23.1170697865058,24.0299163428691,20.6946389925261,21.8097755835227,20.6608568542727,26.2917268189979,21.9766657447041,19.5390904558041,17.7548067460438,23.6490297131722,23.0982145663206,14.4261703135623,39.1407892823633,21.5328062174489,20.2660130240806,23.0763771906947,21.8822824762222,20.8939136724846,22.5871531293253,12.4293753618748,28.1813771767171,21.4803445199618,21.4964968240087,21.0332249937698,23.7309565764936,24.1973403714678,20.5068515383338,22.6620652305078,21.3639903488663,15.8021860260685,21.6419038249403,19.1212615609524,19.3690663703843,13.8803671480087,24.4670792824243,23.3052922341283,17.3464041845737,22.9267944864061,21.2072051002562,17.3557062391606,15.6892150487915,23.0825947578727,17.5378935560954,22.3077354032705,17.5544066343058,24.0163169750553,22.817783015558,18.7866200441513,22.8739498558068,25.7896222073271,18.8879403480232,21.9183515243229,22.8534908666656,21.6088141147951,23.1021128844894,19.5433684023865,17.4328747468152,11.8737044227976,22.1552053133788,22.600401248917,22.5887533240854,17.9078784837495,25.1900692194012,17.125434442852,22.8296891607183,20.8346638133358,13.9898925651577,26.6442890440573,22.3695871392991,14.6558347880223,19.5849993607161,24.5971155393965,17.7272623642277,23.3448285906246,19.6702112027969,16.2799870901604,21.8507798931126
