"","hera_1","wolverine_1","hamlet_11","hera_11","jarjarbinks_11","hera_14","iris_14","jarjarbinks_14","kubo_14","wolverine_14","jarjarbinks_15","kubo_15","iris_17","kubo_17","lambchop_17","wolverine_17","hamlet_18","hera_18","iris_18","jarjarbinks_18","kubo_18","lambchop_18","wolverine_18","ophelia_19","wolverine_19","hera_2","jarjarbinks_2","lambchop_2","goose_20","hamlet_20","hera_20","iris_20","korra_20","ophelia_20","hamlet_21","jarjarbinks_21","korra_21","kubo_21","goose_22","hamlet_22","hera_22","iris_22","kubo_22","hamlet_23","iris_23","korra_23","hera_24","kubo_24","ophelia_24","wolverine_24","kubo_25","jarjarbinks_29","korra_29","jarjarbinks_3","kubo_30","hamlet_31","jarjarbinks_32","goose_37","hera_37","kubo_37","lambchop_37","ophelia_37","wolverine_37","goose_4","hamlet_41","hera_41","goose_42","lambchop_42","ophelia_43","goose_44","iris_44","jarjarbinks_44","lambchop_44","hamlet_45","hera_45","jarjarbinks_45","korra_45","ophelia_45","goose_46","hamlet_46","iris_46","lambchop_46","hamlet_48","hera_48","iris_48","jarjarbinks_48","korra_48","kubo_48","lambchop_48","ophelia_48","wolverine_48","iris_49","jarjarbinks_49","kubo_49","ophelia_49","wolverine_49","jarjarbinks_50","korra_50","kubo_50","lambchop_50","ophelia_50","wolverine_50","lambchop_51","goose_52","jarjarbinks_52","kubo_52","hera_53","kubo_53","iris_55","lambchop_55","ophelia_55","ophelia_57","wolverine_57","goose_58","wolverine_58","goose_59","hamlet_59","iris_59","ophelia_59","korra_6","iris_60","wolverine_60","hamlet_67","hera_67","jarjarbinks_68","hera_7","iris_7","korra_9"
"hera_1",0,0.100541242928032,0.26548305748846,0.19004608815263,0.249911451476169,0.0997004181889835,0.285677981285113,0.210058923509552,0.422736793217326,0.140616123671416,0.176721096419671,0.180091183473273,0.10667390889162,0.158077642266643,0.490777344117422,0.107388104851658,0.0806848931322292,0.119578092818761,0.17505455072101,0.173592590233788,0.0659851884872303,0.344240155779528,0.126707613703583,0.122411729989423,0.146497438560718,0.439657499740821,0.436850408851586,0.454107692872495,0.151045256094153,0.239370825265153,0.148143523375542,0.0901788770687241,0.242327656508405,0.274932812581319,0.117233380099228,0.136227114836938,0.185881973447587,0.138373158120058,0.207061727300332,0.488894283892411,0.230083375564773,0.0972139488156958,0.184119498158297,0.0985865553124449,0.144490735127985,0.264035685664927,0.161581585292001,0.171719120467077,0.178670020827746,0.156312128332486,0.334726224319961,0.178718553017331,0.341522960594042,0.149002067786593,0.374978200786528,0.0790092531174462,0.216424488872688,0.150271709684605,0.197554416822571,0.0849289587337288,0.208678241610076,0.439289395912088,0.109890736614411,0.655098673588495,0.153009717996609,0.0839221470755824,0.16382934732062,0.231707943226121,0.177149975339346,0.239034907440752,0.15429303310068,0.470717256620578,0.164038194469644,0.326788790014,0.289758534985328,0.462171203795249,0.289640170876287,0.154291397440589,0.244533326279473,0.221759757765372,0.195645271753504,0.227877666986101,0.183392328681723,0.176254946900836,0.114481441476644,0.251961441449256,0.174899541222997,0.15694957693202,0.153978487570823,0.261776218615744,0.187213544657179,0.12276897525077,0.204046748709479,0.101966965335943,0.278461406302161,0.122730399071412,0.152521215212707,0.14490816761637,0.0985174140098138,0.132132731317848,0.534916386700638,0.239887019120626,0.11916968541731,0.127784775160116,0.136797677156767,0.270764503991454,0.145401896996852,0.112043230528853,0.109605137304933,0.339524038121965,0.243338914570898,0.281088100892953,0.330717986172757,0.229069230576342,0.206620839947253,0.162306109569608,0.173033443395795,0.17936342384986,0.322722876325119,0.208718400928048,0.298426364883506,0.150435769096194,0.48067016723084,0.202509858434921,0.163117702066465,0.0874824260546347,0.160427803813544,0.239574571775566
"wolverine_1",0.100541242928032,0,0.260246924575973,0.151482252722104,0.234594251731274,0.0783818097383657,0.313774236691784,0.245732497226758,0.396878545301221,0.121212023254311,0.164249778022025,0.135637919207499,0.155415441594268,0.124801873208639,0.480444875071245,0.108531508695672,0.123117685698498,0.159099867068788,0.207208642240048,0.237925036431168,0.0918633037078174,0.32465846980956,0.0716484727472855,0.169166121088265,0.170132865626879,0.501948886177816,0.460001874110824,0.497360870383703,0.164394007237052,0.278598191408387,0.187755810708332,0.0716776595282441,0.28706871403995,0.293425106086408,0.118939819500669,0.18900792084899,0.215888448565356,0.128972589819368,0.245016141114834,0.477620400275206,0.303237832511608,0.10987095872247,0.180930564555176,0.134911667524581,0.190876252844709,0.260043341226963,0.198022192965352,0.184172925299473,0.204006426587628,0.11706392755321,0.345862190702335,0.17087890967237,0.331864930148959,0.150058653458515,0.353839362922502,0.106723549690929,0.24532727534583,0.220934155080692,0.242009320170179,0.0717462595690858,0.254134600157247,0.427448913330044,0.0675011468484868,0.643954153713351,0.158066708554488,0.11964497523795,0.197304176898488,0.286105549045244,0.163428891621698,0.208700372000061,0.181445079278915,0.529444276938538,0.225531798121484,0.358750647174615,0.320569075848605,0.448383717837209,0.347525905962377,0.162572518141455,0.303497780213866,0.257795275241584,0.23123707310981,0.274216234330717,0.231967960505439,0.222199824074938,0.159106528691857,0.272891354263747,0.228099483587465,0.206309925677061,0.164716596863042,0.297335802826026,0.203624449139371,0.130538407597721,0.244238802823801,0.156910796434154,0.322234351476183,0.137961007859668,0.163370732708174,0.220875759642092,0.148337198131417,0.199171389184676,0.524056440223461,0.207172015042848,0.179186455573249,0.175463944053274,0.154457157580386,0.340363878585375,0.131569778230242,0.136062267592,0.110351902587186,0.392501443488097,0.240903058956864,0.306565810674594,0.307717492675697,0.234840692966281,0.171540021474311,0.189719640065594,0.195055093522206,0.224624476703395,0.358666617931349,0.220230424964664,0.347705447967488,0.0973713243098537,0.513377123850778,0.16486223337594,0.199196472196968,0.0836563635491857,0.159768859054776,0.289251902751313
"hamlet_11",0.26548305748846,0.260246924575973,0,0.25206410333312,0.154248305917138,0.232287706436084,0.30394461237542,0.287134691037806,0.392683617572442,0.264955167396772,0.2542099502686,0.285541598848573,0.285747663289223,0.302361737256639,0.485692505162771,0.271892932249994,0.262608311562285,0.276531303285541,0.298963851092853,0.299241007180552,0.267636403847161,0.449378398397893,0.295354815841695,0.276654504333388,0.27212587035167,0.469266365525764,0.443988148536868,0.462673126171041,0.310039740741244,0.294219364076931,0.295563149657796,0.261057450496425,0.326057584546996,0.294846618260654,0.263083121585524,0.313857167247885,0.305936686996944,0.275466584057062,0.308932179552944,0.473465137739354,0.326348427729475,0.282170982872729,0.300754507446681,0.231985082812701,0.30792377265589,0.337937947472227,0.287642065014125,0.294033458310338,0.268335278381034,0.301114338995051,0.350090170821444,0.30549310001733,0.379586737198681,0.324060113241581,0.387957235367347,0.256196152680403,0.321314462156318,0.317994353458023,0.293989733202093,0.247771128458292,0.327924751527965,0.420551509353934,0.285969684670691,0.629827957916957,0.265949514378791,0.243147347534982,0.316137945506334,0.344186677535799,0.261835210741146,0.38778956891765,0.270908983790014,0.51137570006696,0.321381503960586,0.356361262045673,0.322696817300289,0.440113933174868,0.361937346155307,0.24925101645365,0.345379118551088,0.304522295825912,0.301264732918607,0.330232922837538,0.298993226440322,0.295538798698014,0.283668247058642,0.326308074271204,0.311191098965699,0.288777920172835,0.329839746102453,0.31093727977927,0.278568888703911,0.286395359200886,0.338656183152946,0.287798164340504,0.326984541425897,0.265222374808274,0.331039757397498,0.332787755066945,0.294632485264097,0.321920687997721,0.511330401986641,0.354173814355795,0.318859040075348,0.302830585862403,0.322983798208247,0.355205574952418,0.300952985647577,0.281698023171225,0.274044366458088,0.395310373195003,0.270556455341137,0.315032022932266,0.335563428581891,0.363315001515314,0.342820533681351,0.320386740169809,0.260846202562064,0.3233229323726,0.368412173197302,0.282392230525368,0.366324689054914,0.286981947143774,0.486259694966327,0.365448661405388,0.291289298284476,0.278484257800321,0.319711736078039,0.331513404058487
"hera_11",0.19004608815263,0.151482252722104,0.25206410333312,0,0.210263807070616,0.114885645323441,0.360276811187634,0.286882541064145,0.346597993035212,0.178980958177565,0.200276586494152,0.0748492403574248,0.239316694621244,0.112442820128911,0.439033175189569,0.200057751370664,0.220945563401256,0.238923652467798,0.294034286322575,0.277032505345916,0.195332193393649,0.314199743446957,0.168779522753006,0.249395962029897,0.24042750786504,0.524933229186088,0.501304078938451,0.509076051782623,0.215660677450779,0.279575795614808,0.243375993346298,0.18096435769121,0.278978257032513,0.296389279908235,0.148115444091766,0.245481864676432,0.234337136666731,0.164544817113932,0.242903244085608,0.429315965354354,0.331722811096263,0.210082620887904,0.195529450721009,0.197510400615922,0.274130332705199,0.253028345365141,0.273334440744227,0.175328322651642,0.250680057574629,0.187279558390381,0.374513721221582,0.176396824906966,0.286647769201625,0.211767585477814,0.345599275490121,0.168503105078516,0.256803681313798,0.24678768569426,0.294007067566586,0.144254166202658,0.269252654916771,0.4016566944254,0.163435299285415,0.597713667658493,0.157815279508012,0.151346936584766,0.237616703023023,0.347922550271905,0.152071168738173,0.233255821300196,0.246317097145415,0.546496498882636,0.280971582059389,0.417820162893384,0.381154234380834,0.39834708558464,0.356752908245509,0.15225334544956,0.355376244321658,0.323217723336416,0.292980808456561,0.317213593899319,0.284781468993403,0.26548906745048,0.236263530858889,0.286343858957402,0.245719815572826,0.276565851464868,0.228763293804875,0.337289037338047,0.219863489332424,0.241078433912847,0.264595310216334,0.250053188286218,0.339487603257764,0.174631262948527,0.242039030869602,0.293337558245523,0.242709698730748,0.271676888216728,0.474248674617635,0.185937564356422,0.272371077804509,0.236604466221101,0.245679653423287,0.347108871465249,0.182302116231029,0.215705973665293,0.204791058773873,0.439255551711813,0.238673868416409,0.35744876017728,0.267575667160429,0.230125130683917,0.1427251269021,0.23331393791006,0.210449469025776,0.292576553293575,0.372946099068364,0.244962384634511,0.409311145572115,0.149096764433509,0.543743446489461,0.223016414396727,0.229127432735668,0.179173811473781,0.243536239109091,0.334432465016224
"jarjarbinks_11",0.249911451476169,0.234594251731274,0.154248305917138,0.210263807070616,0,0.214417943190546,0.286931339495601,0.23483846375665,0.302285633465012,0.251531821604662,0.229458846532937,0.188227561299426,0.256377449472851,0.246567741782466,0.419449455685427,0.273293124721876,0.239579043275767,0.241362071116323,0.262549247966793,0.203694260287686,0.230684622665046,0.373205157724651,0.283809205735706,0.246723217179875,0.259527254984327,0.448123036286905,0.405900210644768,0.421686099138823,0.250239324547509,0.186361138316975,0.254595036755439,0.25573935398506,0.199319257350848,0.193123650840365,0.183292536261775,0.227783517304619,0.18493216979794,0.180597704220207,0.196245311900495,0.402036965191362,0.24430410574367,0.277600768074996,0.219136993328212,0.206639229011578,0.291202646682872,0.23079600198952,0.25645148492943,0.19871867437964,0.24261735029489,0.31178091605861,0.282764949089072,0.214387241121901,0.30427978490857,0.286984740309991,0.314832301176367,0.215377655111737,0.197066429386752,0.211653796390145,0.256636666549167,0.223179737427544,0.21650303978393,0.344306539387119,0.271587049220487,0.557808211084035,0.208770037804952,0.195438383847771,0.224603012762746,0.301749528962308,0.163597974459329,0.333615116736661,0.249462773600298,0.460614506490973,0.277416073110466,0.338090294948898,0.301664776884176,0.368095730404689,0.286815613750185,0.153442788583858,0.267897075428939,0.264811233365556,0.236252942447491,0.293875001134165,0.26392398194174,0.244625012596269,0.253111001584203,0.210871225208485,0.196051674580473,0.23527119926464,0.267653401386157,0.247725758459554,0.193596469551063,0.274223240019195,0.245242125214855,0.244297763950634,0.256475437355743,0.17534667806947,0.263225789644035,0.283471669322574,0.239731165602534,0.281667413020356,0.440423659551946,0.27581486092971,0.305499618152346,0.22873937908544,0.283655089137935,0.254133048922605,0.285311339396831,0.22382354637353,0.259174796558712,0.370754948831593,0.15409132827998,0.280302860015178,0.266170083815907,0.255332442017419,0.266189152717784,0.229323313350716,0.189061454849073,0.273616674846138,0.273794919136207,0.179452715580619,0.324407527933199,0.228527296396934,0.464816305313338,0.372776699940483,0.184934374239055,0.268564568196649,0.284886542098718,0.288605563638458
"hera_14",0.0997004181889835,0.0783818097383657,0.232287706436084,0.114885645323441,0.214417943190546,0,0.309761115510217,0.242461227994137,0.370801366126398,0.145130950236102,0.16360096861023,0.12706678242724,0.178564290248659,0.137216636450349,0.466742375043646,0.119234676184735,0.129597612301709,0.16552415118337,0.235189735519619,0.227733068873034,0.112856507842236,0.316482234536044,0.117694440883295,0.168258725768055,0.187065684477573,0.475259936710199,0.457173506284015,0.462288585059574,0.167465667042864,0.241148753245021,0.192041061235459,0.100920118386117,0.26274570247611,0.263901987877859,0.108142755822137,0.182231170634501,0.209783360726376,0.135600552994035,0.23710138132298,0.455472230313467,0.282202245538334,0.127238338720728,0.172157158747771,0.122688165867536,0.208842545884766,0.251328935407217,0.210819753131068,0.176980332006839,0.207011023452705,0.131477551166666,0.329846132598536,0.17233912937024,0.312060744805618,0.172512616376967,0.347225050073762,0.0935459908661688,0.23454546056955,0.206244415116694,0.244235531170809,0.0611006506940842,0.241947323783996,0.402348327509855,0.117160345631208,0.622691417577769,0.122181170566266,0.0888784150824614,0.191907897807417,0.285087445198924,0.144054316029034,0.229337569152309,0.199797660475431,0.510274976469176,0.216031950643839,0.349842082218985,0.317701990417496,0.430167070331885,0.334931601051616,0.134000835993102,0.304550355660829,0.252525246665048,0.228170443646233,0.258526421158974,0.235240810466287,0.216460424727114,0.178426648264531,0.261596554274899,0.224305021522943,0.211488668963672,0.169985000273471,0.275435288898363,0.200242649829932,0.15640299548324,0.231844728656964,0.1773487668913,0.291387763751137,0.137676017028163,0.165143963725467,0.217736665946001,0.174018175066527,0.191790429947945,0.501121748817735,0.202271494978755,0.186177266732067,0.168248209529304,0.176136856430173,0.316754848574392,0.154230134370069,0.167538896123673,0.141115091509821,0.386815349550557,0.219024597571132,0.29894600910568,0.299008203244998,0.22415403806028,0.155067355532847,0.183810477523998,0.180418781392671,0.248508659590376,0.340150300453285,0.213397754422085,0.357040563270549,0.108783673001898,0.495392211770647,0.192209366334757,0.196544524458388,0.103056400331423,0.187975056254647,0.300970575621607
"iris_14",0.285677981285113,0.313774236691784,0.30394461237542,0.360276811187634,0.286931339495601,0.309761115510217,0,0.228760524645782,0.42213259625984,0.302989344750407,0.327609860581541,0.345975646739414,0.236829353706008,0.357980225566388,0.509646307260048,0.298310711786977,0.296547966631773,0.259018362882573,0.170728514816756,0.293022921497872,0.28485644568901,0.481679309061736,0.34871198831595,0.234865857249864,0.177510430300219,0.281845258759418,0.239012583588291,0.413565896687499,0.331197913253688,0.309345176433,0.291571071049245,0.285934769957288,0.331791357529979,0.321026541545658,0.322265101671082,0.300812417530862,0.322198144893697,0.314348745088873,0.318234064092631,0.504099242446916,0.307807875677192,0.27490469291896,0.330047890697006,0.25828040536075,0.24704550354874,0.357346134441946,0.21750304669815,0.327934407462429,0.206248780689666,0.349810411436179,0.362791803462977,0.341363890325115,0.410405552832611,0.359698680490949,0.410750251677411,0.283393663551306,0.33158293515708,0.310847165611212,0.19701722706827,0.292238208004974,0.337811209324777,0.453744868445772,0.330750960375272,0.647003502815437,0.331132818214236,0.277302871048019,0.335075900730292,0.186015826287954,0.324881490125956,0.424316429070592,0.179377804171173,0.307191085763299,0.23793738639825,0.150589939053898,0.132363246979307,0.486563353139567,0.184553392634254,0.299175415353193,0.212448732158753,0.162501786049763,0.159006446154791,0.186158015680453,0.223771979618269,0.244960462261437,0.23058881450288,0.34069321280885,0.281433785764454,0.183423184166208,0.346397453226073,0.143257487937856,0.26812859119318,0.304095526205275,0.344816208937033,0.240742971162272,0.151430346392708,0.272968473713542,0.353528363317416,0.24362972170479,0.271249840631073,0.263992386761702,0.53904047853968,0.388613479907999,0.302374510067227,0.308415833974127,0.34806078847346,0.292574179477505,0.361613014040534,0.291995060410054,0.299917869207985,0.193937183404289,0.317957147251155,0.119374579914042,0.376155463403858,0.374597954390567,0.392009858742226,0.341252307595692,0.228929365888141,0.231647813861593,0.2810142086974,0.302031252643914,0.128094306647225,0.317734125183068,0.290912285713131,0.425757275398706,0.290243976369141,0.337815659929742,0.331814958610595,0.19039474400046
"jarjarbinks_14",0.210058923509552,0.245732497226758,0.287134691037806,0.286882541064145,0.23483846375665,0.242461227994137,0.228760524645782,0,0.42966099800162,0.202349696780848,0.159867067519111,0.281415997663923,0.173637308734695,0.250076696282743,0.528203349321652,0.246515626666935,0.183292815233621,0.135275898362952,0.144009152300244,0.232403487404344,0.200271597108981,0.464290050417724,0.2738612591992,0.127267700009839,0.164763960856,0.388941914111239,0.356507605667622,0.388628665057936,0.255737359110965,0.222111382007498,0.141343125378564,0.265561227348968,0.249778165356013,0.263049285692649,0.220657154225765,0.232003685542331,0.251856941748804,0.214232755744445,0.260332261106305,0.493258522083767,0.274780553213297,0.265810882084882,0.269109781525737,0.172534656954762,0.208010418293499,0.313453181993837,0.103769292570074,0.257726901112958,0.0780282854584064,0.309296629576282,0.346342171271106,0.269156282306336,0.404376660905912,0.255987143763884,0.388023054995141,0.191500563357093,0.260360847463097,0.228420655554481,0.0841129807404975,0.257056620363612,0.262377660919746,0.439196713920616,0.261519641466556,0.665807387392503,0.196326543823248,0.176662534899498,0.258929632172686,0.231607147871226,0.190995259714054,0.352058223089788,0.152359256978776,0.431818876928938,0.194821415399123,0.243287364559575,0.196584644578836,0.461682267223309,0.253494286015688,0.190438303980637,0.209704610223788,0.151155551111203,0.16053249732727,0.24666913742137,0.0878696456232163,0.0815302079204247,0.183895900904926,0.288652773086776,0.215848180700651,0.145547742364412,0.305905173798496,0.141731639263138,0.240284774945965,0.267901099346894,0.227008598931034,0.167592618386182,0.15981607457592,0.199709024634341,0.275101267501285,0.169844456953435,0.177058902383229,0.217616510280872,0.540488160521894,0.364538285902155,0.277552875651405,0.262946016370632,0.251593749821846,0.258017680762793,0.253970043947351,0.182111922892692,0.237038151240407,0.312434207691264,0.225844249708106,0.175299889839065,0.367970076029607,0.331454019556257,0.345132282297681,0.265879059861636,0.104013444303698,0.14103098140049,0.249552852459937,0.21350477285095,0.218878306960872,0.284021850617027,0.393924006989029,0.372676355598031,0.218193900906629,0.261297052265043,0.254325668591648,0.173446031277372
"kubo_14",0.422736793217326,0.396878545301221,0.392683617572442,0.346597993035212,0.302285633465012,0.370801366126398,0.42213259625984,0.42966099800162,0,0.438267082040194,0.422729705875193,0.303756092876916,0.438187341793788,0.376588025566072,0.146538771343206,0.440386114402614,0.422855059953818,0.425680010774056,0.438147956422174,0.30675265222284,0.405663114574783,0.313984282167323,0.429140797229684,0.421950077230612,0.423448646794743,0.482724132246579,0.47415293267719,0.309762929828419,0.403284227418862,0.227042012940347,0.427716180891765,0.419016826860275,0.263746755262617,0.176431167257009,0.349654006683435,0.374583859477372,0.279828292746721,0.353668927903233,0.294229268201501,0.10949660228639,0.305349641046496,0.426274353528969,0.297343513101655,0.389468191787324,0.453651950733025,0.195474177804994,0.432645221453258,0.321177568161385,0.430894206683776,0.431929050978267,0.197014149928859,0.3164962320906,0.135514673076558,0.425149925688356,0.207434261321502,0.395003068681752,0.285964613360282,0.357771453024571,0.433804342013246,0.380831002052037,0.321362458309241,0.0876065599517705,0.41184250986904,0.259398492824121,0.382645942786699,0.380264930771151,0.356243088777543,0.427977690576402,0.331796554121739,0.426194451047354,0.419197642925073,0.436667525712804,0.418002528518687,0.429478611865396,0.427410818832988,0.116884558561635,0.388613042551824,0.331779060785503,0.391383884922366,0.421654981049707,0.406090695291999,0.419044315928717,0.440005060277212,0.42351040352605,0.429343399857653,0.215866034811091,0.333187156081296,0.410277152204882,0.381770426869602,0.403004763133041,0.289397412041536,0.435757721298077,0.402112958946618,0.421881355849882,0.403294905434589,0.362366936791358,0.393009920412725,0.4320436874159,0.417725467112802,0.421059166050244,0.152430418169156,0.243051956889409,0.441096549477892,0.382248176186928,0.427775697982439,0.234730679958998,0.412784045220567,0.411511401972019,0.430630985940797,0.456529637481185,0.224775246354716,0.420023206706022,0.128862776295779,0.294956331472012,0.29694640637233,0.350997719662081,0.378813662979696,0.439097443515967,0.224160654871253,0.30902174149309,0.45735249615315,0.349716493461551,0.520293210441831,0.47226379474356,0.33364922976264,0.416021794655856,0.4432864453169,0.435132095714799
"wolverine_14",0.140616123671416,0.121212023254311,0.264955167396772,0.178980958177565,0.251531821604662,0.145130950236102,0.302989344750407,0.202349696780848,0.438267082040194,0,0.113863616376384,0.164817598866157,0.140735028521323,0.134761858650164,0.514569603139549,0.158639883609016,0.155402180433336,0.179771313522069,0.202565853267698,0.255876531037734,0.128550565221038,0.387714365279716,0.140781805229712,0.189250386388967,0.163310990761301,0.516977687958853,0.470406536367289,0.517591034207182,0.1775399260803,0.297206074464251,0.181738253585972,0.111355427509198,0.272343603025679,0.305403553696849,0.154919588969219,0.220355812642273,0.229833966682632,0.147363606891724,0.246841860542126,0.511126172762933,0.311448050522551,0.146220879748461,0.206455665696088,0.168602765160376,0.192943377992846,0.292217943585355,0.214135555976351,0.184966372543925,0.183192541757557,0.176338106487453,0.356374896178144,0.200738167903251,0.357789368333295,0.157488681531774,0.386449343233245,0.130596238419434,0.254287343872106,0.227111172640841,0.229948442117886,0.136675156598714,0.257130162732808,0.456990923300772,0.129076982495604,0.683326648322565,0.13840382923831,0.134885490554967,0.212757477496249,0.306855807239284,0.153414708612644,0.256635420814873,0.178886577420786,0.546326033527537,0.24033789967547,0.376593332090083,0.328259055830281,0.476435352892454,0.366913834335441,0.150381659750244,0.326582182113687,0.282807855087865,0.24000696638994,0.288233310411452,0.21200203703774,0.205636136793699,0.151550139133412,0.291876303674663,0.239342526084684,0.219558656319248,0.219418624822011,0.305996151625935,0.221668561026778,0.147691498419522,0.218571227530192,0.18009131877759,0.323027652865195,0.151029696594647,0.215242537148886,0.238334830099912,0.172021504663763,0.225423656788114,0.556686000563054,0.265714696254231,0.210593754440227,0.201456693770968,0.180857197576565,0.348716862611434,0.169836429633533,0.14093490280453,0.108708366279622,0.40612289980358,0.247591189170789,0.32324736090693,0.341051968260383,0.27861266292815,0.234917806493721,0.217587998646687,0.195895373638328,0.215442885362192,0.371771626633924,0.223588765787769,0.326537961529173,0.169728588658806,0.530834796959214,0.223643637834117,0.213716393113047,0.138225925738751,0.148880224049074,0.293821251053608
