"","Ginger_2","Padme_5","Padme_6","Ginger_7","Padme_7","Charles_9","Franc_9","Grogu_9","Henry_9","Ivy_9","Buddy_11","Joans_11","Padme_11","Ginger_14","Buddy_17","Ivy_17","Padme_17","Buddy_18","Ginger_18","Ivy_18","Franc_19","Ivy_19","Ginger_20","Buddy_21","Joans_21","Franc_22","Grogu_22","Henry_22","Joans_22","Marshmallow_22","Franc_24","Ginger_24","Henry_24","Ivy_24","Marshmallow_24","Henry_25","Ginger_29","Henry_29","Joans_29","Ginger_36","Grogu_36","Henry_36","Franc_37","Grogu_37","Grogu_41","Joans_41","Ginger_42","Grogu_42","Henry_42","Ivy_42","Buddy_44","Franc_44","Ginger_44","Ivy_44","Joans_44","Marshmallow_44","Buddy_45","Franc_45","Grogu_45","Henry_45","Ivy_45","Joans_45","Marshmallow_45","Buddy_46","Charles_46","Ivy_46","Joans_46","Marshmallow_46","Franc_47","Ginger_47","Ivy_47","Marshmallow_47","Buddy_48","Charles_48","Franc_48","Grogu_48","Ivy_48","Joans_48","Marshmallow_48","Charles_49","Franc_49","Ginger_49","Henry_49","Ivy_49","Joans_49","Marshmallow_49","Buddy_50","Charles_50","Franc_50","Ginger_50","Grogu_50","Ivy_50","Joans_50","Charles_51","Franc_51","Joans_51","Buddy_52","Charles_52","Ginger_52","Grogu_52","Marshmallow_52","Franc_53","Marshmallow_53","Charles_55","Ginger_55","Ivy_55","Buddy_56","Franc_56","Grogu_56","Joans_56","Buddy_57","Joans_57","Ginger_58","Henry_59","Joans_60","Marshmallow_60","Joans_62","Henry_66","Ivy_67","Franc_68"
"Ginger_2",0,0.134681089548812,0.169915797762227,0.179669586031789,0.197076237766743,0.443070149935623,0.166992640159181,0.461949598043666,0.298745290518821,0.385448229521914,0.40798473729282,0.49777314507723,0.596558746776729,0.699235444030582,0.473252172155992,0.358139404710262,0.794936310740683,0.476558789605808,0.541092908938411,0.498580978069661,0.44658707590288,0.494379933823256,0.490605133698885,0.516221725569173,0.614544607733061,0.501504577757859,0.817023882424984,0.413463007988886,0.505935750860565,0.516781907231346,0.487920576193735,0.503821519259194,0.456008477101892,0.505876108878611,0.687596742714853,0.402688316798874,0.583575786015955,0.518213956347986,0.514167990240085,0.517412015933637,0.867511375920759,0.510683258980982,0.517446788472406,0.913606354446049,0.849152669278958,0.402741065562499,0.311956630358749,0.626037817865681,0.587462939432444,0.578793006204174,0.480941373586311,0.484323338273857,0.605162700896597,0.50837379963429,0.497426776107653,0.503694599089003,0.509419809728595,0.476385469196435,0.595070455459246,0.574585635359116,0.479613340040515,0.481944149661927,0.677700112739571,0.49969636100341,0.50793584785351,0.600691412263565,0.49851989024209,0.47519004195631,0.515605311621596,0.603066509663129,0.569397945323411,0.307801461725081,0.503484772495373,0.552870554165109,0.524408708818462,0.835263962143245,0.526269325667203,0.464774438551693,0.393185232454566,0.524449586251359,0.506904907885901,0.627983412947778,0.576804241684468,0.604570458460591,0.49037054381549,0.46589074729717,0.359083101524617,0.500890046801136,0.583663482802428,0.609324001186882,0.549943505064721,0.590272863457986,0.492662052327752,0.480061159552048,0.534101973975392,0.495849805753795,0.515248722061319,0.491636255552438,0.554109130725714,0.67760016142412,0.420575278569578,0.55792698287937,0.800009715340522,0.504315911099028,0.614938316304454,0.477234742972905,0.338389337338089,0.51931085062215,0.678945953213229,0.577530362441208,0.483515194180453,0.34455431657199,0.566203889017634,0.540689844088845,0.499582027168235,0.204771715483583,0.574026405380719,0.517123287671234,0.474786333260624,0.504087909201353
"Padme_5",0.134681089548812,0,0.0789994921279839,0.258588298443371,0.182359343417516,0.430294171386808,0.270226281167348,0.45450286918843,0.337733545280715,0.345560090243098,0.438074388763655,0.544769363565548,0.573474759987612,0.714618003149277,0.439277823369736,0.362021208136314,0.773655185758515,0.528234695607936,0.572911580511623,0.464726641732422,0.445316636357358,0.449240528285056,0.478411588974691,0.522902215947456,0.642768048695306,0.498156587638896,0.813886304656514,0.391327295960887,0.524186321429252,0.539537953795379,0.436724565756824,0.501174568693324,0.465492507007438,0.460349946307876,0.670747567155478,0.40989988300703,0.602049338000019,0.526167676748274,0.551612643400416,0.528560431100847,0.86114880144731,0.489189790220157,0.486847525451657,0.909683738433384,0.847685092795849,0.408584084313425,0.315259063151717,0.616475853229346,0.588184367530536,0.526564599956767,0.442183622828784,0.408739261137785,0.617470251211987,0.521525423728813,0.505829883985309,0.485804325199491,0.529870519422086,0.453889693299987,0.601432204023633,0.594854808648711,0.4460543126648,0.50132609914675,0.673750873318158,0.465085146788705,0.510989163271528,0.628778195827107,0.511905083646388,0.497214139788275,0.488571532395799,0.620770282063526,0.574744412459474,0.291092129347163,0.487794758315469,0.512559441632152,0.491863818459411,0.824608941987929,0.468899575671852,0.461685729713808,0.394471026049973,0.522648206685857,0.478335741283948,0.653947659668659,0.590217857653621,0.590444651534314,0.484411803432183,0.469107675617033,0.329352054461463,0.50810861776353,0.598855917053986,0.630633381905119,0.549734485218356,0.603473306992557,0.489455777430052,0.438458784323446,0.516908746971692,0.475261753233422,0.514120252872502,0.417662594915814,0.573787441082561,0.663365005378272,0.399716397153064,0.560398154304943,0.798121039982521,0.452924090839604,0.622232032491612,0.42669096800324,0.358982058404024,0.489461649351295,0.660373132656946,0.616265094717564,0.477252400850378,0.369257950530035,0.581233215733769,0.57135847549495,0.541793336885323,0.253665562436987,0.610709282415815,0.484216308749696,0.481557112976933,0.5292817437738
"Padme_6",0.169915797762227,0.0789994921279839,0,0.257156214803324,0.127939872482371,0.415440941357038,0.267764372504401,0.441302978000603,0.333515474733345,0.304708809877016,0.429632227058023,0.527445630366745,0.551049682480388,0.6980873710703,0.413385779843853,0.355721262406134,0.777953260546133,0.514262708680015,0.554337714863499,0.401629232838044,0.429367055431792,0.409933960938598,0.463134797895683,0.50711010505543,0.628677529852419,0.484578412192353,0.83349437807449,0.358918185848786,0.507829610162068,0.523376697153894,0.403246381911758,0.488243430152144,0.430415075334704,0.431307770290417,0.704836877130336,0.37914827650898,0.579043869819613,0.48707344196605,0.532189918883807,0.482367918523234,0.875786729005575,0.463565022421525,0.469053594333836,0.92006806631867,0.863638393854125,0.40667046750285,0.276841223589369,0.654107766014077,0.541493925520026,0.458173929481236,0.427989012577707,0.390376474044792,0.583341797866938,0.505945698247222,0.492401298736733,0.471989819402703,0.513872163585275,0.419390032234069,0.570348743484569,0.575048732943469,0.432689359092303,0.487300666449705,0.706977028597053,0.426681367144432,0.497944100348723,0.609130479842471,0.498881716057541,0.482554616028398,0.456852384609213,0.603573466928784,0.552524873458852,0.296512455516015,0.503278216650143,0.454483733049525,0.442962015665925,0.842773545324059,0.439467039166174,0.45674209382551,0.387664206180408,0.501220918401954,0.426631882315983,0.636272840395573,0.554332648870636,0.573746336306997,0.472228687211643,0.458345021037868,0.343924650344691,0.491880542339565,0.563977797001153,0.612865369623712,0.561006562964575,0.57353770260747,0.477410590593014,0.428467946396233,0.471284192371197,0.478793829780496,0.492875435025281,0.410785965987437,0.553340751850597,0.697895121060957,0.373820996514251,0.514661176742217,0.818756402153303,0.450372071802779,0.591759220008478,0.43611797454102,0.357875579086698,0.465440710209259,0.695210685259126,0.598203199181944,0.466410590575486,0.366918401178855,0.563390034622911,0.553165448145139,0.52553007140652,0.267458175930923,0.59376577111474,0.429242952017067,0.459860375678466,0.514685984304419
"Ginger_7",0.179669586031789,0.258588298443371,0.257156214803324,0,0.212114311738586,0.297407189157336,0.0816350117502024,0.327134080749647,0.167253934695795,0.268450536858634,0.252373961682121,0.324797013194143,0.443707876053531,0.55620082539117,0.313930984887743,0.245474227279009,0.807225474796516,0.324355306379986,0.35845715746048,0.342719459486313,0.270863492311906,0.313715285006454,0.312171273662504,0.340536520364842,0.464457422646964,0.307521129774259,0.865836298932384,0.273039496279336,0.327872397046105,0.332887443123664,0.306823103271783,0.312973384673973,0.27609179783339,0.314668444275148,0.758406725380305,0.224609392447807,0.39981135944228,0.339504984473219,0.345322263619562,0.34271451245356,0.902016246011024,0.316731743789981,0.329140043261994,0.936547801517977,0.890624436347895,0.320696822725923,0.180790309228657,0.70790909831392,0.409159677684592,0.429855036754138,0.357166119698374,0.4032007294577,0.429054998291978,0.319313146987361,0.334921277660006,0.334768721164084,0.3225887632909,0.290416538916386,0.413335295367963,0.387908197162489,0.33006477150054,0.340718246308568,0.757287568020091,0.377531534247952,0.321426939073998,0.43262265523677,0.304892788396974,0.34902333491734,0.323937044867278,0.4373318910069,0.383757098659906,0.307017327038584,0.455777480259024,0.382841097126811,0.334601628490982,0.873491930150673,0.343982878462146,0.390142152824094,0.23904452833521,0.369386041303808,0.360873660240591,0.460381279363933,0.392692886667388,0.435892517227641,0.322661187236432,0.281477989539139,0.358073975505779,0.337498253527873,0.400443932916804,0.433968652134102,0.592780529306311,0.408925465438382,0.31549292461153,0.322602646296549,0.353424553904927,0.431563829498957,0.332934789000176,0.455816893618142,0.364944872773202,0.749608189669545,0.261950933525751,0.38339789899836,0.853714609086247,0.506944912228704,0.439470042141602,0.439592547915829,0.217149454240135,0.323224311744693,0.750079162708531,0.401723908413206,0.323041204418434,0.263897542402215,0.373976738072142,0.357232325782365,0.325698852126941,0.242357048499717,0.390918286056982,0.348848137903045,0.295398036702141,0.321841449476307
"Padme_7",0.197076237766743,0.182359343417516,0.127939872482371,0.212114311738586,0,0.378873425332531,0.210922390517588,0.437615680318922,0.314420251785262,0.292821756087277,0.396493108163039,0.490889429575561,0.504313314775515,0.657040757766695,0.411496474988705,0.36176732911016,0.796432191364281,0.479081080563455,0.518287923617288,0.358679873201465,0.400451124895482,0.400575057402312,0.458751265298609,0.492050458291849,0.578242677824268,0.475150922540599,0.866204371853989,0.364996362313568,0.472490195753975,0.502321318871667,0.393840374117048,0.479768786127167,0.400825593395252,0.426850421016115,0.756083869902591,0.350953722047992,0.53585272108566,0.447409837703703,0.503241672255756,0.436175560200005,0.900914470145239,0.456342736859483,0.455680275815607,0.936095236356332,0.891080984659293,0.417867930551803,0.271101208758029,0.713852555521506,0.495885076653741,0.38597566456653,0.437353950181474,0.40137649284479,0.53997002055292,0.485939211946597,0.485458242693653,0.470662845868369,0.499270711785297,0.419525352939897,0.535610867089637,0.534289897510981,0.433587206575391,0.479494844731864,0.758447541554115,0.437404941780736,0.489141534481584,0.570661839930747,0.490363882899503,0.476347662066911,0.451917709506845,0.563907039015091,0.511096362052516,0.339964676446058,0.51785520754308,0.396288536366357,0.42024728686356,0.874131560804002,0.427812970186013,0.472789777518324,0.391330088146296,0.473140080169625,0.421953961772885,0.59785362051651,0.514517156639665,0.535371191868152,0.466113252297657,0.455301408953094,0.382440694546343,0.476056338028168,0.524546450947995,0.56968578408473,0.607856712823599,0.533292735693338,0.470845838539781,0.430838695112315,0.441999078678938,0.500456841878963,0.473932356608478,0.44027589089769,0.513343278634179,0.750412568486368,0.378552074702734,0.473001822442072,0.854526371031225,0.485710468301155,0.557555404234245,0.468921146381665,0.363198398298192,0.460908336789712,0.748865904554527,0.552553596556576,0.459139669981111,0.377394372651452,0.529348129851163,0.519684963371201,0.488419148917121,0.271703238800028,0.556762242182006,0.399738989273095,0.428776818341307,0.484482116244411
"Charles_9",0.443070149935623,0.430294171386808,0.415440941357038,0.297407189157336,0.378873425332531,0,0.343208960759587,0.4641685855837,0.268974840405558,0.408499289330374,0.205038670206626,0.197022655553512,0.184209326708301,0.358012307723172,0.365529986219642,0.423195097523299,0.814220610119048,0.237100399878331,0.216100066882018,0.400867603151329,0.265084297917699,0.357465564738292,0.441773231031543,0.338091101877285,0.232361309530956,0.363963616494713,0.912619577435709,0.444714870026705,0.171883885472459,0.304509451569863,0.300230807524627,0.342065426964323,0.256918381354323,0.375317751870653,0.837970396111466,0.204844566654772,0.21870156369558,0.168843426186251,0.262790540591251,0.235077663622262,0.935844149813082,0.344615723062902,0.294217104210935,0.958699916601083,0.929348329167824,0.507593510187289,0.359274758134053,0.807550315588901,0.238568301857119,0.440449923725096,0.522162864568294,0.511315168418794,0.238894521422403,0.319553887199851,0.469742840240805,0.47307639033174,0.334757970050971,0.401909963534087,0.243503104941815,0.216046541107086,0.457526478191977,0.495098781150117,0.839196533894848,0.552442619689269,0.430218231531334,0.242399989837011,0.398976216988815,0.514078667483866,0.324183625177473,0.249025614131277,0.195130517763537,0.504110960177307,0.613323094643886,0.189843335103559,0.444250176873846,0.918141974669565,0.277757569908917,0.564425913689285,0.394995722840034,0.315558618961088,0.512376043670936,0.271090001098915,0.218918007419605,0.210353110737449,0.470306655389794,0.403844231986409,0.541054358681695,0.276664837175266,0.225419664268585,0.238102930851295,0.726684847733565,0.224946186664605,0.453079874132506,0.407569312507356,0.296131877454602,0.609726304538688,0.274996241166742,0.583710576527368,0.203895414198123,0.83410290237467,0.429251825732382,0.264667500034342,0.904991488535228,0.631134218555447,0.255457530263916,0.590215167815744,0.382363656523736,0.350746033248163,0.832873550585262,0.218172437059283,0.466741166918396,0.457433787780913,0.23526622360943,0.274678848407491,0.195886158373048,0.462311905049842,0.242654221063623,0.453138918090408,0.161892470196651,0.24071331067933
"Franc_9",0.166992640159181,0.270226281167348,0.267764372504401,0.0816350117502024,0.210922390517588,0.343208960759587,0,0.393249189999516,0.231282973384181,0.334933870656578,0.314016273576061,0.388512093014753,0.497339165807584,0.606079245170344,0.383050775032316,0.31669887991058,0.81223993737898,0.385624981771163,0.433480030198685,0.41012086864938,0.349801552040756,0.395298471372401,0.391013025958205,0.413492734119905,0.510804829870342,0.397233030696066,0.864036199095022,0.346250000000001,0.397458465355664,0.415567538806291,0.391272380422471,0.400589857023787,0.357677439012778,0.399544672345792,0.759160706416732,0.298537719274536,0.469328373630915,0.409269243425216,0.41508819377955,0.419900025932451,0.903250802553411,0.40679210454555,0.41525022894464,0.938083870603935,0.888497394112897,0.370032801662618,0.248229802817498,0.715165053363118,0.481528134581918,0.494607011299201,0.437680644997718,0.457236414360527,0.495283682950866,0.406725495855841,0.409776428640262,0.418569035654463,0.406414167090323,0.372430123708146,0.483768908809281,0.46100697711878,0.408102025506377,0.407715177827261,0.758638877073586,0.453297052615517,0.405031998706189,0.492390559512995,0.388774517566681,0.414321150146806,0.411928507338002,0.499580468991506,0.454352887775602,0.323195437947077,0.477964787952608,0.451005829430198,0.413996506914771,0.881525118638521,0.426088987049884,0.435147052981447,0.315492392128866,0.428316282567485,0.440206446633787,0.52187827036537,0.46581830680113,0.498187059767587,0.405198351801056,0.363586857868942,0.370119184161971,0.412868254543988,0.471223796503438,0.499562052848206,0.598193365396473,0.477124819449178,0.394834826261257,0.395325320034014,0.435921412963616,0.475074118809707,0.417121715732827,0.485010135495572,0.442008155034097,0.75713220844345,0.341120962778931,0.460030617092784,0.852402108027411,0.540647133479809,0.506673768642687,0.467743687211512,0.276985052475353,0.412956404418585,0.759944456674513,0.462085506784522,0.400186420365819,0.318245450303313,0.453122285317166,0.436235164985937,0.392962542565266,0.246176968771621,0.453800250972746,0.422254831087278,0.366237866814708,0.398101935874168
"Grogu_9",0.461949598043666,0.45450286918843,0.441302978000603,0.327134080749647,0.437615680318922,0.4641685855837,0.393249189999516,0,0.263274772996447,0.189253486464315,0.30267933513651,0.330367548184671,0.49882497852547,0.593028860841996,0.167481313055673,0.107905787840058,0.804289613934746,0.304110185375528,0.32937638493194,0.233928055021186,0.241112371184853,0.1789583222157,0.0799006226420882,0.210431060676117,0.490026200873363,0.161170844965311,0.783344733242134,0.117515625471784,0.381758392511298,0.242023025255586,0.228095025098156,0.193353309724871,0.27987273155786,0.157295257299345,0.6173017507724,0.326999086194938,0.413984307579379,0.379660224280442,0.271537542052274,0.336969683746605,0.837955346650999,0.186023622047244,0.225396745237164,0.893943521293018,0.822138071657443,0.133474008574491,0.204348820624604,0.555086534402703,0.397858876905321,0.391115129715927,0.1129048738122,0.225652248141423,0.447368421052632,0.21220166055022,0.0778948038311006,0.0925920085780064,0.208769897917957,0.133424485842876,0.403971939531666,0.395040646249808,0.118438126695765,0.0497965960979659,0.620542304405253,0.174235688393407,0.116649599421722,0.430358838048224,0.136861848660688,0.0669453223230368,0.210354301488301,0.477148586047154,0.378735893932493,0.232299923079496,0.230426602157969,0.371785765023441,0.170257495590829,0.795791830525017,0.257925124369076,0.149453527233313,0.130566189804554,0.424443700230706,0.129164343184896,0.469061090023634,0.399094091418079,0.457920402705679,0.0651969007109195,0.111823718043012,0.338384679433805,0.24769250221267,0.410393124303676,0.456586647557625,0.400984119883696,0.421685811859671,0.0745371746921019,0.0942267424469042,0.278984865133095,0.228526967017118,0.259521043916665,0.236839225128598,0.363122598146334,0.611845829259508,0.124496922348485,0.365155080213903,0.765316777197687,0.346474630518686,0.443749883723093,0.212007925529926,0.196311077553662,0.182278142149645,0.612558175413336,0.407004440855874,0.055871378929332,0.189572592208426,0.333699563886678,0.274106281373279,0.332103197981392,0.33279934665159,0.354884280463982,0.198968546174106,0.345843714847405,0.289898400093425
"Henry_9",0.298745290518821,0.337733545280715,0.333515474733345,0.167253934695795,0.314420251785262,0.268974840405558,0.231282973384181,0.263274772996447,0,0.229261692237184,0.145368324826693,0.238922611423586,0.369658360581802,0.506450737356374,0.186396806925578,0.211359912616057,0.791474557800319,0.203035603118608,0.270751912036951,0.2610598255725,0.167948125991207,0.210811273513236,0.241052229177618,0.196934150044056,0.387031773958286,0.219700638344706,0.860235118492256,0.25123908425773,0.264013329026335,0.233092881158334,0.212070393793062,0.211048497639303,0.183220138929201,0.215443040729497,0.750898120051619,0.154530736936459,0.338473787872438,0.271322340216154,0.232381009723937,0.259138233078271,0.897834113661451,0.223533932497919,0.232680715184886,0.935468850041714,0.885523924894003,0.303244943360524,0.157712155654432,0.70766482347937,0.333971935131501,0.385874354777792,0.348440899202321,0.369804541015036,0.369668922452731,0.233239637523075,0.263901863415114,0.2826904296875,0.222325240415715,0.22192664066551,0.344877706495589,0.323628296516677,0.286081697907737,0.286572586279168,0.749487875339228,0.388953835762347,0.24189103243587,0.357665412380291,0.216240518294792,0.307952841408553,0.225170774703309,0.382069356064558,0.309077889640004,0.3131129955047,0.453278177593925,0.296510833162463,0.283148908555892,0.875138266559178,0.244889684431215,0.379720270251973,0.182169485360975,0.329862378767917,0.344137226672573,0.396249020782452,0.327631791479992,0.37650457390467,0.273610614449364,0.206188427917303,0.368672980955291,0.208213788015411,0.337662774090565,0.376510588845003,0.591501613617667,0.34731110270288,0.251410749608631,0.219605913638387,0.257366129861064,0.449463453002978,0.232188116023656,0.443838306693579,0.294733345900771,0.746932087574954,0.232465209209396,0.302048177711112,0.847562897454437,0.495371210746052,0.375035713151963,0.438888888888889,0.199784180425165,0.235355962751577,0.746310525673862,0.331564355088364,0.266624664912475,0.246371639305258,0.296446577962655,0.267914603652159,0.243645415571844,0.289775354735074,0.31021272305676,0.295810856835236,0.214173186766764,0.241213075711597
"Ivy_9",0.385448229521914,0.345560090243098,0.304708809877016,0.268450536858634,0.292821756087277,0.408499289330374,0.334933870656578,0.189253486464315,0.229261692237184,0,0.274294541709578,0.344058662072005,0.457399170074932,0.590851221505076,0.186771863434603,0.138435329576727,0.779423191187897,0.330681903455077,0.361598578323472,0.170607751972392,0.239952022680188,0.18133782235627,0.194057420308212,0.276334851593014,0.50389332139488,0.237123842592593,0.83312168848798,0.129725085910653,0.360912123366326,0.292820437194424,0.230372241133195,0.246887127109968,0.245122896716468,0.193289118035793,0.69420952535103,0.253463491593945,0.417930142999488,0.33742714213594,0.320848095056413,0.295981535994054,0.876170842109981,0.229963856826396,0.262748766607643,0.919220630372493,0.864057351500579,0.219864007510883,0.122525175195807,0.646237637389646,0.364142077879994,0.302987530230425,0.220176602989554,0.286375088313316,0.434924499906999,0.271469094569246,0.211192810457517,0.200529701097238,0.274658180103725,0.172553776083567,0.396060681956421,0.404305182642714,0.207010025254458,0.216760107892842,0.702514278745503,0.240857101491241,0.22558773866736,0.451132619084588,0.238716224787518,0.225921658986175,0.242844881844711,0.459719692770607,0.393259043248531,0.201085412286185,0.36775593566505,0.317010592676758,0.193847362541585,0.843251216344143,0.273821658101135,0.293034682519222,0.131063595943448,0.388170932064159,0.198511267740045,0.479924768991741,0.392159543536317,0.4565321729114,0.193533840751015,0.197001323694125,0.335862732884082,0.289754226325884,0.404791475421639,0.462603089546615,0.514142071759259,0.417339738513787,0.199887228643925,0.184954678098288,0.264562877395642,0.329045512010114,0.279613602587639,0.294520547945206,0.374254708502846,0.693076114211761,0.131124472303953,0.325307918452049,0.819299884835184,0.380888840049607,0.433659643655579,0.320516821671557,0.212520942964344,0.232062464828363,0.6929482385755,0.432367370014407,0.199786397929703,0.237129649085943,0.35776635298598,0.334068762640191,0.352733493122756,0.286568450537316,0.391736582569941,0.19025329402563,0.307822566149829,0.3036916936892
