"Taxa"	"Ginger_2"	"Padme_5"	"Padme_6"	"Ginger_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Buddy_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Buddy_17"	"Ivy_17"	"Padme_17"	"Buddy_18"	"Ginger_18"	"Ivy_18"	"Franc_19"	"Ivy_19"	"Ginger_20"	"Buddy_21"	"Joans_21"	"Franc_22"	"Grogu_22"	"Henry_22"	"Joans_22"	"Marshmallow_22"	"Franc_24"	"Ginger_24"	"Henry_24"	"Ivy_24"	"Marshmallow_24"	"Henry_25"	"Ginger_29"	"Henry_29"	"Joans_29"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Grogu_37"	"Grogu_41"	"Joans_41"	"Ginger_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Ivy_44"	"Joans_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Henry_45"	"Ivy_45"	"Joans_45"	"Marshmallow_45"	"Buddy_46"	"Charles_46"	"Ivy_46"	"Joans_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Ivy_48"	"Joans_48"	"Marshmallow_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Ivy_49"	"Joans_49"	"Marshmallow_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"Joans_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Grogu_52"	"Marshmallow_52"	"Franc_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Ivy_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ginger_58"	"Henry_59"	"Joans_60"	"Marshmallow_60"	"Joans_62"	"Henry_66"	"Ivy_67"	"Franc_68"
"Ethanol -- Production"	0.0539525584913816	0.04212231672742	0.0385620131815458	0.0352554925652332	0.0371083064500915	0.0188314881673484	0.0417776395342056	0.0046040221248841	0.0205106571044015	0.0115137472230848	0.0122381736879266	0.00479616306954436	0.00420081411126187	0.000112053509860709	0.00365188522646431	0.0217435480593375	0.0125512014544499	0.00392843251653053	0.000891998250983822	0.00142987400530504	0.0116757277268441	0.0019002266535406	0.00274101800819358	0.000495272399819901	0.000504668180671209	0.00238553102407439	0.00104959328260299	0.0122708160521724	0.00530511796519253	0.000194426441996111	0.00664539598024671	9.49149324917543e-05	0.0111602560513596	0.00273029439696106	0.00211556260743091	0.0202008328855454	5.75241601472619e-05	0.00810947795235682	0.000140359319858839	0.00475244245736049	0.000723850886717336	0.00211811328489762	0.00258710619653662	0	0.000655093350802489	0.013926499032882	0.0263463593699178	0.00300133392618942	0.000837774985194494	0.00660265836288672	0.00218619056294407	0.00696748506967485	0.000667408231368187	0.00223856029847471	0.000348354815213605	0.00112006471485019	0.000162877818367964	0.00554770771799152	0.00277408376589021	0.000135301722841938	0.0026820657379786	0	0.00299890948745911	0.00161723085970522	0.00051242633871381	0.00144471598503976	5.41023074634133e-05	0.000797766254487435	0.000966565616624929	0.00376656756724744	0.00161414524345457	0.0233829973707274	0.00129751549810178	0.0022149875871501	0.000732360220213142	0.00112359550561798	0.00120763537202961	0.0030318132735277	0.0124067530427954	0.0217531061808735	0.000571646341463415	0.000223805438472155	0.000324244657332351	0.00277814525730917	0.000127722076760968	0.0046587658357172	0.00952281652938519	0.000606529604919164	5.77608987595847e-05	0.000257824988397876	0.000521104742053153	0.000153214012117836	0.000122609122118686	0.00306326054576624	0.00245493047486976	0.000186767521128076	0.000886221273338839	0.0016139307708643	0.000146056475170399	0.000527078666490974	0.0101357864874542	0.000208925959854073	0.000962000962000962	0.0363586409011814	0.000511643161692358	0.00328518068493767	0.00585204355226038	0.00184191743605093	0.0026267402153927	2.94972198870256e-05	0.000994546037856914	0.00180858201336017	0.000189917127071823	0.000177865612648221	0.00235149780186075	0.0589905849668159	0.000640485420529243	0.00766209204209301	0.0103846876762108	0.0041764024064909
"L-Rhamnose (Rhamnose, D-Rhamnose) -- Consumption"	0.00113470578699951	0.00683137572566491	0.0101378070701019	0.00305407623737808	0.0112815288546796	0.00331050365234914	0.000913703610101285	0.00313329283499057	0.0052431748327608	0.0187994171464061	0.00257074062675381	0.00119041457481497	0.00847761194029851	0.00272376223969108	0.00796774958501304	0.00386100386100386	0.000350469848640834	0.0014780241151303	0.00264101442938347	0.0109830901856764	0.00361104981242602	0.00700565489136656	0.0066314951811135	0.00481764970733904	0.00534707953330209	0.00460066697500061	0.00760955129887169	0.0111266840193358	0.00321254365669992	0.00356448476992871	0.00695023065823968	0.00422371449588306	0.00729709049511972	0.00871320037986705	0.00938780907047468	0.00671681891456206	0.00412735849056604	0.00612682985003429	0.00204523580365736	0.0102334823646299	0.0170104958378574	0.00790306784795135	0.00454829960358857	0.0249716231555051	0.00720602685882738	0.00168806048883418	0.00992054272570977	0.00867052023121387	0.0104721873149312	0.0129458236023412	0.00907269083621789	0.00711829643481933	0.00584963685140352	0.00395040052672007	0.00465528707603636	0.00690706574157618	0.00300160550992391	0.00945165018620778	0.00633463457881115	0.00398388406145705	0.00585675579517776	0.00314356777670305	0.0066793893129771	0.0151799169331422	0.00526660403678082	0.00282192187732066	0.00305678037168285	0.00242956086593901	0.00650235051184043	0.00320987361862911	0.00385025470915768	0.00718667835232252	0.00384449036474602	0.0107776241656632	0.0162887014495682	0.0179775280898876	0.00572652902220491	0.0044438906885954	0.0047637743750818	0.00430338891877353	0.0137830284552846	0.00287216979372599	0.00589535740604274	0.00304273051991004	0.00526853566638993	0.00375970576215774	0.00587356201994926	0.00878422186434652	0.00459199145138698	0.00311968235961429	0.00565770862800566	0.0044571348979734	0.00539480137322217	0.00980805440800382	0.0111689966642929	0.0100854461409161	0.00533746903260891	0.015884476534296	0.00421940928270042	0.0110686519963104	0.00994298620100807	0.014785529466596	0.00913900913900914	0.0103947247916476	0.00569367005575599	0.00891049007695423	0.00321745820801567	0.0074827895839569	0.0119516679800368	0.00141586655457723	0.00490856592877767	0.00212945946734343	0.00492058011049724	0.00326086956521739	0.00143134648808915	0.00419817873128569	0.00175290746671161	0.0211919887493332	0.00393145792870121	0.00310930399425975
"Fructan (Inulin, Levan) -- Macromolecule"	0.00108067217809478	0.00583232077764277	0.00973037747153984	0.00242417301341885	0.0101873337483729	0.00167924098307565	0.000563774567934835	0.0022700386865748	0.000984350830671568	0.0155984998686191	0.0012853703133769	0.000621085865120853	0.00299592944369064	0.00118949110467522	0.00706663504861276	0.0033674920892966	0.00186187107090443	3.88953714507974e-05	0.00178399650196764	0.0120606763925729	0.0035709270367324	0.00675381762402986	0.005894662383212	0.00240882485366952	0.000156206817826803	0.00323750638981524	0.00865914458147468	0.0106690312062012	0.00238730308433664	0.00250594080794988	0.00632023899038755	0.00374913983342429	0.00709180150420842	0.00626780626780627	0.00846225042972366	0.00604513702310586	0.00373907040957202	0.00599266569273426	0.00138354186717998	0.00981950654081802	0.0170104958378574	0.0065365431480174	0.00402670561235135	0.0238365493757094	0.00720602685882738	0.000949534024969228	0.0094558803029599	0.00811471765228991	0.00908552527047132	0.0117636882622611	0.00841683366733467	0.00407190685890089	0.00494667277367009	0.00291890705585427	0.00281850714127371	0.0058803397529635	0.00211741163878354	0.00829587774495955	0.00490469449330073	0.00333744249676779	0.00440625085525055	0.00252176316153102	0.00599781897491821	0.0132318888521336	0.0034161755914254	0.000634594871933354	0.00216409229853653	0.0021757261486021	0.00610693730503932	0.00219124213817854	0.00276922165620187	0.00662576687116564	0.00269114325532222	0.00720985892461609	0.015556341229355	0.0174157303370787	0.00471367354888975	0.00407010549048924	0.00361209265802905	0.0228289534105669	0.0135607215447154	0.00129309808895023	0.00530582166543847	0.00192425645527908	0.00488536943610703	0.00291513417790492	0.00479616306954436	0.00242611841967666	0.00430318695758906	0.00217862115196205	0.0051366038859525	0.00367713629082805	0.00468979892103973	0.00525531855099345	0.0106630186274877	0.00807769528878928	0.00475336864790832	0.0140581864514759	0.00378123985718922	0.010278033996574	0.00952984273005206	0.014608745962104	0.00697450697450697	0.0099825991391153	0.00393571662840275	0.00810044552450385	0.0017719335058637	0.00598623166716552	0.0110323089046493	0.000914413816497795	0.00449149823548284	0.0016918993028208	0.00303867403314917	0.00162055335968379	0.00117574890093038	0.00364253742861553	0.000219113433338952	0.0202705979341448	0.00202055009084644	0.00213419682446231
"Mucin (Mucus Glycoprotein) -- Macromolecule"	0.00108067217809478	0.00666936681517484	0.01035350509287	0.00238599706045162	0.011621106646292	0.00293867172038239	0.000524893563249674	0.0023339834383093	0.00102452841559694	0.0162434608126508	0.00141209696399153	0.000569328709694115	0.00280054274084125	0.00105157909253896	0.00711406212947593	0.00328040177664238	0.000438087310801043	0	0.00181897682553564	0.0167233090185676	0.00347062009749834	0.008035898257744	0.00610097556662442	0.0024988743809095	0.000324429544717206	0.00275066332367761	0.00760955129887169	0.0106118246045594	0.00249045815588205	0.00259235255994815	0.00632023899038755	0.00374913983342429	0.00705447623313364	0.00650522317188984	0.0070078011371149	0.00612909725953788	0.00373907040957202	0.00599266569273426	0.00142364452999679	0.00986918363967544	0.0170104958378574	0.00633156444302731	0.00402670561235135	0.0227014755959137	0.00720602685882738	0.00049235097590997	0.00954881278750988	0.00811471765228991	0.0091577472519536	0.0134215609953003	0.00859901621424668	0.00603245460577909	0.00494667277367009	0.00243608032481071	0.00247015232606011	0.00566254939174263	0.00207087511924983	0.00778220110440478	0.00473310168303948	0.00330737544724736	0.00407783464243685	0.00252176316153102	0.00640676117775354	0.0129746021244533	0.00321689868192558	0.000634594871933354	0.00205588768360971	0.0021757261486021	0.00606300250428364	0.00215570848188376	0.00290249970382656	0.00655565293602103	0.00350809745783075	0.00936538375774874	0.0150512652154149	0.0179775280898876	0.0049474094273471	0.00386244704709694	0.00327182305980893	0.0019286529605479	0.0127985264227642	0.00119362900518483	0.00527634487840825	0.00200844267519754	0.00488536943610703	0.00296962266721155	0.00455287943558197	0.00269801100119214	0.00423098583413958	0.00217862115196205	0.0051366038859525	0.00356570791837872	0.00462849435998038	0.00581738470617992	0.0106255387729096	0.00807769528878928	0.00471308586275655	0.0144404332129964	0.0037163258682246	0.0105415733298195	0.00958492852617952	0.014608745962104	0.00793650793650794	0.0105778917483286	0.00368645457527058	0.00832545790018451	0.00156209927490616	0.00577901595560979	0.0114263199369582	0.000914413816497795	0.00461982675649663	0.0016918993028208	0.00291781767955801	0.00171936758893281	0.00109054970521078	0.00342645469979935	0.000151693915388505	0.0210222588623248	0.00181692876386191	0.00180302835170092
"Mannan -- Macromolecule"	0.00108067217809478	0.00426623464290536	0.00687837028160575	0.00240508503693523	0.00747071141547343	0.00111549579590025	0.000427691051536772	0.00278159670045081	0.000582574981417867	0.00487303824379524	0.0005974256386118	0.000534823939409623	0.00197557666214383	0.0010171010895049	0.00099596869812663	0.00328040177664238	0.000284756752020678	0	0.00174901617839965	0.0137599469496021	0.00347062009749834	0.00675381762402986	0.00536414276872292	0.000405222872579919	0	0.00275066332367761	0.00524796641301496	0.0102399816938875	0.00193047348177839	0.00254914668394902	0.00597475968866218	0.00358303870156372	0.00684918724222235	0.00410731244064577	0.00436334787782626	0.00609551316496507	0.00371030832949839	0.00572433737813422	0.00076195059351941	0.00957112104653088	0.00868621064060804	0.00537499715307354	0.00398497809305237	0.0187287173666288	0.0058958401572224	0.000211007561104273	0.00903768412248501	0.00789239662072032	0.00866663777787407	0.0173283741314189	0.00608489706686099	0.00364963503649635	0.00494667277367009	0.0024580269944036	0.00247015232606011	0.00581811393547183	0.00211741163878354	0.00783356876846025	0.00470450288132927	0.0032472413482065	0.00396836257149895	0.00252176316153102	0.00640676117775354	0.0127540706435844	0.0031030261622114	0.000567084779174487	0.00205588768360971	0.00210320194364869	0.00606300250428364	0.00213201937768723	0.00263594360857718	0.0063102541630149	0.00235475034840694	0.00512866253400526	0.0151775342188999	0.0162921348314607	0.00506427736657577	0.00323947171692001	0.00327182305980893	0.00131200881669925	0.0128620426829268	0.00119362900518483	0.00527634487840825	0.00194830966097007	0.00475764735934606	0.00286064568859828	0.00410106697250895	0.00144312216342836	0.00427430650820927	0.00217862115196205	0.0047643862130574	0.00359356501149105	0.00462849435998038	0.00286653739145097	0.010494359281886	0.00831115469019937	0.00457209611472537	0.00369505202803143	0.0037163258682246	0.00816971933061009	0.00928195664747845	0.014608745962104	0.00697450697450697	0.00700613609304881	0.00373893079698262	0.0072003960217812	0.00160872910400783	0.00506527294914006	0.00906225374310481	0.000884916596610769	0.00436316971446904	0.0016918993028208	0.00291781767955801	0.00162055335968379	0.00109054970521078	0.00330297885476154	0.000117984156413282	0.019931138160128	0.00202055009084644	0.00180302835170092
"Urea -- Production"	0.00108067217809478	0.00396921830700689	0.00651887357699221	0.00240508503693523	0.00616899654762578	0.00104352832519701	0.000427691051536772	0.00169453592096429	0.000522308604029812	0.00372644100996106	0.0005974256386118	0.000500319169125131	0.00173677069199457	0.0010171010895049	0.000782546834242352	0.00328040177664238	0.000240948020940573	0	0.00171403585483166	0.00613395225464191	0.00347062009749834	0.0030678358021017	0.00536414276872292	0.000360198108959928	0	0.00275066332367761	0.00524796641301496	0.0101827750922456	0.00176837265506418	0.00250594080794988	0.00564960269880302	0.00358303870156372	0.00684918724222235	0.00237416904083571	0.00357001190003967	0.00601155292853305	0.00371030832949839	0.00566470886377866	0.000661693936477382	0.00957112104653088	0.00868621064060804	0.00521556927141458	0.00390152305445441	0.0175936435868331	0.0058958401572224	0.000211007561104273	0.00887505227452256	0.00789239662072032	0.00863774898528116	0.0105383040682755	0.00582984150118419	0.00325752548712071	0.00494667277367009	0.0024580269944036	0.00240681508693036	0.00581811393547183	0.00211741163878354	0.00778220110440478	0.00470450288132927	0.0032472413482065	0.00377678644735762	0.00252176316153102	0.00599781897491821	0.012570294409527	0.00298915364249722	0.00054008074207094	0.00197473422241459	0.00210320194364869	0.00595316550239445	0.00213201937768723	0.00253228290486909	0.00624014022787029	0.00235475034840694	0.00361236230656023	0.0151017728168089	0.0157303370786517	0.00438254772107519	0.00323947171692001	0.00319329930637351	0.00114144767052835	0.0128620426829268	0.00119362900518483	0.00527634487840825	0.00184007023536062	0.00469378632096558	0.00286064568859828	0.00378827372884301	0.00129671846568925	0.00427430650820927	0.00217862115196205	0.0047643862130574	0.00356570791837872	0.0045058852378617	0.00250119439057977	0.0104568794273078	0.00807769528878928	0.00443110636669419	0.00263325546825228	0.0037163258682246	0.00790617999736461	0.00919932795328724	0.0145283898236986	0.00577200577200577	0.00641084348383552	0.00373893079698262	0.0069303811709644	0.00156209927490616	0.00485805723758433	0.00906225374310481	0.000825922156836718	0.00436316971446904	0.0016918993028208	0.00291781767955801	0.00154150197628459	0.00105647002692295	0.00324124093224263	0.000117984156413282	0.019179477231948	0.00153499154188334	0.00180302835170092
"D-Galactose -- Consumption"	0.000783487329118712	0.00396921830700689	0.00639904134212103	0.00169882990704155	0.0072631916539325	0.00115147953125187	0.000427691051536772	0.0021421491831058	0.000642841358805922	0.00439528939636433	0.000561218024150479	0.000500319169125131	0.0017910447761194	0.000844711074334574	0.000853687455537112	0.00296107063024356	0.000284756752020678	3.88953714507974e-05	0.00136423261915173	0.0114597148541114	0.00312957650410255	0.0056777856635912	0.00359574405375932	0.000540297163439892	8.41113634452014e-05	0.00296974270343955	0.00472316977171346	0.00603529647321301	0.00170942689989537	0.000907323395981854	0.00510090027841567	0.0028949054409985	0.00423641826698766	0.00574548907882241	0.00621446515932831	0.00421480386888769	0.00146686608375518	0.00517277362034525	0.000481231953801732	0.00761715515813876	0.0079623597538907	0.00409957409980185	0.00450657208428959	0.0164585698070375	0.00425810678021618	0.000808862317566379	0.00629617582826077	0.00544686527345487	0.00664442229637012	0.0122394256552201	0.00655857168883221	0.00871689690535079	0.00290518877183799	0.00247997366399649	0.00167843683693828	0.00485361376435083	0.000977266910207786	0.00675484782329524	0.00295997597700656	0.00136805075317959	0.00470729905032978	0.00124360923034407	0.00599781897491821	0.00974014040504282	0.00202123722492669	0.00162024222621282	0.00127140422539021	0.00145048409906806	0.00546988269408198	0.00133843438710365	0.00336156853453382	0.00396143733567046	0.00148974001633908	0.00599087246725832	0.0127026617505935	0.0123595505617978	0.00459680560966108	0.00112135559431846	0.00251276010993325	0.00131200881669925	0.011083587398374	0.00101955810859537	0.00324244657332351	0.00194830966097007	0.00360814866849735	0.00307859964582482	0.00827164355472144	0.00158952586116746	0.00394218134034166	0.0012375599443098	0.00416883793642522	0.00356570791837872	0.00251348700343306	0.0036253267009527	0.0107379783366441	0.00527618247186814	0.00416926826320772	0.00407729878955192	0.00176890619928595	0.00553432599815522	0.0049852645495359	0.0125355575912444	0.00649350649350649	0.0389229782947156	0.00303050180387012	0.00580531929256109	0.00165535893310951	0.00506527294914006	0.00617283950617284	0.000560447177853487	0.00307988450433109	0.00105014439485429	0.00176104972375691	0.00126482213438735	0.000800872439764169	0.00206822040438339	0.000219113433338952	0.0181610979098977	0.00372783660171668	0.00114069140617813
"Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide) -- Consumption"	0.000729453720213973	0.00396921830700689	0.00764529658478131	0.00164156597759072	0.00613126568189107	0.00239891569010807	0.000388810046851611	0.00249384531764555	0.000401775849253701	0.00838449227241239	0.000687944674765103	0.000276038162275935	0.00169335142469471	0.000827472072817542	0.00220535926013754	0.00284495021337127	0.000394278579720938	0	0.000664626147791867	0.00882791777188329	0.00316969927979618	0.00521989972297901	0.00182734533879572	0.00126069338135975	0.000324429544717206	0.00292105839682578	0.00813434794017318	0.00552043705843654	0.00157679895076556	0.000669691077986606	0.00542605726827484	0.00279999050850675	0.00294869641490771	0.00384615384615385	0.00581779717043501	0.00295540032240731	0.00143810400368155	0.00384603917593393	0.000661693936477382	0.00717006126842192	0.0079623597538907	0.00405402327647072	0.00258710619653662	0.0153234960272418	0.00524074680641991	0.00101986987867065	0.00548301658844849	0.00466874166296132	0.00610997963340122	0.0107689646224375	0.00542903989797777	0.00370995958255414	0.00244716351501669	0.00219466695928893	0.00148842511954904	0.00469804922062164	0.000930730390674081	0.00647232567099011	0.00137274248209	0.00136805075317959	0.00426941076657818	0.00113997512781539	0.00449836423118866	0.00823317528577205	0.00185042844535542	0.000783117076002862	0.00102794384180485	0.000870290459440838	0.004920697684636	0.00133843438710365	0.00256190024878569	0.00368098159509202	0.00269114325532222	0.0064814401879023	0.0124753775443204	0.0112359550561798	0.00389559797428905	0.00099676052828308	0.00227718884962701	0.00187617260787992	0.0107342479674797	0.000770885399181867	0.00324244657332351	0.00194830966097007	0.00348042659173638	0.00217953957226536	0.00396204775310187	0.00213331102419844	0.00375445841937301	0.00105708245243129	0.00394550733268816	0.00316178006824988	0.00223761647866601	0.00474945901132563	0.00899516509875942	0.00490264742961199	0.00332332977502064	0.00993841579953281	0.00168776371308017	0.00527078666490974	0.00448949238438869	0.0122784179483471	0.00432900432900433	0.00540342522208993	0.00262381108560184	0.00580531929256109	0.00139889487305029	0.00425943407086777	0.00551615445232467	0.000457206908248898	0.0026948989412897	0.00105014439485429	0.00160566298342541	0.00110671936758893	0.000681593565756739	0.00206822040438339	6.74195179504467e-05	0.0118083507104408	0.00167596015287263	0.00110389490920464
"Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3) -- Consumption"	0.0165883179337548	0.0166329148103146	0.0156021569802277	0.0138960468800702	0.0106023732714547	0.00503772294922695	0.0183712747137386	0.000511558013876011	0.00813596094738745	0.00429973962687815	0.0035845538316708	0.00134568604109518	0.00116146540027137	0	0.00137538534503201	0.000319331146398816	0.00484086478435152	0.0014780241151303	0	4.14456233421751e-05	8.0245551387245e-05	0	5.894662383212e-05	0	0	0.000170395073148171	0	0.00217385086238952	0.0109786469001901	0	4.06446237323958e-05	0	0.00132504712315473	0	0	0.00347595378828587	0	0.000894427715333472	0	0.000629243252194072	0	0.000250529528321224	0	0	0	0.00643573061368032	0.003624366897449	0.000778123610493553	5.77775851858272e-05	0	0	0.0019605477468782	0	0.000175573356743114	0	0.000280016178712548	0	0.00017978682419417	5.71976034204167e-05	0	0	0	0	0	0	2.7004037103547e-05	0	0	0	0.000769895886387056	0	0.00732690622261174	0	0	0	0	0	0.00157820416978154	0.003664441826986	0	0	2.48672709413505e-05	2.94767870302137e-05	2.40532056909885e-05	6.38610383804841e-05	0.000790083094946193	0.0889723004205331	0	0	0	0	0	0	0	0	0	0.000140989748031179	0	0	0	0.0028920042966921	0	0	0	0	0	0.0752605441701056	0	0	0	0	0.0712931361395525	0	3.95256916996047e-05	0.00768496745390723	0.0103719709831764	0.000370807348727457	4.84942534309684e-05	0.0037591629597143	0.00220778981840929
"Hemicellulose, not specified -- Macromolecule"	0.000729453720213973	0.00491427028486567	0.00860395446375075	0.00158430204813988	0.00914973494066821	0.00135538736491106	0.000252726530453547	0.00134283978642453	0.000180799132164166	0.00898167833170102	0.000760359903687745	0.000310542932560426	0.00191044776119403	0.000611984553854641	0.00512212473322267	0.00278689000493512	0.000284756752020678	0	0.000629645824223874	0.00853779840848806	0.00298914678917488	0.00464754229721376	0.0017683987149636	0.0010130571814498	0	0.00233684671746063	0.00524796641301496	0.00509138754612282	0.00163574470593436	0.00062648520198747	0.0047960656004227	0.00275253304226087	0.0027807326950712	0.00427350427350427	0.00383445722596853	0.00277068780225685	0.00140934192360792	0.00377150353298947	0.000441129290984921	0.00717006126842192	0.0130293159609121	0.00364406586649054	0.00235760484039224	0.0164585698070375	0.00425810678021618	0	0.00569211467868593	0.00444642063139173	0.00606664644451185	0.0112447020153966	0.00608489706686099	0.0033178500331785	0.00244716351501669	0.00171184022824536	0.00133008202172467	0.00435580722441741	0.000930730390674081	0.00595864903043534	0.00117255087011854	0.00130791665413873	0.00328416212813706	0.00113997512781539	0.00368047982551799	0.00793913331128019	0.00145187462635579	0.000391558538001431	0.00097384153434144	0.000870290459440838	0.00487676288388032	0.0012910561787106	0.00226572680961971	0.00343558282208589	0.00129751549810178	0.0044299751743002	0.0120208091317743	0.0117977528089888	0.00399298792364628	0.000166126754713847	0.00191074466692841	0.00119392802319632	0.0100990853658537	0.000658982679945789	0.00310980103168755	0.00176791061828765	0.00348042659173638	0.00217953957226536	0.00264136516873458	0.00121305920983833	0.00369669752061342	0.00105708245243129	0.00379662026353011	0.00300856605613204	0.00232957332025503	0.00255740100609842	0.00875154604400135	0.00499603119017603	0.00322262281214123	0.00726268846888936	0.00162284972411555	0.00619317433126894	0.00440686369019748	0.0122784179483471	0.00529100529100529	0.00558659217877095	0.00237454903246966	0.00418523018766032	0.00123569047119442	0.00359173900029931	0.00669818754925138	0.000530949957966462	0.00234199550850176	0.00105014439485429	0.00141574585635359	0.00110671936758893	0.000647513887468902	0.0017286618305294	3.37097589752233e-05	0.0119538334707337	0.00101810663492262	0.000772726436443251
"Butyrate -- Production"	0.00172907548495164	0.00108005940326718	0.00299580587177951	0.000362671553188646	0.004225856962288	0.0041021458300848	0.000252726530453547	0.00760942545640567	0.0252516121255951	0.00105104746434799	0.00148451219291417	0.00131118127081069	0.0235223880597015	0.00293063025789546	0.0325586910125682	0.000638662292797631	0.000197139289860469	7.77907429015947e-05	0.00124180148666375	0.0170963196286472	0.00138423576142998	0.0118592458618558	0.00445047009932506	0.0436740207113913	0.00155005226920443	0.001850003651323	0.00236158488585673	0.00354680930179343	0.00307991570757011	0.000237632317995247	0.0018899750035564	0.00121016538926987	0.00231416680663643	0.0194207027540361	0.00357001190003967	0.00142732401934444	0.000287620800736309	0.00086461345815569	0.00244626243182547	0.00153999006458023	0	0.00583050538638486	0.00189860212810348	0.0039727582292849	0.000655093350802489	0.00900298927378231	0.00176571720644951	0.00100044464206314	0.00246999176669411	0.00382031542830782	0.00641282565130261	0.0332991494239006	0.000641235359549827	0.00133874684516625	0.000633372391297463	0.00112006471485019	9.30730390674081e-05	0.00148966225760883	0.000672071840189896	0.000571273940888181	0.00139576890445825	0.000138178803371563	0.00149945474372955	0.00205829382144301	0.000825575767927805	0.00141771194793622	0.000432818459707307	0.000652717844580629	0.00160362022758227	0.000710673125895744	0.00675275441298424	0.00056091148115688	0.00523811812196646	0.00324072009395115	0.00196979645436638	0.000561797752808989	0.0010323334631866	0.00876318631115541	0.00115168171705274	0.000905286083522481	0.00225482723577236	0.000584380867121738	0.000957995578481946	0.000986181433330527	0.000638610383804841	0.000435907914453072	0.00340597087547353	0.000982996256248301	0.000346565392557508	0.000399628732016707	0.000669991811211196	0.000682498781252176	0.0002145659637077	0.00306326054576624	0.000955736291743188	0.000420226922538171	0.000986928236218252	0.00369505202803143	0.00050308341447582	0.000527078666490974	0.000302971878701077	0.000385709464345981	0	0.00407546478615258	0.000734667103968514	0.00369020296116286	0.000932596582033527	0.0018879653719522	0.00118203309692671	5.89944397740513e-05	0.00314404876483799	0.00020419474344389	0.00112223756906077	0.00254940711462451	0.00022151790887094	0.000833461954005248	0.000792179335917748	0.00797730468939431	0.00626527159952384	0.00117748790315162
"L-Cysteine (Cysteine, D-Cysteine) -- Consumption"	0.000729453720213973	0.00367220197110841	0.00577591372079089	0.00158430204813988	0.00558416812873771	0.00253085605306401	0.000252726530453547	0.00127889503469003	6.02663773880552e-05	0.00265150610324153	0.000488802795227836	0.000276038162275935	0.00219267299864315	0.000655082057647221	0.000521697889494902	0.00278689000493512	0.000284756752020678	0	0.000664626147791867	0.00559515915119363	0.00298914678917488	0.00277020994070377	0.00165050546729936	9.0049527239982e-05	0.000264349999399205	0.00233684671746063	0.00472316977171346	0.00503418094448099	0.00128207017492153	0.00062648520198747	0.00461316479362692	0.00268134684289206	0.00274340742399642	0.00211301044634378	0.00238000793335978	0.00272031166039764	0.00140934192360792	0.00360752511851167	0.000220564645492461	0.00707070707070707	0.00651465798045603	0.00309745598651696	0.00235760484039224	0.0124858115777526	0.00360301342941369	0.000316511341656409	0.00532038474048604	0.00444642063139173	0.00580664731117563	0.0101923132370326	0.00429950810712334	0.00304638957591844	0.00244716351501669	0.00171184022824536	0.00126674478259493	0.00435580722441741	0.000930730390674081	0.00595864903043534	0.00114395206840833	0.00130791665413873	0.00322942609266811	0.00113997512781539	0.00368047982551799	0.00768184658359981	0.0013949383664987	0.000391558538001431	0.00089268807314632	0.000870290459440838	0.00483282808312464	0.0012910561787106	0.00213244876199502	0.00336546888694128	0.00235475034840694	0.00331504853647297	0.0119703015303803	0.0106741573033708	0.00377873003506038	0.000456848575463078	0.00185839549797147	0.00107584722969338	0.0100990853658537	0.000658982679945789	0.00310980103168755	0.00170777760406018	0.0034165655533559	0.00217953957226536	0.00253710075417927	0.00102482588417376	0.00369669752061342	0.00105708245243129	0.00364773319437207	0.00300856605613204	0.00217631191760667	0.00213585138970857	0.00875154604400135	0.00490264742961199	0.00310177445668594	0.00254831174346995	0.00162284972411555	0.00434839899855053	0.00429669209794255	0.0122462754929849	0.00432900432900433	0.0036633391336203	0.00237454903246966	0.00342018811034607	0.00118906064209275	0.00317730757718785	0.00472813238770686	0.000457206908248898	0.00256657042027591	0.00105014439485429	0.00141574585635359	0.00104743083003953	0.000613434209181065	0.0017286618305294	3.37097589752233e-05	0.0114203966829931	0.000830148486936909	0.000772726436443251
