"","buddy_11","joans_11","padme_11","ginger_14","buddy_16","buddy_17","ivy_17","padme_17","buddy_18","ginger_18","ivy_18","franc_19","ivy_19","ginger_2","ginger_20","buddy_21","joans_21","franc_22","grogu_22","henry_22","joans_22","marshmallow_22","franc_24","ginger_24","grogu_24","henry_24","ivy_24","marshmallow_24","henry_25","ginger_29","henry_29","joans_29","ginger_36","grogu_36","henry_36","joans_36","franc_37","grogu_37","ginger_41","grogu_41","joans_41","marshmallow_41","ginger_42","grogu_42","henry_42","ivy_42","buddy_44","franc_44","ginger_44","ivy_44","joans_44","marshmallow_44","buddy_45","franc_45","grogu_45","henry_45","ivy_45","joans_45","marshmallow_45","buddy_46","charles_46","ivy_46","joans_46","marshmallow_46","franc_47","ginger_47","ivy_47","marshmallow_47","buddy_48","charles_48","franc_48","grogu_48","henry_48","ivy_48","joans_48","marshmallow_48","charles_49","franc_49","ginger_49","henry_49","ivy_49","joans_49","marshmallow_49","padme_5","buddy_50","charles_50","franc_50","ginger_50","grogu_50","ivy_50","joans_50","charles_51","franc_51","joans_51","buddy_52","charles_52","ginger_52","grogu_52","marshmallow_52","franc_53","marshmallow_53","charles_55","ginger_55","ivy_55","buddy_56","franc_56","grogu_56","joans_56","buddy_57","joans_57","ginger_58","henry_59","padme_6","joans_60","marshmallow_60","joans_62","henry_66","ivy_67","franc_68","ginger_7","padme_7","grogu_70","charles_9","franc_9","grogu_9","henry_9","ivy_9"
"buddy_11",0,10.4105190533844,16.1735717677603,16.6472415195432,22.714382762077,10.9968541814228,13.3392274167865,26.0668832954963,17.4041782476451,17.882664215155,24.1706636405195,13.6702894031895,22.9811124933244,12.8427886939982,16.2124630486032,14.521465215829,19.5185274746387,15.2868740422583,18.1933467665696,13.7525031917834,15.5689136730999,14.8204273801591,14.9873505507195,16.3804320930691,11.8773521205339,13.578788140533,23.6725936987733,18.6959636591037,13.9235458490104,16.6523526598483,14.3349105704886,14.2229375942965,15.1171041921314,17.5763085373535,15.4146957260222,16.0768824293393,15.958491371045,17.969951023501,13.3115164319954,16.6266782504141,15.5177898666644,22.5810324040692,13.7149481663688,12.6209581195869,18.8983913925055,21.4456594824657,14.6706542916283,22.0189775423492,17.8767791564129,17.7246750718669,17.4698169647334,14.2294837703446,16.1878154288886,15.4870336662307,15.1876807586352,17.1637668433843,19.669632832171,16.64582601889,15.5900247012863,17.3143510170055,15.1577038597281,18.5146055162703,16.1174291034897,14.317536726963,15.7826728568072,15.2392552362033,18.9649888550464,11.2316318450085,15.0270255093579,20.1900233093336,18.5193728335064,16.61565538724,16.9171572191312,19.9203994099634,13.7384777646057,12.4674114278889,20.1203423086598,18.6899203002231,17.3224932822739,15.5379941980352,16.2492912074575,17.573637555096,12.0172744075511,13.2250858607343,14.4098211442004,17.108435186621,18.12967807682,16.3118934747784,15.8764602957368,17.5248464954363,16.9310570173823,17.8597288123264,18.180206381965,19.4303866446643,14.826825692003,17.1023541277224,16.8403745159736,15.8897693214145,14.2242035062543,17.4649655930775,16.6016539402634,15.9149200280729,20.6723427367279,20.1614416608043,14.2641659811972,21.1443666297011,16.8614385765665,16.5220486445833,13.9733359394132,14.0863936119925,17.8503245474293,17.9997165778424,14.3760040058529,14.3173161043539,13.6710857101197,15.6351675187484,19.3184662766269,17.3257566389783,13.2724799750044,15.6829601863357,14.0539769199164,16.8581796341425,13.8809539389015,13.1476956749298,12.6347698955401,18.0195085785184,15.5188042477549
"joans_11",10.4105190533844,0,20.0437335734679,15.58107642467,21.7161714923902,13.3749465980006,12.2864613071358,26.8169407912113,16.8600639435912,16.7012589107569,24.6988340183549,13.6982553134267,23.2079324629883,12.3508513415132,15.6930373276119,13.8002868235012,16.8004901172164,14.1423084991362,16.1028141674763,13.909309730773,17.8891876251847,12.2937622995446,15.3660651168835,15.2060740846605,11.1525278885183,13.519290641796,24.6019159212273,17.0595967839255,14.7237202021302,14.9851084718296,14.8549960675075,12.0727064713365,14.7954976590065,15.9817197523092,15.6613787505859,12.0089356196619,15.3593524529779,15.9960688359693,13.8552341755172,14.6131286612284,15.0565500823339,22.1096902547564,14.4085515685593,10.3739476384873,18.2851866579264,22.6968318253091,13.219453224875,22.615201893183,16.7828491819403,16.0006292127001,13.1279904605496,11.4962799449471,11.6156150799893,13.7947287146887,13.4737675967027,16.0753853002618,20.0797779658999,12.3194662686111,13.5945764076161,13.5202824819147,12.1104948209303,19.0731823303906,11.9561311938903,11.3396280098026,13.990365022336,14.833528642023,19.4797499353158,10.4925276193097,11.9807889609971,22.6794679517525,16.3986814925383,14.4838518628865,15.8032027565912,20.7469192722236,12.2261173672626,11.4523206453334,21.9355519108057,16.4177285915001,16.2528837591747,14.1511866740403,17.5903353247277,13.3654275904422,10.1016537461958,16.532900985683,13.6125076140597,18.7362980802838,14.9927694269933,15.0818306921253,13.0881697401695,14.7880313359813,12.7072185255817,19.6614521808901,16.1947611564815,15.1572710397573,11.9565445164749,19.2116871608254,15.4638269999102,14.0776250857224,13.8680518251538,14.9887052316334,14.9355039042999,17.6221444872265,19.4163546879755,20.6964875648188,12.4990233656578,22.0299967838784,15.5289304742765,12.2890546295563,11.2713253478399,11.7507020077739,16.4955253152678,16.5038074518922,18.0510941388595,11.9547433047536,13.0372281587057,12.2922671102764,19.0742475340724,19.2814461917137,12.0272001239275,15.7870815930793,18.1739104490839,17.7749543278395,18.0369812853607,14.7261434652228,14.3392559346962,19.7998729457148,16.3042014784014
"padme_11",16.1735717677603,20.0437335734679,0,19.9751997072903,27.1291634716487,16.5631894516308,20.9813570588759,24.8444692411051,19.8396253447757,21.8729511264091,22.7861539623049,20.2292216668787,23.0615337917701,19.0938528871578,19.8152722056039,18.9557811041005,21.8277982434877,21.8402161930071,21.9874402647719,19.1920034289174,18.9929476976269,22.1896302381811,20.5028818879282,20.5084833542929,21.1482434191347,19.982620767877,23.787666623476,22.3196046492012,19.3236384934591,21.3484194094475,19.3690355455491,20.0819431443101,20.4547869821106,21.3734841512629,18.5187658861251,23.0939141746221,21.0430128345604,21.8626608673292,18.5108502658208,21.2054709895182,23.9344811405756,24.8941655092312,19.7137782586942,21.0905939316722,22.4686138634408,20.0260722188441,20.489311090513,21.6485378032804,22.9518672737951,25.6220833687034,24.184438055949,22.2488578666873,23.2255290069424,22.9089413643003,23.1717196228209,22.2049981158438,21.8847419476035,23.6770937899653,21.7757904264719,23.0201496048404,21.2695887476477,21.9006590614751,23.2120121015569,22.6627450201627,22.391804955183,21.4192379736778,19.9282648349073,20.2312103409624,20.8010276390851,16.0311978932916,24.9467802570655,21.6641050352361,22.6359827914972,20.7684406962432,21.2615717455654,21.4748686945882,16.1590592762139,25.2092915773754,22.3274918835624,20.8074927337949,17.7968530471404,24.3414831229101,21.6417195903851,17.8383287084818,20.4385157668032,19.2836679080004,24.3993192346101,21.6714954864051,22.0913995732819,24.1007699015909,23.4981845866762,18.813456773282,24.4446653914145,25.1210205766902,21.574184702282,17.798592894315,22.0557797838349,21.3945452551206,22.1443124276106,23.9139651924854,20.9618292907599,19.5646300989382,25.2738409021351,23.1231397768141,21.5291171867018,22.904829462213,21.0358604756289,23.0201511472613,20.9234414795208,21.5972553696591,22.5244721409463,22.3500675487651,17.1853062318507,21.764179099179,21.57856271653,23.1564927307928,22.0710728714798,19.7021700475545,21.6142015630716,22.1360329682361,14.4790294927145,20.5938202416361,10.4694489627392,19.3308989193324,18.6505923625859,19.051250624196,21.4091359091035
"ginger_14",16.6472415195432,15.58107642467,19.9751997072903,0,21.7471491415298,16.7432935642427,15.2535536698725,28.0470627107541,20.8240545031601,13.4642033287723,20.5776101386618,15.3857906372276,18.7408405930177,18.8872683684754,11.956281764897,15.548509890844,18.5842121990673,13.0291932374837,16.9013020916043,14.2869977173161,17.7719444243919,14.6548391089999,15.1826400346798,9.07838017324992,16.6941244896339,13.8859374882068,18.66225022377,15.9338587675985,16.2480184864813,9.61011212658266,15.3196118838878,14.5943421965813,11.7006659695347,17.5657062256055,12.2439104568947,15.451300536697,14.1564698950589,17.762820050799,14.1304850441404,16.2806804860509,17.5133448373481,21.979813928781,15.8436754950001,15.6567323378048,11.1130482630157,18.4268692843174,16.0685096518464,17.1127807353293,11.2666867456872,16.0392028238512,16.4419424323309,14.6746741765605,16.4428487496751,14.4447314693857,15.4754594819031,11.1030602052644,15.0931903221439,16.8873809752671,15.5259224676802,16.7775532874421,14.294629040642,13.0524948112104,15.2541924165267,15.611107018876,13.3168202053402,13.8329778788778,14.4005444857199,17.3462681746283,14.4888704818457,21.2811440421069,14.8155816991205,16.7824894988604,13.3512878696843,15.1342504038905,15.7798686560238,15.785713696107,21.1824201606944,15.0425302481456,10.9067796492394,11.5231436475681,13.923227084408,17.0080843383533,15.5988934974997,20.5769107347962,17.3551075772572,17.2265271600464,14.9320700731209,10.3259800739572,14.7143987513089,13.6131777959786,16.2791117869829,18.2514917296215,15.3549081636111,18.3993851120315,15.2528314443178,18.2892521743777,10.9601644541991,15.8766904453836,18.3715266909577,14.8969201859965,16.9520782874161,17.1133755799498,11.8915230696783,16.3840842084763,17.0785265899305,15.9079371464266,16.5708200391816,15.1305741279295,15.0434198952552,17.2553558964214,10.0531405054469,13.4227207604695,21.4660688968615,15.7607238035377,18.6851421623712,15.2620933473883,16.5795527593686,16.7368586912811,15.0588452615845,17.6880154805048,21.4403567338797,20.1817876861079,20.4873426206578,17.3418498880983,14.561354257784,19.8831172443818,17.9888345248384
"buddy_16",22.714382762077,21.7161714923902,27.1291634716487,21.7471491415298,0,23.2669366148208,22.4588233280607,29.4776103004549,24.1865270414641,19.2449769237624,27.478266359901,23.1877352568342,27.5659061348079,21.8396049449902,20.1748326300314,21.1416175878957,23.6466734761864,23.3317232541404,20.7022654206846,20.9105517242287,24.4129399304513,19.0347142903179,23.956288519694,19.4130606610144,22.2971123846211,20.9289892694789,30.3928427666524,22.7658687892189,21.149534609521,20.0874278826357,20.8248772991059,20.8014398708855,22.1631564789702,19.7999696818938,21.9735509568269,20.8232264277821,22.8645309353121,20.0759562495477,22.3089985759092,19.4697681493379,26.722777553319,10.437893745437,21.1199741194451,19.304809553801,21.5693901400542,25.8813921756256,21.2742170886013,26.3621022056494,19.7811422857024,25.8522929330606,20.6649202791515,20.1586912343765,19.7162062109719,22.9576187754402,20.7680782953499,19.638337639129,24.329662722885,19.635532093225,19.9443439217957,20.2011377324704,20.081311677171,24.2785003072062,19.9691478123622,19.3551739269004,21.7619351836315,22.3514446109237,22.7944842687521,21.8521489796168,20.2417474172526,26.8728484593096,22.4563238250657,18.7769573788426,20.9182414319538,25.1131738280919,22.5946758734711,23.1536469474581,24.8809903691262,23.1427936358515,21.0769875386912,19.5797620674643,23.9696918058214,20.7287835449626,21.214739668284,24.7395744603216,22.7701387672408,23.4680543020252,21.5753285315141,20.3231953187874,20.0026298956466,21.8620827866444,18.9721251731595,24.2678626589328,22.6154323949581,21.3757109137902,20.8266629198287,23.3898599726464,19.4803802894502,19.1240882700818,22.1275756031526,21.7225672081152,19.5463482316076,21.7842537388514,23.2141996693525,24.5580696634991,23.1090346903181,25.8202799187334,19.5219613294372,20.1893107211194,19.8875412147735,22.0428520919567,20.8319960734925,19.5146194113379,25.1745240668308,22.4717796153143,23.8794366851694,21.1085799972699,20.9081681007566,26.3808235659096,23.5305910638705,25.3804445711945,25.6229618153669,14.7390413295394,26.3227841471868,24.0343515074239,23.1333990555452,26.4663562617408,24.6066382076322
"buddy_17",10.9968541814228,13.3749465980006,16.5631894516308,16.7432935642427,23.2669366148208,0,15.0865642495774,27.561661493445,18.6836861890562,17.2587656443549,21.1855611603874,14.6905039918219,20.6890404153112,15.1947827546835,16.8305489338081,11.5671355251681,20.0305128351112,16.2498845908207,18.2070970146107,15.7116536990979,16.7281792855478,16.3402444323376,15.8358342023842,15.8600448902616,15.7583324225018,16.046460694569,22.2597254506137,18.8063360900669,16.7897541892036,16.545929046407,16.4021821551253,12.8215848272585,16.1487025798039,18.0810041345537,15.8942503308245,17.2341089477117,16.1990782755317,18.7412495526424,14.7758011972573,17.3190090109613,18.3072853743568,23.7204182794119,16.4555472759274,14.866411876534,18.0475683051608,20.0299958725747,14.6039756911114,20.6305968743247,18.1067203915401,19.1156271260318,18.9594342861133,16.0229425853673,17.7791342475539,17.0323338576549,17.0800612396404,17.1581743690479,19.6799883369535,18.1397798020933,16.9796951971367,18.419612010726,16.7606007758135,18.849469561672,17.3531138791391,15.8565358268262,16.1594335899447,16.7264881060389,17.5562448863226,14.8107787353055,15.3939290102168,20.6542816651021,19.0657533074871,17.1308027398488,18.5368239345134,19.6721344807604,15.5299310751381,15.7905753254951,21.1191712187021,19.5976856625669,17.745347347457,16.8704398873447,16.2342031039671,18.5912145432932,15.3077460457587,16.9451730701384,15.421817733749,18.3645730506487,18.2511828591987,16.7261819123787,16.6198784404518,18.0669531542691,18.2841144647177,18.7267675373146,18.658658295744,20.8170402653822,15.3708386852406,17.6333796585016,16.8473192236193,16.6204947146337,17.0346553215705,18.4084165233779,17.345691669244,16.3218538814918,20.5781458026816,20.0433643971322,16.7975352452247,21.2993718075833,17.8537600914106,17.4893244660425,14.7063841351197,16.110668838419,17.9477441554447,18.5085356745276,17.340352553723,16.4636182554943,16.9618627454853,16.4281374459784,18.4750926109251,17.2619479124036,14.8047951370836,18.0909023251687,15.7819969903281,19.1250498882469,17.0849581616987,16.6682080811476,12.1854411906639,17.0085469549326,15.9887742016644
"ivy_17",13.3392274167865,12.2864613071358,20.9813570588759,15.2535536698725,22.4588233280607,15.0865642495774,0,27.3509357201539,20.0400374798598,18.0350666473567,23.7896135975573,7.04363069523197,22.6777231037344,16.6676475136041,16.9276429340394,17.1377005831934,18.4884114849106,8.91815573932961,17.453032326337,14.8176375545519,17.7471772277026,15.2339278195236,9.37492205212774,13.9742708992394,14.069956356335,15.051684616863,23.4913991959247,17.9500174071223,15.9736791090408,13.6498151568227,15.7662682445591,14.1963924023334,13.5218989095963,18.4527478824448,16.5207489657815,15.3712423943314,11.5103291674392,18.6337797913618,15.1461350789503,16.9841018134511,17.5339158347911,21.9454932743065,15.5050916506218,13.3894726358605,16.3999889169817,20.7722000196159,15.4095362739466,21.3589614684618,14.8530758999493,12.2750316765105,15.2480102948571,14.2244006943032,14.9016534124871,9.36766414076724,15.2969569578181,14.3744355832827,17.2991759668052,14.7754091176153,15.6740764630915,16.1136303002897,14.216218133206,17.4692261441688,14.2686975330714,14.8751295157671,11.1514914205607,14.1788634439267,17.8507032176454,14.0474962671138,15.754549922732,23.2411052005515,12.5592939354064,16.8008252895071,16.1774656659314,18.7334898517263,16.0998949443289,14.383260869645,22.4933089426524,13.3666483121276,14.8801252029622,14.6357292892758,15.3135506306828,15.206200181259,13.5071162092196,18.1414005556247,15.6180158930804,19.2628609686767,11.9931745521193,13.6484294966625,15.3424540490874,12.1734794982641,14.699944972378,20.3501413965993,12.3333453670638,16.9077273034956,13.852384428151,19.9902049817431,13.6564566277399,16.1513362992625,15.3169810168414,11.3555019888404,16.8875186291687,17.4985032361932,17.2264026122033,18.022395097454,14.9317870245601,19.1275515557043,17.0650410230607,14.6903637625901,14.5205985663343,14.1858745196443,14.9354897933429,17.5645324365258,18.6933137116191,13.050403209763,15.7303661738019,13.8128062738263,19.2229621079014,17.1473659672396,9.77143163516365,16.2135606197311,19.1606558324276,18.0408905152803,19.5151786567961,15.0373042545346,12.0191928104317,20.30595738159,15.780352822246
"padme_17",26.0668832954963,26.8169407912113,24.8444692411051,28.0470627107541,29.4776103004549,27.561661493445,27.3509357201539,0,21.4941674685086,28.9438996224826,30.9477522960999,27.6063306156311,31.0170668188482,22.8492145304756,28.321664728391,28.7914982057562,26.8495776493608,29.2392308206254,23.7146460855317,27.4458000895422,27.9615049218475,27.9409338797598,29.0252426446868,27.1519373079988,27.2612744156114,27.6919009152799,34.8299918471791,26.2890745682588,27.4816737578093,27.6414239998385,27.674305757092,27.3314667241251,27.9260888646065,23.5128586357623,29.0268400760418,28.2536941180717,29.7945531500977,23.3877450487371,26.9661226890713,23.5375603580994,31.7904374075076,27.6325176351706,27.4704638018474,25.4324895185483,29.992552985012,29.7867785369035,28.8449903363984,30.5958583855054,28.650907543009,32.6636666459211,29.4001566588921,27.5358612909889,28.5564261389902,29.4390115701924,28.8698972320752,27.9307360114135,28.8293990497811,28.8840668221787,25.9581904982131,29.7367463137127,27.8496491784578,30.0534806917936,29.0409384330357,26.8234057752773,29.3044099488863,26.6537681085146,29.3875881973947,26.2668279911998,26.9421492848446,28.6108720954642,30.8835674582209,23.904219905924,29.0729533754367,29.5707180361105,28.8159353779211,27.0415541604377,24.2218258166602,31.2130841421743,27.8228229369129,28.2440496363761,27.7141553984917,29.1949135116072,26.8190339641149,24.9655760302239,27.5396179258138,28.4887188299477,29.5271751817519,27.6920638281644,25.7762962769137,29.5820146062146,28.9917639068175,29.6711971134102,30.8151189971545,30.003251141448,28.9031659773039,29.0057832401,28.1230970540952,25.5257589627772,26.2009600478214,29.2653004049028,22.9141596287951,29.1609172980369,32.4519122283375,30.2614892233593,27.2303980726839,31.4343879965525,24.6212363863236,28.6369776193874,28.2537083123062,26.7338566158989,28.6967213330142,28.2353145435983,24.8106677484075,27.7891733420805,24.9834659785759,27.748949021637,30.4719660808094,29.2652026154802,28.4342510142233,27.1032193906997,24.3575421975412,24.4211216458183,23.8489635087969,23.3231434492442,28.1578732632817,28.5539680663241,28.418449826026
"buddy_18",17.4041782476451,16.8600639435912,19.8396253447757,20.8240545031601,24.1865270414641,18.6836861890562,20.0400374798598,21.4941674685086,0,21.6647227372896,24.684426332293,20.9022349127246,24.5773252313312,13.1599258453905,21.890703890442,19.6925601144678,15.8825018451513,21.8450024915415,15.0751088316741,20.8331018509791,21.6877545997147,18.8107572641356,21.9700926979485,20.5470507180696,17.8780100657176,20.8820659793487,27.9110479265727,17.9961297465531,20.5990297175855,20.901311823492,20.8814770526332,17.6968771246735,20.9572101578515,14.8177012769288,22.2729238976344,18.4353413173444,21.9875530622316,15.0112952405923,20.0390538016622,14.4206458980922,22.4935162151319,23.6722471445215,20.837818188049,16.0497365252451,23.5404125796154,23.6537834865655,20.0335178198227,23.766247002609,22.5951090968444,23.9607098380157,20.3687137134545,18.3133285873226,19.3025451330675,21.3565319743911,20.2223218576153,21.8948203109109,22.5249957298447,19.9048790923492,17.6263732509841,20.9386065854431,19.0459308051222,23.3247042828905,19.7418625767151,17.3642643868344,21.7332194812492,20.0225873638719,22.060755430692,16.278724298735,16.7671775530312,22.7006036734095,23.2676492661466,15.4053111756114,22.948105283868,22.6887764678356,19.6462768384688,17.7510000554318,19.9188072619533,23.6332686262544,21.9396686875316,21.5258352295803,20.0965385608922,20.9163225820799,16.9194225044626,19.9653880578506,17.8086871541464,22.4123956567244,21.4956257469346,20.9121968441342,16.8864073731243,21.591163305774,20.2538402658729,23.4637875587724,23.2954396560232,22.2559259582184,19.6273201970326,22.1001960033172,21.2405801995644,16.5491730116313,19.5326361401744,22.3729576738998,14.4819047595977,23.4281017010613,25.5336205650343,23.5421293761014,17.4218728966504,24.8219658646675,15.9851682177551,20.1093506590606,18.2761247905307,16.7898414931967,22.3464050332668,22.7970327358227,20.8706208211508,18.970135259439,17.6503801411431,20.0235276273611,24.3421095396378,21.9946549757837,18.9747656850013,20.2995573713811,19.788921568511,18.0787405803425,17.4033449203344,17.31325715373,20.3408975819631,21.8526568996497,19.5849076871034
"ginger_18",17.882664215155,16.7012589107569,21.8729511264091,13.4642033287723,19.2449769237624,17.2587656443549,18.0350666473567,28.9438996224826,21.6647227372896,0,19.913237866226,18.1913458858216,18.8822506784233,19.2357049049154,10.3069606094379,15.2471975286932,20.787360999113,18.1307506847087,18.133416488525,14.28771370217,18.9808480503873,14.4789148128119,18.8825609275069,11.8619746325315,18.4286238941981,13.2622729021847,22.5077612797705,19.188883582251,15.5497058812938,12.3087199194566,14.1051978907221,16.0033710544135,14.4958452155631,18.1172672806095,14.4151563792214,16.0562916072828,17.5111794746229,18.7061792980309,15.4066290415055,17.3705193724511,21.8516116313057,20.0497759751361,15.3713465286686,16.5287030337548,14.1091836753172,20.34161487062,16.2759103600416,20.1824963801006,13.0735548922389,20.8863349397234,17.1677985136961,16.1360336836892,15.92738758395,18.4404988282602,16.1018804198543,13.1307052553626,18.7885367993667,16.4969181949654,16.5903019796592,16.6926590635011,15.6573830658812,16.5874304367789,15.9556753823957,14.9009337162007,16.2657823390482,16.5957982311239,16.2823142407503,18.8110358590993,15.3707056228174,22.0710224361157,18.4580804077052,17.3188013284369,12.2727283042435,18.7180964264548,16.3327780011682,18.5393618052066,21.6629859783648,19.0973824756048,14.4701793437006,12.5887448641647,17.5174038222404,16.8694389353679,16.317409441585,20.7098532946529,18.0202660210254,16.7590201571423,17.3284907660336,13.024704749939,16.7295057240346,16.5798951764086,15.6433092915805,17.0927624161154,17.653181989326,18.4583128773255,15.8169498290319,17.5891973488571,13.0714389822242,16.6237519748173,18.0100428718846,16.8508669290378,17.6641033080109,15.3851066613551,16.0233456497262,18.6264258241758,19.0138119507678,20.4488769296756,17.0504991557992,15.1445475828924,13.974884102139,18.3292484775351,14.2379532349927,11.568209630935,21.8834426139891,17.5531319708065,20.5585808539045,15.5609933497057,12.4899145703255,19.0109651139339,18.3199390205146,20.2820792373656,21.9349049901918,20.0149659982365,21.5720007205136,20.2868862061875,17.3890472152874,20.6092017461049,20.904054103015
