"Taxa"	"hera_1"	"buddy_11"	"hera_11"	"jarjarbinks_11"	"padme_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"jarjarbinks_15"	"buddy_16"	"buddy_17"	"iris_17"	"lambchop_17"	"padme_17"	"buddy_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"lambchop_18"	"franc_19"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"goose_20"	"hera_20"	"iris_20"	"buddy_21"	"jarjarbinks_21"	"franc_22"	"goose_22"	"grogu_22"	"hera_22"	"iris_22"	"iris_23"	"franc_24"	"hera_24"	"jarjarbinks_29"	"jarjarbinks_3"	"jarjarbinks_32"	"grogu_36"	"franc_37"	"goose_37"	"grogu_37"	"hera_37"	"lambchop_37"	"goose_4"	"grogu_41"	"hera_41"	"goose_42"	"grogu_42"	"lambchop_42"	"buddy_44"	"franc_44"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"buddy_45"	"franc_45"	"grogu_45"	"hera_45"	"jarjarbinks_45"	"buddy_46"	"goose_46"	"iris_46"	"lambchop_46"	"franc_47"	"buddy_48"	"franc_48"	"grogu_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"lambchop_48"	"franc_49"	"iris_49"	"jarjarbinks_49"	"padme_5"	"buddy_50"	"franc_50"	"grogu_50"	"jarjarbinks_50"	"lambchop_50"	"franc_51"	"lambchop_51"	"buddy_52"	"goose_52"	"grogu_52"	"jarjarbinks_52"	"franc_53"	"hera_53"	"iris_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"buddy_57"	"goose_58"	"goose_59"	"iris_59"	"padme_6"	"iris_60"	"hera_67"	"franc_68"	"jarjarbinks_68"	"hera_7"	"iris_7"	"padme_7"	"grogu_70"	"franc_9"	"grogu_9"
"Acetate -- Production"	0.0504865606955866	0.0531708818364502	0.0512922209478074	0.0494186626248928	0.0467346495986114	0.0497699394689925	0.0458483250078597	0.0478662919178699	0.0490804449874606	0.0445819783908528	0.0463836850841831	0.0466102960948938	0.072435488067362	0.0128359582064705	0.0509460011278122	0.0503957990438122	0.044635219357204	0.0503048356114808	0.0596550450973153	0.0548087694031045	0.0499939911068381	0.0355836236933798	0.0423686818632309	0.0500248035299339	0.0483670108062507	0.0478520995094912	0.0474272729318064	0.0502727359724393	0.0512408759124088	0.0534310259871029	0.0501180792442928	0.0502000212411937	0.0483829343573545	0.0493405830633966	0.0502092900394197	0.0488969028425965	0.0512221755564889	0.0511216973410841	0.0519289071843796	0.046047860768673	0.0475276444815356	0.0517241379310345	0.0454545454545455	0.0479154679081446	0.0506792675723568	0.0499973841619727	0.049951028403526	0.0525958509829478	0.0512413524602438	0.0496887505558026	0.0482542297699766	0.0472423723253017	0.0361947276346745	0.052002055786572	0.044306207947188	0.0401240427821024	0.0510076151560178	0.0505769588684162	0.0508208936049947	0.049694419396854	0.04823805352248	0.0504634397528321	0.046222810111699	0.0466666666666667	0.0423013599180679	0.0505743047041363	0.0482873558177273	0.0497019803883869	0.0450189155107188	0.0443820224719101	0.0529250376139481	0.0459208668338088	0.0531843455370813	0.052051757679953	0.046805537914391	0.0495358269490762	0.0489382271560489	0.0546691504009071	0.0345055021348978	0.0496310522591732	0.0495049504950495	0.0500656939354125	0.0516131141110712	0.0455354299735891	0.0514820592823713	0.0486095729042911	0.0509350561033662	0.0479641586506786	0.0485100485100485	0.0447101554087717	0.0489021750335017	0.0477798665757208	0.0481433669982535	0.0417144596081369	0.0497433418502405	0.04675597583399	0.048621120399731	0.0516244865835362	0.0516201256297033	0.0443834864901934	0.0519953079740502	0.0367298748794149	0.0514403767139098	0.05282914711565	0.0492608499632205	0.0506687353646799	0.0490256612907209	0.0520021879774412	0.0540863946392246	0.059668422382461	0.0517489218974605
"D-Glucose (Glucose) -- Consumption"	0.0502846682907789	0.0443905353295798	0.0482907952706107	0.0391679795784058	0.0438381427641571	0.049300210310555	0.0289848744192545	0.0449054903559398	0.0475532120120893	0.0467848526172244	0.0427317998577188	0.0425916519764558	0.0269519146621254	0.0051256215363722	0.0483792560328232	0.050291297646106	0.0425577416595381	0.0490799253918321	0.0366053061870352	0.0437870059209474	0.0412210070904939	0.0434233449477352	0.0364222001982161	0.0499725855721783	0.0478447756397381	0.0472142181554231	0.0465723220914797	0.0481355067147277	0.0494160583941606	0.0448614949546886	0.0461821044345316	0.0501292172620101	0.0483622887698327	0.0491284898966528	0.0439305888568294	0.0492151039456937	0.0481142377152457	0.0507859226459046	0.0432787250020861	0.0449601160261059	0.0491550177341957	0.048763185491333	0.0413752913752914	0.0487262645812628	0.0460326835991337	0.020699998256108	0.0486451191642181	0.0489980449657869	0.0502530622023899	0.0481325033348155	0.0480958114187948	0.0477162541464659	0.038094950835495	0.0519086109423912	0.0438330236476739	0.039554458578571	0.0507986627043091	0.0504839009864136	0.046016289406747	0.0520417364420971	0.0469946590555854	0.0478663860654637	0.0471413874191652	0.0470588235294118	0.0410957128226402	0.0500742079112086	0.0487697907986492	0.048308017688906	0.0450693568726356	0.0449438202247191	0.0440746968758297	0.0452148353073398	0.039512208224771	0.0518934081346424	0.0463609805664931	0.0496620099143758	0.0463379671300463	0.027321076644799	0.035199777831777	0.0497032533826226	0.0495049504950495	0.0485097849388009	0.0510247442225346	0.0476145878210051	0.0513121514959608	0.0491532590966755	0.0509803921568627	0.0474370799841876	0.0483367983367983	0.0449351525963068	0.0511905989073291	0.0474138648122577	0.046751208646569	0.0362368032959573	0.0488225951246461	0.0475439978986078	0.0489734473591493	0.0466071472490715	0.0496299521114497	0.0433411054725003	0.0279127666195868	0.0332743006061653	0.0526291491620885	0.0487809366087037	0.0480506845739506	0.0503814161961815	0.0484329077033268	0.0255767018126261	0.036436520282398	0.0335270451497541	0.0480753873183198
"D-Mannose (Mannose) -- Consumption"	0.0502173708225097	0.0442819124861958	0.0482479177609364	0.0391679795784058	0.0429160338468214	0.0492681833224797	0.028880078247808	0.0448196700208114	0.047472831329175	0.0462603587538026	0.0424709509129713	0.0423825032119275	0.025142505735708	0.00229995838170547	0.0483792560328232	0.0500561695012671	0.041305144812416	0.0489407310486902	0.0349042671026953	0.043466954712754	0.040620117774306	0.0422473867595819	0.0364222001982161	0.0497376047622778	0.0476840878961957	0.0469502672502914	0.0464598285598578	0.0475613257201187	0.0489294403892944	0.0446686805064593	0.0453949094725794	0.0500230112932347	0.048000990988201	0.0486657411692118	0.043483561588166	0.0491355536699194	0.0480470390592188	0.0505550775429687	0.0428058854615748	0.0449601160261059	0.0485499687043605	0.0482696934180495	0.0402097902097902	0.0484908719987446	0.0454026383146289	0.0109342029541531	0.0479921645445642	0.0490251982187466	0.0495942020304872	0.0469097376611827	0.0473354033331221	0.047424634564211	0.0377631658321771	0.0508106340232678	0.0434752501529193	0.0393013100436681	0.0504736255572065	0.0504373720454123	0.0453225765011176	0.0507678875577884	0.0465425156130782	0.0477768324900372	0.0467372134038801	0.0466666666666667	0.040836433877387	0.0497193005097761	0.0474102013069602	0.0479715439338589	0.0437074401008827	0.0438202247191011	0.0443402070979733	0.044580847814184	0.039324182760751	0.051033796317242	0.0450908167153563	0.0478954484001803	0.0457379071240457	0.0267811344186172	0.0348179261984934	0.0494144488888247	0.0489838457529964	0.0475070880298735	0.0502729382538489	0.0463970629554011	0.0509105512735361	0.0490727129941	0.0503683554346594	0.0471735406509422	0.0477592977592978	0.0445012294489176	0.0510462838882589	0.0470811359363822	0.0453843622649151	0.036096350570004	0.0483161844255691	0.0470186498555293	0.0489093879119823	0.0451314592095231	0.0490702158094409	0.0427376217254149	0.0276494386326096	0.0329575396311175	0.0523636951202622	0.0481737050326617	0.0474574662458771	0.0500940970276832	0.0469510237348416	0.0256144255616123	0.036316860117267	0.033138325785699	0.0467337486024597
"Lactose -- Consumption"	0.0500693163923173	0.0407697738834477	0.0476690713803342	0.0389486069840257	0.0420915599913213	0.049300210310555	0.0271334753903657	0.043467999742539	0.046685100636615	0.043742788209378	0.040882143704055	0.0415907257462129	0.0252725939591759	0.144963091144065	0.0470375483695335	0.0495336625127361	0.0404191616766467	0.0486901812310348	0.0349570125006593	0.0429468714994399	0.0401394063213556	0.0346399535423926	0.0359266600594648	0.0497376047622778	0.0474832282167678	0.0461364186261355	0.046122347964992	0.0474975278318288	0.0487591240875912	0.0415622255072091	0.0467069010758331	0.0502000212411937	0.0476087248252867	0.0485693351843282	0.0424879099443248	0.0482605006364022	0.0478286434271315	0.0505131057060712	0.0403860595777821	0.0442349528643945	0.046651366576257	0.0468509037073592	0.0413752913752914	0.0466338860699901	0.0430399684977358	0.0146486929529324	0.0479921645445642	0.0486993591832301	0.0493845647030637	0.046242774566474	0.0470502503009949	0.0454562023839901	0.0341135307956808	0.0495724898378732	0.0422749777834201	0.039111448642491	0.050427191679049	0.0504373720454123	0.0450399527247501	0.0499091130290409	0.0399016588012547	0.0472395110374782	0.0453409758965315	0.0462091503267974	0.0396178228346967	0.0497999612828289	0.0466865488355774	0.0480676792924438	0.0433795712484237	0.0438202247191011	0.0434256718883677	0.0435866401544624	0.0359397244083913	0.051033796317242	0.0450908167153563	0.0477872915727805	0.0451711837850452	0.0118787289759996	0.029819141180963	0.0493422477653752	0.0491327328221544	0.0473687850079524	0.0506324976301768	0.0451420757862401	0.050941443598338	0.0482068423914138	0.050413691488156	0.0469100013176967	0.0475571725571726	0.04438873085515	0.0477064220183486	0.0463824052970437	0.045460298175007	0.0358388539057562	0.0478558110627719	0.0458366167586026	0.0482047339931456	0.0430900907548144	0.048728154735991	0.0421890001371554	0.0127594379144423	0.0306538234489511	0.0511402982318453	0.0481369031189622	0.046365944522222	0.0500940970276832	0.046802835337993	0.0137880302544467	0.0336245064018188	0.017764474937319	0.0455198850023958
"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose) -- Consumption"	0.0500693163923173	0.0441551858355812	0.0480335302125653	0.0390084358734021	0.0433065740941636	0.0492041293463292	0.0288102141335103	0.0433821794074106	0.0466207960902836	0.0439525857547467	0.0424235238321081	0.0422928680271296	0.0251661581399749	0.0066808314897159	0.0483403659556264	0.0495336625127361	0.0403275082488085	0.0488293755741767	0.0349306398016773	0.0433469355096816	0.0401394063213556	0.0336672473867596	0.0359266600594648	0.0496853868045221	0.0474832282167678	0.0468182917977256	0.046122347964992	0.0475613257201187	0.048661800486618	0.0446686805064593	0.0453949094725794	0.0500230112932347	0.0478358262880266	0.0485307727903748	0.0433819644816516	0.0482074671192193	0.0479798404031919	0.0505131057060712	0.0420827191054988	0.0442349528643945	0.0468808679324014	0.048208006908889	0.0402097902097902	0.0464508029502537	0.0451663713329396	0.0084229984479361	0.0479921645445642	0.0487265124361899	0.0494444610823276	0.0466874166296132	0.0471136176414676	0.0456384646228994	0.0327562285093805	0.0498294631593702	0.0431751820605445	0.0389848743750396	0.050427191679049	0.0504373720454123	0.0449114873718558	0.0490932772267308	0.039506033289061	0.0473738414006179	0.0452674897119342	0.0457516339869281	0.0406290107211844	0.0497999612828289	0.0469277663260383	0.0479715439338589	0.0433795712484237	0.0429775280898876	0.0436911821105113	0.0443214892942567	0.039324182760751	0.0508754467719314	0.0448050298488505	0.0477872915727805	0.0455378871220455	0.0265921546394536	0.0295067171173673	0.0493422477653752	0.0488349586838383	0.0474379365189129	0.0503056254698787	0.0446925281435555	0.0508333204615313	0.0482672519683454	0.0502776833276663	0.0469100013176967	0.0476149226149226	0.0443565883997879	0.0476033398618699	0.0468981350546507	0.0452831143847926	0.0358388539057562	0.0475565683769537	0.0455739427370633	0.0482047339931456	0.0449592956049091	0.0490702158094409	0.042627897407763	0.0272903550140043	0.0326983715606237	0.0510595078712894	0.0480817002484129	0.0465083169209596	0.0499935353187088	0.046802835337993	0.0249919837033404	0.0361373698695704	0.033138325785699	0.0459990416866315
"D-Xylose (Xylose) -- Consumption"	0.0500693163923173	0.0441189782211199	0.0480335302125653	0.0390084358734021	0.0427750054241701	0.0492041293463292	0.0288102141335103	0.0433392692398464	0.0466207960902836	0.0439525857547467	0.0424235238321081	0.0422928680271296	0.025142505735708	0.0051256215363722	0.0483403659556264	0.0495336625127361	0.0403275082488085	0.0488293755741767	0.0349042671026953	0.0433469355096816	0.0401394063213556	0.0336672473867596	0.0359266600594648	0.0496853868045221	0.0474832282167678	0.0468182917977256	0.0460773505523432	0.0475613257201187	0.048661800486618	0.0446686805064593	0.0453949094725794	0.049952207314051	0.0478358262880266	0.0485307727903748	0.0433819644816516	0.0482074671192193	0.0479798404031919	0.0505131057060712	0.0420549050148805	0.0442349528643945	0.0468808679324014	0.048208006908889	0.0402097902097902	0.0464508029502537	0.0451663713329396	0.00699300699300699	0.0479921645445642	0.0487265124361899	0.0494444610823276	0.0466874166296132	0.0471136176414676	0.0456384646228994	0.0327562285093805	0.0498294631593702	0.0431751820605445	0.0389848743750396	0.0503807578008915	0.0503675786339103	0.0449114873718558	0.0490932772267308	0.0394495153587476	0.0473738414006179	0.0452674897119342	0.0457516339869281	0.0406290107211844	0.0496547718913338	0.0469277663260383	0.0479715439338589	0.0433795712484237	0.0429775280898876	0.0436911821105113	0.0443214892942567	0.039324182760751	0.0508754467719314	0.0448050298488505	0.0477872915727805	0.0455378871220455	0.0265921546394536	0.0295067171173673	0.0493422477653752	0.0488349586838383	0.0474379365189129	0.0500441277416402	0.0446925281435555	0.0507715358119275	0.0482672519683454	0.0502323472741698	0.0469100013176967	0.0476149226149226	0.0443565883997879	0.0475621069992784	0.0468981350546507	0.0452831143847926	0.0358388539057562	0.047510531040674	0.0455739427370633	0.0482047339931456	0.0449101060035908	0.0490702158094409	0.042627897407763	0.0272903550140043	0.0326983715606237	0.0510595078712894	0.0480817002484129	0.0465083169209596	0.049964803401859	0.046802835337993	0.0249919837033404	0.0361373698695704	0.033138325785699	0.0459990416866315
"Sucrose -- Consumption"	0.0507557505686636	0.0412223690642142	0.0534468158089378	0.0726322717029296	0.0469516164026904	0.051766288392352	0.0277011213190345	0.0431890836533717	0.046797633592695	0.043742788209378	0.0603035333175243	0.0415907257462129	0.025142505735708	0.00459991676341095	0.0470958834853287	0.049481411813883	0.0393651472565074	0.0486901812310348	0.0349042671026953	0.0428468554968795	0.0417017185434443	0.0332026713124274	0.0346878097125867	0.0497376047622778	0.0474028843449966	0.0463563777137452	0.0614439669718991	0.0474337299435389	0.0483698296836983	0.0415622255072091	0.0453949094725794	0.049952207314051	0.0475364652689604	0.0485307727903748	0.042447271101719	0.0484461179465422	0.0478286434271315	0.0504081761138276	0.0399966623091258	0.0435097897026831	0.0464635927394116	0.0466966874344581	0.0402097902097902	0.0479677773709264	0.0426068123646387	0.00441204680606177	0.0479921645445642	0.050179211469534	0.0490551346171124	0.0459092930191196	0.0469868829605221	0.0465133233696643	0.0356518067201544	0.0491052656169696	0.0421364848177086	0.0384152901715081	0.0502182392273403	0.0503675786339103	0.0447573289483826	0.0489930868650436	0.0417667505015966	0.0469708503111987	0.0454144620811288	0.0457516339869281	0.0395659670456461	0.0496547718913338	0.0465769045217315	0.0480676792924438	0.0430517023959647	0.0429775280898876	0.0433666696167802	0.0433560992478603	0.0359397244083913	0.0508754467719314	0.04461450527118	0.047589004055881	0.0443377671100443	0.0118247347533814	0.0302704203839345	0.0493422477653752	0.0486860716146803	0.0470576032086301	0.0502239074298042	0.0445239477775488	0.0507251973247247	0.0484283441734963	0.0502776833276663	0.0469100013176967	0.0474416724416724	0.0443244459444257	0.0493145036594166	0.0464822239598063	0.0452324904447313	0.0355579484538496	0.0472343070229957	0.0451799317047544	0.0489093879119823	0.0427211687449273	0.0486348653523229	0.0421890001371554	0.0125439877432792	0.0305242394137042	0.0510825908314482	0.0480080964210139	0.0459388273260091	0.0507980289905041	0.0463829682135889	0.0152969802138937	0.0329663754935982	0.0177256030009135	0.046925411276154
"Cellobiose -- Consumption"	0.0502173708225097	0.040968915762985	0.0477869845319384	0.0391280936521548	0.04195053156867	0.0492681833224797	0.0277185873476089	0.0448625801883756	0.0475049836023407	0.0462603587538026	0.0412615603509604	0.0420538408676686	0.0251070271293077	0.00321994173438766	0.0470375483695335	0.0499516681035609	0.0417786875229134	0.0488850533114334	0.0349306398016773	0.043466954712754	0.040620117774306	0.0408536585365854	0.0359266600594648	0.0497898227200334	0.0476840878961957	0.0464553593031696	0.046527324678831	0.0474337299435389	0.0489294403892944	0.0415622255072091	0.0453949094725794	0.0501292172620101	0.0479287314318747	0.0485693351843282	0.0434226033242573	0.0491355536699194	0.0478958420831583	0.0505550775429687	0.0410535977526215	0.0449601160261059	0.0487794700605049	0.0468509037073592	0.0402097902097902	0.0484908719987446	0.0430399684977358	0.00329595591440978	0.0479921645445642	0.0489030085804279	0.0491749273756401	0.0464650955980436	0.0473987706735948	0.0473152772208654	0.0380346262894372	0.0503434098023642	0.0429097372095976	0.0393013100436681	0.0505897102526003	0.0504373720454123	0.0453225765011176	0.051569410451286	0.0465425156130782	0.0472395110374782	0.0467372134038801	0.0466666666666667	0.0400585970416272	0.0498322255920501	0.0475198456208061	0.0479715439338589	0.0437831021437579	0.0443820224719101	0.0439566923326548	0.0437451370277514	0.0361814714335599	0.051033796317242	0.0450273085227994	0.0480216313654799	0.0447711437810448	0.0129586134283632	0.0346790710591176	0.0494144488888247	0.0491327328221544	0.0473687850079524	0.0504854051580427	0.0469777286605353	0.050941443598338	0.0490727129941	0.0503683554346594	0.0471735406509422	0.0476149226149226	0.0445655143596419	0.0510875167508504	0.0462326773028997	0.0455109221150682	0.035885671481074	0.0482701470892894	0.0472813238770686	0.0489093879119823	0.0428687375488822	0.048728154735991	0.0421890001371554	0.0141957723888636	0.0319928584798353	0.0523983195605004	0.0481737050326617	0.0472676363808936	0.0500653651108334	0.0467534392057102	0.0160514551936171	0.0340433169797774	0.0177256030009135	0.0463504232550711
"Raffinose -- Consumption"	0.0501231543669327	0.0410956424135996	0.0476905101351714	0.0409429032965718	0.043230635712736	0.0493642642867056	0.0439095958360988	0.0446694844343367	0.0472316892804321	0.0439525857547467	0.0427317998577188	0.0458483970241119	0.025142505735708	0.00479705605327142	0.0470375483695335	0.0498732920552812	0.0434742759379201	0.0487736978369199	0.0349042671026953	0.0433869419107057	0.0425429635861074	0.0350609756097561	0.0379088206144698	0.0496853868045221	0.0477644317679669	0.047258209972945	0.0472247845748869	0.0474337299435389	0.0487104622871046	0.0415622255072091	0.0472316977171346	0.0500230112932347	0.0479080858443529	0.0488007095480487	0.0436054781159833	0.0484461179465422	0.0478286434271315	0.0505131057060712	0.0402748032153089	0.046047860768673	0.0469643229709994	0.0468509037073592	0.0402097902097902	0.0466338860699901	0.0428824571766096	0.0107249359119683	0.0486451191642181	0.0489030085804279	0.049234823754904	0.046242774566474	0.0471136176414676	0.0463675135785368	0.0330880135126983	0.0491052656169696	0.0436829896014865	0.039111448642491	0.050427191679049	0.0504373720454123	0.0449114873718558	0.0490217126826685	0.0403255432786051	0.0472395110374782	0.0454144620811288	0.0457516339869281	0.0411994244007415	0.0499774149835452	0.0468839086005	0.0480676792924438	0.0434300126103405	0.0438202247191011	0.0446647195917043	0.044580847814184	0.0359397244083913	0.0509433108627788	0.0449638003302426	0.0477872915727805	0.0447711437810448	0.0128506249831268	0.0299579963203388	0.0493422477653752	0.0488349586838383	0.0471959062305511	0.0505671231981172	0.0448611085095623	0.0508333204615313	0.0482672519683454	0.0502776833276663	0.0474370799841876	0.0474994224994225	0.0443244459444257	0.0478919699000103	0.0469979537174134	0.0453843622649151	0.035674992392144	0.047510531040674	0.0455739427370633	0.0482687934403126	0.0427703583462456	0.0486348653523229	0.0432862433136744	0.0144591003758409	0.0343685657926943	0.0510595078712894	0.0481369031189622	0.0460337422585008	0.050122828944533	0.046975721800983	0.015806250825207	0.0339236568146464	0.0177256030009135	0.0460948730234787
"Trehalose -- Consumption"	0.0499750999367404	0.0437025906548147	0.0478834589287054	0.0375725425283689	0.0426014319809069	0.049033318743261	0.0245572361756384	0.0381256838807956	0.0449328017490837	0.0439525857547467	0.0378705240692435	0.0400370492097165	0.0251661581399749	0.00381135960396907	0.0483403659556264	0.0488282780782193	0.0382194794085299	0.0488293755741767	0.0349306398016773	0.0433469355096816	0.0384569162360293	0.028034262485482	0.0329534192269574	0.0496853868045221	0.0461575543325433	0.0462573961243209	0.0451774022993678	0.0475613257201187	0.0484914841849148	0.0446686805064593	0.0448701128312779	0.0500230112932347	0.0477635667317003	0.0485693351843282	0.0433819644816516	0.047385447602885	0.0479798404031919	0.0504501479507251	0.0419436486524073	0.0369833212472806	0.0471103692885458	0.0481463203997286	0.0361305361305361	0.0447769001412356	0.0449694821815318	0.0108818861936069	0.0470127326150832	0.0482784837623547	0.0493845647030637	0.0469097376611827	0.0471769849819403	0.0439251995771516	0.0344453157989986	0.0501331589029575	0.0421134026567567	0.0385418644389596	0.050427191679049	0.0503675786339103	0.0447573289483826	0.049880487211416	0.0361997343657275	0.0459409841937939	0.0450837742504409	0.0459477124183007	0.0392418683640795	0.0497999612828289	0.047015481777115	0.0477792732166891	0.0433291298865069	0.0424157303370786	0.041006578753282	0.0432696464078845	0.039324182760751	0.0508754467719314	0.0448050298488505	0.0478593961243804	0.0453045304530453	0.0252692961853082	0.0295761446870552	0.0493422477653752	0.0486860716146803	0.0472996334969919	0.0502729382538489	0.0452731938486898	0.0508333204615313	0.0482068423914138	0.0503230193811629	0.0450652259849783	0.0475571725571726	0.0444208733105122	0.0473353262550253	0.0466319519539503	0.0452324904447313	0.0357686275427796	0.0469811016734572	0.0434725505647491	0.0482047339931456	0.0448363216016134	0.0490702158094409	0.0417775339459608	0.0245134416967898	0.0279325587087671	0.0509787175107336	0.0480448983347134	0.0464134019884678	0.049964803401859	0.0465311566104374	0.0220118075334327	0.0356587292090463	0.033138325785699	0.0461587605813768
