"","Hera_1","Wolverine_1","JarJarBinks_3","Goose_4","Korra_6","Hera_7","Iris_7","Korra_9","Hamlet_11","Hera_11","JarJarBinks_11","Hera_14","Iris_14","JarJarBinks_14","Kubo_14","Wolverine_14","JarJarBinks_15","Kubo_15","Iris_17","Kubo_17","Lambchop_17","Wolverine_17","Hamlet_18","Hera_18","Iris_18","JarJarBinks_18","Kubo_18","Lambchop_18","Wolverine_18","Ophelia_19","Wolverine_19","Goose_20","Hamlet_20","Hera_20","Iris_20","Korra_20","Ophelia_20","Hamlet_21","JarJarBinks_21","Korra_21","Kubo_21","Goose_22","Hamlet_22","Hera_22","Iris_22","Kubo_22","Hamlet_23","Iris_23","Korra_23","Hera_24","Kubo_24","Ophelia_24","Wolverine_24","Kubo_25","JarJarBinks_29","Korra_29","Kubo_30","Hamlet_31","JarJarBinks_32","Goose_37","Hera_37","Kubo_37","Lambchop_37","Ophelia_37","Wolverine_37","Hamlet_41","Hera_41","Goose_42","Lambchop_42","Ophelia_43","Goose_44","Iris_44","Lambchop_44","Hamlet_45","Hera_45","JarJarBinks_45","Korra_45","Ophelia_45","Goose_46","Hamlet_46","Iris_46","Lambchop_46","Hamlet_48","Hera_48","Iris_48","JarJarBinks_48","Korra_48","Kubo_48","Lambchop_48","Ophelia_48","Wolverine_48","Iris_49","JarJarBinks_49","Kubo_49","Ophelia_49","Wolverine_49","JarJarBinks_50","Korra_50","Kubo_50","Lambchop_50","Ophelia_50","Wolverine_50","Lambchop_51","Goose_52","JarJarBinks_52","Kubo_52","Hera_53","Kubo_53","Iris_55","Lambchop_55","Ophelia_55","Ophelia_57","Wolverine_57","Goose_58","Wolverine_58","Goose_59","Hamlet_59","Iris_59","Ophelia_59","Iris_60","Wolverine_60","Hera_67","JarJarBinks_68"
"Hera_1",0,0.504761904761905,0.385542168674699,0.699248120300752,0.48,0.291666666666667,0.531531531531532,0.337662337662338,0.15,0.509433962264151,0.373493975903614,0.3625,0.504761904761905,0.420454545454545,0.559633027522936,0.514018691588785,0.212121212121212,0.2,0.509433962264151,0.409090909090909,0.689075630252101,0.246376811594203,0.333333333333333,0.212121212121212,0.5,0.260869565217391,0.409090909090909,0.669421487603306,0.509433962264151,0.27536231884058,0.484848484848485,0.520408163265306,0.19047619047619,0.227272727272727,0.518867924528302,0.613636363636364,0.446808510638298,0.180327868852459,0.222222222222222,0.238095238095238,0.212121212121212,0.479166666666667,0.423529411764706,0.333333333333333,0.504854368932039,0.514018691588785,0.25,0.333333333333333,0.49,0.2,0.531531531531532,0.373493975903614,0.509433962264151,0.222222222222222,0.113207547169811,0.218181818181818,0.373493975903614,0.469387755102041,0.614814814814815,0.540540540540541,0.253731343283582,0.543859649122807,0.301369863013699,0.537735849056604,0.518518518518518,0.48,0.415730337078652,0.350649350649351,0.524271844660194,0.495145631067961,0.324324324324324,0.536363636363636,0.628571428571429,0.3875,0.458333333333333,0.333333333333333,0.253731343283582,0.428571428571429,0.25,0.203125,0.532110091743119,0.601626016260163,0.428571428571429,0.388235294117647,0.523364485981308,0.371794871794872,0.5,0.527272727272727,0.48,0.474226804123711,0.537735849056604,0.463157894736842,0.422222222222222,0.522935779816514,0.3625,0.415730337078652,0.416666666666667,0.253731343283582,0.547826086956522,0.573913043478261,0.5,0.402298850574713,0.443181818181818,0.234375,0.404761904761905,0.6,0.15,0.531531531531532,0.5,0.618320610687023,0.543859649122807,0.3625,0.509433962264151,0.631578947368421,0.257142857142857,0.523364485981308,0.395348837209302,0.5,0.514018691588785,0.527777777777778,0.614814814814815,0.305555555555556,0.592
"Wolverine_1",0.504761904761905,0,0.315315315315315,0.604938271604938,0.247863247863248,0.4,0.0540540540540541,0.466101694915254,0.452830188679245,0.448529411764706,0.321428571428571,0.357142857142857,0,0.330434782608696,0.467153284671533,0.0186915887850467,0.416666666666667,0.468468468468469,0.00943396226415094,0.261261261261261,0.615894039735099,0.342857142857143,0.320754716981132,0.401869158878505,0.0380952380952381,0.367924528301887,0.245454545454545,0.61038961038961,0.00943396226415094,0.436363636363636,0.0666666666666667,0.488549618320611,0.424528301886792,0.411214953271028,0.073394495412844,0.277372262773723,0.382113821138211,0.452830188679245,0.443396226415094,0.548672566371681,0.445454545454545,0.469230769230769,0.315315315315315,0.472727272727273,0.0471698113207547,0.107142857142857,0.457943925233645,0.352380952380952,0.466165413533835,0.39622641509434,0.468085106382979,0.350877192982456,0.00943396226415094,0.472222222222222,0.556603773584906,0.588785046728972,0.336283185840708,0.388888888888889,0.285714285714286,0.407407407407407,0.411214953271028,0.0789473684210526,0.433628318584071,0.459259259259259,0.0277777777777778,0.26271186440678,0.220183486238532,0.421052631578947,0.423076923076923,0.308943089430894,0.433628318584071,0.0892857142857143,0.419354838709677,0.299065420560748,0.252173913043478,0.351851851851852,0.440366972477064,0.25,0.407407407407407,0.458715596330275,0.0982142857142857,0.415492957746479,0.234234234234234,0.224299065420561,0.0818181818181818,0.30188679245283,0.474452554744526,0.0454545454545454,0.492647058823529,0.267241379310345,0.0917431192660551,0.122641509433962,0.304347826086957,0.036697247706422,0.371681415929204,0.186915887850467,0.324324324324324,0.440366972477064,0.0869565217391304,0.460992907801418,0.404580152671756,0.205607476635514,0.333333333333333,0.477064220183486,0.330357142857143,0.272058823529412,0.495412844036697,0.0540540540540541,0.0380952380952381,0.480519480519481,0.340909090909091,0.280373831775701,0.00943396226415094,0.493589743589744,0.394495412844037,0.376923076923077,0.19811320754717,0.0380952380952381,0.0727272727272727,0.0900900900900901,0.222222222222222,0.364485981308411,0.431506849315068
"JarJarBinks_3",0.385542168674699,0.315315315315315,0,0.664473684210526,0.18,0.318681318681319,0.276785714285714,0.336842105263158,0.433333333333333,0.350877192982456,0.225806451612903,0.25,0.315315315315315,0.275510204081633,0.428571428571429,0.3125,0.408602150537634,0.384615384615385,0.306306306306306,0.111111111111111,0.661870503597122,0.322222222222222,0.296703296703297,0.238095238095238,0.289719626168224,0.170731707317073,0.191489361702128,0.645390070921986,0.321428571428571,0.479591836734694,0.317757009345794,0.4375,0.4,0.207317073170732,0.252336448598131,0.374045801526718,0.37037037037037,0.301204819277108,0.268292682926829,0.36046511627907,0.373626373626374,0.4,0.157303370786517,0.388888888888889,0.280373831775701,0.327433628318584,0.43956043956044,0.255813953488372,0.398230088495575,0.384615384615385,0.391666666666667,0.263157894736842,0.306306306306306,0.456521739130435,0.414634146341463,0.476190476190476,0.316326530612245,0.392857142857143,0.392592592592593,0.254545454545455,0.290697674418605,0.295652173913043,0.188235294117647,0.405172413793103,0.31858407079646,0.18,0.161290322580645,0.235955056179775,0.431034482758621,0.318181818181818,0.209302325581395,0.263636363636364,0.436619718309859,0.0843373493975904,0.145833333333333,0.351063829787234,0.290697674418605,0.0989010989010989,0.28735632183908,0.370786516853933,0.240740740740741,0.370967741935484,0.197916666666667,0.164835164835165,0.242990654205607,0.0853658536585366,0.382608695652174,0.27027027027027,0.389380530973451,0.183673469387755,0.37719298245614,0.355140186915888,0.0888888888888889,0.339130434782609,0.322916666666667,0.161290322580645,0.036144578313253,0.290697674418605,0.28695652173913,0.448,0.41025641025641,0.182795698924731,0.346534653465347,0.375,0.0705882352941176,0.381679389312977,0.36046511627907,0.276785714285714,0.289719626168224,0.514084507042254,0.280701754385965,0.0833333333333333,0.306306306306306,0.507042253521127,0.448979591836735,0.306306306306306,0.153846153846154,0.289719626168224,0.3125,0.25,0.416058394160584,0.365591397849462,0.338709677419355
"Goose_4",0.699248120300752,0.604938271604938,0.664473684210526,0,0.574193548387097,0.666666666666667,0.602409638554217,0.631944444444444,0.646616541353383,0.466216216216216,0.593103448275862,0.639455782312925,0.604938271604938,0.575342465753425,0.408450704225352,0.609756097560976,0.604477611940299,0.632352941176471,0.598765432098765,0.615894039735099,0.170731707317073,0.652482269503546,0.633802816901408,0.692307692307692,0.62962962962963,0.669014084507042,0.606666666666667,0.130081300813008,0.598765432098765,0.597014925373134,0.63125,0.460431654676259,0.634328358208955,0.690140845070423,0.621951219512195,0.472727272727273,0.496503496503497,0.723404255319149,0.697841726618705,0.646616541353383,0.635036496350365,0.475177304964539,0.63758389261745,0.676258992805755,0.631901840490798,0.583850931677019,0.618320610687023,0.669014084507042,0.450704225352113,0.632352941176471,0.410958904109589,0.602739726027397,0.598765432098765,0.628787878787879,0.709923664122137,0.6953125,0.621621621621622,0.468531468531468,0.439024390243902,0.480263157894737,0.708333333333333,0.575757575757576,0.678082191780822,0.422535211267606,0.58641975308642,0.574193548387097,0.618421052631579,0.684563758389262,0.410071942446043,0.476190476190476,0.659722222222222,0.614457831325301,0.26,0.671140939597315,0.590909090909091,0.652777777777778,0.680851063829787,0.61437908496732,0.712328767123288,0.656934306569343,0.620481927710843,0.371621621621622,0.596026490066225,0.626666666666667,0.624242424242424,0.675675675675676,0.426573426573427,0.6,0.454545454545455,0.581699346405229,0.573248407643312,0.612903225806452,0.656050955414013,0.588957055214724,0.639455782312925,0.618421052631579,0.671052631578947,0.680851063829787,0.578313253012048,0.359154929577465,0.426573426573427,0.622516556291391,0.517985611510791,0.681159420289855,0.655629139072848,0.460122699386503,0.656716417910448,0.593939393939394,0.62962962962963,0.214285714285714,0.483870967741936,0.657718120805369,0.598765432098765,0.244755244755245,0.605839416058394,0.486666666666667,0.62,0.62962962962963,0.592592592592593,0.626506024096385,0.439024390243902,0.62589928057554,0.388157894736842
"Korra_6",0.48,0.247863247863248,0.18,0.574193548387097,0,0.323529411764706,0.196581196581197,0.37037037037037,0.41,0.338709677419355,0.17,0.245098039215686,0.247863247863248,0.166666666666667,0.346774193548387,0.230769230769231,0.34,0.366336633663366,0.239316239316239,0.12,0.602739726027397,0.31,0.27,0.34,0.282051282051282,0.32,0.138613861386139,0.578231292517007,0.239316239316239,0.33,0.307692307692308,0.443548387096774,0.38,0.35,0.247863247863248,0.338129496402878,0.31304347826087,0.41,0.4,0.441176470588235,0.34,0.435483870967742,0.18,0.401960784313726,0.273504273504274,0.2,0.4,0.352941176470588,0.395161290322581,0.35,0.338582677165354,0.17,0.239316239316239,0.4,0.52,0.54,0.205882352941176,0.307692307692308,0.321428571428571,0.306451612903226,0.366336633663366,0.186440677966102,0.28,0.362903225806452,0.222222222222222,0.113207547169811,0.11,0.267326732673267,0.387096774193548,0.234782608695652,0.28,0.213675213675214,0.378378378378378,0.23,0.04,0.287128712871287,0.382352941176471,0.108910891089109,0.362745098039216,0.37,0.222222222222222,0.28125,0.127450980392157,0.15,0.239316239316239,0.25,0.380952380952381,0.205128205128205,0.387096774193548,0.0970873786407767,0.294117647058824,0.341880341880342,0.137254901960784,0.243697478991597,0.227722772277228,0.147058823529412,0.207920792079208,0.398058252427184,0.19327731092437,0.34375,0.368,0.166666666666667,0.254716981132075,0.42156862745098,0.18,0.333333333333333,0.441176470588235,0.196581196581197,0.282051282051282,0.431506849315068,0.170940170940171,0.21,0.239316239316239,0.445945945945946,0.333333333333333,0.352,0.14,0.282051282051282,0.230769230769231,0.230769230769231,0.309352517985612,0.3,0.328358208955224
"Hera_7",0.291666666666667,0.4,0.318681318681319,0.666666666666667,0.323529411764706,0,0.417391304347826,0.25,0.354430379746835,0.405405405405405,0.444444444444444,0.314606741573034,0.4,0.371134020618557,0.456140350877193,0.396396396396396,0.329268292682927,0.380952380952381,0.405405405405405,0.377551020408163,0.694029850746269,0.205128205128205,0.24390243902439,0.197368421052632,0.392523364485981,0.383720930232558,0.326315789473684,0.656716417910448,0.405405405405405,0.296296296296296,0.420560747663551,0.423076923076923,0.378048780487805,0.186666666666667,0.414414414414414,0.514705882352941,0.35,0.194444444444444,0.180555555555556,0.311688311688312,0.349397590361446,0.413461538461538,0.3,0.189189189189189,0.398148148148148,0.424778761061947,0.402439024390244,0.402298850574713,0.380952380952381,0.341463414634146,0.403508771929825,0.288888888888889,0.405405405405405,0.382716049382716,0.347222222222222,0.418918918918919,0.188235294117647,0.375,0.517985611510791,0.466101694915254,0.210526315789474,0.418803418803419,0.25609756097561,0.473684210526316,0.387387387387387,0.323529411764706,0.333333333333333,0.240963855421687,0.550847457627119,0.418181818181818,0.189873417721519,0.392857142857143,0.534722222222222,0.298850574712644,0.33,0.2,0.111111111111111,0.363636363636364,0.207792207792208,0.213333333333333,0.415929203539823,0.484126984126984,0.294736842105263,0.340425531914894,0.419642857142857,0.302325581395349,0.394495412844037,0.426086956521739,0.459459459459459,0.362745098039216,0.432432432432432,0.472222222222222,0.322916666666667,0.363636363636364,0.314606741573034,0.333333333333333,0.347826086956522,0.186666666666667,0.396551724137931,0.435897435897436,0.529411764705882,0.354166666666667,0.391752577319588,0.140845070422535,0.354838709677419,0.532846715328467,0.266666666666667,0.417391304347826,0.392523364485981,0.529411764705882,0.391304347826087,0.295454545454545,0.405405405405405,0.532846715328467,0.301204819277108,0.447368421052632,0.311827956989247,0.392523364485981,0.424778761061947,0.410714285714286,0.485294117647059,0.192307692307692,0.488372093023256
"Iris_7",0.531531531531532,0.0540540540540541,0.276785714285714,0.602409638554217,0.196581196581197,0.417391304347826,0,0.428571428571429,0.482142857142857,0.404411764705882,0.283185840707965,0.31858407079646,0.0540540540540541,0.293103448275862,0.434782608695652,0.036036036036036,0.447368421052632,0.442477876106195,0.0625,0.223214285714286,0.612903225806452,0.378378378378378,0.357142857142857,0.419642857142857,0.0900900900900901,0.401785714285714,0.269565217391304,0.607594936708861,0.0625,0.452173913043478,0.117117117117117,0.510948905109489,0.455357142857143,0.428571428571429,0.0540540540540541,0.233576642335766,0.3984375,0.482142857142857,0.473214285714286,0.521739130434783,0.419642857142857,0.492647058823529,0.336206896551724,0.5,0.0810810810810811,0.136752136752137,0.486725663716814,0.387387387387387,0.478260869565217,0.428571428571429,0.436619718309859,0.327586206896552,0.0625,0.5,0.580357142857143,0.610619469026549,0.298245614035088,0.404580152671756,0.25531914893617,0.375,0.428571428571429,0.0603448275862069,0.394736842105263,0.426470588235294,0.0789473684210526,0.211864406779661,0.245614035087719,0.368421052631579,0.448529411764706,0.341085271317829,0.394736842105263,0.0357142857142857,0.411392405063291,0.321428571428571,0.21551724137931,0.371681415929204,0.469565217391304,0.212389380530973,0.43859649122807,0.473684210526316,0.0446428571428571,0.384615384615385,0.273504273504274,0.25,0.045045045045045,0.339285714285714,0.453237410071943,0.00900900900900901,0.471014492753623,0.230769230769231,0.139130434782609,0.169642857142857,0.252173913043478,0.0701754385964912,0.333333333333333,0.214285714285714,0.285714285714286,0.469565217391304,0.0347826086956522,0.440559440559441,0.430656934306569,0.232142857142857,0.366666666666667,0.504347826086956,0.307017543859649,0.253623188405797,0.521739130434783,0.0178571428571429,0.0900900900900901,0.471337579617834,0.295454545454545,0.31858407079646,0.0625,0.474683544303797,0.426086956521739,0.404411764705882,0.241071428571429,0.0900900900900901,0.120689655172414,0.036036036036036,0.217391304347826,0.398230088495575,0.401360544217687
"Korra_9",0.337662337662338,0.466101694915254,0.336842105263158,0.631944444444444,0.37037037037037,0.25,0.428571428571429,0,0.373493975903614,0.417391304347826,0.377551020408163,0.296703296703297,0.466101694915254,0.336734693877551,0.466101694915254,0.46218487394958,0.367816091954023,0.321428571428571,0.457627118644068,0.376237623762376,0.646616541353383,0.370786516853933,0.362637362637363,0.30952380952381,0.460869565217391,0.382022471910112,0.423076923076923,0.62962962962963,0.470588235294118,0.35632183908046,0.473684210526316,0.491071428571429,0.376470588235294,0.321428571428571,0.426086956521739,0.477941176470588,0.425925925925926,0.333333333333333,0.341463414634146,0.223684210526316,0.289156626506024,0.482142857142857,0.42,0.402298850574713,0.46551724137931,0.475,0.4,0.417582417582418,0.464912280701754,0.341176470588235,0.401709401709402,0.326315789473684,0.457627118644068,0.4,0.368421052631579,0.435897435897436,0.290322580645161,0.446428571428571,0.492857142857143,0.462809917355372,0.301204819277108,0.416666666666667,0.298850574712644,0.483050847457627,0.453781512605042,0.274509803921569,0.413461538461538,0.264367816091954,0.533333333333333,0.456896551724138,0.27906976744186,0.405172413793103,0.540540540540541,0.389473684210526,0.377358490566038,0.344444444444444,0.280487804878049,0.378640776699029,0.317647058823529,0.2625,0.413793103448276,0.46875,0.378640776699029,0.405940594059406,0.431034482758621,0.393617021276596,0.407079646017699,0.436974789915966,0.456140350877193,0.330097087378641,0.47008547008547,0.454545454545455,0.306122448979592,0.432203389830508,0.315217391304348,0.413461538461538,0.347368421052632,0.280487804878049,0.394957983193277,0.446280991735537,0.512396694214876,0.41747572815534,0.39,0.349397590361446,0.371134020618557,0.507246376811594,0.269230769230769,0.415254237288136,0.460869565217391,0.556338028169014,0.403361344537815,0.385416666666667,0.457627118644068,0.539007092198582,0.377777777777778,0.483333333333333,0.396039603960396,0.460869565217391,0.475,0.422413793103448,0.514084507042254,0.395604395604396,0.484848484848485
"Hamlet_11",0.15,0.452830188679245,0.433333333333333,0.646616541353383,0.41,0.354430379746835,0.482142857142857,0.373493975903614,0,0.513513513513513,0.289156626506024,0.253164556962025,0.452830188679245,0.32183908045977,0.481481481481481,0.462962962962963,0.106060606060606,0.0923076923076923,0.443396226415094,0.329545454545455,0.641666666666667,0.171428571428571,0.24,0.287671232876712,0.490566037735849,0.328947368421053,0.329545454545455,0.622950819672131,0.457943925233645,0.173913043478261,0.475728155339806,0.509803921568628,0.0483870967741936,0.301369863013699,0.509090909090909,0.592592592592593,0.372340425531915,0.264705882352941,0.3,0.289855072463768,0.106060606060606,0.485148514851485,0.433333333333333,0.373333333333333,0.495327102803738,0.448598130841121,0.111111111111111,0.4125,0.480769230769231,0.0923076923076923,0.521739130434783,0.289156626506024,0.443396226415094,0.111111111111111,0.216666666666667,0.306451612903226,0.289156626506024,0.397959183673469,0.583941605839416,0.543103448275862,0.324324324324324,0.482456140350877,0.3625,0.457142857142857,0.453703703703704,0.41,0.337078651685393,0.404761904761905,0.456310679611651,0.427184466019418,0.3625,0.513274336283186,0.588652482269504,0.436781609195402,0.385416666666667,0.24,0.301369863013699,0.351648351648352,0.342105263157895,0.257142857142857,0.508928571428572,0.544715447154472,0.351648351648352,0.305882352941176,0.513513513513513,0.423529411764706,0.490740740740741,0.477477477477477,0.485714285714286,0.402061855670103,0.471698113207547,0.438775510204082,0.463917525773196,0.472727272727273,0.253164556962025,0.337078651685393,0.461538461538462,0.324324324324324,0.48695652173913,0.513043478260869,0.432692307692308,0.32183908045977,0.382022471910112,0.309859154929577,0.450549450549451,0.578947368421053,0.212121212121212,0.468468468468469,0.490566037735849,0.564885496183206,0.482456140350877,0.413793103448276,0.443396226415094,0.58955223880597,0.157142857142857,0.526785714285714,0.313953488372093,0.490566037735849,0.448598130841121,0.517857142857143,0.562962962962963,0.232876712328767,0.5703125
"Hera_11",0.509433962264151,0.448529411764706,0.350877192982456,0.466216216216216,0.338709677419355,0.405405405405405,0.404411764705882,0.417391304347826,0.513513513513513,0,0.425,0.37719298245614,0.448529411764706,0.430894308943089,0.132743362831858,0.433823529411765,0.47787610619469,0.473214285714286,0.441176470588235,0.369747899159664,0.432835820895522,0.423423423423423,0.387387387387387,0.377358490566038,0.443609022556391,0.473684210526316,0.40983606557377,0.430656934306569,0.441176470588235,0.482456140350877,0.466165413533835,0.157407407407407,0.486486486486487,0.386792452830189,0.413533834586466,0.204545454545455,0.373983739837398,0.443396226415094,0.433962264150943,0.5,0.45045045045045,0.113207547169811,0.420168067226891,0.491071428571429,0.43609022556391,0.456521739130435,0.517857142857143,0.5,0.119266055045872,0.459459459459459,0.0964912280701754,0.356521739130435,0.441176470588235,0.530973451327434,0.547169811320755,0.579439252336449,0.356521739130435,0.368,0.240875912408759,0.105263157894737,0.401869158878505,0.41726618705036,0.351851851851852,0.117117117117117,0.449275362318841,0.338709677419355,0.388429752066116,0.339449541284404,0.26890756302521,0.404580152671756,0.36697247706422,0.407407407407407,0.291666666666667,0.394736842105263,0.357723577235772,0.401785714285714,0.445454545454545,0.358333333333333,0.441441441441441,0.44954128440367,0.390977443609023,0.206349206349206,0.411290322580645,0.394957983193277,0.406015037593985,0.412280701754386,0.0909090909090909,0.411764705882353,0.0925925925925926,0.344262295081967,0.496402877697842,0.496240601503759,0.338983050847458,0.453237410071943,0.37719298245614,0.388429752066116,0.373913043478261,0.401869158878505,0.410071942446043,0.168067226890756,0.25,0.40495867768595,0.484126984126984,0.495495495495495,0.379310344827586,0.225563909774436,0.5,0.404411764705882,0.443609022556391,0.284671532846715,0.345864661654135,0.391304347826087,0.441176470588235,0.289855072463768,0.482758620689655,0.156521739130435,0.38655462184874,0.443609022556391,0.445255474452555,0.398496240601504,0.484276729559748,0.442477876106195,0.188976377952756
