"","buddy_11","joans_11","padme_11","ginger_14","buddy_16","buddy_17","ivy_17","padme_17","buddy_18","ginger_18","ivy_18","franc_19","ivy_19","ginger_2","ginger_20","buddy_21","joans_21","franc_22","grogu_22","henry_22","joans_22","marshmallow_22","franc_24","ginger_24","henry_24","ivy_24","marshmallow_24","henry_25","ginger_29","henry_29","joans_29","ginger_36","grogu_36","henry_36","franc_37","grogu_37","grogu_41","joans_41","marshmallow_41","ginger_42","grogu_42","henry_42","ivy_42","buddy_44","franc_44","ginger_44","ivy_44","joans_44","marshmallow_44","buddy_45","franc_45","grogu_45","henry_45","ivy_45","joans_45","marshmallow_45","buddy_46","charles_46","ivy_46","joans_46","marshmallow_46","franc_47","ginger_47","ivy_47","marshmallow_47","buddy_48","charles_48","franc_48","grogu_48","ivy_48","joans_48","marshmallow_48","charles_49","franc_49","ginger_49","henry_49","ivy_49","joans_49","marshmallow_49","padme_5","buddy_50","charles_50","franc_50","ginger_50","grogu_50","ivy_50","joans_50","charles_51","franc_51","joans_51","buddy_52","charles_52","ginger_52","grogu_52","marshmallow_52","franc_53","marshmallow_53","charles_55","ginger_55","ivy_55","buddy_56","franc_56","grogu_56","joans_56","buddy_57","joans_57","ginger_58","henry_59","padme_6","joans_60","marshmallow_60","joans_62","henry_66","ivy_67","franc_68","ginger_7","padme_7","grogu_70","charles_9","franc_9","grogu_9","henry_9","ivy_9"
"buddy_11",0,2.00955857703609,1.67823403813326,5.62093772345598,5.09913480591382,2.53250744556024,2.05189436245925,8.41887848035215,2.52075128650059,5.5126667508612,4.72671579169999,2.37046651550657,4.47936393101556,2.37958355643061,4.84878377550883,5.3678927428917,5.89437243414926,4.60131708815541,6.2877595799491,1.48588294264816,1.38194961237304,5.39761230792409,3.34333724783976,5.82265631606002,1.45124148854419,4.79639778752579,5.99706797819471,1.07393850061988,5.1330458312655,1.58242046626011,5.78551326294487,2.53870627692608,6.12660988039722,3.96137952255306,5.04449522046381,6.19280121752042,6.35390371621143,1.88176592209926,4.87649595374892,1.14850216798421,5.20036026939828,4.96108268977762,4.91052865077176,5.32419978254685,6.47723365488493,5.04453868178389,4.53813981374399,5.85969006399619,5.04377492907483,5.70675153617452,3.70451604650708,4.53259591792737,5.26153810171878,6.63089158012808,5.95601877295122,6.1385663626266,5.21385403987688,5.47010407879708,5.72527051245929,5.8429670924382,5.51043582112121,5.69891982944826,1.97236530250247,5.7038243931288,0.871108481642057,5.74887787170251,4.83963261553281,5.47020574541645,6.16234186259108,5.04005638201301,3.94071641919826,1.08240208954696,6.06168627297808,5.60972286092614,5.77859512663657,4.79093755180321,3.78843208918918,5.92907515582287,3.16074838609087,2.08130856493519,2.53161499032621,4.62032991907486,6.32729762480114,5.44217506272079,6.19124449756847,6.06661648266857,5.56603506898706,4.46717269361225,5.89414805444689,5.67137967797594,5.44705396652636,4.64229719521556,5.33249499535253,5.9317932909744,1.24117895362848,5.886086775726,6.3537595598511,4.82083075428377,5.37337416138513,4.86203549853247,2.36340588625288,4.96135949527936,5.91881815561393,5.83450873337807,5.49497413804908,2.93765581346623,5.45536787343931,5.10896520584137,1.97589412437754,2.88123874858133,1.97426008274535,5.26350905561864,4.47503614814846,1.02375754393427,2.13012290831918,2.3400099796842,2.37036587703315,2.1663417201167,1.92064857063268,2.80732764088796,3.78710625098623,1.03161303091559,0.730601277904133
"joans_11",2.00955857703609,0,0.997168302432709,3.85871194289366,3.79974011868671,1.20219643633231,1.36790196314882,8.91758570335695,1.10959416187471,3.81052477899454,3.3642867013465,1.1552974060691,2.87275753731852,4.2595849798172,3.13402219562884,3.56711515925259,3.93343363421345,2.67161826869923,4.47024453854909,1.28400263494607,1.44523947463482,3.59439187610183,1.78497599391954,3.98136147549031,1.54035756758741,3.11260690745723,4.18055041447167,2.82843183637222,3.39978559175738,1.38822932932356,3.90035584372729,1.4293183320228,4.31896679982462,2.26969405425179,3.2834693990068,4.37267305217386,4.528017607471,0.908345406014876,3.75238539341983,2.80101050547971,3.38237721071408,3.37945472281586,3.55967553166728,3.51402047900726,5.50536476172609,3.37105461926458,2.59881724667421,3.92550249102789,3.21266134372324,3.79361200895695,1.91718682554899,2.91272306392584,3.512944537091,5.87807069701591,4.03848810509855,4.31935690980098,3.42528464228155,3.5826501084859,3.89846133899201,3.9076318204489,3.67469559395271,3.76883578939645,1.12790466234426,4.00345744761487,2.02689032841495,3.89215208135037,4.17024815475502,3.61734363355101,4.34687075576696,3.26176439820775,2.16828281410453,1.55351000256185,6.10304231801996,3.73305432644977,3.94584567527144,3.07901578364424,2.16947809823576,3.98093754239475,1.47255387219068,3.87292906656884,2.70203129227079,3.82763977219807,4.376362195829,3.63531515262406,4.36716520180671,4.11313861123581,3.69049245950805,3.41299630251663,4.01374714356805,3.79429449732868,3.54790409965405,3.2841715895757,3.57377991101725,4.12607433234852,1.52505682312105,4.02119300248352,4.5348722690912,3.12979175522155,3.57627539859454,3.21829206955109,2.95981900231186,3.32215183501674,4.13504267640166,3.90334410201497,3.64442970801141,2.78442280321092,3.64084006315998,3.35931366997055,3.78527507546619,1.11071209114609,3.40835284402391,3.34454345071079,3.09466870580161,1.57240301747231,0.439540091335788,4.2587195498693,4.10586791069863,2.21337343597916,3.68823391863074,4.6857584620393,1.99438278521485,2.94984308032865,2.00986703373145
"padme_11",1.67823403813326,0.997168302432709,0,4.32209522334827,4.15604297971215,1.61410013663366,1.37308640212592,8.53240061826244,1.69846631495717,4.34598461462881,3.63522718388489,1.28768947171385,3.24464074236318,3.85151447883724,3.50005178001745,4.03695217647478,4.53085529812324,3.26514005629545,4.93921852155911,1.07259400653175,1.13476630870114,4.04789771373927,2.18915070016591,4.46811656563268,1.24095591029378,3.43651778325022,4.62498643546833,2.4074694761704,3.78033412538099,1.24284147189789,4.40272232803682,1.70286791154109,4.78433148719349,2.66536056023048,3.63600010455597,4.85130331086035,5.01849917700309,1.37406085494134,3.96966607062798,2.41184793847696,3.89025190092459,3.70534650924031,3.73640670718217,3.9201571687643,5.6150417428194,3.69705039795171,3.18516630763264,4.49358601724858,3.71141278086219,4.35008411371199,2.48979421885982,3.17174786372099,3.90505254075257,5.86101526797847,4.62055592355814,4.78300852624041,3.86454319033031,4.05165966828732,4.37178952290813,4.47481327749794,4.18272878553625,4.28971830545524,1.13443366304865,4.52081431810266,1.75877541976505,4.42322545731798,4.14811693137123,4.09931161561629,4.8227393182694,3.70737568694061,2.73829522804544,1.26516079290986,5.94119974769836,4.24482847974463,4.37851452332364,3.45378534207104,2.64314818758559,4.54294768450275,1.97522743012481,3.42668274587983,2.74069182389269,3.87169625974494,4.95369542716253,4.0700582954847,4.83824140166576,4.6740054073561,4.21354727043015,3.54526741787363,4.54082903933617,4.27735516036488,4.02219361293522,3.53490477795702,4.01534534916207,4.58553563569783,1.4361310609579,4.4940963170353,5.00426387537095,3.48039100316272,3.99922262012154,3.59708358866835,2.90528449682644,3.66860993783065,4.56346234790779,4.45872729055006,4.14557488950885,2.9579731964142,4.07880054840567,3.8531938405357,3.31134415458119,1.7725666383148,2.84291710883064,3.94075280116066,3.35350873074927,1.45582280333204,1.13953261266351,3.80037553500211,3.65879035730473,2.35528271664768,3.12276023511618,4.21533018511591,2.46194176702134,2.55168672059607,1.68937065940944
"ginger_14",5.62093772345598,3.85871194289366,4.32209522334827,0,2.83813497746108,3.41790039753773,4.49276678978253,10.483179431531,3.73400563606582,1.55739382202824,3.04493939098925,4.01122819790328,2.29406024508611,7.93908662842224,2.08044015314316,1.69067958781009,1.75373460805181,1.65303595820543,2.85132073236205,4.51920233532543,4.80389308212949,1.79679973640638,3.0479123809818,1.29571679834223,4.59993851200666,2.07421205901791,2.71140990106925,6.22797415921281,1.42593883728046,4.35003170522628,1.85906301704969,3.39962679222834,2.80452696428655,2.3109670068677,1.83292127468785,2.85527191459248,2.84125831187654,4.06894092587263,3.21142320269033,6.16357687496523,2.42108312019943,1.71923245273871,3.3386286237951,2.39215346934429,5.17460325335383,1.34336817449118,1.85156358606182,2.19577321538592,2.07499685321901,2.12268754247719,2.65719509608656,2.19373581872787,1.09002225334385,5.97806089526091,2.26833378603178,2.74139918791095,2.3766341124044,1.699583743902,0.803732897889838,1.89065990049537,2.16009645815114,1.55018314475242,3.71998859967144,1.21687209577439,5.68527855333208,2.1915655828219,4.67367520172744,1.97665325816656,2.79187772230119,1.40726563307762,2.28045698783134,5.21069317081653,6.86332144854475,1.92734822931152,1.08448565947178,1.77686670237349,2.07503783212317,2.35318999848688,3.16723786420869,7.61902729150328,5.96828327759485,3.95549928734761,2.37839807740976,1.09177753793978,2.70129065689096,1.77641150863671,1.87648271623877,3.41034359122685,2.367688782282,2.48326027412549,2.08297695504293,2.90393453104217,1.32130971447886,2.64379230414695,4.80306219611247,2.72302945341123,2.92077306030769,2.33458257310581,1.05364912113391,1.82968949131375,6.41586399013522,1.74305764865492,2.73622059858301,1.60233206408105,2.07638285892761,5.88436019125955,1.17143188156032,1.54046568986812,7.50007587180425,3.50754928261237,6.76580288893111,1.19606428680207,2.68906431369224,4.89595738439709,3.67222066540327,7.92524911741128,7.83627023052811,4.56307758749093,7.3108654287097,8.37969413196112,2.06134744522401,6.60357900658898,5.58960864884272
"buddy_16",5.09913480591382,3.79974011868671,4.15604297971215,2.83813497746108,0,2.96437511540495,4.18329540005234,10.0957238592931,3.63394826811865,1.75392222612584,2.01329881669363,3.87507700034488,1.91481895173794,7.15895907980981,2.37646667434082,2.49846626239891,3.08442065940725,2.74251255023527,4.20877916939565,3.91189336760972,4.54335388076187,2.66512823836786,2.93740811147171,3.20325797753934,3.88418850019851,2.41149405635294,3.92236775805098,5.36493454389286,2.51268845051184,3.63149536085076,3.21963458203478,2.90182060553907,3.95594659966633,2.27260752312229,2.6039406891284,3.99604116765764,4.17495624061582,3.64582455570774,1.05427431040511,5.2478333468839,3.36486731408835,2.03696907684508,2.69721954179513,2.91591428347739,5.13545199267601,2.41557784587755,2.76233049759676,2.94466644513336,2.93654788533331,2.69955482508555,2.78723803516442,2.53098003941202,2.57557193043375,6.04369689272909,2.86850050543965,3.9932561947281,2.31825516385084,2.84564390438513,3.10544362728576,2.86486913610015,3.21688041141475,3.14425212128477,3.56829288924285,2.29105596459709,5.14062492619686,3.15621831433871,2.92782264282636,2.63726694476186,3.95874018915076,2.21762631648855,2.11796545672315,4.93481453636861,4.74488852712569,2.73658749462159,3.43002088091611,2.10973049579023,2.28883920812196,3.22437996823634,3.40246274017835,6.95902081401132,5.58795595632309,2.14033007396556,3.63698076858388,2.89206283625071,4.0344558063154,3.33871941366761,2.42124445124185,1.68014272321127,3.11932674521597,2.98212500160588,2.98786658403564,1.41481163185437,2.47626594366126,3.68840502667727,4.06710740330413,3.50407183020533,4.29699342857961,2.37240277399441,2.72247976955671,2.04263452016006,5.97272861666684,2.06497574194622,3.81842902262525,2.82853826109949,2.70556131219401,5.64648247577047,2.88258687454253,1.84971683286785,6.85249479861029,3.64143326618507,5.96340841441567,2.81818322268646,1.38057467103769,4.29817559180113,3.53773693543679,7.21354282816336,7.14673280024599,4.01059729278344,6.73849020919014,7.68323568207003,2.77720441514812,5.98542848951102,4.91758075155262
"buddy_17",2.53250744556024,1.20219643633231,1.61410013663366,3.41790039753773,2.96437511540495,0,1.83203177760022,8.97642190421139,1.08805455824974,3.11478929066489,2.52298789092873,1.5414080641692,2.10958054031646,4.67851469738143,2.59846396620871,2.95347749425216,3.6208909412288,2.38592588852405,4.14817804680638,1.30215367224496,2.08010144415448,3.05949404664984,1.52557376630941,3.51559249741188,1.43800699252119,2.48185218118965,3.85149866598245,3.01784981241852,2.78479547673426,1.22382254898948,3.45292361179915,0.460408767377404,3.96236796151837,1.66235994548521,2.77279568800041,4.03631780545269,4.18565408995102,0.906635135366396,3.09857901966677,2.92612120428675,3.02563815831549,2.6255643502567,2.96832558684571,3.08803660353517,5.2700220429204,2.77064858154857,2.28614706758344,3.59242244515935,2.78319647001767,3.45349237925213,1.62497454658548,2.33342197163119,2.95244092840718,5.83315766873665,3.70997370050384,3.99112779236965,2.93796088484694,3.1761137651324,3.47445028017021,3.53062404502347,3.25885689107625,3.41765149211105,1.23242279164891,3.28742486531017,2.45456301574097,3.3979212242058,3.33018993914878,3.14778896406753,3.98791876135047,2.64712113628928,1.56778380385026,2.22035756258485,5.23733783537979,3.26115055846884,3.63634024723256,2.48813915652161,1.49568598096134,3.75227316386082,1.42014683293934,4.44286128099178,3.33741630943955,2.84878514649833,4.11813839992194,3.1525274925004,4.02868542599807,3.8084600088563,3.30527442015732,2.44485552085895,3.65139733707075,3.60730861485594,3.18624259049876,2.42879962970627,2.91520092707682,3.73099093242126,1.50298965041613,3.73710163763505,4.22186575176079,2.58024033279205,3.06427078667084,2.42687081657278,3.6624729228918,2.5648712903819,3.75463999355392,3.59406721921712,3.14926701815091,3.52740021414953,3.15451091560093,2.83786702700213,4.34154807612303,1.59450456642636,3.61118941255414,3.0722165511804,2.22321199221257,1.77403808823938,0.934461632052417,4.73652194193662,4.66281943757242,2.29928361526328,4.24603807057058,5.19615628682029,1.6045932106784,3.4338209105836,2.33257681671588
"ivy_17",2.05189436245925,1.36790196314882,1.37308640212592,4.49276678978253,4.18329540005234,1.83203177760022,0,8.80775503162585,2.25686664131981,4.47589048582421,3.32403390932803,0.660280380284192,3.29560886858266,4.05566610977359,3.79899141181656,4.23194568622097,4.46269080507057,3.19741700306258,5.27983517993374,1.55526926482161,1.83260147183207,4.31498451385457,1.64756545741287,4.72854210817839,1.59532560207284,3.47716757580779,4.94515240636889,2.54815234460313,4.01093806100021,1.56448889948713,4.5808353343606,1.9351229989523,5.12246868821255,2.92474355910052,3.66126621055945,5.17938541312629,5.34744112533691,1.62423421155255,4.05166965254593,2.51524938657242,4.24969638972767,3.86317319511571,3.30071454099957,4.05968505294716,5.82808788208235,3.92267128466947,3.14397479119295,4.44619451792165,4.02972322746401,4.29140542199588,2.12496147543305,3.44778018111606,4.13823607370225,6.21394676190728,4.47290924455761,5.12560839505368,3.84995562772873,4.17706985675308,4.62090586273291,4.45418302122335,4.50745725441789,4.24545548358181,1.66200821225863,4.58365545105521,2.24185109137257,4.61701717022947,3.74105506280191,3.92633956121364,5.15261766149444,3.80588860467519,2.8952247061871,1.95104013301283,5.63400321823134,4.08975000386171,4.65449585004181,3.69585427936471,2.68445959502047,4.38273843040329,2.55559062483448,3.58648786903905,3.24340752142877,3.71957926811745,4.7220937486955,4.32917037596446,5.17629686030689,4.57869161663991,4.10741335518106,3.46806042304692,4.23614694370339,4.14519531135853,4.08319829127019,3.56857854048632,4.21270260017909,4.90849317385834,1.81567386110108,4.17176641315933,5.33869993189284,3.73433990328098,4.20787123343843,3.75058710608788,3.32769508817234,3.77208046828553,4.9037074636551,4.4533374040374,4.31600473084812,3.39256255180693,4.32695462197558,4.08056198476148,3.44587033475997,1.96116294699953,2.97142304424269,3.95184826044275,3.372850602065,1.71190255822587,1.28144997550191,4.04553011045648,3.63395498537098,2.4667939782839,3.42924374684591,4.45496103337402,2.79285669529018,2.89558687357567,1.79559491295902
"padme_17",8.41887848035215,8.91758570335695,8.53240061826244,10.483179431531,10.0957238592931,8.97642190421139,8.80775503162585,0,9.08472328280392,10.4634105011506,9.81836153468729,8.91631966952718,9.64418022928668,8.5315389788048,9.91439432092963,10.3299441999493,10.8589327546349,10.0578790915212,10.9296844849947,8.53326237514089,8.38974267376917,10.333636218777,9.35024243542575,10.609141281274,8.40617644382143,9.9206105687986,10.7305017021177,8.24248852347466,10.0863634348117,8.54049823471039,10.6391535775957,8.91161938513876,10.8215860979127,9.52452692339041,10.0753129183252,10.8886620227334,11.0008419075947,8.87955374134014,9.83398001797487,8.29391567222865,10.2962200376348,10.1199870405139,9.92880689911312,10.2899073844668,11.535355844822,9.97522363848662,10.0689780085832,10.8267810019656,10.1827700442355,10.7032948921117,9.61499956226888,9.67809150892357,10.1622992194156,11.5614544048448,10.9158714957232,10.8303442309266,10.2858787954513,10.4185325731049,10.5246446464085,10.7931683248403,10.4724100770417,10.6412981431327,8.65550519774757,10.5772630151007,8.4458749365135,10.6496201056602,9.71221721525644,10.4938881894524,10.8590366030047,10.0710245264968,9.60016478795889,8.53148163466216,10.084441433368,10.6182297920325,10.5288866079295,9.90405587357342,9.47729753927581,10.8835273923022,9.26147011308583,8.46432104489397,8.75179992210311,9.56917276354335,11.1872647235982,10.3149157827014,10.8678592000218,10.9621703159026,10.5751034284375,9.57066338341464,10.8519082584771,10.6377795291495,10.4311532391909,9.76227759658131,10.2632249151693,10.6912035547056,8.45071479962984,10.8012310752146,10.97808814048,9.91409703193419,10.2840436744879,9.92956657108105,8.70844403378422,9.99476727996556,10.6450112472026,10.7637143210146,10.4706190885182,9.03925630681488,10.3403311316191,10.114251038815,8.34805124681849,9.14911302072402,8.22647644875894,10.4001397823982,9.66987840043098,8.46689892806069,8.95243102252084,8.37709620014387,8.54159352924317,8.87027603763477,8.50898855514587,8.50679802184903,9.46869296029851,8.3023140562023,8.46963812066647
"buddy_18",2.52075128650059,1.10959416187471,1.69846631495717,3.73400563606582,3.63394826811865,1.08805455824974,2.25686664131981,9.08472328280392,0,3.45818998500304,3.3732534258495,1.95171887206721,2.7070297013721,4.55243105132025,2.82830124997795,3.16607768016653,3.79152650309979,2.66960961307165,3.9342779196135,1.56207218074549,2.04194275177774,3.19250093312845,2.26203968946983,3.60677069609091,1.88388086703266,2.9819228849523,3.69901388768599,3.22059256769268,3.11852431093291,1.75120589802633,3.51405037616711,1.38438303610168,3.77541152474488,2.02964548788962,3.22153667296732,3.83570943484788,3.97218323557426,1.02451023448093,3.79946337105526,3.157483219097,2.82799027260684,3.15469941734832,3.78597903079787,3.24954888894446,5.42590530362011,3.20716000887188,2.52036997996728,3.75050724329446,2.73901887783506,3.67004911795677,2.16065134913083,2.71986562423003,3.28099562143541,5.87871593296395,3.94827320048636,3.80472861885537,3.27544002539492,3.36072248174636,3.63877129571843,3.7130149675741,3.16018919577675,3.66142992177128,1.67453087476577,3.69597217838061,2.23441632451998,3.388257409239,4.29494629425638,3.56526466533572,3.80029575011393,3.06787261203628,1.89311505423056,1.93106045142935,6.14617604725892,3.62841795472938,3.75785272979016,2.84792695511088,2.12403562270415,3.94748959138404,0.970879685427802,4.32239620331877,2.81927758750227,3.8072446360592,4.34013568621022,3.3539786889518,3.84345047239583,4.02074970070675,3.65749733674459,3.32791657766367,4.02529683669778,3.87262377644445,3.3481158658084,3.11788087615547,3.21817174711883,3.59835358667512,1.71626576168677,4.0739844406501,4.00065727825635,2.8318764142675,3.34407431497278,2.92024576955016,3.22007644224946,3.109360949436,3.61524741201161,3.80988209834947,3.25073889688431,2.95017310914581,3.35254735832773,3.12133588008557,4.27255928073972,1.43289687469466,3.76273081988017,3.28997984667494,2.97111250917629,2.00022775803845,1.19027074260863,4.62346473422284,4.6290664854272,2.67490109066023,4.16953955515465,5.04842861813007,1.81829933733497,3.32212661546147,2.46570296259695
"ginger_18",5.5126667508612,3.81052477899454,4.34598461462881,1.55739382202824,1.75392222612584,3.11478929066489,4.47589048582421,10.4634105011506,3.45818998500304,0,2.52973272724933,4.03643854507346,1.83002245619378,7.71398654047549,1.80416635610363,1.35728951097536,1.78684993973466,1.85261736604051,2.88901807399429,4.30235118361009,4.80903776713667,1.56672654473176,3.02281349272612,1.71099234115464,4.38448776287855,2.03403593032786,2.73216130344344,6.00144499631008,1.58645107616131,4.12421774648485,1.88601113691317,3.13664751053128,2.71398005362274,2.02312444189914,2.02589177250265,2.74426963458331,2.81841319434238,3.80364671191922,2.4870993313667,5.90152999004622,2.23257870873728,1.55075022458121,3.15332806388743,2.1933572418322,5.05837468027649,1.70051494888038,1.90657580692683,1.9045601523239,1.86021687747333,1.77995345061407,2.57117808453963,2.19101619465401,1.52928859630607,6.00103422211397,1.93800042226245,2.73181171316128,1.89998452153974,1.77224325049137,1.65993589416629,1.68330051248177,1.96497083612044,1.94542439706901,3.7788717176239,0.909335915492698,5.47316539353888,1.84908430104883,4.10382459634538,1.90303876192843,2.69231668229095,1.34546423757949,1.75464664092742,5.14266820272955,6.16520039726452,1.8434757652275,2.10119144530014,1.56152514508014,1.99060850838058,2.28768529529923,3.03339409094361,7.48061562324702,5.72976290489153,3.34101768036582,2.53517920848863,1.62871178193934,2.72310348950005,2.09614060005679,1.64193506204238,2.73970120095363,2.33895890619075,2.40163393652033,2.04288939985012,2.14766455515651,1.29660700244897,2.5034528210369,4.50187327727033,2.80615527575809,2.97201149261591,1.95825769647473,1.56899234685247,1.504132297718,6.20865452750157,1.59448401968101,2.67418094423981,1.65249240836343,1.63038740288194,5.68071180878523,1.63356894942611,0.927707648625089,7.38399035346723,3.44099149355455,6.59523880691052,1.57766273079266,2.03894461088936,4.70534047713072,3.60062865159788,7.76365348117162,7.70904727895844,4.43702650601353,7.24600582130674,8.23064727694488,2.19946085926411,6.44706711315995,5.39954742294169
