"Taxa"	"hera_1"	"buddy_11"	"hera_11"	"jarjarbinks_11"	"padme_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"jarjarbinks_15"	"buddy_16"	"buddy_17"	"iris_17"	"lambchop_17"	"padme_17"	"buddy_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"lambchop_18"	"franc_19"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"goose_20"	"hera_20"	"iris_20"	"buddy_21"	"jarjarbinks_21"	"franc_22"	"goose_22"	"grogu_22"	"hera_22"	"iris_22"	"iris_23"	"franc_24"	"goose_24"	"grogu_24"	"hera_24"	"lambchop_25"	"jarjarbinks_29"	"jarjarbinks_3"	"jarjarbinks_32"	"grogu_36"	"franc_37"	"goose_37"	"grogu_37"	"hera_37"	"lambchop_37"	"goose_4"	"grogu_41"	"hera_41"	"goose_42"	"grogu_42"	"lambchop_42"	"buddy_44"	"franc_44"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"buddy_45"	"franc_45"	"grogu_45"	"hera_45"	"jarjarbinks_45"	"buddy_46"	"goose_46"	"iris_46"	"lambchop_46"	"franc_47"	"buddy_48"	"franc_48"	"grogu_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"lambchop_48"	"franc_49"	"iris_49"	"jarjarbinks_49"	"padme_5"	"buddy_50"	"franc_50"	"grogu_50"	"jarjarbinks_50"	"lambchop_50"	"franc_51"	"lambchop_51"	"buddy_52"	"goose_52"	"grogu_52"	"jarjarbinks_52"	"franc_53"	"hera_53"	"iris_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"buddy_57"	"goose_58"	"goose_59"	"iris_59"	"padme_6"	"iris_60"	"hera_67"	"franc_68"	"jarjarbinks_68"	"hera_7"	"iris_7"	"padme_7"	"grogu_70"	"franc_9"	"grogu_9"
"Metabolism|Global and overview maps|Metabolic pathways"	0.147877088649195	0.142674410738838	0.143109063739554	0.143937661460326	0.141489481918187	0.146868514952691	0.1470538457262	0.139423177155849	0.140342868415453	0.153395281644066	0.14665176587527	0.145559903243054	0.141320080188796	0.132670945497256	0.139419782321484	0.150581552287601	0.143935266745055	0.149406922930922	0.146610920569238	0.146070865361385	0.151340018785248	0.150148171842762	0.151930112103992	0.151986249820611	0.147061948207429	0.147946181022527	0.146446549434584	0.151780397313571	0.15058106801282	0.144237933023963	0.151139264334081	0.144467038865478	0.151331747280283	0.149471917416175	0.148071563441763	0.148533035674526	0.146173140640731	0.15050531472636	0.152547560822116	0.147367868931384	0.15296503413309	0.145479388091338	0.151726728070219	0.146037941361719	0.148673469089445	0.148627356553825	0.141676631755662	0.14671626856169	0.142333902077577	0.148670981474665	0.147941506461155	0.151601301072274	0.149064939760143	0.151623437878572	0.14987677828235	0.145352449122855	0.151898330457314	0.147214852472696	0.150449849837253	0.154034694222471	0.153817427421077	0.149448582849708	0.15403592487111	0.148281911585062	0.131652756197592	0.15159968831958	0.149720399631363	0.148302795251431	0.154026234936959	0.152909662810363	0.150841524327832	0.150496461814351	0.149553094954819	0.146256596479402	0.148301829022617	0.142335567592224	0.154674082595698	0.149781669429552	0.149277765682827	0.147271612235044	0.141118708754005	0.142182458022856	0.154448884831215	0.152805456362632	0.151552517940989	0.155139915027559	0.150462927247164	0.155140417401328	0.149975146893916	0.154084471264113	0.150587314711392	0.150602350301214	0.151652163058385	0.146658715143977	0.147456664155952	0.151994715317501	0.14245072025928	0.14668810370946	0.149439561984435	0.150152308439356	0.148833677982655	0.15124538159796	0.144606778359379	0.141366188710362	0.144314973036354	0.152113337649656	0.149090791163879	0.146130010056586	0.151495853624521	0.148490649267475	0.141119131479851	0.14530211005437	0.140813520957691	0.151713376020704
"Metabolism|Global and overview maps|Biosynthesis of secondary metabolites"	0.0623412172054064	0.0576783270219572	0.0580829484205215	0.0561958333337886	0.0547224159603879	0.0611289766197717	0.0590656975258378	0.0574243466921907	0.0580122171903744	0.0646072138931909	0.0577918180916851	0.0591132416876057	0.057205408744024	0.0537895429396856	0.0554974791643818	0.0633153754854843	0.0590644750298642	0.0631892512265322	0.0611038944268503	0.0602789055520848	0.0614870272469845	0.0612606023789865	0.0605495299771921	0.0643444673069842	0.0604413647392143	0.0612973761616728	0.0572283337253229	0.063909711872388	0.0641738291290875	0.0592068770634219	0.0637440557005403	0.0606173020559561	0.0637112738092838	0.062100699667164	0.0613216036172919	0.0627321891464841	0.0611631778907297	0.0629237836894431	0.0651469940818688	0.0619124196379395	0.0659934624136988	0.0601685194998415	0.0625552016977254	0.0616159766841413	0.0629778981696925	0.0611036050005554	0.0587858087239541	0.0610099909558861	0.0581970578393531	0.0616988335995158	0.0624117784234818	0.0650396550207758	0.0624029055463199	0.0634741888906911	0.0616465302603413	0.0583904501725755	0.0650104127596792	0.0610407212646357	0.061666501554415	0.0677607639581131	0.0674902780245153	0.062498798907472	0.0679432625626091	0.0608061937806718	0.0545446445365537	0.0644396053639945	0.0623162169233042	0.0611821723814491	0.0674281444060194	0.0645485596503856	0.0652102735470196	0.0630075359755738	0.0616608495993279	0.0598669807100703	0.0620464828947378	0.0578102622291355	0.0671784152769548	0.0630176566822123	0.0625791059570679	0.0616259704153829	0.0566265878710091	0.0574184038546305	0.0671857350916378	0.0652819374717044	0.0641871210140152	0.0687841306248885	0.0631185559994584	0.0675854428400274	0.0636399164614829	0.0663398504508963	0.063029847364395	0.0633455440561913	0.0639068556374398	0.0608715875419436	0.0610577323483115	0.0646376801688989	0.0579300833914993	0.060424567604288	0.0606887800800239	0.0633605231095487	0.0626259361999877	0.0645245642758861	0.0589210282301795	0.0566867420221998	0.0581561005743532	0.066799865162345	0.0635033424391452	0.0614536568504597	0.0641704384224086	0.0619920483439895	0.056403198539498	0.0578802787406419	0.0568011588256401	0.0621064492201996
"Metabolism|Global and overview maps|Microbial metabolism in diverse environments"	0.0527959021284024	0.0566873968709515	0.0535026039738064	0.0524990409151253	0.0531655216519417	0.0524484950530448	0.0485099337030707	0.0521394614280934	0.0530960683410158	0.0540454033890808	0.0542728681242463	0.0528011932498086	0.0569831136852742	0.0534585078531799	0.0566196458659764	0.0537931746585327	0.0523128410601754	0.053763897141867	0.0563609943515557	0.0555018167341586	0.0500677354080179	0.0465568942822164	0.047718962832627	0.0569730940832614	0.0530568613788659	0.0530620031996963	0.0521335194481755	0.0567987048443708	0.053065606257851	0.0565975265665208	0.0517349516831669	0.0502341317374772	0.0530382512051726	0.056115586548206	0.0526328276531808	0.0543349567413117	0.0553345009648619	0.0531816266929803	0.0521638229563092	0.0549796682431004	0.0543654847451488	0.0556447368470602	0.0508597025212975	0.0524154185860046	0.0543991713929534	0.0518311542553279	0.0518849954523449	0.0558886258594767	0.0535168795901657	0.0524739941106348	0.0513648021061195	0.0547620108556097	0.0549841299117658	0.0528205100423759	0.0509459599546501	0.0502528711930472	0.0559088484428979	0.049772831920908	0.0496595799957762	0.0505189296778029	0.0520435212522632	0.0539552203984987	0.0522372007385859	0.049829318266096	0.0526046782326784	0.0495622152898801	0.0537652681205618	0.0501010452238526	0.0496049683286184	0.0554704989217618	0.0513719107101984	0.0522968898467722	0.0533170683059037	0.0519845377916197	0.0511373545946339	0.056716678779447	0.0553204566168597	0.0533626192114944	0.0550932636369093	0.0546360198510827	0.0570182584386857	0.0568583928199079	0.0508031999718277	0.0543680671488391	0.0564628902901962	0.0507861994482877	0.0518629021222188	0.054624930340882	0.0526050205797533	0.0558833807501785	0.0528158472325417	0.0565787883914594	0.0527980947150762	0.0531648030501962	0.0534214964228767	0.053127642241994	0.056967603812522	0.0502944927152154	0.0499897153834348	0.0528701039531768	0.0561101470679086	0.0552946041005192	0.0521223401046007	0.0566139278069708	0.0485529912462091	0.0524354082600316	0.0543707924191471	0.0531303343481511	0.0547601352767814	0.0541515543507564	0.0562457322009035	0.0537963435977626	0.0572748676258339	0.0531487897153397
"Environmental Information Processing|Membrane transport|ABC transporters"	0.0564608627720703	0.0542348191661759	0.0602370713196083	0.0558564904920169	0.0564547367392581	0.0545026730680512	0.0438798081236869	0.0661342707818855	0.0651298865889872	0.040665471079187	0.0504518884943983	0.0568324530763846	0.0542830379171513	0.0618963939135518	0.0583194826508521	0.0490738072118781	0.0558605947977221	0.0488928767732388	0.0493006677875597	0.0503337416347968	0.0418023847779302	0.0356543789415286	0.0310230233267444	0.0457975666342886	0.0559948565576728	0.0505107648243973	0.0525066467093338	0.0434566518998358	0.0485967078750116	0.0527461074512285	0.0456283320468668	0.0678808307193776	0.0417988815529242	0.0488446970434831	0.0479556836486875	0.0515163319988699	0.0506293839345579	0.0483178454279983	0.0427028880616564	0.0507350663214413	0.0458007098071644	0.0511593951929776	0.0442826327242959	0.0560384792477746	0.0497812013201407	0.0485640112172658	0.0610678529751598	0.0508104458923358	0.0588385333823536	0.0537090449084541	0.0518843799512303	0.0469499455003808	0.0485940413198858	0.0423149619042963	0.0476540124096418	0.0507643403516136	0.0462165852138834	0.0483603296237229	0.0342427047779254	0.044370884813408	0.0456991191977792	0.0467496704909748	0.045292133207494	0.0494805135616185	0.0627717323648199	0.0429748430758008	0.0490385918224038	0.0416246802235856	0.0433624155876665	0.0416442180757988	0.0510728470532247	0.0441447634519304	0.0455493473874138	0.0545121501768394	0.0480744365863604	0.0541735332632701	0.0417376377605031	0.0476215321540647	0.0499712653129459	0.0536722327865632	0.0530845216814947	0.0520912244682108	0.0402498193871664	0.0434624756112803	0.0455593291026882	0.043980656209934	0.0445358437706073	0.0415997147639131	0.048924842902414	0.0424244012866201	0.0475059938425484	0.048878276128146	0.0381328309132516	0.0589671081782816	0.0525596495533483	0.0418917007026415	0.0521791408973533	0.0568282430464917	0.0490118969449746	0.0491137027262987	0.0471905873721162	0.0466700331272372	0.055379960840886	0.052180210180797	0.0487957099062841	0.0503107241614144	0.0488940478777619	0.0504079119267167	0.0485694285986183	0.0525480392649515	0.0523442767031991	0.0458245638466656	0.0541517821980918	0.0423999077199521
"Metabolism|Global and overview maps|Biosynthesis of antibiotics"	0.0496076855031796	0.0454937868236788	0.0453090424595776	0.0444816547973972	0.0437300853106936	0.0472596821118619	0.0476685860974676	0.046512601135302	0.0466107957642421	0.0531183838041573	0.0468825670534185	0.0488790022753684	0.0444601343212166	0.0416527952441496	0.043319008461271	0.051298519625632	0.0487353088889765	0.050250560960803	0.0481708592701225	0.048289111999696	0.0500106616394665	0.0502165329898211	0.0492779076509532	0.0533412292026263	0.049108942892347	0.0499203948213462	0.0457959739382868	0.0525291652961056	0.0508737864778934	0.0469107980369671	0.0511245067429361	0.0475498217391521	0.0518687691323158	0.0519904461123603	0.048943036362774	0.0500788752226179	0.0475837453698267	0.0510670959236499	0.0503428718032299	0.0486172109305194	0.0525591913053809	0.0473497816081801	0.0507956914101952	0.0494701316788663	0.0496202682020373	0.0502441012308475	0.0479220729137741	0.0488297056149998	0.0452923508237217	0.0499318095195294	0.048497007300354	0.0520644538700415	0.0505368489214729	0.0508477274929406	0.0496253297357141	0.0467627743060184	0.0524518776014728	0.0490758983446358	0.05046211845839	0.0514428391729271	0.0523350791949446	0.0504166627306732	0.0525710529391968	0.0487022158005332	0.0418446767292344	0.0509570569844084	0.0508370196019484	0.0489962919308533	0.051090722907738	0.0532609799030559	0.0505009272587864	0.0515091273255297	0.0511630968155585	0.0481968678495779	0.0501459394843147	0.0452307764924148	0.0539201164366219	0.0514791990207267	0.0516609729296283	0.0492145163614255	0.0441285914085835	0.0441149496808601	0.052516755011115	0.0528556977735802	0.0524172175093524	0.0523860954992163	0.0512153255663072	0.053875281458278	0.0510960941173935	0.0538823681879799	0.0511455655740102	0.0522559148531391	0.0525828477804195	0.0485553185277573	0.0500398075481044	0.0512989022987677	0.0442872001122388	0.0484158742548417	0.0492682164971137	0.0507360509630006	0.0497988376579245	0.0517967308960059	0.0489473465828642	0.0441850946369329	0.048028259483915	0.051807799082431	0.0495538980771789	0.0488123841601853	0.0519460136685488	0.0506616607512113	0.0439338223095533	0.0453762426586214	0.0438926358457891	0.0504611226802548
"Environmental Information Processing|Signal transduction|Two-component system"	0.0372706974071604	0.0412148689991765	0.0425943722403655	0.0449387269161209	0.0488981313616166	0.03988301082706	0.0556484430856349	0.0581340098285311	0.0533985719442101	0.0324320386432717	0.0397987135062445	0.0456397756814709	0.0411630672301902	0.0467353386681044	0.0455616687204632	0.036355866641182	0.0519146170942082	0.0371359910455521	0.0351250310274621	0.039337291033866	0.0454934113427192	0.0538915082799764	0.0534426916661411	0.0296408935479941	0.0422523978086921	0.0422626550729711	0.0423765411277993	0.0310366168596504	0.0359130702446773	0.0388762336947182	0.0392447410566275	0.0444130179351921	0.0386768864747525	0.0357201419766255	0.0428436837812289	0.0360151209184273	0.0375921166209565	0.0378330874718177	0.0339693162135333	0.0361827555419101	0.0302958076482776	0.0387955892017213	0.0413416831100399	0.0458768341416334	0.035514707401229	0.04661789909036	0.056511778899762	0.0373513371988194	0.0387938383739291	0.0401267659059653	0.0410436369479001	0.0313700728136886	0.0366850727956561	0.0371460894270042	0.0435436918226242	0.0460195817768967	0.0294059751394155	0.049748090313727	0.0508604900632894	0.0313478600582384	0.0309015849885275	0.0379351967142518	0.0292957787101554	0.0488364666173946	0.0500046119073676	0.0429624892939986	0.0380327194195227	0.0501460892456026	0.0337041042377866	0.032419757383589	0.0357512126548888	0.0421985643823461	0.0431127302329044	0.0463638636891344	0.0457832661981191	0.041250813107663	0.0267772900256155	0.0400320909153206	0.0365507916033435	0.0378732669965034	0.0431338752439989	0.0422308574880512	0.0345420186673597	0.0325421157713144	0.0305109376719513	0.0280521930489231	0.0421041694347617	0.0260247273623734	0.0382626016531452	0.0273161067018799	0.0386770675831998	0.0317493045934149	0.0414414983896638	0.0391625250208598	0.0421062129513119	0.0349073158036667	0.0410519043292557	0.0477117098508996	0.0465626536633535	0.0373259553837924	0.0332493402098209	0.0315261859724703	0.0504598684973052	0.0441302798785773	0.061157627104387	0.0312686008098748	0.0343789759951929	0.0412588037001541	0.0322366647055197	0.0381744993611324	0.0448759029056706	0.0453637787404775	0.0421398277894486	0.0390566556414339
"Metabolism|Global and overview maps|Biosynthesis of amino acids"	0.0299817489026401	0.024440960586872	0.0261697915482174	0.025192737036087	0.0241848965663133	0.0280783379966938	0.0278437242126483	0.0270252253487411	0.0271245387466702	0.0312303660908541	0.0267011594534473	0.0290610925152488	0.0229038620579832	0.0215286368973943	0.0226187761435627	0.0307219733465306	0.0284391492872216	0.0296797268233166	0.026706782500711	0.0270284283857051	0.0293173345031236	0.0298754135177924	0.0273852124721747	0.0317972527684116	0.0291615756465206	0.0297843643940393	0.0267753659829638	0.0305221973280957	0.0306638046847259	0.0257892910272192	0.0303082124433678	0.0306180413555102	0.0307920798858392	0.0307774477284657	0.0282612700500265	0.02979745313408	0.0268355833282471	0.0304680007993876	0.0298926915334674	0.0279848786272237	0.0318244732225303	0.0264168549816965	0.0300319914213612	0.0294640012690202	0.0291382790998043	0.0299299640186225	0.0275883250832036	0.0279107693864005	0.0249036147361766	0.0302855783017452	0.028876135264447	0.0313458695134951	0.0296270290539686	0.0300249267219438	0.0296312052539018	0.0269256537231574	0.0314305258800707	0.0293032222702638	0.0287067468358102	0.0319869624082981	0.0324999185635493	0.0294110270284098	0.0327506038191669	0.0287145366173849	0.0225015272402759	0.0307140807327686	0.0304361358742785	0.0282770254637802	0.0316896480668492	0.0314763037305557	0.0312921733744413	0.0306228094263326	0.0301462660018467	0.0281893936394806	0.0298966378035112	0.0242472824430512	0.0326132109049284	0.0307207433903132	0.0308682211758458	0.0290111100566898	0.0227457845751799	0.0233871324788198	0.0320027036104195	0.0317191198818416	0.0309465986684212	0.0325806427851889	0.0305442260903013	0.0327185290693276	0.0308920343325109	0.0323781113531504	0.0307346795871792	0.0311278801625532	0.0307842870398315	0.0294368727120137	0.0299382491940722	0.0302166986516883	0.0235734458311119	0.0291517161058298	0.0295266438437443	0.0306993104249613	0.0284763178568329	0.030832005470665	0.028738674690444	0.0228016403018337	0.0278409120813292	0.0323229446798518	0.0290348217735438	0.027729112102406	0.0313209050066498	0.0304874184593223	0.0226203735896701	0.0239676724416723	0.0226283841015322	0.0293001447350253
"Metabolism|Global and overview maps|Carbon metabolism"	0.0258080568593361	0.0250507851034447	0.0247528359483482	0.0248446150910468	0.0251973273510107	0.0250329252695944	0.0262202262066324	0.0267045184647017	0.0263486208154682	0.0274532844129937	0.0259266376487654	0.0263493750058425	0.0245000176782857	0.0214767297166555	0.0243697239402773	0.027029529276178	0.0269684887914513	0.0264136514972904	0.0255552120201532	0.0259394882177203	0.0266078450442879	0.0256677727358428	0.0258619448287277	0.0276097771279605	0.0263881417795839	0.0268017385602615	0.0259252582275739	0.0276797302865992	0.0264407495362626	0.0253647421189896	0.0265838815046149	0.0248364641892755	0.0272967387941959	0.0275930538481658	0.0260973167376612	0.0262317935178982	0.0253709243197558	0.0268720768966101	0.0256032094406168	0.0257306210018031	0.0271891504488026	0.0254946322010372	0.0265355042586674	0.0268267176485727	0.0259200962778628	0.0271409768624437	0.0271834344426171	0.0260224775252631	0.0236345693559536	0.0264210023222791	0.0253903094968685	0.0267204953347288	0.026818659227816	0.0268001530456252	0.026402093103043	0.0258056808155089	0.0269432592099443	0.026323999287329	0.0266720328701323	0.0257869329001329	0.0264223730371672	0.0265229474970162	0.0261574632279029	0.0261306498655963	0.0221200538303214	0.0263347512939325	0.0269089813669813	0.0262421717127217	0.0256585811875613	0.0278265758034611	0.0260029066615726	0.0271908878022211	0.0275539005605899	0.0261355268292454	0.0267436740113421	0.0249169858975626	0.0272883590323868	0.0272310128137394	0.0273437210787922	0.0261578044656339	0.0245384064550483	0.0242121586085228	0.0264951075529893	0.0274256075812209	0.0274550883436307	0.0258119075569457	0.0269692516683313	0.0270746888907471	0.0266816387724956	0.0275077698052029	0.0268944324286897	0.0276304138565862	0.0275929166714191	0.0258101185971026	0.0268775821631883	0.0263973556165518	0.0241925149757072	0.0259117297195328	0.0259755796266881	0.0265674717931118	0.026111531797808	0.0267510308155629	0.0268043522112917	0.0245738021479787	0.0265580466672558	0.026231872575877	0.0258101332738174	0.025449633127579	0.0271550501963524	0.0269175989947967	0.024490764085368	0.0248147949395666	0.0243568496383508	0.0268579124948169
"Cellular Processes|Cellular community - prokaryotes|Quorum sensing"	0.0243338879238425	0.0218644692334043	0.0262356550016253	0.0250981189441836	0.0256683027099565	0.0248121315165621	0.021193449513683	0.0314660810541521	0.030146206660018	0.0192523272813845	0.0225034411274335	0.0222841604387035	0.0215458049233202	0.0273207242590732	0.0236892328899417	0.0219690818537589	0.0252439023325164	0.0222240295595281	0.020217323839299	0.0210990856814687	0.0201620988060653	0.0171669428068168	0.0155795046789653	0.0188374449791801	0.0236709132881523	0.0226645453914591	0.0254950964637395	0.0185608934108693	0.0218913589229042	0.021333933554345	0.0202298742303712	0.0310974578054423	0.0188296350765468	0.0202181464908125	0.021375703908054	0.0221922859559054	0.0217400677927273	0.0209279501105969	0.0197481886701612	0.0218301213989237	0.0209818377705578	0.0214811745062253	0.0193209425677634	0.0265054630107388	0.0215860328423624	0.0217398789552217	0.0302234833575428	0.021087464873262	0.0234820770383757	0.0232384751916269	0.0244821010286726	0.0203400698020148	0.0209859074764551	0.020041930169883	0.022080321463616	0.0228787076557352	0.0196188435652525	0.0225386630027081	0.0164447126951346	0.0221915829785926	0.0217982331958613	0.0200284465344208	0.021462117690715	0.0238825914615864	0.0315019876347377	0.0207596897376177	0.0214679030952174	0.0197921658746095	0.021952784649169	0.0179839886194495	0.0241661151740372	0.01985212812782	0.0207058055443745	0.0241526020612124	0.0224325593248681	0.0221423285592996	0.0183881167573314	0.0212197490046295	0.0214403015236522	0.0228678367949289	0.0212716534328365	0.0222795909525565	0.0196198379115828	0.0195323867740957	0.0194435366788494	0.0211997264794827	0.0202377067041173	0.0186419897123683	0.0220955883755621	0.0183861302915598	0.0212008011303772	0.0208521907399214	0.017004833786786	0.0252298429751702	0.0228838689833028	0.0187435936725865	0.0222489441624833	0.025328324421276	0.0214178659706977	0.0221805190575191	0.0197845152215862	0.0199304009475508	0.0243181959702093	0.0211555138245004	0.0227966365624558	0.0235135240245907	0.0214468375938084	0.0229622465889269	0.0213778855205869	0.0225670599480922	0.0212114366456285	0.0193543183320276	0.0217113518707731	0.0194092204309644
"Environmental Information Processing|Membrane transport|Phosphotransferase system (PTS)"	0.0192912331941842	0.0221346355630482	0.0237369056149363	0.023838631664365	0.0237305119631149	0.0217861663776475	0.0118799994984387	0.0118045376272633	0.0145303462072754	0.0127115622160671	0.0217641953087376	0.0152388220884429	0.0242759490321107	0.025801992908828	0.0229242003900543	0.0154596798034361	0.0116264607974425	0.0173715353262396	0.021660776343119	0.018999389031429	0.0120689574234843	0.00929185135964372	0.00862682151167653	0.0157129735021856	0.0159103006150101	0.0154934786036549	0.0242417723475663	0.0156618306637006	0.0177006258296367	0.0214124964866901	0.0157047459857239	0.0192140343797778	0.0141670592234209	0.0144134519863162	0.0161692151796429	0.0190066694136044	0.021702694694267	0.0152954903826757	0.0193016012379537	0.0208987244483911	0.0176987081924147	0.0208768569044156	0.0143624770827485	0.0142575716398187	0.0198631089831499	0.0116806819599509	0.0100713463961931	0.0193960748129282	0.0224250263012421	0.0168103406915717	0.0189194179698367	0.0180530523876837	0.01708265842086	0.0174840809642083	0.0145275694089105	0.0162617462529821	0.018288957502391	0.01397740060526	0.00992187005149665	0.021624158061401	0.0192291578713386	0.0164227019421241	0.020005481202949	0.0126230308848659	0.0211103125666656	0.0142580243106868	0.0162052002669979	0.0127277010456861	0.0207488340221968	0.0141564521897269	0.0198966143148621	0.0126428927441427	0.0121019961185518	0.0148914473618234	0.0132172572534621	0.0226257409038765	0.017398069815442	0.013852387011497	0.0151923512987473	0.0183897261492699	0.0231031824520333	0.0222804465638972	0.0167187845515096	0.0159378600320889	0.0167275456432788	0.0209910631567238	0.0137024635987269	0.0180664574343257	0.0160990860620321	0.0167476386075538	0.0153082011524302	0.0160082395438342	0.0119118079735189	0.0197563216695759	0.0149390135018742	0.0175879479832317	0.0230419484020797	0.0147085786056785	0.0139715412229796	0.0174965982409888	0.0198542720251542	0.0181153633284921	0.0116007917716882	0.0223770215906936	0.00804942509434428	0.020161368335729	0.0207197137872022	0.0171776609789834	0.0172398466391661	0.0163220149431611	0.0227297622150987	0.0189289001233752	0.0242835123745294	0.0139884315316148
