"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage","PD"
"hera_1",90,132.272727272727,20.690028606156,133.795755789474,6.14275572819317,2.60449245459207,0.84283125,6.36258798266195,16.3524962432093,0.578800581670138,0.99225,8.479694692
"buddy_11",104,137.055555555556,14.7954663791098,154.672249326839,7.07806686568154,2.87184216404245,0.899219744940004,9.92257857855869,19.5240089121589,0.618346350771935,0.991245622811406,9.234044932
"hera_11",119,174.714285714286,24.0800376335663,169.369739155228,6.6809174425386,2.92223532300852,0.857976356923685,7.04108117732664,23.0572240971002,0.611458424797044,0.989992494370778,9.057175674
"jarjarbinks_11",94,101.8,5.79379086381912,101.226907436202,4.87338054749769,3.10551907351026,0.912268764996314,11.3984489099918,17.2479995469713,0.683538978282766,0.996747560670503,8.795185056
"padme_11",102,137.769230769231,17.2377947876354,136.557652919159,5.86613939604964,2.74460581824608,0.863702915414684,7.33691408765274,19.0679030223061,0.593431773342055,0.992238357536304,8.676035579
"hera_14",102,176.375,36.463246913385,145.980252396785,6.36283401023551,2.60268063211488,0.823962756766077,5.68061611071228,19.0635412206355,0.562745066228112,0.991245622811406,8.837606653
"iris_14",107,138.909090909091,16.5116554600316,133.354049544124,5.76755449910409,3.10184054909408,0.906992439532739,10.7518140995861,20.2182144861332,0.663803588571048,0.99324831207802,9.838201607
"jarjarbinks_14",115,234,63.6233054784173,153.916810941828,6.19313322384664,3.26744788779366,0.920969893817742,12.6534057501304,22.1033246581918,0.688618466903288,0.991241241241241,9.806141022
"jarjarbinks_15",98,108.5,7.20625688196361,107.105771028037,5.04231305596429,3.06888301070351,0.898561375,9.8581777897719,18.148122025701,0.669335829529884,0.99625,9.167314159
"buddy_16",87,103.866666666667,9.28889064057899,112.687141446707,5.59243359734654,2.6561406395164,0.846214031318899,6.50254381837431,15.6985858774509,0.594759356651655,0.994235588972431,7.634272366
"buddy_17",99,169.3,32.3881471039838,159.134875036131,6.80263059065085,3.03055178773544,0.9162245714809,11.9366742453846,18.378605338374,0.659515287212078,0.990492869652239,9.121420918
"iris_17",96,166.2,40.1924161174394,120.893065308183,5.69677382786736,2.89812821941522,0.883957861872407,8.61755924300929,17.6973149576114,0.63494897800144,0.993246623311656,9.044625455
"lambchop_17",26,31.25,5.36182979494874,35.3962305500767,3.05874170889401,1.6360256489836,0.737998836010651,3.81677693630648,3.72591090494994,0.502141551022639,0.998247371056585,3.725383217
"padme_17",49,77.5,17.9283820162454,81.6832523245985,5.06740063286209,1.4443412975398,0.553424440824982,2.23926271703573,7.8643190950555,0.371122299310938,0.995235707121364,5.163999239
"buddy_18",41,58.5,12.138456152196,68.5214198286414,5.47751737099262,1.34627998327346,0.57961234248178,2.37875680247977,6.36197072873311,0.362529650452764,0.996247185389042,5.340533651
"hera_18",92,123.909090909091,16.5112057392418,123.524816176471,5.74127120501962,2.89867483540214,0.893916152206344,9.42650573860311,16.7984229797348,0.641046078561649,0.99324831207802,8.429250384
"iris_18",113,261.75,83.033443615364,157.134058012439,6.45330023314557,3.14928192603997,0.910150964486813,11.1297800169845,21.6280085436448,0.666178034637696,0.991243432574431,10.519486805
"jarjarbinks_18",88,143.111111111111,27.3248726358082,140.145117358681,6.5656821819674,2.77175794132222,0.885701045166268,8.74898638797419,15.9110254111231,0.619063978470255,0.991997999499875,8.381342178
"lambchop_18",37,49,10.7532624380336,46.8655911765916,3.33536802100671,2.35274083367497,0.872174081037517,7.82313953317639,5.63515406653412,0.651563090214944,0.997748874437219,3.601050801
"franc_19",92,132.6,20.597959606957,129.464046242775,6.17270373122402,2.89898289302553,0.903046841980563,10.3142591786388,16.7984229797348,0.641114205944903,0.992748187046762,9.017131622
"hera_2",105,132.352941176471,12.9811960658871,135.31781683491,6.03197051764776,2.63149669399604,0.870996780599041,7.75174452733514,19.759736302094,0.565431696019278,0.992238357536304,9.516504491
"jarjarbinks_2",139,167.636363636364,12.5669195118568,175.794978461539,6.71609716987147,3.69530161236315,0.959733912669618,24.8347943964613,28.0260535840863,0.74887448235412,0.99092513234182,11.055963739
"lambchop_2",65,75.2,6.41496786944077,82.1283576642336,4.56693286923672,1.6879529143737,0.633071288020198,2.72532502186704,11.0240048996736,0.404359443731223,0.995497748874437,6.703729036
"goose_20",72,81.5454545454545,6.56584199387946,85.1291015391958,4.73402446592463,2.85345157417842,0.90432625,10.4521877735534,12.4700630129873,0.667214015489927,0.99625,7.606702148
"hera_20",97,114.25,9.29674611002356,122.94993262546,5.89022023153284,2.8262726303399,0.8582455,7.05444977055402,17.9214029353378,0.617803538544967,0.994,8.661171246
"iris_20",100,155.111111111111,27.3254901711882,141.396165271402,5.94441163797042,2.72255755575533,0.836819258176432,6.12817412658416,18.606647326286,0.591195861564273,0.991993995496622,9.211953231
"buddy_21",83,150.666666666667,36.8330803045645,124.338877404787,5.56127140764697,2.76627327015832,0.90059833866175,10.0601940303306,14.8200588284918,0.626017889234908,0.992740926157697,8.588789996
"jarjarbinks_21",72,99.1428571428571,16.5007686721562,96.6848233476988,5.08653288527137,2.95665754466153,0.921030550292655,12.6631248375913,12.4713646682271,0.691346357742272,0.994997498749375,6.583272131
"franc_22",122,167.882352941176,19.4498014738529,170.344424465039,6.81887189036548,3.13058151974623,0.916918365746633,12.0363544721615,23.7884472023603,0.651658577386614,0.989977449260837,9.967018714
"goose_22",83,91,5.24858136765221,98.1574863849029,5.00184518018191,3.05902242416693,0.927495314688887,13.7922121268311,14.8168502742936,0.692268107333311,0.995748937234309,7.832254372
"grogu_22",54,73,11.2882591448171,85.011602051824,5.24074374513511,0.972460608028478,0.35876225,1.55948398234508,8.82555296421527,0.243786537292888,0.995,6.06864422
"hera_22",77,113.25,17.8261268334695,128.540168505993,6.91037557472452,2.17536803149234,0.813657125,5.36645149432196,13.5258018073373,0.50079776146235,0.9925,7.292484554
"iris_22",97,126,14.3137639167186,129.271048661043,5.89345023371792,2.52200973729833,0.809576659602533,5.25145708458174,17.924434100567,0.551293786459796,0.992744558418814,9.06918355
"iris_23",95,153.666666666667,28.7830763345187,146.18724485712,6.83660039125277,2.75256945675144,0.885294072749231,8.71794530559707,17.4718512749242,0.604445294036924,0.991745872936468,8.65563834
