"Taxa"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"lambchop_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"goose_22"	"hamlet_22"	"hera_22"	"iris_22"	"korra_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"goose_24"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"lambchop_25"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"henry_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"
"Acetate -- Production"	0.0490600568300397	0.0512720202954217	0.0464783483640158	0.050376876965992	0.0724925756338811	0.0490772591013998	0.050124766819294	0.0503937831968393	0.0446707503828484	0.0502600617472812	0.0487589546968015	0.0596396824140751	0.0489798566284991	0.0488233529083973	0.0454509684889773	0.0500405027568005	0.0379304106615208	0.0484052382100104	0.0477944410238368	0.0555666900491031	0.0391425534901442	0.0473498608920629	0.0501725680685159	0.0534895346562629	0.0494733482285349	0.053388090349076	0.0311722488038278	0.0502279851809632	0.0483564781379609	0.0573360776242282	0.0500882683357406	0.0504924217499068	0.0493339245435793	0.0556105322389739	0.0504737568123742	0.0489128988476994	0.0530326887951124	0.0480751227802342	0.0489708168745862	0.0486180724616927	0.0482478218780252	0.047183279036568	0.0362127045235804	0.0498347118236578	0.0518538007849328	0.0512140575079872	0.0504084231450135	0.0506249563577962	0.0509064651726539	0.0497466999643239	0.0504793964714015	0.0426417056682267	0.0504918483868749	0.048680989937449	0.0461521596141197	0.0508353358507838	0.0511136686751066	0.0505977278247025	0.0511505255933244	0.0482017380644879	0.0532894191240063	0.0488451288125555	0.0558692318416283	0.0493886589005488	0.0464833437157011	0.0450958571500835	0.0448933782267116	0.0462995750708215	0.0466040603203055	0.0523338048090523	0.0544264012572027	0.0439629619914487	0.0466603355492244	0.0518453208821776	0.0499064622092595	0.050399759543132	0.0501241168607982	0.0514925778913599	0.0344948100513752	0.049730138395951	0.0496343415985114	0.0507468847552953	0.0495381406436234	0.050017425245696	0.0497230806890854	0.0482073507063657	0.045436741088915	0.0492115027829314	0.0486539936231182	0.0474592114208022	0.0499171835926082	0.0481339839113807	0.0504798464491363	0.044774436695711	0.0478011472275335	0.0303224918574247	0.0505372535128114	0.0493185078909613	0.041652123327516	0.0497822028624767	0.0467525567804489	0.0508077699070733
"D-Glucose (Glucose) -- Consumption"	0.0474867958453067	0.046850179007516	0.0424983230230305	0.0487744079767345	0.0269525195518167	0.0490595736026245	0.0494464229474041	0.0502629582145006	0.042572741194487	0.049064055850694	0.0492003834123701	0.0366120650998391	0.0487636100208678	0.0493591667023876	0.0436410239115038	0.0500405027568005	0.0357293613941989	0.0480035349883506	0.047189726449116	0.03697765307145	0.0370771421123343	0.0479346458506849	0.0481912309855554	0.0413180029994132	0.0470262793914246	0.0448750855578371	0.0239952153110048	0.0502279851809632	0.0483358438396302	0.0350093109869646	0.0477451452415343	0.0474216402360115	0.0491025814038673	0.038224964588548	0.0489360258700617	0.0493120791973814	0.0461516659318511	0.0480031109126784	0.0490080117833471	0.047078619504511	0.0470474346563408	0.0476591383286357	0.0380474013474495	0.0505141572916258	0.0500559100177596	0.0508945686900958	0.0499425412305494	0.0505085771477783	0.0461355958428966	0.0520014270424545	0.0505244807790568	0.0419574677723951	0.0504918483868749	0.0496328528691868	0.0469560768837243	0.0508353358507838	0.051790670909214	0.0505977278247025	0.0508976628255608	0.0486614276645579	0.0502683426730011	0.0494077583654131	0.0397323295692179	0.0482815057283142	0.0417964462638308	0.0450958571500835	0.0440516273849607	0.0512792138810198	0.0460585278416397	0.0501289624760795	0.0452331063383971	0.021902788342995	0.046343779677113	0.0520564275779853	0.0495971246335823	0.0481514878268711	0.0500286423524919	0.0489097928334511	0.0352986404781044	0.0482600751832329	0.0497064635711916	0.0509145790872268	0.049165673420739	0.0500453056388095	0.0498148771457422	0.0454494287161592	0.047488482271091	0.0490723562152134	0.0491584937643783	0.0396838885112169	0.0499658991263681	0.0474746142687591	0.04455717027694	0.0449677076454767	0.0473231357552581	0.0624340566081013	0.0509177260859868	0.0459558823529412	0.0362303664921466	0.0488603102168752	0.0475494753619339	0.050778316127417
"D-Mannose (Mannose) -- Consumption"	0.0474867958453067	0.0468027597979942	0.0422747260937616	0.0486557065701229	0.0251186123830145	0.0490330453544616	0.0494464229474041	0.0500536382427588	0.0413476263399694	0.0489249853976024	0.048885077186964	0.0349634670676057	0.04870954836896	0.0492091388400703	0.0434723955347206	0.0498575870809271	0.0357293613941989	0.0478026833775207	0.0469148561878793	0.0367271269666299	0.037037037037037	0.0478460420690755	0.0476160040905024	0.0409267751961573	0.0466361669681172	0.0446611909650924	0.0239952153110048	0.0502279851809632	0.0479953779171739	0.0348720964422229	0.0476649012999519	0.0474216402360115	0.0486206165294673	0.037798086811417	0.0486646615861242	0.049232243127445	0.0457895068337847	0.0479022942981003	0.0488964270570644	0.0470070170413862	0.0446982897708938	0.0473663018412094	0.0378067853705486	0.0496648504566657	0.0493104431142976	0.0505750798722045	0.0490107774016213	0.0503921979377604	0.0454135183227171	0.0507170888333928	0.0498782723693307	0.0416837726140625	0.05028547843434	0.0482730486809899	0.046590659942995	0.0507781210664836	0.0514521697921603	0.0502469169117846	0.0500668280171947	0.0473261388262592	0.0495930432310117	0.0490672194255256	0.0391398299177471	0.0480408202560893	0.0416184628162914	0.0437553745763569	0.0434904601571268	0.049663597733711	0.0458636948135448	0.0470921041684	0.0443949711891042	0.0218372111323873	0.0449825894270339	0.0515348698589311	0.0490079102037209	0.047995190862639	0.0488511234167144	0.0483660486107335	0.0349141998392339	0.0478820589285339	0.0494179756804708	0.0504630943474111	0.0487932061978546	0.0495155781696522	0.0494170925002295	0.0453931445939101	0.0463320463320463	0.0485157699443414	0.0490575937361262	0.0396838885112169	0.049511220811276	0.0472108664117104	0.0436797367699479	0.0445328480085039	0.0473231357552581	0.0615165833295105	0.0504060560737854	0.0450591822094692	0.0359976730657359	0.0483993638940745	0.0467525567804489	0.0504837783308543
"Cellobiose -- Consumption"	0.0474867958453067	0.0468264694027551	0.0419765968547365	0.0486794468514452	0.0251186123830145	0.0490330453544616	0.0493979698136977	0.0499228132604202	0.0418070444104135	0.0488693572163658	0.0491373221672889	0.0348975231463164	0.04870954836896	0.0492520039435895	0.042887817161872	0.0497791946484099	0.0357293613941989	0.0478026833775207	0.0464530741490017	0.0367271269666299	0.0369768794240911	0.0477928798001099	0.0474562188418765	0.04088330544024	0.0469376174770366	0.0415597193702943	0.023444976076555	0.0502279851809632	0.0479231578730165	0.0348720964422229	0.0476649012999519	0.0474216402360115	0.0485242235545873	0.037798086811417	0.0483254562312024	0.0491790190808207	0.0457107765950746	0.0479310990451226	0.0488964270570644	0.047078619504511	0.0446982897708938	0.0472930927193528	0.0379571703561116	0.0499000431186547	0.0493323686114583	0.0505750798722045	0.0489486598130261	0.0503921979377604	0.0454135183227171	0.051501962183375	0.049923356676986	0.041738511645729	0.05028547843434	0.0489529507750884	0.046590659942995	0.0506350841057329	0.0514927899262068	0.0502469169117846	0.0501751977748076	0.0473918087691264	0.048941438506285	0.049185667752443	0.0325874808308936	0.0480408202560893	0.0416184628162914	0.0438312509484547	0.0434904601571268	0.0507259206798867	0.0458636948135448	0.0463848905898993	0.0414876898899948	0.0218372111323873	0.0449825894270339	0.0515597059407908	0.0489784494822278	0.0480312593928464	0.0487556489084081	0.0478223043880159	0.0348443015412575	0.0478820589285339	0.0494179756804708	0.0505275921673847	0.0487932061978546	0.0495155781696522	0.0494170925002295	0.0451117239826645	0.0468916121090034	0.0483766233766234	0.0490575937361262	0.0394714479945615	0.0495599363450359	0.0472108664117104	0.0416780915821223	0.0446133775709063	0.0473231357552581	0.0621129409605945	0.0504585350493958	0.0450591822094692	0.0357649796393252	0.0482841273133744	0.0471510160711914	0.0504395976613699
"Raffinose -- Consumption"	0.0472138832255061	0.0471228394622662	0.0457032123425505	0.0485013947415277	0.0251541073604752	0.0490065171062987	0.0494464229474041	0.0498704832674848	0.0435222052067381	0.0487302867632743	0.048317525981233	0.03493708949909	0.0486771113778153	0.0479231857344935	0.0446527941722033	0.0497791946484099	0.0360308749924622	0.0479231943440186	0.0472227108804644	0.0365517586932558	0.0372375624135234	0.0469068419840159	0.0474562188418765	0.0403834032471908	0.0461928573961769	0.0415597193702943	0.0217703349282297	0.0501567398119122	0.0478715721271898	0.0347152798196609	0.0475525597817365	0.0477506525410717	0.0487555666942993	0.0377398762054446	0.048257615160218	0.0485137184980174	0.0455533161176545	0.047499027839788	0.0487699643672774	0.0477230416726335	0.0446595676024524	0.0463779786961455	0.0331749278152069	0.0492075313916872	0.0490692626455305	0.0506389776357827	0.04863807187005	0.0503921979377604	0.0450266910797638	0.0490331787370674	0.049923356676986	0.0406437310123984	0.05028547843434	0.0473211857492521	0.0453117006504422	0.0505492619292825	0.0504772865750457	0.0501389750924252	0.0499945815121194	0.046800779283322	0.0489058964303909	0.0481492448919159	0.0324132162275199	0.0480408202560893	0.0434724570614933	0.0435783297081289	0.0440516273849607	0.0455249645892351	0.0456688617854499	0.04646809218737	0.041304347826087	0.043307189885371	0.0448243114909782	0.0513485992449831	0.0489489887607347	0.0478509167418094	0.0487556489084081	0.0471969985318906	0.0300213189808828	0.048617090534893	0.0493458537077906	0.0503340987074637	0.0487932061978546	0.0494598173834251	0.0491111043113736	0.0461529802442731	0.0447839143491317	0.0481447124304267	0.0482302135044598	0.0451223657375935	0.0494787437887695	0.0477383621258077	0.0409103372635043	0.0444201066211406	0.0466061185468451	0.0282581769805954	0.0500649427323179	0.0441624820659971	0.0355322862129145	0.0475927078291733	0.0458228184353832	0.0504395976613699
"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose) -- Consumption"	0.0466038432518341	0.0467079213789506	0.0422300067079079	0.0484776544602054	0.0251541073604752	0.0489446178605852	0.0491557041451656	0.0495303383134043	0.0403369065849923	0.0487859149445109	0.0482544647361517	0.0349634670676057	0.0484933017613286	0.0477517253204167	0.0430789293222263	0.0497791946484099	0.0356690586745462	0.0476018317666908	0.0468049080833846	0.0364766008618098	0.0368766167358479	0.0468182382024065	0.0476160040905024	0.0403834032471908	0.0461041954817888	0.0446611909650924	0.022200956937799	0.0501567398119122	0.0478199863813631	0.0347740860531216	0.047504413416787	0.0474216402360115	0.0484663877696593	0.0377010691347964	0.0485968205151399	0.0483008223115203	0.0455218240221704	0.0468941281523195	0.0487327694585165	0.0470070170413862	0.0446595676024524	0.0456458874775797	0.0328140038498556	0.0492075313916872	0.0489815606568879	0.0506389776357827	0.0488554834301332	0.0503921979377604	0.0450266910797638	0.0490331787370674	0.0498782723693307	0.0406437310123984	0.05028547843434	0.0473211857492521	0.0451289921800775	0.0504062249685319	0.0504772865750457	0.0501929460021049	0.0499945815121194	0.0468445592452335	0.0495575011551175	0.0481048267693219	0.0388610065523491	0.0478964089727544	0.0416184628162914	0.043451869087966	0.0434904601571268	0.0454143059490085	0.0457662782994973	0.0468841001747234	0.0442640125720272	0.0429006111796029	0.0447610003165559	0.0513485992449831	0.0489784494822278	0.0478869852720168	0.0488511234167144	0.0478223043880159	0.0296019291930242	0.0477770544133398	0.0493458537077906	0.0503340987074637	0.0487932061978546	0.0494179967937548	0.0492640984058015	0.0445488827601734	0.0446533490011751	0.0482838589981447	0.0482302135044598	0.0394714479945615	0.0494787437887695	0.0472108664117104	0.0432410200164519	0.0444201066211406	0.0466061185468451	0.027111335382357	0.0500518229884153	0.0442521520803443	0.035695171611402	0.0475927078291733	0.0454243591446407	0.0504837783308543
"Maltose -- Consumption"	0.0466038432518341	0.0467316309837115	0.0414846836103451	0.0485013947415277	0.0267750446645133	0.0489446178605852	0.049204157278872	0.0495303383134043	0.0404594180704441	0.0486468444914194	0.0485067097164766	0.0359526258869457	0.0485689880739996	0.0478160229756955	0.0420109496025991	0.0497791946484099	0.0356690586745462	0.0476018317666908	0.0461232298355176	0.036802284798076	0.0368766167358479	0.0468182382024065	0.0474562188418765	0.0403834032471908	0.0464588431393411	0.0416024982888433	0.0217224880382775	0.0502279851809632	0.0475620576522295	0.0347152798196609	0.047504413416787	0.0474216402360115	0.0485242235545873	0.0378951044880377	0.048257615160218	0.0483806583814567	0.0457107765950746	0.047038151887431	0.0487476474220209	0.047078619504511	0.0469828977089384	0.0454628646729382	0.03401708373436	0.0494427240536762	0.0493323686114583	0.0507348242811502	0.0488554834301332	0.0503921979377604	0.0452329989426722	0.0498894042097752	0.0499534128820895	0.0405889919807319	0.05028547843434	0.0478651074245309	0.0452386172622963	0.0505492619292825	0.05050436666441	0.0501929460021049	0.0501751977748076	0.0465162095308977	0.0489651332235478	0.0481492448919159	0.0325177749895441	0.0478964089727544	0.0405060662691703	0.0435783297081289	0.0434904601571268	0.0467864730878187	0.0446946966449753	0.04646809218737	0.041566265060241	0.0427432258741442	0.0450775561886673	0.0513734353268428	0.0489489887607347	0.0475503456567478	0.0487556489084081	0.0474144962209777	0.0297766749379653	0.0477770544133398	0.0493458537077906	0.0503985965274374	0.0490166865315852	0.0494598173834251	0.0491111043113736	0.0446895930657961	0.0450636972376103	0.0481447124304267	0.048189853493159	0.0388341264445955	0.049511220811276	0.0472108664117104	0.0413216342199068	0.0444845302710625	0.0466061185468451	0.0281205559888068	0.0501699006835387	0.0442521520803443	0.035695171611402	0.0478692756228537	0.0458228184353832	0.0504395976613699
"Sucrose -- Consumption"	0.046764380087011	0.0507978282002039	0.0414548706864426	0.0483589530535937	0.0251541073604752	0.0489446178605852	0.0493979698136977	0.0494780083204689	0.0394180704441041	0.0486468444914194	0.0482292402381193	0.03493708949909	0.0485257387524733	0.0477517253204167	0.042213303654739	0.0497791946484099	0.0360308749924622	0.0476018317666908	0.046343126044507	0.0363012325884357	0.0368766167358479	0.0471726533288441	0.0474562188418765	0.0403399334912734	0.0461396602475441	0.0415597193702943	0.0218421052631579	0.0501567398119122	0.0475104719064028	0.0346760756640204	0.0474723158401541	0.0566778530850387	0.0484663877696593	0.0377398762054446	0.0482123877795618	0.0485137184980174	0.0455218240221704	0.046850921031786	0.04871045251326	0.0471860231991981	0.0446595676024524	0.0464511878180021	0.035551010587103	0.0492075313916872	0.0490034861540486	0.0505750798722045	0.04863807187005	0.0503223704117496	0.0448203832168554	0.0489618266143418	0.0498782723693307	0.0402331882748994	0.05028547843434	0.0473211857492521	0.0452386172622963	0.0503490101842316	0.0504366664409993	0.0501389750924252	0.0499945815121194	0.0464724295689863	0.0489058964303909	0.0484749777909387	0.0322389516241461	0.0480408202560893	0.0402835869597461	0.0431989478476402	0.0434904601571268	0.0455249645892351	0.0445583135253088	0.046592894583576	0.0412257726558408	0.0427038795477796	0.0445077556188667	0.0513485992449831	0.0489489887607347	0.0475142771265404	0.0487556489084081	0.0471969985318906	0.030370810470765	0.047630048092068	0.0493458537077906	0.0502954000154795	0.0487932061978546	0.0494179967937548	0.0491111043113736	0.0448303033714189	0.0444668270755227	0.0481447124304267	0.048391653549663	0.0394714479945615	0.0494787437887695	0.0472108664117104	0.0407183986838497	0.0444201066211406	0.0461281070745698	0.0283499243084545	0.0500387032445127	0.0438038020086083	0.0354624781849913	0.0472930927193528	0.0451587196174791	0.0504395976613699
"Lactose -- Consumption"	0.0466520043023872	0.0467671953908528	0.0414846836103451	0.0485013947415277	0.0252960872703179	0.0489446178605852	0.049204157278872	0.0495303383134043	0.0404594180704441	0.0486468444914194	0.0485697709615579	0.03493708949909	0.0485689880739996	0.0478588880792147	0.0420109496025991	0.0497791946484099	0.0356690586745462	0.0476018317666908	0.0461232298355176	0.0366770217456659	0.0368766167358479	0.0468182382024065	0.0474562188418765	0.0404486078810668	0.0464588431393411	0.0415597193702943	0.0217224880382775	0.0502279851809632	0.0475620576522295	0.0347152798196609	0.0475525597817365	0.0474655085433529	0.0485242235545873	0.0377398762054446	0.048257615160218	0.0483806583814567	0.0456792844995906	0.047038151887431	0.0487476474220209	0.047078619504511	0.0446595676024524	0.0454628646729382	0.0341073147256978	0.0494427240536762	0.0493323686114583	0.0507348242811502	0.0488554834301332	0.0504620254637712	0.0452329989426722	0.0498894042097752	0.0499534128820895	0.0405889919807319	0.05028547843434	0.0478651074245309	0.0452386172622963	0.0505492619292825	0.05050436666441	0.0502469169117846	0.0503558140374959	0.0465162095308977	0.048941438506285	0.0481492448919159	0.0324132162275199	0.0478964089727544	0.0404615704072855	0.0435783297081289	0.0434904601571268	0.0468971317280453	0.0446946966449753	0.04646809218737	0.0414876898899948	0.0427038795477796	0.0450775561886673	0.0513734353268428	0.0489489887607347	0.0475142771265404	0.0494876201387563	0.0474688706432494	0.0298465732359417	0.0478190562194174	0.0493458537077906	0.0503985965274374	0.0490166865315852	0.0494598173834251	0.0493558948624583	0.0448303033714189	0.0450636972376103	0.0482838589981447	0.048189853493159	0.0387066621346023	0.049511220811276	0.0472108664117104	0.0415958321908418	0.0444845302710625	0.0466061185468451	0.0283499243084545	0.0501699006835387	0.0443866571018651	0.035695171611402	0.0478692756228537	0.0458228184353832	0.0507046816782764
"D-Xylose (Xylose) -- Consumption"	0.0466038432518341	0.0467079213789506	0.0422300067079079	0.0484776544602054	0.0251186123830145	0.0489446178605852	0.0491557041451656	0.0495303383134043	0.0403369065849923	0.0487859149445109	0.0482544647361517	0.03493708949909	0.0484933017613286	0.0477517253204167	0.0430789293222263	0.0497008022158928	0.0356690586745462	0.0476018317666908	0.0468049080833846	0.0364766008618098	0.0368766167358479	0.0468182382024065	0.0476160040905024	0.0403399334912734	0.0461041954817888	0.0446611909650924	0.022200956937799	0.0501567398119122	0.0478199863813631	0.0347740860531216	0.047504413416787	0.0474216402360115	0.0484663877696593	0.0377010691347964	0.0485968205151399	0.0482475982648961	0.0454745858789444	0.0468941281523195	0.0487327694585165	0.0470070170413862	0.0446595676024524	0.0456458874775797	0.0328140038498556	0.0492075313916872	0.0489815606568879	0.0505750798722045	0.0488554834301332	0.0503223704117496	0.0450266910797638	0.0490046378879772	0.0498482161642271	0.0406437310123984	0.05028547843434	0.0473211857492521	0.0451289921800775	0.0503490101842316	0.0504772865750457	0.0501929460021049	0.0498862117545064	0.0468445592452335	0.0495575011551175	0.0480752146875925	0.0388610065523491	0.0478964089727544	0.0415739669544066	0.043451869087966	0.0434904601571268	0.0453036473087819	0.0457662782994973	0.0468008985772527	0.0442640125720272	0.0217978648060226	0.0447610003165559	0.0513485992449831	0.0489784494822278	0.0478869852720168	0.0487556489084081	0.0477407427546082	0.0294970817460595	0.0477770544133398	0.0493458537077906	0.0503340987074637	0.0487932061978546	0.0494179967937548	0.0492640984058015	0.0442674621489278	0.0446533490011751	0.0482838589981447	0.0482302135044598	0.0393439836845683	0.0494787437887695	0.0472108664117104	0.0432410200164519	0.0444201066211406	0.0466061185468451	0.0268819670627093	0.0500387032445127	0.0442521520803443	0.035695171611402	0.0475235658807532	0.0454243591446407	0.0504395976613699
