"Taxa"	"hera_1"	"wolverine_1"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"lambchop_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"goose_22"	"hamlet_22"	"hera_22"	"iris_22"	"korra_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"goose_24"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"lambchop_25"	"jarjarbinks_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"goose_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"goose_4"	"hamlet_41"	"hera_41"	"goose_42"	"lambchop_42"	"ophelia_43"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"goose_46"	"hamlet_46"	"iris_46"	"lambchop_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"lambchop_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"lambchop_51"	"goose_52"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"lambchop_55"	"ophelia_55"	"ophelia_57"	"wolverine_57"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"iris_59"	"ophelia_59"	"korra_6"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"	"hera_7"	"iris_7"	"korra_9"	"ophelia_9"
"Metabolism|Global and overview maps|Metabolic pathways"	0.147877088649195	0.147351190353873	0.142705221496863	0.143109063739554	0.143940565860855	0.146869316805809	0.1470538457262	0.139431288546821	0.141253985371588	0.141792367245649	0.140321233298639	0.143891276942815	0.145422105269595	0.144670447895471	0.141324166969286	0.150728234728578	0.146621253877886	0.15056688480901	0.143935266745055	0.149406922930922	0.147543394472047	0.146610891381443	0.146978655171091	0.14892672398162	0.14687773319762	0.151545539173103	0.150148171842762	0.151930112103992	0.152025479623937	0.141271946681317	0.147061948207429	0.147946181022527	0.142801593377395	0.141183261699106	0.145155547329925	0.151819581958663	0.143889235934455	0.1456556029037	0.144248538280736	0.140657627158433	0.144467038865478	0.151321557204674	0.141810282393131	0.147241366571999	0.148554855779767	0.149450907534481	0.142749389811953	0.148533035674526	0.15047413257363	0.145873842780661	0.146636761052217	0.146817688130982	0.149048417174398	0.152529109005191	0.147367868931384	0.141970012174363	0.15296503413309	0.147042353778397	0.151381774878995	0.145468066660512	0.148673469089445	0.141685640702766	0.149591308922933	0.146706227379211	0.140186286983853	0.145712265488448	0.142327495304612	0.1466747692961	0.147941506461155	0.151601301072274	0.151623437878572	0.137345102167447	0.151855397116735	0.147209468124202	0.15051601086652	0.154034694222471	0.149886287067915	0.148278531946281	0.131653209166903	0.145722279313153	0.140718705518816	0.14956384522306	0.149132830257405	0.148302795251431	0.154029273845278	0.147459651878477	0.146256596479402	0.148297475056128	0.142335567592224	0.144834947046404	0.149480846419151	0.154674082595698	0.140147350424901	0.143346353321007	0.149277765682827	0.147269636873875	0.14750276461778	0.140320207997547	0.146212301772181	0.151493132841879	0.151022285967665	0.147721974138856	0.155153641472	0.139242906787749	0.143586099438849	0.155148936145294	0.154084471264113	0.150602350301214	0.141832881291633	0.146658715143977	0.145929831685605	0.147505991604529	0.152027003700374	0.139090467103401	0.145877052426542	0.141317473601916	0.148839146231555	0.141988091963048	0.15124538159796	0.145366162601135	0.144606778359379	0.137773920886318	0.146848492414174	0.144301158251688	0.148384752899929	0.152787627120774	0.152111424085579	0.146118066100377	0.151495853624521	0.1484909566865	0.145309308892896	0.144510089966428
"Metabolism|Global and overview maps|Biosynthesis of secondary metabolites"	0.0623412172054064	0.0603149749519837	0.0522070763913828	0.0580829484205215	0.0561984995018855	0.0611283038020869	0.0590656975258378	0.0574251440359852	0.0567165210428316	0.0585698261056161	0.057999142520231	0.0591009318860341	0.0590386557196443	0.0610160230890968	0.0572128090500935	0.062844252240735	0.0607305886608731	0.0633077729181132	0.0590644750298642	0.0631892512265322	0.0625288585668596	0.0611021482018577	0.0609412826370873	0.0622309070775555	0.0598275984720219	0.061570855795814	0.0612606023789865	0.0605495299771921	0.0643621979427595	0.0566254506969139	0.0604413647392143	0.0612973761616728	0.0584300987721593	0.0568988316624343	0.0598575849542021	0.0639425260450841	0.0589642514217404	0.0607573099309631	0.0592071897215913	0.056359881035311	0.0606173020559561	0.0636961052038397	0.0575062971607519	0.0621358546780225	0.0604164350655482	0.062098380111025	0.0582899406038177	0.0627321891464841	0.0629075223365429	0.0611599807317059	0.0618965730703205	0.0618529399928028	0.0629550871310547	0.0651412945851477	0.0619124196379395	0.0577869077850612	0.0659934624136988	0.062534287923975	0.0660601823145078	0.0601619323895045	0.0629778981696925	0.0587877262425745	0.0617855737348338	0.0610098940733786	0.0562773356819022	0.0599749368935356	0.058195659054951	0.0620332027208189	0.0624117784234818	0.0650396550207758	0.0634741888906911	0.056582957137667	0.0649883460154442	0.0610351910006107	0.061694161504033	0.0677607639581131	0.0606887519522422	0.0608062988061464	0.0545425225894789	0.0601730738909506	0.0596067710539466	0.0622205129034523	0.0622484338205894	0.0611821723814491	0.0674442223610184	0.0606322714123585	0.0598669807100703	0.0620366857657371	0.0578102622291355	0.0598041939086922	0.0609673396314244	0.0671784152769548	0.0578741662011832	0.0579385821927998	0.0625791059570679	0.0616130060382345	0.0606451233780757	0.057084012988835	0.0604739211542842	0.0641529836240843	0.0646919463226507	0.0615273699310423	0.068778544982553	0.055864896628564	0.0583613166082943	0.0675829099337409	0.0663398504508963	0.0633455440561912	0.0574469042144219	0.0608715875419436	0.0596984978686585	0.0610986733024474	0.0646783990614682	0.0567182956030151	0.0600196534877585	0.0565980829759267	0.0626395847979755	0.057213015006646	0.0645245642758861	0.05978770002837	0.0589210282301795	0.0563524086450077	0.060699233657284	0.0581497178348376	0.0620571344209967	0.0606398408377029	0.0667872687754869	0.0614499506986422	0.0641704384224086	0.0619923175390949	0.0605435693763026	0.0607646710113154
"Metabolism|Global and overview maps|Microbial metabolism in diverse environments"	0.0527959021284024	0.052632950570707	0.0521867158195179	0.0535026039738064	0.0524896181115576	0.0524505272201266	0.0485099337030707	0.0521310614340403	0.0562057558092257	0.0510952263445239	0.0531010276126586	0.0535768068593649	0.0528968257520879	0.0529464434791581	0.0569932500963092	0.0519663963117303	0.0541894383335518	0.0537738435088656	0.0523128410601754	0.053763897141867	0.0513988583649906	0.05636144145676	0.054163050021433	0.053146649886164	0.0510260275560181	0.0497069358322439	0.0465568942822164	0.047718962832627	0.0569817530641148	0.0567676881103546	0.0530568613788659	0.0530620031996963	0.0551071016524944	0.0570298198924882	0.0553087941390429	0.0567745364428173	0.0561132716199586	0.0532945581192733	0.0565735895168595	0.0577756909887604	0.0502341317374772	0.0530465163471273	0.0563297249659219	0.0530697997047026	0.0526542093777931	0.05611695502855	0.0562484590945714	0.0543349567413117	0.0531927627793767	0.0543310487826575	0.0506681883682994	0.0516440100195023	0.0510588487815534	0.0521701007085658	0.0549796682431004	0.0565657593082069	0.0543654847451488	0.0527943281389232	0.0507154143012713	0.0556428703202682	0.0543991713929534	0.0518765516308911	0.0510977711063112	0.0558898027355424	0.0570723258374791	0.0531276143067425	0.0535248017324231	0.0514121124967441	0.0513648021061195	0.0547620108556097	0.0528205100423759	0.053122409031172	0.0559084671206762	0.0497761707551516	0.0496198913173448	0.0505189296778029	0.0494986596936947	0.0498127788379805	0.0526075542073076	0.0545788426035477	0.0514872800293488	0.0537484768185575	0.0519631564076374	0.0501010452238526	0.0495774869992369	0.0514303877049163	0.0519845377916197	0.0511385942447308	0.056716678779447	0.0558886002140445	0.0493332864431921	0.0553204566168597	0.0513717632968164	0.0558942448732428	0.0550932636369093	0.0545854554782732	0.0518584579155191	0.0524970384158779	0.053274731854371	0.0564213575505944	0.0533571038967977	0.0515560614048491	0.050842279150861	0.0569333025218177	0.0569005905566737	0.0546432867220151	0.0558833807501785	0.0565787883914594	0.0561198260902898	0.0531648030501962	0.0520695610847445	0.0534117718139412	0.0530873189798606	0.0539755117837656	0.05093594893136	0.0574466157045895	0.0560914952442364	0.0568314995327877	0.0552946041005192	0.0533399571572403	0.0521223401046007	0.0537938224862533	0.0496387683963923	0.0485608915396231	0.0532087462949677	0.0458567296398419	0.0524165353826145	0.0531431915722935	0.0547601352767814	0.0541555001712145	0.0522033621257485	0.0521240172393632
"Environmental Information Processing|Membrane transport|ABC transporters"	0.0564608627720703	0.0500031157572553	0.0632289547923448	0.0602370713196083	0.055866282784306	0.0545002128949354	0.0438798081236869	0.0661403006651177	0.0545589194165553	0.0673495046445245	0.0651660947100056	0.0573285758356317	0.0571494616648381	0.0586015094280866	0.0542703423341833	0.0453535819792524	0.0568449496034037	0.0491348825956017	0.0558605947977221	0.0488928767732388	0.0557319048639911	0.0492960949766605	0.0512374829654621	0.0531794206678456	0.0482973059598941	0.0416090418303906	0.0356543789415286	0.0310230233267444	0.0457529986766552	0.0541465778345284	0.0559948565576728	0.0505107648243973	0.0543820798675239	0.0535631736895654	0.0528714944556976	0.0433864688695077	0.0523781237679992	0.0532681198800998	0.0527363190633411	0.0533138314652096	0.0678808307193776	0.0417879647456433	0.0540117651263892	0.0511362803120553	0.0507292957502897	0.0488985379994728	0.0537209067641536	0.0515163319988699	0.048337149750645	0.0525414602357476	0.0539743921516452	0.0510191147166869	0.0501313091296821	0.0427478192988106	0.0507350663214413	0.0535671422565654	0.0458007098071644	0.0539421547910234	0.0476342849538396	0.0511882491939576	0.0497812013201407	0.0610266566331543	0.0497820320756346	0.0508427332479502	0.0548672262216514	0.0531736136173416	0.0588369709269685	0.0552944003625398	0.0518843799512303	0.0469499455003808	0.0423149619042963	0.0623953628889701	0.0463418715550732	0.0483134893794436	0.0341848186491337	0.044370884813408	0.046109601927487	0.0494583731505431	0.0627674850309029	0.0496267812410284	0.0592805200350983	0.0493491993516336	0.0494745499213058	0.0416246802235856	0.0432944585868582	0.0524303118457234	0.0545121501768394	0.0480854403742504	0.0541735332632701	0.0519205862765422	0.0481057957026079	0.0417376377605031	0.0594862662100525	0.050599709525439	0.0499712653129459	0.0536877598588051	0.0557789838818214	0.0607209715343924	0.0505359005838282	0.0456888001228725	0.0459962695458968	0.0540019646333913	0.0439698312627554	0.0554355960144553	0.0510074552892223	0.0415666280871787	0.0424244012866201	0.048878276128146	0.0532699511384535	0.0589671081782816	0.0579695226456759	0.0524400918141817	0.0417466150969413	0.0576137104671331	0.0466325658440542	0.0527976729626878	0.0471943033006072	0.0538153659193833	0.0466700331272372	0.0525208461359541	0.055379960840886	0.0557970020076566	0.0569864130293335	0.0488393794846209	0.0476830719079553	0.0310213871329372	0.0503042560573229	0.0503982565563394	0.0485694285986183	0.0525363804115335	0.0535523463180816	0.0614231893516012
"Metabolism|Global and overview maps|Biosynthesis of antibiotics"	0.0496076855031796	0.0496715509189249	0.0421228221490385	0.0453090424595776	0.0444842772067875	0.0472614173334765	0.0476685860974675	0.0465131186463511	0.0440269118540508	0.0467415288255506	0.0466010442093374	0.0463275803173789	0.0488344553519214	0.0481312208553851	0.0444616657509657	0.0510785419544202	0.0498414651068592	0.0512977965803982	0.0487353088889765	0.050250560960803	0.0494466675317119	0.0481713926437197	0.0507214349389648	0.0503371804369225	0.0487721171905393	0.0500201660764141	0.0502165329898211	0.0492779076509532	0.0533604383082718	0.0437245027490936	0.049108942892347	0.0499203948213462	0.045461948025299	0.0437568319979124	0.0470326753495998	0.0525581196009464	0.0464020931252967	0.0482324385581539	0.0469085549597208	0.0430950343132945	0.0475498217391521	0.05186407112045	0.0447537619331992	0.04881976146679	0.0486514325695706	0.0519892344613581	0.0454827769197343	0.0500788752226179	0.0510652573655716	0.0474703145226557	0.0490324988843545	0.0500556218656557	0.0499988222232203	0.0503442769319953	0.0486172109305194	0.044671731944019	0.0525591913053809	0.0488986540336885	0.0505528041929932	0.0473448252259866	0.0496202682020373	0.0479235152543721	0.0483821171962445	0.0488329879692766	0.043561488833006	0.0492550663943326	0.0452912221805413	0.0480705006985996	0.048497007300354	0.0520644538700415	0.0508477274929406	0.0445847681099696	0.0524394624364773	0.0490677070425138	0.0504624001056052	0.0514428391729271	0.0490047340578777	0.0486982987651547	0.0418429697933794	0.047669077984172	0.0460609860389742	0.0507716304434007	0.0499756587741919	0.0489962919308533	0.0511116566830159	0.0491945866566159	0.0481968678495779	0.0501381516095214	0.0452307764924148	0.0473831655280873	0.048683447781528	0.0539201164366219	0.0465714528062703	0.0454964421151721	0.0516609729296283	0.0492084026498429	0.0490761326631436	0.0460234019242524	0.0480242391644804	0.0523786848459567	0.0509953283128809	0.0494423517961119	0.0523965819394121	0.0432278588567675	0.0451370940370452	0.0538777907532582	0.0538823681879799	0.0522559148531391	0.0448555137713767	0.0485553185277573	0.0481332230309539	0.0500645877229511	0.0513180647974799	0.044296557701621	0.0486506504548727	0.0437226360816041	0.0498120258476634	0.0447632385818721	0.0517967308960059	0.0474150584595399	0.0489473465828642	0.0441720675396502	0.0479017870880029	0.0480242742858122	0.0489713812066593	0.0496811376161507	0.051797023515145	0.048810478556429	0.0519460136685488	0.0506642260727219	0.0491086661838498	0.0485409891219161
"Environmental Information Processing|Signal transduction|Two-component system"	0.0372706974071604	0.043987622041671	0.0408824517195602	0.0425943722403655	0.0449461837968843	0.0398776654973589	0.0556484430856349	0.0581308734013953	0.0427194878660969	0.0501214646078086	0.0534182352812505	0.0447744841059745	0.0456933114110646	0.0446735460126601	0.0411757268431498	0.041526038041112	0.04103494523947	0.0363686472144076	0.0519146170942082	0.0371359910455521	0.0418464133474849	0.0351267864715743	0.0445737208367963	0.039100887784323	0.049896882673775	0.0454801287476675	0.0538915082799764	0.0534426916661411	0.0295999193496777	0.0441476836230735	0.0422523978086921	0.0422626550729711	0.0424078430728104	0.0441213780314546	0.0405188103196923	0.0310229958054794	0.0401800420885556	0.0442278478439971	0.0389257304057306	0.0428678649648656	0.0444130179351921	0.0387144228300044	0.0421984251361476	0.0408368802199422	0.0400689191615993	0.0356901747170519	0.0409067834479805	0.0360151209184273	0.0379174876981451	0.0387153161023624	0.0485227084334205	0.0481055118343908	0.0435125316888962	0.0339513023284461	0.0361827555419101	0.0410913477401893	0.0302958076482776	0.0401870965437875	0.0351738315929999	0.0388005388030319	0.035514707401229	0.0565268994828859	0.0389866310984518	0.0373298606872567	0.0439592335883146	0.0465258127392529	0.0387966832454963	0.0422822230529916	0.0410436369479001	0.0313700728136886	0.0371460894270042	0.0501997326884535	0.0294348362199645	0.0497316742682506	0.0507533316469211	0.0313478600582384	0.0482458563678835	0.0488773901214218	0.0500061768284103	0.0415174022833607	0.0462236626363321	0.0381613203847823	0.0410974931835259	0.0501460892456026	0.0336462563503732	0.0470377255871218	0.0463638636891344	0.0457759444559419	0.041250813107663	0.0398730358412205	0.0470412108277275	0.0267772900256155	0.0566052903014634	0.0445128821841775	0.0365507916033435	0.0379546735191628	0.0435570292814416	0.0544533309739094	0.044550677022909	0.0305885636875874	0.0347789117616036	0.0431745815056604	0.0279896884427716	0.0444037493146056	0.0403426018006637	0.0260439349437189	0.0273161067018799	0.0317493045934149	0.0437262378768313	0.0391625250208598	0.0448426178170269	0.0420252738560554	0.0349438731559175	0.046336958786441	0.0533332725919934	0.0434052740457635	0.0332510852353981	0.0435967250376092	0.0315261859724703	0.0447819368524639	0.0504598684973052	0.047639574249865	0.0465000567208811	0.0611831378364147	0.0380626668556551	0.05690561434532	0.0313352482855592	0.0412646220226281	0.0322366647055197	0.0381811278921305	0.049316553226751	0.0471510024773036
"Metabolism|Global and overview maps|Biosynthesis of amino acids"	0.0299817489026401	0.0287826969510971	0.0248476034961387	0.0261697915482174	0.0251950109002754	0.0280779299456454	0.0278437242126483	0.0270274736996182	0.0230716299054004	0.0288507365164349	0.0271217724925824	0.0267422219444564	0.0290369471644123	0.0287318653958155	0.0229028997524153	0.0305719146992665	0.0298038697581068	0.0307312806751583	0.0284391492872216	0.0296797268233166	0.030396098330857	0.0267053066206432	0.029560827739324	0.0305305651955113	0.0288571089138221	0.0293090373462895	0.0298754135177924	0.0273852124721747	0.0318161785485801	0.0231701450650327	0.0291615756465206	0.0297843643940393	0.0248000901260403	0.0230586919749834	0.0267327691782824	0.0305426813467056	0.0254125996277878	0.0279652290093524	0.0257967339404336	0.0222233748864299	0.0306180413555102	0.0307872762928729	0.023692741969663	0.0285485260958507	0.0286382010440585	0.0307927533474934	0.0245195989294438	0.02979745313408	0.0304694726688286	0.0271710891925517	0.0294599224513503	0.0296914789448233	0.0301679139509684	0.0299042990886132	0.0279848786272237	0.0235846223055133	0.0318244732225303	0.0290781396439927	0.0310858054039862	0.026417139620026	0.0291382790998043	0.0275892203117454	0.0290274813058328	0.027924354291848	0.0224476771518226	0.0287547636512488	0.0249025288373113	0.0287304619453508	0.028876135264447	0.0313458695134951	0.0300249267219438	0.0249756701240832	0.0314338395519497	0.0292712483378296	0.0287020003309045	0.0319869624082981	0.0290050931299918	0.028701610291392	0.0225002627705246	0.0267549218516328	0.0269216735726049	0.0303973068853791	0.0297488916770675	0.0282770254637802	0.0317185302215963	0.029145068066745	0.0281893936394806	0.0298916723476458	0.0242472824430512	0.0263420315794893	0.0291365447434455	0.0326132109049284	0.0264828200975113	0.0245726178065288	0.0308682211758458	0.029018057403893	0.02978523757898	0.0260821811898875	0.0274725524003795	0.0309230502934295	0.030451077134086	0.0298253134182545	0.0326048761103461	0.0221657208453183	0.0243343170774128	0.032717548029901	0.0323781113531504	0.0311278801625532	0.0237447275277053	0.0294368727120137	0.0289288736780261	0.0299617698566121	0.0302019389625902	0.0240964504835195	0.0275692181384018	0.0228596228254072	0.028490493272555	0.0240542064021669	0.030832005470665	0.0270148856628514	0.028738674690444	0.0235979701018859	0.0291442570090087	0.0278416356762926	0.0285297193404769	0.028154364220681	0.0323198868785162	0.0277195326002914	0.0313209050066498	0.0304896128841534	0.0288409678727032	0.0294485961954182
"Metabolism|Global and overview maps|Carbon metabolism"	0.0258080568593361	0.0264913941078313	0.0242894485062453	0.0247528359483482	0.0248460429835225	0.0250328078738302	0.0262202262066324	0.0267050278141117	0.0244625212575644	0.0256830847945822	0.02634602411893	0.0253935018013326	0.0263439011992691	0.0259677278585475	0.0245020637050938	0.0266859863259857	0.0266732320156619	0.0270245746503191	0.0269684887914513	0.0264136514972904	0.0258489625590409	0.0255547731531037	0.0274790088887979	0.026554238796908	0.026669936552516	0.0265430072226474	0.0256677727358428	0.0258619448287277	0.0276188723911348	0.0242103675242895	0.0263881417795839	0.0268017385602615	0.0247413634285864	0.0242697936806344	0.0253429751472175	0.0276826439375071	0.0252185738153589	0.0260387132274658	0.0253646714043873	0.0239226181928959	0.0248364641892755	0.0272942618075587	0.0246888350226088	0.0258899320841343	0.0260974716012076	0.0275843899973412	0.0249169577959402	0.0262317935178982	0.0268837223569877	0.0252313383291754	0.0263349781563121	0.0268954058258171	0.0264326514195936	0.0256000089125266	0.0257306210018031	0.024559008408368	0.0271891504488026	0.0258037784746612	0.0255216911000254	0.0254895119691575	0.0259200962778628	0.0271825078173481	0.0253897481335988	0.0260188954161565	0.024365226966972	0.0269264658094481	0.023636048936971	0.025320136697823	0.0253903094968685	0.0267204953347288	0.0268001530456252	0.0244597169723969	0.0269361375395868	0.0263278795173759	0.0266762993096224	0.0257869329001329	0.0261840016979198	0.0261353954012799	0.0221187728794484	0.0256082968780285	0.024321192179578	0.0268753678425158	0.0262368555064551	0.0262421717127217	0.0256393282697188	0.0266532889835818	0.0261355268292454	0.0267412869493815	0.0249169858975626	0.0256604699240637	0.0259107446010066	0.0272883590323868	0.0260849760117566	0.0249876423107652	0.0273437210787922	0.0261536230580552	0.0261880658867624	0.0258515453168639	0.0258717914720152	0.0274276480111189	0.0264115874018336	0.0261159631924366	0.0258198707821158	0.0241608950828626	0.0245522407839873	0.0270763881960543	0.0275077698052029	0.0276304138565862	0.0247812884344844	0.0258101185971026	0.0259371084127132	0.0268748662215851	0.0264161172872687	0.0239155696463021	0.0265972444804498	0.024237959892282	0.0261088419274975	0.0247052233731503	0.0267510308155629	0.0258195697332411	0.0268043522112917	0.0236947096087946	0.0254938013269733	0.0265605862648665	0.0255401878842125	0.0261875014702113	0.0262303186198872	0.0254525620153406	0.0271550501963524	0.0269190050380947	0.026861233760586	0.0263800798687267
"Cellular Processes|Cellular community - prokaryotes|Quorum sensing"	0.0243338879238425	0.0223640436461128	0.0289785830185809	0.0262356550016253	0.0251005434017553	0.0248069732611663	0.021193449513683	0.0314670852652847	0.0220542965236606	0.0291410162486708	0.0301475314130209	0.0254614880246845	0.0223783074457595	0.0267276472567882	0.0215453382510355	0.0204526529869124	0.0246908887685966	0.0219804767422314	0.0252439023325164	0.0222240295595281	0.0251837583203355	0.0202163720319193	0.0231456947588901	0.0235181306906756	0.0222629996823222	0.0201272982225723	0.0171669428068168	0.0155795046789653	0.0188176627298772	0.0230455130003179	0.0236709132881523	0.0226645453914591	0.0223932748617482	0.0232127270463314	0.0231408835986813	0.0185494061962629	0.0215936645558349	0.0239602099200697	0.021332661322094	0.0224168984238572	0.0310974578054423	0.0188264804355576	0.0218614983892343	0.0231153819782918	0.0228398856148866	0.0202246670790338	0.0219921077294183	0.0221922859559054	0.0209868400294647	0.0226562754919971	0.0261101754918319	0.0243490580651997	0.0238304362256519	0.0197532596610038	0.0218301213989237	0.0217209683173904	0.0209818377705578	0.0247339157528123	0.0231607568446359	0.021485655943446	0.0215860328423624	0.0302059174378301	0.0230151676107121	0.0210905631238183	0.0222754747309385	0.0244242237967643	0.0234789058879151	0.0257645810740298	0.0244821010286726	0.0203400698020148	0.020041930169883	0.0295278936069298	0.0196546970080059	0.0225410248236459	0.0164331495558091	0.0221915829785926	0.022194850848718	0.0238898497137292	0.0315007221167573	0.0211227010008875	0.029027137929458	0.0215563431357157	0.0226334258111539	0.0197921658746095	0.0219156383863479	0.0243657339929829	0.0241526020612124	0.0224376848428658	0.0221423285592996	0.021856417150957	0.0225751911321228	0.0183881167573314	0.0297107119912418	0.0221876253491566	0.0214403015236522	0.0228711042216575	0.0243428398397664	0.0280868471810615	0.0233780462601239	0.0194784811348252	0.0207464559143333	0.0241164829955132	0.0211745764659535	0.0226767818604364	0.0218931041809261	0.0186396555249768	0.0183861302915598	0.0208521907399214	0.0219469999838231	0.0252298429751702	0.0251720131967753	0.0228182375600108	0.0187386339463932	0.0252548233978915	0.0228911082134308	0.0225074536752776	0.0197877522199247	0.0230191180873345	0.0199304009475508	0.0239726491184995	0.0243181959702093	0.0254650112240184	0.0257577517577867	0.0228178464264203	0.0218293677351656	0.0170028976544589	0.0235084309085633	0.0229701955038198	0.0213778855205869	0.0225659737013685	0.0251932651221573	0.0287199020669231
"Environmental Information Processing|Membrane transport|Phosphotransferase system (PTS)"	0.0192912331941842	0.0142475896169688	0.0329582334579495	0.0237369056149363	0.0238294015365039	0.021789902222281	0.0118799994984387	0.011800508406288	0.0243771496320582	0.0178955551025867	0.0145537966874001	0.0205817803616734	0.0153295118521455	0.0178910824179593	0.0242366908849293	0.013627229372885	0.0151574122091515	0.0154783046179048	0.0116264607974425	0.0173715353262396	0.0179846312599664	0.0216596030096382	0.0113845588017978	0.0159536870197381	0.0132535331099339	0.0117433472675034	0.00929185135964372	0.00862682151167653	0.0157013771167055	0.0216209240743202	0.0159103006150101	0.0154934786036549	0.02240843957393	0.0215521414340689	0.0196205496585191	0.0155788082569189	0.0216296098514296	0.0171705921005706	0.0213837247222924	0.023260632592876	0.0192140343797778	0.0141877599923672	0.0233115458667079	0.0184612510953334	0.0185429461343564	0.0144402514820943	0.0228587172991264	0.0190066694136044	0.0152354096625077	0.0218034636004081	0.0140825281401084	0.0124512220948223	0.0153178981667213	0.0193132155331196	0.0208987244483911	0.0240664994367587	0.0176987081924147	0.0189549141884564	0.0196449777233563	0.0208899185793976	0.0198631089831499	0.0100618974341768	0.0210576849789447	0.0194069951251936	0.0235875710022849	0.0139396410303798	0.022429004890331	0.0190939295737882	0.0189194179698367	0.0180530523876837	0.0174840809642083	0.0181494284428275	0.0183097864866733	0.0139413151657408	0.00989086624392285	0.021624158061401	0.012006970315356	0.0125702233674834	0.0211103813126799	0.0192522612869279	0.019108675980859	0.0163245736831414	0.0152052982826901	0.0127277010456861	0.0208287422634714	0.0126818766076553	0.0148914473618234	0.0132385360359377	0.0226257409038765	0.0203268202021396	0.0147178308487902	0.017398069815442	0.0115490061274808	0.018749663680603	0.0151923512987473	0.0183680540509833	0.0160563411507493	0.0140508906613412	0.016113362989133	0.0167273914475068	0.0182237751860349	0.0159521109737993	0.0210864682201448	0.0237768010350965	0.0217461049723432	0.0180742221349641	0.0167476386075538	0.0160082395438342	0.0220574272015592	0.0197563216695759	0.0169620406686231	0.0149552325137383	0.0174041794022993	0.0223700459119542	0.0104700315616677	0.0216713925842609	0.0198237611233378	0.0204125699092888	0.0181153633284921	0.0173963986268533	0.0116007917716882	0.0199737150318371	0.0171676125943917	0.00804180951284415	0.0184266546226735	0.00432263200511631	0.0201322922444164	0.0171723431339193	0.0172398466391661	0.016320728222616	0.0129035490533636	0.0152624722247317
