"ID"	"JarJarBinks_15"	"Kubo_15"	"Buddy_17"	"Iris_17"	"Ivy_17"	"Kubo_17"	"Lambchop_17"	"Padme_17"	"Wolverine_17"	"Buddy_18"	"Ginger_18"	"Hamlet_18"	"Hera_18"	"Iris_18"	"Ivy_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Franc_19"	"Ivy_19"	"Ophelia_19"	"Wolverine_19"	"Ginger_20"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Buddy_21"	"Hamlet_21"	"JarJarBinks_21"	"Joans_21"	"Korra_21"	"Kubo_21"	"Franc_22"	"Goose_22"	"Grogu_22"	"Hamlet_22"	"Henry_22"	"Hera_22"	"Iris_22"	"Joans_22"	"Kubo_22"	"Marshmallow_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Franc_24"	"Ginger_24"	"Henry_24"	"Hera_24"	"Ivy_24"	"Kubo_24"	"Marshmallow_24"	"Ophelia_24"	"Wolverine_24"	"Henry_25"	"Kubo_25"	"Ophelia_43"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Goose_44"	"Iris_44"	"Ivy_44"	"Joans_44"	"Lambchop_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Hamlet_45"	"Henry_45"	"Hera_45"	"Ivy_45"	"JarJarBinks_45"	"Joans_45"	"Korra_45"	"Marshmallow_45"	"Ophelia_45"	"Buddy_46"	"Charles_46"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Ivy_46"	"Joans_46"	"Lambchop_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Hamlet_48"	"Hera_48"	"Iris_48"	"Ivy_48"	"JarJarBinks_48"	"Joans_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Marshmallow_48"	"Ophelia_48"	"Wolverine_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Iris_49"	"Ivy_49"	"JarJarBinks_49"	"Joans_49"	"Kubo_49"	"Marshmallow_49"	"Ophelia_49"	"Wolverine_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"JarJarBinks_50"	"Joans_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Lambchop_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Goose_52"	"Grogu_52"	"JarJarBinks_52"	"Kubo_52"	"Marshmallow_52"	"Franc_53"	"Hera_53"	"Kubo_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Iris_55"	"Ivy_55"	"Lambchop_55"	"Ophelia_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"
"njc82"	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0
"njc83"	0	0	0.18	0.49	0.04	0.02	0.96	0.11	0	0	0.02	0	0	0.67	0.22	0.02	0.02	1.6	0.02	0.24	0.09	0	1.05	0	0	0	0	0.62	0.02	0	0	0.02	0	0.22	0	0	0.04	0	0	0	0	0	0.31	0	0.04	0	0	0.02	0	0.49	0	0	0	0.09	0	0.02	0	0.04	0	0	0.02	0.04	0.38	0	0	0.87	0	0.02	0.07	0	0	0.02	0	0.02	0	0.07	0.13	0	0	0	0	0.02	0.02	0	0	0	0.87	0	0.02	0.07	0	0.16	0	0.09	0	0.22	0.76	0.11	0	0.02	0.07	0.64	0.6	0.09	0.09	0	0.29	0	0	0.04	0.09	0.16	0.04	0	0	0.11	0.36	0.02	0.02	0.07	0	0	0.04	0	0.07	0	0	0	0	0.02	0.04	0	0.18	0	0.02	0	0.13	0.09	0.02	0.02	0.04	0.22	0	0	0	0.02	0.09	0	0.02	0	0.09	0	0.04	0	0.33	0.04	0.04	0.02	0	0.04	0	0.04
"njc84"	0	0	0	0	0.04	0	1.38	0	0	0	0	0	0	0	0	0	0	0.78	0	0.02	0	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0.02	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0
"njc85"	29.1	39.31	17.58	30.32	13.72	40.3	22.54	0.16	54.95	23.41	27.96	20.21	18.63	28.17	15.66	17.35	37.85	26.47	44.76	21.64	17.41	22.02	39.11	15.88	18.96	11.6	11.54	42.14	13.91	18.1	19.88	25.72	14.71	36.57	18.24	25.68	19.22	19.16	1.8	8.65	13.83	13.31	46.01	30.46	29.32	22.76	21.57	25.19	19.21	21.14	20.48	22.71	17.96	16.71	27.96	3.2	32.14	64.98	22.17	13.03	27.17	12.52	9.78	36.93	20.33	36.6	21.53	15.12	20.61	15.23	21.27	16.81	33.14	13.16	32.73	13.64	14.1	10.21	14.38	18.05	3.33	32.35	11.78	16.9	6.69	17.43	30.78	35.55	18.13	29.56	13.59	21.16	40.42	31.76	9.01	9.69	27.05	16.77	1.51	15.96	14.65	29.86	22.72	13.29	10.79	21.1	20.29	21.94	15.17	15.81	33.53	14.97	13.66	39.94	32.75	26.13	38.84	12.59	15.15	23.55	16.81	13.65	29.56	8.12	20.04	33.85	38.3	6.43	34.62	13.19	15.85	19.81	18.84	29.65	4.16	39.49	14.5	23.54	9.96	32.27	23.64	10.26	30.16	21.69	3.49	16.14	12.91	14.65	27.44	23.05	17.62	1.87	6	36.61	27.53	9.44	18.14	19.91	14.48	19.55	3.42	33.85
"njc86"	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc87"	0	0	0.04	0.04	0.02	0.04	0	0	0.02	0	0	0.04	0.02	0.02	0.04	0	0.04	0	0.02	0.04	0.13	0	0	0	0	0	0.04	0.04	0.33	0.04	0	0.02	0.04	0.07	0	0	0.2	0.04	0.04	0.02	0.07	0.04	0.09	0.04	0.02	0	0	0	0.09	0.07	0.02	0.04	0	0.46	0.13	0.16	0.04	0.02	0	0	0.02	0.02	0.07	0	0.16	0.13	0.22	0.07	0.09	0.07	0	0.2	0.11	0.07	0.02	0.13	0.16	0.09	0	0.04	0	0.16	0.09	0.09	0.09	0	0.13	0.04	0.04	0.07	0	0.04	0.04	0	0.02	0.02	0	0.18	0	0.04	0.02	0.18	0.04	0.02	0.09	0.02	0.11	0.02	0.16	0.13	0.02	0	0.2	0.09	0.02	0	0.02	0.4	0.02	0.02	0	0.09	0.13	0.09	0.04	0.04	0	0.02	0.11	0.11	0.02	0.02	0.2	0.04	0	0.02	0.07	0.07	0	0	0.04	0.02	0.04	0.02	0	0.07	0.04	0.02	0.02	0	0.09	0	0.04	0.19	0.04	0.07	0.04	0.18	0.07	0.22	0	0
"njc88"	0	0	0.16	0.36	0.04	0	0	0.09	0	0	0	0.02	0.04	0.49	0.11	0	0	0	0.04	0.24	0.02	0.02	0.67	0	0	0	0	0.49	0.04	0	0	0.02	0	0	0	0.02	0.04	0	0	0	0	0	0.29	0.02	0.02	0.02	0	0.07	0	0.42	0	0	0.02	0.03	0	0	0	0.04	0	0	0	0.04	0.36	0	0	0.76	0.01	0.02	0	0	0	0.02	0	0.07	0	0.07	0.11	0.02	0	0	0	0	0	0.02	0	0.07	0.62	0	0	0	0	0.13	0	0.04	0	0	0.4	0.11	0	0.13	0.13	0.51	0.53	0	0	0	0.27	0	0	0.04	0.04	0.11	0.07	0	0	0.07	0.33	0.02	0	0.07	0	0.02	0	0	0.07	0	0	0	0.02	0	0	0	0.2	0	0	0	0.07	0.09	0	0	0.02	0.09	0	0	0	0	0.07	0	0	0	0.13	0	0.07	0	0.31	0.02	0	0.02	0.02	0	0	0
"njc89"	0	0	0.04	0.04	0.02	0.04	0	0	0.02	0	0	0.04	0.02	0.02	0.04	0	0.04	0	0.02	0.04	0.13	0	0	0	0	0	0.04	0.04	0.33	0.04	0	0.02	0.04	0.07	0	0	0.2	0.04	0.04	0.02	0.07	0.04	0.09	0.04	0.02	0	0	0	0.09	0.07	0.02	0.04	0	0.46	0.13	0.16	0.04	0.02	0	0	0.02	0.02	0.07	0	0.16	0.13	0.22	0.07	0.09	0.07	0	0.2	0.11	0.07	0.02	0.13	0.16	0.09	0	0.04	0	0.16	0.09	0.09	0.09	0	0.13	0.04	0.04	0.07	0	0.04	0.04	0	0.02	0.02	0	0.18	0	0.04	0.02	0.18	0.04	0.02	0.09	0.02	0.11	0.02	0.16	0.13	0.02	0	0.2	0.09	0.02	0	0.02	0.4	0.02	0.02	0	0.09	0.13	0.09	0.04	0.04	0	0.02	0.11	0.11	0.02	0.02	0.2	0.04	0	0.02	0.07	0.07	0	0	0.04	0.02	0.04	0.02	0	0.07	0.04	0.02	0.02	0	0.09	0	0.04	0.19	0.04	0.07	0.04	0.18	0.07	0.22	0	0
"njc90"	0	0	0.2	0.76	0.04	0.02	0	0.09	0	0	0	0.02	0.04	1.16	1.14	0.02	0.02	0	0.07	0.24	0.45	0.02	1.65	0.07	0	0	0	1.07	0.07	0	0	0.04	0	0	0	0.02	0.04	0	0	0.02	0	0	0.44	0.02	0.07	0.02	0	0.13	0	0.51	0	0.04	0.02	0.12	0.02	0.02	0.02	0.09	0.02	0	0.02	0.07	0.38	0	0	1.45	0.03	0.02	0.09	0.04	0.02	0.02	0	0.09	0	0.18	0.13	0.02	0	0	0	0.02	0.09	0.04	0.02	0.07	1.64	0	0.02	0.07	0	0.16	0	0.09	0	0	0.76	0.2	0	0.18	0.2	1.33	0.6	0.09	0	0	0.44	0.02	0.02	0.13	0.42	0.16	0.11	0.02	0	0.18	0.36	0.07	0.02	0.11	0	0.04	0.22	0.07	0.07	0.02	0	0	0.04	0.02	0.04	0	0.24	0.02	0.02	0.04	0.09	0.11	0.07	0.02	0.07	0.24	0	0	0	0.04	0.16	0	0.02	0	0.18	0	0.11	0.04	0.87	0.07	0	0.04	0.04	0.07	0	0.04
"njc91"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc92"	0	0	0	0	0	0	0.02	2.01	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0.07	0	0	0.04	0	0	0	0	0	0	0	0	0	0.09	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0.03	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0.02	0	0.02	0.02	0	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0	0.02	0.02	0	0	0	0	0.02	16.11	0	0	0	0	0	0	0.02	0.02	0.02	0	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0.02	0	0	0.09	0	0	0.02	0	0.02	0	0.02	0	0	0	0	0	0.02	0.02	0	0.07	0.01	0	0	0	0	0	0.02	0	0
"njc93"	0	0	0	0	0	0	0.96	0.02	0	0.02	0.02	0	0	0	0	0	0	1.62	0	0	0	0	0	0.04	0	0	0	0	0	0.02	0.02	0	0	0.22	0	0	0	0	0	0.02	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0	0.01	0.02	0	0.02	0	0	0	0.02	0	0.65	0	0	0	0.01	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0.07	0	0	0	0	0	0.22	0.13	0	0	0.02	0	0	0	0	0.09	0	0	0.02	0	0.04	0	0.04	0	0	0	0	0	0.02	0.04	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0.13	0	0	0.11	0	0.02	0.02	0	0.02	0	0	0	0.02	0.02	0	0	0	0	0	0	0.01	0	0	0.04	0.02	0	0	0	0
"njc94"	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0
"njc95"	0.69	0.58	0.22	2.53	0.96	1.91	0.96	0.13	2.51	0	0.38	0.22	0.33	3.02	2.7	0.16	2.69	1.6	1.71	1.49	1.21	0.13	3	0.56	0.47	0.89	0.49	1.36	1.67	0.56	0.02	0.58	0.18	0.22	1.22	1.98	0.96	0.73	0.18	0.27	1.76	0	2.14	0.87	1.49	0.29	0.56	0.93	0.93	2.27	1.13	1.47	0.91	0.89	0.96	0.18	1.53	2.87	1.62	1.2	0.36	1.18	1.01	1.87	0.18	5.48	0.77	0.4	0.47	1.4	0.4	2.32	0.8	1.05	0.87	1.27	1.18	0.31	0.33	2.85	0.27	0.64	2.09	0.49	0.78	0.56	7.11	0.29	0.33	1.09	0.24	2.2	1.09	1.44	0.96	0.49	2.23	4.74	0.38	1.18	1.07	3.34	1.94	0	0.11	1.45	1.71	0.38	0.71	1.25	1.78	0.83	3.18	0.53	2.11	1.58	1.42	0.02	1.07	1.25	0.8	1.36	1.33	0.73	0.49	2.56	0.82	0.49	2.16	0	0.71	1.42	1.89	0.24	0.62	0.22	0.76	4.67	1.05	0.24	1.53	0.6	1	0.36	0.33	0	2.18	1.56	7.62	0.24	1.22	0.18	0.8	1.81	1.36	0.76	1.09	0.49	0.51	1.38	0.36	0.31
"njc96"	0	0	0.18	0.49	0.04	0.02	0	0.09	0	0	0	0	0	0.67	0.22	0.02	0.02	0	0.02	0.24	0.09	0	1.05	0	0	0	0	0.62	0.04	0	0	0.02	0	0	0	0	0.04	0	0	0	0	0	0.31	0	0.04	0	0	0.02	0	0.49	0	0	0	0.1	0	0.02	0	0.04	0	0	0.02	0.04	0.38	0	0	0.87	0.01	0.02	0.04	0	0	0.02	0	0.02	0	0.07	0.13	0	0	0	0	0.02	0.02	0	0.02	0	0.87	0	0.02	0.07	0	0.18	0	0.09	0	0	0.76	0.13	0	0.02	0.07	0.64	0.6	0.09	0	0	0.29	0	0	0.04	0.09	0.16	0.04	0	0	0.11	0.36	0.07	0.02	0.07	0	0	0.04	0	0.07	0	0	0	0	0.02	0.04	0	0.18	0	0.02	0	0.07	0.09	0.02	0.02	0.04	0.22	0	0	0	0.02	0.09	0	0.02	0	0.09	0	0.04	0	0.33	0.07	0	0.02	0	0.07	0	0.04
"njc97"	0	0	0	0	0.04	0	2.34	1.32	0	0	0.02	0	0	0	0	0	0	2.38	0	0.02	0	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0.22	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0.02	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0.22	0	0	0	0	0	0	0	0	0.09	0.04	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0.09	0	0	0	0	0.02	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.53	0	0	0	0	0
"njc98"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc99"	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0
"njc100"	0	0	0	0	0.04	0	1.38	0	0	0	0	0	0	0	0	0	0	0.78	0	0.02	0	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0.02	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0
"njc101"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc102"	0.02	0.02	0.11	0.13	0.09	0.07	0.07	0	0.04	0.04	0.18	0.02	0.13	0.18	0.07	0.04	0.04	0.47	0.04	0.13	0.13	0.09	0.11	0.16	0.07	0	0.04	0.31	0.04	0.02	0.04	0.09	0.18	0.04	0.18	0.04	0.2	0.07	0.02	0	0.16	0	0.33	0.07	0.04	0.09	0	0.24	0.18	0.24	0.13	0.33	0.02	0.23	0.24	0.04	0.04	0.09	0.07	0	0.04	0.11	0.11	0.49	0.33	0.31	0.32	0.09	0.07	0.24	0.04	0.29	0.29	0.09	0.36	0.04	0.11	0.02	0.04	0.2	0.04	0.04	0.09	0.04	0.04	0.09	0.27	0.22	0.11	0.09	0.2	0.6	0.56	0.13	0.13	0.07	0	0.51	0.02	0.04	0.02	0.51	0.11	0.07	0.78	0.24	0.07	0.33	0.27	0.07	0.07	0.04	0.42	0.38	0.4	0.87	0.09	0.18	0.18	0.04	0.13	0.02	0.11	0.04	0.2	0.2	0.29	0.04	0.38	0.29	0.04	0.2	0.24	0.22	0.02	0.16	0.02	0.33	0.09	0.29	0.04	0.02	0.27	0.24	0.02	0.2	0.09	0.09	0.22	0.02	0.11	0	0.04	0.33	0.29	0.22	0.02	0.02	0.07	0.2	0.02	0.07
"njc103"	27.99	41.51	18.56	25.38	20.21	39.59	61.14	4.44	51.95	26.21	28.01	19.9	18.2	23.59	13.16	16.21	34.33	44.77	42.49	25.78	17.03	20.51	34.3	15.06	18.09	11.14	10.34	40.69	19.52	16.41	20.5	26.12	13.03	41.44	22.51	24.66	19.84	23.57	1.6	13.16	14.63	14.18	43.63	33.33	28.08	22.14	21.29	23.82	26.61	21.69	19.25	25.09	17.11	18.25	31.63	3.27	29	61.63	30.79	10.9	27.06	11.36	11.87	34.35	22.09	29.9	22.29	15.17	21.37	14.12	20.8	16.61	32.87	12.83	31.1	14.78	14.28	10.17	13.84	16.01	3.13	32.33	9.29	16.77	5.36	17.38	20.96	37.62	17.91	29.87	13.43	19.09	42.69	31.56	14.08	9.74	25.33	11.54	1	14.09	14.67	26.08	21.76	17.41	11.06	22.13	19.65	22.03	19.3	14.08	31	31.93	10.32	40.54	29.81	24.27	40.4	11.06	14.12	22.06	17.96	11.46	28.4	10.01	22.34	31.25	37.54	5.96	32.98	10.9	14.74	18.12	16.97	31.06	16.99	40.23	15.5	19.6	8.67	32.76	22.2	8.72	28.27	21.53	2.96	12.36	18.78	15.1	18.67	24.52	17.89	1.71	12.34	35.66	26.2	8.53	17.85	23.4	17.04	18.82	2.89	33.83
"njc104"	0	0	0.16	0.31	0.04	0	0.96	0.11	0	0	0.02	0	0	0.33	0.09	0	0	1.6	0.02	0.24	0.02	0	0.6	0	0	0	0	0.42	0.02	0	0	0	0	0.22	0	0	0.04	0	0	0	0	0	0.24	0	0.02	0	0	0	0	0.4	0	0	0	0.03	0	0	0	0.04	0	0	0	0.02	0.36	0	0	0.69	0	0.02	0.02	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0.13	0	0.04	0	0.22	0.53	0.09	0	0	0	0.38	0.53	0	0.09	0	0.27	0	0	0	0.04	0.16	0.04	0	0	0.04	0.33	0	0	0.04	0	0	0	0	0.07	0	0	0	0	0	0	0	0.18	0	0	0	0.13	0.09	0	0	0	0.07	0	0	0	0	0.04	0	0	0	0.09	0	0	0	0.22	0	0.04	0	0	0	0	0
"njc105"	0	0	0	0	0.04	0	1.4	1.3	0	0	0	0	0	0	0	0	0	0.78	0	0.02	0	0	0	0	0.02	0	0	0	0.04	0.02	0	0	0	0.02	0	0	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0	0.09	0.02	0	0.09	0	0	0.04	0	0	0	0.09	0	0.02	0	0.67	0	0	0	0.01	0	0.07	0	0.02	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0.02	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.04	0	0.02	0.02	0.02	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.11	0	0.22	0.11	0	0	0	0	0.07	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0.02	0	0	0	0.51	0.02	0	0	0	0.02
"njc106"	0.69	0.58	0.22	2.53	0.96	1.91	0	0.11	2.51	0	0.36	0.22	0.33	3.02	2.7	0.16	2.69	0	1.71	1.49	1.21	0.13	3	0.56	0.47	0.89	0.49	1.36	1.67	0.56	0.02	0.58	0.18	0	1.22	1.98	0.96	0.73	0.18	0.27	1.76	0	2.14	0.87	1.49	0.29	0.56	0.93	0.93	2.27	1.13	1.47	0.91	0.89	0.96	0.18	1.53	2.87	1.62	1.2	0.36	1.18	1.01	1.87	0.18	5.48	0.77	0.4	0.44	1.4	0.4	2.32	0.8	1.05	0.87	1.27	1.18	0.31	0.33	2.85	0.27	0.64	2.09	0.49	0.78	0.56	7.11	0.29	0.33	1.09	0.24	2.2	1.09	1.44	0.96	0.27	2.23	4.74	0.38	1.18	1.07	3.34	1.94	0	0.02	1.45	1.71	0.38	0.71	1.25	1.78	0.83	3.18	0.53	2.11	1.58	1.42	0.02	1.07	1.25	0.8	1.36	1.33	0.73	0.49	2.56	0.82	0.49	2.16	0	0.71	1.42	1.89	0.24	0.62	0.22	0.67	4.67	1.05	0.24	1.53	0.58	1	0.36	0.33	0	2.18	1.56	7.62	0.24	1.22	0.18	0.8	1.81	1.36	0.76	1.04	0.49	0.51	1.38	0.36	0.31
"njc107"	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.65	0	0	0	0.01	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0
"njc108"	0	0	0.16	0.31	0.04	0	0.96	0.11	0	0	0.02	0	0	0.33	0.09	0	0	1.6	0.02	0.24	0.02	0	0.6	0	0	0	0	0.42	0.02	0	0	0	0	0.22	0	0	0.04	0	0	0	0	0	0.24	0	0.02	0	0	0	0	0.4	0	0	0	0.03	0	0	0	0.04	0	0	0	0.02	0.36	0	0	0.69	0	0.02	0.02	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0.13	0	0.04	0	0.22	0.53	0.09	0	0	0	0.38	0.53	0	0.09	0	0.27	0	0	0	0.04	0.16	0.04	0	0	0.04	0.33	0	0	0.04	0	0	0	0	0.07	0	0	0	0	0	0	0	0.18	0	0	0	0.13	0.09	0	0	0	0.07	0	0	0	0	0.04	0	0	0	0.09	0	0	0	0.22	0	0.04	0	0	0	0	0
