"ID"	"hera_1"	"wolverine_1"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"hera_2"	"jarjarbinks_2"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"hamlet_22"	"hera_22"	"iris_22"	"korra_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"jarjarbinks_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"hera_37"	"kubo_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"ophelia_43"	"iris_44"	"jarjarbinks_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"hamlet_46"	"iris_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"ophelia_55"	"ophelia_57"	"wolverine_57"	"wolverine_58"	"hamlet_59"	"iris_59"	"ophelia_59"	"korra_6"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"	"hera_7"	"iris_7"	"korra_9"	"ophelia_9"
"fpt11"	2.15	2.55	0.75	0.65	1.03	2.1	1.6	1.13	0.82	0.48	0.75	0.75	0.78	1.68	0.62	1.3	2.08	1.05	1.98	2.23	1.02	2.45	0.88	18.78	11.66	0.6	1	1.53	3.4	1.28	0.85	1.28	1.18	0.53	0.48	3.45	0.58	1.83	0.98	1.23	0.68	2.1	1.18	1.1	1.1	1.05	0.9	1.62	0.72	2.17	0.4	2.43	2.49	1.73	1.33	0.5	0.9	2.35	2.18	1.95	2.3	15.14	4.15	1.53	0.5	3.55	2.25	4.55	2.05	1.2	1.2	1.7	2.92	2.08	1.53	1.43	2.35	1.9	2.3	2.93	1.9	4.28	3.2	2.18	2.5	0.3	2.85	1.68	1.98	0.98	0.9	1.95	1.25	2.28	0.9	0.68	1.07	3.02	1.5	0.93	2.28	5.13	8.83	0.38	6.24	3.08	2.21	5.12	1.1
"fpt12"	0.03	0	0	0.03	0	0	0	0.08	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.03	0	0	0	0	0.08	0.03	0.03	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.03	0	0	0	0.08	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0
"fpt13"	0.03	0	0	0.03	0	0	0	0.08	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.03	0	0	0	0	0.08	0.03	0.03	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.03	0	0	0	0.08	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0
"fpt14"	0.05	0	0.13	3.33	4.23	0.17	0	0.08	23.52	0	0.2	4.35	0	2.17	0	0.03	0.03	0	1.05	0.2	0	0.03	0	0	0	1.55	0.05	0	9.16	2.3	0.7	1.38	8.05	2.23	6.66	0	0	14.51	1.82	0.25	0	12.51	0.03	6.83	0	0	0.05	4.12	17.7	0.22	1.25	0.13	7.85	0	0.88	34.34	0	0.43	0.28	1.6	0	0.38	0	0.05	0.6	4.78	0.68	0.03	0.18	0.03	0.33	0	15.28	7.98	0	0.25	1.18	0	2.43	0	2.4	0.45	1.28	0.93	0.03	41.84	1.58	0.38	15.2	0.5	0.05	0	8.16	0.78	2.52	1	1.68	0	7.4	0.08	0	0.2	0.15	0	3.18	0	0	0.58	0
"fpt15"	0.03	0	0	0.05	0	0	0	0.08	0.07	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.05	0.03	0	0	0	0	0	0	0	0	0	0	0	0.08	0.03	0.03	0	0	0	0	0	0	0	0.3	0.03	0	0	0.1	0	0	0	0.03	0	0	0	0	0.08	0.03	0.03	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0.05	0	0	0	0.08	0	0	0	0.07	0	0	0	0	0	0	0	0.03	0	0	0	0
"fpt16"	0.15	0	0.38	7.33	9.65	3.7	0	1.45	49.42	0.03	2.33	9.82	0.03	4.7	0	0.18	0.1	0	1.75	0.43	0	0.13	0.03	0.03	0.05	26.78	0.68	0	20.67	35.06	9.08	2.35	18.68	4.98	70.05	0.03	0	34.63	3.98	1.2	0	28.63	0.1	14.35	0.38	0.05	0.13	6.65	40.88	0.38	2.58	1.25	13.71	0.07	1.55	55.23	0.32	3.45	2.73	2.63	0.03	0.58	0.13	0.5	1.3	9.03	1.15	0.48	2.95	0.18	2.1	0	23	14.01	0	0.33	20.18	0.03	3.6	0.03	3.65	6.73	1.83	1.68	0.5	62.49	26.18	0.53	28.43	0.95	1.1	0	14.06	1.68	42.42	20.12	4.15	0	12.56	0.3	0.05	4.78	0.33	0.03	4.63	0.05	0	1.18	0.03
"fpt17"	0.6	2.33	1.83	5.16	7.4	0.88	29.64	6.28	20.05	9.89	4.03	5.97	5.78	3.6	1.4	0.98	1.18	8.16	2.43	2.6	2.45	3.18	6.35	1.25	10.48	1.53	1.88	2.95	10.31	4.18	1.05	3.35	9.43	4.2	4.63	0.03	1.7	16.04	3.75	1.88	0.8	13.74	1.08	6.95	5.53	2.6	1.93	4.4	17.35	1.5	1.95	3.65	7.41	5.03	2.55	23.99	2.38	4.79	4.65	13.44	5.78	3	2.45	4.25	65.13	6.93	14.29	1.88	7.15	3.43	4.4	4.23	12.35	8.36	1.9	12.64	3.55	1.3	5.11	1.68	11.03	3.85	4.15	1.78	2.6	32.71	1.5	4.55	13.2	1.33	1.7	1.83	21.2	8.6	1.55	1.23	6.5	3.25	28.61	2.81	12.15	3.85	5.23	0.78	4.18	0.53	1.25	3.8	2.78
"fpt18"	0.68	2.33	2	9.53	14	4.45	29.64	7.73	54.55	9.92	6.32	12.8	5.8	6.92	1.4	1.13	1.27	8.16	3.73	2.93	2.45	3.23	6.38	1.28	10.53	27.73	2.55	2.95	23.54	38.69	10	5.03	22.31	7.76	70.8	0.05	1.7	39.25	6.38	2.51	0.8	33.36	1.18	16.93	5.88	2.63	2	9.1	46.08	1.77	3.73	4.75	17.34	5.1	3.58	66.08	2.7	5.71	5.33	15.34	5.81	3.48	2.48	4.4	66.16	12.81	15.22	2	9.98	3.48	4.95	4.23	29.15	17.66	1.9	12.91	23.63	1.33	7.86	1.7	13.96	10.23	5.53	2.88	3.08	81.41	27.18	4.98	32.26	2.03	2.8	1.83	30.88	9.9	43.67	21.27	9.25	3.25	37.49	3.05	12.2	8.14	5.4	0.8	7.97	0.58	1.25	4.62	2.8
"fpt19"	0.6	2.33	1.83	5.16	7.4	0.88	29.64	6.28	20.05	9.89	4.03	5.97	5.78	3.6	1.4	0.98	1.18	8.16	2.43	2.6	2.45	3.18	6.35	1.25	10.48	1.53	1.88	2.95	10.31	4.18	1.05	3.35	9.43	4.2	4.63	0.03	1.7	16.04	3.75	1.88	0.8	13.74	1.08	6.95	5.53	2.6	1.93	4.4	17.35	1.5	1.95	3.65	7.41	5.03	2.55	23.99	2.38	4.79	4.65	13.44	5.78	3	2.45	4.25	65.13	6.93	14.29	1.88	7.15	3.43	4.4	4.23	12.35	8.36	1.9	12.64	3.55	1.3	5.11	1.68	11.03	3.85	4.15	1.78	2.6	32.71	1.5	4.55	13.2	1.33	1.7	1.83	21.2	8.6	1.55	1.23	6.5	3.25	28.61	2.81	12.15	3.85	5.23	0.78	4.18	0.53	1.25	3.8	2.78
"fpt20"	3.45	2.33	2.55	9.96	14.58	5.58	30.54	10.43	55.65	10.39	8.07	14.25	6.53	8.95	1.4	4.05	3	9.46	5.88	5.85	2.45	8.78	7.38	14.22	12.34	29.03	3.67	3.63	25.42	41.87	13.08	6.95	24.16	9.33	72.05	0.78	2.43	40.38	9.1	5.06	2.75	35.11	4.33	17.95	8.71	2.73	6.8	10.75	46.88	3.3	4.93	7.85	19.44	8.5	3.63	66.86	3.05	7.58	8.71	16.82	8.14	18.36	14.43	8.8	66.66	22.99	17.04	13.66	12.18	7.73	7.68	6.76	31.6	22.77	1.95	16.67	24.21	2.38	9.18	1.7	18.61	11.13	7.3	7.93	3.1	81.88	27.26	6.35	35.33	3.18	2.8	2.83	32.38	18.88	43.75	21.32	13.8	4.35	45.41	6.29	15.55	8.84	18.53	1.28	10.02	3.23	3.29	10.65	4.55
"fpt21"	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0.03	0.03	0	0	0	0.15	0	0.13	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.4	0	0	0.05	0	0.48	0	0.05	0.2	0	0	0	0	0	0	0
"fpt22"	0	0	0	0.03	0	0	0	0	0.07	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0.03	0	0	0	0	0	0	0	0.03	0.03	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0.03	0	0	0	1.08	0	0	0	0	0	0.08	0.1	0	0.03	0	0	0.03	0	0	0	0.03
"fpt23"	0.05	0	0.18	4.43	6.75	3.6	0	1.33	34.6	0.08	2.28	6.95	0.03	3.38	0	0.15	0.07	0	1.3	0.33	0	0.03	0.03	0.08	0.1	26.21	0.7	0.03	13.46	34.48	8.95	1.68	12.86	3.68	66.17	0.03	0	23.24	2.62	0.5	0	19.69	0.05	10.05	0.35	0.03	0.08	4.7	28.73	0.3	1.93	2.45	9.99	0.1	1.05	42.27	0.32	1.76	1.83	11.39	0.03	0.48	0.15	0.43	63.98	5.83	11.81	0.35	2.85	0.03	0.58	0.03	16.85	9.31	0.05	4.53	20.06	0.1	2.88	0	4.6	6.4	1.43	1.2	0.48	54.78	25.68	0.48	19.05	0.7	1.15	0.03	22.15	1.35	42.12	20.02	2.72	0.03	28.34	0.23	0.15	6.03	0.2	0	3.91	0	0.08	0.9	0.05
"fpt24"	0	0	0	0.03	0	0	0	0	0.07	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0.03	0	0	0	0	0	0	0	0.03	0.03	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0.03	0	0	0	1.08	0	0	0	0	0	0.08	0.1	0	0.03	0	0	0.03	0	0	0	0.03
"fpt25"	0	0	0	0.03	0	0	0	0	0.07	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0.03	0	0	0	0	0	0	0	0	0.03	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.03	0	0	0	0.03
"fpt26"	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0.03
"fpt27"	0.03	0	0	0.03	0	0	0	0.08	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.03	0	0	0	0	0.08	0.03	0.03	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.03	0	0	0	0.08	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0
"fpt28"	0.03	0.03	0.03	0.03	0.05	0.03	0.03	0.08	0	0.1	0.1	0.03	0.08	0.03	0.07	0	0.07	0.1	0.1	0.03	0.05	0	0.08	0.08	0.03	0.05	0.1	0.13	0.15	0.05	0.08	0	0.15	0.03	0	0.07	0.03	0.08	0.03	0	0.03	0.05	0.03	0.05	0.05	0.03	0	0.05	0	0.1	0.03	0.08	0.08	0.15	0.1	0	0.05	0.16	0.05	0.05	0.05	0	0	0.08	0	0.13	0.1	0.03	0.13	0.15	0.13	0.05	0.05	0.05	0.03	0	0.03	0.15	0.23	0.03	0.15	0.05	0.13	0.03	0.08	0.03	0.05	0.1	0.03	0.05	0.1	0.05	0.03	0.07	0.03	0.03	0.07	0.07	0.05	0.13	0.12	0.08	0.03	0	0.08	0.1	0.15	0.07	0.08
"fpt29"	34.17	39.05	51.89	32.71	57.56	32.88	62.18	39.78	76.92	36.81	30.75	38.95	53.03	33.23	24.6	49.1	45.73	55.33	60.02	39.08	36.85	47.76	46.77	36.08	69.9	62.17	55.62	41.19	64.05	61.54	48.41	51.46	56.8	50.73	81.03	65.78	36.25	66.27	55.05	51.08	52.31	62.19	44.79	45.31	33.41	24.24	73.32	54.95	62.65	47.85	75.39	33.28	60.81	40.58	34.18	80.39	46.3	45.34	37.4	44.04	45.46	53.74	36.39	41.75	74.34	41.16	39.96	38.92	55.54	48.34	51.31	47.74	67.12	46.96	41.65	49.9	53.19	46.91	56.18	42.15	52.99	51.34	50.99	47.02	49.32	89.09	49.94	56.76	60.79	56.04	48.11	47.57	57.93	39.27	62.02	43.48	44.58	63.52	66.35	60.08	62.08	44.06	31.32	29.05	53.61	38.58	55.13	40.05	36.64
"fpt30"	32.02	36.5	51.14	32.06	56.54	30.77	60.58	38.66	76.1	36.34	30	38.2	52.25	31.55	23.98	47.8	43.65	54.28	58.04	36.85	35.83	45.31	45.9	17.3	58.24	61.57	54.62	39.66	60.65	60.26	47.56	50.19	55.63	50.2	80.56	62.33	35.68	64.45	54.08	49.85	51.64	60.09	43.61	44.21	32.31	23.19	72.42	53.33	61.92	45.67	74.99	30.86	58.32	38.85	32.86	79.89	45.4	42.99	35.23	42.09	43.15	38.6	32.24	40.22	73.84	37.6	37.71	34.37	53.49	47.14	50.11	46.03	64.2	44.88	40.12	48.47	50.84	45.01	53.88	39.22	51.09	47.06	47.79	44.85	46.82	88.79	47.09	55.09	58.81	55.06	47.21	45.62	56.68	37	61.12	42.8	43.5	60.5	64.84	59.16	59.8	38.92	22.49	28.67	47.37	35.51	52.92	34.92	35.54
